#name (cmd = mergePeaks -d given ./ENCODE_processed_files/GATA1_idr_cutoff.tsv ./ENCODE_processed_files/TAL1_idr_cutoff.tsv)	chr	start	end	strand	Stat	Parent files	Total subpeaks	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	./ENCODE_processed_files/TAL1_idr_cutoff.tsv
Merged-chr3-186628978-1	chr3	186628778	186629178	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_11252	
Merged-chr4-76378153-1	chr4	76377953	76378353	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_11256	
Merged-chr4-78345409-1	chr4	78345209	78345609	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_11258	
Merged-chr4-153138426-1	chr4	153138226	153138626	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1310	
Merged-chr4-159047599-1	chr4	159047399	159047799	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1311	
Merged-chr6-27774068-1	chr6	27773868	27774268	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1313	
Merged-chr6-106911753-1	chr6	106911553	106911953	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1315	
Merged-chr1-65231305-1	chr1	65231105	65231505	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1317	
Merged-chr1-213296776-1	chr1	213296576	213296976	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_12860	
Merged-chr1-220244163-1	chr1	220243963	220244363	+	647.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_12861	
Merged-chr1-223931673-1	chr1	223931473	223931873	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_12862	
Merged-chr1-227526721-1	chr1	227526521	227526921	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_12864	
Merged-chr1-231530146-1	chr1	231529946	231530346	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_12868	
Merged-chr11-86416778-1	chr11	86416578	86416978	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2921	
Merged-chr12-32031231-1	chr12	32031031	32031431	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2923	
Merged-chr14-72599789-1	chr14	72599589	72599989	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2925	
Merged-chr4-86947360-1	chr4	86947160	86947560	+	946.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_11260	
Merged-chr4-168569180-1	chr4	168568980	168569380	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_11265	
Merged-chr4-173584691-1	chr4	173584491	173584891	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_11266	
Merged-chr16-84497604-1	chr16	84497404	84497804	+	554.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_23281	
Merged-chr1-186112426-1	chr1	186112226	186112626	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1320	
Merged-chr11-16359573-1	chr11	16359373	16359773	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1324	
Merged-chr10-1050329-1	chr10	1050129	1050529	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_12876	
Merged-chr10-7168605-1	chr10	7168405	7168805	+	908.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_12878	
Merged-chr21-44870640-1	chr21	44870440	44870840	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2934	
Merged-chr3-20014775-1	chr3	20014575	20014975	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2938	
Merged-chr5-39122700-1	chr5	39122500	39122900	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_11270	
Merged-chr17-31489885-1	chr17	31489685	31490085	+	648.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_23290	
Merged-chr5-100655082-1	chr5	100654882	100655282	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_11278	
Merged-chr17-46114059-1	chr17	46113859	46114259	+	595.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_23297	
Merged-chr4-94550522-1	chr4	94550322	94550722	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1336	
Merged-chr10-16909367-1	chr10	16909167	16909567	+	886.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_12880	
Merged-chr10-20981581-1	chr10	20981381	20981781	+	588.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_12882	
Merged-chr10-48285149-1	chr10	48284949	48285349	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_12889	
Merged-chr5-171477349-1	chr5	171477149	171477549	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2944	
Merged-chr6-129660278-1	chr6	129660078	129660478	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2948	
Merged-chr5-119532777-1	chr5	119532577	119532977	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_11281	
Merged-chr5-153832182-1	chr5	153831982	153832382	+	547.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_11285	
Merged-chr5-170154970-1	chr5	170154770	170155170	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_11286	
Merged-chr8-96830075-1	chr8	96829875	96830275	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1340	
Merged-chr9-127915052-1	chr9	127914852	127915252	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1342	
Merged-chr12-62232375-1	chr12	62232175	62232575	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1345	
Merged-chr10-50527621-1	chr10	50527421	50527821	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_12891	
Merged-chr10-71265102-1	chr10	71264902	71265302	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_12893	
Merged-chr10-71896666-1	chr10	71896466	71896866	+	964.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_12894	
Merged-chr10-80761337-1	chr10	80761137	80761537	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_12895	
Merged-chr10-84309083-1	chr10	84308883	84309283	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_12896	
Merged-chr10-95559136-1	chr10	95558936	95559336	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_12897	
Merged-chr7-135937027-1	chr7	135936827	135937227	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2950	
Merged-chr1-40131106-1	chr1	40130906	40131306	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2958	
Merged-chr6-14283083-1	chr6	14282883	14283283	+	551.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_11292	
Merged-chr6-15267305-1	chr6	15267105	15267505	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_11295	
Merged-chr19-13856740-1	chr19	13856540	13856940	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1350	
Merged-chr9-124558999-1	chr9	124558799	124559199	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1358	
Merged-chr1-86765243-1	chr1	86765043	86765443	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2960	
Merged-chr11-77299600-1	chr11	77299400	77299800	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2968	
Merged-chr1-66955067-1	chr1	66954867	66955267	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1360	
Merged-chr15-56251686-1	chr15	56251486	56251886	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1363	
Merged-chr19-51800549-1	chr19	51800349	51800749	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1367	
Merged-chr12-69438745-1	chr12	69438545	69438945	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2970	
Merged-chr15-88985612-1	chr15	88985412	88985812	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2972	
Merged-chr2-196124018-1	chr2	196123818	196124218	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2976	
Merged-chr21-42434162-1	chr21	42433962	42434362	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2979	
Merged-chr5-148747725-1	chr5	148747525	148747925	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1371	
Merged-chr5-159128230-1	chr5	159128030	159128430	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1372	
Merged-chr6-109391720-1	chr6	109391520	109391920	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1374	
Merged-chr8-68215301-1	chr8	68215101	68215501	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1377	
Merged-chr9-116466371-1	chr9	116466171	116466571	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1378	
Merged-chrX-1478350-1	chrX	1478150	1478550	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1379	
Merged-chr3-152109243-1	chr3	152109043	152109443	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2981	
Merged-chr3-195118096-1	chr3	195117896	195118296	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2983	
Merged-chr5-39117544-1	chr5	39117344	39117744	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2984	
Merged-chr6-41747630-1	chr6	41747430	41747830	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2989	
Merged-chr1-207935286-1	chr1	207935086	207935486	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1382	
Merged-chr6-134296141-1	chr6	134295941	134296341	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2991	
Merged-chr8-96212236-1	chr8	96212036	96212436	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2996	
Merged-chr9-87519002-1	chr9	87518802	87519202	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2997	
Merged-chr9-111644453-1	chr9	111644253	111644653	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2998	
Merged-chrX-47796568-1	chrX	47796368	47796768	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_2999	
Merged-chr1-220119274-1	chr1	220119074	220119474	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_1398	
Merged-chr2-119856668-1	chr2	119856468	119856868	+	756.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19300	
Merged-chr2-131104570-1	chr2	131104370	131104770	+	743.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19301	
Merged-chr2-144350754-1	chr2	144350554	144350954	+	739.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19302	
Merged-chr2-149220011-1	chr2	149219811	149220211	+	629.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19306	
Merged-chr2-151260750-1	chr2	151260550	151260950	+	762.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19307	
Merged-chr2-158232642-1	chr2	158232442	158232842	+	797.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19312	
Merged-chr2-169109942-1	chr2	169109742	169110142	+	607.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19314	
Merged-chr2-177478199-1	chr2	177477999	177478399	+	645.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19315	
Merged-chr1-11802719-1	chr1	11802519	11802919	+	595.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20802	
Merged-chr2-204504051-1	chr2	204503851	204504251	+	547.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19320	
Merged-chr2-207230636-1	chr2	207230436	207230836	+	787.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19321	
Merged-chr2-218393984-1	chr2	218393784	218394184	+	747.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19323	
Merged-chr2-239360527-1	chr2	239360327	239360727	+	756.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19325	
Merged-chr2-239557723-1	chr2	239557523	239557923	+	644.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19326	
Merged-chr1-25796993-1	chr1	25796793	25797193	+	613.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20816	
Merged-chr1-25992499-1	chr1	25992299	25992699	+	696.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20818	
Merged-chr20-34974488-1	chr20	34974288	34974688	+	784.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19333	
Merged-chr1-26094440-1	chr1	26094240	26094640	+	705.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20819	
Merged-chr20-37702613-1	chr20	37702413	37702813	+	820.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19335	
Merged-chr20-47469110-1	chr20	47468910	47469310	+	712.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19338	
Merged-chr17-11908929-1	chr17	11908729	11909129	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_100	
Merged-chr22-21947836-1	chr22	21947636	21948036	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_101	
Merged-chr3-46509355-1	chr3	46509155	46509555	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_106	
Merged-chr1-12218704-1	chr1	12218504	12218904	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_107	
Merged-chr8-95093322-1	chr8	95093122	95093522	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_109	
Merged-chr21-14670848-1	chr21	14670648	14671048	+	693.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19341	
Merged-chr1-31831814-1	chr1	31831614	31832014	+	637.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20829	
Merged-chr21-35343182-1	chr21	35342982	35343382	+	829.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19349	
Merged-chr2-20053086-1	chr2	20052886	20053286	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9400	
Merged-chr2-20116092-1	chr2	20115892	20116292	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9402	
Merged-chr2-32863597-1	chr2	32863397	32863797	+	848.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9404	
Merged-chr19-50269814-1	chr19	50269614	50270014	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_110	
Merged-chr1-111162054-1	chr1	111161854	111162254	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_113	
Merged-chr2-168774277-1	chr2	168774077	168774477	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_117	
Merged-chr1-36213334-1	chr1	36213134	36213534	+	592.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20833	
Merged-chr1-36876055-1	chr1	36875855	36876255	+	698.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20835	
Merged-chr1-40809695-1	chr1	40809495	40809895	+	696.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20838	
Merged-chr1-42967565-1	chr1	42967365	42967765	+	697.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20839	
Merged-chr22-19858304-1	chr22	19858104	19858504	+	783.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19356	
Merged-chr2-156673491-1	chr2	156673291	156673691	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9411	
Merged-chr2-156798058-1	chr2	156797858	156798258	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9412	
Merged-chr2-173940879-1	chr2	173940679	173941079	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9413	
Merged-chr3-187022528-1	chr3	187022328	187022728	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_120	
Merged-chr15-90901921-1	chr15	90901721	90902121	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_121	
Merged-chr2-196268587-1	chr2	196268387	196268787	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9417	
Merged-chr18-55748630-1	chr18	55748430	55748830	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_122	
Merged-chr2-170263849-1	chr2	170263649	170264049	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_124	
Merged-chr2-201790473-1	chr2	201790273	201790673	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9419	
Merged-chr5-34699939-1	chr5	34699739	34700139	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_128	
Merged-chr1-47182083-1	chr1	47181883	47182283	+	594.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20844	
Merged-chr1-51189551-1	chr1	51189351	51189751	+	667.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20845	
Merged-chr22-20453467-1	chr22	20453267	20453667	+	776.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19360	
Merged-chr1-52613064-1	chr1	52612864	52613264	+	624.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20847	
Merged-chr22-20560672-1	chr22	20560472	20560872	+	771.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19363	
Merged-chr1-53690086-1	chr1	53689886	53690286	+	586.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20849	
Merged-chr22-20563323-1	chr22	20563123	20563523	+	662.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19364	
Merged-chr22-20661291-1	chr22	20661091	20661491	+	835.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19365	
Merged-chr2-215788029-1	chr2	215787829	215788229	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9420	
Merged-chr20-18256667-1	chr20	18256467	18256867	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9424	
Merged-chr9-110371580-1	chr9	110371380	110371780	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_133	
Merged-chr20-49977477-1	chr20	49977277	49977677	+	612.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9428	
Merged-chr6-163777443-1	chr6	163777243	163777643	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_134	
Merged-chr15-45048897-1	chr15	45048697	45049097	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_136	
Merged-chr18-6676315-1	chr18	6676115	6676515	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_137	
Merged-chr1-53760701-1	chr1	53760501	53760901	+	593.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20850	
Merged-chr1-55211061-1	chr1	55210861	55211261	+	643.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20851	
Merged-chr1-55276328-1	chr1	55276128	55276528	+	653.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20852	
Merged-chr1-66765186-1	chr1	66764986	66765386	+	582.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20857	
Merged-chr22-21935209-1	chr22	21935009	21935409	+	784.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19372	
Merged-chr1-70459980-1	chr1	70459780	70460180	+	690.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20858	
Merged-chr6-146549038-1	chr6	146548838	146549238	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_143	
Merged-chr1-42825210-1	chr1	42825010	42825410	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_146	
Merged-chr1-75991686-1	chr1	75991486	75991886	+	636.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20860	
Merged-chr1-84721353-1	chr1	84721153	84721553	+	720.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20863	
Merged-chr1-85339351-1	chr1	85339151	85339551	+	741.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20864	
Merged-chr22-23058573-1	chr22	23058373	23058773	+	726.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19380	
Merged-chr22-31517855-1	chr22	31517655	31518055	+	576.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_19387	
Merged-chr22-21569004-1	chr22	21568804	21569204	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9440	
Merged-chr22-21786822-1	chr22	21786622	21787022	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9441	
Merged-chr22-22158426-1	chr22	22158226	22158626	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9443	
Merged-chr22-28927725-1	chr22	28927525	28927925	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9445	
Merged-chr9-73024873-1	chr9	73024673	73025073	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_155	
Merged-chr7-137963149-1	chr7	137962949	137963349	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_158	
Merged-chr1-112872903-1	chr1	112872703	112873103	+	635.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20875	
Merged-chr1-116950561-1	chr1	116950361	116950761	+	716.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20879	
Merged-chr3-13404943-1	chr3	13404743	13405143	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9451	
Merged-chr2-68135692-1	chr2	68135492	68135892	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_160	
Merged-chr3-58246716-1	chr3	58246516	58246916	+	763.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9457	
Merged-chr7-121038867-1	chr7	121038667	121039067	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_162	
Merged-chr2-168976393-1	chr2	168976193	168976593	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_163	
Merged-chr22-20777956-1	chr22	20777756	20778156	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_166	
Merged-chr4-184684979-1	chr4	184684779	184685179	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_167	
Merged-chr6-44966945-1	chr6	44966745	44967145	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_168	
Merged-chr1-119663270-1	chr1	119663070	119663470	+	689.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20882	
Merged-chr1-155230847-1	chr1	155230647	155231047	+	622.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_20888	
Merged-chr3-183988363-1	chr3	183988163	183988563	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9460	
Merged-chr4-15654029-1	chr4	15653829	15654229	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9463	
Merged-chr4-48623644-1	chr4	48623444	48623844	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9464	
Merged-chr4-74206406-1	chr4	74206206	74206606	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_9466	
Merged-chr5-86527077-1	chr5	86526877	86527277	+	1000.000000	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	1	156_172	
