#PeakID(python scan_motif.py ./ENCODE_processed_files/ETS1_idr.fa ETS1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
503_8002	chr8	33472911	33473311	+	1000	50.0	[]	[]	[7.208534]	[113]	[]	[33473103]
503_8003	chr8	42896264	42896664	+	1000	50.0	[6.780644]	[116]	[]	[]	[42896473]	[]
503_8011	chr9	112717865	112718265	+	1000	50.0	[]	[]	[8.404206]	[181]	[]	[112718105]
503_8012	chr9	127396492	127396892	+	1000	50.0	[6.7055626]	[193]	[]	[]	[127396734]	[]
503_8014	chr9	130862254	130862654	+	1000	50.0	[7.2925353]	[126]	[]	[]	[130862465]	[]
503_802	chr1	9943196	9943596	+	1000	132.0	[]	[]	[11.851124, 12.885004]	[116, 135]	[]	[9943386, 9943405]
503_8022	chrX	65998073	65998473	+	1000	50.0	[]	[]	[6.406941]	[109]	[]	[65998280]
503_8023	chrX	135893374	135893774	+	1000	50.0	[7.5145535]	[153]	[]	[]	[135893609]	[]
503_8024	chrX	150693737	150694137	+	1000	50.0	[]	[]	[9.834179, 12.885004]	[78, 139]	[]	[150693902, 150693963]
503_8025	chrX	152733511	152733911	+	1000	50.0	[11.354753]	[134]	[]	[]	[152733742]	[]
503_8034	chr1	61048862	61049262	+	1000	49.0	[]	[]	[7.1016955, 9.276331]	[110, 156]	[]	[61049057, 61049103]
503_8036	chr1	71080845	71081245	+	1000	49.0	[]	[]	[6.406941]	[136]	[]	[71081058]
503_8038	chr1	109214785	109215185	+	1000	49.0	[6.8739552]	[84]	[]	[]	[109214961]	[]
503_804	chr1	12604356	12604756	+	1000	132.0	[]	[]	[9.366932]	[69]	[]	[12604517]
503_8043	chr1	205591813	205592213	+	1000	49.0	[7.3383374]	[129]	[]	[]	[205592039]	[]
503_8055	chr10	51699703	51700103	+	1000	49.0	[]	[]	[9.783327]	[175]	[]	[51699938]
503_806	chr1	109100026	109100426	+	1000	132.0	[]	[]	[11.851124]	[62]	[]	[109100184]
503_8060	chr10	80203520	80203920	+	1000	49.0	[]	[]	[6.6842356]	[117]	[]	[80203725]
503_8066	chr11	10454859	10455259	+	1000	49.0	[7.081232]	[103]	[]	[]	[10455022]	[]
503_807	chr1	234723924	234724324	+	1000	132.0	[12.327155]	[58]	[]	[]	[234724076]	[]
503_8073	chr11	64854981	64855381	+	1000	49.0	[]	[]	[9.783327]	[124]	[]	[64855204]
503_8074	chr11	65169042	65169442	+	1000	49.0	[10.310211]	[142]	[]	[]	[65169274]	[]
503_8076	chr11	67353334	67353734	+	1000	49.0	[9.276331]	[140]	[]	[]	[67353543]	[]
503_8078	chr11	85628382	85628782	+	1000	49.0	[]	[]	[6.7055626]	[73]	[]	[85628549]
503_808	chr11	65570228	65570628	+	1000	132.0	[]	[]	[12.327155]	[155]	[]	[65570459]
503_8083	chr12	68365165	68365565	+	1000	49.0	[12.327155]	[197]	[]	[]	[68365406]	[]
503_8089	chr13	49996542	49996942	+	1000	49.0	[9.1897955]	[116]	[]	[]	[49996748]	[]
503_809	chr15	92809111	92809511	+	1000	132.0	[12.885004]	[114]	[6.924771]	[138]	[92809315]	[92809339]
503_8090	chr13	52194279	52194679	+	1000	49.0	[]	[]	[12.963955, 10.698719]	[82, 113]	[]	[52194457, 52194488]
503_8093	chr14	20989748	20990148	+	1000	49.0	[]	[]	[10.705278, 12.963955]	[132, 138]	[]	[20989974, 20989980]
503_8095	chr14	61762250	61762650	+	1000	49.0	[]	[]	[7.750857]	[105]	[]	[61762449]
503_8098	chr14	102319531	102319931	+	1000	49.0	[6.8739552]	[149]	[]	[]	[102319768]	[]
503_810	chr16	740835	741235	+	1000	132.0	[8.681774]	[125]	[]	[]	[741057]	[]
503_8108	chr16	3171842	3172242	+	1000	49.0	[11.343102]	[94]	[7.750857]	[143]	[3172027]	[3172076]
503_8110	chr16	9135780	9136180	+	1000	49.0	[10.796905]	[81]	[]	[]	[9135948]	[]
503_8111	chr16	29594530	29594930	+	1000	49.0	[7.4008026]	[132]	[]	[]	[29594757]	[]
503_8118	chr17	8210318	8210718	+	1000	49.0	[]	[]	[6.406941]	[106]	[]	[8210492]
503_8122	chr17	47877578	47877978	+	1000	49.0	[9.467575]	[85]	[]	[]	[47877752]	[]
503_8126	chr17	60677160	60677560	+	1000	49.0	[7.7103596]	[117]	[]	[]	[60677330]	[]
503_8127	chr17	75109774	75110174	+	1000	49.0	[]	[]	[8.404206]	[98]	[]	[75109952]
503_8128	chr17	75775056	75775456	+	1000	49.0	[]	[]	[7.915865]	[159]	[]	[75775239]
503_8130	chr17	82273184	82273584	+	1000	49.0	[]	[]	[8.819032, 7.4008026]	[64, 144]	[]	[82273339, 82273419]
503_8131	chr17	82292486	82292886	+	1000	49.0	[]	[]	[7.2706137]	[99]	[]	[82292665]
503_8139	chr19	4246746	4247146	+	1000	49.0	[]	[]	[6.406941]	[150]	[]	[4246968]
503_8144	chr19	7925148	7925548	+	1000	49.0	[7.349987]	[169]	[]	[]	[7925379]	[]
503_8148	chr19	16324503	16324903	+	1000	49.0	[]	[]	[7.896186]	[173]	[]	[16324749]
503_8152	chr19	38962197	38962597	+	1000	49.0	[9.005733]	[135]	[]	[]	[38962425]	[]
503_8153	chr19	45467704	45468104	+	1000	49.0	[6.9121566]	[189]	[]	[]	[45467898]	[]
503_8155	chr19	45681436	45681836	+	1000	49.0	[]	[]	[7.4008026]	[106]	[]	[45681605]
503_816	chr19	58575164	58575564	+	1000	132.0	[]	[]	[8.311011]	[93]	[]	[58575357]
503_8160	chr19	50794312	50794712	+	1000	49.0	[10.150553]	[141]	[6.612075]	[138]	[50794545]	[50794542]
503_8161	chr19	52189915	52190315	+	1000	49.0	[8.123926]	[127]	[]	[]	[52190075]	[]
503_8165	chr2	26184608	26185008	+	1000	49.0	[]	[]	[10.310211]	[117]	[]	[26184789]
503_8167	chr2	64524281	64524681	+	1000	49.0	[]	[]	[8.155915]	[129]	[]	[64524504]
503_817	chr20	47317206	47317606	+	1000	132.0	[]	[]	[6.8936343, 13.371697]	[80, 117]	[]	[47317380, 47317417]
503_8174	chr2	197434847	197435247	+	1000	49.0	[]	[]	[11.851124]	[99]	[]	[197435042]
503_8181	chr20	50112730	50113130	+	1000	49.0	[]	[]	[11.455031]	[172]	[]	[50112928]
503_8182	chr20	50958274	50958674	+	1000	49.0	[]	[]	[6.406941]	[94]	[]	[50958468]
503_8184	chr21	15729871	15730271	+	1000	49.0	[6.993913]	[135]	[]	[]	[15730038]	[]
503_8187	chr22	20155295	20155695	+	1000	49.0	[]	[]	[8.880239]	[158]	[]	[20155538]
503_8192	chr22	23175979	23176379	+	1000	49.0	[6.993913]	[150]	[]	[]	[23176161]	[]
503_8196	chr22	23204425	23204825	+	1000	49.0	[]	[]	[8.880239]	[55]	[]	[23204576]
503_8197	chr22	23233057	23233457	+	1000	49.0	[]	[]	[7.57576]	[99]	[]	[23233236]
503_82	chr7	140398349	140398749	+	1000	284.0	[]	[]	[9.642532]	[79]	[]	[140398527]
503_8201	chr22	43089271	43089671	+	1000	49.0	[]	[]	[11.072505]	[116]	[]	[43089484]
503_8202	chr22	46085720	46086120	+	1000	49.0	[]	[]	[8.322755, 11.455031]	[109, 161]	[]	[46085885, 46085937]
503_8203	chr22	50244835	50245235	+	1000	49.0	[12.376983]	[122]	[]	[]	[50245045]	[]
503_8207	chr3	157159339	157159739	+	1000	49.0	[9.783327]	[66]	[]	[]	[157159498]	[]
503_8211	chr4	41990434	41990834	+	1000	49.0	[7.3005238]	[147]	[]	[]	[41990647]	[]
503_8217	chr5	34929667	34930067	+	1000	49.0	[7.7786345]	[135]	[]	[]	[34929887]	[]
503_8219	chr5	69332651	69333051	+	1000	49.0	[10.389162]	[125]	[]	[]	[69332853]	[]
503_8222	chr5	76849906	76850306	+	1000	49.0	[10.897183]	[177]	[]	[]	[76850138]	[]
503_8223	chr5	88268655	88269055	+	1000	49.0	[12.885004, 12.327155]	[99, 122]	[8.819032]	[87]	[88268846, 88268869]	[88268834]
503_8225	chr5	115625860	115626260	+	1000	49.0	[7.1916623, 8.445345]	[66, 131]	[]	[]	[115626021, 115626086]	[]
503_823	chr7	128343665	128344065	+	1000	132.0	[11.580525]	[139]	[]	[]	[128343900]	[]
503_8234	chr5	150904708	150905108	+	1000	49.0	[7.57576]	[122]	[6.591707]	[153]	[150904906]	[150904937]
503_8238	chr5	178182242	178182642	+	1000	49.0	[]	[]	[10.796905]	[145]	[]	[178182477]
503_8239	chr5	179818936	179819336	+	1000	49.0	[]	[]	[6.406941]	[158]	[]	[179819115]
503_824	chr7	149147264	149147664	+	1000	132.0	[]	[]	[6.4858923]	[93]	[]	[149147444]
503_8241	chr6	7590094	7590494	+	1000	49.0	[6.780644]	[168]	[]	[]	[7590334]	[]
503_8243	chr6	28252126	28252526	+	1000	49.0	[]	[]	[8.830775]	[79]	[]	[28252303]
503_8246	chr6	137219197	137219597	+	1000	49.0	[]	[]	[9.196355]	[156]	[]	[137219410]
503_8255	chr7	74272527	74272927	+	1000	49.0	[10.897183]	[127]	[]	[]	[74272713]	[]
503_8256	chr7	78019766	78020166	+	1000	49.0	[7.2925353]	[131]	[12.885004]	[70]	[78019983]	[78019922]
503_8257	chr7	96709389	96709789	+	1000	49.0	[]	[]	[6.7055626]	[97]	[]	[96709584]
503_8258	chr7	98400782	98401182	+	1000	49.0	[]	[]	[6.406941]	[234]	[]	[98401025]
503_826	chr1	156082323	156082723	+	1000	131.0	[6.406941]	[122]	[]	[]	[156082536]	[]
503_8265	chr8	55853232	55853632	+	1000	49.0	[]	[]	[11.072505]	[107]	[]	[55853415]
503_8267	chr8	86508468	86508868	+	1000	49.0	[7.377296]	[171]	[6.406941, 7.885317]	[123, 168]	[86508699]	[86508651, 86508696]
503_8268	chr8	89757602	89758002	+	1000	49.0	[7.8463583]	[135]	[]	[]	[89757806]	[]
503_827	chr1	209827791	209828191	+	1000	131.0	[]	[]	[8.830775]	[135]	[]	[209828009]
503_8271	chr8	140464289	140464689	+	1000	49.0	[]	[]	[8.00715]	[133]	[]	[140464501]
503_8274	chr8	143733277	143733677	+	1000	49.0	[]	[]	[6.491429]	[139]	[]	[143733484]
503_828	chr12	57487841	57488241	+	1000	131.0	[]	[]	[8.503526]	[145]	[]	[57488056]
503_8281	chr9	130766848	130767248	+	1000	49.0	[]	[]	[6.993913]	[200]	[]	[130767066]
503_8287	chrX	118727219	118727619	+	1000	49.0	[7.367616]	[59]	[]	[]	[118727370]	[]
503_8288	chr1	1069159	1069559	+	1000	48.0	[]	[]	[9.875317]	[160]	[]	[1069323]
503_829	chr12	105107497	105107897	+	1000	131.0	[12.885004]	[124]	[]	[]	[105107709]	[]
503_8291	chr1	12618937	12619337	+	1000	48.0	[10.310211]	[148]	[]	[]	[12619149]	[]
503_8296	chr1	109532254	109532654	+	1000	48.0	[12.376983]	[160]	[]	[]	[109532504]	[]
503_8297	chr1	109620844	109621244	+	1000	48.0	[]	[]	[8.880239]	[139]	[]	[109621057]
503_8299	chr1	151057714	151058114	+	1000	48.0	[10.421151]	[76]	[]	[]	[151057877]	[]
503_830	chr16	113415	113815	+	1000	131.0	[]	[]	[6.730932]	[146]	[]	[113659]
503_8301	chr1	161153759	161154159	+	1000	48.0	[]	[]	[8.354743]	[115]	[]	[161153966]
503_8302	chr1	176206490	176206890	+	1000	48.0	[]	[]	[8.880239]	[83]	[]	[176206642]
503_8308	chr1	231420862	231421262	+	1000	48.0	[]	[]	[7.2925353]	[80]	[]	[231421030]
503_8309	chr10	931524	931924	+	1000	48.0	[8.5297]	[146]	[11.405568]	[133]	[931721]	[931708]
503_8310	chr10	11874703	11875103	+	1000	48.0	[]	[]	[6.892782]	[62]	[]	[11874855]
503_8311	chr10	14181200	14181600	+	1000	48.0	[8.404206]	[173]	[]	[]	[14181443]	[]
503_8312	chr10	16817696	16818096	+	1000	48.0	[6.406941]	[77]	[]	[]	[16817848]	[]
503_8315	chr10	71323390	71323790	+	1000	48.0	[]	[]	[8.830775]	[58]	[]	[71323545]
503_8320	chr10	95183573	95183973	+	1000	48.0	[10.897183]	[124]	[]	[]	[95183785]	[]
503_8329	chr11	10857602	10858002	+	1000	48.0	[7.4008026]	[132]	[]	[]	[10857803]	[]
503_833	chr17	76557518	76557918	+	1000	131.0	[]	[]	[6.612075]	[109]	[]	[76557718]
503_8333	chr11	46237092	46237492	+	1000	48.0	[7.8463583]	[154]	[]	[]	[46237321]	[]
503_8334	chr11	59551620	59552020	+	1000	48.0	[]	[]	[8.423885]	[110]	[]	[59551828]
503_8335	chr11	64268997	64269397	+	1000	48.0	[]	[]	[11.206739]	[167]	[]	[64269226]
503_834	chr19	14571964	14572364	+	1000	131.0	[8.271939]	[170]	[]	[]	[14572204]	[]
503_8340	chr11	69409866	69410266	+	1000	48.0	[]	[]	[8.77996]	[78]	[]	[69410025]
503_8342	chr11	74748672	74749072	+	1000	48.0	[6.7845144]	[122]	[]	[]	[74748869]	[]
503_8343	chr11	74988767	74989167	+	1000	48.0	[]	[]	[10.947011]	[130]	[]	[74988924]
503_8344	chr11	82901470	82901870	+	1000	48.0	[]	[]	[12.885004]	[217]	[]	[82901706]
503_8348	chr12	50167158	50167558	+	1000	48.0	[]	[]	[9.1897955]	[174]	[]	[50167405]
503_835	chr2	70190522	70190922	+	1000	131.0	[]	[]	[9.975595]	[89]	[]	[70190701]
503_8350	chr12	52032998	52033398	+	1000	48.0	[]	[]	[9.1897955]	[132]	[]	[52033226]
503_8351	chr12	54017798	54018198	+	1000	48.0	[8.880239]	[87]	[]	[]	[54017980]	[]
503_8355	chr12	57935964	57936364	+	1000	48.0	[]	[]	[11.405568, 7.5145535]	[143, 167]	[]	[57936191, 57936215]
503_8357	chr12	98516264	98516664	+	1000	48.0	[]	[]	[7.716919]	[155]	[]	[98516467]
503_836	chr3	15065116	15065516	+	1000	131.0	[]	[]	[6.7055626]	[125]	[]	[15065307]
503_8363	chr14	22982528	22982928	+	1000	48.0	[8.155915]	[106]	[]	[]	[22982719]	[]
503_8366	chr14	35367688	35368088	+	1000	48.0	[]	[]	[11.354753, 6.993913]	[100, 120]	[]	[35367888, 35367908]
503_837	chr5	157858960	157859360	+	1000	131.0	[11.851124]	[112]	[]	[]	[157859167]	[]
503_8379	chr16	15094136	15094536	+	1000	48.0	[11.405568]	[66]	[]	[]	[15094302]	[]
503_8381	chr16	29679299	29679699	+	1000	48.0	[12.885004]	[143]	[]	[]	[29679511]	[]
503_8386	chr16	69424511	69424911	+	1000	48.0	[7.099728, 10.310211]	[132, 162]	[8.289568, 7.915865]	[112, 188]	[69424704, 69424734]	[69424684, 69424760]
503_8387	chr16	84594165	84594565	+	1000	48.0	[10.389162]	[89]	[]	[]	[84594344]	[]
503_8388	chr16	87053237	87053637	+	1000	48.0	[]	[]	[8.77996]	[128]	[]	[87053444]
503_839	chr6	36885797	36886197	+	1000	131.0	[12.327155]	[89]	[]	[]	[36885950]	[]
503_8391	chr17	18182917	18183317	+	1000	48.0	[6.780644]	[147]	[]	[]	[18183152]	[]
503_8395	chr17	42553325	42553725	+	1000	48.0	[]	[]	[6.615002]	[123]	[]	[42553547]
503_8397	chr17	44186404	44186804	+	1000	48.0	[8.819032]	[159]	[]	[]	[44186629]	[]
503_8400	chr17	46905796	46906196	+	1000	48.0	[10.846732, 7.8463583]	[110, 148]	[]	[]	[46905982, 46906020]	[]
503_8404	chr17	73232062	73232462	+	1000	48.0	[]	[]	[12.885004]	[154]	[]	[73232277]
503_8405	chr17	74203499	74203899	+	1000	48.0	[9.467575, 11.2133]	[140, 146]	[]	[]	[74203657, 74203663]	[]
503_8410	chr17	78272133	78272533	+	1000	48.0	[11.433704, 6.491429]	[95, 151]	[]	[]	[78272317, 78272373]	[]
503_8418	chr19	1307363	1307763	+	1000	48.0	[]	[]	[8.404206]	[172]	[]	[1307568]
503_842	chr9	37800543	37800943	+	1000	131.0	[12.885004]	[142]	[]	[]	[37800785]	[]
503_8425	chr19	13099360	13099760	+	1000	48.0	[7.4008026]	[141]	[13.471976]	[192]	[13099555]	[13099606]
503_8427	chr19	14136988	14137388	+	1000	48.0	[11.851124]	[74]	[6.892782]	[161]	[14137143]	[14137230]
503_8428	chr19	14384272	14384672	+	1000	48.0	[8.830775]	[77]	[]	[]	[14384448]	[]
503_843	chrX	129982362	129982762	+	1000	131.0	[]	[]	[8.722507]	[118]	[]	[129982551]
503_8433	chr19	39407519	39407919	+	1000	48.0	[]	[]	[8.02168]	[138]	[]	[39407733]
503_8436	chr19	43901659	43902059	+	1000	48.0	[10.327956]	[126]	[]	[]	[43901810]	[]
503_8438	chr19	47607943	47608343	+	1000	48.0	[7.896186]	[119]	[]	[]	[47608140]	[]
503_8441	chr19	49422354	49422754	+	1000	48.0	[7.7103596]	[131]	[]	[]	[49422554]	[]
503_8442	chr19	57578810	57579210	+	1000	48.0	[]	[]	[8.503526]	[120]	[]	[57579024]
503_8443	chr19	57746527	57746927	+	1000	48.0	[6.4167504]	[173]	[6.4167504]	[168]	[57746773]	[57746768]
503_8444	chr2	15560998	15561398	+	1000	48.0	[]	[]	[7.499129]	[166]	[]	[15561198]
503_8445	chr2	19989926	19990326	+	1000	48.0	[7.377296]	[99]	[8.445345, 14.901949]	[142, 163]	[19990101]	[19990144, 19990165]
503_8448	chr2	54589548	54589948	+	1000	48.0	[]	[]	[8.631947, 10.947011, 8.880239]	[75, 137, 144]	[]	[54589716, 54589778, 54589785]
503_8455	chr2	190534497	190534897	+	1000	48.0	[11.851124]	[131]	[]	[]	[190534714]	[]
503_846	chr1	246566032	246566432	+	1000	130.0	[11.851124]	[129]	[]	[]	[246566246]	[]
503_8461	chr20	32358864	32359264	+	1000	48.0	[]	[]	[7.277131, 7.6390805]	[67, 108]	[]	[32359025, 32359066]
503_8467	chr20	63957095	63957495	+	1000	48.0	[]	[]	[7.7103596, 8.123926]	[121, 132]	[]	[63957246, 63957257]
503_847	chr11	17077507	17077907	+	1000	130.0	[8.880239, 10.310211]	[154, 173]	[7.8463583]	[198]	[17077688, 17077707]	[17077732]
503_8473	chr22	23152502	23152902	+	1000	48.0	[6.78076]	[113]	[]	[]	[23152664]	[]
503_8475	chr22	37309648	37310048	+	1000	48.0	[10.796905]	[98]	[]	[]	[37309814]	[]
503_8477	chr3	14410695	14411095	+	1000	48.0	[9.1897955]	[120]	[7.7460794]	[144]	[14410900]	[14410924]
503_8480	chr3	33385388	33385788	+	1000	48.0	[10.310211]	[85]	[]	[]	[33385564]	[]
503_8482	chr3	40476924	40477324	+	1000	48.0	[]	[]	[7.766382]	[151]	[]	[40477149]
503_8484	chr3	45631475	45631875	+	1000	48.0	[7.8463583]	[75]	[]	[]	[45631650]	[]
503_8488	chr3	119498290	119498690	+	1000	48.0	[14.901949]	[96]	[12.327155]	[164]	[119498470]	[119498538]
503_8497	chr3	194140685	194141085	+	1000	48.0	[8.620302]	[125]	[]	[]	[194140887]	[]
503_8498	chr3	194633478	194633878	+	1000	48.0	[]	[]	[6.615002, 8.497711]	[95, 115]	[]	[194633646, 194633666]
503_85	chr1	153958539	153958939	+	1000	282.0	[9.642532]	[115]	[]	[]	[153958746]	[]
503_850	chr11	113773600	113774000	+	1000	130.0	[7.7103596]	[101]	[]	[]	[113773790]	[]
503_8502	chr4	108650444	108650844	+	1000	48.0	[]	[]	[9.467575]	[60]	[]	[108650601]
503_8510	chr5	75236732	75237132	+	1000	48.0	[12.885004]	[200]	[]	[]	[75236982]	[]
503_8511	chr5	83077108	83077508	+	1000	48.0	[]	[]	[7.7103596]	[209]	[]	[83077355]
503_852	chr12	752185	752585	+	1000	130.0	[7.716919]	[123]	[]	[]	[752402]	[]
503_8522	chr5	181069948	181070348	+	1000	48.0	[7.259386]	[141]	[]	[]	[181070186]	[]
503_8525	chr6	28895379	28895779	+	1000	48.0	[8.880239]	[147]	[]	[]	[28895622]	[]
503_8526	chr6	31637807	31638207	+	1000	48.0	[]	[]	[7.208534]	[141]	[]	[31638036]
503_8527	chr6	37222547	37222947	+	1000	48.0	[7.4201775]	[191]	[]	[]	[37222744]	[]
503_853	chr12	49130131	49130531	+	1000	130.0	[6.730932]	[170]	[]	[]	[49130352]	[]
503_8533	chr6	70667681	70668081	+	1000	48.0	[]	[]	[7.4008026]	[138]	[]	[70667906]
503_8537	chr6	108562591	108562991	+	1000	48.0	[]	[]	[10.310211]	[112]	[]	[108562797]
503_8539	chr6	146543365	146543765	+	1000	48.0	[9.276331, 9.276331]	[66, 114]	[]	[]	[146543517, 146543565]	[]
503_8544	chr7	6729507	6729907	+	1000	48.0	[]	[]	[14.901949]	[146]	[]	[6729711]
503_8545	chr7	22433888	22434288	+	1000	48.0	[]	[]	[8.830775]	[208]	[]	[22434134]
503_8553	chr7	73719352	73719752	+	1000	48.0	[6.7055626]	[156]	[]	[]	[73719533]	[]
503_8557	chr7	102478726	102479126	+	1000	48.0	[]	[]	[7.5145535]	[140]	[]	[102478931]
503_8572	chr9	110255472	110255872	+	1000	48.0	[10.947011]	[63]	[]	[]	[110255633]	[]
503_8576	chr9	130859293	130859693	+	1000	48.0	[]	[]	[6.615002, 7.4008026]	[193, 231]	[]	[130859497, 130859535]
503_8588	chr9	137605657	137606057	+	1000	48.0	[9.975595]	[201]	[]	[]	[137605891]	[]
503_8589	chrX	104156621	104157021	+	1000	48.0	[8.77996]	[120]	[11.2133]	[88]	[104156834]	[104156802]
503_8590	chr1	2255745	2256145	+	1000	47.0	[]	[]	[11.819135, 11.819135, 11.819135, 11.819135]	[96, 122, 154, 188]	[]	[2255900, 2255926, 2255958, 2255992]
503_8592	chr1	8789260	8789660	+	1000	47.0	[8.880239]	[109]	[]	[]	[8789451]	[]
503_8596	chr1	23539863	23540263	+	1000	47.0	[10.796905]	[146]	[]	[]	[23540086]	[]
503_860	chr7	73886060	73886460	+	1000	130.0	[]	[]	[7.259386]	[170]	[]	[73886308]
503_8600	chr1	36160852	36161252	+	1000	47.0	[12.327155]	[106]	[9.80219]	[86]	[36161054]	[36161034]
503_8601	chr1	38213701	38214101	+	1000	47.0	[]	[]	[7.885317]	[107]	[]	[38213904]
503_8612	chr1	159910387	159910787	+	1000	47.0	[6.8739552, 8.830775]	[105, 148]	[]	[]	[159910565, 159910608]	[]
503_8614	chr1	194858961	194859361	+	1000	47.0	[]	[]	[6.4371176]	[72]	[]	[194859119]
503_862	chr9	109119835	109120235	+	1000	130.0	[8.372218]	[127]	[]	[]	[109120050]	[]
503_8621	chr10	46023312	46023712	+	1000	47.0	[7.277131]	[190]	[]	[]	[46023506]	[]
503_8626	chr10	130111043	130111443	+	1000	47.0	[]	[]	[9.975595]	[198]	[]	[130111283]
503_8631	chr11	9244565	9244965	+	1000	47.0	[]	[]	[8.830775]	[99]	[]	[9244761]
503_8633	chr11	31369603	31370003	+	1000	47.0	[]	[]	[12.885004]	[134]	[]	[31369831]
503_8637	chr11	61834580	61834980	+	1000	47.0	[]	[]	[12.327155]	[125]	[]	[61834736]
503_8643	chr11	67240944	67241344	+	1000	47.0	[8.76831]	[99]	[]	[]	[67241119]	[]
503_8647	chr11	83007929	83008329	+	1000	47.0	[10.835977]	[72]	[]	[]	[83008094]	[]
503_865	chr1	38012491	38012891	+	1000	129.0	[9.276331]	[158]	[9.005733, 14.393928]	[125, 198]	[38012678]	[38012645, 38012718]
503_8651	chr11	124876201	124876601	+	1000	47.0	[10.947011]	[141]	[]	[]	[124876425]	[]
503_8654	chr12	6493129	6493529	+	1000	47.0	[12.885004]	[156]	[6.486581, 13.471976]	[99, 141]	[6493374]	[6493317, 6493359]
503_8655	chr12	48198245	48198645	+	1000	47.0	[]	[]	[7.915865]	[157]	[]	[48198482]
503_8656	chr12	51320978	51321378	+	1000	47.0	[10.310211]	[80]	[]	[]	[51321148]	[]
503_8657	chr12	53046840	53047240	+	1000	47.0	[]	[]	[12.327155]	[60]	[]	[53046991]
503_866	chr1	228140128	228140528	+	1000	129.0	[8.445345]	[88]	[]	[]	[228140298]	[]
503_8661	chr12	108485436	108485836	+	1000	47.0	[6.4858923]	[129]	[6.593675]	[138]	[108485654]	[108485663]
503_8662	chr12	108855850	108856250	+	1000	47.0	[]	[]	[8.830775]	[159]	[]	[108856098]
503_8665	chr12	120317268	120317668	+	1000	47.0	[7.4008026]	[180]	[6.615002]	[135]	[120317503]	[120317458]
503_8669	chr13	49585297	49585697	+	1000	47.0	[6.993913]	[177]	[]	[]	[49585537]	[]
503_867	chr10	67849255	67849655	+	1000	129.0	[12.963955]	[159]	[]	[]	[67849501]	[]
503_8672	chr13	113449178	113449578	+	1000	47.0	[7.7103596, 7.7103596, 7.7103596]	[91, 125, 158]	[]	[]	[113449329, 113449363, 113449396]	[]
503_8676	chr14	73753462	73753862	+	1000	47.0	[6.751365]	[87]	[]	[]	[73753632]	[]
503_8678	chr14	74881670	74882070	+	1000	47.0	[]	[]	[14.901949, 12.863676]	[145, 168]	[]	[74881893, 74881916]
503_8679	chr14	77707903	77708303	+	1000	47.0	[11.072505]	[88]	[6.8315754]	[98]	[77708055]	[77708065]
503_868	chr11	47408253	47408653	+	1000	129.0	[11.2133, 8.404206]	[78, 119]	[]	[]	[47408407, 47408448]	[]
503_8680	chr14	100142182	100142582	+	1000	47.0	[]	[]	[7.6661034, 11.206739]	[161, 169]	[]	[100142360, 100142368]
503_8684	chr15	43492821	43493221	+	1000	47.0	[8.672809]	[71]	[]	[]	[43492981]	[]
503_8689	chr15	88546518	88546918	+	1000	47.0	[9.933497]	[60]	[]	[]	[88546673]	[]
503_8690	chr15	91022392	91022792	+	1000	47.0	[11.405568]	[182]	[]	[]	[91022603]	[]
503_8696	chr16	70065644	70066044	+	1000	47.0	[]	[]	[7.259386]	[132]	[]	[70065817]
503_8697	chr16	74368020	74368420	+	1000	47.0	[]	[]	[6.4371176]	[170]	[]	[74368203]
503_8699	chr16	85334737	85335137	+	1000	47.0	[]	[]	[7.259386]	[139]	[]	[85334965]
503_8702	chr17	16215366	16215766	+	1000	47.0	[]	[]	[7.885317]	[154]	[]	[16215600]
503_8703	chr17	16535611	16536011	+	1000	47.0	[8.404206]	[154]	[]	[]	[16535860]	[]
503_8705	chr17	28570768	28571168	+	1000	47.0	[8.631947]	[117]	[]	[]	[28570966]	[]
503_8709	chr17	40362645	40363045	+	1000	47.0	[]	[]	[11.455031]	[136]	[]	[40362852]
503_871	chr11	66371236	66371636	+	1000	129.0	[]	[]	[6.486581]	[96]	[]	[66371432]
503_8710	chr17	41666978	41667378	+	1000	47.0	[10.310211, 7.915865]	[116, 151]	[7.1016955]	[100]	[41667172, 41667207]	[41667156]
503_8719	chr17	62703754	62704154	+	1000	47.0	[10.421151]	[128]	[]	[]	[62703962]	[]
503_8721	chr17	73305003	73305403	+	1000	47.0	[7.750857]	[136]	[11.354753]	[73]	[73305231]	[73305168]
503_8722	chr17	75393802	75394202	+	1000	47.0	[]	[]	[9.276331]	[117]	[]	[75394003]
503_8724	chr17	75843611	75844011	+	1000	47.0	[7.3383374, 11.851124]	[74, 120]	[]	[]	[75843778, 75843824]	[]
503_8727	chr18	35377158	35377558	+	1000	47.0	[]	[]	[14.901949]	[73]	[]	[35377326]
503_8733	chr19	8005654	8006054	+	1000	47.0	[]	[]	[6.486581]	[106]	[]	[8005856]
503_8734	chr19	13118768	13119168	+	1000	47.0	[8.830775]	[114]	[6.606036]	[149]	[13118966]	[13119001]
503_8737	chr19	19394812	19395212	+	1000	47.0	[12.885004]	[103]	[]	[]	[19395005]	[]
503_8738	chr19	37467335	37467735	+	1000	47.0	[]	[]	[6.6215615]	[94]	[]	[37467508]
