#PeakID(python identify_motif.py ./ENCODE_processed_files/NFATC3_idr.fa NFATC3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
28_6470	chr17	42750977	42751377	+	1000	42.5	[]	[]	[7.408826]	[96]	[]	[42751157]
28_6479	chr18	6682317	6682717	+	1000	42.5	[10.276439]	[108]	[7.657809]	[63]	[6682519]	[6682474]
28_6480	chr18	9916039	9916439	+	1000	42.5	[7.408826]	[132]	[]	[]	[9916241]	[]
28_6483	chr19	7903294	7903694	+	1000	42.5	[7.0441737]	[175]	[]	[]	[7903532]	[]
28_65	chr13	93290488	93290888	+	1000	247.5	[7.0441737]	[133]	[]	[]	[93290719]	[]
28_6500	chr2	110678141	110678541	+	1000	42.5	[]	[]	[7.408826]	[147]	[]	[110678384]
28_6512	chr21	14737423	14737823	+	1000	42.5	[7.657809]	[141]	[]	[]	[14737648]	[]
28_6520	chr22	20866229	20866629	+	1000	42.5	[]	[]	[7.0441737]	[131]	[]	[20866381]
28_6528	chr22	23215534	23215934	+	1000	42.5	[]	[]	[7.0441737]	[184]	[]	[23215735]
28_6540	chr3	40314010	40314410	+	1000	42.5	[]	[]	[7.408826]	[110]	[]	[40314204]
28_6548	chr4	40550897	40551297	+	1000	42.5	[7.408826]	[111]	[]	[]	[40551049]	[]
28_6554	chr4	138235511	138235911	+	1000	42.5	[]	[]	[7.408826]	[78]	[]	[138235676]
28_6569	chr6	14704643	14705043	+	1000	42.5	[7.408826]	[111]	[7.408826]	[171]	[14704815]	[14704875]
28_6570	chr6	20401847	20402247	+	1000	42.5	[]	[]	[9.601446]	[132]	[]	[20402078]
28_6578	chr6	31083789	31084189	+	1000	42.5	[7.657809]	[131]	[]	[]	[31083984]	[]
28_6591	chr6	143059985	143060385	+	1000	42.5	[]	[]	[10.276439]	[203]	[]	[143060193]
28_6594	chr6	163579558	163579958	+	1000	42.5	[]	[]	[7.0441737]	[163]	[]	[163579749]
28_6606	chr7	128812542	128812942	+	1000	42.5	[]	[]	[7.408826]	[110]	[]	[128812715]
28_6620	chr8	60052097	60052497	+	1000	42.5	[7.657809]	[90]	[7.408826]	[95]	[60052268]	[60052273]
28_663	chr1	109389769	109390169	+	1000	82.5	[10.276439]	[151]	[]	[]	[109389974]	[]
28_6641	chrX	72572785	72573185	+	1000	42.5	[]	[]	[7.408826]	[187]	[]	[72572986]
28_666	chr11	117072523	117072923	+	1000	82.5	[10.276439]	[161]	[]	[]	[117072765]	[]
28_6666	chr1	67733812	67734212	+	1000	42.0	[]	[]	[10.276439, 7.408826]	[80, 130]	[]	[67733987, 67734037]
28_6668	chr1	108016432	108016832	+	1000	42.0	[7.0441737]	[95]	[]	[]	[108016600]	[]
28_6670	chr1	111769445	111769845	+	1000	42.0	[10.276439]	[169]	[]	[]	[111769689]	[]
28_6676	chr1	161622145	161622545	+	1000	42.0	[9.601446]	[94]	[]	[]	[161622323]	[]
28_6684	chr1	193121046	193121446	+	1000	42.0	[]	[]	[10.276439]	[178]	[]	[193121225]
28_6695	chr1	227335663	227336063	+	1000	42.0	[10.276439]	[173]	[]	[]	[227335874]	[]
28_67	chr16	46387731	46388131	+	1000	246.5	[]	[]	[7.657809, 7.657809, 7.657809]	[115, 131, 141]	[]	[46387943, 46387959, 46387969]
28_6703	chr10	11685663	11686063	+	1000	42.0	[]	[]	[10.276439]	[84]	[]	[11685843]
28_6712	chr10	70618113	70618513	+	1000	42.0	[]	[]	[10.276439]	[140]	[]	[70618326]
28_6727	chr12	4538390	4538790	+	1000	42.0	[7.408826]	[121]	[]	[]	[4538547]	[]
28_6729	chr12	39441836	39442236	+	1000	42.0	[10.276439, 7.408826]	[86, 109]	[]	[]	[39442013, 39442036]	[]
28_673	chr19	12669378	12669778	+	1000	82.5	[7.0441737]	[199]	[]	[]	[12669627]	[]
28_6732	chr12	98593057	98593457	+	1000	42.0	[]	[]	[7.0441737]	[54]	[]	[98593210]
28_6743	chr15	50593799	50594199	+	1000	42.0	[7.408826, 7.408826]	[169, 175]	[]	[]	[50593975, 50593981]	[]
28_6768	chr18	2894287	2894687	+	1000	42.0	[]	[]	[7.657809]	[73]	[]	[2894438]
28_677	chr6	33271669	33272069	+	1000	82.5	[]	[]	[10.276439]	[102]	[]	[33271848]
28_6778	chr19	14537327	14537727	+	1000	42.0	[]	[]	[10.276439]	[67]	[]	[14537488]
28_6783	chr2	42196549	42196949	+	547	42.0	[]	[]	[7.408826]	[89]	[]	[42196724]
28_6784	chr2	46913600	46914000	+	1000	42.0	[7.0441737]	[196]	[]	[]	[46913850]	[]
28_6792	chr2	102634750	102635150	+	1000	42.0	[]	[]	[10.276439]	[109]	[]	[102634927]
28_6813	chr21	33976627	33977027	+	1000	42.0	[7.657809]	[220]	[]	[]	[33976863]	[]
28_6824	chr22	21807534	21807934	+	1000	42.0	[7.657809]	[110]	[]	[]	[21807709]	[]
28_6838	chr3	13421005	13421405	+	1000	42.0	[]	[]	[7.408826]	[132]	[]	[13421202]
28_6840	chr3	42780779	42781179	+	1000	42.0	[7.657809]	[139]	[]	[]	[42780992]	[]
28_6867	chr5	78659593	78659993	+	1000	42.0	[]	[]	[10.276439]	[121]	[]	[78659776]
28_6871	chr5	124652069	124652469	+	1000	42.0	[]	[]	[10.276439]	[136]	[]	[124652300]
28_6878	chr6	13920572	13920972	+	1000	42.0	[7.408826, 7.0441737]	[144, 157]	[]	[]	[13920808, 13920821]	[]
28_688	chr4	10181160	10181560	+	1000	82.0	[7.657809]	[94]	[]	[]	[10181318]	[]
28_6881	chr6	17705674	17706074	+	1000	42.0	[7.408826]	[170]	[]	[]	[17705909]	[]
28_6886	chr6	26121334	26121734	+	1000	42.0	[]	[]	[10.276439]	[155]	[]	[26121499]
28_6893	chr6	33272802	33273202	+	1000	42.0	[7.408826]	[193]	[]	[]	[33273005]	[]
28_6896	chr6	49637307	49637707	+	1000	42.0	[]	[]	[10.276439, 7.657809]	[81, 108]	[]	[49637462, 49637489]
28_6906	chr6	157891976	157892376	+	1000	42.0	[]	[]	[7.408826, 10.276439]	[61, 88]	[]	[157892129, 157892156]
28_6913	chr7	73451718	73452118	+	1000	42.0	[]	[]	[7.657809]	[108]	[]	[73451891]
28_6915	chr7	99458993	99459393	+	1000	42.0	[]	[]	[7.408826]	[73]	[]	[99459159]
28_6917	chr7	99919534	99919934	+	1000	42.0	[]	[]	[10.276439]	[110]	[]	[99919718]
28_6944	chr8	97777772	97778172	+	1000	42.0	[]	[]	[7.408826]	[203]	[]	[97777995]
28_6949	chr8	129689328	129689728	+	1000	42.0	[]	[]	[7.408826]	[95]	[]	[129689513]
28_6950	chr8	140831058	140831458	+	1000	42.0	[7.408826]	[116]	[10.276439]	[96]	[140831231]	[140831211]
28_6957	chrX	74346095	74346495	+	1000	42.0	[]	[]	[10.276439]	[114]	[]	[74346286]
28_6965	chr1	12437311	12437711	+	1000	41.5	[7.0441737]	[96]	[]	[]	[12437497]	[]
28_6976	chr1	31159812	31160212	+	1000	41.5	[]	[]	[7.408826]	[160]	[]	[31160057]
28_6983	chr1	51237569	51237969	+	1000	41.5	[7.408826, 10.276439, 10.276439]	[167, 179, 210]	[]	[]	[51237757, 51237769, 51237800]	[]
28_6988	chr1	108643511	108643911	+	1000	41.5	[]	[]	[7.408826]	[120]	[]	[108643716]
28_6994	chr1	151062854	151063254	+	1000	41.5	[]	[]	[7.0441737]	[207]	[]	[151063079]
28_70	chr19	42397003	42397403	+	1000	237.0	[10.276439]	[133]	[]	[]	[42397233]	[]
28_7016	chr1	234499238	234499638	+	1000	41.5	[10.276439]	[135]	[]	[]	[234499458]	[]
28_7017	chr1	234527490	234527890	+	1000	41.5	[7.408826]	[129]	[]	[]	[234527702]	[]
28_7018	chr1	234671281	234671681	+	1000	41.5	[10.276439]	[175]	[]	[]	[234671473]	[]
28_7026	chr10	21527669	21528069	+	1000	41.5	[]	[]	[7.408826]	[175]	[]	[21527849]
28_7028	chr10	34994632	34995032	+	1000	41.5	[]	[]	[7.657809]	[71]	[]	[34994798]
28_7029	chr10	46284166	46284566	+	1000	41.5	[]	[]	[9.601446]	[168]	[]	[46284385]
28_7035	chr11	18526806	18527206	+	1000	41.5	[7.0441737]	[164]	[]	[]	[18527035]	[]
28_7040	chr11	75105625	75106025	+	1000	41.5	[7.657809]	[192]	[7.0441737]	[222]	[75105842]	[75105872]
28_7043	chr11	113773858	113774258	+	1000	41.5	[7.408826]	[107]	[]	[]	[113774058]	[]
28_7048	chr12	49088360	49088760	+	1000	41.5	[7.408826]	[152]	[]	[]	[49088528]	[]
28_705	chr8	73312291	73312691	+	1000	81.5	[10.276439]	[106]	[]	[]	[73312466]	[]
28_7051	chr12	95173802	95174202	+	1000	41.5	[10.276439]	[171]	[]	[]	[95174038]	[]
28_7053	chr12	108664792	108665192	+	1000	41.5	[7.408826]	[137]	[]	[]	[108665025]	[]
28_7054	chr12	108803415	108803815	+	1000	41.5	[]	[]	[10.276439]	[101]	[]	[108803610]
28_7056	chr12	111451767	111452167	+	1000	41.5	[]	[]	[7.657809]	[189]	[]	[111451971]
28_7057	chr12	121399529	121399929	+	1000	41.5	[]	[]	[9.601446]	[145]	[]	[121399768]
28_707	chr9	92325222	92325622	+	1000	81.5	[10.276439, 7.408826, 9.601446]	[113, 171, 177]	[]	[]	[92325395, 92325453, 92325459]	[]
28_7070	chr16	66617855	66618255	+	1000	41.5	[]	[]	[10.276439]	[225]	[]	[66618104]
28_7077	chr17	32909901	32910301	+	1000	41.5	[10.276439]	[152]	[]	[]	[32910150]	[]
28_7089	chr19	11766642	11767042	+	1000	41.5	[]	[]	[7.657809]	[151]	[]	[11766880]
28_71	chr9	131125099	131125499	+	1000	236.5	[7.0441737]	[80]	[]	[]	[131125260]	[]
28_7107	chr2	183037123	183037523	+	1000	41.5	[7.657809]	[172]	[10.276439]	[122]	[183037328]	[183037278]
28_711	chr10	58269085	58269485	+	1000	81.0	[7.0441737]	[114]	[]	[]	[58269290]	[]
28_7114	chr20	49676722	49677122	+	1000	41.5	[7.657809, 7.657809]	[141, 158]	[7.0441737]	[176]	[49676924, 49676941]	[49676959]
28_7116	chr20	53589610	53590010	+	1000	41.5	[7.408826]	[173]	[]	[]	[53589835]	[]
28_713	chr10	132571915	132572315	+	1000	81.0	[]	[]	[7.408826, 9.601446]	[108, 138]	[]	[132572120, 132572150]
28_7137	chr3	11289179	11289579	+	1000	41.5	[10.276439]	[168]	[]	[]	[11289419]	[]
28_715	chr22	20080683	20081083	+	1000	81.0	[]	[]	[9.601446]	[89]	[]	[20080842]
28_7150	chr3	186790385	186790785	+	1000	41.5	[]	[]	[9.601446]	[115]	[]	[186790544]
28_7162	chr4	184843989	184844389	+	1000	41.5	[]	[]	[9.601446]	[180]	[]	[184844209]
28_7163	chr5	16465616	16466016	+	1000	41.5	[]	[]	[7.408826, 7.408826]	[100, 142]	[]	[16465802, 16465844]
28_7184	chr6	15893470	15893870	+	1000	41.5	[]	[]	[7.408826]	[96]	[]	[15893651]
28_7188	chr6	20417709	20418109	+	1000	41.5	[7.408826]	[171]	[]	[]	[20417890]	[]
28_7189	chr6	25962641	25963041	+	1000	41.5	[]	[]	[9.601446]	[146]	[]	[25962881]
28_7195	chr6	30818406	30818806	+	1000	41.5	[7.408826]	[88]	[]	[]	[30818579]	[]
28_7205	chr6	108629984	108630384	+	1000	41.5	[]	[]	[10.276439, 7.0441737]	[79, 145]	[]	[108630142, 108630208]
28_7207	chr6	136427068	136427468	+	1000	41.5	[]	[]	[9.601446, 7.408826]	[132, 190]	[]	[136427219, 136427277]
28_7213	chr7	12647694	12648094	+	1000	41.5	[10.276439]	[111]	[]	[]	[12647879]	[]
28_7226	chr7	108569570	108569970	+	1000	41.5	[10.276439]	[134]	[]	[]	[108569797]	[]
28_7228	chr7	116809670	116810070	+	1000	41.5	[]	[]	[7.0441737]	[74]	[]	[116809841]
28_7229	chr7	131108900	131109300	+	1000	41.5	[]	[]	[10.276439, 10.276439]	[188, 218]	[]	[131109089, 131109119]
28_7230	chr7	131110869	131111269	+	1000	41.5	[]	[]	[10.276439]	[211]	[]	[131111100]
28_7241	chr8	70148053	70148453	+	1000	41.5	[]	[]	[10.276439]	[92]	[]	[70148233]
28_7248	chr9	128733152	128733552	+	1000	41.5	[7.0441737]	[223]	[]	[]	[128733393]	[]
28_7268	chr1	23965088	23965488	+	1000	41.0	[]	[]	[10.276439]	[227]	[]	[23965332]
28_7272	chr1	27725358	27725758	+	1000	41.0	[7.0441737, 7.0441737]	[113, 139]	[]	[]	[27725544, 27725570]	[]
28_7282	chr1	39387538	39387938	+	1000	41.0	[]	[]	[10.276439, 7.657809]	[137, 195]	[]	[39387718, 39387776]
28_7286	chr1	44673856	44674256	+	1000	41.0	[]	[]	[7.408826]	[119]	[]	[44674072]
28_730	chr3	4994978	4995378	+	1000	80.5	[10.276439]	[124]	[]	[]	[4995201]	[]
28_7316	chr1	207051129	207051529	+	1000	41.0	[]	[]	[7.657809, 9.601446]	[100, 128]	[]	[207051289, 207051317]
28_7318	chr1	212596115	212596515	+	1000	41.0	[7.657809]	[192]	[]	[]	[212596317]	[]
28_732	chr5	56909951	56910351	+	1000	80.5	[]	[]	[10.276439]	[152]	[]	[56910147]
28_733	chr5	126971485	126971885	+	1000	80.5	[]	[]	[7.408826, 7.408826]	[137, 175]	[]	[126971687, 126971725]
28_7331	chr10	17643626	17644026	+	1000	41.0	[10.276439, 7.408826]	[135, 141]	[7.408826]	[187]	[17643785, 17643791]	[17643837]
28_7333	chr10	30494029	30494429	+	1000	41.0	[]	[]	[10.276439]	[122]	[]	[30494192]
28_7334	chr10	31947520	31947920	+	1000	41.0	[7.408826, 7.657809]	[117, 185]	[]	[]	[31947699, 31947767]	[]
28_7336	chr10	61475335	61475735	+	1000	41.0	[10.276439]	[161]	[]	[]	[61475573]	[]
28_7338	chr10	63629516	63629916	+	1000	41.0	[]	[]	[7.657809, 7.657809]	[203, 229]	[]	[63629727, 63629753]
28_7340	chr10	74011908	74012308	+	1000	41.0	[10.276439]	[179]	[]	[]	[74012152]	[]
28_7343	chr11	19442197	19442597	+	1000	41.0	[]	[]	[7.657809]	[162]	[]	[19442427]
28_7347	chr11	86041934	86042334	+	1000	41.0	[7.657809]	[217]	[]	[]	[86042176]	[]
28_7353	chr12	49741455	49741855	+	1000	41.0	[]	[]	[10.276439]	[110]	[]	[49741653]
28_7361	chr12	116559220	116559620	+	1000	41.0	[]	[]	[10.276439]	[228]	[]	[116559467]
28_7365	chr13	44143188	44143588	+	1000	41.0	[]	[]	[7.657809]	[104]	[]	[44143384]
28_737	chr7	102992934	102993334	+	1000	80.5	[7.408826]	[98]	[7.0441737, 7.0441737]	[91, 139]	[102993104]	[102993097, 102993145]
28_7375	chr15	99565617	99566017	+	1000	41.0	[7.657809]	[76]	[]	[]	[99565780]	[]
28_738	chr7	139936828	139937228	+	1000	80.5	[7.408826]	[75]	[]	[]	[139936996]	[]
28_7386	chr16	88688008	88688408	+	1000	41.0	[]	[]	[10.276439]	[75]	[]	[88688165]
28_7390	chr17	40287756	40288156	+	1000	41.0	[]	[]	[10.276439]	[198]	[]	[40288005]
28_7394	chr17	44123735	44124135	+	1000	41.0	[7.408826]	[205]	[]	[]	[44123949]	[]
28_7396	chr17	46819099	46819499	+	1000	41.0	[]	[]	[9.601446]	[93]	[]	[46819284]
28_7410	chr19	12551606	12552006	+	1000	41.0	[7.408826]	[182]	[]	[]	[12551804]	[]
28_7411	chr19	12791616	12792016	+	1000	41.0	[]	[]	[7.0441737]	[101]	[]	[12791785]
28_7415	chr19	41364329	41364729	+	1000	41.0	[]	[]	[10.276439]	[125]	[]	[41364537]
28_7416	chr19	43785152	43785552	+	1000	41.0	[]	[]	[9.601446]	[135]	[]	[43785333]
28_7429	chr2	53969477	53969877	+	1000	41.0	[7.408826]	[209]	[]	[]	[53969701]	[]
28_7437	chr2	187554071	187554471	+	1000	41.0	[7.408826]	[101]	[7.657809]	[61]	[187554265]	[187554225]
28_7438	chr2	201433544	201433944	+	1000	41.0	[10.276439]	[188]	[]	[]	[201433761]	[]
28_7447	chr20	53578838	53579238	+	1000	41.0	[]	[]	[7.408826, 10.276439]	[90, 120]	[]	[53579009, 53579039]
28_7457	chr22	20015582	20015982	+	1000	41.0	[7.408826, 7.0441737]	[95, 149]	[]	[]	[20015773, 20015827]	[]
28_747	chr5	95934394	95934794	+	1000	80.0	[10.276439]	[132]	[]	[]	[95934582]	[]
28_7471	chr3	5426486	5426886	+	1000	41.0	[10.276439, 9.601446]	[116, 142]	[7.408826]	[162]	[5426668, 5426694]	[5426714]
28_7480	chr3	124812688	124813088	+	1000	41.0	[7.0441737]	[146]	[]	[]	[124812870]	[]
28_7487	chr3	178260885	178261285	+	1000	41.0	[]	[]	[7.408826]	[130]	[]	[178261091]
28_7498	chr4	174282815	174283215	+	1000	41.0	[]	[]	[10.276439]	[100]	[]	[174283014]
28_750	chr7	106659568	106659968	+	1000	80.0	[]	[]	[10.276439]	[160]	[]	[106659807]
28_7506	chr5	78294780	78295180	+	1000	41.0	[10.276439]	[81]	[9.601446]	[142]	[78294956]	[78295017]
28_7509	chr5	95644397	95644797	+	1000	41.0	[]	[]	[7.408826]	[128]	[]	[95644559]
28_751	chr7	118183673	118184073	+	1000	80.0	[]	[]	[10.276439]	[125]	[]	[118183860]
28_7512	chr5	131635239	131635639	+	1000	41.0	[]	[]	[9.601446]	[120]	[]	[131635454]
28_7521	chr6	16240982	16241382	+	1000	41.0	[]	[]	[10.276439, 7.408826]	[71, 128]	[]	[16241145, 16241202]
28_7527	chr6	30828345	30828745	+	1000	41.0	[]	[]	[7.0441737]	[60]	[]	[30828502]
28_7529	chr6	35468218	35468618	+	1000	41.0	[9.601446]	[154]	[]	[]	[35468408]	[]
28_754	chr10	72272675	72273075	+	1000	79.5	[7.408826]	[160]	[]	[]	[72272895]	[]
28_7583	chr8	38383186	38383586	+	1000	41.0	[]	[]	[7.408826, 7.408826]	[174, 199]	[]	[38383383, 38383408]
28_7584	chr8	56074421	56074821	+	1000	41.0	[]	[]	[7.408826]	[117]	[]	[56074573]
28_7585	chr8	58595778	58596178	+	1000	41.0	[7.408826]	[88]	[]	[]	[58595961]	[]
28_7586	chr8	93803333	93803733	+	1000	41.0	[]	[]	[7.0441737]	[117]	[]	[93803510]
28_7593	chr9	87518728	87519128	+	1000	41.0	[10.276439]	[115]	[7.408826]	[120]	[87518911]	[87518916]
28_7605	chr1	12005639	12006039	+	1000	40.5	[7.0441737]	[188]	[]	[]	[12005841]	[]
28_7617	chr1	28449951	28450351	+	1000	40.5	[7.408826]	[133]	[]	[]	[28450169]	[]
28_7619	chr1	32222081	32222481	+	1000	40.5	[]	[]	[7.408826]	[99]	[]	[32222247]
28_7626	chr1	53182058	53182458	+	1000	40.5	[7.657809]	[148]	[]	[]	[53182299]	[]
28_763	chr6	84270045	84270445	+	1000	79.5	[10.276439]	[115]	[10.276439]	[156]	[84270251]	[84270292]
28_764	chr7	106542495	106542895	+	1000	79.5	[]	[]	[10.276439]	[169]	[]	[106542707]
28_7642	chr1	181089965	181090365	+	1000	40.5	[]	[]	[7.657809]	[161]	[]	[181090166]
28_7648	chr1	211382733	211383133	+	1000	40.5	[10.276439, 7.0441737]	[124, 140]	[]	[]	[211382920, 211382936]	[]
28_7664	chr10	14959675	14960075	+	1000	40.5	[]	[]	[7.657809]	[118]	[]	[14959859]
28_7667	chr10	22672463	22672863	+	1000	40.5	[7.657809]	[126]	[]	[]	[22672657]	[]
28_7672	chr10	60298714	60299114	+	1000	40.5	[]	[]	[7.0441737]	[143]	[]	[60298936]
28_7685	chr11	59786904	59787304	+	1000	40.5	[7.657809]	[169]	[]	[]	[59787124]	[]
28_7690	chr11	77994489	77994889	+	988	40.5	[]	[]	[9.601446]	[135]	[]	[77994704]
28_7693	chr11	86938935	86939335	+	1000	40.5	[10.276439]	[110]	[]	[]	[86939139]	[]
28_7694	chr11	118002254	118002654	+	1000	40.5	[]	[]	[10.276439, 10.276439]	[141, 173]	[]	[118002459, 118002491]
28_7695	chr11	119106912	119107312	+	1000	40.5	[]	[]	[10.276439]	[86]	[]	[119107083]
28_7696	chr11	124837120	124837520	+	875	40.5	[]	[]	[7.0441737]	[131]	[]	[124837344]
28_770	chr16	11104949	11105349	+	1000	79.0	[]	[]	[7.408826]	[91]	[]	[11105127]
28_7703	chr12	93302667	93303067	+	1000	40.5	[7.408826]	[95]	[]	[]	[93302845]	[]
28_7713	chr15	40806686	40807086	+	1000	40.5	[]	[]	[10.276439]	[101]	[]	[40806869]
28_7715	chr15	64439054	64439454	+	1000	40.5	[]	[]	[7.408826]	[68]	[]	[64439213]
28_7716	chr15	74438595	74438995	+	1000	40.5	[7.408826]	[139]	[]	[]	[74438762]	[]
28_7718	chr15	88467376	88467776	+	1000	40.5	[]	[]	[10.276439]	[149]	[]	[88467575]
28_7725	chr16	27235220	27235620	+	1000	40.5	[7.657809]	[98]	[]	[]	[27235372]	[]
28_7735	chr17	28598656	28599056	+	1000	40.5	[10.276439]	[123]	[]	[]	[28598816]	[]
28_7748	chr19	18152507	18152907	+	924	40.5	[]	[]	[7.0441737]	[141]	[]	[18152743]
28_776	chr22	23179959	23180359	+	1000	79.0	[7.0441737]	[177]	[]	[]	[23180209]	[]
28_7760	chr1_KI270709v1_random	10455	10855	+	916	40.5	[7.657809, 7.657809, 7.657809]	[95, 100, 164]	[]	[]	[10624, 10629, 10693]	[]
28_7763	chr2	6897107	6897507	+	1000	40.5	[]	[]	[10.276439]	[81]	[]	[6897279]
28_7765	chr2	12176877	12177277	+	1000	40.5	[]	[]	[7.0441737]	[117]	[]	[12177038]
28_7767	chr2	28269299	28269699	+	1000	40.5	[]	[]	[7.0441737]	[135]	[]	[28269498]
28_7777	chr2	157876869	157877269	+	1000	40.5	[]	[]	[10.276439]	[139]	[]	[157877066]
28_7778	chr2	170084771	170085171	+	1000	40.5	[7.408826]	[123]	[]	[]	[170084923]	[]
28_7787	chr20	41072094	41072494	+	1000	40.5	[10.276439]	[153]	[10.276439]	[67]	[41072344]	[41072258]
28_7791	chr20	53917395	53917795	+	1000	40.5	[10.276439]	[119]	[]	[]	[53917572]	[]
28_78	chr3	5428940	5429340	+	1000	214.5	[]	[]	[7.0441737]	[130]	[]	[5429163]
28_7828	chr3	150469494	150469894	+	1000	40.5	[7.0441737]	[235]	[10.276439]	[197]	[150469744]	[150469706]
28_7831	chr3	171811380	171811780	+	1000	40.5	[7.408826, 7.408826]	[95, 131]	[]	[]	[171811570, 171811606]	[]
28_7832	chr3	177284474	177284874	+	1000	40.5	[7.0441737, 7.408826]	[86, 127]	[]	[]	[177284647, 177284688]	[]
28_7835	chr4	87006129	87006529	+	1000	40.5	[7.408826, 10.276439]	[118, 148]	[]	[]	[87006310, 87006340]	[]
28_7839	chr4	122602772	122603172	+	943	40.5	[]	[]	[10.276439]	[182]	[]	[122603019]
28_7847	chr5	140261319	140261719	+	1000	40.5	[]	[]	[9.601446]	[179]	[]	[140261505]
28_785	chr10	92756193	92756593	+	1000	78.5	[7.408826]	[62]	[10.276439]	[77]	[92756345]	[92756360]
28_7850	chr5	150904868	150905268	+	1000	40.5	[]	[]	[9.601446]	[94]	[]	[150905057]
28_7851	chr5	173890198	173890598	+	1000	40.5	[10.276439]	[150]	[]	[]	[173890447]	[]
28_7860	chr6	33249522	33249922	+	1000	40.5	[10.276439, 7.408826]	[86, 161]	[7.408826]	[146]	[33249688, 33249763]	[33249748]
28_7864	chr6	34656274	34656674	+	1000	40.5	[]	[]	[7.408826]	[120]	[]	[34656471]
28_787	chr16	46400373	46400773	+	1000	78.5	[]	[]	[7.657809, 7.657809, 7.657809]	[158, 181, 220]	[]	[46400561, 46400584, 46400623]
28_7876	chr6	108541825	108542225	+	1000	40.5	[7.408826, 7.408826, 7.408826]	[73, 117, 157]	[]	[]	[108541985, 108542029, 108542069]	[]
28_7877	chr6	111484061	111484461	+	1000	40.5	[9.601446]	[128]	[]	[]	[111484223]	[]
28_7881	chr6	159691208	159691608	+	1000	40.5	[10.276439]	[129]	[]	[]	[159691418]	[]
28_7890	chr7	106112698	106113098	+	1000	40.5	[]	[]	[10.276439]	[172]	[]	[106112944]
28_7892	chr7	121396524	121396924	+	1000	40.5	[]	[]	[7.408826]	[175]	[]	[121396769]
28_7912	chr9	112074727	112075127	+	1000	40.5	[]	[]	[10.276439]	[62]	[]	[112074887]
28_7913	chr9	113410739	113411139	+	1000	40.5	[7.408826, 10.276439]	[133, 159]	[7.657809]	[138]	[113410910, 113410936]	[113410915]
28_7926	chr1	27606230	27606630	+	1000	40.0	[]	[]	[10.276439]	[110]	[]	[27606404]
28_7935	chr1	46248053	46248453	+	1000	40.0	[7.0441737]	[99]	[]	[]	[46248225]	[]
28_7937	chr1	50970169	50970569	+	1000	40.0	[7.408826]	[172]	[]	[]	[50970343]	[]
28_7956	chr1	154320949	154321349	+	1000	40.0	[10.276439]	[185]	[]	[]	[154321148]	[]
28_7963	chr1	174160436	174160836	+	1000	40.0	[]	[]	[10.276439]	[156]	[]	[174160635]
28_7965	chr1	181129779	181130179	+	942	40.0	[]	[]	[10.276439]	[205]	[]	[181130020]
28_797	chr1	120176379	120176779	+	1000	78.0	[10.276439]	[78]	[]	[]	[120176542]	[]
28_7970	chr1	186404519	186404919	+	1000	40.0	[7.408826]	[204]	[]	[]	[186404733]	[]
28_7980	chr10	49298792	49299192	+	1000	40.0	[7.408826]	[70]	[7.657809, 7.657809]	[112, 146]	[49298944]	[49298986, 49299020]
28_7981	chr10	67849505	67849905	+	1000	40.0	[9.601446]	[243]	[]	[]	[67849753]	[]
28_799	chr1	212035134	212035534	+	1000	78.0	[7.657809]	[163]	[]	[]	[212035353]	[]
28_7990	chr11	3867343	3867743	+	1000	40.0	[]	[]	[7.0441737, 7.408826]	[96, 107]	[]	[3867509, 3867520]
28_8009	chr12	46431815	46432215	+	1000	40.0	[7.408826]	[176]	[7.0441737]	[209]	[46431999]	[46432032]
28_801	chr1	231160096	231160496	+	1000	78.0	[7.657809]	[68]	[]	[]	[231160262]	[]
28_8023	chr13	91361797	91362197	+	1000	40.0	[]	[]	[7.408826]	[120]	[]	[91362004]
28_8038	chr16	3112148	3112548	+	1000	40.0	[10.276439]	[111]	[]	[]	[3112332]	[]
28_805	chr16	71808726	71809126	+	1000	78.0	[9.601446]	[147]	[7.408826]	[112]	[71808962]	[71808927]
28_8055	chr17	40139818	40140218	+	1000	40.0	[]	[]	[10.276439]	[196]	[]	[40140061]
28_807	chr17	58492563	58492963	+	1000	78.0	[]	[]	[10.276439]	[138]	[]	[58492781]
28_8072	chr18	9895413	9895813	+	1000	40.0	[10.276439]	[117]	[]	[]	[9895617]	[]
28_8075	chr18	23452700	23453100	+	1000	40.0	[10.276439]	[104]	[7.408826]	[175]	[23452853]	[23452924]
28_8077	chr19	11835607	11836007	+	1000	40.0	[7.0441737]	[185]	[]	[]	[11835811]	[]
28_8093	chr2	38665761	38666161	+	1000	40.0	[]	[]	[7.408826]	[77]	[]	[38665919]
28_8097	chr2	75646425	75646825	+	1000	40.0	[7.408826]	[151]	[7.408826]	[67]	[75646672]	[75646588]
28_8098	chr2	90385730	90386130	+	1000	40.0	[]	[]	[7.657809, 7.657809, 7.657809, 7.657809, 7.657809]	[87, 113, 129, 139, 162]	[]	[90385902, 90385928, 90385944, 90385954, 90385977]
28_8099	chr2	112026517	112026917	+	1000	40.0	[]	[]	[10.276439]	[221]	[]	[112026743]
