#PeakID(python scan_motif.py ./ENCODE_processed_files/PKNOX1_idr.fa PKNOX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
36_8252	chr16	87956007	87956407	+	1000	154.0	[12.213435]	[88]	[10.88456]	[130]	[87956172]	[87956214]
36_8254	chr19	14081231	14081631	+	1000	154.0	[8.099306]	[129]	[]	[]	[14081442]	[]
36_8257	chr2	20186362	20186762	+	1000	154.0	[7.252072]	[90]	[12.948277]	[134]	[20186523]	[20186567]
36_8258	chr2	24258727	24259127	+	1000	154.0	[10.831086]	[92]	[]	[]	[24258919]	[]
36_826	chr12	55729522	55729922	+	1000	753.5	[9.218149]	[137]	[12.48378]	[92]	[55729759]	[55729714]
36_8260	chr2	170434342	170434742	+	1000	154.0	[7.7875047, 9.912791]	[111, 129]	[]	[]	[170434533, 170434551]	[]
36_8261	chr21	19853678	19854078	+	988	154.0	[8.122609]	[163]	[]	[]	[19853893]	[]
36_8262	chr3	33067377	33067777	+	1000	154.0	[]	[]	[8.0269785]	[83]	[]	[33067559]
36_8264	chr5	78569534	78569934	+	1000	154.0	[8.040911]	[133]	[12.830319]	[113]	[78569762]	[78569742]
36_8266	chr6	89999211	89999611	+	1000	154.0	[10.956583]	[122]	[]	[]	[89999416]	[]
36_8267	chr6	105805507	105805907	+	1000	154.0	[]	[]	[10.347194]	[114]	[]	[105805709]
36_8268	chr7	130959839	130960239	+	785	154.0	[]	[]	[7.0576324]	[95]	[]	[130960033]
36_827	chr9	69431712	69432112	+	1000	753.5	[8.913801, 14.610782, 10.829789, 14.610782, 13.044986, 14.610782]	[74, 90, 106, 122, 142, 158]	[]	[]	[69431879, 69431895, 69431911, 69431927, 69431947, 69431963]	[]
36_8270	chr7	155298781	155299181	+	1000	154.0	[7.040283, 7.806618]	[119, 152]	[]	[]	[155298943, 155298976]	[]
36_8271	chr8	80084186	80084586	+	1000	154.0	[]	[]	[14.959101, 9.794609]	[84, 88]	[]	[80084367, 80084371]
36_8272	chr9	120729858	120730258	+	1000	154.0	[12.430346]	[112]	[]	[]	[120730062]	[]
36_8273	chr9	124278013	124278413	+	1000	154.0	[11.785644]	[109]	[8.682302]	[167]	[124278181]	[124278239]
36_8274	chrX	130903121	130903521	+	1000	154.0	[7.472059, 8.427828]	[200, 204]	[]	[]	[130903365, 130903369]	[]
36_8276	chr1	22052474	22052874	+	1000	153.5	[]	[]	[7.063966]	[131]	[]	[22052683]
36_828	chr16	84585807	84586207	+	1000	753.0	[11.826905]	[152]	[13.296596]	[72]	[84586057]	[84585977]
36_8283	chr10	71635247	71635647	+	1000	153.5	[]	[]	[8.444549, 7.0489435]	[82, 162]	[]	[71635401, 71635481]
36_8285	chr11	119334243	119334643	+	1000	153.5	[]	[]	[7.6234226]	[121]	[]	[119334414]
36_8286	chr12	57418302	57418702	+	1000	153.5	[9.68468]	[68]	[]	[]	[57418455]	[]
36_8288	chr13	60584295	60584695	+	1000	153.5	[]	[]	[7.4649982, 8.132104]	[69, 134]	[]	[60584448, 60584513]
36_829	chr2	46428892	46429292	+	1000	753.0	[12.830319]	[94]	[]	[]	[46429082]	[]
36_8290	chr17	54861166	54861566	+	1000	153.5	[10.337806]	[106]	[]	[]	[54861352]	[]
36_8291	chr19	17407257	17407657	+	1000	153.5	[]	[]	[8.0269785]	[159]	[]	[17407451]
36_8293	chr2	27727242	27727642	+	1000	153.5	[12.91743]	[119]	[]	[]	[27727446]	[]
36_8295	chr3	45084828	45085228	+	1000	153.5	[8.30987]	[124]	[]	[]	[45085051]	[]
36_8297	chr4	16120755	16121155	+	1000	153.5	[12.638885]	[106]	[8.661647]	[122]	[16120961]	[16120977]
36_8299	chr5	94111458	94111858	+	1000	153.5	[8.256361]	[120]	[]	[]	[94111667]	[]
36_830	chr14	77923606	77924006	+	1000	752.0	[7.654458]	[95]	[]	[]	[77923786]	[]
36_8301	chr5	142024625	142025025	+	1000	153.5	[]	[]	[9.640777]	[75]	[]	[142024780]
36_8302	chr6	34143925	34144325	+	1000	153.5	[]	[]	[11.747158]	[107]	[]	[34144122]
36_8307	chr1	230977343	230977743	+	1000	153.0	[12.172607]	[78]	[]	[]	[230977508]	[]
36_8308	chr10	11614820	11615220	+	1000	153.0	[]	[]	[14.492824]	[133]	[]	[11615031]
36_8309	chr11	95415853	95416253	+	1000	153.0	[9.336362]	[171]	[]	[]	[95416087]	[]
36_831	chr2	218959342	218959742	+	1000	752.0	[]	[]	[10.76784]	[112]	[]	[218959550]
36_8311	chr12	130993839	130994239	+	1000	153.0	[]	[]	[10.821276]	[155]	[]	[130994084]
36_8312	chr15	42495299	42495699	+	1000	153.0	[7.8122582]	[199]	[]	[]	[42495523]	[]
36_8313	chr16	4253388	4253788	+	1000	153.0	[10.945533]	[110]	[]	[]	[4253595]	[]
36_8315	chr17	16313770	16314170	+	1000	153.0	[]	[]	[14.959101]	[111]	[]	[16313973]
36_8318	chr19	51704065	51704465	+	1000	153.0	[7.5287027]	[150]	[]	[]	[51704298]	[]
36_8319	chr2	33477573	33477973	+	1000	153.0	[9.018479]	[96]	[]	[]	[33477769]	[]
36_832	chr12	53379707	53380107	+	1000	751.5	[]	[]	[8.07561, 7.6356454]	[111, 131]	[]	[53379914, 53379934]
36_8320	chr2	74036503	74036903	+	1000	153.0	[]	[]	[10.419522]	[145]	[]	[74036713]
36_8321	chr2	216217448	216217848	+	1000	153.0	[]	[]	[10.337806, 7.220449]	[102, 119]	[]	[216217631, 216217648]
36_8322	chr20	38859034	38859434	+	1000	153.0	[9.310323]	[148]	[]	[]	[38859270]	[]
36_8324	chr3	9248785	9249185	+	1000	153.0	[8.122609, 7.9442024]	[105, 109]	[]	[]	[9248970, 9248974]	[]
36_8328	chr6	163640535	163640935	+	1000	153.0	[]	[]	[9.723165]	[100]	[]	[163640734]
36_833	chr20	57461079	57461479	+	1000	750.0	[9.738114, 7.0197973]	[106, 110]	[7.160374]	[67]	[57461283, 57461287]	[57461244]
36_8330	chr7	158239541	158239941	+	1000	153.0	[]	[]	[10.426273]	[148]	[]	[158239768]
36_8332	chr9	109107812	109108212	+	1000	153.0	[]	[]	[8.040911]	[239]	[]	[109107984]
36_8334	chr1	201461094	201461494	+	1000	152.5	[7.712342]	[72]	[]	[]	[201461261]	[]
36_8335	chr11	22795915	22796315	+	1000	152.5	[]	[]	[12.948277, 7.2170777]	[103, 107]	[]	[22796096, 22796100]
36_8336	chr11	86134931	86135331	+	1000	152.5	[]	[]	[7.286491]	[181]	[]	[86135103]
36_8337	chr12	607430	607830	+	1000	152.5	[9.328332, 14.959101]	[92, 96]	[]	[]	[607618, 607622]	[]
36_8338	chr14	100715789	100716189	+	1000	152.5	[]	[]	[12.799472, 7.522055]	[111, 123]	[]	[100715986, 100715998]
36_8339	chr15	45118171	45118571	+	1000	152.5	[]	[]	[10.084654]	[101]	[]	[45118360]
36_834	chrX	75273822	75274222	+	1000	750.0	[9.698124]	[93]	[]	[]	[75274015]	[]
36_8340	chr15	63736285	63736685	+	1000	152.5	[10.711831, 9.336362]	[95, 99]	[]	[]	[63736477, 63736481]	[]
36_8341	chr15	77091029	77091429	+	1000	152.5	[14.492824]	[110]	[]	[]	[77091233]	[]
36_8345	chr19	10027583	10027983	+	1000	152.5	[7.977814]	[91]	[]	[]	[10027774]	[]
36_8346	chr19	42189205	42189605	+	1000	152.5	[]	[]	[8.675302]	[140]	[]	[42189440]
36_8347	chr2	32949975	32950375	+	1000	152.5	[]	[]	[8.40924]	[123]	[]	[32950152]
36_8348	chr2	38652337	38652737	+	1000	152.5	[]	[]	[8.983733]	[84]	[]	[38652511]
36_8349	chr2	43011112	43011512	+	1000	152.5	[9.048256, 13.265748]	[79, 115]	[]	[]	[43011279, 43011315]	[]
36_835	chr1	244048175	244048575	+	1000	749.5	[]	[]	[8.869831, 7.1136417]	[94, 109]	[]	[244048369, 244048384]
36_8351	chr20	1325721	1326121	+	1000	152.5	[12.017504]	[130]	[]	[]	[1325928]	[]
36_8353	chr5	97071140	97071540	+	1000	152.5	[]	[]	[8.4737625, 7.38059]	[74, 95]	[]	[97071302, 97071323]
36_8355	chr7	39614275	39614675	+	1000	152.5	[]	[]	[12.135462, 8.876314]	[99, 103]	[]	[39614470, 39614474]
36_8356	chr7	66920860	66921260	+	1000	152.5	[]	[]	[8.245836]	[136]	[]	[66921057]
36_8359	chr7	151003492	151003892	+	1000	152.5	[]	[]	[7.9133544, 9.761811]	[64, 85]	[]	[151003654, 151003675]
36_836	chr1	212284973	212285373	+	1000	749.0	[]	[]	[8.135596]	[97]	[]	[212285170]
36_8360	chr8	37325945	37326345	+	1000	152.5	[9.592721]	[96]	[7.2228217]	[109]	[37326135]	[37326148]
36_8361	chr9	129320756	129321156	+	1000	152.5	[7.9990454, 10.821276]	[107, 118]	[7.07264, 12.91743]	[98, 102]	[129320956, 129320967]	[129320947, 129320951]
36_8362	chr1	9809037	9809437	+	1000	152.0	[14.492824]	[93]	[8.2925205, 8.003936]	[100, 133]	[9809218]	[9809225, 9809258]
36_8363	chr10	3172681	3173081	+	1000	152.0	[]	[]	[7.433967]	[73]	[]	[3172852]
36_8364	chr10	6148859	6149259	+	1000	152.0	[14.492824]	[108]	[10.270717]	[127]	[6149053]	[6149072]
36_8365	chr10	7967082	7967482	+	1000	152.0	[]	[]	[8.875516]	[91]	[]	[7967269]
36_8366	chr10	97564816	97565216	+	1000	152.0	[8.085421]	[133]	[]	[]	[97565040]	[]
36_8367	chr11	74639661	74640061	+	1000	152.0	[]	[]	[10.337806]	[112]	[]	[74639860]
36_8368	chr12	7125662	7126062	+	1000	152.0	[10.053806]	[118]	[8.682302]	[107]	[7125869]	[7125858]
36_8369	chr13	72728194	72728594	+	638	152.0	[]	[]	[14.959101]	[104]	[]	[72728396]
36_837	chr15	81324066	81324466	+	1000	749.0	[11.603244]	[100]	[]	[]	[81324266]	[]
36_8372	chr16	50741696	50742096	+	1000	152.0	[8.247687]	[96]	[]	[]	[50741884]	[]
36_8374	chr17	14080922	14081322	+	1000	152.0	[7.654458]	[108]	[]	[]	[14081126]	[]
36_8376	chr2	28870517	28870917	+	1000	152.0	[10.643184, 8.50106]	[106, 135]	[]	[]	[28870718, 28870747]	[]
36_8377	chr2	29698210	29698610	+	1000	152.0	[]	[]	[7.6478186]	[138]	[]	[29698440]
36_8378	chr2	80166469	80166869	+	1000	152.0	[8.661665]	[93]	[]	[]	[80166655]	[]
36_8379	chr20	47321478	47321878	+	1000	152.0	[]	[]	[12.135462]	[106]	[]	[47321664]
36_8381	chr22	22516838	22517238	+	1000	152.0	[10.838625]	[172]	[]	[]	[22517073]	[]
36_8382	chr22	31079305	31079705	+	1000	152.0	[]	[]	[9.943639]	[115]	[]	[31079508]
36_8384	chr3	36647485	36647885	+	1000	152.0	[7.2725053]	[163]	[9.537537]	[127]	[36647720]	[36647684]
36_8386	chr4	87044624	87045024	+	1000	152.0	[12.135462, 12.135462]	[96, 100]	[]	[]	[87044810, 87044814]	[]
36_8387	chr5	60699428	60699828	+	1000	152.0	[]	[]	[12.172607]	[132]	[]	[60699631]
36_8388	chr6	33409882	33410282	+	752	152.0	[]	[]	[10.643184]	[91]	[]	[33410070]
36_839	chr14	89416018	89416418	+	1000	748.5	[]	[]	[11.200042]	[113]	[]	[89416221]
36_8390	chr6	44028755	44029155	+	1000	152.0	[]	[]	[7.981348]	[157]	[]	[44029005]
36_8391	chr6	113920908	113921308	+	1000	152.0	[8.786245, 7.9540124]	[82, 134]	[]	[]	[113921087, 113921139]	[]
36_8392	chr6	139656110	139656510	+	1000	152.0	[9.048256]	[104]	[]	[]	[139656293]	[]
36_8393	chr6	157612917	157613317	+	1000	152.0	[10.851724]	[118]	[]	[]	[157613121]	[]
36_8395	chr7	148464922	148465322	+	1000	152.0	[]	[]	[9.048256, 14.492824]	[83, 87]	[]	[148465099, 148465103]
36_8396	chr9	128628314	128628714	+	1000	152.0	[12.430346]	[101]	[]	[]	[128628508]	[]
36_84	chr22	21014690	21015090	+	1000	920.0	[]	[]	[10.388675]	[104]	[]	[21014889]
36_840	chr19	1854552	1854952	+	1000	748.5	[9.256888, 10.388675]	[125, 135]	[12.948277]	[90]	[1854767, 1854777]	[1854732]
36_8400	chr10	72737373	72737773	+	895	151.5	[9.506254]	[108]	[]	[]	[72737568]	[]
36_8402	chr12	55385847	55386247	+	996	151.5	[12.638885]	[135]	[]	[]	[55386056]	[]
36_8404	chr17	15892650	15893050	+	1000	151.5	[8.085421]	[100]	[]	[]	[15892848]	[]
36_8405	chr18	22452133	22452533	+	1000	151.5	[8.831873]	[154]	[7.9540124, 7.233859]	[165, 169]	[22452361]	[22452372, 22452376]
36_8407	chr2	21228643	21229043	+	1000	151.5	[]	[]	[12.48378]	[111]	[]	[21228851]
36_8408	chr20	13786058	13786458	+	1000	151.5	[14.959101]	[101]	[]	[]	[13786255]	[]
36_8409	chr20	31675684	31676084	+	1000	151.5	[]	[]	[7.6007266]	[176]	[]	[31675915]
36_841	chr19	44753315	44753715	+	1000	748.5	[]	[]	[13.053981]	[98]	[]	[44753511]
36_8410	chr20	43590592	43590992	+	1000	151.5	[]	[]	[7.267793]	[203]	[]	[43590820]
36_8411	chr21	19405305	19405705	+	1000	151.5	[12.638885]	[113]	[]	[]	[19405509]	[]
36_8412	chr22	22849820	22850220	+	1000	151.5	[11.747158]	[122]	[]	[]	[22850023]	[]
36_8413	chr22	26672449	26672849	+	1000	151.5	[9.272988]	[104]	[7.981348]	[181]	[26672621]	[26672698]
36_8415	chr5	423500	423900	+	1000	151.5	[11.747158]	[91]	[]	[]	[423686]	[]
36_8416	chr5	53550646	53551046	+	1000	151.5	[14.959101]	[100]	[8.802254]	[87]	[53550838]	[53550825]
36_8417	chr6	2791166	2791566	+	1000	151.5	[]	[]	[8.776147, 11.964068]	[93, 145]	[]	[2791357, 2791409]
36_8419	chr6	28922026	28922426	+	1000	151.5	[]	[]	[7.6658278, 8.416778]	[86, 117]	[]	[28922202, 28922233]
36_842	chr10	69451257	69451657	+	1000	748.0	[]	[]	[9.583385]	[107]	[]	[69451463]
36_8420	chr6	107081061	107081461	+	1000	151.5	[]	[]	[14.492824]	[100]	[]	[107081255]
36_8424	chr7	139451723	139452123	+	1000	151.5	[9.537537]	[105]	[]	[]	[139451905]	[]
36_8426	chr9	120873032	120873432	+	1000	151.5	[14.959101, 10.419522]	[102, 106]	[]	[]	[120873232, 120873236]	[]
36_8428	chr1	43090185	43090585	+	1000	151.0	[]	[]	[11.136967]	[80]	[]	[43090348]
36_8429	chr1	112700453	112700853	+	1000	151.0	[9.031418]	[112]	[]	[]	[112700659]	[]
36_843	chr13	110870213	110870613	+	1000	747.5	[8.121894]	[93]	[12.430346]	[121]	[110870396]	[110870424]
36_8433	chr10	7525199	7525599	+	1000	151.0	[14.492824]	[90]	[]	[]	[7525387]	[]
36_8435	chr12	106956676	106957076	+	1000	151.0	[]	[]	[10.308315]	[102]	[]	[106956875]
36_8436	chr12	132506685	132507085	+	1000	151.0	[11.785644]	[117]	[]	[]	[132506900]	[]
36_8437	chr14	20568415	20568815	+	1000	151.0	[]	[]	[9.914507]	[130]	[]	[20568628]
36_8438	chr15	40439992	40440392	+	1000	151.0	[8.853726]	[247]	[]	[]	[40440213]	[]
36_8439	chr17	42577560	42577960	+	1000	151.0	[10.821276]	[120]	[]	[]	[42577777]	[]
36_844	chr13	28718875	28719275	+	1000	746.5	[]	[]	[8.614963]	[111]	[]	[28719075]
36_8440	chr17	79874326	79874726	+	1000	151.0	[8.661665]	[92]	[]	[]	[79874511]	[]
36_8443	chr18	57051518	57051918	+	1000	151.0	[]	[]	[9.574439, 9.574439]	[75, 137]	[]	[57051688, 57051750]
36_8445	chr19	46718116	46718516	+	1000	151.0	[11.925329]	[93]	[]	[]	[46718306]	[]
36_8447	chr2	88659476	88659876	+	1000	151.0	[8.07561, 12.799472]	[96, 124]	[]	[]	[88659650, 88659678]	[]
36_845	chr15	78507071	78507471	+	1000	746.5	[]	[]	[8.786245, 10.510103]	[53, 100]	[]	[78507224, 78507271]
36_8451	chr5	57042558	57042958	+	1000	151.0	[]	[]	[7.6007266]	[131]	[]	[57042768]
36_8453	chr5	178213851	178214251	+	1000	151.0	[14.610782]	[98]	[]	[]	[178214047]	[]
36_8454	chr6	31053938	31054338	+	1000	151.0	[14.492824]	[91]	[]	[]	[31054128]	[]
36_8457	chr7	25753342	25753742	+	1000	151.0	[]	[]	[10.724771, 11.603244, 12.082027]	[67, 78, 130]	[]	[25753507, 25753518, 25753570]
36_8458	chr7	30470167	30470567	+	1000	151.0	[]	[]	[7.9540124]	[80]	[]	[30470336]
36_8459	chr7	99835076	99835476	+	1000	151.0	[8.559237]	[96]	[]	[]	[99835241]	[]
36_846	chr11	20075630	20076030	+	1000	746.0	[]	[]	[12.290566]	[89]	[]	[20075819]
36_8460	chr9	33375195	33375595	+	1000	151.0	[10.831086]	[126]	[]	[]	[33375416]	[]
36_8461	chrX	48785506	48785906	+	1000	151.0	[]	[]	[12.799472, 7.6356454, 7.2369456]	[94, 128, 148]	[]	[48785694, 48785728, 48785748]
36_8463	chrX	154818904	154819304	+	819	151.0	[]	[]	[10.419522, 9.136437]	[99, 103]	[]	[154819092, 154819096]
36_8464	chr1	44606759	44607159	+	1000	150.5	[]	[]	[7.2228217]	[198]	[]	[44606999]
36_8465	chr1	201376912	201377312	+	1000	150.5	[14.610782]	[143]	[]	[]	[201377132]	[]
36_8466	chr10	37976555	37976955	+	1000	150.5	[9.328332]	[139]	[]	[]	[37976762]	[]
36_8467	chr10	92662878	92663278	+	1000	150.5	[]	[]	[8.838065]	[111]	[]	[92663067]
36_8469	chr13	46469646	46470046	+	1000	150.5	[]	[]	[13.044986]	[129]	[]	[46469858]
36_8472	chr2	3805159	3805559	+	1000	150.5	[11.925329, 12.25192]	[93, 109]	[]	[]	[3805345, 3805361]	[]
36_8474	chr22	19397699	19398099	+	1000	150.5	[9.136437, 10.419522]	[147, 151]	[]	[]	[19397940, 19397944]	[]
36_848	chr19	15452089	15452489	+	1000	746.0	[10.337806]	[98]	[12.269929]	[111]	[15452286]	[15452299]
36_8480	chr3	195894646	195895046	+	1000	150.5	[]	[]	[8.302331]	[92]	[]	[195894836]
36_8482	chr5	23507277	23507677	+	1000	150.5	[14.610782, 7.3857517, 9.943639]	[90, 94, 146]	[]	[]	[23507466, 23507470, 23507522]	[]
36_8484	chr5	71659290	71659690	+	1000	150.5	[12.172607]	[91]	[]	[]	[71659474]	[]
36_8485	chr6	2611097	2611497	+	1000	150.5	[]	[]	[9.134563]	[113]	[]	[2611305]
36_8486	chr6	33762088	33762488	+	1000	150.5	[]	[]	[9.263231, 9.465427]	[95, 160]	[]	[33762249, 33762314]
36_8488	chr7	127391090	127391490	+	1000	150.5	[7.1649985]	[77]	[]	[]	[127391256]	[]
36_8489	chr8	37673501	37673901	+	1000	150.5	[7.3741465, 10.337806]	[86, 98]	[]	[]	[37673686, 37673698]	[]
36_849	chr12	28190209	28190609	+	1000	745.0	[13.053981]	[94]	[]	[]	[28190402]	[]
36_8491	chr8	104691863	104692263	+	1000	150.5	[8.099306]	[115]	[]	[]	[104692070]	[]
36_8494	chrX	15335462	15335862	+	1000	150.5	[]	[]	[10.821276]	[85]	[]	[15335617]
36_8496	chr1	112390707	112391107	+	1000	150.0	[8.831873]	[171]	[10.241097, 8.249403]	[90, 121]	[112390951]	[112390870, 112390901]
36_85	chr19	11814035	11814435	+	1000	917.0	[]	[]	[9.723165]	[169]	[]	[11814241]
36_850	chr16	67935617	67936017	+	1000	745.0	[11.865117]	[88]	[]	[]	[67935805]	[]
36_8500	chr10	35124682	35125082	+	1000	150.0	[14.610782]	[115]	[]	[]	[35124884]	[]
36_8502	chr10	50728104	50728504	+	1000	150.0	[14.492824]	[104]	[]	[]	[50728304]	[]
36_8503	chr11	68628878	68629278	+	1000	150.0	[]	[]	[13.265748]	[92]	[]	[68629063]
36_8505	chr12	29243039	29243439	+	821	150.0	[]	[]	[9.561028]	[95]	[]	[29243229]
36_8507	chr12	131604862	131605262	+	1000	150.0	[]	[]	[14.492824, 14.492824]	[74, 109]	[]	[131605030, 131605065]
36_8509	chr17	55731731	55732131	+	1000	150.0	[11.865117]	[111]	[]	[]	[55731934]	[]
36_851	chr6	37314887	37315287	+	1000	745.0	[]	[]	[7.797315]	[117]	[]	[37315094]
36_8510	chr17	77320917	77321317	+	1000	150.0	[]	[]	[7.977814]	[155]	[]	[77321128]
36_8511	chr18	9157797	9158197	+	1000	150.0	[12.172607]	[109]	[]	[]	[9158000]	[]
36_8514	chr19	46926754	46927154	+	1000	150.0	[9.048256]	[104]	[]	[]	[46926955]	[]
36_8516	chr2	105573747	105574147	+	1000	150.0	[]	[]	[14.959101]	[101]	[]	[105573948]
36_8517	chr2	112144359	112144759	+	1000	150.0	[]	[]	[14.492824]	[107]	[]	[112144559]
36_852	chr7	87140287	87140687	+	1000	744.0	[]	[]	[10.945533]	[68]	[]	[87140451]
36_8520	chr3	48031846	48032246	+	1000	150.0	[8.196015]	[153]	[]	[]	[48032052]	[]
36_8521	chr3	128606045	128606445	+	1000	150.0	[]	[]	[14.492824]	[101]	[]	[128606245]
36_8522	chr3	195162201	195162601	+	1000	150.0	[]	[]	[7.5943837]	[86]	[]	[195162362]
36_8523	chr4	76301316	76301716	+	1000	150.0	[7.737102]	[134]	[]	[]	[76301488]	[]
36_8524	chr4	153564547	153564947	+	1000	150.0	[]	[]	[7.2774377, 8.876314, 10.053806]	[63, 67, 95]	[]	[153564705, 153564709, 153564737]
36_8526	chr5	145826862	145827262	+	1000	150.0	[14.610782]	[98]	[]	[]	[145827055]	[]
36_8527	chr6	27131786	27132186	+	1000	150.0	[]	[]	[8.132104]	[121]	[]	[27131975]
36_8528	chr6	30687031	30687431	+	1000	150.0	[7.818045]	[162]	[]	[]	[30687259]	[]
36_8529	chr6	35720399	35720799	+	1000	150.0	[11.785644, 7.9442024]	[116, 120]	[]	[]	[35720595, 35720599]	[]
36_853	chr18	3623862	3624262	+	1000	743.5	[14.492824]	[109]	[]	[]	[3624062]	[]
36_8532	chr6	136236698	136237098	+	1000	150.0	[7.5706415]	[156]	[]	[]	[136236870]	[]
36_8533	chr6	137832075	137832475	+	1000	150.0	[10.991502]	[125]	[10.229236]	[113]	[137832285]	[137832273]
36_8537	chrX	135985647	135986047	+	1000	150.0	[7.2228217]	[74]	[]	[]	[135985819]	[]
36_8538	chr1	5638590	5638990	+	1000	149.5	[14.610782]	[96]	[]	[]	[5638782]	[]
36_8539	chr1	15056538	15056938	+	1000	149.5	[14.959101]	[107]	[]	[]	[15056735]	[]
36_854	chr19	2977102	2977502	+	1000	743.5	[14.492824]	[95]	[]	[]	[2977296]	[]
36_8540	chr1	27099201	27099601	+	1000	149.5	[9.374846]	[126]	[]	[]	[27099425]	[]
36_8544	chr10	22185572	22185972	+	1000	149.5	[]	[]	[14.959101, 7.63498]	[104, 108]	[]	[22185774, 22185778]
36_8546	chr11	64870211	64870611	+	1000	149.5	[8.853726]	[135]	[10.419522]	[80]	[64870429]	[64870374]
36_8547	chr12	76665895	76666295	+	667	149.5	[9.4430685]	[137]	[]	[]	[76666115]	[]
36_8548	chr12	104060791	104061191	+	1000	149.5	[8.068459, 7.7941446, 12.25192]	[57, 117, 142]	[]	[]	[104060945, 104061005, 104061030]	[]
36_855	chr21	46518945	46519345	+	1000	743.5	[]	[]	[10.55093]	[102]	[]	[46519147]
36_8552	chr16	69330451	69330851	+	1000	149.5	[11.254926]	[183]	[]	[]	[69330688]	[]
36_8554	chr17	50431183	50431583	+	1000	149.5	[]	[]	[12.213435]	[124]	[]	[50431393]
36_8556	chr2	62966984	62967384	+	1000	149.5	[]	[]	[13.044986]	[108]	[]	[62967187]
36_8557	chr2	70117134	70117534	+	1000	149.5	[]	[]	[12.213435]	[99]	[]	[70117312]
36_8558	chr2	159130328	159130728	+	946	149.5	[9.537537]	[127]	[]	[]	[159130542]	[]
36_8560	chr20	35699199	35699599	+	1000	149.5	[7.77956]	[133]	[]	[]	[35699413]	[]
36_8564	chr22	22836522	22836922	+	756	149.5	[]	[]	[10.011215]	[208]	[]	[22836695]
36_8568	chr3	57597385	57597785	+	1000	149.5	[7.354904]	[162]	[]	[]	[57597616]	[]
36_857	chrX	49101057	49101457	+	1000	743.5	[]	[]	[9.537537, 8.66821]	[100, 133]	[]	[49101257, 49101290]
36_8572	chr5	151022552	151022952	+	1000	149.5	[9.7657]	[106]	[]	[]	[151022750]	[]
36_8573	chr6	28344304	28344704	+	1000	149.5	[9.168581]	[152]	[9.390787]	[78]	[28344540]	[28344466]
36_8575	chr6	136566818	136567218	+	1000	149.5	[]	[]	[8.661665]	[114]	[]	[136566996]
36_8577	chr7	91946572	91946972	+	1000	149.5	[10.355815]	[106]	[10.479597]	[86]	[91946762]	[91946742]
36_8578	chr7	117019927	117020327	+	775	149.5	[]	[]	[9.28826]	[101]	[]	[117020108]
36_858	chr20	57718371	57718771	+	1000	743.0	[7.063966]	[93]	[]	[]	[57718549]	[]
36_8580	chr8	97918518	97918918	+	1000	149.5	[]	[]	[12.948277]	[100]	[]	[97918706]
36_8581	chrX	41381738	41382138	+	1000	149.5	[10.426273]	[166]	[]	[]	[41381981]	[]
36_8582	chr1	40531415	40531815	+	1000	149.0	[7.082794]	[177]	[]	[]	[40531617]	[]
36_8587	chr11	78400685	78401085	+	938	149.0	[14.492824]	[104]	[]	[]	[78400878]	[]
36_8588	chr12	112108633	112109033	+	1000	149.0	[]	[]	[9.396574]	[137]	[]	[112108856]
36_8589	chr12	124273563	124273963	+	1000	149.0	[8.751872]	[121]	[]	[]	[124273777]	[]
36_859	chr14	45134422	45134822	+	1000	742.5	[10.308315]	[146]	[]	[]	[45134594]	[]
36_8590	chr12	130852730	130853130	+	1000	149.0	[12.135462]	[127]	[10.55093]	[94]	[130852939]	[130852906]
36_8592	chr15	96264979	96265379	+	1000	149.0	[7.252072]	[125]	[]	[]	[96265167]	[]
36_8593	chr16	71808881	71809281	+	606	149.0	[]	[]	[10.361639]	[130]	[]	[71809099]
36_8595	chr17	39261314	39261714	+	1000	149.0	[11.785644]	[107]	[]	[]	[39261518]	[]
36_8596	chr19	7197289	7197689	+	1000	149.0	[10.589416]	[99]	[]	[]	[7197487]	[]
36_8598	chr2	62296015	62296415	+	1000	149.0	[]	[]	[7.445826, 7.233859]	[73, 158]	[]	[62296170, 62296255]
36_860	chr17	60355619	60356019	+	1000	742.5	[14.492824, 7.2138095]	[92, 151]	[8.481263]	[58]	[60355810, 60355869]	[60355776]
36_8600	chr2	230575659	230576059	+	1000	149.0	[8.0269785]	[109]	[7.9442024, 8.004651, 10.229236]	[90, 94, 106]	[230575862]	[230575843, 230575847, 230575859]
36_8601	chr3	196022515	196022915	+	1000	149.0	[10.347194]	[107]	[9.236158]	[91]	[196022720]	[196022704]
36_8602	chr5	34684313	34684713	+	1000	149.0	[7.594908]	[126]	[11.785644]	[102]	[34684537]	[34684513]
36_8604	chr5	95563815	95564215	+	1000	149.0	[]	[]	[14.492824]	[97]	[]	[95564012]
36_8605	chr5	139045292	139045692	+	1000	149.0	[]	[]	[13.265748]	[112]	[]	[139045497]
36_8606	chr6	28839134	28839534	+	1000	149.0	[]	[]	[10.774591]	[104]	[]	[28839335]
36_8607	chr6	157811727	157812127	+	1000	149.0	[]	[]	[8.518409]	[120]	[]	[157811902]
36_8610	chr8	90187641	90188041	+	1000	149.0	[]	[]	[8.726171]	[150]	[]	[90187854]
36_8611	chr9	137068374	137068774	+	1000	149.0	[]	[]	[12.638885]	[174]	[]	[137068600]
