#PeakID(python identify_motif.py ./ENCODE_processed_files/RUNX1_idr.fa RUNX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
39_4976	chr1	150363496	150363896	+	1000	48.0	[8.329008]	[113]	[]	[]	[150363694]	[]
39_4988	chr1	218377311	218377711	+	1000	48.0	[12.064187]	[86]	[7.7944894, 12.064187]	[73, 93]	[218377494]	[218377481, 218377501]
39_4990	chr1	227572726	227573126	+	1000	48.0	[8.260495]	[113]	[]	[]	[227572929]	[]
39_4992	chr1	234730625	234731025	+	1000	48.0	[10.370103]	[130]	[]	[]	[234730847]	[]
39_50	chr1	16904978	16905378	+	1000	206.0	[8.909202]	[136]	[]	[]	[16905198]	[]
39_5003	chr10	133278490	133278890	+	1000	48.0	[8.017088, 10.370103]	[76, 130]	[]	[]	[133278646, 133278700]	[]
39_5005	chr11	34600177	34600577	+	1000	48.0	[12.064187]	[97]	[]	[]	[34600373]	[]
39_501	chr22	23086737	23087137	+	1000	96.0	[]	[]	[7.151105]	[155]	[]	[23086978]
39_5018	chr12	49264944	49265344	+	1000	48.0	[7.7944894]	[157]	[]	[]	[49265190]	[]
39_5029	chr14	23034725	23035125	+	1000	48.0	[8.260495]	[86]	[]	[]	[23034888]	[]
39_503	chr8	26391048	26391448	+	1000	96.0	[12.064187]	[80]	[]	[]	[26391213]	[]
39_5034	chr15	44663637	44664037	+	1000	48.0	[]	[]	[10.370103]	[113]	[]	[44663821]
39_5037	chr15	75625626	75626026	+	1000	48.0	[]	[]	[8.260495]	[67]	[]	[75625777]
39_5040	chr15	90183889	90184289	+	1000	48.0	[7.748347]	[74]	[]	[]	[90184051]	[]
39_5057	chr16	67872868	67873268	+	1000	48.0	[7.7944894]	[131]	[]	[]	[67873090]	[]
39_5058	chr16	69424560	69424960	+	1000	48.0	[10.370103]	[224]	[]	[]	[69424805]	[]
39_5059	chr16	79400801	79401201	+	1000	48.0	[]	[]	[8.017088, 8.892592]	[55, 97]	[]	[79400953, 79400995]
39_506	chr1	162386335	162386735	+	1000	95.0	[]	[]	[7.7944894]	[110]	[]	[162386500]
39_5064	chr16	88737402	88737802	+	1000	48.0	[8.260495, 8.260495]	[192, 208]	[]	[]	[88737632, 88737648]	[]
39_5066	chr16	89505419	89505819	+	1000	48.0	[]	[]	[7.151105]	[158]	[]	[89505662]
39_507	chr11	65422617	65423017	+	1000	95.0	[7.2151175]	[85]	[]	[]	[65422782]	[]
39_5077	chr17	58417433	58417833	+	1000	48.0	[]	[]	[7.397283]	[158]	[]	[58417647]
39_5080	chr17	61927664	61928064	+	1000	48.0	[]	[]	[8.329008]	[128]	[]	[61927864]
39_5081	chr17	62919374	62919774	+	1000	48.0	[10.370103]	[90]	[]	[]	[62919560]	[]
39_5082	chr17	74982005	74982405	+	1000	48.0	[]	[]	[8.044104]	[218]	[]	[74982242]
39_509	chr20	47360588	47360988	+	1000	95.0	[]	[]	[7.151105]	[147]	[]	[47360796]
39_5102	chr19	38899423	38899823	+	1000	48.0	[]	[]	[7.397283]	[62]	[]	[38899575]
39_512	chr3	126911312	126911712	+	1000	95.0	[8.502309]	[84]	[]	[]	[126911493]	[]
39_5127	chr2	86214077	86214477	+	1000	48.0	[]	[]	[8.017088]	[140]	[]	[86214313]
39_5133	chr2	178522908	178523308	+	1000	48.0	[]	[]	[7.397283]	[149]	[]	[178523151]
39_5137	chr2	233165894	233166294	+	1000	48.0	[]	[]	[8.502309, 7.2151175]	[69, 115]	[]	[233166054, 233166100]
39_5141	chr20	47358730	47359130	+	1000	48.0	[]	[]	[8.892592]	[171]	[]	[47358973]
39_5146	chr22	19172941	19173341	+	1000	48.0	[10.586677]	[133]	[]	[]	[19173160]	[]
39_5150	chr22	19841664	19842064	+	1000	48.0	[]	[]	[7.397283]	[107]	[]	[19841858]
39_5151	chr22	19895161	19895561	+	1000	48.0	[10.370103]	[210]	[]	[]	[19895386]	[]
39_5159	chr22	20804772	20805172	+	1000	48.0	[]	[]	[8.260495]	[211]	[]	[20804991]
39_5163	chr22	20964298	20964698	+	1000	48.0	[]	[]	[7.748347]	[181]	[]	[20964521]
39_5165	chr22	21685044	21685444	+	1000	48.0	[10.586677, 12.064187, 8.329008]	[108, 160, 168]	[7.2151175]	[84]	[21685220, 21685272, 21685280]	[21685196]
39_5174	chr22	22020155	22020555	+	1000	48.0	[7.151105]	[106]	[10.586677]	[139]	[22020348]	[22020381]
39_5189	chr22	23078372	23078772	+	1000	48.0	[8.017088, 8.892592]	[105, 188]	[]	[]	[23078531, 23078614]	[]
39_519	chr1	42936272	42936672	+	1000	94.0	[]	[]	[10.370103]	[63]	[]	[42936430]
39_5193	chr22	44676669	44677069	+	1000	48.0	[8.260495]	[101]	[]	[]	[44676823]	[]
39_521	chr22	19121438	19121838	+	1000	94.0	[]	[]	[8.892592]	[122]	[]	[19121616]
39_5210	chr3	184135177	184135577	+	1000	48.0	[8.329008]	[145]	[]	[]	[184135415]	[]
39_5232	chr5	169746209	169746609	+	1000	48.0	[12.064187]	[118]	[]	[]	[169746385]	[]
39_5241	chr6	26033291	26033691	+	1000	48.0	[]	[]	[8.260495]	[103]	[]	[26033482]
39_5248	chr6	33345203	33345603	+	1000	48.0	[8.502309, 12.064187]	[78, 150]	[]	[]	[33345361, 33345433]	[]
39_5254	chr6	87589951	87590351	+	1000	48.0	[8.329008]	[180]	[]	[]	[87590196]	[]
39_5260	chr7	5083289	5083689	+	1000	48.0	[7.151105]	[126]	[]	[]	[5083481]	[]
39_5261	chr7	6393230	6393630	+	1000	48.0	[8.329008]	[83]	[]	[]	[6393401]	[]
39_5263	chr7	66922125	66922525	+	1000	48.0	[7.397283]	[96]	[]	[]	[66922309]	[]
39_5272	chr7	127887733	127888133	+	1000	48.0	[]	[]	[10.370103]	[131]	[]	[127887935]
39_5284	chr8	21909550	21909950	+	1000	48.0	[10.370103, 8.502309]	[136, 146]	[]	[]	[21909773, 21909783]	[]
39_5294	chr9	37120354	37120754	+	1000	48.0	[7.3683157]	[164]	[]	[]	[37120584]	[]
39_5300	chr9	125240939	125241339	+	1000	48.0	[]	[]	[10.370103]	[209]	[]	[125241160]
39_5301	chr9	128438603	128439003	+	1000	48.0	[8.892592]	[93]	[]	[]	[128438794]	[]
39_5311	chr9	131128178	131128578	+	1000	48.0	[]	[]	[8.044104]	[129]	[]	[131128400]
39_5335	chr1	26541812	26542212	+	1000	47.0	[8.260495]	[82]	[8.260495]	[130]	[26541981]	[26542029]
39_5348	chr1	40531351	40531751	+	1000	47.0	[10.586677]	[121]	[]	[]	[40531569]	[]
39_5349	chr1	41882034	41882434	+	1000	47.0	[]	[]	[7.3683157]	[82]	[]	[41882213]
39_5355	chr1	54053396	54053796	+	1000	47.0	[12.064187, 8.892592]	[94, 104]	[]	[]	[54053590, 54053600]	[]
39_5359	chr1	154157670	154158070	+	1000	47.0	[]	[]	[10.370103]	[94]	[]	[154157841]
39_536	chr3	72144719	72145119	+	1000	93.0	[]	[]	[10.370103]	[126]	[]	[72144922]
39_5372	chr1	218285074	218285474	+	1000	47.0	[7.748347]	[114]	[]	[]	[218285267]	[]
39_5375	chr1	231091917	231092317	+	1000	47.0	[]	[]	[7.151105]	[86]	[]	[231092099]
39_5378	chr1	236523718	236524118	+	1000	47.0	[]	[]	[10.586677]	[119]	[]	[236523905]
39_538	chr6	13355415	13355815	+	1000	93.0	[12.064187]	[85]	[10.586677]	[93]	[13355579]	[13355587]
39_539	chr7	30915108	30915508	+	1000	93.0	[]	[]	[8.260495]	[73]	[]	[30915275]
39_5395	chr10	124589136	124589536	+	1000	47.0	[]	[]	[12.064187]	[122]	[]	[124589325]
39_540	chr7	117792124	117792524	+	1000	93.0	[]	[]	[7.3683157]	[145]	[]	[117792323]
39_5404	chr11	63872069	63872469	+	1000	47.0	[10.370103]	[102]	[8.892592]	[123]	[63872254]	[63872275]
39_5406	chr11	68030572	68030972	+	1000	47.0	[8.329008]	[159]	[]	[]	[68030794]	[]
39_5413	chr11	114400267	114400667	+	1000	47.0	[]	[]	[7.151105]	[84]	[]	[114400431]
39_542	chr9	130537512	130537912	+	1000	93.0	[8.260495]	[105]	[]	[]	[130537711]	[]
39_5426	chr12	121799253	121799653	+	1000	47.0	[]	[]	[8.892592]	[152]	[]	[121799483]
39_5439	chr15	101086376	101086776	+	1000	47.0	[]	[]	[8.502309]	[154]	[]	[101086542]
39_544	chr1	26284676	26285076	+	1000	92.0	[7.2151175]	[115]	[8.044104]	[73]	[26284879]	[26284837]
39_5440	chr16	119839	120239	+	1000	47.0	[9.738007]	[148]	[]	[]	[120074]	[]
39_5442	chr16	1310258	1310658	+	1000	47.0	[7.397283]	[256]	[]	[]	[1310474]	[]
39_5457	chr17	33874607	33875007	+	1000	47.0	[]	[]	[8.329008]	[179]	[]	[33874828]
39_5463	chr17	66541789	66542189	+	1000	47.0	[]	[]	[10.586677]	[80]	[]	[66541941]
39_5467	chr17	82212628	82213028	+	1000	47.0	[]	[]	[7.2151175]	[129]	[]	[82212825]
39_5472	chr19	488825	489225	+	1000	47.0	[8.260495]	[141]	[8.892592]	[145]	[489041]	[489045]
39_5476	chr19	8355645	8356045	+	1000	47.0	[7.2151175, 12.064187]	[86, 100]	[]	[]	[8355828, 8355842]	[]
39_5483	chr19	45406508	45406908	+	1000	47.0	[9.738007]	[102]	[]	[]	[45406684]	[]
39_550	chr12	49092195	49092595	+	1000	92.0	[]	[]	[10.586677]	[120]	[]	[49092401]
39_5500	chr2	54574392	54574792	+	1000	47.0	[8.017088]	[151]	[]	[]	[54574637]	[]
39_5513	chr2	190459907	190460307	+	1000	47.0	[10.370103, 8.329008]	[66, 109]	[]	[]	[190460059, 190460102]	[]
39_5520	chr21	33947755	33948155	+	1000	47.0	[8.329008]	[119]	[]	[]	[33947974]	[]
39_5523	chr22	18968126	18968526	+	1000	47.0	[]	[]	[8.260495]	[67]	[]	[18968278]
39_5529	chr22	20615530	20615930	+	1000	47.0	[10.370103]	[137]	[]	[]	[20615714]	[]
39_5531	chr22	21023091	21023491	+	1000	47.0	[]	[]	[12.064187]	[196]	[]	[21023328]
39_5552	chr22	23113730	23114130	+	1000	47.0	[]	[]	[10.370103]	[137]	[]	[23113941]
39_556	chr9	95462582	95462982	+	1000	92.0	[]	[]	[12.064187, 8.329008]	[83, 149]	[]	[95462757, 95462823]
39_5570	chr3	193687969	193688369	+	1000	47.0	[]	[]	[12.064187]	[96]	[]	[193688147]
39_5573	chr4	40311748	40312148	+	1000	47.0	[]	[]	[10.370103]	[183]	[]	[40311988]
39_5589	chr5	177446067	177446467	+	1000	47.0	[9.738007]	[111]	[]	[]	[177446272]	[]
39_5592	chr6	27472221	27472621	+	1000	47.0	[8.044104]	[120]	[]	[]	[27472420]	[]
39_5598	chr6	34247464	34247864	+	1000	47.0	[9.738007]	[115]	[8.909202]	[146]	[34247647]	[34247678]
39_560	chr1	225999477	225999877	+	1000	91.0	[8.892592]	[149]	[]	[]	[225999723]	[]
39_5601	chr6	37175043	37175443	+	1000	47.0	[9.738007]	[96]	[]	[]	[37175212]	[]
39_5606	chr6	43937302	43937702	+	1000	47.0	[10.586677]	[149]	[]	[]	[43937530]	[]
39_5610	chr6	110815332	110815732	+	1000	47.0	[]	[]	[8.329008]	[240]	[]	[110815578]
39_5614	chr7	5598744	5599144	+	1000	47.0	[10.370103]	[118]	[]	[]	[5598962]	[]
39_5617	chr7	30146224	30146624	+	1000	47.0	[10.370103]	[113]	[]	[]	[30146423]	[]
39_5628	chr7	120987704	120988104	+	1000	47.0	[]	[]	[8.044104, 9.738007]	[149, 156]	[]	[120987866, 120987873]
39_563	chr16	85554082	85554482	+	1000	91.0	[12.064187]	[64]	[]	[]	[85554233]	[]
39_5632	chr7	127986958	127987358	+	1000	47.0	[10.370103]	[201]	[]	[]	[127987185]	[]
39_5642	chr7	150965921	150966321	+	1000	47.0	[]	[]	[7.2151175]	[164]	[]	[150966157]
39_5643	chr7	151111004	151111404	+	1000	47.0	[8.892592, 8.260495]	[58, 138]	[]	[]	[151111158, 151111238]	[]
39_5647	chr8	27361761	27362161	+	1000	47.0	[]	[]	[7.151105]	[182]	[]	[27361959]
39_5655	chr8	144448601	144449001	+	1000	47.0	[]	[]	[8.892592, 8.892592, 9.738007]	[89, 142, 170]	[]	[144448770, 144448823, 144448851]
39_5659	chr9	125473172	125473572	+	1000	47.0	[]	[]	[7.397283]	[85]	[]	[125473347]
39_5664	chr9	130043679	130044079	+	1000	47.0	[7.3683157]	[158]	[]	[]	[130043880]	[]
39_5666	chr9	130836872	130837272	+	1000	47.0	[9.738007]	[89]	[7.2151175]	[115]	[130837035]	[130837061]
39_5668	chr9	130898430	130898830	+	1000	47.0	[7.2151175]	[125]	[]	[]	[130898651]	[]
39_568	chr22	22692764	22693164	+	1000	91.0	[]	[]	[8.260495]	[76]	[]	[22692934]
39_5684	chrX	2451724	2452124	+	1000	47.0	[10.370103, 10.370103]	[170, 220]	[7.397283]	[181]	[2451918, 2451968]	[2451929]
39_5689	chr1	10510823	10511223	+	1000	46.0	[8.329008]	[144]	[]	[]	[10511048]	[]
39_5699	chr1	21687184	21687584	+	1000	46.0	[]	[]	[8.017088, 10.370103]	[63, 94]	[]	[21687339, 21687370]
39_570	chr5	135271826	135272226	+	1000	91.0	[12.064187]	[141]	[]	[]	[135272057]	[]
39_5707	chr1	26786843	26787243	+	1000	46.0	[8.892592]	[156]	[9.738007]	[107]	[26787051]	[26787002]
39_571	chr6	3288326	3288726	+	1000	91.0	[]	[]	[10.586677]	[143]	[]	[3288569]
39_5735	chr1	151055036	151055436	+	1000	46.0	[7.2151175]	[135]	[7.397283]	[97]	[151055242]	[151055204]
39_576	chr1	182236188	182236588	+	1000	90.0	[]	[]	[12.064187, 7.2151175]	[140, 175]	[]	[182236399, 182236434]
39_5765	chr10	5479529	5479929	+	1000	46.0	[8.017088]	[86]	[8.260495]	[64]	[5479706]	[5479684]
39_5766	chr10	5684368	5684768	+	1000	46.0	[]	[]	[10.370103]	[76]	[]	[5684519]
39_5767	chr10	13659962	13660362	+	1000	46.0	[]	[]	[7.7944894]	[137]	[]	[13660191]
39_5768	chr10	13930128	13930528	+	1000	46.0	[12.064187]	[90]	[]	[]	[13930299]	[]
39_5769	chr10	27242076	27242476	+	1000	46.0	[]	[]	[7.2151175]	[159]	[]	[27242293]
39_577	chr10	48470148	48470548	+	1000	90.0	[10.370103]	[151]	[]	[]	[48470381]	[]
39_5771	chr10	48456393	48456793	+	1000	46.0	[12.064187]	[118]	[]	[]	[48456609]	[]
39_5772	chr10	50325461	50325861	+	1000	46.0	[]	[]	[7.748347]	[186]	[]	[50325688]
39_5773	chr10	61588712	61589112	+	1000	46.0	[10.370103]	[73]	[]	[]	[61588876]	[]
39_5774	chr10	68600227	68600627	+	1000	46.0	[10.370103, 8.329008]	[111, 128]	[]	[]	[68600430, 68600447]	[]
39_5776	chr10	78972563	78972963	+	1000	46.0	[12.064187]	[133]	[]	[]	[78972716]	[]
39_5781	chr11	59968043	59968443	+	1000	46.0	[10.586677]	[96]	[]	[]	[59968232]	[]
39_5785	chr11	65117598	65117998	+	1000	46.0	[8.017088]	[153]	[]	[]	[65117758]	[]
39_580	chr19	32671808	32672208	+	1000	90.0	[10.586677]	[81]	[]	[]	[32671987]	[]
39_581	chr19	54208056	54208456	+	1000	90.0	[7.3683157]	[241]	[]	[]	[54208298]	[]
39_5811	chr13	91351060	91351460	+	1000	46.0	[8.909202]	[187]	[]	[]	[91351269]	[]
39_5813	chr14	104158808	104159208	+	1000	46.0	[10.586677]	[139]	[]	[]	[104159024]	[]
39_5815	chr15	39396926	39397326	+	1000	46.0	[10.586677]	[97]	[]	[]	[39397120]	[]
39_5833	chr16	70437015	70437415	+	1000	46.0	[]	[]	[9.738007]	[139]	[]	[70437249]
39_5839	chr16	89972392	89972792	+	1000	46.0	[8.909202]	[172]	[]	[]	[89972632]	[]
39_584	chr21	36429988	36430388	+	1000	90.0	[]	[]	[8.017088]	[132]	[]	[36430209]
39_5840	chr17	1717451	1717851	+	1000	46.0	[]	[]	[8.909202]	[85]	[]	[1717633]
39_5858	chr18	3654540	3654940	+	1000	46.0	[]	[]	[8.909202]	[147]	[]	[3654781]
39_5860	chr18	62450953	62451353	+	1000	46.0	[]	[]	[8.260495]	[163]	[]	[62451195]
39_5862	chr19	791783	792183	+	1000	46.0	[8.892592]	[109]	[]	[]	[791976]	[]
39_5868	chr19	2475834	2476234	+	1000	46.0	[]	[]	[8.502309]	[87]	[]	[2476008]
39_5871	chr19	9584239	9584639	+	1000	46.0	[]	[]	[8.329008]	[169]	[]	[9584458]
39_5881	chr19	19663591	19663991	+	1000	46.0	[8.892592]	[233]	[]	[]	[19663832]	[]
39_5882	chr19	28546165	28546565	+	1000	46.0	[]	[]	[8.892592]	[171]	[]	[28546401]
39_5885	chr19	35903627	35904027	+	1000	46.0	[9.738007]	[82]	[]	[]	[35903786]	[]
39_5891	chr19	46638539	46638939	+	1000	46.0	[]	[]	[8.892592, 8.892592]	[92, 160]	[]	[46638718, 46638786]
39_5896	chr19	50870444	50870844	+	1000	46.0	[8.892592]	[135]	[]	[]	[50870674]	[]
39_5898	chr2	9843571	9843971	+	1000	46.0	[8.329008, 8.017088]	[156, 177]	[]	[]	[9843793, 9843814]	[]
39_5899	chr2	42361151	42361551	+	1000	46.0	[]	[]	[7.3683157]	[92]	[]	[42361330]
39_5900	chr2	47272244	47272644	+	1000	46.0	[]	[]	[8.260495]	[173]	[]	[47272444]
39_5901	chr2	70301266	70301666	+	1000	46.0	[]	[]	[8.017088]	[111]	[]	[70301429]
39_5905	chr2	96951154	96951554	+	1000	46.0	[8.260495]	[63]	[]	[]	[96951313]	[]
39_5907	chr2	101001962	101002362	+	1000	46.0	[]	[]	[10.370103]	[217]	[]	[101002212]
39_5926	chr21	36028423	36028823	+	1000	46.0	[]	[]	[7.397283]	[84]	[]	[36028579]
39_5929	chr22	17773228	17773628	+	1000	46.0	[9.738007]	[71]	[8.502309]	[96]	[17773394]	[17773419]
39_5930	chr22	19118774	19119174	+	1000	46.0	[]	[]	[8.017088]	[176]	[]	[19119011]
39_5932	chr22	19604799	19605199	+	1000	46.0	[12.064187]	[140]	[]	[]	[19605035]	[]
39_5934	chr22	20039721	20040121	+	1000	46.0	[7.397283]	[155]	[]	[]	[20039944]	[]
39_594	chr7	142808720	142809120	+	1000	90.0	[12.064187]	[141]	[10.370103]	[91]	[142808953]	[142808903]
39_5947	chr22	21444691	21445091	+	1000	46.0	[]	[]	[8.260495]	[161]	[]	[21444914]
39_5953	chr22	21761105	21761505	+	1000	46.0	[]	[]	[8.329008]	[126]	[]	[21761322]
39_5968	chr22	22917292	22917692	+	1000	46.0	[]	[]	[12.064187]	[145]	[]	[22917471]
39_5972	chr22	23109394	23109794	+	1000	46.0	[10.370103]	[101]	[]	[]	[23109552]	[]
39_5990	chr3	141331677	141332077	+	1000	46.0	[7.151105, 7.151105]	[120, 202]	[]	[]	[141331841, 141331923]	[]
39_6	chrM	4741	5141	+	1000	762.0	[]	[]	[7.3683157]	[158]	[]	[4980]
39_6003	chr4	82374101	82374501	+	1000	46.0	[10.370103]	[224]	[]	[]	[82374347]	[]
39_6004	chr4	83013011	83013411	+	1000	46.0	[8.502309]	[85]	[]	[]	[83013192]	[]
39_6009	chr4	139453175	139453575	+	1000	46.0	[]	[]	[8.260495]	[173]	[]	[139453393]
39_6011	chr4	153528628	153529028	+	1000	46.0	[8.260495]	[97]	[8.892592]	[101]	[153528814]	[153528818]
39_6014	chr5	963809	964209	+	1000	46.0	[]	[]	[10.586677]	[151]	[]	[964057]
39_6019	chr5	43212504	43212904	+	1000	46.0	[10.370103]	[122]	[]	[]	[43212656]	[]
39_6029	chr6	14108690	14109090	+	1000	46.0	[8.909202]	[95]	[]	[]	[14108884]	[]
39_6036	chr6	27687385	27687785	+	1000	46.0	[]	[]	[8.502309]	[110]	[]	[27687583]
39_6050	chr6	37172271	37172671	+	1000	46.0	[9.738007]	[177]	[]	[]	[37172478]	[]
39_6064	chr6	170553004	170553404	+	1000	46.0	[8.502309]	[98]	[]	[]	[170553184]	[]
39_6071	chr7	30897076	30897476	+	1000	46.0	[10.370103, 8.892592]	[105, 137]	[]	[]	[30897276, 30897308]	[]
39_6072	chr7	44606884	44607284	+	1000	46.0	[8.892592]	[174]	[]	[]	[44607133]	[]
39_6090	chr7	154677407	154677807	+	1000	46.0	[8.260495]	[154]	[]	[]	[154677636]	[]
39_6095	chr8	102808429	102808829	+	1000	46.0	[]	[]	[8.329008, 8.044104, 7.7944894]	[119, 126, 170]	[]	[102808609, 102808616, 102808660]
39_6099	chr8	124629546	124629946	+	1000	46.0	[]	[]	[8.892592, 8.329008, 8.329008]	[92, 131, 136]	[]	[124629737, 124629776, 124629781]
39_6100	chr8	124956036	124956436	+	1000	46.0	[]	[]	[12.064187]	[117]	[]	[124956233]
39_6104	chr8	143949593	143949993	+	1000	46.0	[]	[]	[8.892592]	[108]	[]	[143949784]
39_6123	chr9	131258809	131259209	+	1000	46.0	[7.3683157]	[187]	[]	[]	[131259040]	[]
39_6136	chr1	21608812	21609212	+	1000	45.0	[]	[]	[7.7944894]	[179]	[]	[21609002]
39_6143	chr1	26276323	26276723	+	1000	45.0	[7.151105]	[183]	[]	[]	[26276510]	[]
39_6150	chr1	39892592	39892992	+	1000	45.0	[]	[]	[8.260495]	[113]	[]	[39892759]
39_6165	chr1	143203614	143204014	+	1000	45.0	[]	[]	[8.502309]	[58]	[]	[143203770]
39_6171	chr1	155077304	155077704	+	1000	45.0	[10.586677]	[114]	[7.2151175]	[133]	[155077501]	[155077520]
39_6173	chr1	156054568	156054968	+	1000	45.0	[]	[]	[12.064187]	[107]	[]	[156054747]
39_6179	chr1	184805535	184805935	+	1000	45.0	[9.738007]	[135]	[]	[]	[184805723]	[]
39_6182	chr1	205658935	205659335	+	1000	45.0	[]	[]	[10.370103]	[148]	[]	[205659112]
39_6197	chr1	246214887	246215287	+	1000	45.0	[]	[]	[8.329008, 8.892592]	[95, 104]	[]	[246215069, 246215078]
39_6213	chr10	73993230	73993630	+	1000	45.0	[]	[]	[7.3683157]	[140]	[]	[73993454]
39_6217	chr10	79444422	79444822	+	1000	45.0	[10.370103]	[107]	[7.397283]	[95]	[79444594]	[79444582]
39_6219	chr11	450018	450418	+	1000	45.0	[]	[]	[10.586677]	[136]	[]	[450238]
39_6224	chr11	10454873	10455273	+	1000	45.0	[]	[]	[8.044104]	[97]	[]	[10455054]
39_6226	chr11	34618973	34619373	+	1000	45.0	[12.064187]	[74]	[10.586677]	[104]	[34619135]	[34619165]
39_6229	chr11	46593895	46594295	+	1000	45.0	[]	[]	[12.064187]	[113]	[]	[46594097]
39_6234	chr11	65112470	65112870	+	1000	45.0	[10.370103]	[115]	[]	[]	[65112656]	[]
39_6235	chr11	66336529	66336929	+	1000	45.0	[7.397283, 10.586677]	[118, 179]	[]	[]	[66336693, 66336754]	[]
39_6244	chr11	95789666	95790066	+	1000	45.0	[]	[]	[8.260495]	[166]	[]	[95789884]
39_6247	chr11	113690674	113691074	+	1000	45.0	[8.892592]	[101]	[]	[]	[113690856]	[]
39_6257	chr12	53746573	53746973	+	1000	45.0	[8.892592]	[122]	[]	[]	[53746776]	[]
39_6262	chr12	56129153	56129553	+	1000	45.0	[8.260495]	[189]	[8.892592]	[169]	[56129387]	[56129367]
39_6270	chr12	106357517	106357917	+	1000	45.0	[]	[]	[8.892592]	[114]	[]	[106357689]
39_6279	chr14	23154483	23154883	+	1000	45.0	[]	[]	[8.892592]	[129]	[]	[23154703]
39_6289	chr15	75453742	75454142	+	1000	45.0	[10.370103]	[63]	[]	[]	[75453898]	[]
39_629	chr22	19691719	19692119	+	1000	88.0	[8.044104]	[124]	[]	[]	[19691934]	[]
39_6296	chr16	10385913	10386313	+	1000	45.0	[8.502309, 9.738007]	[69, 85]	[]	[]	[10386070, 10386086]	[]
39_6306	chr16	67191866	67192266	+	1000	45.0	[]	[]	[9.738007]	[145]	[]	[67192066]
39_6309	chr16	88773104	88773504	+	1000	45.0	[]	[]	[8.502309]	[188]	[]	[88773317]
39_6313	chr17	40287691	40288091	+	1000	45.0	[8.892592]	[101]	[]	[]	[40287872]	[]
39_6320	chr17	67366394	67366794	+	1000	45.0	[]	[]	[9.738007]	[123]	[]	[67366572]
39_6323	chr17	75046759	75047159	+	1000	45.0	[]	[]	[7.7944894]	[145]	[]	[75047001]
39_633	chr22	23222408	23222808	+	1000	88.0	[7.2151175]	[65]	[]	[]	[23222570]	[]
39_6331	chr19	823641	824041	+	1000	45.0	[10.370103]	[90]	[10.586677]	[165]	[823807]	[823882]
39_6337	chr19	12640066	12640466	+	1000	45.0	[8.502309]	[95]	[]	[]	[12640249]	[]
39_6341	chr19	12886951	12887351	+	1000	45.0	[8.892592]	[149]	[]	[]	[12887132]	[]
39_6342	chr19	12977842	12978242	+	1000	45.0	[8.892592]	[147]	[]	[]	[12978089]	[]
39_6347	chr19	19385495	19385895	+	1000	45.0	[]	[]	[8.892592]	[182]	[]	[19385687]
39_6348	chr19	36573067	36573467	+	1000	45.0	[]	[]	[12.064187]	[158]	[]	[36573287]
39_6354	chr19	47227849	47228249	+	1000	45.0	[]	[]	[10.586677, 8.892592]	[92, 101]	[]	[47228017, 47228026]
39_6359	chr19	52570162	52570562	+	1000	45.0	[]	[]	[8.329008]	[204]	[]	[52570405]
39_6360	chr19	55216873	55217273	+	1000	45.0	[]	[]	[10.370103]	[146]	[]	[55217094]
39_6367	chr2	65040639	65041039	+	1000	45.0	[10.586677]	[128]	[]	[]	[65040849]	[]
39_6394	chr21	45256912	45257312	+	1000	45.0	[10.370103]	[58]	[]	[]	[45257069]	[]
39_6396	chr22	19036898	19037298	+	1000	45.0	[8.892592]	[162]	[]	[]	[19037139]	[]
39_6400	chr22	19663299	19663699	+	1000	45.0	[]	[]	[10.370103]	[62]	[]	[19663451]
39_6404	chr22	20132358	20132758	+	1000	45.0	[8.892592]	[81]	[]	[]	[20132516]	[]
39_6408	chr22	20497492	20497892	+	1000	45.0	[]	[]	[10.370103]	[179]	[]	[20497737]
39_6411	chr22	20652834	20653234	+	1000	45.0	[]	[]	[8.017088]	[85]	[]	[20653014]
39_643	chr1	161166363	161166763	+	1000	87.0	[8.892592]	[129]	[]	[]	[161166575]	[]
39_6443	chr22	22689857	22690257	+	1000	45.0	[]	[]	[10.370103]	[187]	[]	[22690051]
39_6456	chr22	23075570	23075970	+	1000	45.0	[12.064187]	[126]	[]	[]	[23075770]	[]
39_6457	chr22	23123055	23123455	+	1000	45.0	[]	[]	[8.502309]	[145]	[]	[23123297]
39_6467	chr3	23808475	23808875	+	1000	45.0	[7.3683157]	[199]	[]	[]	[23808695]	[]
39_6468	chr3	33884193	33884593	+	1000	45.0	[]	[]	[8.892592]	[153]	[]	[33884427]
39_6473	chr3	43769986	43770386	+	1000	45.0	[]	[]	[8.260495, 8.260495, 10.370103, 10.586677]	[131, 149, 167, 185]	[]	[43770160, 43770178, 43770196, 43770214]
39_6476	chr3	124620538	124620938	+	1000	45.0	[8.017088]	[119]	[]	[]	[124620734]	[]
39_6477	chr3	130850147	130850547	+	1000	45.0	[]	[]	[12.064187]	[148]	[]	[130850379]
39_6504	chr5	132180890	132181290	+	1000	45.0	[]	[]	[10.370103]	[151]	[]	[132181110]
39_6511	chr5	180293504	180293904	+	1000	45.0	[8.892592]	[192]	[]	[]	[180293747]	[]
39_6516	chr6	15994840	15995240	+	1000	45.0	[]	[]	[7.2151175]	[102]	[]	[15995034]
