#PeakID(python scan_motif.py ./ENCODE_processed_files/ZEB2_idr.fa ZEB2 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
466_6838	chr1	19582335	19582735	+	1000	63.0	[6.975399]	[120]	[]	[]	[19582501]	[]
466_6841	chr1	61271055	61271455	+	1000	63.0	[]	[]	[6.53501]	[131]	[]	[61271281]
466_6843	chr1	109197925	109198325	+	1000	63.0	[6.53501]	[171]	[]	[]	[109198155]	[]
466_685	chr7	65722257	65722657	+	1000	163.0	[11.465191]	[59]	[11.465191]	[70]	[65722409]	[65722420]
466_6850	chr10	43397190	43397590	+	1000	63.0	[]	[]	[11.465191]	[70]	[]	[43397352]
466_6855	chr11	17208269	17208669	+	1000	63.0	[6.9489045]	[233]	[11.465191, 6.9489045]	[200, 233]	[17208515]	[17208482, 17208515]
466_6860	chr11	65510714	65511114	+	1000	63.0	[11.465191]	[117]	[]	[]	[65510904]	[]
466_687	chr16	9050474	9050874	+	1000	162.5	[]	[]	[11.465191, 11.465191, 6.975399]	[126, 136, 154]	[]	[9050687, 9050697, 9050715]
466_6871	chr13	91356287	91356687	+	1000	63.0	[6.53501, 6.975399]	[89, 126]	[11.465191]	[101]	[91356475, 91356512]	[91356487]
466_6873	chr13	99501498	99501898	+	1000	63.0	[6.975399]	[168]	[]	[]	[99501715]	[]
466_6879	chr16	3106311	3106711	+	1000	63.0	[]	[]	[11.465191]	[133]	[]	[3106508]
466_688	chr17	59290335	59290735	+	1000	162.5	[6.975399]	[183]	[6.672127]	[97]	[59290572]	[59290486]
466_6883	chr16	85615038	85615438	+	1000	63.0	[]	[]	[11.465191]	[83]	[]	[85615212]
466_6886	chr17	28117273	28117673	+	1000	63.0	[]	[]	[11.465191]	[109]	[]	[28117447]
466_6887	chr17	38598549	38598949	+	1000	63.0	[]	[]	[11.465191]	[81]	[]	[38598710]
466_6889	chr17	46976637	46977037	+	1000	63.0	[6.53501]	[75]	[]	[]	[46976812]	[]
466_689	chr5	132098221	132098621	+	1000	162.5	[]	[]	[11.465191, 6.975399]	[97, 148]	[]	[132098413, 132098464]
466_6890	chr18	322561	322961	+	1000	63.0	[6.672127]	[181]	[]	[]	[322775]	[]
466_6891	chr18	650383	650783	+	1000	63.0	[]	[]	[6.53501]	[140]	[]	[650601]
466_6894	chr19	49805346	49805746	+	1000	63.0	[]	[]	[11.465191, 11.465191, 6.975399]	[60, 69, 140]	[]	[49805503, 49805512, 49805583]
466_6895	chr2	6845351	6845751	+	1000	63.0	[11.465191]	[135]	[]	[]	[6845578]	[]
466_6897	chr2	47654463	47654863	+	1000	63.0	[6.9489045]	[136]	[6.9489045]	[136]	[47654686]	[47654686]
466_69	chr22	20916758	20917158	+	1000	408.0	[11.465191, 6.53501]	[88, 116]	[]	[]	[20916937, 20916965]	[]
466_6900	chr2	97662948	97663348	+	1000	63.0	[]	[]	[11.465191]	[125]	[]	[97663134]
466_6902	chr2	177392389	177392789	+	1000	63.0	[11.465191]	[98]	[11.465191]	[109]	[177392570]	[177392581]
466_6904	chr2	202870691	202871091	+	1000	63.0	[11.465191, 11.465191]	[148, 156]	[6.672127, 6.975399]	[70, 127]	[202870927, 202870935]	[202870849, 202870906]
466_6910	chr21	41958067	41958467	+	1000	63.0	[11.465191]	[118]	[]	[]	[41958277]	[]
466_6914	chr22	22322003	22322403	+	1000	63.0	[11.465191]	[147]	[]	[]	[22322239]	[]
466_6916	chr3	11236612	11237012	+	1000	63.0	[]	[]	[11.465191, 11.465191, 11.465191]	[77, 97, 126]	[]	[11236789, 11236809, 11236838]
466_6919	chr3	195747668	195748068	+	1000	63.0	[6.9489045, 11.465191]	[133, 149]	[6.9489045]	[133]	[195747898, 195747914]	[195747898]
466_6920	chr4	5014227	5014627	+	1000	63.0	[]	[]	[11.465191]	[121]	[]	[5014440]
466_6924	chr4	139172264	139172664	+	1000	63.0	[6.975399]	[105]	[]	[]	[139172457]	[]
466_6929	chr5	179858163	179858563	+	1000	63.0	[]	[]	[11.465191]	[130]	[]	[179858349]
466_6931	chr6	27726523	27726923	+	1000	63.0	[]	[]	[11.465191]	[86]	[]	[27726687]
466_6936	chr6	47242437	47242837	+	1000	63.0	[]	[]	[6.672127]	[187]	[]	[47242656]
466_6939	chr6	155085623	155086023	+	1000	63.0	[6.9489045, 6.53501]	[124, 131]	[6.9489045]	[124]	[155085830, 155085837]	[155085830]
466_6941	chr7	4968323	4968723	+	1000	63.0	[]	[]	[11.465191]	[74]	[]	[4968480]
466_6942	chr7	102063707	102064107	+	1000	63.0	[]	[]	[11.465191]	[152]	[]	[102063933]
466_6944	chr8	406772	407172	+	1000	63.0	[]	[]	[11.465191, 11.465191]	[125, 137]	[]	[406978, 406990]
466_695	chr6	10314318	10314718	+	1000	162.0	[11.465191]	[123]	[]	[]	[10314532]	[]
466_6950	chr9	214802	215202	+	1000	63.0	[]	[]	[6.975399]	[135]	[]	[215027]
466_6955	chr9	133356667	133357067	+	1000	63.0	[]	[]	[11.465191]	[163]	[]	[133356911]
466_6956	chr9	136237737	136238137	+	1000	63.0	[]	[]	[11.465191]	[91]	[]	[136237909]
466_6961	chr1	28669644	28670044	+	1000	62.5	[]	[]	[11.465191]	[140]	[]	[28669835]
466_6964	chr1	47314296	47314696	+	1000	62.5	[6.672127]	[171]	[]	[]	[47314534]	[]
466_6965	chr1	51235909	51236309	+	1000	62.5	[]	[]	[6.975399]	[198]	[]	[51236125]
466_6967	chr1	162372796	162373196	+	1000	62.5	[11.465191]	[121]	[]	[]	[162373017]	[]
466_6971	chr1	202998965	202999365	+	1000	62.5	[]	[]	[11.465191, 6.53501]	[148, 191]	[]	[202999168, 202999211]
466_6976	chr1	212721407	212721807	+	1000	62.5	[6.53501, 6.975399]	[112, 116]	[]	[]	[212721590, 212721594]	[]
466_6978	chr1	227134880	227135280	+	1000	62.5	[6.975399]	[98]	[]	[]	[227135078]	[]
466_698	chr1	201170804	201171204	+	1000	161.5	[6.975399]	[101]	[11.465191]	[94]	[201170982]	[201170975]
466_6980	chr10	38010412	38010812	+	1000	62.5	[]	[]	[6.975399]	[93]	[]	[38010603]
466_6981	chr10	45594688	45595088	+	1000	62.5	[6.9489045, 6.9489045]	[135, 151]	[6.9489045, 6.9489045]	[135, 151]	[45594915, 45594931]	[45594915, 45594931]
466_6982	chr10	48291161	48291561	+	1000	62.5	[]	[]	[6.672127, 11.465191]	[107, 164]	[]	[48291353, 48291410]
466_6983	chr10	72028240	72028640	+	1000	62.5	[]	[]	[6.53501]	[141]	[]	[72028461]
466_6984	chr10	73774594	73774994	+	1000	62.5	[]	[]	[6.53501]	[140]	[]	[73774763]
466_6989	chr11	60085896	60086296	+	1000	62.5	[]	[]	[6.975399]	[131]	[]	[60086122]
466_6990	chr11	69382179	69382579	+	1000	62.5	[11.465191]	[107]	[]	[]	[69382367]	[]
466_6991	chr11	70196167	70196567	+	1000	62.5	[11.465191, 6.53501]	[115, 122]	[]	[]	[70196335, 70196342]	[]
466_6992	chr11	77994346	77994746	+	1000	62.5	[6.975399]	[156]	[]	[]	[77994587]	[]
466_6994	chr12	50763545	50763945	+	1000	62.5	[]	[]	[11.465191]	[112]	[]	[50763739]
466_6997	chr13	51997946	51998346	+	1000	62.5	[]	[]	[11.465191]	[145]	[]	[51998187]
466_6998	chr13	91175539	91175939	+	1000	62.5	[11.465191]	[111]	[]	[]	[91175749]	[]
466_700	chr6	28922041	28922441	+	1000	161.5	[6.975399]	[124]	[]	[]	[28922259]	[]
466_7000	chr15	91472206	91472606	+	1000	62.5	[11.465191]	[108]	[]	[]	[91472402]	[]
466_7001	chr16	12340415	12340815	+	1000	62.5	[11.465191]	[125]	[6.975399]	[136]	[12340630]	[12340641]
466_7003	chr16	57621828	57622228	+	1000	62.5	[6.975399]	[76]	[11.465191]	[105]	[57621995]	[57622024]
466_7008	chr17	30476957	30477357	+	1000	62.5	[11.465191]	[112]	[]	[]	[30477163]	[]
466_7009	chr17	42322747	42323147	+	1000	62.5	[]	[]	[6.53501, 11.465191]	[114, 161]	[]	[42322928, 42322975]
466_701	chr10	3852350	3852750	+	1000	161.0	[6.975399]	[112]	[]	[]	[3852560]	[]
466_7010	chr17	42780094	42780494	+	1000	62.5	[]	[]	[6.672127]	[150]	[]	[42780312]
466_7011	chr17	43170296	43170696	+	1000	62.5	[11.465191]	[151]	[]	[]	[43170510]	[]
466_7014	chr18	9829126	9829526	+	1000	62.5	[6.9489045, 11.465191]	[114, 155]	[6.9489045]	[114]	[9829328, 9829369]	[9829328]
466_7016	chr19	19643564	19643964	+	1000	62.5	[6.975399]	[72]	[]	[]	[19643722]	[]
466_702	chr19	44500488	44500888	+	1000	161.0	[11.465191]	[116]	[]	[]	[44500693]	[]
466_7021	chr2	55111842	55112242	+	1000	62.5	[6.53501]	[156]	[]	[]	[55112034]	[]
466_7026	chr2	173511953	173512353	+	1000	62.5	[6.975399]	[114]	[]	[]	[173512161]	[]
466_7027	chr20	3665622	3666022	+	1000	62.5	[]	[]	[11.465191]	[104]	[]	[3665805]
466_7028	chr20	63580671	63581071	+	1000	62.5	[]	[]	[6.975399]	[109]	[]	[63580861]
466_7029	chr21	38089647	38090047	+	1000	62.5	[]	[]	[11.465191]	[104]	[]	[38089847]
466_7030	chr21	46326050	46326450	+	1000	62.5	[]	[]	[11.465191]	[116]	[]	[46326249]
466_7032	chr22	21701213	21701613	+	1000	62.5	[]	[]	[11.465191]	[62]	[]	[21701374]
466_7038	chr22	27314416	27314816	+	1000	62.5	[6.672127]	[114]	[6.672127]	[123]	[27314578]	[27314587]
466_7041	chr3	49929425	49929825	+	1000	62.5	[6.9489045, 11.465191]	[91, 112]	[6.9489045]	[91]	[49929585, 49929606]	[49929585]
466_7043	chr3	72938440	72938840	+	1000	62.5	[11.465191]	[111]	[]	[]	[72938636]	[]
466_7045	chr3	139677487	139677887	+	1000	62.5	[6.975399]	[211]	[]	[]	[139677702]	[]
466_7047	chr3	153230419	153230819	+	1000	62.5	[]	[]	[11.465191]	[133]	[]	[153230640]
466_7048	chr4	7081899	7082299	+	1000	62.5	[6.53501]	[82]	[]	[]	[7082069]	[]
466_705	chr5	82969231	82969631	+	1000	161.0	[]	[]	[6.975399, 6.975399]	[115, 143]	[]	[82969443, 82969471]
466_7054	chr5	34914870	34915270	+	1000	62.5	[6.53501]	[184]	[]	[]	[34915078]	[]
466_7057	chr5	149556619	149557019	+	1000	62.5	[]	[]	[11.465191, 11.465191]	[85, 105]	[]	[149556798, 149556818]
466_7060	chr6	15017787	15018187	+	1000	62.5	[6.9489045]	[106]	[6.9489045]	[106]	[15017983]	[15017983]
466_7065	chr6	29631390	29631790	+	1000	62.5	[6.975399]	[121]	[6.672127]	[144]	[29631557]	[29631580]
466_7067	chr6	30672890	30673290	+	1000	62.5	[6.975399]	[191]	[]	[]	[30673083]	[]
466_7068	chr6	31395781	31396181	+	1000	62.5	[6.672127]	[88]	[]	[]	[31395965]	[]
466_7076	chr6	146885749	146886149	+	1000	62.5	[6.975399]	[155]	[]	[]	[146885961]	[]
466_7078	chr7	16742553	16742953	+	1000	62.5	[6.53501]	[83]	[]	[]	[16742719]	[]
466_7081	chr7	100344801	100345201	+	1000	62.5	[6.9489045]	[121]	[6.9489045]	[121]	[100345009]	[100345009]
466_7083	chr7	151240914	151241314	+	1000	62.5	[]	[]	[6.975399]	[88]	[]	[151241102]
466_7086	chr8	79908646	79909046	+	1000	62.5	[]	[]	[11.465191]	[157]	[]	[79908891]
466_709	chr1	154312938	154313338	+	1000	160.5	[]	[]	[11.465191]	[82]	[]	[154313112]
466_7098	chr1	115517	115917	+	1000	62.0	[]	[]	[6.53501]	[142]	[]	[115755]
466_7099	chr1	15886083	15886483	+	1000	62.0	[]	[]	[6.975399]	[135]	[]	[15886276]
466_71	chr22	21784707	21785107	+	1000	403.0	[]	[]	[6.975399]	[140]	[]	[21784941]
466_7100	chr1	16151360	16151760	+	1000	62.0	[]	[]	[11.465191]	[85]	[]	[16151542]
466_7104	chr1	39183758	39184158	+	1000	62.0	[]	[]	[11.465191]	[148]	[]	[39183995]
466_7105	chr1	40709554	40709954	+	1000	62.0	[6.53501]	[97]	[]	[]	[40709735]	[]
466_7109	chr1	109484122	109484522	+	1000	62.0	[6.975399]	[125]	[]	[]	[109484321]	[]
466_711	chr15	74390927	74391327	+	1000	160.5	[]	[]	[6.975399]	[54]	[]	[74391079]
466_7110	chr1	161033764	161034164	+	1000	62.0	[11.465191]	[110]	[]	[]	[161033974]	[]
466_7117	chr1	235068229	235068629	+	1000	62.0	[]	[]	[11.465191]	[112]	[]	[235068440]
466_7121	chr11	1262510	1262910	+	1000	62.0	[6.9489045]	[119]	[6.9489045]	[119]	[1262714]	[1262714]
466_7129	chr12	95201080	95201480	+	1000	62.0	[11.465191]	[57]	[]	[]	[95201236]	[]
466_7131	chr12	123713829	123714229	+	1000	62.0	[11.465191]	[116]	[11.465191]	[175]	[123714015]	[123714074]
466_7135	chr14	68795915	68796315	+	1000	62.0	[11.465191]	[88]	[]	[]	[68796072]	[]
466_7136	chr14	88024548	88024948	+	1000	62.0	[6.672127]	[112]	[]	[]	[88024753]	[]
466_7140	chr15	75335793	75336193	+	1000	62.0	[6.9489045]	[140]	[6.9489045]	[140]	[75336018]	[75336018]
466_7142	chr16	23902870	23903270	+	1000	62.0	[]	[]	[11.465191]	[174]	[]	[23903106]
466_7143	chr16	30558779	30559179	+	1000	62.0	[11.465191]	[134]	[11.465191]	[118]	[30558983]	[30558967]
466_7144	chr16	67109828	67110228	+	1000	62.0	[]	[]	[11.465191]	[129]	[]	[67109987]
466_7149	chr16	75062725	75063125	+	1000	62.0	[6.9489045, 11.465191]	[71, 108]	[6.9489045]	[71]	[75062894, 75062931]	[75062894]
466_7150	chr16	88662253	88662653	+	1000	62.0	[]	[]	[6.975399, 11.465191]	[101, 144]	[]	[88662431, 88662474]
466_7151	chr17	29620343	29620743	+	1000	62.0	[11.465191]	[106]	[]	[]	[29620521]	[]
466_7154	chr17	48892568	48892968	+	1000	62.0	[6.9489045]	[132]	[6.9489045]	[132]	[48892791]	[48892791]
466_7156	chr17	74872456	74872856	+	1000	62.0	[11.465191]	[112]	[]	[]	[74872623]	[]
466_7159	chr17	81057016	81057416	+	1000	62.0	[]	[]	[11.465191]	[89]	[]	[81057185]
466_716	chr21	43857471	43857871	+	1000	160.0	[11.465191]	[120]	[]	[]	[43857676]	[]
466_7160	chr17	81711716	81712116	+	1000	62.0	[6.9489045]	[135]	[6.9489045, 11.465191]	[135, 149]	[81711927]	[81711927, 81711941]
466_7161	chr19	1039897	1040297	+	1000	62.0	[6.975399]	[178]	[]	[]	[1040094]	[]
466_7163	chr19	10380849	10381249	+	1000	62.0	[6.975399]	[100]	[]	[]	[10381035]	[]
466_7164	chr19	38887446	38887846	+	1000	62.0	[11.465191]	[75]	[11.465191, 11.465191, 6.975399]	[56, 137, 151]	[38887618]	[38887599, 38887680, 38887694]
466_7171	chr2	32960707	32961107	+	1000	62.0	[]	[]	[6.53501]	[85]	[]	[32960885]
466_7175	chr2	85993909	85994309	+	1000	62.0	[6.672127]	[100]	[]	[]	[85994074]	[]
466_7179	chr2	151672201	151672601	+	1000	62.0	[]	[]	[6.975399]	[134]	[]	[151672419]
466_718	chr1	201153708	201154108	+	1000	159.5	[6.672127, 11.465191]	[95, 163]	[]	[]	[201153889, 201153957]	[]
466_7183	chr20	31706705	31707105	+	1000	62.0	[]	[]	[6.672127]	[67]	[]	[31706864]
466_7189	chr22	42180268	42180668	+	1000	62.0	[]	[]	[6.975399]	[100]	[]	[42180458]
466_7190	chr3	9792665	9793065	+	1000	62.0	[6.975399]	[86]	[]	[]	[9792819]	[]
466_7191	chr3	14402211	14402611	+	1000	62.0	[11.465191]	[62]	[]	[]	[14402367]	[]
466_7194	chr3	125154735	125155135	+	1000	62.0	[]	[]	[6.975399]	[137]	[]	[125154970]
466_7199	chr4	38463263	38463663	+	1000	62.0	[]	[]	[11.465191]	[121]	[]	[38463448]
466_72	chr8	143454104	143454504	+	1000	402.5	[]	[]	[11.465191]	[121]	[]	[143454324]
466_720	chr11	118930170	118930570	+	1000	159.5	[]	[]	[11.465191, 11.465191]	[101, 129]	[]	[118930347, 118930375]
466_7201	chr4	68864500	68864900	+	1000	62.0	[]	[]	[6.975399]	[83]	[]	[68864656]
466_7204	chr5	10320670	10321070	+	1000	62.0	[11.465191]	[127]	[]	[]	[10320872]	[]
466_7206	chr5	96703193	96703593	+	1000	62.0	[6.975399]	[114]	[]	[]	[96703398]	[]
466_7208	chr5	119299746	119300146	+	1000	62.0	[]	[]	[11.465191]	[78]	[]	[119299913]
466_7209	chr5	140303098	140303498	+	1000	62.0	[6.975399]	[127]	[]	[]	[140303257]	[]
466_7210	chr5	141618970	141619370	+	1000	62.0	[6.975399, 6.9489045]	[113, 144]	[6.9489045]	[144]	[141619165, 141619196]	[141619196]
466_7211	chr6	604486	604886	+	1000	62.0	[11.465191]	[147]	[]	[]	[604728]	[]
466_7213	chr6	14454398	14454798	+	1000	62.0	[]	[]	[11.465191]	[66]	[]	[14454561]
466_7214	chr6	20069121	20069521	+	1000	62.0	[]	[]	[11.465191]	[161]	[]	[20069331]
466_7226	chr7	101233843	101234243	+	1000	62.0	[11.465191]	[113]	[]	[]	[101234045]	[]
466_7234	chr8	124896201	124896601	+	1000	62.0	[]	[]	[6.975399]	[158]	[]	[124896430]
466_7237	chr1	1511001	1511401	+	1000	61.5	[]	[]	[6.975399, 11.465191]	[136, 193]	[]	[1511187, 1511244]
466_7238	chr1	2189543	2189943	+	1000	61.5	[]	[]	[11.465191]	[142]	[]	[2189751]
466_7244	chr1	91729620	91730020	+	1000	61.5	[6.975399]	[118]	[]	[]	[91729802]	[]
466_7246	chr1	116409200	116409600	+	1000	61.5	[6.672127]	[82]	[11.465191]	[121]	[116409369]	[116409408]
466_7252	chr1	172499609	172500009	+	1000	61.5	[]	[]	[11.465191]	[136]	[]	[172499844]
466_7260	chr10	17049234	17049634	+	1000	61.5	[]	[]	[11.465191]	[150]	[]	[17049473]
466_7261	chr10	30359696	30360096	+	1000	61.5	[]	[]	[11.465191]	[161]	[]	[30359932]
466_7264	chr10	104305813	104306213	+	1000	61.5	[]	[]	[11.465191, 6.672127]	[92, 113]	[]	[104305997, 104306018]
466_7265	chr10	117005100	117005500	+	1000	61.5	[6.53501, 11.465191]	[83, 109]	[]	[]	[117005254, 117005280]	[]
466_7269	chr11	70233483	70233883	+	1000	61.5	[11.465191]	[171]	[]	[]	[70233731]	[]
466_727	chr9	128299048	128299448	+	1000	159.5	[6.975399]	[80]	[]	[]	[128299217]	[]
466_7271	chr11	87037256	87037656	+	1000	61.5	[6.975399]	[159]	[]	[]	[87037429]	[]
466_7274	chr12	32104540	32104940	+	1000	61.5	[11.465191]	[168]	[]	[]	[32104771]	[]
466_7275	chr12	57454836	57455236	+	1000	61.5	[11.465191]	[97]	[]	[]	[57455003]	[]
466_7277	chr12	111766251	111766651	+	1000	61.5	[6.9489045]	[81]	[6.9489045, 11.465191]	[81, 88]	[111766418]	[111766418, 111766425]
466_7278	chr12	120086836	120087236	+	1000	61.5	[11.465191]	[136]	[]	[]	[120087064]	[]
466_7279	chr13	27450521	27450921	+	1000	61.5	[11.465191]	[114]	[11.465191]	[135]	[27450724]	[27450745]
466_7280	chr14	50311791	50312191	+	1000	61.5	[11.465191]	[123]	[11.465191]	[68]	[50312008]	[50311953]
466_7281	chr15	42548528	42548928	+	1000	61.5	[]	[]	[11.465191]	[115]	[]	[42548723]
466_7283	chr15	88904665	88905065	+	1000	61.5	[]	[]	[6.975399]	[87]	[]	[88904840]
466_7284	chr15	100241514	100241914	+	1000	61.5	[6.53501]	[123]	[]	[]	[100241725]	[]
466_7286	chr16	8182755	8183155	+	1000	61.5	[]	[]	[11.465191]	[67]	[]	[8182917]
466_7287	chr16	20540600	20541000	+	1000	61.5	[11.465191]	[89]	[]	[]	[20540771]	[]
466_7292	chr16	70165031	70165431	+	1000	61.5	[6.9489045]	[137]	[6.53501, 6.9489045]	[122, 137]	[70165267]	[70165252, 70165267]
466_7294	chr17	42626245	42626645	+	1000	61.5	[]	[]	[11.465191]	[78]	[]	[42626414]
466_7295	chr17	46194654	46195054	+	1000	61.5	[11.465191, 6.53501]	[171, 192]	[]	[]	[46194862, 46194883]	[]
466_7299	chr19	3500495	3500895	+	1000	61.5	[6.9489045]	[93]	[6.9489045, 6.672127]	[93, 127]	[3500678]	[3500678, 3500712]
466_73	chr10	35391188	35391588	+	1000	401.5	[]	[]	[6.975399]	[89]	[]	[35391362]
466_730	chr2	102664397	102664797	+	1000	159.0	[6.975399]	[127]	[]	[]	[102664624]	[]
466_7303	chr19	39254449	39254849	+	1000	61.5	[]	[]	[11.465191]	[125]	[]	[39254655]
466_7305	chr19	44913405	44913805	+	1000	61.5	[]	[]	[11.465191]	[142]	[]	[44913614]
466_7310	chr2	127542972	127543372	+	1000	61.5	[6.975399]	[177]	[6.672127]	[91]	[127543212]	[127543126]
466_7316	chr20	9149073	9149473	+	1000	61.5	[11.465191]	[146]	[]	[]	[9149314]	[]
466_732	chr7	100450692	100451092	+	1000	159.0	[]	[]	[11.465191, 11.465191]	[110, 118]	[]	[100450900, 100450908]
466_7321	chr22	36049032	36049432	+	1000	61.5	[6.975399]	[66]	[11.465191]	[141]	[36049190]	[36049265]
466_7324	chr3	32496793	32497193	+	1000	61.5	[11.465191]	[69]	[]	[]	[32496949]	[]
466_7325	chr3	38165350	38165750	+	1000	61.5	[]	[]	[11.465191]	[90]	[]	[38165512]
466_7326	chr3	49018254	49018654	+	1000	61.5	[]	[]	[11.465191, 6.672127]	[110, 117]	[]	[49018460, 49018467]
466_7336	chr4	122766863	122767263	+	1000	61.5	[6.975399]	[96]	[]	[]	[122767057]	[]
466_734	chr1	12549774	12550174	+	1000	158.5	[11.465191]	[146]	[11.465191]	[91]	[12550004]	[12549949]
466_7344	chr5	163437605	163438005	+	1000	61.5	[]	[]	[11.465191, 6.672127]	[129, 135]	[]	[163437834, 163437840]
466_7349	chr6	28424153	28424553	+	1000	61.5	[]	[]	[11.465191]	[144]	[]	[28424393]
466_735	chr18	46153221	46153621	+	1000	158.5	[]	[]	[11.465191]	[134]	[]	[46153426]
466_7351	chr6	30345056	30345456	+	1000	61.5	[]	[]	[11.465191]	[111]	[]	[30345226]
466_7355	chr6	52670962	52671362	+	1000	61.5	[]	[]	[6.975399]	[132]	[]	[52671173]
466_7356	chr6	52995499	52995899	+	1000	61.5	[]	[]	[6.672127]	[127]	[]	[52995699]
466_736	chr19	35248303	35248703	+	1000	158.5	[]	[]	[11.465191, 11.465191]	[108, 139]	[]	[35248469, 35248500]
466_7360	chr6	108782300	108782700	+	1000	61.5	[6.53501, 6.9489045]	[80, 110]	[6.9489045]	[110]	[108782464, 108782494]	[108782494]
466_7365	chr6	147141627	147142027	+	1000	61.5	[]	[]	[11.465191]	[128]	[]	[147141811]
466_7369	chr7	35694860	35695260	+	1000	61.5	[]	[]	[6.975399]	[146]	[]	[35695073]
466_7372	chr7	106604532	106604932	+	1000	61.5	[11.465191]	[148]	[]	[]	[106604733]	[]
466_738	chr6	17962513	17962913	+	1000	158.5	[6.672127]	[59]	[]	[]	[17962664]	[]
466_7385	chr9	6080368	6080768	+	1000	61.5	[11.465191]	[150]	[]	[]	[6080612]	[]
466_7386	chr9	6931950	6932350	+	1000	61.5	[]	[]	[11.465191]	[141]	[]	[6932190]
466_7392	chr9	112486304	112486704	+	1000	61.5	[11.465191]	[187]	[]	[]	[112486539]	[]
466_7394	chr9	129824061	129824461	+	1000	61.5	[6.9489045]	[198]	[6.9489045]	[198]	[129824288]	[129824288]
466_7395	chr9	131361454	131361854	+	1000	61.5	[]	[]	[11.465191]	[96]	[]	[131361645]
466_7397	chrX	41607433	41607833	+	1000	61.5	[6.9489045]	[152]	[11.465191, 6.9489045]	[144, 152]	[41607676]	[41607668, 41607676]
466_74	chr5	54325529	54325929	+	1000	399.0	[]	[]	[6.975399]	[85]	[]	[54325710]
466_7402	chr1	28582494	28582894	+	1000	61.0	[]	[]	[6.975399, 11.465191]	[134, 150]	[]	[28582723, 28582739]
466_7404	chr1	43864185	43864585	+	1000	61.0	[11.465191]	[146]	[]	[]	[43864416]	[]
466_7405	chr1	44134522	44134922	+	1000	61.0	[]	[]	[11.465191]	[172]	[]	[44134764]
466_7407	chr1	45685917	45686317	+	1000	61.0	[]	[]	[11.465191]	[119]	[]	[45686122]
466_7409	chr1	116931160	116931560	+	1000	61.0	[6.53501]	[136]	[]	[]	[116931394]	[]
466_741	chr22	21102793	21103193	+	1000	158.0	[]	[]	[11.465191]	[134]	[]	[21103026]
466_7410	chr1	153568638	153569038	+	1000	61.0	[11.465191]	[117]	[]	[]	[153568849]	[]
466_7412	chr1	202165438	202165838	+	1000	61.0	[]	[]	[11.465191]	[94]	[]	[202165626]
466_7413	chr1	230984841	230985241	+	1000	61.0	[]	[]	[6.53501]	[219]	[]	[230985080]
466_7419	chr10	103040498	103040898	+	1000	61.0	[]	[]	[11.465191]	[118]	[]	[103040690]
466_7420	chr10	133307657	133308057	+	1000	61.0	[6.53501, 6.53501]	[84, 93]	[11.465191]	[136]	[133307839, 133307848]	[133307891]
466_7423	chr12	26696727	26697127	+	1000	61.0	[6.975399]	[100]	[]	[]	[26696892]	[]
466_7424	chr12	30754959	30755359	+	1000	61.0	[]	[]	[11.465191]	[152]	[]	[30755166]
466_7428	chr12	110118329	110118729	+	1000	61.0	[11.465191]	[88]	[]	[]	[110118504]	[]
466_7429	chr12	124609074	124609474	+	1000	61.0	[11.465191]	[144]	[]	[]	[124609283]	[]
466_7439	chr16	25031682	25032082	+	1000	61.0	[11.465191]	[208]	[]	[]	[25031925]	[]
466_7440	chr16	50841072	50841472	+	1000	61.0	[6.975399]	[143]	[]	[]	[50841300]	[]
466_7445	chr17	47895550	47895950	+	1000	61.0	[11.465191]	[144]	[6.975399]	[125]	[47895762]	[47895743]
466_7453	chr19	17677026	17677426	+	1000	61.0	[]	[]	[6.975399]	[119]	[]	[17677219]
466_7454	chr19	36488862	36489262	+	1000	61.0	[11.465191]	[89]	[]	[]	[36489043]	[]
466_746	chr1	34843639	34844039	+	1000	157.5	[11.465191]	[157]	[]	[]	[34843890]	[]
466_7462	chr2	126648067	126648467	+	1000	61.0	[]	[]	[11.465191]	[175]	[]	[126648264]
466_7465	chr2	173815770	173816170	+	1000	61.0	[]	[]	[6.975399]	[117]	[]	[173815985]
466_7466	chr2	191839868	191840268	+	1000	61.0	[11.465191, 6.9489045]	[121, 129]	[6.9489045]	[129]	[191840056, 191840064]	[191840064]
466_7468	chr20	34872787	34873187	+	1000	61.0	[]	[]	[11.465191]	[118]	[]	[34872999]
466_7472	chr21	41706618	41707018	+	1000	61.0	[6.53501]	[154]	[]	[]	[41706861]	[]
466_7474	chr21	44517226	44517626	+	1000	61.0	[6.9489045]	[95]	[6.9489045]	[95]	[44517400]	[44517400]
466_7477	chr22	24727428	24727828	+	1000	61.0	[]	[]	[11.465191]	[151]	[]	[24727666]
466_7479	chr3	9715763	9716163	+	1000	61.0	[]	[]	[11.465191]	[135]	[]	[9715971]
466_748	chr16	84594040	84594440	+	1000	157.5	[6.53501]	[155]	[]	[]	[84594269]	[]
466_7480	chr3	10142998	10143398	+	1000	61.0	[11.465191]	[173]	[]	[]	[10143219]	[]
466_7482	chr3	13461511	13461911	+	1000	61.0	[6.9489045]	[60]	[6.9489045]	[60]	[13461662]	[13461662]
466_7484	chr3	42590396	42590796	+	1000	61.0	[]	[]	[6.975399]	[172]	[]	[42590632]
