#PeakID(python identify_motif.py ./ENCODE_processed_files/CREM_idr.fa CREM --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
978_834	chr12	130764560	130764960	+	1000	512.0	[7.5131273, 11.728037, 9.5124235, 9.514491, 9.7740135]	[66, 89, 106, 120, 151]	[7.514148, 11.729994, 9.511129, 9.510974, 9.77348]	[66, 89, 106, 120, 151]	[130764720, 130764743, 130764760, 130764774, 130764805]	[130764720, 130764743, 130764760, 130764774, 130764805]
978_8352	chr2	74457942	74458342	+	1000	145.0	[7.92041]	[104]	[7.9238195]	[104]	[74458138]	[74458138]
978_8354	chr2	178242258	178242658	+	1000	145.0	[12.798261]	[100]	[12.79968]	[100]	[178242456]	[178242456]
978_8357	chr2	235050977	235051377	+	1000	145.0	[14.672404, 6.7273765]	[85, 128]	[14.671899, 6.724172]	[85, 128]	[235051152, 235051195]	[235051152, 235051195]
978_836	chr19	49487357	49487757	+	1000	512.0	[8.3723755]	[88]	[8.378327]	[88]	[49487544]	[49487544]
978_8366	chr3	158801844	158802244	+	1000	145.0	[7.5109277, 7.1873975, 7.8873763]	[86, 91, 109]	[7.522165, 7.1914577, 7.8894677]	[86, 91, 109]	[158802029, 158802034, 158802052]	[158802029, 158802034, 158802052]
978_8373	chr6	7312407	7312807	+	1000	145.0	[7.0065913]	[93]	[7.0149097]	[93]	[7312600]	[7312600]
978_8375	chr6	20400726	20401126	+	1000	145.0	[8.986937]	[102]	[8.988759]	[102]	[20400925]	[20400925]
978_8382	chr7	87345336	87345736	+	1000	145.0	[7.270499]	[90]	[7.270668]	[90]	[87345524]	[87345524]
978_8388	chr8	53843088	53843488	+	1000	145.0	[8.585046, 6.780226]	[99, 113]	[8.585301, 6.7847037]	[99, 113]	[53843281, 53843295]	[53843281, 53843295]
978_8389	chr9	91514950	91515350	+	1000	145.0	[8.463545]	[121]	[8.464591]	[121]	[91515161]	[91515161]
978_8393	chr9	131755586	131755986	+	1000	145.0	[7.1576247, 11.869191]	[52, 72]	[7.163615, 11.870769]	[52, 72]	[131755738, 131755758]	[131755738, 131755758]
978_8405	chr1	160085602	160086002	+	1000	144.0	[8.629294]	[119]	[8.623548]	[119]	[160085813]	[160085813]
978_8424	chr12	57340075	57340475	+	1000	144.0	[15.854002]	[100]	[15.860115]	[100]	[57340272]	[57340272]
978_8439	chr17	43024508	43024908	+	1000	144.0	[12.540695]	[104]	[12.539966]	[104]	[43024711]	[43024711]
978_8443	chr18	3246601	3247001	+	1000	144.0	[10.712408]	[132]	[10.72183]	[132]	[3246823]	[3246823]
978_845	chr6	167467829	167468229	+	1000	511.0	[7.8274984]	[79]	[7.8255167]	[79]	[167468005]	[167468005]
978_846	chrX	102768930	102769330	+	1000	511.0	[11.574929]	[92]	[11.576576]	[92]	[102769122]	[102769122]
978_8462	chr3	160695023	160695423	+	1000	144.0	[13.445452, 14.132427]	[83, 122]	[13.4442425, 14.129195]	[83, 122]	[160695202, 160695241]	[160695202, 160695241]
978_8477	chr6	78867651	78868051	+	1000	144.0	[6.871446]	[114]	[6.8687367]	[114]	[78867851]	[78867851]
978_8483	chr7	44797329	44797729	+	1000	144.0	[9.631632]	[91]	[9.628002]	[91]	[44797516]	[44797516]
978_8486	chr9	70413777	70414177	+	1000	144.0	[10.638738]	[121]	[10.644095]	[121]	[70413972]	[70413972]
978_8487	chr9	93133472	93133872	+	1000	144.0	[13.630817]	[95]	[13.629277]	[95]	[93133667]	[93133667]
978_8495	chr1	64686736	64687136	+	1000	143.0	[12.574001]	[115]	[12.582278]	[115]	[64686946]	[64686946]
978_852	chr12	124913931	124914331	+	1000	509.0	[16.338648, 7.5810447]	[104, 109]	[16.338518, 7.584913]	[104, 109]	[124914132, 124914137]	[124914132, 124914137]
978_8530	chr17	73311903	73312303	+	1000	143.0	[12.374155]	[96]	[12.371302]	[96]	[73312097]	[73312097]
978_8533	chr19	10333054	10333454	+	1000	143.0	[8.37065]	[150]	[8.366454]	[150]	[10333293]	[10333293]
978_8534	chr19	15125262	15125662	+	1000	143.0	[12.118209, 6.4562054]	[111, 129]	[12.116007, 6.46223]	[111, 129]	[15125463, 15125481]	[15125463, 15125481]
978_855	chr6	19804636	19805036	+	1000	509.0	[15.910707]	[96]	[15.90946]	[96]	[19804827]	[19804827]
978_8551	chr3	178170630	178171030	+	1000	143.0	[7.257781]	[108]	[7.263182]	[108]	[178170836]	[178170836]
978_8553	chr4	139511357	139511757	+	1000	143.0	[17.323767]	[99]	[17.32291]	[99]	[139511555]	[139511555]
978_8556	chr6	28383207	28383607	+	1000	143.0	[6.849801]	[117]	[6.849692]	[117]	[28383421]	[28383421]
978_856	chr6	31703173	31703573	+	1000	509.0	[11.094861]	[93]	[11.09963]	[93]	[31703362]	[31703362]
978_8568	chr1	51284437	51284837	+	1000	142.0	[7.7155395]	[67]	[7.7171183]	[67]	[51284599]	[51284599]
978_8571	chr1	155911137	155911537	+	1000	142.0	[6.624394]	[179]	[6.6229258]	[179]	[155911377]	[155911377]
978_8575	chr10	56361102	56361502	+	1000	142.0	[9.065372]	[88]	[9.069227]	[88]	[56361283]	[56361283]
978_8580	chr11	65455059	65455459	+	1000	142.0	[8.630455]	[72]	[8.622048]	[72]	[65455231]	[65455231]
978_8606	chr19	48860083	48860483	+	1000	142.0	[7.4672847]	[110]	[7.46583]	[110]	[48860291]	[48860291]
978_8609	chr2	27890236	27890636	+	1000	142.0	[9.5734625]	[76]	[9.5722]	[76]	[27890407]	[27890407]
978_861	chr4	68349958	68350358	+	1000	508.0	[7.6118636, 12.12623, 14.929096]	[66, 117, 122]	[7.61545, 12.12468, 14.9316025]	[66, 117, 122]	[68350120, 68350171, 68350176]	[68350120, 68350171, 68350176]
978_8611	chr2	69584444	69584844	+	1000	142.0	[8.6676855, 6.4785213, 6.4560385]	[66, 76, 115]	[8.670326, 6.476327, 6.462103]	[66, 76, 115]	[69584604, 69584614, 69584653]	[69584604, 69584614, 69584653]
978_862	chr7	139230924	139231324	+	1000	508.0	[10.9337225]	[88]	[10.931576]	[88]	[139231111]	[139231111]
978_8620	chr22	19725460	19725860	+	1000	142.0	[7.1933265]	[91]	[7.1927347]	[91]	[19725651]	[19725651]
978_8627	chr3	149129434	149129834	+	1000	142.0	[6.6935706]	[73]	[6.6949778]	[73]	[149129603]	[149129603]
978_8628	chr3	186825298	186825698	+	1000	142.0	[12.784912]	[88]	[12.788197]	[88]	[186825484]	[186825484]
978_863	chr1	108692084	108692484	+	1000	507.0	[9.893387]	[98]	[9.903956]	[98]	[108692281]	[108692281]
978_8636	chr6	3288334	3288734	+	1000	142.0	[7.0923448]	[125]	[7.0914116]	[125]	[3288552]	[3288552]
978_8644	chr6	136325967	136326367	+	1000	142.0	[13.322637]	[116]	[13.321254]	[116]	[136326171]	[136326171]
978_8645	chr6	147205763	147206163	+	1000	142.0	[14.66031]	[87]	[14.657675]	[87]	[147205944]	[147205944]
978_8648	chr7	75642842	75643242	+	1000	142.0	[7.318529]	[79]	[7.3200617]	[79]	[75643016]	[75643016]
978_865	chr15	92904194	92904594	+	1000	507.0	[14.145796, 10.91226]	[88, 130]	[14.151574, 10.910699]	[88, 130]	[92904378, 92904420]	[92904378, 92904420]
978_8653	chr8	55880455	55880855	+	1000	142.0	[8.29628]	[110]	[8.294141]	[110]	[55880659]	[55880659]
978_8663	chr1	111508169	111508569	+	1000	141.0	[6.564267]	[141]	[6.5556517]	[141]	[111508405]	[111508405]
978_867	chr1	119140180	119140580	+	1000	506.0	[7.0900245, 8.203216]	[80, 101]	[7.093695, 8.197202]	[80, 101]	[119140359, 119140380]	[119140359, 119140380]
978_8674	chr11	67354513	67354913	+	1000	141.0	[6.675232]	[108]	[6.668223]	[108]	[67354703]	[67354703]
978_868	chr12	133080651	133081051	+	1000	506.0	[11.00566]	[101]	[11.006879]	[101]	[133080846]	[133080846]
978_8686	chr16	28491874	28492274	+	1000	141.0	[8.148792, 8.157531]	[94, 99]	[8.150639, 8.154317]	[94, 99]	[28492065, 28492070]	[28492065, 28492070]
978_869	chr17	79797190	79797590	+	1000	506.0	[10.71974]	[99]	[10.715745]	[99]	[79797386]	[79797386]
978_8694	chr18	57660982	57661382	+	1000	141.0	[8.319729]	[107]	[8.319054]	[107]	[57661182]	[57661182]
978_87	chr12	120446213	120446613	+	1000	719.0	[9.866302, 7.2425065]	[93, 96]	[9.86361, 7.2369876]	[93, 96]	[120446405, 120446408]	[120446405, 120446408]
978_871	chr22	26512293	26512693	+	1000	506.0	[9.0486355]	[99]	[9.052186]	[99]	[26512492]	[26512492]
978_873	chr11	65712032	65712432	+	1000	505.0	[12.909223]	[88]	[12.905576]	[88]	[65712219]	[65712219]
978_8730	chr6	80106333	80106733	+	1000	141.0	[8.21168]	[105]	[8.213685]	[105]	[80106531]	[80106531]
978_8735	chr7	44959601	44960001	+	1000	141.0	[10.037316, 7.20687]	[104, 130]	[10.033831, 7.2134466]	[104, 130]	[44959791, 44959817]	[44959791, 44959817]
978_874	chr12	64222388	64222788	+	1000	505.0	[14.057613, 14.071081]	[97, 113]	[14.055139, 14.073387]	[97, 113]	[64222582, 64222598]	[64222582, 64222598]
978_8748	chr9	130913322	130913722	+	1000	141.0	[12.454205]	[109]	[12.4503355]	[109]	[130913519]	[130913519]
978_8757	chr1	147242923	147243323	+	1000	140.0	[8.630392]	[80]	[8.636628]	[80]	[147243103]	[147243103]
978_8758	chr1	155860470	155860870	+	1000	140.0	[8.846536]	[111]	[8.846384]	[111]	[155860666]	[155860666]
978_877	chr3	33718059	33718459	+	1000	505.0	[10.551783, 14.055092]	[74, 91]	[10.55539, 14.059572]	[74, 91]	[33718233, 33718250]	[33718233, 33718250]
978_878	chr5	150758847	150759247	+	1000	505.0	[7.0639873]	[85]	[7.06498]	[85]	[150759026]	[150759026]
978_8787	chr19	35903620	35904020	+	1000	140.0	[7.205083]	[118]	[7.208206]	[118]	[35903834]	[35903834]
978_8790	chr19	48901054	48901454	+	1000	140.0	[7.53352]	[128]	[7.5242734]	[128]	[48901277]	[48901277]
978_8793	chr20	760958	761358	+	1000	140.0	[9.523179]	[138]	[9.523214]	[138]	[761192]	[761192]
978_8797	chr22	38201759	38202159	+	1000	140.0	[17.847784]	[83]	[17.848146]	[83]	[38201936]	[38201936]
978_8805	chr3	183306921	183307321	+	1000	140.0	[6.763544, 12.894698]	[86, 104]	[6.770786, 12.8947935]	[86, 104]	[183307104, 183307122]	[183307104, 183307122]
978_8826	chr7	137890539	137890939	+	1000	140.0	[7.2241464, 12.276028, 8.473149]	[71, 118, 133]	[7.2193975, 12.270423, 8.475354]	[71, 118, 133]	[137890705, 137890752, 137890767]	[137890705, 137890752, 137890767]
978_8831	chr8	141228436	141228836	+	1000	140.0	[8.55585, 8.333699]	[105, 116]	[8.558059, 8.338593]	[105, 116]	[141228629, 141228640]	[141228629, 141228640]
978_885	chrX	41084572	41084972	+	1000	504.0	[15.135199]	[111]	[15.137087]	[111]	[41084778]	[41084778]
978_886	chr10	18651440	18651840	+	1000	503.0	[10.0390215]	[98]	[10.036358]	[98]	[18651633]	[18651633]
978_8872	chr15	58546615	58547015	+	1000	139.0	[8.344326]	[100]	[8.345187]	[100]	[58546793]	[58546793]
978_8873	chr15	72118010	72118410	+	1000	139.0	[12.733522]	[108]	[12.726428]	[108]	[72118210]	[72118210]
978_8888	chr19	574676	575076	+	1000	139.0	[7.7296715]	[93]	[7.7367034]	[93]	[574866]	[574866]
978_889	chr3	184335696	184336096	+	1000	503.0	[14.313061, 11.556294]	[69, 126]	[14.308687, 11.55418]	[69, 126]	[184335861, 184335918]	[184335861, 184335918]
978_8897	chr21	45592280	45592680	+	1000	139.0	[9.893721]	[74]	[9.896472]	[74]	[45592451]	[45592451]
978_89	chr19	45584711	45585111	+	1000	718.0	[13.933398, 7.085261]	[100, 128]	[13.931055, 7.082695]	[100, 128]	[45584903, 45584931]	[45584903, 45584931]
978_8905	chr3	128650100	128650500	+	1000	139.0	[6.76953]	[97]	[6.7643657]	[97]	[128650297]	[128650297]
978_8911	chr5	56251864	56252264	+	1000	139.0	[7.723334]	[77]	[7.7221775]	[77]	[56252036]	[56252036]
978_892	chr16	3234994	3235394	+	1000	502.0	[17.182692]	[106]	[17.183968]	[106]	[3235200]	[3235200]
978_893	chr2	169694241	169694641	+	1000	502.0	[10.8477545]	[88]	[10.845164]	[88]	[169694429]	[169694429]
978_8939	chr1	172443928	172444328	+	1000	138.0	[9.326678]	[126]	[9.323733]	[126]	[172444133]	[172444133]
978_8947	chr11	12810522	12810922	+	1000	138.0	[10.209035]	[99]	[10.206507]	[99]	[12810717]	[12810717]
978_896	chr9	127451268	127451668	+	1000	502.0	[11.4943905]	[92]	[11.489166]	[92]	[127451460]	[127451460]
978_8967	chr17	80892022	80892422	+	1000	138.0	[7.500392]	[131]	[7.505064]	[131]	[80892193]	[80892193]
978_8969	chr18	22432630	22433030	+	1000	138.0	[10.9994755]	[98]	[11.006906]	[98]	[22432821]	[22432821]
978_897	chr10	95693784	95694184	+	1000	501.0	[8.091073]	[102]	[8.081209]	[102]	[95693985]	[95693985]
978_8986	chr22	22788162	22788562	+	1000	138.0	[6.73548]	[57]	[6.7405977]	[57]	[22788313]	[22788313]
978_9	chr6	17706752	17707152	+	1000	805.0	[10.63118]	[71]	[10.627949]	[71]	[17706921]	[17706921]
978_9004	chr6	106098672	106099072	+	1000	138.0	[6.7744536]	[96]	[6.774086]	[96]	[106098862]	[106098862]
978_901	chr7	2104203	2104603	+	1000	501.0	[8.153592]	[57]	[8.161509]	[57]	[2104357]	[2104357]
978_9010	chr7	106285776	106286176	+	1000	138.0	[8.5314, 10.283559]	[83, 93]	[8.532512, 10.279217]	[83, 93]	[106285955, 106285965]	[106285955, 106285965]
978_902	chr12	57744420	57744820	+	1000	500.0	[9.799545, 13.327165]	[92, 103]	[9.807032, 13.330944]	[92, 103]	[57744612, 57744623]	[57744612, 57744623]
978_9021	chrX	107628063	107628463	+	1000	138.0	[10.205531]	[84]	[10.206759]	[84]	[107628241]	[107628241]
978_9025	chr1	11615072	11615472	+	1000	137.0	[10.2685995, 7.2464137]	[59, 98]	[10.272145, 7.2492056]	[59, 98]	[11615231, 11615270]	[11615231, 11615270]
978_903	chr16	81077068	81077468	+	1000	500.0	[9.049526]	[96]	[9.0498295]	[96]	[81077263]	[81077263]
978_9030	chr1	111747261	111747661	+	1000	137.0	[7.823826]	[144]	[7.826535]	[144]	[111747500]	[111747500]
978_9032	chr1	182149370	182149770	+	1000	137.0	[9.931551]	[79]	[9.924538]	[79]	[182149541]	[182149541]
978_9034	chr1	209805924	209806324	+	1000	137.0	[9.603172]	[112]	[9.60351]	[112]	[209806129]	[209806129]
978_9040	chr10	95758681	95759081	+	1000	137.0	[6.7742023]	[128]	[6.7746882]	[128]	[95758903]	[95758903]
978_905	chr6	143843109	143843509	+	1000	500.0	[10.877599]	[128]	[10.880449]	[128]	[143843335]	[143843335]
978_9050	chr15	84735060	84735460	+	1000	137.0	[6.8208876]	[91]	[6.8230124]	[91]	[84735245]	[84735245]
978_9065	chr17	82497072	82497472	+	1000	137.0	[7.727069]	[85]	[7.7348013]	[85]	[82497256]	[82497256]
978_9075	chr2	169933119	169933519	+	1000	137.0	[9.369087]	[127]	[9.368579]	[127]	[169933344]	[169933344]
978_9076	chr2	219125256	219125656	+	1000	137.0	[8.259803]	[100]	[8.26493]	[100]	[219125454]	[219125454]
978_908	chr11	9460711	9461111	+	1000	499.0	[7.5285625]	[182]	[7.5312996]	[182]	[9460932]	[9460932]
978_9084	chr3	49500966	49501366	+	1000	137.0	[7.5549316]	[104]	[7.5535326]	[104]	[49501169]	[49501169]
978_909	chr11	18394313	18394713	+	1000	499.0	[12.43784]	[98]	[12.439473]	[98]	[18394508]	[18394508]
978_91	chr20	63980924	63981324	+	1000	718.0	[8.377407]	[100]	[8.3703375]	[100]	[63981119]	[63981119]
978_9108	chr7	99558299	99558699	+	1000	137.0	[7.952378]	[154]	[7.9583216]	[154]	[99558533]	[99558533]
978_911	chr1	38991022	38991422	+	1000	498.0	[16.744183]	[114]	[16.747326]	[114]	[38991234]	[38991234]
978_9113	chr8	52713090	52713490	+	1000	137.0	[6.6991105]	[88]	[6.6922626]	[88]	[52713270]	[52713270]
978_9117	chr1	26500834	26501234	+	1000	136.0	[8.100376]	[117]	[8.111847]	[117]	[26500990]	[26500990]
978_913	chr21	28992807	28993207	+	1000	498.0	[13.353978, 12.801248]	[91, 123]	[13.360562, 12.802374]	[91, 123]	[28992996, 28993028]	[28992996, 28993028]
978_9136	chr11	46106490	46106890	+	1000	136.0	[12.308895]	[109]	[12.3085375]	[109]	[46106691]	[46106691]
978_9138	chr11	72103275	72103675	+	1000	136.0	[7.990382]	[129]	[7.989382]	[129]	[72103487]	[72103487]
978_9144	chr15	75738840	75739240	+	1000	136.0	[10.0743065]	[79]	[10.075672]	[79]	[75739012]	[75739012]
978_9162	chr18	12948123	12948523	+	1000	136.0	[9.924439]	[111]	[9.918681]	[111]	[12948321]	[12948321]
978_9170	chr19	47244120	47244520	+	1000	136.0	[8.857741]	[130]	[8.855589]	[130]	[47244280]	[47244280]
978_9174	chr19	54208177	54208577	+	1000	136.0	[7.3919053]	[135]	[7.397511]	[135]	[54208390]	[54208390]
978_9176	chr2	27771536	27771936	+	1000	136.0	[8.010434]	[145]	[8.014862]	[145]	[27771764]	[27771764]
978_9179	chr2	85538581	85538981	+	1000	136.0	[6.8074617]	[151]	[6.807122]	[151]	[85538826]	[85538826]
978_919	chr3	156826075	156826475	+	1000	497.0	[6.6488595, 13.575558]	[93, 112]	[6.656894, 13.57643]	[93, 112]	[156826260, 156826279]	[156826260, 156826279]
978_9190	chr22	49586417	49586817	+	1000	136.0	[11.44969, 9.584802, 9.230825]	[104, 126, 148]	[11.449601, 9.584457, 9.233988]	[104, 126, 148]	[49586617, 49586639, 49586661]	[49586617, 49586639, 49586661]
978_921	chr4	169620325	169620725	+	1000	497.0	[6.8408885, 16.721552]	[79, 93]	[6.8424397, 16.720926]	[79, 93]	[169620504, 169620518]	[169620504, 169620518]
978_9214	chr7	63694256	63694656	+	1000	136.0	[7.198563, 11.075788, 12.792939]	[64, 88, 112]	[7.1936617, 11.074338, 12.790872]	[64, 88, 112]	[63694414, 63694438, 63694462]	[63694414, 63694438, 63694462]
978_922	chr6	27472259	27472659	+	1000	497.0	[8.0604725]	[91]	[8.068839]	[91]	[27472445]	[27472445]
978_9234	chr1	11099219	11099619	+	1000	135.0	[7.5089326]	[101]	[7.5132]	[101]	[11099419]	[11099419]
978_9235	chr1	16248736	16249136	+	1000	135.0	[7.260073]	[103]	[7.2633176]	[103]	[16248938]	[16248938]
978_9236	chr1	16612501	16612901	+	1000	135.0	[6.5169535, 6.508714]	[99, 148]	[6.519586, 6.519446]	[99, 148]	[16612671, 16612720]	[16612671, 16612720]
978_927	chr15	57706398	57706798	+	1000	495.0	[6.6821275]	[108]	[6.6763887]	[108]	[57706605]	[57706605]
978_9289	chr2	148881567	148881967	+	1000	135.0	[9.42469]	[74]	[9.419136]	[74]	[148881741]	[148881741]
978_9294	chr21	37862634	37863034	+	1000	135.0	[11.91439]	[102]	[11.9112]	[102]	[37862829]	[37862829]
978_9308	chr4	105473257	105473657	+	1000	135.0	[7.9401903]	[76]	[7.937059]	[76]	[105473431]	[105473431]
978_9309	chr4	138235459	138235859	+	1000	135.0	[9.435989]	[94]	[9.435902]	[94]	[138235644]	[138235644]
978_9313	chr5	132664102	132664502	+	1000	135.0	[6.703373]	[104]	[6.7091374]	[104]	[132664303]	[132664303]
978_9314	chr5	154857702	154858102	+	1000	135.0	[9.713199]	[108]	[9.715719]	[108]	[154857906]	[154857906]
978_932	chr3	130746642	130747042	+	1000	495.0	[11.475827]	[78]	[11.464507]	[78]	[130746819]	[130746819]
978_9321	chr6	52152648	52153048	+	1000	135.0	[11.813511]	[95]	[11.817428]	[95]	[52152840]	[52152840]
978_9325	chr7	39566188	39566588	+	1000	135.0	[8.006548]	[136]	[8.006052]	[136]	[39566413]	[39566413]
978_9335	chrX	110409155	110409555	+	1000	135.0	[12.64862]	[110]	[12.653317]	[110]	[110409352]	[110409352]
978_9337	chr1	4331563	4331963	+	1000	134.0	[7.484032, 7.484032, 7.0900874, 7.375179]	[83, 123, 145, 165]	[7.492712, 7.492712, 7.0984097, 7.3841677]	[83, 123, 145, 165]	[4331728, 4331768, 4331790, 4331810]	[4331728, 4331768, 4331790, 4331810]
978_9339	chr1	15106518	15106918	+	1000	134.0	[12.980127]	[82]	[12.977511]	[82]	[15106698]	[15106698]
978_934	chr4	185395761	185396161	+	1000	495.0	[12.976314, 7.5006313]	[75, 100]	[12.97359, 7.508835]	[75, 100]	[185395933, 185395958]	[185395933, 185395958]
978_9341	chr1	22053472	22053872	+	1000	134.0	[9.52111]	[86]	[9.519896]	[86]	[22053630]	[22053630]
978_935	chr6	35259264	35259664	+	1000	495.0	[14.187804]	[92]	[14.191166]	[92]	[35259452]	[35259452]
978_9358	chr14	67532863	67533263	+	1000	134.0	[9.438811]	[97]	[9.440696]	[97]	[67533057]	[67533057]
978_936	chr8	22244887	22245287	+	1000	495.0	[10.406123]	[92]	[10.401982]	[92]	[22245077]	[22245077]
978_9372	chr17	27380977	27381377	+	1000	134.0	[6.558907]	[88]	[6.5610495]	[88]	[27381147]	[27381147]
978_9375	chr17	76725788	76726188	+	1000	134.0	[7.6797833]	[113]	[7.681004]	[113]	[76726000]	[76726000]
978_9380	chr19	6767802	6768202	+	1000	134.0	[10.121246]	[107]	[10.12113]	[107]	[6768004]	[6768004]
978_9407	chr3	50170656	50171056	+	1000	134.0	[7.891273, 7.924951]	[81, 96]	[7.887133, 7.9255643]	[81, 96]	[50170837, 50170852]	[50170837, 50170852]
978_941	chr3	53130262	53130662	+	1000	493.0	[10.624701]	[102]	[10.62773]	[102]	[53130460]	[53130460]
978_9410	chr4	124712848	124713248	+	1000	134.0	[6.6930966]	[63]	[6.6839523]	[63]	[124713007]	[124713007]
978_9413	chr5	171312557	171312957	+	1000	134.0	[13.626446, 17.296362]	[105, 115]	[13.627041, 17.293247]	[105, 115]	[171312750, 171312760]	[171312750, 171312760]
978_9415	chr6	5261107	5261507	+	1000	134.0	[7.4601445]	[149]	[7.4552007]	[149]	[5261356]	[5261356]
978_9434	chr9	87713519	87713919	+	1000	134.0	[8.805335]	[82]	[8.812484]	[82]	[87713699]	[87713699]
978_944	chr17	42388627	42389027	+	1000	492.0	[12.638137]	[114]	[12.637094]	[114]	[42388840]	[42388840]
978_945	chr22	22508663	22509063	+	1000	492.0	[7.031978]	[107]	[7.015484]	[107]	[22508869]	[22508869]
978_9468	chr15	43469853	43470253	+	1000	133.0	[6.942919]	[92]	[6.938301]	[92]	[43470043]	[43470043]
978_949	chr14	67619557	67619957	+	1000	491.0	[15.519091]	[89]	[15.518826]	[89]	[67619744]	[67619744]
978_9520	chr3	156553967	156554367	+	1000	133.0	[7.2224603]	[93]	[7.2164826]	[93]	[156554155]	[156554155]
978_9524	chr4	128604807	128605207	+	1000	133.0	[8.530742]	[124]	[8.527464]	[124]	[128605024]	[128605024]
978_953	chr19	39390524	39390924	+	1000	490.0	[13.928243]	[96]	[13.927075]	[96]	[39390718]	[39390718]
978_9534	chr6	106629361	106629761	+	1000	133.0	[9.152422]	[144]	[9.145946]	[144]	[106629603]	[106629603]
978_9543	chr7	33129340	33129740	+	1000	133.0	[7.183984]	[105]	[7.188065]	[105]	[33129538]	[33129538]
978_956	chr8	42337911	42338311	+	1000	490.0	[10.551487]	[81]	[10.543699]	[81]	[42338087]	[42338087]
978_9567	chr10	1056603	1057003	+	1000	132.0	[7.9342823]	[133]	[7.941438]	[133]	[1056835]	[1056835]
978_958	chr1	228165942	228166342	+	1000	489.0	[13.022818]	[94]	[13.022136]	[94]	[228166136]	[228166136]
978_9586	chr16	10619447	10619847	+	1000	132.0	[7.73952]	[107]	[7.743771]	[107]	[10619651]	[10619651]
978_959	chr12	50111590	50111990	+	1000	489.0	[13.299279]	[96]	[13.298378]	[96]	[50111784]	[50111784]
978_9614	chr20	62405352	62405752	+	1000	132.0	[8.079554, 14.795302]	[108, 124]	[8.0722475, 14.795059]	[108, 124]	[62405554, 62405570]	[62405554, 62405570]
978_962	chr2	9631072	9631472	+	1000	489.0	[11.407514]	[81]	[11.411037]	[81]	[9631252]	[9631252]
978_9623	chr3	114498706	114499106	+	1000	132.0	[15.129338, 7.469358]	[84, 141]	[15.132856, 7.4711723]	[84, 141]	[114498889, 114498946]	[114498889, 114498946]
978_9637	chr6	158849868	158850268	+	1000	132.0	[6.5187473, 8.056174]	[83, 103]	[6.519845, 8.05721]	[83, 103]	[158850049, 158850069]	[158850049, 158850069]
978_9658	chr1	6603544	6603944	+	1000	131.0	[10.564126]	[98]	[10.556804]	[98]	[6603741]	[6603741]
978_966	chr12	51172944	51173344	+	1000	488.0	[13.502114]	[92]	[13.501161]	[92]	[51173133]	[51173133]
978_9676	chr10	16817514	16817914	+	1000	131.0	[9.030446]	[145]	[9.030445]	[145]	[16817741]	[16817741]
978_969	chr19	3505902	3506302	+	1000	488.0	[12.07832, 6.738364]	[95, 100]	[12.082096, 6.735727]	[95, 100]	[3506094, 3506099]	[3506094, 3506099]
