#PeakID(python identify_motif.py ./ENCODE_processed_files/USF2_idr.fa USF2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
77_1	chr7	4775392	4775792	+	1000	1223.0	[11.787619, 12.827876, 12.827922]	[83, 95, 127]	[6.3357368, 12.086817, 12.367886]	[83, 95, 127]	[4775572, 4775584, 4775616]	[4775572, 4775584, 4775616]
77_3997	chr2	85994016	85994416	+	1000	177.0	[13.838806]	[109]	[7.6297903]	[109]	[85994224]	[85994224]
77_39976	chr14	21440871	21441271	+	744	30.0	[]	[]	[9.268613]	[97]	[]	[21441068]
77_39977	chr14	24366984	24367384	+	644	30.0	[8.593608, 6.330027]	[145, 152]	[]	[]	[24367210, 24367217]	[]
77_39982	chr14	71361854	71362254	+	720	30.0	[11.852447]	[169]	[11.880088, 6.9458456, 6.618347]	[107, 123, 169]	[71362093]	[71362031, 71362047, 71362093]
77_4	chrX	318782	319182	+	1000	1195.0	[9.885845]	[136]	[10.869158]	[136]	[319017]	[319017]
77_40	chr19	36054211	36054611	+	1000	1023.0	[15.742009]	[104]	[15.742009]	[104]	[36054413]	[36054413]
77_40005	chr15	40902477	40902877	+	747	30.0	[7.5016646]	[154]	[8.203105]	[154]	[40902701]	[40902701]
77_4001	chr3	72797797	72798197	+	1000	177.0	[8.54334]	[105]	[14.977686]	[105]	[72797996]	[72797996]
77_40013	chr15	62147468	62147868	+	708	30.0	[12.367886]	[169]	[12.827922]	[169]	[62147705]	[62147705]
77_40014	chr15	63610463	63610863	+	689	30.0	[]	[]	[6.182951]	[72]	[]	[63610634]
77_40016	chr15	63891678	63892078	+	624	30.0	[]	[]	[7.128635]	[148]	[]	[63891899]
77_40021	chr15	72306975	72307375	+	668	30.0	[9.76405]	[92]	[8.329096]	[92]	[72307157]	[72307157]
77_40035	chr15	87776939	87777339	+	616	30.0	[13.838806]	[112]	[7.6297903]	[112]	[87777126]	[87777126]
77_40039	chr15	99988676	99989076	+	698	30.0	[11.616045]	[72]	[10.658051]	[72]	[99988847]	[99988847]
77_40044	chr16	1781860	1782260	+	669	30.0	[]	[]	[7.393316]	[210]	[]	[1782103]
77_4005	chr4	153467267	153467667	+	1000	177.0	[14.977686]	[101]	[8.54334]	[101]	[153467463]	[153467463]
77_40052	chr16	10122269	10122669	+	715	30.0	[8.668185]	[131]	[7.9271264]	[131]	[10122482]	[10122482]
77_40055	chr16	11093992	11094392	+	679	30.0	[9.834032]	[149]	[6.8281736]	[149]	[11094219]	[11094219]
77_40061	chr16	23836424	23836824	+	616	30.0	[]	[]	[6.3285766]	[120]	[]	[23836634]
77_40067	chr16	29029245	29029645	+	735	30.0	[]	[]	[8.004905]	[192]	[]	[29029469]
77_4007	chr6	27145847	27146247	+	1000	177.0	[9.07948]	[97]	[7.724347, 6.210307]	[97, 138]	[27146043]	[27146043, 27146084]
77_40094	chr16	81632561	81632961	+	725	30.0	[9.363774]	[116]	[]	[]	[81632764]	[]
77_401	chr14	104815857	104816257	+	1000	689.0	[9.242645]	[91]	[10.902928]	[91]	[104816048]	[104816048]
77_40106	chr16	85606185	85606585	+	754	30.0	[9.777496]	[215]	[7.8929133]	[215]	[85606430]	[85606430]
77_4011	chr10	11538809	11539209	+	1000	176.0	[10.863351, 8.637897]	[60, 95]	[6.369463, 10.218359]	[60, 95]	[11538968, 11539003]	[11538968, 11539003]
77_40115	chr16	90104720	90105120	+	589	30.0	[10.415798]	[89]	[11.858298]	[89]	[90104905]	[90104905]
77_40119	chr17	13562042	13562442	+	565	30.0	[]	[]	[11.787574]	[114]	[]	[13562245]
77_40129	chr17	35171079	35171479	+	762	30.0	[10.442892]	[140]	[9.702682]	[140]	[35171237]	[35171237]
77_40135	chr17	40070208	40070608	+	763	30.0	[]	[]	[10.183614]	[222]	[]	[40070449]
77_40150	chr17	50214478	50214878	+	737	30.0	[8.188916, 7.5007315]	[146, 151]	[]	[]	[50214695, 50214700]	[]
77_40151	chr17	50603273	50603673	+	649	30.0	[10.817995, 7.7895985]	[78, 88]	[]	[]	[50603443, 50603453]	[]
77_40152	chr17	50830909	50831309	+	656	30.0	[9.744501]	[74]	[10.477165]	[74]	[50831072]	[50831072]
77_4016	chr12	8698562	8698962	+	1000	176.0	[8.457079]	[99]	[9.657327]	[99]	[8698752]	[8698752]
77_40181	chr18	2875519	2875919	+	687	30.0	[11.603561]	[118]	[]	[]	[2875724]	[]
77_40189	chr18	9083119	9083519	+	637	30.0	[6.734695]	[159]	[]	[]	[9083308]	[]
77_40193	chr18	10194571	10194971	+	668	30.0	[]	[]	[12.029826]	[114]	[]	[10194775]
77_402	chr16	85027444	85027844	+	1000	689.0	[15.742009]	[103]	[15.742009]	[103]	[85027644]	[85027644]
77_40200	chr18	35688745	35689145	+	545	30.0	[9.489765]	[146]	[]	[]	[35688984]	[]
77_4021	chr17	19331540	19331940	+	1000	176.0	[12.61677]	[100]	[13.817017]	[100]	[19331738]	[19331738]
77_4022	chr17	48544947	48545347	+	1000	176.0	[10.327248]	[111]	[10.412795]	[111]	[48545150]	[48545150]
77_40233	chr19	14476725	14477125	+	750	30.0	[]	[]	[6.4798117]	[181]	[]	[14476938]
77_40244	chr19	19120598	19120998	+	768	30.0	[]	[]	[9.346134]	[144]	[]	[19120836]
77_40249	chr19	33348658	33349058	+	716	30.0	[]	[]	[9.087795]	[109]	[]	[33348867]
77_4025	chr2	26018127	26018527	+	1000	176.0	[13.432689]	[108]	[10.807047]	[108]	[26018327]	[26018327]
77_4026	chr20	49978932	49979332	+	1000	176.0	[7.2139645]	[85]	[6.9717116]	[85]	[49979112]	[49979112]
77_4027	chr22	30878940	30879340	+	1000	176.0	[7.283927]	[104]	[8.701957]	[104]	[30879137]	[30879137]
77_4029	chr3	186522994	186523394	+	1000	176.0	[10.869158]	[108]	[9.885845]	[108]	[186523197]	[186523197]
77_40295	chr2	2120730	2121130	+	546	30.0	[6.4237375]	[192]	[]	[]	[2120975]	[]
77_40300	chr2	25251410	25251810	+	714	30.0	[]	[]	[8.659331]	[152]	[]	[25251636]
77_40301	chr2	26139198	26139598	+	571	30.0	[]	[]	[12.063598]	[147]	[]	[26139400]
77_40309	chr2	43210403	43210803	+	735	30.0	[7.393361]	[147]	[]	[]	[43210625]	[]
77_4031	chr4	56183316	56183716	+	1000	176.0	[7.5016646]	[106]	[8.203105]	[106]	[56183512]	[56183512]
77_4032	chr6	126054301	126054701	+	1000	176.0	[]	[]	[11.880088]	[93]	[]	[126054488]
77_40325	chr2	102423377	102423777	+	696	30.0	[6.5390077]	[109]	[6.2967544]	[109]	[102423563]	[102423563]
77_40327	chr2	119126641	119127041	+	772	30.0	[6.7957277]	[141]	[11.0465145]	[141]	[119126879]	[119126879]
77_40331	chr2	120933117	120933517	+	725	30.0	[7.50171]	[127]	[8.484174]	[127]	[120933307]	[120933307]
77_40338	chr2	144659666	144660066	+	612	30.0	[7.5310464]	[172]	[]	[]	[144659857]	[]
77_40351	chr2	172993488	172993888	+	720	30.0	[13.541038]	[107]	[13.783291]	[107]	[172993683]	[172993683]
77_40357	chr2	191441591	191441991	+	717	30.0	[7.2139645]	[136]	[6.9717116]	[136]	[191441815]	[191441815]
77_40359	chr2	215498348	215498748	+	698	30.0	[]	[]	[11.880088]	[108]	[]	[215498545]
77_40360	chr2	215770598	215770998	+	741	30.0	[13.018968, 7.253612]	[116, 121]	[6.342368, 8.507662]	[116, 121]	[215770811, 215770816]	[215770811, 215770816]
77_40361	chr2	219253206	219253606	+	709	30.0	[]	[]	[7.7476587]	[197]	[]	[219253420]
77_40363	chr2	237572367	237572767	+	699	30.0	[10.409166]	[92]	[10.62695]	[92]	[237572551]	[237572551]
77_40373	chr20	31604130	31604530	+	605	30.0	[]	[]	[8.659331]	[235]	[]	[31604367]
77_40387	chr20	53592949	53593349	+	599	30.0	[7.202008]	[104]	[8.4878025]	[104]	[53593148]	[53593148]
77_40389	chr20	58394256	58394656	+	764	30.0	[6.679178, 9.121521]	[103, 146]	[8.017387]	[103]	[58394447, 58394490]	[58394447]
77_40402	chr21	32576109	32576509	+	681	30.0	[]	[]	[8.659331, 7.461177]	[171, 187]	[]	[32576338, 32576354]
77_40408	chr21	36027359	36027759	+	625	30.0	[12.742989]	[116]	[7.5088897]	[116]	[36027561]	[36027561]
77_40409	chr21	37598277	37598677	+	792	30.0	[10.691777]	[67]	[10.691777]	[67]	[37598441]	[37598441]
77_40411	chr21	38798873	38799273	+	718	30.0	[]	[]	[6.4798117]	[195]	[]	[38799117]
77_40415	chr21	42319977	42320377	+	627	30.0	[]	[]	[8.069531]	[164]	[]	[42320196]
77_40420	chr21	44076294	44076694	+	753	30.0	[16.90268]	[109]	[9.053628, 11.66858]	[64, 109]	[44076495]	[44076450, 44076495]
77_40447	chr22	20625116	20625516	+	737	30.0	[11.852447]	[190]	[6.618347]	[190]	[20625361]	[20625361]
77_40455	chr22	36426235	36426635	+	708	30.0	[]	[]	[6.5727334]	[93]	[]	[36426426]
77_40459	chr22	39314377	39314777	+	661	30.0	[8.017387]	[104]	[6.679178]	[104]	[39314573]	[39314573]
77_40461	chr22	41394319	41394719	+	728	30.0	[13.777439]	[88]	[9.743587]	[88]	[41394492]	[41394492]
77_40465	chr22	43101211	43101611	+	679	30.0	[]	[]	[6.737386]	[91]	[]	[43101393]
77_40468	chr3	3110247	3110647	+	748	30.0	[6.4037356]	[119]	[10.90517]	[119]	[3110429]	[3110429]
77_40472	chr3	9422836	9423236	+	709	30.0	[]	[]	[6.9946923]	[225]	[]	[9423063]
77_405	chr13	32315262	32315662	+	1000	688.0	[12.61677]	[98]	[13.817017]	[98]	[32315458]	[32315458]
77_4050	chr19	40464491	40464891	+	1000	175.0	[7.50171]	[98]	[8.484174]	[98]	[40464687]	[40464687]
77_40502	chr3	38643858	38644258	+	639	30.0	[9.467608]	[102]	[14.94396]	[102]	[38644051]	[38644051]
77_40533	chr3	48465975	48466375	+	609	30.0	[6.3285575]	[183]	[7.5288043]	[183]	[48466193]	[48466193]
77_40536	chr3	52534230	52534630	+	562	30.0	[9.548978]	[138]	[]	[]	[52534445]	[]
77_40540	chr3	59818586	59818986	+	723	30.0	[]	[]	[8.188916]	[114]	[]	[59818793]
77_40541	chr3	64840556	64840956	+	738	30.0	[6.9501348, 9.502248]	[88, 125]	[8.259226, 10.719419]	[88, 125]	[64840735, 64840772]	[64840735, 64840772]
77_4055	chr4	76213739	76214139	+	1000	175.0	[13.247486]	[91]	[8.754446]	[91]	[76213930]	[76213930]
77_40553	chr3	128123455	128123855	+	782	30.0	[9.018112]	[124]	[9.838144]	[124]	[128123660]	[128123660]
77_40555	chr3	128865327	128865727	+	728	30.0	[6.207433]	[99]	[]	[]	[128865522]	[]
77_4056	chr4	145619159	145619559	+	1000	175.0	[10.307449]	[121]	[8.882053]	[121]	[145619378]	[145619378]
77_40565	chr3	172680409	172680809	+	753	30.0	[11.66858]	[161]	[16.90268]	[161]	[172680625]	[172680625]
77_40568	chr3	184377881	184378281	+	555	30.0	[]	[]	[7.8970027]	[149]	[]	[184378042]
77_40577	chr4	2387777	2388177	+	568	30.0	[11.573464]	[208]	[6.2538176]	[208]	[2388018]	[2388018]
77_4058	chr5	73201799	73202199	+	1000	175.0	[8.701957]	[113]	[7.283927]	[113]	[73202007]	[73202007]
77_40587	chr4	23945710	23946110	+	760	30.0	[11.074457]	[102]	[10.464683]	[80]	[23945912]	[23945890]
77_40595	chr4	78591952	78592352	+	749	30.0	[14.94396]	[113]	[9.467608]	[113]	[78592156]	[78592156]
77_4060	chr6	27298097	27298497	+	1000	175.0	[6.328512]	[101]	[7.2477355]	[101]	[27298288]	[27298288]
77_40611	chr4	185282967	185283367	+	794	30.0	[12.063598]	[148]	[]	[]	[185283190]	[]
77_40615	chr5	1239623	1240023	+	713	30.0	[6.178773, 6.8281736]	[111, 139]	[9.268613, 6.864139, 9.834032]	[104, 111, 139]	[1239811, 1239839]	[1239804, 1239811, 1239839]
77_40616	chr5	1522789	1523189	+	654	30.0	[7.777689]	[118]	[7.3176527]	[118]	[1522990]	[1522990]
77_40619	chr5	11073965	11074365	+	701	30.0	[11.616045]	[94]	[10.658051]	[94]	[11074155]	[11074155]
77_4062	chr7	2631469	2631869	+	1000	175.0	[]	[]	[6.1795697]	[117]	[]	[2631680]
77_40620	chr5	14268486	14268886	+	609	30.0	[12.742989]	[98]	[7.5088897]	[98]	[14268677]	[14268677]
77_40628	chr5	80078987	80079387	+	614	30.0	[9.798566]	[116]	[]	[]	[80079178]	[]
77_40631	chr5	100749893	100750293	+	658	30.0	[13.783291]	[97]	[13.541038]	[97]	[100750080]	[100750080]
77_40632	chr5	126998039	126998439	+	599	30.0	[8.938358]	[86]	[]	[]	[126998225]	[]
77_40633	chr5	128994365	128994765	+	768	30.0	[10.719419]	[118]	[9.502248, 7.7096124]	[118, 123]	[128994577]	[128994577, 128994582]
77_4064	chr8	133087636	133088036	+	1000	175.0	[15.742009]	[87]	[15.742009]	[87]	[133087822]	[133087822]
77_40644	chr5	158695484	158695884	+	649	30.0	[6.3544793]	[98]	[]	[]	[158695677]	[]
77_40647	chr5	170338850	170339250	+	649	30.0	[]	[]	[8.133572]	[91]	[]	[170339003]
77_4065	chr9	32572224	32572624	+	1000	175.0	[]	[]	[9.862626]	[98]	[]	[32572421]
77_40660	chr6	890638	891038	+	738	30.0	[9.702682]	[105]	[10.442892]	[105]	[890823]	[890823]
77_40663	chr6	3264263	3264663	+	750	30.0	[]	[]	[7.9182715]	[124]	[]	[3264463]
77_40664	chr6	3291937	3292337	+	773	30.0	[]	[]	[8.165397]	[119]	[]	[3292149]
77_40666	chr6	4668736	4669136	+	717	30.0	[6.575677]	[152]	[6.8364983]	[166]	[4668960]	[4668974]
77_40667	chr6	4677580	4677980	+	713	30.0	[6.328512]	[123]	[7.2477355]	[123]	[4677742]	[4677742]
77_40674	chr6	7515930	7516330	+	677	30.0	[8.712692]	[112]	[9.913788]	[112]	[7516135]	[7516135]
77_4068	chr12	108123470	108123870	+	1000	174.0	[]	[]	[11.637835]	[85]	[]	[108123643]
77_40707	chr6	31074424	31074824	+	714	30.0	[9.304013]	[134]	[8.789132]	[134]	[31074654]	[31074654]
77_40726	chr6	36963310	36963710	+	605	30.0	[8.133572]	[117]	[]	[]	[36963479]	[]
77_40729	chr6	38152206	38152606	+	706	30.0	[11.858298]	[137]	[10.415798]	[137]	[38152405]	[38152405]
77_40736	chr6	41676581	41676981	+	559	30.0	[13.018968]	[125]	[6.342368]	[125]	[41676771]	[41676771]
77_4074	chr17	45309431	45309831	+	1000	174.0	[8.639347]	[92]	[8.639347, 9.306725]	[92, 113]	[45309620]	[45309620, 45309641]
77_40749	chr6	44062067	44062467	+	620	30.0	[]	[]	[12.029826]	[132]	[]	[44062288]
77_4075	chr2	73113249	73113649	+	1000	174.0	[13.817017]	[109]	[12.61677]	[109]	[73113452]	[73113452]
77_40781	chr6	156791171	156791571	+	602	30.0	[7.5088897]	[126]	[12.742989]	[126]	[156791361]	[156791361]
77_40783	chr6	157516553	157516953	+	556	30.0	[]	[]	[8.103475]	[171]	[]	[157516786]
77_408	chr10	49762150	49762550	+	1000	687.0	[15.742009]	[90]	[15.742009]	[90]	[49762337]	[49762337]
77_4080	chr3	9770448	9770848	+	1000	174.0	[15.742009]	[104]	[15.742009]	[104]	[9770649]	[9770649]
77_40801	chr6	168048231	168048631	+	577	30.0	[8.103613]	[132]	[6.6007094]	[132]	[168048433]	[168048433]
77_40811	chr7	4928977	4929377	+	602	30.0	[13.541038, 11.709351]	[140, 158]	[13.783291, 9.97028]	[140, 158]	[4929187, 4929205]	[4929187, 4929205]
77_40830	chr7	78203351	78203751	+	699	30.0	[10.62695]	[111]	[10.409166]	[111]	[78203559]	[78203559]
77_40833	chr7	92755309	92755709	+	739	30.0	[]	[]	[9.929897]	[80]	[]	[92755475]
77_40860	chr7	106034214	106034614	+	654	30.0	[10.058565]	[72]	[7.8929586]	[72]	[106034365]	[106034365]
77_4089	chr7	106625784	106626184	+	1000	174.0	[6.7957277]	[105]	[11.0465145]	[105]	[106625987]	[106625987]
77_4090	chrX	119482601	119483001	+	1000	174.0	[6.5631666]	[98]	[]	[]	[119482799]	[]
77_40900	chr7	128939321	128939721	+	687	30.0	[13.838806]	[123]	[7.6297903]	[123]	[128939540]	[128939540]
77_4091	chr1	219665564	219665964	+	1000	173.0	[9.242645]	[102]	[10.902928]	[102]	[219665756]	[219665756]
77_40910	chr7	130402873	130403273	+	713	30.0	[]	[]	[7.075702, 8.374634]	[102, 132]	[]	[130403054, 130403084]
77_40919	chr7	134197389	134197789	+	698	30.0	[6.737386]	[87]	[]	[]	[134197569]	[]
77_4093	chr13	113947247	113947647	+	1000	173.0	[7.777689]	[99]	[7.3176527]	[99]	[113947444]	[113947444]
77_40939	chr7	140234903	140235303	+	690	30.0	[6.971757]	[107]	[7.4950333]	[107]	[140235096]	[140235096]
77_40958	chr7	151013083	151013483	+	689	30.0	[]	[]	[8.113792]	[85]	[]	[151013243]
77_4097	chr16	89201717	89202117	+	1000	173.0	[6.328512, 6.863408]	[112, 156]	[7.2477355]	[112]	[89201923, 89201967]	[89201923]
77_40979	chr8	10265030	10265430	+	709	30.0	[9.657327]	[100]	[8.457079]	[100]	[10265226]	[10265226]
77_4098	chr17	17236989	17237389	+	1000	173.0	[7.114472]	[94]	[]	[]	[17237177]	[]
77_40982	chr8	22704606	22705006	+	617	30.0	[6.4237375]	[101]	[]	[]	[22704785]	[]
77_40989	chr8	37784506	37784906	+	716	30.0	[6.5058074]	[129]	[8.659331]	[141]	[37784733]	[37784745]
77_40994	chr8	41491197	41491597	+	606	30.0	[6.5855618]	[112]	[]	[]	[41491376]	[]
77_410	chr2	241315049	241315449	+	1000	686.0	[10.902928]	[100]	[9.242645]	[100]	[241315248]	[241315248]
77_4100	chr17	41579510	41579910	+	1000	173.0	[]	[]	[7.8187776]	[100]	[]	[41579702]
77_41009	chr8	105574422	105574822	+	671	30.0	[7.5185213, 12.086817]	[134, 139]	[6.723659, 12.827876]	[134, 139]	[105574648, 105574653]	[105574648, 105574653]
77_4101	chr17	58249676	58250076	+	1000	173.0	[10.691777]	[99]	[10.691777]	[99]	[58249873]	[58249873]
77_41013	chr8	124197834	124198234	+	746	30.0	[]	[]	[6.472036]	[183]	[]	[124198033]
77_41020	chr8	142734371	142734771	+	670	30.0	[8.414281, 6.342368]	[105, 148]	[13.018968]	[148]	[142734550, 142734593]	[142734593]
77_41021	chr8	142925364	142925764	+	674	30.0	[]	[]	[6.411015]	[119]	[]	[142925548]
77_41025	chr9	3955021	3955421	+	679	30.0	[7.3519254]	[148]	[7.8195086]	[148]	[3955245]	[3955245]
77_41026	chr9	5879504	5879904	+	746	30.0	[]	[]	[9.644843]	[147]	[]	[5879744]
77_41057	chr9	123378315	123378715	+	673	30.0	[13.817017, 8.424045]	[99, 124]	[12.61677]	[99]	[123378478, 123378503]	[123378478]
77_41058	chr9	125150772	125151172	+	716	30.0	[13.432689]	[83]	[10.807047]	[83]	[125150950]	[125150950]
77_41077	chr9	134625667	134626067	+	751	30.0	[7.9748073, 8.723746]	[73, 107]	[7.2695255]	[105]	[134625834, 134625868]	[134625866]
77_41081	chr9	136393336	136393736	+	726	30.0	[13.541038]	[110]	[13.783291]	[110]	[136393536]	[136393536]
77_41085	chr9	137109785	137110185	+	736	30.0	[16.90268]	[100]	[11.66858]	[100]	[137109951]	[137109951]
77_411	chr1	151198254	151198654	+	1000	685.0	[12.827922]	[99]	[12.367886]	[99]	[151198451]	[151198451]
77_41107	chr1	943003	943403	+	609	29.0	[7.766054]	[107]	[7.534082]	[96]	[943190]	[943179]
77_41111	chr1	3483811	3484211	+	659	29.0	[]	[]	[6.4237375]	[154]	[]	[3484041]
77_41115	chr1	8154721	8155121	+	671	29.0	[]	[]	[8.19934]	[123]	[]	[8154920]
77_41118	chr1	11314924	11315324	+	595	29.0	[6.971757]	[126]	[7.4950333]	[126]	[11315142]	[11315142]
77_4112	chr5	132180959	132181359	+	1000	173.0	[6.923335]	[110]	[8.106478]	[110]	[132181163]	[132181163]
77_4113	chr6	117344405	117344805	+	1000	173.0	[14.94396]	[103]	[9.467608]	[103]	[117344601]	[117344601]
77_41134	chr1	16248022	16248422	+	652	29.0	[8.699265]	[66]	[8.104563]	[66]	[16248173]	[16248173]
77_4114	chr7	103119940	103120340	+	1000	173.0	[14.977686]	[105]	[8.54334]	[105]	[103120130]	[103120130]
77_41153	chr1	23948952	23949352	+	707	29.0	[]	[]	[7.1444316]	[142]	[]	[23949132]
77_4116	chr7	159006818	159007218	+	1000	173.0	[6.638809]	[105]	[6.404103]	[105]	[159007020]	[159007020]
77_4117	chr8	41604261	41604661	+	1000	173.0	[12.029826]	[106]	[9.325149]	[150]	[41604467]	[41604511]
77_41180	chr1	31372950	31373350	+	572	29.0	[6.3357368]	[69]	[11.787619]	[69]	[31373115]	[31373115]
77_41183	chr1	32207190	32207590	+	565	29.0	[]	[]	[7.689753]	[140]	[]	[32207424]
77_41185	chr1	32749654	32750054	+	577	29.0	[9.648472]	[137]	[]	[]	[32749889]	[]
77_41195	chr1	37919150	37919550	+	661	29.0	[7.1628027]	[146]	[]	[]	[37919386]	[]
77_412	chr16	3024158	3024558	+	1000	685.0	[10.058565]	[104]	[7.8929586]	[104]	[3024361]	[3024361]
77_4122	chr11	67805668	67806068	+	1000	172.0	[7.7439175]	[97]	[7.960852]	[97]	[67805859]	[67805859]
77_41228	chr1	54996289	54996689	+	675	29.0	[8.113792]	[192]	[6.2918677]	[154]	[54996529]	[54996491]
77_4123	chr11	71786806	71787206	+	1000	172.0	[7.960852]	[93]	[7.7439175]	[93]	[71786994]	[71786994]
77_41272	chr1	155086096	155086496	+	560	29.0	[6.7774615]	[193]	[7.4647183]	[193]	[155086322]	[155086322]
77_4131	chr4	53929928	53930328	+	1000	172.0	[10.442892]	[106]	[9.702682]	[106]	[53930128]	[53930128]
77_4132	chr5	73496847	73497247	+	1000	172.0	[13.783291]	[108]	[13.541038]	[108]	[73497054]	[73497054]
77_41333	chr1	212532399	212532799	+	710	29.0	[6.8859286]	[66]	[10.924718, 9.035072]	[64, 96]	[212532564]	[212532562, 212532594]
77_41349	chr1	225879949	225880349	+	666	29.0	[10.307449]	[159]	[8.882053]	[159]	[225880171]	[225880171]
77_41356	chr1	227572861	227573261	+	697	29.0	[10.691777]	[122]	[10.691777]	[122]	[227573060]	[227573060]
77_41357	chr1	228036643	228037043	+	684	29.0	[7.7439175]	[125]	[7.960852]	[125]	[228036856]	[228036856]
77_41358	chr1	228089807	228090207	+	604	29.0	[]	[]	[8.625433]	[91]	[]	[228089967]
77_4136	chr8	9151486	9151886	+	1000	172.0	[11.616045]	[143]	[10.658051]	[143]	[9151711]	[9151711]
77_41368	chr1	234555339	234555739	+	674	29.0	[11.47397, 8.17788]	[98, 134]	[8.606075, 8.473936]	[98, 134]	[234555531, 234555567]	[234555531, 234555567]
77_4137	chr9	114396920	114397320	+	1000	172.0	[]	[]	[9.679116]	[69]	[]	[114397088]
77_41376	chr1	235113232	235113632	+	570	29.0	[]	[]	[6.604558]	[171]	[]	[235113419]
77_41377	chr1	246043362	246043762	+	541	29.0	[14.94396]	[94]	[9.467608]	[94]	[246043555]	[246043555]
77_41383	chr10	1938315	1938715	+	687	29.0	[10.902928]	[116]	[6.38753, 9.242645]	[98, 116]	[1938523]	[1938505, 1938523]
77_41386	chr10	4941573	4941973	+	543	29.0	[8.699265]	[184]	[8.104563]	[184]	[4941814]	[4941814]
77_41391	chr10	15150069	15150469	+	548	29.0	[14.94396]	[141]	[9.467608]	[141]	[15150283]	[15150283]
77_41407	chr10	59708849	59709249	+	575	29.0	[]	[]	[8.188916]	[161]	[]	[59709098]
77_4141	chr1	211260745	211261145	+	1000	171.0	[7.874403]	[96]	[8.2255]	[96]	[211260940]	[211260940]
77_41427	chr10	73647370	73647770	+	692	29.0	[12.367886]	[116]	[12.827922]	[116]	[73647547]	[73647547]
77_4144	chr15	79595930	79596330	+	1000	171.0	[9.709861]	[108]	[14.701707]	[108]	[79596122]	[79596122]
77_41440	chr10	79223446	79223846	+	649	29.0	[8.54334]	[166]	[14.977686]	[166]	[79223687]	[79223687]
77_41443	chr10	83871447	83871847	+	649	29.0	[]	[]	[6.523232]	[66]	[]	[83871613]
77_41451	chr10	104274776	104275176	+	713	29.0	[8.103613]	[183]	[6.6007094]	[183]	[104274985]	[104274985]
77_41453	chr10	124321001	124321401	+	678	29.0	[13.817017]	[115]	[12.61677]	[115]	[124321206]	[124321206]
77_41455	chr10	125719061	125719461	+	639	29.0	[]	[]	[8.938358]	[80]	[]	[125719220]
77_41467	chr11	12199447	12199847	+	577	29.0	[6.389925]	[157]	[]	[]	[12199677]	[]
77_41471	chr11	18934092	18934492	+	647	29.0	[]	[]	[8.145887]	[152]	[]	[18934299]
77_41472	chr11	30549581	30549981	+	646	29.0	[7.4475, 9.76405]	[67, 108]	[8.329096]	[108]	[30549744, 30549785]	[30549785]
77_41485	chr11	62392879	62393279	+	656	29.0	[6.5290837]	[192]	[]	[]	[62393128]	[]
77_4150	chr20	18272451	18272851	+	1000	171.0	[8.203105]	[96]	[7.5016646]	[96]	[18272646]	[18272646]
77_41501	chr11	69811505	69811905	+	613	29.0	[6.553475]	[119]	[11.288767]	[119]	[69811699]	[69811699]
77_41511	chr11	100633007	100633407	+	692	29.0	[8.54334]	[97]	[14.977686]	[97]	[100633191]	[100633191]
77_41514	chr11	118889057	118889457	+	681	29.0	[13.988545]	[96]	[8.013387, 7.8327236, 8.904587]	[96, 109, 149]	[118889241]	[118889241, 118889254, 118889294]
77_41519	chr11	123702098	123702498	+	672	29.0	[10.691777]	[119]	[10.691777]	[119]	[123702306]	[123702306]
77_41521	chr11	128574419	128574819	+	597	29.0	[10.415798]	[135]	[11.858298]	[135]	[128574647]	[128574647]
77_41526	chr12	6868915	6869315	+	634	29.0	[7.3176527]	[117]	[7.777689]	[117]	[6869124]	[6869124]
77_41530	chr12	13278763	13279163	+	570	29.0	[10.333398]	[80]	[]	[]	[13278925]	[]
77_41537	chr12	38316475	38316875	+	665	29.0	[9.058617]	[85]	[]	[]	[38316658]	[]
77_41542	chr12	50222416	50222816	+	693	29.0	[]	[]	[8.253789]	[129]	[]	[50222628]
77_41546	chr12	52629931	52630331	+	582	29.0	[]	[]	[7.0282474]	[138]	[]	[52630141]
77_41553	chr12	64874656	64875056	+	669	29.0	[11.66858]	[103]	[16.90268]	[103]	[64874857]	[64874857]
77_41556	chr12	69688983	69689383	+	667	29.0	[6.2599225]	[202]	[6.2599225]	[202]	[69689210]	[69689210]
77_41574	chr12	113186597	113186997	+	615	29.0	[]	[]	[6.851289]	[164]	[]	[113186839]
77_41578	chr12	113695935	113696335	+	695	29.0	[9.885845]	[96]	[10.869158]	[96]	[113696099]	[113696099]
