#PeakID(python identify_motif.py ./ENCODE_processed_files/NFIC_idr.fa NFIC --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
366_435	chr11	78230429	78230829	+	1000	1511.0	[7.275311]	[99]	[7.275311, 7.275311]	[83, 108]	[78230628]	[78230612, 78230637]
366_43500	chr5	173762127	173762527	+	591	57.5	[7.275311]	[185]	[]	[]	[173762371]	[]
366_43504	chr6	3356423	3356823	+	723	57.5	[7.275311]	[144]	[7.275311]	[146]	[3356601]	[3356603]
366_43505	chr6	3372031	3372431	+	750	57.5	[]	[]	[7.275311]	[182]	[]	[3372256]
366_43507	chr6	11920068	11920468	+	685	57.5	[7.275311]	[210]	[7.275311]	[193]	[11920296]	[11920279]
366_43508	chr6	17929366	17929766	+	740	57.5	[]	[]	[7.275311, 7.275311]	[97, 155]	[]	[17929550, 17929608]
366_43509	chr6	24417319	24417719	+	621	57.5	[7.275311]	[85]	[7.275311]	[123]	[24417492]	[24417530]
366_4351	chr19	36070380	36070780	+	1000	398.5	[7.275311, 7.275311, 7.275311]	[86, 126, 171]	[]	[]	[36070543, 36070583, 36070628]	[]
366_43512	chr6	35522563	35522963	+	743	57.5	[7.275311]	[185]	[]	[]	[35522814]	[]
366_43515	chr6	53866894	53867294	+	593	57.5	[7.275311, 7.275311]	[89, 107]	[7.275311]	[98]	[53867065, 53867083]	[53867074]
366_43517	chr6	119216137	119216537	+	745	57.5	[7.275311]	[137]	[]	[]	[119216334]	[]
366_43520	chr6	157862620	157863020	+	682	57.5	[7.275311]	[126]	[7.275311]	[128]	[157862799]	[157862801]
366_43521	chr6	157996784	157997184	+	737	57.5	[7.275311, 7.275311]	[182, 187]	[]	[]	[157996988, 157996993]	[]
366_43522	chr6	159998916	159999316	+	689	57.5	[]	[]	[7.275311, 7.275311]	[184, 224]	[]	[159999110, 159999150]
366_43525	chr7	30430298	30430698	+	742	57.5	[7.275311]	[94]	[]	[]	[30430491]	[]
366_43526	chr7	39624310	39624710	+	690	57.5	[7.275311]	[161]	[]	[]	[39624528]	[]
366_43529	chr7	76388540	76388940	+	735	57.5	[7.275311]	[121]	[]	[]	[76388747]	[]
366_43533	chr7	119881950	119882350	+	715	57.5	[7.275311]	[118]	[]	[]	[119882139]	[]
366_43535	chr7	130218444	130218844	+	727	57.5	[7.275311]	[135]	[]	[]	[130218666]	[]
366_43537	chr7	135002513	135002913	+	729	57.5	[]	[]	[7.275311]	[130]	[]	[135002699]
366_4354	chr6	28862442	28862842	+	1000	398.5	[]	[]	[7.275311]	[106]	[]	[28862631]
366_43541	chr7	155214727	155215127	+	727	57.5	[7.275311, 7.275311]	[141, 150]	[]	[]	[155214908, 155214917]	[]
366_43543	chr7	157815322	157815722	+	621	57.5	[]	[]	[7.275311]	[153]	[]	[157815485]
366_43545	chr8	6767457	6767857	+	750	57.5	[]	[]	[7.275311]	[180]	[]	[6767702]
366_43548	chr8	22088388	22088788	+	732	57.5	[7.275311]	[128]	[]	[]	[22088596]	[]
366_43549	chr8	23276084	23276484	+	712	57.5	[7.275311, 7.275311]	[64, 120]	[]	[]	[23276246, 23276302]	[]
366_4355	chr7	121032568	121032968	+	1000	398.5	[7.275311, 7.275311]	[209, 225]	[]	[]	[121032782, 121032798]	[]
366_43552	chr8	47734947	47735347	+	721	57.5	[7.275311]	[164]	[7.275311]	[203]	[47735138]	[47735177]
366_43557	chr8	142636846	142637246	+	695	57.5	[7.275311]	[124]	[]	[]	[142637067]	[]
366_43558	chr9	41643934	41644334	+	749	57.5	[]	[]	[7.275311]	[124]	[]	[41644139]
366_43560	chr9	93136238	93136638	+	602	57.5	[7.275311, 7.275311]	[195, 206]	[]	[]	[93136450, 93136461]	[]
366_43561	chr9	98929916	98930316	+	749	57.5	[]	[]	[7.275311]	[134]	[]	[98930110]
366_43562	chr9	120827472	120827872	+	747	57.5	[]	[]	[7.275311]	[150]	[]	[120827701]
366_43563	chr9	123401898	123402298	+	546	57.5	[]	[]	[7.275311]	[227]	[]	[123402084]
366_43565	chr9	128158321	128158721	+	734	57.5	[]	[]	[7.275311]	[171]	[]	[128158535]
366_43568	chr9	134182607	134183007	+	708	57.5	[7.275311, 7.275311]	[160, 194]	[]	[]	[134182788, 134182822]	[]
366_4357	chr14	22897359	22897759	+	1000	398.0	[7.275311]	[80]	[]	[]	[22897537]	[]
366_43570	chr9	136760491	136760891	+	714	57.5	[7.275311]	[131]	[]	[]	[136760676]	[]
366_43573	chrX	39860332	39860732	+	629	57.5	[]	[]	[7.275311]	[124]	[]	[39860483]
366_43576	chrX	104165963	104166363	+	743	57.5	[7.275311]	[227]	[7.275311]	[229]	[104166198]	[104166200]
366_43578	chrX	154910522	154910922	+	639	57.5	[7.275311]	[167]	[]	[]	[154910703]	[]
366_4358	chr17	74878201	74878601	+	1000	398.0	[]	[]	[7.275311]	[112]	[]	[74878410]
366_43580	chr1	13935278	13935678	+	558	57.0	[7.275311, 7.275311, 7.275311]	[62, 126, 145]	[7.275311]	[101]	[13935436, 13935500, 13935519]	[13935475]
366_43583	chr1	25418140	25418540	+	725	57.0	[]	[]	[7.275311]	[144]	[]	[25418312]
366_43584	chr1	26274487	26274887	+	737	57.0	[7.275311, 7.275311]	[135, 190]	[7.275311, 7.275311]	[105, 137]	[26274683, 26274738]	[26274653, 26274685]
366_43586	chr1	28733508	28733908	+	660	57.0	[]	[]	[7.275311]	[246]	[]	[28733713]
366_43588	chr1	30929413	30929813	+	714	57.0	[7.275311, 7.275311]	[70, 86]	[]	[]	[30929574, 30929590]	[]
366_43589	chr1	31043628	31044028	+	742	57.0	[7.275311]	[84]	[]	[]	[31043812]	[]
366_43595	chr1	44791628	44792028	+	733	57.0	[7.275311, 7.275311]	[161, 166]	[7.275311]	[188]	[44791829, 44791834]	[44791856]
366_43596	chr1	45190999	45191399	+	740	57.0	[]	[]	[7.275311]	[125]	[]	[45191217]
366_43597	chr1	45573174	45573574	+	706	57.0	[7.275311]	[104]	[7.275311, 7.275311]	[66, 133]	[45573366]	[45573328, 45573395]
366_4360	chr22	42262936	42263336	+	1000	398.0	[]	[]	[7.275311, 7.275311]	[105, 134]	[]	[42263140, 42263169]
366_43600	chr1	54987918	54988318	+	583	57.0	[]	[]	[7.275311]	[205]	[]	[54988104]
366_43601	chr1	67732514	67732914	+	741	57.0	[7.275311]	[170]	[]	[]	[67732687]	[]
366_43602	chr1	109397963	109398363	+	701	57.0	[7.275311]	[71]	[]	[]	[109398123]	[]
366_43607	chr1	147245011	147245411	+	590	57.0	[7.275311]	[181]	[7.275311]	[189]	[147245233]	[147245241]
366_43608	chr1	150543631	150544031	+	735	57.0	[7.275311]	[83]	[7.275311]	[127]	[150543790]	[150543834]
366_43609	chr1	150712914	150713314	+	652	57.0	[7.275311]	[118]	[7.275311]	[87]	[150713103]	[150713072]
366_4361	chr3	9388856	9389256	+	1000	398.0	[7.275311, 7.275311]	[103, 110]	[7.275311]	[112]	[9389049, 9389056]	[9389058]
366_43611	chr1	167223346	167223746	+	706	57.0	[7.275311]	[217]	[]	[]	[167223577]	[]
366_43612	chr1	167870598	167870998	+	574	57.0	[7.275311]	[216]	[7.275311]	[145]	[167870837]	[167870766]
366_43615	chr1	182336494	182336894	+	622	57.0	[7.275311]	[221]	[]	[]	[182336735]	[]
366_43616	chr1	185079996	185080396	+	638	57.0	[7.275311]	[117]	[7.275311]	[119]	[185080164]	[185080166]
366_43618	chr1	204975709	204976109	+	682	57.0	[7.275311, 7.275311]	[100, 179]	[]	[]	[204975865, 204975944]	[]
366_43619	chr1	207426250	207426650	+	624	57.0	[7.275311]	[59]	[7.275311]	[140]	[207426408]	[207426489]
366_43621	chr1	247281218	247281618	+	738	57.0	[7.275311]	[126]	[7.275311]	[135]	[247281442]	[247281451]
366_43622	chr10	3052826	3053226	+	734	57.0	[]	[]	[7.275311]	[62]	[]	[3052981]
366_43625	chr10	17872682	17873082	+	541	57.0	[7.275311, 7.275311]	[140, 160]	[]	[]	[17872908, 17872928]	[]
366_43626	chr10	31862626	31863026	+	744	57.0	[7.275311]	[140]	[]	[]	[31862813]	[]
366_43627	chr10	35194885	35195285	+	695	57.0	[7.275311]	[119]	[]	[]	[35195057]	[]
366_43629	chr10	50324376	50324776	+	605	57.0	[]	[]	[7.275311]	[158]	[]	[50324602]
366_43636	chr10	86946013	86946413	+	649	57.0	[7.275311, 7.275311]	[103, 160]	[]	[]	[86946168, 86946225]	[]
366_43640	chr10	102169512	102169912	+	637	57.0	[7.275311]	[117]	[]	[]	[102169707]	[]
366_43646	chr11	34284043	34284443	+	728	57.0	[7.275311]	[143]	[7.275311, 7.275311]	[113, 176]	[34284256]	[34284226, 34284289]
366_43648	chr11	65438844	65439244	+	732	57.0	[]	[]	[7.275311]	[174]	[]	[65439036]
366_4365	chrX	20128620	20129020	+	1000	398.0	[7.275311]	[105]	[7.275311, 7.275311]	[72, 76]	[20128819]	[20128786, 20128790]
366_43654	chr11	93749067	93749467	+	706	57.0	[]	[]	[7.275311, 7.275311, 7.275311]	[165, 204, 220]	[]	[93749245, 93749284, 93749300]
366_43655	chr12	9448444	9448844	+	708	57.0	[7.275311]	[113]	[]	[]	[9448646]	[]
366_43656	chr12	21992517	21992917	+	685	57.0	[7.275311]	[81]	[7.275311]	[106]	[21992680]	[21992705]
366_43657	chr12	33520870	33521270	+	669	57.0	[7.275311]	[153]	[]	[]	[33521072]	[]
366_43658	chr12	40099117	40099517	+	718	57.0	[]	[]	[7.275311]	[181]	[]	[40099361]
366_43659	chr12	46255545	46255945	+	721	57.0	[7.275311]	[173]	[]	[]	[46255791]	[]
366_4366	chr17	80275843	80276243	+	1000	397.5	[7.275311, 7.275311]	[59, 100]	[7.275311]	[109]	[80275995, 80276036]	[80276045]
366_43661	chr12	52903071	52903471	+	601	57.0	[7.275311]	[134]	[]	[]	[52903297]	[]
366_43663	chr12	100202180	100202580	+	743	57.0	[7.275311]	[164]	[]	[]	[100202352]	[]
366_43664	chr12	118373762	118374162	+	740	57.0	[]	[]	[7.275311]	[101]	[]	[118373948]
366_43666	chr12	120889279	120889679	+	743	57.0	[7.275311, 7.275311]	[75, 136]	[7.275311, 7.275311]	[54, 84]	[120889452, 120889513]	[120889431, 120889461]
366_4367	chr19	15563270	15563670	+	1000	397.5	[7.275311]	[124]	[7.275311, 7.275311]	[126, 153]	[15563489]	[15563491, 15563518]
366_43676	chr13	107966229	107966629	+	700	57.0	[]	[]	[7.275311]	[132]	[]	[107966412]
366_43679	chr14	73237002	73237402	+	548	57.0	[7.275311]	[119]	[]	[]	[73237172]	[]
366_43683	chr15	66891818	66892218	+	742	57.0	[7.275311]	[71]	[]	[]	[66891987]	[]
366_43684	chr15	79004300	79004700	+	738	57.0	[7.275311]	[174]	[]	[]	[79004534]	[]
366_43688	chr16	11741744	11742144	+	725	57.0	[7.275311]	[80]	[7.275311]	[171]	[11741898]	[11741989]
366_43690	chr16	57956911	57957311	+	589	57.0	[7.275311, 7.275311, 7.275311]	[119, 137, 145]	[7.275311]	[128]	[57957122, 57957140, 57957148]	[57957131]
366_43691	chr16	58487757	58488157	+	644	57.0	[]	[]	[7.275311, 7.275311]	[166, 170]	[]	[58487950, 58487954]
366_43692	chr16	66873331	66873731	+	712	57.0	[7.275311, 7.275311]	[165, 193]	[]	[]	[66873552, 66873580]	[]
366_43696	chr17	27970618	27971018	+	692	57.0	[7.275311, 7.275311]	[80, 109]	[7.275311]	[111]	[27970791, 27970820]	[27970822]
366_43698	chr17	38731894	38732294	+	714	57.0	[]	[]	[7.275311]	[110]	[]	[38732046]
366_437	chr1	225849969	225850369	+	1000	1509.5	[7.275311]	[100]	[7.275311]	[109]	[225850163]	[225850172]
366_43701	chr17	43006524	43006924	+	724	57.0	[]	[]	[7.275311]	[189]	[]	[43006746]
366_43703	chr17	51429908	51430308	+	719	57.0	[]	[]	[7.275311]	[165]	[]	[51430087]
366_43704	chr17	57159764	57160164	+	734	57.0	[7.275311, 7.275311]	[147, 209]	[7.275311]	[136]	[57159934, 57159996]	[57159923]
366_43705	chr17	60244692	60245092	+	680	57.0	[7.275311, 7.275311, 7.275311]	[117, 141, 178]	[7.275311, 7.275311]	[174, 187]	[60244859, 60244883, 60244920]	[60244916, 60244929]
366_43706	chr17	62179675	62180075	+	688	57.0	[]	[]	[7.275311]	[169]	[]	[62179885]
366_43709	chr18	11557927	11558327	+	645	57.0	[7.275311]	[160]	[7.275311, 7.275311]	[110, 133]	[11558146]	[11558096, 11558119]
366_4371	chr5	140611131	140611531	+	1000	397.5	[]	[]	[7.275311]	[80]	[]	[140611305]
366_43710	chr18	22064936	22065336	+	711	57.0	[7.275311]	[118]	[7.275311, 7.275311]	[97, 120]	[22065147]	[22065126, 22065149]
366_43711	chr19	345132	345532	+	738	57.0	[7.275311]	[142]	[]	[]	[345341]	[]
366_43712	chr19	512700	513100	+	737	57.0	[7.275311]	[72]	[7.275311, 7.275311]	[90, 141]	[512862]	[512880, 512931]
366_43713	chr19	1436181	1436581	+	730	57.0	[]	[]	[7.275311]	[176]	[]	[1436411]
366_43714	chr19	3609679	3610079	+	677	57.0	[7.275311, 7.275311]	[120, 163]	[7.275311]	[122]	[3609886, 3609929]	[3609888]
366_43715	chr19	4053077	4053477	+	743	57.0	[7.275311]	[147]	[7.275311]	[216]	[4053237]	[4053306]
366_43716	chr19	4547496	4547896	+	703	57.0	[7.275311]	[103]	[7.275311]	[73]	[4547698]	[4547668]
366_43718	chr19	10085772	10086172	+	713	57.0	[]	[]	[7.275311]	[106]	[]	[10085966]
366_43719	chr19	10761949	10762349	+	724	57.0	[7.275311]	[82]	[7.275311]	[91]	[10762111]	[10762120]
366_4372	chr8	133392028	133392428	+	1000	397.5	[7.275311, 7.275311]	[89, 98]	[7.275311]	[107]	[133392211, 133392220]	[133392229]
366_43720	chr19	11230149	11230549	+	732	57.0	[]	[]	[7.275311]	[176]	[]	[11230393]
366_43721	chr19	13398717	13399117	+	581	57.0	[]	[]	[7.275311, 7.275311]	[209, 233]	[]	[13398928, 13398952]
366_43723	chr19	40527112	40527512	+	733	57.0	[]	[]	[7.275311, 7.275311]	[92, 150]	[]	[40527302, 40527360]
366_43724	chr19	45428172	45428572	+	737	57.0	[]	[]	[7.275311]	[115]	[]	[45428383]
366_43725	chr19	48713623	48714023	+	692	57.0	[7.275311]	[128]	[]	[]	[48713788]	[]
366_43727	chr2	10124066	10124466	+	737	57.0	[7.275311]	[181]	[7.275311, 7.275311]	[126, 183]	[10124310]	[10124255, 10124312]
366_4373	chr1	119249286	119249686	+	1000	397.0	[7.275311]	[102]	[7.275311]	[111]	[119249487]	[119249496]
366_43733	chr2	39150011	39150411	+	692	57.0	[]	[]	[7.275311, 7.275311]	[136, 190]	[]	[39150194, 39150248]
366_43734	chr2	43515822	43516222	+	601	57.0	[]	[]	[7.275311]	[189]	[]	[43516007]
366_43735	chr2	54081690	54082090	+	667	57.0	[7.275311, 7.275311, 7.275311, 7.275311]	[61, 79, 86, 90]	[7.275311]	[128]	[54081850, 54081868, 54081875, 54081879]	[54081917]
366_43736	chr2	68909884	68910284	+	719	57.0	[7.275311]	[125]	[7.275311]	[192]	[68910062]	[68910129]
366_43737	chr2	127224226	127224626	+	738	57.0	[]	[]	[7.275311]	[172]	[]	[127224455]
366_4374	chr11	100546674	100547074	+	1000	397.0	[7.275311, 7.275311]	[87, 133]	[7.275311]	[96]	[100546861, 100546907]	[100546870]
366_43742	chr2	175165695	175166095	+	664	57.0	[7.275311]	[139]	[]	[]	[175165931]	[]
366_43743	chr2	176999261	176999661	+	636	57.0	[7.275311]	[195]	[]	[]	[176999458]	[]
366_43744	chr2	177243663	177244063	+	744	57.0	[]	[]	[7.275311]	[174]	[]	[177243898]
366_43745	chr2	177272241	177272641	+	730	57.0	[]	[]	[7.275311]	[168]	[]	[177272483]
366_43746	chr2	195544994	195545394	+	729	57.0	[7.275311]	[97]	[7.275311]	[86]	[195545189]	[195545178]
366_43747	chr2	218301000	218301400	+	707	57.0	[7.275311, 7.275311, 7.275311]	[145, 152, 159]	[]	[]	[218301223, 218301230, 218301237]	[]
366_43750	chr2	241489129	241489529	+	693	57.0	[7.275311, 7.275311]	[66, 150]	[]	[]	[241489280, 241489364]	[]
366_43755	chr20	32535688	32536088	+	678	57.0	[7.275311, 7.275311]	[206, 220]	[7.275311]	[191]	[32535921, 32535935]	[32535906]
366_43756	chr20	32630475	32630875	+	740	57.0	[7.275311, 7.275311]	[102, 115]	[]	[]	[32630674, 32630687]	[]
366_43757	chr20	44544332	44544732	+	734	57.0	[7.275311, 7.275311]	[152, 158]	[7.275311]	[168]	[44544556, 44544562]	[44544572]
366_43758	chr20	44714624	44715024	+	739	57.0	[7.275311]	[89]	[7.275311, 7.275311, 7.275311]	[94, 106, 147]	[44714812]	[44714817, 44714829, 44714870]
366_43760	chr20	47558673	47559073	+	739	57.0	[7.275311]	[152]	[7.275311]	[154]	[47558840]	[47558842]
366_43761	chr20	48905038	48905438	+	713	57.0	[7.275311, 7.275311]	[122, 143]	[7.275311]	[124]	[48905222, 48905243]	[48905224]
366_43762	chr20	50468012	50468412	+	741	57.0	[7.275311]	[133]	[7.275311, 7.275311]	[116, 135]	[50468220]	[50468203, 50468222]
366_43764	chr21	45655082	45655482	+	657	57.0	[7.275311]	[165]	[7.275311]	[119]	[45655319]	[45655273]
366_43769	chr22	19486317	19486717	+	659	57.0	[]	[]	[7.275311]	[68]	[]	[19486482]
366_4377	chr22	23895224	23895624	+	1000	397.0	[7.275311, 7.275311]	[173, 199]	[]	[]	[23895421, 23895447]	[]
366_43771	chr22	19840470	19840870	+	738	57.0	[7.275311]	[155]	[7.275311]	[144]	[19840675]	[19840664]
366_43772	chr22	20038027	20038427	+	658	57.0	[]	[]	[7.275311]	[197]	[]	[20038230]
366_43773	chr22	20473580	20473980	+	732	57.0	[7.275311]	[94]	[7.275311]	[175]	[20473740]	[20473821]
366_43774	chr22	20835605	20836005	+	740	57.0	[7.275311, 7.275311, 7.275311, 7.275311]	[97, 107, 120, 196]	[]	[]	[20835756, 20835766, 20835779, 20835855]	[]
366_43776	chr22	21884705	21885105	+	609	57.0	[7.275311]	[198]	[]	[]	[21884918]	[]
366_43777	chr22	22338466	22338866	+	730	57.0	[7.275311, 7.275311]	[178, 190]	[]	[]	[22338705, 22338717]	[]
366_43778	chr22	22373775	22374175	+	696	57.0	[7.275311]	[149]	[]	[]	[22373977]	[]
366_43782	chr22	30078179	30078579	+	728	57.0	[7.275311]	[207]	[7.275311]	[209]	[30078414]	[30078416]
366_43785	chr3	31529993	31530393	+	735	57.0	[]	[]	[7.275311]	[126]	[]	[31530190]
366_43795	chr3	130893772	130894172	+	730	57.0	[7.275311]	[165]	[]	[]	[130894009]	[]
366_43796	chr3	133488916	133489316	+	731	57.0	[]	[]	[7.275311]	[164]	[]	[133489162]
366_43798	chr3	138823892	138824292	+	639	57.0	[7.275311]	[79]	[]	[]	[138824054]	[]
366_43799	chr3	141314438	141314838	+	655	57.0	[7.275311]	[141]	[7.275311]	[171]	[141314630]	[141314660]
366_43803	chr3	193837334	193837734	+	731	57.0	[]	[]	[7.275311]	[124]	[]	[193837501]
366_43804	chr3	195147324	195147724	+	737	57.0	[]	[]	[7.275311]	[115]	[]	[195147516]
366_43806	chr3	195702564	195702964	+	736	57.0	[]	[]	[7.275311, 7.275311]	[148, 206]	[]	[195702743, 195702801]
366_43807	chr3	197627848	197628248	+	739	57.0	[7.275311, 7.275311, 7.275311]	[146, 156, 218]	[7.275311]	[158]	[197628025, 197628035, 197628097]	[197628037]
366_43809	chr4	8252648	8253048	+	704	57.0	[7.275311]	[64]	[7.275311]	[102]	[8252809]	[8252847]
366_43811	chr4	40140336	40140736	+	649	57.0	[7.275311]	[173]	[7.275311]	[175]	[40140528]	[40140530]
366_43812	chr4	47564947	47565347	+	740	57.0	[]	[]	[7.275311]	[205]	[]	[47565168]
366_43813	chr4	79043090	79043490	+	741	57.0	[7.275311, 7.275311]	[127, 166]	[7.275311]	[175]	[79043283, 79043322]	[79043331]
366_43815	chr4	140782814	140783214	+	741	57.0	[7.275311]	[184]	[7.275311]	[214]	[140783020]	[140783050]
366_43818	chr5	27217587	27217987	+	728	57.0	[7.275311]	[169]	[]	[]	[27217772]	[]
366_43819	chr5	76610156	76610556	+	718	57.0	[7.275311]	[213]	[]	[]	[76610406]	[]
366_43822	chr5	138554083	138554483	+	696	57.0	[7.275311]	[86]	[7.275311]	[131]	[138554241]	[138554286]
366_43824	chr6	3279457	3279857	+	702	57.0	[]	[]	[7.275311]	[191]	[]	[3279699]
366_43825	chr6	6703664	6704064	+	708	57.0	[7.275311]	[154]	[]	[]	[6703912]	[]
366_43827	chr6	24695582	24695982	+	698	57.0	[7.275311, 7.275311]	[90, 139]	[7.275311, 7.275311]	[128, 172]	[24695748, 24695797]	[24695786, 24695830]
366_43830	chr6	49590321	49590721	+	733	57.0	[7.275311]	[72]	[]	[]	[49590473]	[]
366_43831	chr6	116681813	116682213	+	694	57.0	[7.275311, 7.275311]	[160, 175]	[]	[]	[116681982, 116681997]	[]
366_43833	chr6	154501027	154501427	+	738	57.0	[7.275311]	[96]	[7.275311]	[118]	[154501203]	[154501225]
366_43834	chr6	158673252	158673652	+	589	57.0	[]	[]	[7.275311]	[96]	[]	[158673411]
366_43835	chr7	636664	637064	+	738	57.0	[]	[]	[7.275311]	[128]	[]	[636824]
366_43836	chr7	4971396	4971796	+	646	57.0	[7.275311]	[82]	[]	[]	[4971550]	[]
366_43837	chr7	5151360	5151760	+	711	57.0	[7.275311, 7.275311]	[157, 215]	[]	[]	[5151534, 5151592]	[]
366_43838	chr7	12723883	12724283	+	667	57.0	[]	[]	[7.275311]	[169]	[]	[12724055]
366_43841	chr7	39451438	39451838	+	708	57.0	[7.275311]	[69]	[7.275311, 7.275311]	[78, 162]	[39451594]	[39451603, 39451687]
366_43842	chr7	56050140	56050540	+	712	57.0	[7.275311]	[182]	[]	[]	[56050323]	[]
366_43843	chr7	73601347	73601747	+	712	57.0	[7.275311]	[166]	[7.275311, 7.275311]	[88, 129]	[73601588]	[73601510, 73601551]
366_43844	chr7	76050000	76050400	+	710	57.0	[7.275311]	[151]	[7.275311]	[153]	[76050234]	[76050236]
366_43846	chr7	87122807	87123207	+	624	57.0	[]	[]	[7.275311]	[148]	[]	[87123050]
366_43849	chr7	106976584	106976984	+	746	57.0	[7.275311]	[165]	[]	[]	[106976801]	[]
366_43854	chr7	139602136	139602536	+	619	57.0	[7.275311, 7.275311]	[125, 198]	[7.275311]	[177]	[139602310, 139602383]	[139602362]
366_43857	chr7	149710830	149711230	+	743	57.0	[7.275311]	[177]	[]	[]	[149711078]	[]
366_43858	chr7	157372858	157373258	+	734	57.0	[7.275311]	[166]	[7.275311, 7.275311]	[114, 127]	[157373104]	[157373052, 157373065]
366_43859	chr8	206782	207182	+	705	57.0	[7.275311, 7.275311]	[130, 148]	[]	[]	[206991, 207009]	[]
366_4386	chr3	2218365	2218765	+	1000	396.5	[7.275311]	[139]	[7.275311]	[108]	[2218598]	[2218567]
366_43865	chr8	30173382	30173782	+	739	57.0	[7.275311]	[174]	[]	[]	[30173595]	[]
366_43867	chr8	94988106	94988506	+	628	57.0	[7.275311]	[85]	[]	[]	[94988271]	[]
366_4387	chr5	103259317	103259717	+	1000	396.5	[7.275311]	[92]	[]	[]	[103259507]	[]
366_43873	chr8	144900012	144900412	+	662	57.0	[7.275311]	[147]	[]	[]	[144900228]	[]
366_43874	chr9	19126736	19127136	+	735	57.0	[7.275311]	[102]	[]	[]	[19126907]	[]
366_43878	chr9	98431928	98432328	+	702	57.0	[7.275311, 7.275311]	[115, 162]	[7.275311]	[117]	[98432100, 98432147]	[98432102]
366_4388	chr7	22666769	22667169	+	1000	396.5	[]	[]	[7.275311, 7.275311]	[125, 160]	[]	[22666970, 22667005]
366_43880	chr9	127608479	127608879	+	724	57.0	[7.275311, 7.275311]	[92, 98]	[]	[]	[127608661, 127608667]	[]
366_43881	chr9	127903766	127904166	+	739	57.0	[7.275311, 7.275311]	[64, 161]	[7.275311]	[113]	[127903917, 127904014]	[127903966]
366_43889	chrX	15855064	15855464	+	685	57.0	[]	[]	[7.275311]	[64]	[]	[15855220]
366_4389	chr8	126292783	126293183	+	1000	396.5	[]	[]	[7.275311, 7.275311]	[84, 90]	[]	[126292957, 126292963]
366_43891	chrX	65801973	65802373	+	608	57.0	[]	[]	[7.275311]	[151]	[]	[65802191]
366_43892	chrX	65925650	65926050	+	740	57.0	[7.275311]	[166]	[7.275311]	[173]	[65925845]	[65925852]
366_43894	chrX	153763881	153764281	+	668	57.0	[]	[]	[7.275311, 7.275311]	[203, 243]	[]	[153764068, 153764108]
366_43896	chr1	3805556	3805956	+	739	56.5	[7.275311]	[167]	[]	[]	[3805770]	[]
366_43897	chr1	9643750	9644150	+	734	56.5	[]	[]	[7.275311]	[118]	[]	[9643948]
366_43898	chr1	16168213	16168613	+	703	56.5	[7.275311]	[88]	[7.275311]	[169]	[16168370]	[16168451]
366_43899	chr1	16363783	16364183	+	710	56.5	[]	[]	[7.275311, 7.275311]	[68, 114]	[]	[16363938, 16363984]
366_439	chr1	28884899	28885299	+	1000	1504.5	[7.275311]	[112]	[]	[]	[28885106]	[]
366_43900	chr1	16444253	16444653	+	644	56.5	[7.275311]	[155]	[]	[]	[16444458]	[]
366_43901	chr1	19868581	19868981	+	654	56.5	[7.275311, 7.275311]	[69, 161]	[7.275311]	[150]	[19868739, 19868831]	[19868820]
366_43902	chr1	21907897	21908297	+	733	56.5	[]	[]	[7.275311, 7.275311]	[122, 140]	[]	[21908074, 21908092]
366_43903	chr1	21909077	21909477	+	732	56.5	[]	[]	[7.275311]	[134]	[]	[21909277]
366_43905	chr1	23908121	23908521	+	719	56.5	[7.275311]	[148]	[7.275311]	[150]	[23908274]	[23908276]
366_43906	chr1	24743236	24743636	+	728	56.5	[]	[]	[7.275311]	[148]	[]	[24743473]
366_43909	chr1	28846052	28846452	+	726	56.5	[7.275311, 7.275311, 7.275311]	[81, 105, 148]	[]	[]	[28846223, 28846247, 28846290]	[]
366_4391	chr12	124518914	124519314	+	1000	396.0	[7.275311, 7.275311]	[75, 142]	[7.275311, 7.275311, 7.275311]	[77, 131, 156]	[124519078, 124519145]	[124519080, 124519134, 124519159]
366_43915	chr1	46523586	46523986	+	709	56.5	[7.275311]	[178]	[7.275311, 7.275311]	[160, 180]	[46523818]	[46523800, 46523820]
366_43916	chr1	47382035	47382435	+	599	56.5	[7.275311, 7.275311]	[73, 131]	[7.275311]	[75]	[47382189, 47382247]	[47382191]
366_43918	chr1	52725559	52725959	+	690	56.5	[7.275311]	[142]	[7.275311, 7.275311]	[144, 158]	[52725734]	[52725736, 52725750]
