#PeakID(python identify_motif.py ./ENCODE_processed_files/NFE2_idr.fa NFE2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
314_52686	chr10	70673531	70673931	+	776	26.0	[8.227603]	[130]	[7.153209]	[130]	[70673748]	[70673748]
314_52690	chr10	75547245	75547645	+	573	26.0	[4.392465]	[109]	[4.268303]	[109]	[75547452]	[75547452]
314_52691	chr10	78479034	78479434	+	634	26.0	[3.92216]	[103]	[]	[]	[78479199]	[]
314_52695	chr10	80071466	80071866	+	703	26.0	[8.735081]	[106]	[10.383591]	[106]	[80071665]	[80071665]
314_52696	chr10	86024753	86025153	+	747	26.0	[]	[]	[3.796015]	[86]	[]	[86024937]
314_527	chr6	43963264	43963664	+	1000	386.0	[8.735081]	[111]	[10.383591]	[111]	[43963472]	[43963472]
314_5270	chr8	104686474	104686874	+	1000	150.0	[3.8114533]	[109]	[]	[]	[104686679]	[]
314_52701	chr10	89302003	89302403	+	730	26.0	[8.706215]	[66]	[10.310684]	[66]	[89302162]	[89302162]
314_52709	chr10	113063364	113063764	+	693	26.0	[]	[]	[3.8589683]	[149]	[]	[113063606]
314_5271	chr8	124447175	124447575	+	1000	150.0	[8.735081]	[104]	[10.383591, 3.8662758]	[104, 151]	[124447368]	[124447368, 124447415]
314_52710	chr10	117385370	117385770	+	649	26.0	[3.8033974]	[154]	[]	[]	[117385613]	[]
314_52713	chr10	124686709	124687109	+	649	26.0	[6.7177763]	[100]	[6.01237]	[100]	[124686908]	[124686908]
314_52714	chr10	126421830	126422230	+	685	26.0	[7.6537538]	[101]	[5.076393]	[101]	[126422026]	[126422026]
314_52715	chr11	297560	297960	+	673	26.0	[3.9022686]	[133]	[]	[]	[297784]	[]
314_52718	chr11	2285908	2286308	+	695	26.0	[11.627113]	[89]	[14.211601, 4.064465]	[89, 120]	[2286096]	[2286096, 2286127]
314_5272	chr8	128035133	128035533	+	1000	150.0	[16.93431, 3.8469152]	[77, 117]	[15.292928]	[77]	[128035299, 128035339]	[128035299]
314_52723	chr11	3865721	3866121	+	688	26.0	[]	[]	[3.8033974]	[149]	[]	[3865956]
314_52725	chr11	6735262	6735662	+	584	26.0	[8.735081]	[133]	[10.383591]	[133]	[6735457]	[6735457]
314_52727	chr11	8067039	8067439	+	570	26.0	[]	[]	[3.825743]	[145]	[]	[8067260]
314_52729	chr11	9758781	9759181	+	742	26.0	[3.8114533]	[140]	[]	[]	[9758947]	[]
314_5273	chr9	77092580	77092980	+	1000	150.0	[8.742208]	[110]	[10.376464]	[110]	[77092789]	[77092789]
314_52732	chr11	15807798	15808198	+	769	26.0	[4.326686]	[122]	[4.225003]	[122]	[15807956]	[15807956]
314_52734	chr11	19957230	19957630	+	707	26.0	[]	[]	[3.7968774]	[81]	[]	[19957405]
314_52735	chr11	20351302	20351702	+	605	26.0	[6.64487]	[103]	[5.946591]	[103]	[20351494]	[20351494]
314_5274	chr9	113352425	113352825	+	1000	150.0	[6.01237]	[101]	[6.7177763]	[101]	[113352624]	[113352624]
314_52741	chr11	43621821	43622221	+	636	26.0	[5.983505]	[121]	[6.64487]	[121]	[43622037]	[43622037]
314_52742	chr11	43690959	43691359	+	610	26.0	[3.839962]	[175]	[]	[]	[43691173]	[]
314_52749	chr11	57143109	57143509	+	764	26.0	[8.735081]	[60]	[10.383591]	[60]	[57143263]	[57143263]
314_5275	chr1	155017086	155017486	+	1000	149.0	[8.735081]	[109]	[10.383591]	[109]	[155017290]	[155017290]
314_5276	chr1	179551321	179551721	+	1000	149.0	[10.383591]	[102]	[8.735081]	[102]	[179551519]	[179551519]
314_52762	chr11	64754605	64755005	+	544	26.0	[]	[]	[3.832835]	[171]	[]	[64754848]
314_52769	chr11	69744471	69744871	+	710	26.0	[6.01237]	[116]	[6.7177763]	[116]	[69744680]	[69744680]
314_52771	chr11	71940817	71941217	+	794	26.0	[]	[]	[3.92216]	[129]	[]	[71941039]
314_52772	chr11	73812231	73812631	+	732	26.0	[]	[]	[3.7968774]	[117]	[]	[73812430]
314_52777	chr11	77654718	77655118	+	696	26.0	[]	[]	[3.92216]	[162]	[]	[77654918]
314_5278	chr1	204623278	204623678	+	1000	149.0	[16.93431]	[102]	[15.292928]	[102]	[204623471]	[204623471]
314_52780	chr11	78572943	78573343	+	608	26.0	[]	[]	[3.8368208]	[97]	[]	[78573123]
314_52786	chr11	86869985	86870385	+	701	26.0	[]	[]	[3.7968774]	[132]	[]	[86870197]
314_52789	chr11	89813014	89813414	+	748	26.0	[3.8951416]	[122]	[3.825743]	[74]	[89813233]	[89813185]
314_52791	chr11	94400122	94400522	+	755	26.0	[]	[]	[3.7824428]	[174]	[]	[94400364]
314_52792	chr11	96335333	96335733	+	668	26.0	[7.587974]	[114]	[5.0257483]	[114]	[96335529]	[96335529]
314_52794	chr11	96483546	96483946	+	653	26.0	[14.211601]	[128]	[11.627113]	[128]	[96483754]	[96483754]
314_52795	chr11	102011071	102011471	+	782	26.0	[6.01237]	[98]	[6.7177763]	[98]	[102011268]	[102011268]
314_52803	chr11	124946584	124946984	+	777	26.0	[10.383591]	[115]	[8.735081]	[115]	[124946790]	[124946790]
314_52804	chr11	125503828	125504228	+	681	26.0	[8.735081]	[132]	[10.383591]	[132]	[125504045]	[125504045]
314_52806	chr11	126123608	126124008	+	593	26.0	[16.93431]	[111]	[15.292928]	[111]	[126123813]	[126123813]
314_52807	chr11	134119006	134119406	+	734	26.0	[8.742208]	[103]	[10.376464]	[103]	[134119206]	[134119206]
314_52810	chr12	7352223	7352623	+	570	26.0	[]	[]	[3.7824428]	[87]	[]	[7352410]
314_52811	chr12	7512597	7512997	+	719	26.0	[8.735081]	[102]	[10.383591]	[102]	[7512792]	[7512792]
314_52816	chr12	19273887	19274287	+	718	26.0	[8.669301]	[138]	[10.347598]	[138]	[19274121]	[19274121]
314_52818	chr12	22549508	22549908	+	713	26.0	[15.292928]	[125]	[16.93431]	[125]	[22549692]	[22549692]
314_52821	chr12	28234449	28234849	+	737	26.0	[10.310684]	[139]	[8.698907]	[139]	[28234684]	[28234684]
314_52822	chr12	29782518	29782918	+	658	26.0	[4.392465, 3.8540423]	[115, 122]	[4.268303]	[115]	[29782725, 29782732]	[29782725]
314_52825	chr12	41899559	41899959	+	559	26.0	[4.468991, 10.383591]	[98, 115]	[4.195397, 8.735081]	[98, 115]	[41899752, 41899769]	[41899752, 41899769]
314_5283	chr11	64355094	64355494	+	1000	149.0	[8.735081]	[130]	[10.383591]	[130]	[64355311]	[64355311]
314_52832	chr12	48693442	48693842	+	723	26.0	[5.0404005]	[141]	[7.6028533]	[141]	[48693675]	[48693675]
314_52836	chr12	50049837	50050237	+	738	26.0	[3.8951416]	[103]	[]	[]	[50049996]	[]
314_52839	chr12	50537547	50537947	+	761	26.0	[8.68418, 5.946591]	[96, 122]	[3.7819347, 10.347598, 6.64487]	[58, 96, 122]	[50537741, 50537767]	[50537703, 50537741, 50537767]
314_5284	chr11	72183388	72183788	+	1000	149.0	[10.376464]	[100]	[8.742208]	[100]	[72183577]	[72183577]
314_52846	chr12	52956951	52957351	+	735	26.0	[7.6175804]	[151]	[3.7968774, 5.0034866]	[85, 151]	[52957197]	[52957131, 52957197]
314_5285	chr12	46452040	46452440	+	1000	149.0	[10.376464]	[97]	[8.742208]	[97]	[46452237]	[46452237]
314_52854	chr12	55712415	55712815	+	607	26.0	[8.68418]	[132]	[10.347598]	[132]	[55712639]	[55712639]
314_52856	chr12	56120128	56120528	+	640	26.0	[7.284498, 8.742208]	[88, 140]	[8.096313, 10.376464]	[88, 140]	[56120313, 56120365]	[56120313, 56120365]
314_52858	chr12	57028567	57028967	+	764	26.0	[7.682053]	[140]	[5.0034866]	[140]	[57028779]	[57028779]
314_52859	chr12	57080799	57081199	+	736	26.0	[4.326686]	[146]	[4.195397]	[146]	[57081043]	[57081043]
314_52863	chr12	57793884	57794284	+	754	26.0	[15.292928]	[162]	[16.93431]	[162]	[57794123]	[57794123]
314_52869	chr12	64737493	64737893	+	662	26.0	[10.376464]	[92]	[8.742208]	[92]	[64737680]	[64737680]
314_52872	chr12	67452016	67452416	+	725	26.0	[]	[]	[3.9022686]	[101]	[]	[67452211]
314_5288	chr15	82146897	82147297	+	1000	149.0	[6.64487, 6.64487]	[89, 103]	[5.983505, 5.983505]	[89, 103]	[82147076, 82147090]	[82147076, 82147090]
314_52882	chr12	89527040	89527440	+	553	26.0	[]	[]	[3.937039]	[151]	[]	[89527199]
314_52886	chr12	96141535	96141935	+	670	26.0	[8.742208]	[56]	[10.376464]	[56]	[96141686]	[96141686]
314_5289	chr15	90901728	90902128	+	1000	149.0	[]	[]	[3.7893171]	[99]	[]	[90901922]
314_52897	chr12	111193808	111194208	+	564	26.0	[6.7177763]	[156]	[6.01237]	[156]	[111193998]	[111193998]
314_52898	chr12	112729002	112729402	+	765	26.0	[7.587974]	[118]	[5.1457915]	[118]	[112729206]	[112729206]
314_52899	chr12	113423261	113423661	+	549	26.0	[16.93431, 3.92216]	[92, 118]	[15.292928]	[92]	[113423446, 113423472]	[113423446]
314_52902	chr12	116562179	116562579	+	755	26.0	[10.376464]	[104]	[8.742208]	[104]	[116562377]	[116562377]
314_52905	chr12	119804309	119804709	+	760	26.0	[12.570218]	[111]	[13.2684965]	[111]	[119804503]	[119804503]
314_5291	chr16	57687361	57687761	+	1000	149.0	[]	[]	[3.92216]	[77]	[]	[57687532]
314_5292	chr17	7700511	7700911	+	1000	149.0	[6.7177763]	[102]	[6.01237]	[102]	[7700710]	[7700710]
314_52922	chr13	21150017	21150417	+	564	26.0	[4.3415647]	[146]	[4.2028556]	[146]	[21150238]	[21150238]
314_52923	chr13	27621184	27621584	+	664	26.0	[13.2684965]	[131]	[12.570218]	[131]	[27621400]	[27621400]
314_52925	chr13	36973011	36973411	+	672	26.0	[16.93431]	[114]	[15.292928]	[114]	[36973203]	[36973203]
314_52929	chr13	66069548	66069948	+	734	26.0	[]	[]	[3.825743, 3.9022686]	[83, 92]	[]	[66069725, 66069734]
314_5293	chr17	41710619	41711019	+	1000	149.0	[6.01237]	[102]	[6.7177763]	[102]	[41710819]	[41710819]
314_52934	chr13	80649373	80649773	+	548	26.0	[15.292928]	[94]	[16.93431]	[94]	[80649553]	[80649553]
314_5294	chr17	54771402	54771802	+	1000	149.0	[6.01237]	[103]	[6.7177763]	[103]	[54771601]	[54771601]
314_52946	chr14	20546837	20547237	+	720	26.0	[]	[]	[3.825743]	[145]	[]	[20547052]
314_52948	chr14	22689164	22689564	+	645	26.0	[10.376464]	[98]	[8.742208]	[98]	[22689345]	[22689345]
314_52949	chr14	23157250	23157650	+	741	26.0	[7.624888]	[104]	[5.018366]	[104]	[23157423]	[23157423]
314_52951	chr14	31492821	31493221	+	725	26.0	[10.383591]	[112]	[8.735081]	[112]	[31493026]	[31493026]
314_52952	chr14	32507630	32508030	+	557	26.0	[8.742208]	[111]	[10.376464]	[111]	[32507841]	[32507841]
314_52953	chr14	33932274	33932674	+	688	26.0	[4.399592]	[114]	[4.261176]	[114]	[33932471]	[33932471]
314_52959	chr14	54737378	54737778	+	736	26.0	[12.570218]	[128]	[13.2684965]	[128]	[54737589]	[54737589]
314_52964	chr14	67187200	67187600	+	659	26.0	[6.01237, 8.904404]	[82, 111]	[6.7177763, 10.545787]	[82, 111]	[67187374, 67187403]	[67187374, 67187403]
314_52966	chr14	68703123	68703523	+	542	26.0	[10.376464, 5.96147]	[74, 93]	[8.742208, 6.6523285]	[74, 93]	[68703296, 68703315]	[68703296, 68703315]
314_52968	chr14	70758332	70758732	+	699	26.0	[4.268303]	[94]	[4.392465]	[94]	[70758523]	[70758523]
314_5297	chr19	11095014	11095414	+	1000	149.0	[15.292928, 5.076393]	[110, 150]	[16.93431, 7.6537538]	[110, 150]	[11095212, 11095252]	[11095212, 11095252]
314_52975	chr14	95537650	95538050	+	593	26.0	[]	[]	[3.832835]	[98]	[]	[95537846]
314_52980	chr15	25478273	25478673	+	773	26.0	[3.7968774]	[119]	[]	[]	[25478488]	[]
314_52981	chr15	25620439	25620839	+	710	26.0	[10.383591]	[142]	[8.735081]	[142]	[25620656]	[25620656]
314_52982	chr15	27531801	27532201	+	743	26.0	[]	[]	[3.8589683]	[121]	[]	[27531998]
314_52987	chr15	41438179	41438579	+	684	26.0	[5.076393]	[119]	[7.6537538]	[119]	[41438378]	[41438378]
314_52988	chr15	42431937	42432337	+	542	26.0	[10.376464]	[149]	[8.742208]	[149]	[42432111]	[42432111]
314_52994	chr15	52070424	52070824	+	736	26.0	[]	[]	[3.7968774]	[103]	[]	[52070627]
314_53	chr1	10415405	10415805	+	1000	531.0	[]	[]	[3.7822251]	[101]	[]	[10415602]
314_530	chr5	68344409	68344809	+	1000	385.0	[8.735081, 7.587974]	[100, 141]	[10.383591, 5.033093]	[100, 141]	[68344607, 68344648]	[68344607, 68344648]
314_53008	chr15	70127833	70128233	+	728	26.0	[5.018366]	[71]	[7.624888]	[71]	[70127991]	[70127991]
314_53013	chr15	79849593	79849993	+	690	26.0	[]	[]	[3.7968774]	[105]	[]	[79849793]
314_53014	chr15	79863934	79864334	+	631	26.0	[8.67676]	[118]	[10.325563]	[118]	[79864147]	[79864147]
314_53016	chr15	82261834	82262234	+	678	26.0	[8.227603]	[117]	[7.153209]	[117]	[82262036]	[82262036]
314_5302	chr20	10784230	10784630	+	1000	149.0	[10.383591]	[99]	[8.735081]	[99]	[10784422]	[10784422]
314_53020	chr15	88496806	88497206	+	673	26.0	[10.376464]	[118]	[8.742208]	[118]	[88497018]	[88497018]
314_53027	chr15	93268092	93268492	+	705	26.0	[3.825743, 4.392465]	[82, 99]	[4.268303]	[99]	[93268270, 93268287]	[93268287]
314_53028	chr15	95937192	95937592	+	745	26.0	[8.904404]	[122]	[10.545787]	[122]	[95937408]	[95937408]
314_53029	chr15	100433876	100434276	+	568	26.0	[10.383591]	[132]	[8.735081]	[132]	[100434082]	[100434082]
314_53036	chr16	4613050	4613450	+	669	26.0	[10.376464]	[173]	[8.742208]	[173]	[4613284]	[4613284]
314_53048	chr16	16133962	16134362	+	742	26.0	[]	[]	[3.8185804]	[64]	[]	[16134122]
314_53056	chr16	23961230	23961630	+	752	26.0	[4.268303]	[112]	[4.392465, 3.8039694]	[112, 163]	[23961409]	[23961409, 23961460]
314_53058	chr16	27243111	27243511	+	748	26.0	[5.946591]	[93]	[6.674476]	[93]	[27243289]	[27243289]
314_53059	chr16	27748892	27749292	+	622	26.0	[3.825743]	[93]	[]	[]	[27749077]	[]
314_53062	chr16	29739749	29740149	+	619	26.0	[3.7968774]	[99]	[]	[]	[29739929]	[]
314_53068	chr16	55943836	55944236	+	751	26.0	[3.92216, 4.326686]	[118, 159]	[4.217658]	[159]	[55944039, 55944080]	[55944080]
314_53070	chr16	58271523	58271923	+	736	26.0	[16.93431]	[160]	[15.292928]	[160]	[58271763]	[58271763]
314_53072	chr16	68782669	68783069	+	652	26.0	[10.347598]	[99]	[3.8951416, 8.68418]	[75, 99]	[68782865]	[68782841, 68782865]
314_53074	chr16	69900929	69901329	+	750	26.0	[10.376464]	[97]	[8.742208]	[97]	[69901118]	[69901118]
314_53078	chr16	70800951	70801351	+	742	26.0	[3.92216]	[84]	[]	[]	[70801124]	[]
314_53079	chr16	71709090	71709490	+	653	26.0	[6.7177763]	[102]	[6.01237]	[102]	[71709285]	[71709285]
314_5308	chr3	171197686	171198086	+	1000	149.0	[10.383591]	[109]	[8.735081]	[109]	[171197889]	[171197889]
314_53080	chr16	75008879	75009279	+	740	26.0	[8.096313]	[159]	[7.284498]	[159]	[75009108]	[75009108]
314_53084	chr16	78051019	78051419	+	737	26.0	[3.7824428]	[103]	[]	[]	[78051221]	[]
314_53085	chr16	80211358	80211758	+	558	26.0	[4.392465]	[147]	[4.268303]	[147]	[80211601]	[80211601]
314_53086	chr16	81187661	81188061	+	644	26.0	[7.6537538]	[110]	[5.076393]	[110]	[81187867]	[81187867]
314_53088	chr16	81775523	81775923	+	739	26.0	[4.268303]	[112]	[4.392465]	[112]	[81775715]	[81775715]
314_5309	chr4	15533762	15534162	+	1000	149.0	[4.261176, 3.8293622]	[88, 125]	[4.399592]	[88]	[15533947, 15533984]	[15533947]
314_53090	chr16	84175233	84175633	+	614	26.0	[]	[]	[4.002158]	[68]	[]	[84175398]
314_53092	chr16	84913347	84913747	+	730	26.0	[]	[]	[3.839962]	[115]	[]	[84913545]
314_5310	chr4	76301301	76301701	+	1000	149.0	[3.7822251, 10.310684, 8.742208]	[87, 97, 135]	[8.669301, 10.376464]	[97, 135]	[76301477, 76301487, 76301525]	[76301487, 76301525]
314_53104	chr16	87809476	87809876	+	662	26.0	[16.93431]	[104]	[15.292928]	[104]	[87809678]	[87809678]
314_5311	chr4	159047383	159047783	+	1000	149.0	[8.669301, 8.706215]	[89, 119]	[10.310684, 10.310684]	[89, 119]	[159047555, 159047585]	[159047555, 159047585]
314_53113	chr17	3809134	3809534	+	712	26.0	[10.383591, 8.68418]	[79, 113]	[8.735081, 10.347598]	[79, 113]	[3809308, 3809342]	[3809308, 3809342]
314_53114	chr17	7013171	7013571	+	760	26.0	[3.8033974]	[144]	[]	[]	[7013402]	[]
314_53118	chr17	14019686	14020086	+	641	26.0	[8.706215]	[160]	[10.325563]	[160]	[14019925]	[14019925]
314_53119	chr17	16419861	16420261	+	677	26.0	[12.570218]	[138]	[13.2684965]	[138]	[16420088]	[16420088]
314_5312	chr5	43268268	43268668	+	1000	149.0	[6.01237]	[111]	[6.7177763]	[111]	[43268478]	[43268478]
314_53120	chr17	16516532	16516932	+	591	26.0	[14.211601]	[138]	[11.627113]	[138]	[16516760]	[16516760]
314_53122	chr17	27113572	27113972	+	591	26.0	[4.392465]	[115]	[4.268303]	[115]	[27113770]	[27113770]
314_53125	chr17	28282591	28282991	+	598	26.0	[10.383591]	[99]	[8.735081]	[99]	[28282781]	[28282781]
314_5313	chr5	55440381	55440781	+	1000	149.0	[4.392465]	[105]	[4.268303]	[105]	[55440583]	[55440583]
314_53132	chr17	33512129	33512529	+	650	26.0	[15.292928]	[97]	[16.93431]	[97]	[33512308]	[33512308]
314_53133	chr17	33666901	33667301	+	653	26.0	[8.904404]	[120]	[10.545787]	[120]	[33667107]	[33667107]
314_53145	chr17	40380609	40381009	+	783	26.0	[3.832835]	[73]	[]	[]	[40380767]	[]
314_5315	chr5	62593314	62593714	+	1000	149.0	[8.669301]	[147]	[10.347598]	[147]	[62593548]	[62593548]
314_53155	chr17	48243984	48244384	+	566	26.0	[8.706215]	[153]	[10.310684]	[153]	[48244235]	[48244235]
314_53156	chr17	48384089	48384489	+	585	26.0	[7.682053]	[89]	[5.0034866]	[89]	[48384266]	[48384266]
314_5316	chr5	90604862	90605262	+	1000	149.0	[16.93431]	[97]	[15.292928]	[97]	[90605050]	[90605050]
314_53160	chr17	51165608	51166008	+	640	26.0	[5.0034866]	[132]	[7.682053]	[132]	[51165825]	[51165825]
314_53161	chr17	51455638	51456038	+	667	26.0	[8.735081]	[110]	[10.383591]	[110]	[51455845]	[51455845]
314_53163	chr17	57061594	57061994	+	730	26.0	[11.627113, 3.92216]	[73, 152]	[14.211601]	[73]	[57061758, 57061837]	[57061758]
314_53165	chr17	57691708	57692108	+	554	26.0	[10.376464]	[93]	[8.742208]	[93]	[57691898]	[57691898]
314_5317	chr5	95931499	95931899	+	1000	149.0	[4.399592]	[97]	[4.261176]	[97]	[95931694]	[95931694]
314_53170	chr17	60604310	60604710	+	668	26.0	[10.383591]	[92]	[8.735081]	[92]	[60604466]	[60604466]
314_53172	chr17	63185309	63185709	+	762	26.0	[8.735081]	[104]	[10.383591]	[104]	[63185511]	[63185511]
314_53173	chr17	63356253	63356653	+	649	26.0	[7.6679726, 13.2684965]	[133, 144]	[5.0257483, 12.570218]	[133, 144]	[63356421, 63356432]	[63356421, 63356432]
314_53175	chr17	66276580	66276980	+	706	26.0	[10.325563]	[111]	[8.67676]	[111]	[66276791]	[66276791]
314_53178	chr17	69170296	69170696	+	583	26.0	[]	[]	[3.796015]	[134]	[]	[69170517]
314_53179	chr17	69320210	69320610	+	743	26.0	[10.383591]	[105]	[8.735081]	[105]	[69320412]	[69320412]
314_5318	chr6	111377598	111377998	+	1000	149.0	[15.292928]	[104]	[16.93431]	[104]	[111377794]	[111377794]
314_53181	chr17	74744609	74745009	+	588	26.0	[6.7871747]	[153]	[5.946591]	[153]	[74744851]	[74744851]
314_53183	chr17	75738078	75738478	+	719	26.0	[]	[]	[3.8185804]	[110]	[]	[75738279]
314_53185	chr17	75976080	75976480	+	716	26.0	[4.3635993]	[180]	[4.2102757]	[180]	[75976272]	[75976272]
314_53186	chr17	76125116	76125516	+	658	26.0	[]	[]	[3.8469152]	[61]	[]	[76125271]
314_5319	chr6	138357915	138358315	+	1000	149.0	[8.735081]	[106]	[10.383591]	[106]	[138358120]	[138358120]
314_53190	chr17	77465580	77465980	+	750	26.0	[]	[]	[3.92216]	[135]	[]	[77465782]
314_53191	chr17	77999882	78000282	+	707	26.0	[6.005208]	[93]	[6.703487]	[93]	[78000075]	[78000075]
314_532	chr6	3473102	3473502	+	1000	385.0	[10.383591]	[94]	[8.735081]	[94]	[3473295]	[3473295]
314_53202	chr18	136339	136739	+	720	26.0	[6.01237]	[133]	[6.7177763]	[133]	[136553]	[136553]
314_53203	chr18	250690	251090	+	692	26.0	[13.2684965]	[122]	[12.570218]	[122]	[250893]	[250893]
314_53212	chr18	9842016	9842416	+	735	26.0	[10.318143]	[111]	[8.68418]	[111]	[9842225]	[9842225]
314_53217	chr18	12476954	12477354	+	674	26.0	[3.8039694]	[124]	[]	[]	[12477162]	[]
314_5322	chr7	150317972	150318372	+	1000	149.0	[8.68418]	[80]	[10.318143]	[80]	[150318152]	[150318152]
314_53223	chr18	36132090	36132490	+	661	26.0	[8.669301]	[141]	[10.310684]	[141]	[36132325]	[36132325]
314_53224	chr18	37291056	37291456	+	678	26.0	[]	[]	[3.8114533]	[88]	[]	[37291225]
314_53227	chr18	49460605	49461005	+	712	26.0	[3.92216]	[164]	[]	[]	[49460843]	[]
314_53230	chr18	62460948	62461348	+	717	26.0	[13.2684965]	[231]	[12.570218]	[231]	[62461195]	[62461195]
314_53234	chr19	1016774	1017174	+	663	26.0	[10.383591]	[72]	[8.735081]	[72]	[1016945]	[1016945]
314_53237	chr19	2037178	2037578	+	607	26.0	[3.825743]	[101]	[]	[]	[2037377]	[]
314_5324	chr8	104648882	104649282	+	1000	149.0	[10.376464]	[106]	[8.742208]	[106]	[104649079]	[104649079]
314_53243	chr19	6088648	6089048	+	747	26.0	[10.310684]	[121]	[8.706215]	[121]	[6088858]	[6088858]
314_53246	chr19	7772641	7773041	+	641	26.0	[8.904404]	[64]	[10.545787]	[64]	[7772794]	[7772794]
314_5325	chr9	35604185	35604585	+	1000	149.0	[5.946591]	[83]	[6.7389483]	[83]	[35604359]	[35604359]
314_5326	chr9	108043616	108044016	+	1000	149.0	[4.4207644]	[91]	[4.195397]	[91]	[108043800]	[108043800]
314_53261	chr19	15321311	15321711	+	685	26.0	[7.6028533]	[131]	[5.0404005]	[131]	[15321533]	[15321533]
314_53263	chr19	16823028	16823428	+	745	26.0	[10.318143]	[129]	[8.68418]	[129]	[16823234]	[16823234]
314_53268	chr19	18214793	18215193	+	624	26.0	[6.7177763]	[126]	[6.01237]	[126]	[18215004]	[18215004]
314_5327	chr9	114484909	114485309	+	1000	149.0	[12.570218]	[110]	[13.2684965]	[110]	[114485115]	[114485115]
314_53270	chr19	21023064	21023464	+	729	26.0	[8.742208]	[153]	[10.376464]	[153]	[21023287]	[21023287]
314_53273	chr19	29894356	29894756	+	743	26.0	[3.9022686]	[126]	[]	[]	[29894577]	[]
314_5328	chr9	128279276	128279676	+	1000	149.0	[5.0621037]	[70]	[7.646591]	[70]	[128279434]	[128279434]
314_53281	chr19	40904817	40905217	+	720	26.0	[10.545787]	[80]	[8.904404]	[80]	[40904990]	[40904990]
314_53282	chr19	42207665	42208065	+	717	26.0	[3.832835, 12.570218]	[63, 151]	[13.2684965]	[151]	[42207816, 42207904]	[42207904]
314_53284	chr19	44596866	44597266	+	565	26.0	[3.7968774]	[85]	[]	[]	[44597036]	[]
314_53290	chr19	46646376	46646776	+	623	26.0	[11.627113]	[180]	[14.211601]	[180]	[46646619]	[46646619]
314_53293	chr19	47324441	47324841	+	719	26.0	[]	[]	[3.825743]	[121]	[]	[47324660]
314_533	chr6	53615600	53616000	+	1000	385.0	[4.399592]	[90]	[4.261176]	[90]	[53615789]	[53615789]
314_5330	chr1	48007084	48007484	+	1000	148.0	[6.7177763, 3.8293622]	[92, 102]	[6.01237]	[92]	[48007276, 48007286]	[48007276]
314_53300	chr19	49151288	49151688	+	741	26.0	[10.310684]	[63]	[8.691563]	[63]	[49151450]	[49151450]
314_53304	chr19	51168819	51169219	+	635	26.0	[11.627113, 10.310684, 8.904404]	[110, 124, 141]	[14.211601, 8.669301, 10.545787]	[110, 124, 141]	[51169025, 51169039, 51169056]	[51169025, 51169039, 51169056]
314_53306	chr19	51751675	51752075	+	680	26.0	[6.7177763]	[106]	[6.01237]	[106]	[51751877]	[51751877]
314_5331	chr1	94579789	94580189	+	1000	148.0	[8.735081]	[104]	[10.383591]	[104]	[94579992]	[94579992]
314_53315	chr2	1300770	1301170	+	673	26.0	[15.292928]	[167]	[16.93431]	[167]	[1300998]	[1300998]
314_53316	chr2	8313986	8314386	+	603	26.0	[3.832835]	[171]	[]	[]	[8314203]	[]
314_53318	chr2	11719572	11719972	+	678	26.0	[10.950313]	[145]	[10.819023]	[145]	[11719816]	[11719816]
314_53319	chr2	12884950	12885350	+	770	26.0	[8.096313]	[95]	[7.284498]	[95]	[12885145]	[12885145]
