#PeakID(python scan_motif.py ./ENCODE_processed_files/SPI1_idr.fa SPI1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
685_36420	chr11	65928085	65928485	+	543	22.0	[]	[]	[8.02212, 6.3962483, 8.140186]	[59, 60, 117]	[]	[65928238, 65928239, 65928296]
685_36422	chr11	66469980	66470380	+	636	22.0	[]	[]	[16.633953]	[104]	[]	[66470177]
685_36423	chr11	67389179	67389579	+	603	22.0	[15.000985]	[151]	[]	[]	[67389401]	[]
685_36424	chr11	67677456	67677856	+	613	22.0	[6.4553003, 18.345798]	[58, 92]	[]	[]	[67677612, 67677646]	[]
685_36426	chr11	71134092	71134492	+	650	22.0	[18.203526]	[85]	[]	[]	[71134276]	[]
685_36427	chr11	72321521	72321921	+	551	22.0	[11.030024]	[119]	[]	[]	[72321734]	[]
685_36428	chr11	73085230	73085630	+	636	22.0	[]	[]	[8.849165]	[118]	[]	[73085443]
685_36429	chr11	73295540	73295940	+	602	22.0	[]	[]	[7.057802, 6.877791]	[109, 113]	[]	[73295706, 73295710]
685_3643	chr9	93725372	93725772	+	1000	129.0	[6.701364]	[135]	[13.673367]	[104]	[93725606]	[93725575]
685_36430	chr11	73393584	73393984	+	564	22.0	[]	[]	[7.636049]	[158]	[]	[73393825]
685_36431	chr11	74081758	74082158	+	618	22.0	[]	[]	[18.345798, 9.028212, 7.874324]	[86, 94, 119]	[]	[74081944, 74081952, 74081977]
685_36432	chr11	74783534	74783934	+	614	22.0	[]	[]	[12.199217]	[109]	[]	[74783742]
685_36433	chr11	74949163	74949563	+	558	22.0	[12.935466]	[137]	[]	[]	[74949365]	[]
685_36434	chr11	75536184	75536584	+	554	22.0	[]	[]	[7.6292267, 7.9116373, 7.4619145]	[104, 115, 133]	[]	[75536371, 75536382, 75536400]
685_36435	chr11	78049972	78050372	+	583	22.0	[10.149579, 12.457267]	[79, 87]	[]	[]	[78050149, 78050157]	[]
685_36438	chr11	94240528	94240928	+	627	22.0	[]	[]	[15.4790535, 6.5750976]	[96, 143]	[]	[94240684, 94240731]
685_36439	chr11	95109028	95109428	+	589	22.0	[6.175436]	[139]	[]	[]	[95109244]	[]
685_3644	chr9	127562001	127562401	+	1000	129.0	[]	[]	[15.990694]	[93]	[]	[127562194]
685_36440	chr11	95156341	95156741	+	662	22.0	[15.698593]	[130]	[8.411911]	[96]	[95156553]	[95156519]
685_36441	chr11	96340181	96340581	+	612	22.0	[6.519685]	[121]	[]	[]	[96340366]	[]
685_36443	chr11	116732672	116733072	+	625	22.0	[5.8713355]	[60]	[]	[]	[116732824]	[]
685_36444	chr11	117197867	117198267	+	635	22.0	[]	[]	[10.506928]	[88]	[]	[117198046]
685_36445	chr11	117409872	117410272	+	627	22.0	[]	[]	[6.118286, 16.332783]	[68, 91]	[]	[117410035, 117410058]
685_36446	chr11	117946825	117947225	+	619	22.0	[7.8871055]	[68]	[5.7415624]	[92]	[117946991]	[117947015]
685_36447	chr11	125076047	125076447	+	577	22.0	[]	[]	[7.6247783, 13.372028]	[92, 98]	[]	[125076232, 125076238]
685_36448	chr11	129657254	129657654	+	590	22.0	[9.832995, 16.716843]	[99, 107]	[]	[]	[129657442, 129657450]	[]
685_36449	chr11	129767166	129767566	+	657	22.0	[]	[]	[13.977564, 9.510789]	[115, 121]	[]	[129767375, 129767381]
685_3645	chr9	130893590	130893990	+	1000	129.0	[6.226214, 14.535532]	[110, 116]	[]	[]	[130893797, 130893803]	[]
685_36450	chr12	1622438	1622838	+	610	22.0	[]	[]	[11.652699]	[94]	[]	[1622630]
685_36451	chr12	4540639	4541039	+	562	22.0	[12.241092]	[74]	[12.520232]	[170]	[4540794]	[4540890]
685_36452	chr12	6432983	6433383	+	642	22.0	[]	[]	[17.160873, 9.234743]	[131, 139]	[]	[6433206, 6433214]
685_36453	chr12	6558011	6558411	+	634	22.0	[11.920877, 7.5035567, 8.588488]	[112, 133, 136]	[8.67241]	[59]	[6558219, 6558240, 6558243]	[6558166]
685_36454	chr12	6567286	6567686	+	582	22.0	[]	[]	[7.0007815, 13.441777]	[94, 97]	[]	[6567479, 6567482]
685_36455	chr12	6696819	6697219	+	603	22.0	[6.963328]	[96]	[11.309919]	[112]	[6697009]	[6697025]
685_36456	chr12	7123148	7123548	+	619	22.0	[]	[]	[11.034306, 13.47487]	[134, 147]	[]	[7123372, 7123385]
685_36457	chr12	7503644	7504044	+	631	22.0	[12.683474]	[95]	[]	[]	[7503837]	[]
685_36459	chr12	21323673	21324073	+	619	22.0	[]	[]	[14.172218]	[77]	[]	[21323848]
685_3646	chrX	130760308	130760708	+	1000	129.0	[14.226936, 13.5333395]	[94, 115]	[]	[]	[130760499, 130760520]	[]
685_36460	chr12	28521342	28521742	+	624	22.0	[]	[]	[15.290571]	[97]	[]	[28521530]
685_36461	chr12	32422738	32423138	+	630	22.0	[10.094697, 6.9848695]	[88, 147]	[]	[]	[32422925, 32422984]	[]
685_36462	chr12	45292141	45292541	+	607	22.0	[12.455274, 11.436448, 5.795913]	[72, 78, 86]	[]	[]	[45292311, 45292317, 45292325]	[]
685_36463	chr12	49017730	49018130	+	631	22.0	[8.270534]	[167]	[]	[]	[49017957]	[]
685_36465	chr12	51774151	51774551	+	627	22.0	[]	[]	[13.021699, 5.8748903]	[93, 121]	[]	[51774344, 51774372]
685_36466	chr12	52908426	52908826	+	626	22.0	[11.40935, 6.6315393]	[94, 126]	[]	[]	[52908614, 52908646]	[]
685_36467	chr12	53996363	53996763	+	580	22.0	[8.563236, 9.552055]	[98, 132]	[]	[]	[53996552, 53996586]	[]
685_36468	chr12	54999078	54999478	+	628	22.0	[5.901831, 10.792747, 14.040398]	[96, 97, 117]	[]	[]	[54999259, 54999260, 54999280]	[]
685_36469	chr12	56045419	56045819	+	585	22.0	[18.191957]	[88]	[]	[]	[56045602]	[]
685_3647	chr1	8457790	8458190	+	1000	128.0	[]	[]	[14.592593, 18.191957, 6.704106]	[76, 107, 134]	[]	[8457963, 8457994, 8458021]
685_36470	chr12	63779819	63780219	+	570	22.0	[]	[]	[7.4178286]	[163]	[]	[63780035]
685_36471	chr12	67865641	67866041	+	545	22.0	[]	[]	[18.345798, 6.278459]	[100, 129]	[]	[67865837, 67865866]
685_36472	chr12	69490855	69491255	+	601	22.0	[]	[]	[12.022577, 6.277, 6.938114]	[99, 121, 140]	[]	[69491053, 69491075, 69491094]
685_36474	chr12	89980284	89980684	+	613	22.0	[]	[]	[13.709803, 7.5796237]	[114, 141]	[]	[89980492, 89980519]
685_36475	chr12	93244084	93244484	+	609	22.0	[]	[]	[5.623643]	[62]	[]	[93244246]
685_36478	chr12	109947538	109947938	+	575	22.0	[]	[]	[8.404086]	[128]	[]	[109947749]
685_36479	chr12	110338883	110339283	+	629	22.0	[]	[]	[9.836608, 6.872455, 5.907763]	[91, 96, 98]	[]	[110339066, 110339071, 110339073]
685_3648	chr1	179318525	179318925	+	1000	128.0	[]	[]	[18.345798]	[107]	[]	[179318730]
685_36480	chr12	111373191	111373591	+	622	22.0	[]	[]	[14.405568]	[114]	[]	[111373397]
685_36481	chr12	111373918	111374318	+	562	22.0	[7.8931465, 10.791308]	[116, 124]	[9.339245]	[95]	[111374132, 111374140]	[111374111]
685_36482	chr12	115674434	115674834	+	608	22.0	[15.360103]	[111]	[]	[]	[115674635]	[]
685_36483	chr12	117484686	117485086	+	560	22.0	[7.560833]	[71]	[16.133993]	[99]	[117484842]	[117484870]
685_36484	chr12	121043276	121043676	+	624	22.0	[16.03811]	[109]	[]	[]	[121043474]	[]
685_36485	chr12	121537115	121537515	+	607	22.0	[]	[]	[9.339921]	[105]	[]	[121537315]
685_36488	chr12	124904607	124905007	+	606	22.0	[6.7542787]	[179]	[]	[]	[124904843]	[]
685_36489	chr12	126874322	126874722	+	612	22.0	[]	[]	[9.721125]	[145]	[]	[126874548]
685_3649	chr1	201019457	201019857	+	1000	128.0	[]	[]	[11.449877]	[102]	[]	[201019658]
685_36490	chr12	130038728	130039128	+	564	22.0	[15.804134]	[99]	[]	[]	[130038922]	[]
685_36491	chr12	130852817	130853217	+	628	22.0	[]	[]	[6.6397424]	[121]	[]	[130853033]
685_36492	chr12	132364210	132364610	+	645	22.0	[]	[]	[17.053406]	[98]	[]	[132364407]
685_36493	chr13	24725355	24725755	+	648	22.0	[17.61965, 10.350168, 6.6721864]	[95, 112, 132]	[]	[]	[24725549, 24725566, 24725586]	[]
685_36494	chr13	32841460	32841860	+	656	22.0	[]	[]	[12.384123, 8.810467]	[128, 162]	[]	[32841671, 32841705]
685_36495	chr13	33494850	33495250	+	633	22.0	[]	[]	[8.583301, 8.528245]	[85, 98]	[]	[33495035, 33495048]
685_36496	chr13	36582967	36583367	+	589	22.0	[18.191957]	[109]	[10.322799, 6.7831635]	[72, 131]	[36583174]	[36583137, 36583196]
685_36499	chr13	49792941	49793341	+	608	22.0	[10.9103985]	[99]	[]	[]	[49793129]	[]
685_365	chr6	43684018	43684418	+	1000	342.0	[21.247185]	[96]	[]	[]	[43684213]	[]
685_36500	chr13	52652013	52652413	+	598	22.0	[11.00843]	[140]	[]	[]	[52652229]	[]
685_36501	chr13	90117258	90117658	+	579	22.0	[]	[]	[9.284642, 18.402313]	[61, 128]	[]	[90117412, 90117479]
685_36503	chr13	91385100	91385500	+	605	22.0	[7.4727817, 6.347817]	[166, 169]	[]	[]	[91385308, 91385311]	[]
685_36504	chr13	91495324	91495724	+	599	22.0	[]	[]	[17.160873]	[99]	[]	[91495502]
685_36505	chr13	93310162	93310562	+	605	22.0	[]	[]	[7.104596, 7.4228096]	[96, 103]	[]	[93310320, 93310327]
685_36507	chr13	106499971	106500371	+	588	22.0	[14.535532]	[103]	[]	[]	[106500157]	[]
685_36508	chr13	107969522	107969922	+	565	22.0	[]	[]	[9.779378]	[110]	[]	[107969713]
685_3651	chr10	106935927	106936327	+	1000	128.0	[]	[]	[18.203526]	[104]	[]	[106936130]
685_36510	chr14	22715195	22715595	+	575	22.0	[]	[]	[9.68858]	[128]	[]	[22715413]
685_36511	chr14	22982777	22983177	+	621	22.0	[5.811168]	[115]	[]	[]	[22982979]	[]
685_36512	chr14	23068852	23069252	+	571	22.0	[7.6869316]	[83]	[]	[]	[23069031]	[]
685_36513	chr14	31934631	31935031	+	630	22.0	[]	[]	[9.190436]	[159]	[]	[31934881]
685_36514	chr14	34817732	34818132	+	611	22.0	[]	[]	[8.002839]	[99]	[]	[34817930]
685_36516	chr14	44896840	44897240	+	600	22.0	[]	[]	[8.763679]	[155]	[]	[44897066]
685_36517	chr14	50932138	50932538	+	620	22.0	[13.618846]	[93]	[]	[]	[50932327]	[]
685_36518	chr14	53432238	53432638	+	589	22.0	[8.78085, 12.683474]	[57, 84]	[]	[]	[53432392, 53432419]	[]
685_36519	chr14	54773167	54773567	+	583	22.0	[]	[]	[8.628759]	[133]	[]	[54773396]
685_3652	chr11	57799099	57799499	+	1000	128.0	[]	[]	[15.888445]	[114]	[]	[57799306]
685_36520	chr14	57515311	57515711	+	594	22.0	[]	[]	[6.126826, 18.345798, 9.028212, 7.874324]	[53, 112, 120, 145]	[]	[57515463, 57515522, 57515530, 57515555]
685_36521	chr14	65179809	65180209	+	597	22.0	[]	[]	[6.6754045, 6.4428477]	[117, 125]	[]	[65180010, 65180018]
685_36522	chr14	67168053	67168453	+	614	22.0	[]	[]	[18.402313]	[94]	[]	[67168247]
685_36523	chr14	68483930	68484330	+	548	22.0	[6.950147]	[118]	[11.11248]	[60]	[68484142]	[68484084]
685_36524	chr14	73758509	73758909	+	653	22.0	[]	[]	[14.364631]	[141]	[]	[73758712]
685_36525	chr14	76776435	76776835	+	595	22.0	[11.12547, 6.0075526]	[114, 130]	[]	[]	[76776648, 76776664]	[]
685_36526	chr14	81301315	81301715	+	613	22.0	[18.107643]	[107]	[]	[]	[81301512]	[]
685_36527	chr14	88867876	88868276	+	547	22.0	[10.314591]	[121]	[]	[]	[88868081]	[]
685_36528	chr14	100007220	100007620	+	589	22.0	[6.6350856]	[153]	[15.302139]	[99]	[100007470]	[100007416]
685_36529	chr14	102094008	102094408	+	590	22.0	[]	[]	[8.966298, 5.724713]	[64, 114]	[]	[102094164, 102094214]
685_3653	chr11	86143626	86144026	+	1000	128.0	[9.627274]	[100]	[]	[]	[86143825]	[]
685_36530	chr14	106518353	106518753	+	634	22.0	[]	[]	[11.548933]	[111]	[]	[106518561]
685_36531	chr15	28933687	28934087	+	596	22.0	[11.549862]	[128]	[]	[]	[28933913]	[]
685_36532	chr15	39540420	39540820	+	592	22.0	[15.290571, 9.5108385]	[84, 111]	[]	[]	[39540590, 39540617]	[]
685_36533	chr15	40340453	40340853	+	617	22.0	[]	[]	[5.9663334, 6.724832]	[90, 142]	[]	[40340643, 40340695]
685_36534	chr15	48921090	48921490	+	548	22.0	[10.375196, 14.480108, 10.587425]	[123, 129, 136]	[]	[]	[48921303, 48921309, 48921316]	[]
685_36535	chr15	48966607	48967007	+	661	22.0	[11.5493145]	[90]	[]	[]	[48966781]	[]
685_36536	chr15	57523471	57523871	+	607	22.0	[7.5930047, 16.093534]	[75, 102]	[]	[]	[57523633, 57523660]	[]
685_36537	chr15	58910458	58910858	+	590	22.0	[]	[]	[13.232608]	[114]	[]	[58910667]
685_36538	chr15	59557604	59558004	+	597	22.0	[17.40829]	[104]	[]	[]	[59557785]	[]
685_36539	chr15	60397261	60397661	+	646	22.0	[]	[]	[6.0316267]	[101]	[]	[60397431]
685_3654	chr11	110497334	110497734	+	1000	128.0	[]	[]	[13.021699]	[101]	[]	[110497535]
685_36540	chr15	63396558	63396958	+	630	22.0	[6.3252754]	[75]	[]	[]	[63396731]	[]
685_36541	chr15	64096620	64097020	+	605	22.0	[5.6461525, 12.022754]	[76, 130]	[]	[]	[64096785, 64096839]	[]
685_36542	chr15	73350421	73350821	+	639	22.0	[]	[]	[15.498934, 8.866977]	[109, 149]	[]	[73350630, 73350670]
685_36543	chr15	74968312	74968712	+	606	22.0	[]	[]	[12.720094]	[104]	[]	[74968511]
685_36544	chr15	75083590	75083990	+	639	22.0	[]	[]	[18.345798]	[146]	[]	[75083835]
685_36546	chr15	77630019	77630419	+	568	22.0	[]	[]	[12.082626, 6.135806]	[93, 158]	[]	[77630198, 77630263]
685_36547	chr15	80033516	80033916	+	582	22.0	[]	[]	[10.806678]	[102]	[]	[80033713]
685_36549	chr15	80873719	80874119	+	599	22.0	[]	[]	[13.92105]	[97]	[]	[80873900]
685_3655	chr12	76340618	76341018	+	1000	128.0	[14.564423]	[94]	[]	[]	[76340809]	[]
685_36550	chr15	81974260	81974660	+	629	22.0	[7.8031945, 7.959373]	[70, 109]	[]	[]	[81974426, 81974465]	[]
685_36551	chr15	82287341	82287741	+	637	22.0	[]	[]	[7.315759, 8.239391]	[119, 134]	[]	[82287546, 82287561]
685_36553	chr15	85413405	85413805	+	550	22.0	[16.574568]	[135]	[]	[]	[85413624]	[]
685_36554	chr15	88009241	88009641	+	635	22.0	[9.1546335]	[91]	[]	[]	[88009402]	[]
685_36555	chr15	90954675	90955075	+	612	22.0	[]	[]	[5.945714]	[128]	[]	[90954882]
685_36556	chr15	96046905	96047305	+	610	22.0	[]	[]	[10.3700485]	[147]	[]	[96047137]
685_36557	chr16	144757	145157	+	585	22.0	[]	[]	[6.4366703]	[95]	[]	[144949]
685_36558	chr16	737551	737951	+	544	22.0	[11.658297, 5.833393, 9.106058, 6.519685]	[93, 101, 111, 131]	[]	[]	[737727, 737735, 737745, 737765]	[]
685_36559	chr16	1781607	1782007	+	657	22.0	[]	[]	[7.3089433, 10.765908]	[128, 173]	[]	[1781813, 1781858]
685_3656	chr12	93098102	93098502	+	1000	128.0	[13.92105]	[95]	[]	[]	[93098295]	[]
685_36560	chr16	2205154	2205554	+	666	22.0	[]	[]	[5.922294]	[93]	[]	[2205336]
685_36561	chr16	3184018	3184418	+	613	22.0	[]	[]	[10.064201]	[103]	[]	[3184206]
685_36562	chr16	4112627	4113027	+	575	22.0	[16.407028]	[88]	[]	[]	[4112812]	[]
685_36563	chr16	5693539	5693939	+	657	22.0	[]	[]	[18.345798, 6.0396547, 11.297386]	[85, 91, 146]	[]	[5693712, 5693718, 5693773]
685_36564	chr16	9135851	9136251	+	635	22.0	[10.33939]	[104]	[]	[]	[9136050]	[]
685_36565	chr16	10689106	10689506	+	621	22.0	[]	[]	[9.04746, 7.342947]	[130, 161]	[]	[10689317, 10689348]
685_36566	chr16	10876812	10877212	+	558	22.0	[14.542209]	[135]	[5.8624616]	[104]	[10877014]	[10876983]
685_36567	chr16	12675794	12676194	+	612	22.0	[13.76269, 7.6227436]	[81, 130]	[]	[]	[12675964, 12676013]	[]
685_36569	chr16	20192134	20192534	+	635	22.0	[]	[]	[15.360103]	[96]	[]	[20192320]
685_3657	chr13	73000039	73000439	+	1000	128.0	[]	[]	[7.539307, 6.4191184, 16.720299]	[58, 98, 104]	[]	[73000196, 73000236, 73000242]
685_36570	chr16	21953143	21953543	+	600	22.0	[8.649109]	[107]	[]	[]	[21953312]	[]
685_36571	chr16	23852757	23853157	+	639	22.0	[18.753822]	[120]	[]	[]	[23852944]	[]
685_36572	chr16	24664684	24665084	+	577	22.0	[12.411441]	[124]	[]	[]	[24664904]	[]
685_36573	chr16	25686690	25687090	+	578	22.0	[7.835703]	[91]	[]	[]	[25686876]	[]
685_36574	chr16	30028216	30028616	+	636	22.0	[12.422853]	[129]	[]	[]	[30028434]	[]
685_36575	chr16	30096270	30096670	+	655	22.0	[8.534751]	[129]	[]	[]	[30096479]	[]
685_36576	chr16	30624538	30624938	+	586	22.0	[]	[]	[12.967094, 9.1445055]	[95, 133]	[]	[30624715, 30624753]
685_36578	chr16	30728759	30729159	+	576	22.0	[10.148697]	[131]	[18.163067, 5.636772, 6.7174525]	[89, 95, 97]	[30728980]	[30728938, 30728944, 30728946]
685_36579	chr16	31354948	31355348	+	625	22.0	[]	[]	[6.175436, 6.3413467, 8.651384]	[107, 132, 136]	[]	[31355149, 31355174, 31355178]
685_3658	chr14	24094513	24094913	+	1000	128.0	[]	[]	[12.912587, 7.6415095, 5.852671]	[87, 132, 140]	[]	[24094698, 24094743, 24094751]
685_36580	chr16	53911431	53911831	+	542	22.0	[14.6272335]	[88]	[]	[]	[53911617]	[]
685_36581	chr16	54827330	54827730	+	549	22.0	[6.447423, 15.87502]	[64, 91]	[]	[]	[54827493, 54827520]	[]
685_36582	chr16	56520039	56520439	+	623	22.0	[]	[]	[6.3176036]	[111]	[]	[56520234]
685_36583	chr16	57908418	57908818	+	543	22.0	[9.240388]	[131]	[6.630975]	[66]	[57908634]	[57908569]
685_36584	chr16	66717050	66717450	+	605	22.0	[]	[]	[7.7185707, 6.568599]	[94, 98]	[]	[66717240, 66717244]
685_36585	chr16	67029734	67030134	+	588	22.0	[]	[]	[13.141352]	[113]	[]	[67029932]
685_36586	chr16	67845665	67846065	+	603	22.0	[6.7797604]	[114]	[]	[]	[67845849]	[]
685_36587	chr16	68023096	68023496	+	621	22.0	[6.5105944, 8.202781]	[143, 146]	[]	[]	[68023309, 68023312]	[]
685_36588	chr16	70551731	70552131	+	628	22.0	[7.9853945, 8.285136]	[92, 147]	[5.916214]	[75]	[70551901, 70551956]	[70551884]
685_36589	chr16	75086867	75087267	+	604	22.0	[5.9569616, 7.2846336]	[74, 100]	[]	[]	[75087026, 75087052]	[]
685_3659	chr16	29654819	29655219	+	1000	128.0	[13.104395]	[86]	[]	[]	[29655003]	[]
685_36590	chr16	77596243	77596643	+	610	22.0	[]	[]	[6.2987256, 11.317127, 12.185668]	[62, 128, 147]	[]	[77596395, 77596461, 77596480]
685_36592	chr16	81197981	81198381	+	631	22.0	[]	[]	[16.632532, 6.535817]	[84, 122]	[]	[81198144, 81198182]
685_36593	chr16	81442062	81442462	+	594	22.0	[]	[]	[11.252448]	[78]	[]	[81442232]
685_36594	chr16	81608495	81608895	+	625	22.0	[7.4099517, 11.4712305]	[61, 89]	[]	[]	[81608648, 81608676]	[]
685_36596	chr16	85046341	85046741	+	633	22.0	[]	[]	[6.7338996, 10.277183]	[95, 122]	[]	[85046516, 85046543]
685_36597	chr16	85384143	85384543	+	638	22.0	[]	[]	[12.653823]	[135]	[]	[85384360]
685_366	chr8	143978462	143978862	+	1000	342.0	[16.720299, 8.380602]	[89, 137]	[]	[]	[143978651, 143978699]	[]
685_3660	chr16	30368429	30368829	+	1000	128.0	[12.022754, 10.831768]	[89, 97]	[]	[]	[30368613, 30368621]	[]
685_36600	chr16	89574917	89575317	+	620	22.0	[6.9848695]	[132]	[6.6495185, 7.5731645]	[85, 91]	[89575138]	[89575091, 89575097]
685_36601	chr17	5031660	5032060	+	615	22.0	[]	[]	[10.781507]	[122]	[]	[5031877]
685_36602	chr17	6640126	6640526	+	596	22.0	[]	[]	[6.228519, 13.168882]	[109, 114]	[]	[6640326, 6640331]
685_36604	chr17	7435954	7436354	+	587	22.0	[]	[]	[8.603506]	[136]	[]	[7436176]
685_36605	chr17	8151160	8151560	+	596	22.0	[6.5536566]	[179]	[]	[]	[8151397]	[]
685_36606	chr17	16364556	16364956	+	618	22.0	[11.18017]	[92]	[]	[]	[16364745]	[]
685_36608	chr17	17952662	17953062	+	614	22.0	[]	[]	[13.932859]	[154]	[]	[17952893]
685_36609	chr17	18964913	18965313	+	616	22.0	[15.240896]	[94]	[]	[]	[18965100]	[]
685_3661	chr17	45317341	45317741	+	1000	128.0	[]	[]	[13.1078615]	[96]	[]	[45317534]
685_36610	chr17	22410514	22410914	+	573	22.0	[]	[]	[6.7944603, 13.696254, 5.809765]	[98, 109, 119]	[]	[22410711, 22410722, 22410732]
685_36611	chr17	27085858	27086258	+	614	22.0	[15.727134]	[169]	[]	[]	[27086091]	[]
685_36612	chr17	27559419	27559819	+	657	22.0	[18.191957]	[132]	[7.488544]	[95]	[27559642]	[27559605]
685_36613	chr17	27984871	27985271	+	613	22.0	[]	[]	[11.362191]	[93]	[]	[27985064]
685_36614	chr17	27985932	27986332	+	611	22.0	[7.4892483]	[78]	[12.244365]	[95]	[27986093]	[27986110]
685_36615	chr17	28251572	28251972	+	558	22.0	[]	[]	[7.5008693]	[115]	[]	[28251777]
685_36616	chr17	29401257	29401657	+	639	22.0	[8.213319, 12.566154]	[82, 124]	[]	[]	[29401418, 29401460]	[]
685_36617	chr17	30712222	30712622	+	629	22.0	[]	[]	[8.015232, 6.849125, 5.712882, 13.659824]	[107, 164, 183, 200]	[]	[30712380, 30712437, 30712456, 30712473]
685_36618	chr17	32609036	32609436	+	628	22.0	[9.482737]	[84]	[12.748902, 8.331375]	[100, 119]	[32609213]	[32609229, 32609248]
685_3662	chr17	81295111	81295511	+	1000	128.0	[]	[]	[10.9027405]	[94]	[]	[81295300]
685_36620	chr17	33905268	33905668	+	626	22.0	[]	[]	[5.6671057]	[87]	[]	[33905451]
685_36621	chr17	35175455	35175855	+	551	22.0	[6.4931126, 13.904964]	[52, 82]	[]	[]	[35175607, 35175637]	[]
685_36622	chr17	35930725	35931125	+	617	22.0	[]	[]	[8.869059]	[78]	[]	[35930881]
685_36623	chr17	39608840	39609240	+	633	22.0	[7.161972]	[110]	[]	[]	[39609040]	[]
685_36624	chr17	39705260	39705660	+	546	22.0	[12.303903, 7.0785623, 8.327799]	[116, 126, 132]	[7.2066607]	[86]	[39705455, 39705465, 39705471]	[39705425]
685_36626	chr17	42573150	42573550	+	558	22.0	[6.10482]	[148]	[7.342806, 14.774778, 9.510789, 6.0090966, 7.4185133]	[83, 89, 95, 119, 154]	[42573373]	[42573308, 42573314, 42573320, 42573344, 42573379]
685_36628	chr17	42680045	42680445	+	626	22.0	[10.27743]	[109]	[]	[]	[42680252]	[]
685_36629	chr17	44142489	44142889	+	606	22.0	[7.71068]	[84]	[]	[]	[44142672]	[]
685_3663	chr19	5838881	5839281	+	1000	128.0	[18.789831]	[111]	[6.855104]	[135]	[5839084]	[5839108]
685_36630	chr17	45235650	45236050	+	611	22.0	[]	[]	[10.888774]	[126]	[]	[45235871]
685_36631	chr17	47098757	47099157	+	605	22.0	[15.023523, 6.593926]	[134, 151]	[]	[]	[47098973, 47098990]	[]
685_36632	chr17	48997782	48998182	+	593	22.0	[]	[]	[8.247225, 6.9562254]	[114, 129]	[]	[48997987, 48998002]
685_36633	chr17	49210371	49210771	+	604	22.0	[6.593926]	[177]	[15.694041]	[117]	[49210613]	[49210553]
685_36634	chr17	55305339	55305739	+	568	22.0	[16.918556]	[106]	[11.251311, 8.13423]	[80, 84]	[55305526]	[55305500, 55305504]
685_36635	chr17	57789351	57789751	+	632	22.0	[6.2474165]	[132]	[14.778071]	[89]	[57789578]	[57789535]
685_36637	chr17	60787579	60787979	+	573	22.0	[6.0065746, 14.05181]	[91, 94]	[]	[]	[60787769, 60787772]	[]
685_36638	chr17	60805642	60806042	+	619	22.0	[6.7165947, 11.309919]	[91, 96]	[]	[]	[60805829, 60805834]	[]
685_36639	chr17	62791345	62791745	+	603	22.0	[6.374912, 6.873056]	[57, 128]	[9.94603]	[113]	[62791499, 62791570]	[62791555]
685_3664	chr1_KI270713v1_random	21543	21943	+	1000	128.0	[]	[]	[12.827858]	[95]	[]	[21738]
685_36640	chr17	63505321	63505721	+	603	22.0	[]	[]	[7.0755153, 12.3164425]	[56, 105]	[]	[63505475, 63505524]
685_36643	chr17	74770709	74771109	+	609	22.0	[9.455365]	[137]	[]	[]	[74770940]	[]
685_36644	chr17	75426318	75426718	+	639	22.0	[]	[]	[8.045801]	[109]	[]	[75426509]
685_36645	chr17	75845800	75846200	+	604	22.0	[13.733645]	[138]	[]	[]	[75846036]	[]
685_36646	chr17	75856088	75856488	+	604	22.0	[]	[]	[6.175456]	[137]	[]	[75856298]
685_36647	chr17	76659811	76660211	+	540	22.0	[]	[]	[7.0183444]	[183]	[]	[76660061]
685_36648	chr17	76716900	76717300	+	631	22.0	[]	[]	[10.072789]	[102]	[]	[76717092]
685_36649	chr17	78019984	78020384	+	605	22.0	[]	[]	[12.739987]	[110]	[]	[78020180]
685_3665	chr2	54570952	54571352	+	1000	128.0	[9.012707, 10.328368]	[94, 99]	[]	[]	[54571143, 54571148]	[]
685_36650	chr17	79087748	79088148	+	648	22.0	[12.370581]	[151]	[]	[]	[79087984]	[]
685_36652	chr17	80246825	80247225	+	549	22.0	[]	[]	[12.45914]	[148]	[]	[80247048]
685_36654	chr17	81102353	81102753	+	581	22.0	[10.849736]	[115]	[]	[]	[81102563]	[]
685_36656	chr17	82400825	82401225	+	627	22.0	[16.558989, 8.547258]	[79, 144]	[]	[]	[82401004, 82401069]	[]
685_36657	chr18	711324	711724	+	637	22.0	[8.312201, 5.900177]	[192, 211]	[]	[]	[711556, 711575]	[]
685_36658	chr18	775251	775651	+	604	22.0	[]	[]	[15.820303]	[101]	[]	[775430]
685_36659	chr18	2312449	2312849	+	614	22.0	[6.354907]	[79]	[16.574568]	[112]	[2312625]	[2312658]
685_3666	chr2	64523670	64524070	+	1000	128.0	[18.402313, 6.123629]	[90, 100]	[10.635171]	[63]	[64523858, 64523868]	[64523831]
685_36661	chr18	13796075	13796475	+	621	22.0	[]	[]	[18.345798, 9.028212]	[122, 130]	[]	[13796287, 13796295]
