#PeakID(python identify_motif.py ./ENCODE_processed_files/CEBPG_idr.fa CEBPG --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
582_5690	chr11	98874047	98874447	+	1000	67.0	[]	[]	[5.9220176]	[117]	[]	[98874249]
582_5691	chr12	71828819	71829219	+	1000	67.0	[11.247147]	[117]	[14.722584]	[116]	[71829029]	[71829028]
582_5692	chr12	118306966	118307366	+	1000	67.0	[6.2118034]	[108]	[11.910557]	[107]	[118307151]	[118307150]
582_5694	chr15	74051304	74051704	+	1000	67.0	[5.830307]	[126]	[7.3027105]	[125]	[74051512]	[74051511]
582_5695	chr15	75112317	75112717	+	1000	67.0	[10.481071]	[92]	[]	[]	[75112497]	[]
582_5696	chr15	75319176	75319576	+	1000	67.0	[9.197866]	[142]	[9.901916]	[141]	[75319399]	[75319398]
582_5697	chr16	4273106	4273506	+	1000	67.0	[]	[]	[5.621808]	[191]	[]	[4273326]
582_5698	chr16	59368617	59369017	+	1000	67.0	[11.503221]	[90]	[10.636991]	[89]	[59368784]	[59368783]
582_5700	chr17	32141359	32141759	+	1000	67.0	[6.6739683]	[123]	[6.040163, 11.422971]	[91, 122]	[32141580]	[32141548, 32141579]
582_5701	chr17	76689747	76690147	+	1000	67.0	[9.009261]	[125]	[11.390118]	[124]	[76689964]	[76689963]
582_5703	chr19	39864127	39864527	+	1000	67.0	[6.409603]	[97]	[]	[]	[39864318]	[]
582_5705	chr2	8821315	8821715	+	1000	67.0	[9.901916, 10.902532]	[114, 163]	[]	[]	[8821471, 8821520]	[]
582_5707	chr2	63740967	63741367	+	1000	67.0	[10.636991]	[130]	[11.910557]	[129]	[63741175]	[63741174]
582_5710	chr2	119387353	119387753	+	1000	67.0	[7.947534]	[82]	[5.7242174]	[81]	[119387534]	[119387533]
582_5711	chr2	203032132	203032532	+	916	67.0	[5.674388]	[82]	[5.9220176]	[125]	[203032303]	[203032346]
582_5712	chr20	33369244	33369644	+	1000	67.0	[15.210169]	[96]	[15.617505]	[95]	[33369436]	[33369435]
582_5713	chr20	54260101	54260501	+	1000	67.0	[10.636991]	[105]	[11.910557]	[104]	[54260305]	[54260304]
582_5714	chr20	63508994	63509394	+	1000	67.0	[5.9220176]	[118]	[]	[]	[63509169]	[]
582_5715	chr21	16548860	16549260	+	927	67.0	[11.910557]	[91]	[10.636991]	[90]	[16549041]	[16549040]
582_572	chr1	45129016	45129416	+	1000	179.0	[15.617505]	[101]	[15.617505]	[100]	[45129216]	[45129215]
582_5721	chr3	69218067	69218467	+	1000	67.0	[10.636991]	[102]	[11.910557]	[101]	[69218269]	[69218268]
582_5722	chr3	128195471	128195871	+	1000	67.0	[]	[]	[10.1494055]	[97]	[]	[128195664]
582_5723	chr3	167012677	167013077	+	922	67.0	[9.901916, 10.481071]	[101, 124]	[9.197866, 9.623465]	[100, 123]	[167012869, 167012892]	[167012868, 167012891]
582_5729	chr5	31581569	31581969	+	1000	67.0	[5.9220176]	[121]	[]	[]	[31581755]	[]
582_573	chr11	59550879	59551279	+	1000	179.0	[]	[]	[5.674388]	[133]	[]	[59551083]
582_5731	chr5	65845222	65845622	+	1000	67.0	[10.636991, 6.6965365]	[92, 131]	[11.503221]	[91]	[65845414, 65845453]	[65845413]
582_5733	chr5	91383640	91384040	+	1000	67.0	[]	[]	[9.494579]	[77]	[]	[91383809]
582_5737	chr6	37183709	37184109	+	1000	67.0	[11.009659]	[102]	[10.403485]	[101]	[37183896]	[37183895]
582_5740	chr6	89321604	89322004	+	1000	67.0	[9.1358795]	[149]	[6.5180492]	[148]	[89321828]	[89321827]
582_5741	chr6	89462487	89462887	+	1000	67.0	[7.229295, 9.197866]	[112, 139]	[15.12992]	[111]	[89462696, 89462723]	[89462695]
582_5743	chr6	136236665	136237065	+	1000	67.0	[5.830307]	[115]	[]	[]	[136236855]	[]
582_5744	chr6	136470065	136470465	+	1000	67.0	[5.3427215]	[127]	[]	[]	[136470282]	[]
582_5746	chr6	157527641	157528041	+	1000	67.0	[6.4773445]	[133]	[]	[]	[157527850]	[]
582_5751	chr7	114070228	114070628	+	1000	67.0	[10.636991]	[112]	[11.910557]	[111]	[114070433]	[114070432]
582_5752	chr7	117941101	117941501	+	1000	67.0	[]	[]	[5.9220176]	[162]	[]	[117941317]
582_5755	chr7	132854227	132854627	+	1000	67.0	[14.722584]	[124]	[11.247147]	[123]	[132854435]	[132854434]
582_5756	chr8	11958616	11959016	+	1000	67.0	[10.1494055]	[109]	[7.540198]	[108]	[11958823]	[11958822]
582_5757	chr8	26635776	26636176	+	1000	67.0	[10.481071]	[113]	[9.623465]	[112]	[26635989]	[26635988]
582_5759	chr8	66105621	66106021	+	1000	67.0	[10.229654]	[98]	[11.503221]	[97]	[66105806]	[66105805]
582_5760	chr8	133572674	133573074	+	1000	67.0	[10.602323]	[135]	[6.3856335]	[134]	[133572900]	[133572899]
582_5763	chr9	133059046	133059446	+	1000	67.0	[5.9220176]	[115]	[]	[]	[133059251]	[]
582_5765	chrX	23667127	23667527	+	1000	67.0	[8.79053]	[114]	[9.494579]	[113]	[23667328]	[23667327]
582_5766	chrX	66012045	66012445	+	1000	67.0	[]	[]	[5.9220176]	[139]	[]	[66012243]
582_5769	chr1	40332695	40333095	+	993	66.5	[5.6604424, 11.910557, 7.947534]	[107, 119, 182]	[9.993486, 10.229654, 10.1494055]	[106, 118, 181]	[40332870, 40332882, 40332945]	[40332869, 40332881, 40332944]
582_5770	chr1	70103728	70104128	+	1000	66.5	[]	[]	[5.9220176]	[165]	[]	[70103966]
582_5772	chr1	171904773	171905173	+	1000	66.5	[5.9388933]	[80]	[5.9220176]	[97]	[171904949]	[171904966]
582_5773	chr1	180123445	180123845	+	1000	66.5	[]	[]	[5.5146813]	[113]	[]	[180123648]
582_5774	chr1	207703712	207704112	+	1000	66.5	[9.197866]	[117]	[10.902532, 9.494579]	[96, 116]	[207703927]	[207703906, 207703926]
582_5778	chr10	75460028	75460428	+	1000	66.5	[7.229295]	[130]	[5.4289308, 15.12992]	[76, 129]	[75460242]	[75460188, 75460241]
582_5779	chr10	82722282	82722682	+	1000	66.5	[]	[]	[5.5822563, 5.9220176]	[62, 101]	[]	[82722439, 82722478]
582_5780	chr11	9680018	9680418	+	1000	66.5	[10.902532]	[109]	[]	[]	[9680219]	[]
582_5785	chr11	126257120	126257520	+	1000	66.5	[11.910557]	[126]	[10.636991, 6.9300427]	[125, 141]	[126257343]	[126257342, 126257358]
582_5787	chr12	101557085	101557485	+	1000	66.5	[10.636991]	[106]	[11.910557]	[105]	[101557288]	[101557287]
582_5788	chr13	29953582	29953982	+	1000	66.5	[15.617505]	[98]	[15.617505]	[97]	[29953778]	[29953777]
582_5789	chr13	91616988	91617388	+	1000	66.5	[6.253684]	[252]	[8.80162]	[224]	[91617229]	[91617201]
582_579	chr15	55250393	55250793	+	1000	178.0	[9.623465]	[117]	[10.481071, 5.5146813]	[116, 144]	[55250605]	[55250604, 55250632]
582_5791	chr14_GL000225v1_random	117586	117986	+	1000	66.5	[5.5146813]	[115]	[]	[]	[117785]	[]
582_5792	chr15	39953524	39953924	+	1000	66.5	[7.229295]	[102]	[15.12992]	[101]	[39953721]	[39953720]
582_5797	chr18	614990	615390	+	1000	66.5	[6.5180492]	[121]	[9.1358795]	[120]	[615199]	[615198]
582_5798	chr19	2074406	2074806	+	1000	66.5	[11.390118]	[176]	[8.601925]	[175]	[2074610]	[2074609]
582_5799	chr19	3947430	3947830	+	1000	66.5	[15.617505]	[108]	[15.210169]	[107]	[3947631]	[3947630]
582_5800	chr19	14017859	14018259	+	1000	66.5	[11.910557]	[106]	[10.636991]	[105]	[14018062]	[14018061]
582_5801	chr2	28643843	28644243	+	1000	66.5	[15.210169]	[90]	[11.192318, 5.7037597]	[89, 146]	[28644030]	[28644029, 28644086]
582_5802	chr2	105517336	105517736	+	1000	66.5	[11.390118]	[116]	[8.601925]	[115]	[105517549]	[105517548]
582_5804	chr2	148704237	148704637	+	1000	66.5	[9.742069]	[138]	[7.947534]	[137]	[148704445]	[148704444]
582_5805	chr2	162887092	162887492	+	1000	66.5	[10.636991]	[106]	[11.910557]	[105]	[162887291]	[162887290]
582_5806	chr21	14600675	14601075	+	1000	66.5	[6.2118034]	[82]	[7.485369]	[81]	[14600841]	[14600840]
582_5808	chr22	22582889	22583289	+	1000	66.5	[7.4599485]	[192]	[]	[]	[22583086]	[]
582_581	chr19	47664176	47664576	+	1000	178.0	[]	[]	[10.495195]	[95]	[]	[47664369]
582_5812	chr3	104849139	104849539	+	1000	66.5	[15.617505]	[106]	[15.617505]	[105]	[104849313]	[104849312]
582_5814	chr4	110315475	110315875	+	1000	66.5	[6.2118034]	[130]	[11.910557]	[129]	[110315682]	[110315681]
582_5815	chr5	4994903	4995303	+	1000	66.5	[15.210169]	[107]	[15.210169]	[106]	[4995103]	[4995102]
582_5816	chr5	38872389	38872789	+	1000	66.5	[5.5822563]	[59]	[]	[]	[38872542]	[]
582_5817	chr5	44749829	44750229	+	1000	66.5	[5.9220176]	[105]	[]	[]	[44750031]	[]
582_5819	chr5	85967678	85968078	+	1000	66.5	[11.247147]	[121]	[15.12992]	[120]	[85967884]	[85967883]
582_582	chr9	133018440	133018840	+	1000	178.0	[15.210169]	[99]	[15.210169]	[98]	[133018636]	[133018635]
582_5822	chr5	140962204	140962604	+	1000	66.5	[15.12992]	[100]	[11.654483]	[99]	[140962385]	[140962384]
582_5827	chr6	27176514	27176914	+	1000	66.5	[]	[]	[9.1358795]	[227]	[]	[27176764]
582_5828	chr6	28837841	28838241	+	1000	66.5	[]	[]	[8.521676]	[151]	[]	[28838018]
582_5829	chr6	28899703	28900103	+	1000	66.5	[11.910557]	[91]	[10.636991]	[90]	[28899892]	[28899891]
582_5830	chr6	49532096	49532496	+	1000	66.5	[5.2940693]	[168]	[]	[]	[49532309]	[]
582_5831	chr6	139376619	139377019	+	1000	66.5	[]	[]	[5.2940693]	[122]	[]	[139376782]
582_5832	chr6	149303450	149303850	+	1000	66.5	[10.636991, 5.5005574]	[98, 136]	[11.910557]	[97]	[149303645, 149303683]	[149303644]
582_5833	chr6	157463808	157464208	+	1000	66.5	[]	[]	[5.9220176]	[73]	[]	[157463977]
582_5835	chr6	164048891	164049291	+	570	66.5	[10.902532]	[113]	[]	[]	[164049099]	[]
582_5836	chr7	58091110	58091510	+	1000	66.5	[6.409603]	[93]	[5.3023133]	[92]	[58091294]	[58091293]
582_5838	chr7	99793437	99793837	+	1000	66.5	[5.9220176]	[92]	[]	[]	[99793626]	[]
582_5840	chr7	137460167	137460567	+	1000	66.5	[5.9220176]	[125]	[]	[]	[137460374]	[]
582_5841	chr7	139131637	139132037	+	1000	66.5	[15.12992]	[121]	[6.641512]	[120]	[139131855]	[139131854]
582_5842	chr7	140656509	140656909	+	1000	66.5	[6.6965365]	[85]	[6.0291443]	[84]	[140656694]	[140656693]
582_5843	chr7	140866830	140867230	+	1000	66.5	[5.621808]	[142]	[7.103873, 5.396077]	[141, 167]	[140866998]	[140866997, 140867023]
582_5844	chr8	6830074	6830474	+	1000	66.5	[8.710281]	[64]	[7.6831694]	[78]	[6830237]	[6830251]
582_5846	chr8	22243653	22244053	+	1000	66.5	[6.374935]	[103]	[]	[]	[22243850]	[]
582_5849	chr9	135449522	135449922	+	1000	66.5	[5.9220176]	[117]	[]	[]	[135449731]	[]
582_5850	chrX	71532726	71533126	+	1000	66.5	[6.7822714]	[145]	[]	[]	[71532941]	[]
582_5854	chr1	23163392	23163792	+	1000	66.0	[10.636991]	[113]	[11.503221]	[112]	[23163596]	[23163595]
582_5855	chr1	35499684	35500084	+	1000	66.0	[6.741709]	[88]	[10.759561]	[87]	[35499870]	[35499869]
582_5857	chr1	113868673	113869073	+	1000	66.0	[11.910557]	[103]	[10.636991]	[102]	[113868874]	[113868873]
582_5858	chr1	171312165	171312565	+	1000	66.0	[15.617505]	[93]	[15.617505]	[92]	[171312355]	[171312354]
582_586	chr22	22237086	22237486	+	1000	177.5	[11.503221]	[107]	[10.636991, 5.4289308]	[106, 139]	[22237289]	[22237288, 22237321]
582_5863	chr11	15576159	15576559	+	1000	66.0	[15.210169]	[107]	[15.617505]	[106]	[15576361]	[15576360]
582_5864	chr11	23471880	23472280	+	1000	66.0	[11.247147]	[95]	[15.12992]	[94]	[23472074]	[23472073]
582_5866	chr11	76739762	76740162	+	1000	66.0	[11.192318]	[105]	[15.210169]	[104]	[76739959]	[76739958]
582_5867	chr11	82782951	82783351	+	1000	66.0	[11.166897]	[210]	[11.166897]	[209]	[82783173]	[82783172]
582_5868	chr11	106021135	106021535	+	1000	66.0	[7.3027105, 11.166897]	[100, 150]	[5.830307, 6.741709]	[99, 149]	[106021304, 106021354]	[106021303, 106021353]
582_5870	chr12	68505906	68506306	+	869	66.0	[]	[]	[5.5711503, 5.9220176]	[72, 124]	[]	[68506063, 68506115]
582_5874	chr13	90530229	90530629	+	1000	66.0	[10.481071]	[115]	[9.623465]	[114]	[90530434]	[90530433]
582_5875	chr13	92303471	92303871	+	1000	66.0	[9.494579]	[174]	[9.197866]	[173]	[92303651]	[92303650]
582_5876	chr14	96249087	96249487	+	1000	66.0	[10.229654]	[68]	[7.485369, 5.5146813]	[67, 129]	[96249253]	[96249252, 96249314]
582_5877	chr15	75162062	75162462	+	1000	66.0	[11.390118]	[96]	[8.601925]	[95]	[75162229]	[75162228]
582_5878	chr16	24734459	24734859	+	1000	66.0	[11.910557]	[172]	[10.636991]	[171]	[24734695]	[24734694]
582_588	chr6	26537288	26537688	+	1000	177.5	[5.3427215, 11.390118]	[82, 121]	[8.601925]	[120]	[26537466, 26537505]	[26537504]
582_5880	chr17	8173270	8173670	+	1000	66.0	[]	[]	[5.5930786]	[122]	[]	[8173489]
582_5883	chr17	68698038	68698438	+	1000	66.0	[5.9220176]	[105]	[]	[]	[68698210]	[]
582_5884	chr17	69050995	69051395	+	1000	66.0	[10.636991]	[101]	[11.910557]	[100]	[69051195]	[69051194]
582_5886	chr18	41517155	41517555	+	1000	66.0	[5.3427215, 5.9220176, 5.095232]	[65, 80, 149]	[]	[]	[41517314, 41517329, 41517398]	[]
582_5887	chr18	45320725	45321125	+	1000	66.0	[]	[]	[5.9220176]	[95]	[]	[45320918]
582_5889	chr19	3047839	3048239	+	1000	66.0	[6.1760974]	[116]	[]	[]	[3048047]	[]
582_589	chr12	121923839	121924239	+	1000	177.0	[15.617505]	[99]	[15.210169]	[98]	[121924035]	[121924034]
582_5890	chr19	35994888	35995288	+	1000	66.0	[10.759561]	[133]	[10.759561]	[132]	[35995093]	[35995092]
582_5891	chr2	11484694	11485094	+	1000	66.0	[11.390118]	[124]	[8.601925]	[123]	[11484903]	[11484902]
582_5893	chr2	35714873	35715273	+	1000	66.0	[11.654483]	[92]	[14.722584]	[91]	[35715064]	[35715063]
582_5894	chr2	37822765	37823165	+	1000	66.0	[10.073735]	[106]	[9.623465]	[105]	[37822971]	[37822970]
582_5895	chr2	99492716	99493116	+	1000	66.0	[8.728543, 5.5146813]	[89, 118]	[]	[]	[99492895, 99492924]	[]
582_590	chr14	103329919	103330319	+	1000	177.0	[6.110713]	[122]	[9.1358795]	[121]	[103330140]	[103330139]
582_5900	chr2	223995562	223995962	+	1000	66.0	[]	[]	[5.9220176]	[94]	[]	[223995755]
582_5901	chr2	230325652	230326052	+	1000	66.0	[10.636991]	[97]	[11.910557]	[96]	[230325849]	[230325848]
582_5902	chr20	1467766	1468166	+	1000	66.0	[9.156013]	[89]	[9.556101]	[88]	[1467947]	[1467946]
582_591	chr19	39412051	39412451	+	1000	177.0	[8.601925]	[95]	[11.390118]	[94]	[39412246]	[39412245]
582_5911	chr3	43733625	43734025	+	1000	66.0	[]	[]	[5.9220176]	[99]	[]	[43733794]
582_5913	chr3	185943468	185943868	+	1000	66.0	[6.6393]	[68]	[9.915899]	[67]	[185943629]	[185943628]
582_5914	chr4	2793965	2794365	+	1000	66.0	[5.9220176, 5.6703434]	[115, 136]	[]	[]	[2794177, 2794198]	[]
582_5917	chr5	38360313	38360713	+	1000	66.0	[11.247147]	[108]	[15.12992]	[107]	[38360510]	[38360509]
582_5918	chr5	69004125	69004525	+	1000	66.0	[]	[]	[5.9220176]	[97]	[]	[69004321]
582_5919	chr5	72103669	72104069	+	1000	66.0	[5.9220176, 5.422971]	[140, 165]	[]	[]	[72103894, 72103919]	[]
582_592	chr2	69634202	69634602	+	1000	177.0	[10.902532]	[107]	[5.09161]	[146]	[69634398]	[69634437]
582_5920	chr5	157963241	157963641	+	1000	66.0	[11.503221]	[230]	[10.229654]	[229]	[157963415]	[157963414]
582_5922	chr6	2361192	2361592	+	1000	66.0	[15.617505]	[106]	[15.210169]	[105]	[2361391]	[2361390]
582_5923	chr6	27834361	27834761	+	1000	66.0	[6.2118034]	[209]	[11.910557]	[208]	[27834590]	[27834589]
582_5924	chr6	49951925	49952325	+	813	66.0	[6.2118034, 8.79053]	[66, 119]	[7.485369, 9.901916]	[65, 118]	[49952083, 49952136]	[49952082, 49952135]
582_5925	chr6	75367426	75367826	+	1000	66.0	[15.210169]	[91]	[15.617505]	[90]	[75367599]	[75367598]
582_5926	chr6	110401751	110402151	+	1000	66.0	[5.9220176]	[114]	[]	[]	[110401962]	[]
582_5927	chr6	119137482	119137882	+	1000	66.0	[7.103873]	[92]	[6.0291443]	[91]	[119137654]	[119137653]
582_5928	chr6	143100428	143100828	+	1000	66.0	[7.229295]	[114]	[15.12992]	[113]	[143100632]	[143100631]
582_593	chr6	149963649	149964049	+	1000	177.0	[]	[]	[10.495195]	[102]	[]	[149963850]
582_5931	chr7	99833136	99833536	+	1000	66.0	[]	[]	[5.873225]	[207]	[]	[99833386]
582_5932	chr7	101085288	101085688	+	1000	66.0	[]	[]	[6.002267]	[78]	[]	[101085455]
582_5934	chr7	118218405	118218805	+	1000	66.0	[11.390118]	[102]	[]	[]	[118218570]	[]
582_5936	chr7	135079064	135079464	+	1000	66.0	[7.947534, 6.6739683]	[117, 142]	[10.1494055, 6.410001]	[116, 141]	[135079258, 135079283]	[135079257, 135079282]
582_5938	chr8	63268834	63269234	+	1000	66.0	[9.1358795]	[151]	[6.5180492]	[150]	[63269055]	[63269054]
582_5939	chr8	67467398	67467798	+	1000	66.0	[]	[]	[5.9220176]	[143]	[]	[67467611]
582_5940	chr8	116519698	116520098	+	1000	66.0	[5.9220176]	[106]	[]	[]	[116519903]	[]
582_5941	chr9	100397934	100398334	+	1000	66.0	[5.9220176]	[101]	[]	[]	[100398134]	[]
582_5947	chr1	1185710	1186110	+	1000	65.5	[10.636991]	[100]	[11.503221]	[99]	[1185899]	[1185898]
582_595	chr1	245051401	245051801	+	1000	176.5	[10.810822]	[115]	[10.602323]	[114]	[245051603]	[245051602]
582_5951	chr1	26275097	26275497	+	756	65.5	[11.390118]	[231]	[8.601925]	[230]	[26275338]	[26275337]
582_5953	chr1	109434574	109434974	+	1000	65.5	[]	[]	[5.9220176]	[97]	[]	[109434763]
582_5955	chr1	171366038	171366438	+	1000	65.5	[15.617505, 15.12992]	[84, 137]	[11.192318, 11.247147]	[83, 136]	[171366220, 171366273]	[171366219, 171366272]
582_5958	chr10	11506415	11506815	+	1000	65.5	[15.210169]	[103]	[15.617505]	[102]	[11506602]	[11506601]
582_596	chr10	60291361	60291761	+	1000	176.5	[10.1494055]	[117]	[7.947534]	[116]	[60291572]	[60291571]
582_5961	chr11	18649696	18650096	+	1000	65.5	[8.601925]	[105]	[11.390118]	[104]	[18649898]	[18649897]
582_5963	chr11	36102918	36103318	+	837	65.5	[]	[]	[7.103873]	[124]	[]	[36103088]
582_5964	chr11	63491640	63492040	+	1000	65.5	[5.253106, 8.261091]	[106, 137]	[]	[]	[63491820, 63491851]	[]
582_5965	chr11	106627695	106628095	+	1000	65.5	[11.910557]	[113]	[10.636991]	[112]	[106627906]	[106627905]
582_5969	chr12	91311070	91311470	+	1000	65.5	[15.12992]	[104]	[7.229295]	[103]	[91311273]	[91311272]
582_5970	chr12	94837171	94837571	+	1000	65.5	[6.7822714]	[114]	[]	[]	[94837380]	[]
582_5971	chr12	127158706	127159106	+	1000	65.5	[10.403485]	[133]	[11.009659]	[132]	[127158923]	[127158922]
582_5972	chr13	41696180	41696580	+	1000	65.5	[10.1494055]	[79]	[7.947534]	[78]	[41696349]	[41696348]
582_5973	chr13	48210154	48210554	+	1000	65.5	[10.636991]	[100]	[11.910557]	[99]	[48210354]	[48210353]
582_5976	chr13	93292850	93293250	+	1000	65.5	[6.409603]	[127]	[]	[]	[93293045]	[]
582_5977	chr14	33848018	33848418	+	1000	65.5	[5.9220176]	[95]	[]	[]	[33848205]	[]
582_5978	chr14	75837355	75837755	+	1000	65.5	[10.636991, 9.1358795]	[75, 144]	[11.910557, 6.5180492]	[74, 143]	[75837512, 75837581]	[75837511, 75837580]
582_5979	chr14_GL000225v1_random	34608	35008	+	1000	65.5	[7.0526123]	[231]	[5.7790465]	[230]	[34781]	[34780]
582_5984	chr17	78839540	78839940	+	1000	65.5	[9.1358795]	[111]	[6.5180492]	[110]	[78839722]	[78839721]
582_5986	chr18	2325351	2325751	+	1000	65.5	[7.103873]	[142]	[]	[]	[2325566]	[]
582_5987	chr19	32978537	32978937	+	1000	65.5	[11.910557]	[90]	[]	[]	[32978688]	[]
582_5988	chr2	20021598	20021998	+	564	65.5	[]	[]	[5.9220176]	[93]	[]	[20021782]
582_599	chr12	95004607	95005007	+	1000	176.0	[15.210169, 6.6965365]	[93, 124]	[15.210169]	[92]	[95004799, 95004830]	[95004798]
582_5993	chr2	135625312	135625712	+	1000	65.5	[10.810822]	[109]	[11.009659]	[108]	[135625512]	[135625511]
582_5994	chr2	144234347	144234747	+	1000	65.5	[10.229654]	[149]	[11.503221]	[148]	[144234563]	[144234562]
582_5995	chr2	171954449	171954849	+	1000	65.5	[9.009261]	[100]	[11.390118]	[99]	[171954639]	[171954638]
582_5996	chr20	297038	297438	+	1000	65.5	[10.403485]	[136]	[6.584471]	[135]	[297260]	[297259]
582_5998	chr20	37773423	37773823	+	1000	65.5	[10.636991]	[101]	[11.910557]	[100]	[37773623]	[37773622]
582_600	chr15	56971045	56971445	+	1000	176.0	[8.7180195]	[102]	[9.283663]	[101]	[56971241]	[56971240]
582_6001	chr20	62043085	62043485	+	1000	65.5	[]	[]	[10.902532]	[110]	[]	[62043271]
582_6004	chr22	22724539	22724939	+	1000	65.5	[6.0291443]	[137]	[]	[]	[22724717]	[]
582_6006	chr3	28186715	28187115	+	1000	65.5	[5.9220176]	[105]	[]	[]	[28186918]	[]
582_6011	chr3	129211378	129211778	+	1000	65.5	[6.5180492, 11.910557]	[98, 166]	[9.1358795, 10.229654]	[97, 165]	[129211544, 129211612]	[129211543, 129211611]
582_6015	chr3	175732076	175732476	+	1000	65.5	[15.12992]	[113]	[11.654483]	[112]	[175732283]	[175732282]
582_6016	chr4	54708331	54708731	+	1000	65.5	[11.192318]	[110]	[15.617505]	[109]	[54708533]	[54708532]
582_6017	chr4	56990067	56990467	+	1000	65.5	[5.9220176, 5.7660985]	[133, 144]	[]	[]	[56990283, 56990294]	[]
582_6019	chr4	89230266	89230666	+	1000	65.5	[]	[]	[5.9220176]	[109]	[]	[89230472]
582_602	chr17	62994805	62995205	+	1000	176.0	[5.9220176]	[102]	[]	[]	[62995003]	[]
582_6023	chr6	29147572	29147972	+	1000	65.5	[6.6739683]	[256]	[11.422971]	[255]	[29147807]	[29147806]
582_6027	chr6	146470077	146470477	+	1000	65.5	[15.12992]	[108]	[11.247147]	[107]	[146470281]	[146470280]
582_6029	chr7	100762841	100763241	+	1000	65.5	[10.636991]	[111]	[11.503221]	[110]	[100763029]	[100763028]
582_603	chr18	3649907	3650307	+	1000	176.0	[11.910557]	[96]	[10.229654]	[95]	[3650101]	[3650100]
582_6030	chr7	106270119	106270519	+	1000	65.5	[5.9220176]	[101]	[]	[]	[106270317]	[]
582_6031	chr7	108568975	108569375	+	1000	65.5	[5.5005574]	[103]	[5.50918]	[102]	[108569176]	[108569175]
582_6032	chr7	138077816	138078216	+	1000	65.5	[5.9220176]	[114]	[]	[]	[138078019]	[]
582_6033	chr7	148509784	148510184	+	1000	65.5	[5.531557, 7.947534]	[153, 174]	[8.710281, 5.7242174]	[152, 173]	[148510001, 148510022]	[148510000, 148510021]
582_6034	chr7	157153239	157153639	+	1000	65.5	[11.654483]	[95]	[15.12992]	[94]	[157153433]	[157153432]
582_6035	chr8	101450194	101450594	+	1000	65.5	[9.901916]	[104]	[9.197866, 5.873225]	[103, 132]	[101450395]	[101450394, 101450423]
582_6037	chr9	35771876	35772276	+	1000	65.5	[5.361567, 10.636991]	[81, 104]	[11.503221]	[103]	[35772053, 35772076]	[35772075]
582_6039	chr9	100064820	100065220	+	1000	65.5	[7.229295]	[104]	[15.12992]	[103]	[100065023]	[100065022]
582_6042	chrUn_KI270744v1	118793	119193	+	1000	65.5	[10.636991]	[109]	[5.5822563, 11.910557]	[70, 108]	[118994]	[118955, 118993]
582_6045	chr1	22024476	22024876	+	1000	65.0	[11.390118]	[94]	[9.009261]	[93]	[22024664]	[22024663]
582_6046	chr1	35281547	35281947	+	1000	65.0	[10.636991]	[104]	[11.910557]	[103]	[35281747]	[35281746]
582_6047	chr1	35317918	35318318	+	1000	65.0	[15.210169]	[103]	[15.210169]	[102]	[35318116]	[35318115]
582_6048	chr1	39488757	39489157	+	1000	65.0	[5.9220176]	[108]	[5.5822563]	[157]	[39488957]	[39489006]
582_6049	chr1	93847378	93847778	+	1000	65.0	[11.390118]	[122]	[8.601925]	[121]	[93847580]	[93847579]
582_6051	chr1	185536184	185536584	+	1000	65.0	[9.742069]	[106]	[7.947534]	[105]	[185536368]	[185536367]
582_6053	chr10	6023189	6023589	+	592	65.0	[5.9220176]	[119]	[]	[]	[6023393]	[]
582_6057	chr10	80946954	80947354	+	1000	65.0	[15.617505]	[103]	[11.192318]	[102]	[80947153]	[80947152]
582_6058	chr10	124117856	124118256	+	1000	65.0	[5.9220176]	[107]	[]	[]	[124118063]	[]
582_6059	chr11	72807304	72807704	+	1000	65.0	[9.623465]	[95]	[10.073735]	[94]	[72807484]	[72807483]
582_606	chr3	156604850	156605250	+	1000	176.0	[]	[]	[5.9220176]	[102]	[]	[156605051]
582_6060	chr11	75858478	75858878	+	1000	65.0	[10.810822]	[105]	[11.009659]	[104]	[75858678]	[75858677]
582_6063	chr12	121678320	121678720	+	647	65.0	[]	[]	[5.9220176]	[101]	[]	[121678498]
582_6066	chr14	45013829	45014229	+	1000	65.0	[11.654483]	[105]	[14.722584]	[104]	[45014034]	[45014033]
