#PeakID(python scan_motif.py ./ENCODE_processed_files/ARID2_idr.fa ARID2 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
652_3838	chr6	96898387	96898787	+	1000	59.5	[]	[]	[13.202995, 6.5447836, 6.5447836]	[68, 73, 139]	[]	[96898550, 96898555, 96898621]
652_3845	chr7	104981215	104981615	+	1000	59.5	[6.9436774]	[92]	[]	[]	[104981394]	[]
652_3847	chr7	130982145	130982545	+	1000	59.5	[9.98438]	[137]	[]	[]	[130982378]	[]
652_3848	chr7	138257513	138257913	+	1000	59.5	[]	[]	[13.202995]	[150]	[]	[138257702]
652_3849	chr7	148986985	148987385	+	1000	59.5	[9.98438]	[167]	[]	[]	[148987222]	[]
652_3851	chr7	150955977	150956377	+	1000	59.5	[6.5447836]	[147]	[]	[]	[150956215]	[]
652_3856	chr9	131103570	131103970	+	1000	59.5	[13.202995]	[123]	[]	[]	[131103726]	[]
652_3858	chr9	131246167	131246567	+	1000	59.5	[6.5447836]	[148]	[]	[]	[131246352]	[]
652_3869	chr1	39919487	39919887	+	1000	59.0	[6.9436774]	[81]	[]	[]	[39919645]	[]
652_3871	chr1	110003843	110004243	+	1000	59.0	[]	[]	[6.5447836]	[123]	[]	[110004024]
652_3877	chr1	203267244	203267644	+	1000	59.0	[6.5447836]	[150]	[6.5447836]	[163]	[203267465]	[203267478]
652_3879	chr1	224457493	224457893	+	1000	59.0	[]	[]	[6.5447836]	[60]	[]	[224457648]
652_3880	chr1	227317405	227317805	+	1000	59.0	[6.5447836]	[148]	[]	[]	[227317649]	[]
652_3886	chr10	68550747	68551147	+	1000	59.0	[6.5447836]	[150]	[]	[]	[68550976]	[]
652_3905	chr17	49193337	49193737	+	1000	59.0	[6.5447836]	[153]	[]	[]	[49193546]	[]
652_3910	chr19	48501570	48501970	+	1000	59.0	[]	[]	[6.5447836]	[102]	[]	[48501734]
652_3912	chr2	58571272	58571672	+	1000	59.0	[6.5447836]	[139]	[6.5447836]	[104]	[58571510]	[58571475]
652_3914	chr2	177168232	177168632	+	1000	59.0	[6.5447836]	[111]	[8.236117]	[172]	[177168389]	[177168450]
652_3922	chr22	22741997	22742397	+	1000	59.0	[6.5447836]	[98]	[]	[]	[22742180]	[]
652_3925	chr22	23199915	23200315	+	1000	59.0	[6.5447836]	[97]	[]	[]	[23200105]	[]
652_3929	chr3	14921117	14921517	+	1000	59.0	[]	[]	[6.5447836]	[98]	[]	[14921304]
652_3932	chr3	170785450	170785850	+	1000	59.0	[6.5447836]	[118]	[]	[]	[170785631]	[]
652_3948	chr6	36546948	36547348	+	1000	59.0	[11.127059]	[148]	[]	[]	[36547136]	[]
652_3949	chr6	36875271	36875671	+	1000	59.0	[11.127059]	[105]	[]	[]	[36875439]	[]
652_395	chr22	21002086	21002486	+	1000	112.5	[]	[]	[6.5447836, 6.5447836]	[130, 156]	[]	[21002303, 21002329]
652_3952	chr7	64619072	64619472	+	1000	59.0	[]	[]	[6.9436774]	[125]	[]	[64619297]
652_3953	chr7	73606974	73607374	+	1000	59.0	[6.5447836]	[95]	[]	[]	[73607145]	[]
652_3960	chr7	140925000	140925400	+	1000	59.0	[]	[]	[6.5447836]	[80]	[]	[140925165]
652_3961	chr7	149719108	149719508	+	1000	59.0	[6.5447836]	[208]	[6.5447836]	[169]	[149719320]	[149719281]
652_3962	chr7	152433680	152434080	+	1000	59.0	[]	[]	[6.5447836]	[163]	[]	[152433929]
652_3963	chr8	6779557	6779957	+	1000	59.0	[]	[]	[6.5447836]	[167]	[]	[6779808]
652_3972	chr9	131139800	131140200	+	1000	59.0	[8.236117]	[155]	[]	[]	[131140034]	[]
652_3978	chr1	35279960	35280360	+	1000	58.5	[]	[]	[6.5447836]	[72]	[]	[35280117]
652_3982	chr1	110202964	110203364	+	1000	58.5	[]	[]	[6.5447836]	[86]	[]	[110203126]
652_3983	chr1	114509943	114510343	+	1000	58.5	[]	[]	[6.5447836, 6.5447836, 6.5447836]	[131, 186, 193]	[]	[114510097, 114510152, 114510159]
652_3987	chr1	150255337	150255737	+	1000	58.5	[]	[]	[6.5447836]	[77]	[]	[150255500]
652_3989	chr1	172532451	172532851	+	1000	58.5	[]	[]	[6.5447836]	[140]	[]	[172532682]
652_3993	chr1	206808609	206809009	+	1000	58.5	[6.5447836]	[91]	[]	[]	[206808781]	[]
652_3994	chr1	211323435	211323835	+	1000	58.5	[6.9436774]	[79]	[]	[]	[211323608]	[]
652_400	chr22	21870090	21870490	+	1000	112.0	[11.127059, 6.5447836, 6.9436774]	[101, 155, 160]	[]	[]	[21870255, 21870309, 21870314]	[]
652_4001	chr10	72273814	72274214	+	1000	58.5	[]	[]	[6.5447836]	[136]	[]	[72274026]
652_4002	chr10	74021660	74022060	+	1000	58.5	[11.127059]	[80]	[]	[]	[74021812]	[]
652_4005	chr11	12201174	12201574	+	1000	58.5	[13.202995]	[148]	[]	[]	[12201412]	[]
652_4011	chr11	75388693	75389093	+	1000	58.5	[6.5447836]	[152]	[]	[]	[75388926]	[]
652_4012	chr11	112219743	112220143	+	1000	58.5	[]	[]	[6.5447836]	[141]	[]	[112219962]
652_4018	chr13	107869995	107870395	+	1000	58.5	[6.5447836, 6.5447836]	[107, 159]	[]	[]	[107870150, 107870202]	[]
652_4028	chr17	42527224	42527624	+	1000	58.5	[6.5447836]	[132]	[]	[]	[42527431]	[]
652_4030	chr17	59310955	59311355	+	1000	58.5	[]	[]	[6.5447836, 6.5447836]	[96, 138]	[]	[59311144, 59311186]
652_4032	chr17	64082106	64082506	+	1000	58.5	[]	[]	[11.127059]	[123]	[]	[64082297]
652_4036	chr19	47277839	47278239	+	1000	58.5	[]	[]	[6.5447836, 11.127059]	[76, 127]	[]	[47277998, 47278049]
652_4040	chr2	24421648	24422048	+	1000	58.5	[]	[]	[6.5447836]	[85]	[]	[24421815]
652_4048	chr20	53547732	53548132	+	1000	58.5	[]	[]	[6.5447836]	[116]	[]	[53547925]
652_405	chr19	10580968	10581368	+	1000	111.5	[]	[]	[6.5447836]	[100]	[]	[10581166]
652_4051	chr21	5242676	5243076	+	1000	58.5	[]	[]	[11.127059]	[174]	[]	[5242909]
652_4064	chr3	33716742	33717142	+	1000	58.5	[6.5447836, 6.5447836]	[128, 137]	[]	[]	[33716970, 33716979]	[]
652_4066	chr3	197949863	197950263	+	1000	58.5	[]	[]	[6.5447836]	[140]	[]	[197950069]
652_4069	chr5	39194482	39194882	+	1000	58.5	[]	[]	[13.202995]	[109]	[]	[39194659]
652_4070	chr5	135551808	135552208	+	1000	58.5	[6.5447836]	[144]	[6.5447836]	[98]	[135552045]	[135551999]
652_4072	chr5	141960674	141961074	+	1000	58.5	[6.5447836]	[73]	[]	[]	[141960828]	[]
652_4073	chr5	151500686	151501086	+	1000	58.5	[]	[]	[6.5447836]	[132]	[]	[151500914]
652_4074	chr6	13674600	13675000	+	1000	58.5	[]	[]	[6.5447836, 6.5447836]	[123, 131]	[]	[13674794, 13674802]
652_4079	chr6	42104032	42104432	+	1000	58.5	[6.5447836]	[210]	[]	[]	[42104262]	[]
652_4089	chr7	130070999	130071399	+	1000	58.5	[6.5447836, 6.5447836]	[92, 100]	[]	[]	[130071190, 130071198]	[]
652_4093	chr8	28324260	28324660	+	1000	58.5	[]	[]	[6.5447836]	[88]	[]	[28324443]
652_4095	chr8	105320048	105320448	+	1000	58.5	[6.5447836]	[97]	[]	[]	[105320238]	[]
652_4103	chr1	11749119	11749519	+	1000	58.0	[6.5447836]	[113]	[]	[]	[11749321]	[]
652_4104	chr1	12619812	12620212	+	1000	58.0	[6.5447836]	[142]	[6.5447836]	[108]	[12620044]	[12620010]
652_4114	chr1	167937491	167937891	+	1000	58.0	[6.5447836]	[125]	[]	[]	[167937676]	[]
652_4117	chr1	200622263	200622663	+	1000	58.0	[6.5447836]	[68]	[]	[]	[200622428]	[]
652_4118	chr1	223708602	223709002	+	1000	58.0	[6.5447836, 6.5447836]	[108, 116]	[]	[]	[223708801, 223708809]	[]
652_4120	chr1	234592253	234592653	+	1000	58.0	[]	[]	[6.5447836]	[95]	[]	[234592440]
652_4123	chr10	60114789	60115189	+	1000	58.0	[6.5447836]	[95]	[]	[]	[60114980]	[]
652_4124	chr10	69222324	69222724	+	1000	58.0	[]	[]	[6.5447836]	[159]	[]	[69222527]
652_4127	chr11	64649367	64649767	+	1000	58.0	[9.98438]	[102]	[]	[]	[64649546]	[]
652_4128	chr11	65366209	65366609	+	1000	58.0	[6.5447836]	[73]	[]	[]	[65366379]	[]
652_4129	chr11	65428342	65428742	+	1000	58.0	[6.5447836]	[166]	[]	[]	[65428558]	[]
652_4132	chr11	125625837	125626237	+	1000	58.0	[6.5447836]	[169]	[]	[]	[125626070]	[]
652_4136	chr13	91320978	91321378	+	1000	58.0	[6.5447836, 6.5447836]	[116, 192]	[]	[]	[91321151, 91321227]	[]
652_4140	chr15	63189930	63190330	+	1000	58.0	[6.5447836]	[111]	[]	[]	[63190106]	[]
652_4147	chr17	75092011	75092411	+	1000	58.0	[]	[]	[6.5447836]	[165]	[]	[75092260]
652_4148	chr17	76681211	76681611	+	1000	58.0	[]	[]	[6.5447836]	[94]	[]	[76681393]
652_4157	chr19	38930164	38930564	+	1000	58.0	[6.5447836]	[70]	[]	[]	[38930317]	[]
652_4158	chr19	40464345	40464745	+	1000	58.0	[]	[]	[6.5447836]	[161]	[]	[40464582]
652_4165	chr19	51656950	51657350	+	1000	58.0	[6.5447836]	[97]	[]	[]	[51657103]	[]
652_4168	chr2	121596334	121596734	+	1000	58.0	[6.5447836]	[110]	[13.202995]	[140]	[121596498]	[121596528]
652_4174	chr21	29641927	29642327	+	1000	58.0	[9.212816]	[149]	[6.5447836, 8.236117]	[76, 83]	[29642157]	[29642084, 29642091]
652_4181	chr22	22061639	22062039	+	1000	58.0	[]	[]	[6.5447836]	[75]	[]	[22061811]
652_4182	chr22	22490810	22491210	+	1000	58.0	[]	[]	[6.5447836, 11.127059]	[67, 118]	[]	[22490962, 22491013]
652_4184	chr22	22807311	22807711	+	1000	58.0	[6.5447836]	[170]	[]	[]	[22807500]	[]
652_4187	chr22	30755361	30755761	+	1000	58.0	[]	[]	[6.5447836]	[124]	[]	[30755570]
652_419	chr11	44538439	44538839	+	1000	110.5	[6.5447836, 13.202995]	[117, 139]	[]	[]	[44538638, 44538660]	[]
652_4204	chr6	13708624	13709024	+	1000	58.0	[6.5447836]	[175]	[]	[]	[13708861]	[]
652_4205	chr6	27672675	27673075	+	1000	58.0	[]	[]	[6.5447836]	[56]	[]	[27672831]
652_4210	chr6	144087781	144088181	+	1000	58.0	[6.6472974, 8.236117, 9.98438]	[142, 173, 198]	[]	[]	[144087954, 144087985, 144088010]	[]
652_4211	chr6	151014330	151014730	+	1000	58.0	[]	[]	[6.5447836]	[91]	[]	[151014512]
652_4216	chr7	108586412	108586812	+	1000	58.0	[]	[]	[13.202995]	[111]	[]	[108586573]
652_4220	chr7	129438412	129438812	+	1000	58.0	[6.5447836]	[178]	[]	[]	[129438654]	[]
652_4225	chr7	139984643	139985043	+	1000	58.0	[6.5447836, 6.5447836]	[94, 158]	[]	[]	[139984813, 139984877]	[]
652_4230	chr8	85959117	85959517	+	1000	58.0	[9.98438]	[133]	[6.5447836]	[69]	[85959337]	[85959273]
652_4235	chr9	131270199	131270599	+	1000	58.0	[]	[]	[6.5447836]	[90]	[]	[131270358]
652_4238	chrX	23901810	23902210	+	1000	58.0	[6.5447836]	[79]	[6.5447836, 6.5447836]	[60, 98]	[23901984]	[23901965, 23902003]
652_4239	chrX	100685681	100686081	+	1000	58.0	[6.5447836]	[106]	[]	[]	[100685887]	[]
652_424	chr3	40327621	40328021	+	1000	110.5	[]	[]	[6.5447836]	[154]	[]	[40327872]
652_4240	chr1	1250205	1250605	+	1000	57.5	[]	[]	[6.5447836, 6.5447836]	[125, 163]	[]	[1250410, 1250448]
652_4241	chr1	6245043	6245443	+	856	57.5	[6.5447836]	[90]	[]	[]	[6245195]	[]
652_4242	chr1	7941806	7942206	+	1000	57.5	[6.5447836]	[150]	[]	[]	[7942035]	[]
652_4244	chr1	15952709	15953109	+	1000	57.5	[9.98438]	[177]	[]	[]	[15952957]	[]
652_4246	chr1	28510593	28510993	+	1000	57.5	[6.5447836]	[125]	[]	[]	[28510798]	[]
652_4256	chr1	150976795	150977195	+	1000	57.5	[]	[]	[13.202995]	[104]	[]	[150976970]
652_4259	chr1	180178832	180179232	+	1000	57.5	[]	[]	[13.202995]	[167]	[]	[180179081]
652_4265	chr1	246182115	246182515	+	1000	57.5	[]	[]	[6.5447836]	[129]	[]	[246182334]
652_4266	chr1	246753887	246754287	+	1000	57.5	[]	[]	[6.5447836]	[85]	[]	[246754064]
652_4268	chr10	96789692	96790092	+	1000	57.5	[]	[]	[6.5447836]	[171]	[]	[96789912]
652_4270	chr11	3824764	3825164	+	1000	57.5	[13.202995]	[75]	[]	[]	[3824925]	[]
652_4274	chr12	54323506	54323906	+	1000	57.5	[]	[]	[6.5447836, 6.5447836, 6.5447836, 6.5447836, 6.5447836, 6.5447836, 6.5447836]	[131, 147, 152, 159, 170, 175, 180]	[]	[54323701, 54323717, 54323722, 54323729, 54323740, 54323745, 54323750]
652_4275	chr12	55742569	55742969	+	1000	57.5	[6.5447836]	[132]	[]	[]	[55742758]	[]
652_4276	chr12	101773570	101773970	+	1000	57.5	[6.5447836]	[143]	[]	[]	[101773808]	[]
652_4278	chr13	91539980	91540380	+	1000	57.5	[]	[]	[8.236117]	[165]	[]	[91540195]
652_4279	chr13	92538184	92538584	+	1000	57.5	[]	[]	[6.5447836]	[101]	[]	[92538352]
652_4283	chr15	96273777	96274177	+	1000	57.5	[]	[]	[13.202995]	[67]	[]	[96273933]
652_4285	chr16	25055628	25056028	+	1000	57.5	[11.127059]	[58]	[]	[]	[25055785]	[]
652_4292	chr17	56985712	56986112	+	1000	57.5	[]	[]	[9.212816]	[106]	[]	[56985908]
652_4310	chr20	44867553	44867953	+	1000	57.5	[6.5447836]	[109]	[9.98438]	[84]	[44867761]	[44867736]
652_4314	chr21	36141393	36141793	+	1000	57.5	[]	[]	[6.5447836]	[103]	[]	[36141584]
652_4319	chr22	21830496	21830896	+	1000	57.5	[6.5447836]	[89]	[]	[]	[21830681]	[]
652_4322	chr3	19934212	19934612	+	1000	57.5	[]	[]	[6.5447836, 6.5447836]	[91, 122]	[]	[19934367, 19934398]
652_4324	chr3	44235910	44236310	+	1000	57.5	[]	[]	[6.5447836]	[132]	[]	[44236122]
652_4327	chr3	152330993	152331393	+	1000	57.5	[]	[]	[6.5447836]	[67]	[]	[152331149]
652_4333	chr5	79024984	79025384	+	1000	57.5	[6.5447836]	[122]	[]	[]	[79025203]	[]
652_435	chr22	22877411	22877811	+	1000	109.5	[]	[]	[6.5447836]	[71]	[]	[22877572]
652_4354	chr7	116988391	116988791	+	1000	57.5	[11.127059]	[126]	[]	[]	[116988589]	[]
652_436	chr1	44047720	44048120	+	1000	109.0	[6.5447836]	[155]	[]	[]	[44047937]	[]
652_4368	chr9	110183222	110183622	+	1000	57.5	[]	[]	[6.5447836]	[154]	[]	[110183471]
652_4372	chr1	8014951	8015351	+	1000	57.0	[]	[]	[9.98438]	[103]	[]	[8015154]
652_4373	chr1	8409172	8409572	+	1000	57.0	[6.5447836, 6.5447836]	[57, 122]	[]	[]	[8409324, 8409389]	[]
652_4375	chr1	26235213	26235613	+	1000	57.0	[]	[]	[6.5447836]	[105]	[]	[26235395]
652_4380	chr1	54070065	54070465	+	1000	57.0	[11.127059]	[114]	[]	[]	[54070272]	[]
652_4382	chr1	117613271	117613671	+	1000	57.0	[]	[]	[9.98438]	[128]	[]	[117613431]
652_4385	chr1	168342682	168343082	+	1000	57.0	[]	[]	[11.127059]	[70]	[]	[168342837]
652_4388	chr1	203340048	203340448	+	1000	57.0	[6.5447836]	[115]	[]	[]	[203340261]	[]
652_4389	chr1	207316834	207317234	+	1000	57.0	[]	[]	[6.5447836]	[169]	[]	[207317064]
652_4391	chr1	224116170	224116570	+	1000	57.0	[]	[]	[6.5447836]	[92]	[]	[224116347]
652_4393	chr1	233635955	233636355	+	1000	57.0	[6.5447836, 6.5447836, 8.236117]	[92, 97, 144]	[]	[]	[233636113, 233636118, 233636165]	[]
652_4397	chr10	70577102	70577502	+	1000	57.0	[]	[]	[6.5447836, 6.5447836]	[101, 114]	[]	[70577269, 70577282]
652_4399	chr10	96640857	96641257	+	1000	57.0	[]	[]	[6.5447836]	[115]	[]	[96641056]
652_4403	chr11	64356455	64356855	+	1000	57.0	[]	[]	[6.5447836]	[96]	[]	[64356645]
652_4410	chr12	55619591	55619991	+	1000	57.0	[6.9436774]	[85]	[]	[]	[55619769]	[]
652_4411	chr12	76630791	76631191	+	1000	57.0	[6.5447836]	[157]	[]	[]	[76631042]	[]
652_4415	chr13	114226707	114227107	+	1000	57.0	[6.5447836]	[88]	[]	[]	[114226887]	[]
652_4419	chr15	88904707	88905107	+	1000	57.0	[13.202995]	[70]	[]	[]	[88904867]	[]
652_4421	chr16	57084206	57084606	+	1000	57.0	[9.98438]	[148]	[]	[]	[57084453]	[]
652_4424	chr17	28763714	28764114	+	1000	57.0	[6.5447836]	[100]	[]	[]	[28763904]	[]
652_4426	chr17	64418696	64419096	+	1000	57.0	[6.5447836]	[140]	[]	[]	[64418931]	[]
652_4435	chr19	35095636	35096036	+	1000	57.0	[6.5447836]	[127]	[]	[]	[35095847]	[]
652_4437	chr19	46862897	46863297	+	1000	57.0	[]	[]	[6.5447836]	[118]	[]	[46863093]
652_4439	chr2	25851823	25852223	+	1000	57.0	[]	[]	[6.9436774]	[215]	[]	[25852042]
652_4441	chr2	64049693	64050093	+	1000	57.0	[6.5447836]	[121]	[6.5447836]	[139]	[64049908]	[64049926]
652_4443	chr2	112706194	112706594	+	1000	57.0	[]	[]	[6.5447836, 8.236117]	[97, 129]	[]	[112706391, 112706423]
652_4453	chr21	39441495	39441895	+	1000	57.0	[6.6472974]	[81]	[]	[]	[39441668]	[]
652_4456	chr22	22018259	22018659	+	1000	57.0	[6.5447836]	[214]	[]	[]	[22018502]	[]
652_4457	chr22	22845665	22846065	+	1000	57.0	[11.127059]	[169]	[]	[]	[22845914]	[]
652_4458	chr22	22890318	22890718	+	1000	57.0	[6.5447836]	[153]	[]	[]	[22890491]	[]
652_4468	chr5	10294678	10295078	+	1000	57.0	[13.202995]	[157]	[]	[]	[10294893]	[]
652_4483	chr6	30821844	30822244	+	1000	57.0	[]	[]	[6.5447836]	[105]	[]	[30821996]
652_4486	chr6	34223649	34224049	+	1000	57.0	[]	[]	[6.5447836]	[114]	[]	[34223808]
652_4498	chr7	44847436	44847836	+	1000	57.0	[6.5447836]	[130]	[]	[]	[44847620]	[]
652_4502	chr7	107079471	107079871	+	1000	57.0	[]	[]	[13.202995]	[149]	[]	[107079629]
652_4507	chr7	140475757	140476157	+	1000	57.0	[6.5447836]	[77]	[]	[]	[140475922]	[]
652_4510	chr8	90221234	90221634	+	1000	57.0	[13.202995]	[146]	[]	[]	[90221456]	[]
652_4514	chr9	130852769	130853169	+	1000	57.0	[]	[]	[6.5447836]	[93]	[]	[130852950]
652_4516	chr9	131145502	131145902	+	1000	57.0	[6.5447836]	[217]	[]	[]	[131145720]	[]
652_4517	chr9	131151291	131151691	+	1000	57.0	[]	[]	[6.9436774]	[96]	[]	[131151461]
652_4518	chr9	132799008	132799408	+	1000	57.0	[6.5447836]	[159]	[]	[]	[132799248]	[]
652_4519	chr1	8877675	8878075	+	1000	56.5	[6.5447836]	[158]	[]	[]	[8877899]	[]
652_4520	chr1	11909639	11910039	+	1000	56.5	[6.5447836]	[90]	[]	[]	[11909802]	[]
652_4522	chr1	16363291	16363691	+	1000	56.5	[]	[]	[6.5447836]	[64]	[]	[16363450]
652_4523	chr1	24199258	24199658	+	1000	56.5	[9.98438]	[79]	[]	[]	[24199421]	[]
652_4533	chr1	150484852	150485252	+	1000	56.5	[]	[]	[6.5447836]	[69]	[]	[150485019]
652_4541	chr1	226634090	226634490	+	1000	56.5	[6.5447836]	[66]	[]	[]	[226634255]	[]
652_4542	chr1	244834190	244834590	+	1000	56.5	[]	[]	[6.5447836]	[93]	[]	[244834380]
652_4543	chr10	23067996	23068396	+	1000	56.5	[]	[]	[6.5447836, 6.5447836]	[123, 175]	[]	[23068181, 23068233]
652_455	chr22	19419181	19419581	+	1000	108.0	[]	[]	[6.5447836, 6.5447836]	[99, 126]	[]	[19419368, 19419395]
652_4550	chr11	5235357	5235757	+	1000	56.5	[6.5447836, 6.5447836]	[173, 185]	[]	[]	[5235595, 5235607]	[]
652_4552	chr11	58579581	58579981	+	1000	56.5	[]	[]	[6.5447836]	[197]	[]	[58579799]
652_4559	chr12	57111087	57111487	+	1000	56.5	[6.5447836, 11.127059]	[114, 119]	[]	[]	[57111264, 57111269]	[]
652_4564	chr13	92294488	92294888	+	1000	56.5	[]	[]	[11.127059, 6.5447836]	[135, 175]	[]	[92294666, 92294706]
652_4568	chr16	23596998	23597398	+	1000	56.5	[]	[]	[6.5447836]	[88]	[]	[23597174]
652_4570	chr16	57720225	57720625	+	1000	56.5	[]	[]	[6.5447836]	[91]	[]	[57720388]
652_4573	chr17	46186914	46187314	+	1000	56.5	[]	[]	[6.5447836]	[82]	[]	[46187092]
652_4576	chr17	68777391	68777791	+	1000	56.5	[]	[]	[6.5447836]	[139]	[]	[68777605]
652_458	chr1	207077759	207078159	+	1000	107.5	[6.5447836, 6.5447836]	[61, 138]	[]	[]	[207077919, 207077996]	[]
652_4580	chr19	10428980	10429380	+	1000	56.5	[6.5447836, 6.5447836]	[160, 177]	[]	[]	[10429196, 10429213]	[]
652_4587	chr2	65064735	65065135	+	1000	56.5	[]	[]	[6.5447836, 6.5447836]	[140, 163]	[]	[65064951, 65064974]
652_4588	chr2	138090354	138090754	+	1000	56.5	[]	[]	[8.236117]	[94]	[]	[138090536]
652_4589	chr2	149587324	149587724	+	1000	56.5	[6.5447836, 6.5447836]	[169, 181]	[]	[]	[149587513, 149587525]	[]
652_4590	chr2	158505401	158505801	+	1000	56.5	[8.236117, 6.5447836]	[166, 183]	[]	[]	[158505612, 158505629]	[]
652_4591	chr2	170013811	170014211	+	1000	56.5	[]	[]	[8.236117]	[170]	[]	[170014046]
652_4595	chr20	37534421	37534821	+	1000	56.5	[]	[]	[6.5447836]	[131]	[]	[37534631]
652_4598	chr21	46320412	46320812	+	1000	56.5	[11.127059]	[131]	[]	[]	[46320595]	[]
652_4607	chr22	22442912	22443312	+	1000	56.5	[6.5447836]	[136]	[]	[]	[22443135]	[]
652_4608	chr22	22610637	22611037	+	1000	56.5	[6.5447836]	[121]	[]	[]	[22610830]	[]
652_4611	chr22	22969889	22970289	+	1000	56.5	[6.5447836]	[132]	[]	[]	[22970113]	[]
652_4616	chr3	182976217	182976617	+	1000	56.5	[]	[]	[6.5447836]	[93]	[]	[182976394]
652_4618	chr5	32093185	32093585	+	1000	56.5	[6.5447836]	[152]	[]	[]	[32093413]	[]
652_462	chr11	62841332	62841732	+	1000	107.0	[7.1368794]	[88]	[]	[]	[62841513]	[]
652_4621	chr5	95729073	95729473	+	1000	56.5	[]	[]	[6.5447836]	[175]	[]	[95729315]
652_4623	chr5	138077112	138077512	+	1000	56.5	[]	[]	[6.5447836]	[121]	[]	[138077326]
652_4625	chr6	6968708	6969108	+	1000	56.5	[8.236117]	[113]	[]	[]	[6968861]	[]
652_463	chr11	65988930	65989330	+	1000	107.0	[]	[]	[6.5447836]	[122]	[]	[65989144]
652_4630	chr6	27161631	27162031	+	1000	56.5	[]	[]	[11.127059]	[146]	[]	[27161856]
652_4635	chr6	36820818	36821218	+	1000	56.5	[6.5447836, 6.5447836, 6.5447836]	[77, 112, 151]	[]	[]	[36820979, 36821014, 36821053]	[]
652_4637	chr6	42199666	42200066	+	1000	56.5	[9.98438]	[142]	[]	[]	[42199859]	[]
652_4638	chr6	47134593	47134993	+	1000	56.5	[6.9436774]	[195]	[6.5447836]	[148]	[47134839]	[47134792]
652_4639	chr6	47420735	47421135	+	1000	56.5	[6.5447836]	[96]	[]	[]	[47420893]	[]
652_464	chr22	20986412	20986812	+	1000	107.0	[6.5447836]	[103]	[]	[]	[20986566]	[]
652_4640	chr6	110178499	110178899	+	1000	56.5	[6.5447836]	[122]	[]	[]	[110178707]	[]
652_4641	chr6	134640916	134641316	+	1000	56.5	[6.5447836, 6.5447836]	[145, 159]	[]	[]	[134641150, 134641164]	[]
652_4644	chr7	39746141	39746541	+	1000	56.5	[]	[]	[6.5447836]	[57]	[]	[39746297]
652_4648	chr7	90346353	90346753	+	1000	56.5	[11.127059]	[118]	[6.9436774, 6.5447836]	[99, 129]	[90346534]	[90346515, 90346545]
652_4649	chr7	100082853	100083253	+	1000	56.5	[]	[]	[6.5447836]	[222]	[]	[100083096]
652_4654	chr8	22756000	22756400	+	1000	56.5	[6.5447836]	[86]	[]	[]	[22756186]	[]
652_4655	chr8	28419486	28419886	+	1000	56.5	[6.5447836]	[104]	[]	[]	[28419683]	[]
652_4660	chr9	130874049	130874449	+	1000	56.5	[6.5447836]	[81]	[]	[]	[130874218]	[]
652_4663	chr1	10032449	10032849	+	1000	56.0	[6.5447836]	[66]	[]	[]	[10032601]	[]
652_4666	chr1	29156850	29157250	+	1000	56.0	[]	[]	[6.5447836, 9.212816, 6.5447836]	[135, 146, 175]	[]	[29157036, 29157047, 29157076]
652_4667	chr1	35564603	35565003	+	1000	56.0	[]	[]	[6.5447836]	[98]	[]	[35564799]
652_4669	chr1	44035760	44036160	+	1000	56.0	[]	[]	[13.202995]	[124]	[]	[44035927]
652_4670	chr1	44609421	44609821	+	1000	56.0	[]	[]	[6.5447836]	[124]	[]	[44609643]
652_4672	chr1	52056577	52056977	+	1000	56.0	[6.5447836]	[84]	[]	[]	[52056759]	[]
652_4677	chr1	161131718	161132118	+	1000	56.0	[]	[]	[6.5447836]	[88]	[]	[161131886]
652_4679	chr1	167984973	167985373	+	1000	56.0	[13.202995]	[112]	[]	[]	[167985148]	[]
652_468	chr18	9877311	9877711	+	1000	106.5	[8.236117]	[129]	[6.9436774]	[89]	[9877531]	[9877491]
652_4681	chr1	185284611	185285011	+	1000	56.0	[6.9436774]	[127]	[]	[]	[185284786]	[]
652_4683	chr1	207825717	207826117	+	1000	56.0	[6.5447836, 6.5447836]	[211, 222]	[]	[]	[207825943, 207825954]	[]
652_4684	chr1	211630211	211630611	+	1000	56.0	[]	[]	[13.202995]	[124]	[]	[211630414]
652_4687	chr1	219876666	219877066	+	1000	56.0	[13.202995]	[137]	[]	[]	[219876883]	[]
652_4699	chr11	73289459	73289859	+	1000	56.0	[]	[]	[6.5447836]	[150]	[]	[73289705]
652_4702	chr12	89542923	89543323	+	1000	56.0	[6.5447836]	[168]	[]	[]	[89543170]	[]
652_4709	chr16	3101329	3101729	+	1000	56.0	[6.9436774]	[58]	[]	[]	[3101483]	[]
652_4711	chr16	31696875	31697275	+	1000	56.0	[13.202995, 6.5447836]	[136, 143]	[]	[]	[31697071, 31697078]	[]
652_4721	chr19	1021398	1021798	+	1000	56.0	[6.5447836, 6.5447836]	[156, 161]	[]	[]	[1021564, 1021569]	[]
652_4723	chr19	13194478	13194878	+	1000	56.0	[]	[]	[6.5447836]	[85]	[]	[13194658]
652_4738	chr20	45969724	45970124	+	1000	56.0	[6.5447836, 6.5447836]	[110, 115]	[]	[]	[45969916, 45969921]	[]
652_474	chr17	48954219	48954619	+	1000	106.0	[6.5447836]	[121]	[]	[]	[48954416]	[]
652_4740	chr21	34630554	34630954	+	1000	56.0	[6.5447836]	[69]	[]	[]	[34630706]	[]
