#PeakID(python scan_motif.py ./ENCODE_processed_files/NFATC3_idr.fa NFATC3 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
28_730	chr3	4994978	4995378	+	1000	80.5	[10.276439]	[124]	[]	[]	[4995201]	[]
28_7300	chr1	116877945	116878345	+	1000	41.0	[]	[]	[7.408826]	[144]	[]	[116878149]
28_7301	chr1	150009686	150010086	+	1000	41.0	[10.276439]	[131]	[]	[]	[150009855]	[]
28_7307	chr1	167829824	167830224	+	1000	41.0	[7.408826]	[138]	[7.408826]	[95]	[167830039]	[167829996]
28_7312	chr1	194698708	194699108	+	1000	41.0	[]	[]	[7.408826, 7.408826]	[196, 217]	[]	[194698917, 194698938]
28_7313	chr1	201828794	201829194	+	1000	41.0	[]	[]	[7.408826]	[73]	[]	[201828962]
28_7316	chr1	207051129	207051529	+	1000	41.0	[]	[]	[7.657809, 9.601446]	[100, 128]	[]	[207051289, 207051317]
28_7317	chr1	207828365	207828765	+	1000	41.0	[]	[]	[7.408826]	[222]	[]	[207828599]
28_7318	chr1	212596115	212596515	+	1000	41.0	[7.657809]	[192]	[]	[]	[212596317]	[]
28_732	chr5	56909951	56910351	+	1000	80.5	[]	[]	[10.276439]	[152]	[]	[56910147]
28_7321	chr1	231422641	231423041	+	1000	41.0	[7.657809, 10.276439]	[168, 183]	[]	[]	[231422833, 231422848]	[]
28_7322	chr1	234745816	234746216	+	768	41.0	[7.657809]	[84]	[]	[]	[234745991]	[]
28_7323	chr1	234942899	234943299	+	1000	41.0	[10.276439]	[130]	[]	[]	[234943120]	[]
28_7326	chr1	235513670	235514070	+	1000	41.0	[10.276439]	[178]	[]	[]	[235513900]	[]
28_733	chr5	126971485	126971885	+	1000	80.5	[]	[]	[7.408826, 7.408826]	[137, 175]	[]	[126971687, 126971725]
28_7330	chr10	17199322	17199722	+	1000	41.0	[]	[]	[7.408826]	[186]	[]	[17199511]
28_7331	chr10	17643626	17644026	+	1000	41.0	[10.276439, 7.408826]	[135, 141]	[7.408826]	[187]	[17643785, 17643791]	[17643837]
28_7333	chr10	30494029	30494429	+	1000	41.0	[]	[]	[10.276439]	[122]	[]	[30494192]
28_7334	chr10	31947520	31947920	+	1000	41.0	[7.408826, 7.657809]	[117, 185]	[]	[]	[31947699, 31947767]	[]
28_7335	chr10	50335105	50335505	+	941	41.0	[]	[]	[10.276439]	[151]	[]	[50335340]
28_7336	chr10	61475335	61475735	+	1000	41.0	[10.276439]	[161]	[]	[]	[61475573]	[]
28_7337	chr10	63115884	63116284	+	1000	41.0	[]	[]	[7.408826]	[155]	[]	[63116116]
28_7338	chr10	63629516	63629916	+	1000	41.0	[]	[]	[7.657809, 7.657809]	[203, 229]	[]	[63629727, 63629753]
28_7340	chr10	74011908	74012308	+	1000	41.0	[10.276439]	[179]	[]	[]	[74012152]	[]
28_7341	chr10	78974240	78974640	+	1000	41.0	[7.408826]	[125]	[]	[]	[78974462]	[]
28_7343	chr11	19442197	19442597	+	1000	41.0	[]	[]	[7.657809]	[162]	[]	[19442427]
28_7344	chr11	35821778	35822178	+	1000	41.0	[]	[]	[10.276439]	[129]	[]	[35822005]
28_7346	chr11	65941385	65941785	+	1000	41.0	[]	[]	[10.276439]	[101]	[]	[65941536]
28_7347	chr11	86041934	86042334	+	1000	41.0	[7.657809]	[217]	[]	[]	[86042176]	[]
28_7348	chr11	86202235	86202635	+	1000	41.0	[7.657809]	[199]	[]	[]	[86202469]	[]
28_7350	chr11	124608122	124608522	+	1000	41.0	[]	[]	[7.0441737, 7.408826]	[91, 144]	[]	[124608306, 124608359]
28_7353	chr12	49741455	49741855	+	1000	41.0	[]	[]	[10.276439]	[110]	[]	[49741653]
28_7361	chr12	116559220	116559620	+	1000	41.0	[]	[]	[10.276439]	[228]	[]	[116559467]
28_7363	chr12	123633787	123634187	+	1000	41.0	[]	[]	[7.657809]	[124]	[]	[123633943]
28_7365	chr13	44143188	44143588	+	1000	41.0	[]	[]	[7.657809]	[104]	[]	[44143384]
28_737	chr7	102992934	102993334	+	1000	80.5	[7.408826]	[98]	[7.0441737, 7.0441737]	[91, 139]	[102993104]	[102993097, 102993145]
28_7374	chr15	82389282	82389682	+	1000	41.0	[]	[]	[7.408826]	[84]	[]	[82389459]
28_7375	chr15	99565617	99566017	+	1000	41.0	[7.657809]	[76]	[]	[]	[99565780]	[]
28_7378	chr16	25031066	25031466	+	1000	41.0	[10.276439]	[190]	[]	[]	[25031305]	[]
28_738	chr7	139936828	139937228	+	1000	80.5	[7.408826]	[75]	[]	[]	[139936996]	[]
28_7381	chr16	79971582	79971982	+	1000	41.0	[]	[]	[10.276439]	[78]	[]	[79971753]
28_7383	chr16	84622795	84623195	+	1000	41.0	[]	[]	[7.657809, 10.276439]	[135, 181]	[]	[84622976, 84623022]
28_7385	chr16	87875105	87875505	+	1000	41.0	[]	[]	[9.601446]	[112]	[]	[87875305]
28_7386	chr16	88688008	88688408	+	1000	41.0	[]	[]	[10.276439]	[75]	[]	[88688165]
28_7390	chr17	40287756	40288156	+	1000	41.0	[]	[]	[10.276439]	[198]	[]	[40288005]
28_7392	chr17	42773244	42773644	+	1000	41.0	[7.408826]	[123]	[]	[]	[42773459]	[]
28_7394	chr17	44123735	44124135	+	1000	41.0	[7.408826]	[205]	[]	[]	[44123949]	[]
28_7396	chr17	46819099	46819499	+	1000	41.0	[]	[]	[9.601446]	[93]	[]	[46819284]
28_7397	chr17	48484820	48485220	+	1000	41.0	[10.276439]	[112]	[7.0441737]	[144]	[48485027]	[48485059]
28_7405	chr18	9055156	9055556	+	1000	41.0	[10.276439]	[152]	[]	[]	[9055389]	[]
28_7407	chr19	1601427	1601827	+	1000	41.0	[]	[]	[10.276439]	[172]	[]	[1601660]
28_7409	chr19	8363293	8363693	+	1000	41.0	[7.408826, 9.601446]	[133, 203]	[]	[]	[8363460, 8363530]	[]
28_741	chr12	716591	716991	+	1000	80.0	[]	[]	[10.276439]	[107]	[]	[716773]
28_7410	chr19	12551606	12552006	+	1000	41.0	[7.408826]	[182]	[]	[]	[12551804]	[]
28_7411	chr19	12791616	12792016	+	1000	41.0	[]	[]	[7.0441737]	[101]	[]	[12791785]
28_7413	chr19	18387529	18387929	+	1000	41.0	[]	[]	[7.408826]	[92]	[]	[18387716]
28_7415	chr19	41364329	41364729	+	1000	41.0	[]	[]	[10.276439]	[125]	[]	[41364537]
28_7416	chr19	43785152	43785552	+	1000	41.0	[]	[]	[9.601446]	[135]	[]	[43785333]
28_7419	chr19	47210740	47211140	+	1000	41.0	[10.276439]	[197]	[]	[]	[47210951]	[]
28_7422	chr19	49408196	49408596	+	1000	41.0	[10.276439]	[118]	[]	[]	[49408374]	[]
28_7429	chr2	53969477	53969877	+	1000	41.0	[7.408826]	[209]	[]	[]	[53969701]	[]
28_7432	chr2	64019760	64020160	+	1000	41.0	[7.0441737]	[111]	[]	[]	[64019964]	[]
28_7437	chr2	187554071	187554471	+	1000	41.0	[7.408826]	[101]	[7.657809]	[61]	[187554265]	[187554225]
28_7438	chr2	201433544	201433944	+	1000	41.0	[10.276439]	[188]	[]	[]	[201433761]	[]
28_744	chr18	2658180	2658580	+	1000	80.0	[]	[]	[10.276439]	[75]	[]	[2658345]
28_7441	chr20	30671211	30671611	+	1000	41.0	[]	[]	[10.276439]	[207]	[]	[30671426]
28_7442	chr20	31061126	31061526	+	1000	41.0	[]	[]	[7.657809, 7.657809, 7.657809, 7.657809, 7.657809, 7.657809, 7.657809, 7.657809, 10.276439, 7.657809]	[123, 133, 138, 143, 158, 173, 178, 183, 198, 208]	[]	[31061283, 31061293, 31061298, 31061303, 31061318, 31061333, 31061338, 31061343, 31061358, 31061368]
28_7443	chr20	34085538	34085938	+	1000	41.0	[]	[]	[7.657809, 10.276439]	[160, 172]	[]	[34085764, 34085776]
28_7445	chr20	50882002	50882402	+	1000	41.0	[7.657809]	[139]	[]	[]	[50882232]	[]
28_7447	chr20	53578838	53579238	+	1000	41.0	[]	[]	[7.408826, 10.276439]	[90, 120]	[]	[53579009, 53579039]
28_7454	chr22	18998934	18999334	+	1000	41.0	[7.657809]	[109]	[]	[]	[18999128]	[]
28_7455	chr22	19108086	19108486	+	1000	41.0	[]	[]	[10.276439]	[240]	[]	[19108328]
28_7457	chr22	20015582	20015982	+	1000	41.0	[7.408826, 7.0441737]	[95, 149]	[]	[]	[20015773, 20015827]	[]
28_746	chr4	110200754	110201154	+	1000	80.0	[]	[]	[10.276439]	[148]	[]	[110200997]
28_7464	chr22	22696249	22696649	+	1000	41.0	[]	[]	[7.0441737]	[163]	[]	[22696468]
28_7468	chr22	29821407	29821807	+	1000	41.0	[]	[]	[7.408826]	[190]	[]	[29821653]
28_747	chr5	95934394	95934794	+	1000	80.0	[10.276439]	[132]	[]	[]	[95934582]	[]
28_7470	chr22	50118638	50119038	+	1000	41.0	[7.0441737]	[169]	[]	[]	[50118809]	[]
28_7471	chr3	5426486	5426886	+	1000	41.0	[10.276439, 9.601446]	[116, 142]	[7.408826]	[162]	[5426668, 5426694]	[5426714]
28_7476	chr3	47324192	47324592	+	1000	41.0	[]	[]	[10.276439]	[182]	[]	[47324405]
28_7477	chr3	48185092	48185492	+	1000	41.0	[]	[]	[9.601446]	[155]	[]	[48185340]
28_748	chr6	26322721	26323121	+	1000	80.0	[7.408826, 10.276439]	[101, 138]	[]	[]	[26322919, 26322956]	[]
28_7480	chr3	124812688	124813088	+	1000	41.0	[7.0441737]	[146]	[]	[]	[124812870]	[]
28_7482	chr3	138642624	138643024	+	1000	41.0	[10.276439]	[192]	[]	[]	[138642862]	[]
28_7487	chr3	178260885	178261285	+	1000	41.0	[]	[]	[7.408826]	[130]	[]	[178261091]
28_749	chr6	143806288	143806688	+	1000	80.0	[10.276439, 7.408826]	[65, 114]	[7.408826]	[72]	[143806442, 143806491]	[143806449]
28_7490	chr3	195687516	195687916	+	1000	41.0	[]	[]	[7.657809]	[147]	[]	[195687729]
28_7496	chr4	153463975	153464375	+	1000	41.0	[7.408826]	[114]	[]	[]	[153464186]	[]
28_7498	chr4	174282815	174283215	+	1000	41.0	[]	[]	[10.276439]	[100]	[]	[174283014]
28_7499	chr4	185202396	185202796	+	1000	41.0	[7.408826, 7.408826]	[178, 190]	[]	[]	[185202590, 185202602]	[]
28_750	chr7	106659568	106659968	+	1000	80.0	[]	[]	[10.276439]	[160]	[]	[106659807]
28_7506	chr5	78294780	78295180	+	1000	41.0	[10.276439]	[81]	[9.601446]	[142]	[78294956]	[78295017]
28_7509	chr5	95644397	95644797	+	1000	41.0	[]	[]	[7.408826]	[128]	[]	[95644559]
28_751	chr7	118183673	118184073	+	1000	80.0	[]	[]	[10.276439]	[125]	[]	[118183860]
28_7512	chr5	131635239	131635639	+	1000	41.0	[]	[]	[9.601446]	[120]	[]	[131635454]
28_752	chr7	137986310	137986710	+	1000	80.0	[10.276439]	[108]	[]	[]	[137986505]	[]
28_7521	chr6	16240982	16241382	+	1000	41.0	[]	[]	[10.276439, 7.408826]	[71, 128]	[]	[16241145, 16241202]
28_7525	chr6	28266258	28266658	+	1000	41.0	[10.276439, 10.276439]	[176, 188]	[7.657809]	[128]	[28266464, 28266476]	[28266416]
28_7527	chr6	30828345	30828745	+	1000	41.0	[]	[]	[7.0441737]	[60]	[]	[30828502]
28_7529	chr6	35468218	35468618	+	1000	41.0	[9.601446]	[154]	[]	[]	[35468408]	[]
28_7530	chr6	35737446	35737846	+	1000	41.0	[]	[]	[7.408826, 7.408826]	[101, 174]	[]	[35737608, 35737681]
28_7531	chr6	36954193	36954593	+	1000	41.0	[7.408826]	[147]	[]	[]	[36954392]	[]
28_7534	chr6	43094032	43094432	+	1000	41.0	[]	[]	[10.276439]	[80]	[]	[43094208]
28_754	chr10	72272675	72273075	+	1000	79.5	[7.408826]	[160]	[]	[]	[72272895]	[]
28_7546	chr6	169451871	169452271	+	1000	41.0	[7.657809, 7.0441737]	[130, 193]	[]	[]	[169452044, 169452107]	[]
28_7552	chr7	24763384	24763784	+	1000	41.0	[10.276439]	[199]	[10.276439]	[193]	[24763621]	[24763615]
28_7553	chr7	44982134	44982534	+	1000	41.0	[7.0441737]	[169]	[]	[]	[44982315]	[]
28_7554	chr7	65002478	65002878	+	1000	41.0	[10.276439]	[188]	[]	[]	[65002668]	[]
28_7558	chr7	75879792	75880192	+	1000	41.0	[]	[]	[7.408826]	[112]	[]	[75879952]
28_7561	chr7	99466308	99466708	+	1000	41.0	[7.408826]	[115]	[]	[]	[99466486]	[]
28_7566	chr7	108535369	108535769	+	1000	41.0	[10.276439]	[155]	[7.408826]	[66]	[108535611]	[108535522]
28_7573	chr7	134593860	134594260	+	1000	41.0	[]	[]	[10.276439]	[107]	[]	[134594061]
28_758	chr3	44236608	44237008	+	1000	79.5	[10.276439]	[150]	[9.601446, 7.657809]	[90, 112]	[44236833]	[44236773, 44236795]
28_7581	chr8	20202347	20202747	+	1000	41.0	[7.0441737, 10.276439]	[88, 158]	[7.408826]	[163]	[20202507, 20202577]	[20202582]
28_7583	chr8	38383186	38383586	+	1000	41.0	[]	[]	[7.408826, 7.408826]	[174, 199]	[]	[38383383, 38383408]
28_7584	chr8	56074421	56074821	+	1000	41.0	[]	[]	[7.408826]	[117]	[]	[56074573]
28_7585	chr8	58595778	58596178	+	1000	41.0	[7.408826]	[88]	[]	[]	[58595961]	[]
28_7586	chr8	93803333	93803733	+	1000	41.0	[]	[]	[7.0441737]	[117]	[]	[93803510]
28_7588	chr8	101158945	101159345	+	1000	41.0	[]	[]	[7.408826]	[114]	[]	[101159130]
28_7591	chr9	34132234	34132634	+	1000	41.0	[7.408826, 7.657809]	[101, 148]	[]	[]	[34132434, 34132481]	[]
28_7593	chr9	87518728	87519128	+	1000	41.0	[10.276439]	[115]	[7.408826]	[120]	[87518911]	[87518916]
28_7594	chr9	97944584	97944984	+	1000	41.0	[10.276439]	[60]	[]	[]	[97944744]	[]
28_7595	chr9	109132576	109132976	+	1000	41.0	[]	[]	[7.408826, 7.0441737]	[137, 202]	[]	[109132755, 109132820]
28_7596	chr9	130736883	130737283	+	1000	41.0	[10.276439]	[81]	[]	[]	[130737034]	[]
28_7597	chr9	130776972	130777372	+	1000	41.0	[7.408826, 7.408826, 7.408826]	[135, 151, 203]	[]	[]	[130777151, 130777167, 130777219]	[]
28_76	chr17	26619737	26620137	+	1000	218.0	[10.276439]	[169]	[7.657809, 10.276439]	[188, 231]	[26619923]	[26619942, 26619985]
28_7602	chrX	11461523	11461923	+	1000	41.0	[]	[]	[7.408826]	[121]	[]	[11461740]
28_7603	chr1	1471079	1471479	+	1000	40.5	[]	[]	[10.276439]	[106]	[]	[1471258]
28_7605	chr1	12005639	12006039	+	1000	40.5	[7.0441737]	[188]	[]	[]	[12005841]	[]
28_7608	chr1	23116405	23116805	+	1000	40.5	[]	[]	[7.408826]	[124]	[]	[23116626]
28_761	chr6	31973039	31973439	+	1000	79.5	[10.276439]	[124]	[]	[]	[31973258]	[]
28_7617	chr1	28449951	28450351	+	1000	40.5	[7.408826]	[133]	[]	[]	[28450169]	[]
28_7618	chr1	31880240	31880640	+	1000	40.5	[7.408826]	[105]	[]	[]	[31880404]	[]
28_7619	chr1	32222081	32222481	+	1000	40.5	[]	[]	[7.408826]	[99]	[]	[32222247]
28_7626	chr1	53182058	53182458	+	1000	40.5	[7.657809]	[148]	[]	[]	[53182299]	[]
28_7627	chr1	54199783	54200183	+	1000	40.5	[10.276439]	[136]	[]	[]	[54200008]	[]
28_763	chr6	84270045	84270445	+	1000	79.5	[10.276439]	[115]	[10.276439]	[156]	[84270251]	[84270292]
28_7633	chr1	151001667	151002067	+	1000	40.5	[]	[]	[10.276439, 7.408826]	[177, 215]	[]	[151001846, 151001884]
28_7637	chr1	162564642	162565042	+	1000	40.5	[10.276439, 7.408826]	[115, 163]	[]	[]	[162564825, 162564873]	[]
28_764	chr7	106542495	106542895	+	1000	79.5	[]	[]	[10.276439]	[169]	[]	[106542707]
28_7642	chr1	181089965	181090365	+	1000	40.5	[]	[]	[7.657809]	[161]	[]	[181090166]
28_7645	chr1	205228936	205229336	+	1000	40.5	[7.408826]	[91]	[]	[]	[205229117]	[]
28_7648	chr1	211382733	211383133	+	1000	40.5	[10.276439, 7.0441737]	[124, 140]	[]	[]	[211382920, 211382936]	[]
28_7651	chr1	212414927	212415327	+	1000	40.5	[]	[]	[10.276439, 7.0441737]	[106, 113]	[]	[212415115, 212415122]
28_7654	chr1	224012664	224013064	+	1000	40.5	[]	[]	[7.657809, 7.0441737, 7.657809, 7.657809, 7.0441737, 7.0441737, 7.657809, 7.657809, 7.657809]	[122, 127, 137, 142, 147, 162, 172, 182, 202]	[]	[224012820, 224012825, 224012835, 224012840, 224012845, 224012860, 224012870, 224012880, 224012900]
28_7659	chr1	234371981	234372381	+	1000	40.5	[7.408826]	[146]	[]	[]	[234372215]	[]
28_7662	chr1	246571295	246571695	+	1000	40.5	[]	[]	[10.276439]	[140]	[]	[246571500]
28_7664	chr10	14959675	14960075	+	1000	40.5	[]	[]	[7.657809]	[118]	[]	[14959859]
28_7667	chr10	22672463	22672863	+	1000	40.5	[7.657809]	[126]	[]	[]	[22672657]	[]
28_7672	chr10	60298714	60299114	+	1000	40.5	[]	[]	[7.0441737]	[143]	[]	[60298936]
28_7676	chr10	73849097	73849497	+	1000	40.5	[]	[]	[7.408826]	[200]	[]	[73849347]
28_7677	chr10	80496518	80496918	+	1000	40.5	[10.276439]	[112]	[]	[]	[80496687]	[]
28_7679	chr10	86754840	86755240	+	1000	40.5	[]	[]	[7.408826]	[122]	[]	[86755030]
28_7680	chr11	5247312	5247712	+	1000	40.5	[7.657809]	[214]	[]	[]	[5247553]	[]
28_7682	chr11	35040164	35040564	+	699	40.5	[]	[]	[10.276439]	[68]	[]	[35040321]
28_7683	chr11	43746619	43747019	+	1000	40.5	[10.276439]	[137]	[]	[]	[43746851]	[]
28_7685	chr11	59786904	59787304	+	1000	40.5	[7.657809]	[169]	[]	[]	[59787124]	[]
28_7686	chr11	64996918	64997318	+	1000	40.5	[7.408826]	[125]	[10.276439]	[165]	[64997103]	[64997143]
28_7690	chr11	77994489	77994889	+	988	40.5	[]	[]	[9.601446]	[135]	[]	[77994704]
28_7691	chr11	78050846	78051246	+	1000	40.5	[7.408826]	[193]	[10.276439]	[169]	[78051081]	[78051057]
28_7692	chr11	86177243	86177643	+	1000	40.5	[]	[]	[7.408826]	[147]	[]	[86177478]
28_7693	chr11	86938935	86939335	+	1000	40.5	[10.276439]	[110]	[]	[]	[86939139]	[]
28_7694	chr11	118002254	118002654	+	1000	40.5	[]	[]	[10.276439, 10.276439]	[141, 173]	[]	[118002459, 118002491]
28_7695	chr11	119106912	119107312	+	1000	40.5	[]	[]	[10.276439]	[86]	[]	[119107083]
28_7696	chr11	124837120	124837520	+	875	40.5	[]	[]	[7.0441737]	[131]	[]	[124837344]
28_77	chr17	67993141	67993541	+	1000	216.5	[]	[]	[9.601446]	[151]	[]	[67993375]
28_770	chr16	11104949	11105349	+	1000	79.0	[]	[]	[7.408826]	[91]	[]	[11105127]
28_7703	chr12	93302667	93303067	+	1000	40.5	[7.408826]	[95]	[]	[]	[93302845]	[]
28_7704	chr12	104589257	104589657	+	1000	40.5	[]	[]	[7.408826]	[95]	[]	[104589437]
28_7709	chr13	107925547	107925947	+	1000	40.5	[9.601446]	[151]	[]	[]	[107925769]	[]
28_7710	chr14	34982617	34983017	+	1000	40.5	[]	[]	[7.408826]	[146]	[]	[34982844]
28_7713	chr15	40806686	40807086	+	1000	40.5	[]	[]	[10.276439]	[101]	[]	[40806869]
28_7715	chr15	64439054	64439454	+	1000	40.5	[]	[]	[7.408826]	[68]	[]	[64439213]
28_7716	chr15	74438595	74438995	+	1000	40.5	[7.408826]	[139]	[]	[]	[74438762]	[]
28_7718	chr15	88467376	88467776	+	1000	40.5	[]	[]	[10.276439]	[149]	[]	[88467575]
28_7722	chr16	3183928	3184328	+	1000	40.5	[]	[]	[7.408826]	[190]	[]	[3184124]
28_7725	chr16	27235220	27235620	+	1000	40.5	[7.657809]	[98]	[]	[]	[27235372]	[]
28_7729	chr16	34572444	34572844	+	1000	40.5	[]	[]	[7.657809, 7.657809, 7.657809, 7.657809, 7.657809, 7.657809, 7.657809, 7.657809]	[55, 68, 73, 78, 117, 140, 145, 150]	[]	[34572599, 34572612, 34572617, 34572622, 34572661, 34572684, 34572689, 34572694]
28_7735	chr17	28598656	28599056	+	1000	40.5	[10.276439]	[123]	[]	[]	[28598816]	[]
28_7736	chr17	35533309	35533709	+	1000	40.5	[10.276439]	[154]	[10.276439]	[101]	[35533542]	[35533489]
28_7737	chr17	42024797	42025197	+	1000	40.5	[10.276439]	[135]	[]	[]	[42024988]	[]
28_7739	chr17	81722554	81722954	+	1000	40.5	[9.601446]	[128]	[]	[]	[81722715]	[]
28_774	chr2	177251946	177252346	+	1000	79.0	[]	[]	[9.601446]	[162]	[]	[177252167]
28_7744	chr19	11565188	11565588	+	1000	40.5	[10.276439]	[128]	[]	[]	[11565369]	[]
28_7747	chr19	17450345	17450745	+	1000	40.5	[]	[]	[7.0441737]	[198]	[]	[17450588]
28_7748	chr19	18152507	18152907	+	924	40.5	[]	[]	[7.0441737]	[141]	[]	[18152743]
28_775	chr22	20639773	20640173	+	1000	79.0	[]	[]	[7.408826, 7.657809, 7.0441737]	[84, 108, 165]	[]	[20639939, 20639963, 20640020]
28_7751	chr19	38900746	38901146	+	1000	40.5	[]	[]	[7.408826, 10.276439, 7.408826]	[94, 104, 166]	[]	[38900914, 38900924, 38900986]
28_7752	chr19	39532840	39533240	+	1000	40.5	[10.276439]	[169]	[]	[]	[39533082]	[]
28_7754	chr19	40664720	40665120	+	1000	40.5	[]	[]	[7.408826]	[141]	[]	[40664935]
28_7757	chr19	51549606	51550006	+	1000	40.5	[]	[]	[7.408826]	[100]	[]	[51549776]
28_776	chr22	23179959	23180359	+	1000	79.0	[7.0441737]	[177]	[]	[]	[23180209]	[]
28_7760	chr1_KI270709v1_random	10455	10855	+	916	40.5	[7.657809, 7.657809, 7.657809]	[95, 100, 164]	[]	[]	[10624, 10629, 10693]	[]
28_7763	chr2	6897107	6897507	+	1000	40.5	[]	[]	[10.276439]	[81]	[]	[6897279]
28_7765	chr2	12176877	12177277	+	1000	40.5	[]	[]	[7.0441737]	[117]	[]	[12177038]
28_7767	chr2	28269299	28269699	+	1000	40.5	[]	[]	[7.0441737]	[135]	[]	[28269498]
28_777	chr6	27552315	27552715	+	1000	79.0	[7.408826]	[160]	[]	[]	[27552554]	[]
28_7770	chr2	68391758	68392158	+	1000	40.5	[]	[]	[10.276439]	[87]	[]	[68391928]
28_7776	chr2	157722479	157722879	+	1000	40.5	[7.0441737]	[67]	[]	[]	[157722642]	[]
28_7777	chr2	157876869	157877269	+	1000	40.5	[]	[]	[10.276439]	[139]	[]	[157877066]
28_7778	chr2	170084771	170085171	+	1000	40.5	[7.408826]	[123]	[]	[]	[170084923]	[]
28_7783	chr2	177433401	177433801	+	1000	40.5	[10.276439]	[87]	[]	[]	[177433573]	[]
28_7784	chr2	178522879	178523279	+	1000	40.5	[]	[]	[7.0441737, 9.601446]	[69, 147]	[]	[178523048, 178523126]
28_7785	chr20	32665363	32665763	+	1000	40.5	[]	[]	[10.276439]	[228]	[]	[32665603]
28_7787	chr20	41072094	41072494	+	1000	40.5	[10.276439]	[153]	[10.276439]	[67]	[41072344]	[41072258]
28_7791	chr20	53917395	53917795	+	1000	40.5	[10.276439]	[119]	[]	[]	[53917572]	[]
28_7792	chr21	36298301	36298701	+	1000	40.5	[10.276439]	[166]	[]	[]	[36298507]	[]
28_7793	chr21	37373508	37373908	+	1000	40.5	[7.657809]	[96]	[]	[]	[37373669]	[]
28_7795	chr21	39379643	39380043	+	1000	40.5	[]	[]	[7.0441737]	[187]	[]	[39379879]
28_7796	chr21	39446175	39446575	+	1000	40.5	[7.408826, 7.408826]	[141, 164]	[]	[]	[39446347, 39446370]	[]
28_7797	chr21	42010089	42010489	+	1000	40.5	[9.601446, 7.657809]	[152, 202]	[]	[]	[42010285, 42010335]	[]
28_78	chr3	5428940	5429340	+	1000	214.5	[]	[]	[7.0441737]	[130]	[]	[5429163]
28_780	chr9	38170883	38171283	+	1000	79.0	[]	[]	[9.601446]	[88]	[]	[38171058]
28_7800	chr22	21621141	21621541	+	1000	40.5	[]	[]	[7.408826]	[110]	[]	[21621335]
28_7802	chr22	21767584	21767984	+	1000	40.5	[9.601446]	[111]	[]	[]	[21767743]	[]
28_7807	chr22	22940604	22941004	+	850	40.5	[]	[]	[7.408826]	[205]	[]	[22940812]
28_781	chr1	15831885	15832285	+	1000	78.5	[7.0441737]	[95]	[10.276439]	[132]	[15832049]	[15832086]
28_7811	chr22	41286452	41286852	+	1000	40.5	[9.601446]	[123]	[]	[]	[41286623]	[]
28_7817	chr3	33074429	33074829	+	1000	40.5	[]	[]	[7.0441737]	[135]	[]	[33074635]
28_782	chr1	29156859	29157259	+	1000	78.5	[7.657809]	[226]	[]	[]	[29157105]	[]
28_7826	chr3	115986515	115986915	+	1000	40.5	[]	[]	[10.276439]	[81]	[]	[115986688]
28_7828	chr3	150469494	150469894	+	1000	40.5	[7.0441737]	[235]	[10.276439]	[197]	[150469744]	[150469706]
28_7831	chr3	171811380	171811780	+	1000	40.5	[7.408826, 7.408826]	[95, 131]	[]	[]	[171811570, 171811606]	[]
28_7832	chr3	177284474	177284874	+	1000	40.5	[7.0441737, 7.408826]	[86, 127]	[]	[]	[177284647, 177284688]	[]
28_7834	chr4	48739515	48739915	+	1000	40.5	[]	[]	[7.408826]	[167]	[]	[48739692]
28_7835	chr4	87006129	87006529	+	1000	40.5	[7.408826, 10.276439]	[118, 148]	[]	[]	[87006310, 87006340]	[]
28_7839	chr4	122602772	122603172	+	943	40.5	[]	[]	[10.276439]	[182]	[]	[122603019]
28_7841	chr4	153410051	153410451	+	1000	40.5	[10.276439, 7.408826]	[102, 165]	[10.276439, 7.657809]	[136, 148]	[153410230, 153410293]	[153410264, 153410276]
28_7847	chr5	140261319	140261719	+	1000	40.5	[]	[]	[9.601446]	[179]	[]	[140261505]
28_7848	chr5	141970152	141970552	+	1000	40.5	[]	[]	[7.408826, 7.408826]	[102, 151]	[]	[141970321, 141970370]
28_7849	chr5	142015072	142015472	+	1000	40.5	[]	[]	[10.276439]	[140]	[]	[142015305]
28_785	chr10	92756193	92756593	+	1000	78.5	[7.408826]	[62]	[10.276439]	[77]	[92756345]	[92756360]
28_7850	chr5	150904868	150905268	+	1000	40.5	[]	[]	[9.601446]	[94]	[]	[150905057]
28_7851	chr5	173890198	173890598	+	1000	40.5	[10.276439]	[150]	[]	[]	[173890447]	[]
28_7852	chr5	181027348	181027748	+	1000	40.5	[7.657809]	[134]	[10.276439]	[123]	[181027571]	[181027560]
28_7857	chr6	26212243	26212643	+	1000	40.5	[]	[]	[7.657809]	[245]	[]	[26212494]
28_7859	chr6	31401234	31401634	+	1000	40.5	[7.408826]	[207]	[]	[]	[31401469]	[]
28_7860	chr6	33249522	33249922	+	1000	40.5	[10.276439, 7.408826]	[86, 161]	[7.408826]	[146]	[33249688, 33249763]	[33249748]
28_7861	chr6	34306102	34306502	+	1000	40.5	[]	[]	[7.657809]	[159]	[]	[34306330]
28_7864	chr6	34656274	34656674	+	1000	40.5	[]	[]	[7.408826]	[120]	[]	[34656471]
28_7866	chr6	37058588	37058988	+	1000	40.5	[]	[]	[7.0441737]	[201]	[]	[37058816]
28_7867	chr6	37185977	37186377	+	1000	40.5	[7.408826]	[151]	[]	[]	[37186216]	[]
