#PeakID(python identify_motif.py ./ENCODE_processed_files/EGR1_idr.fa EGR1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
124_10003	chr22	31084698	31085098	+	1000	64.5	[9.087717]	[114]	[11.022005, 8.912237]	[140, 170]	[31084885]	[31084911, 31084941]
124_9182	chrX	135973452	135973852	+	1000	69.0	[]	[]	[8.660436]	[132]	[]	[135973617]
124_9183	chr1	150619761	150620161	+	1000	68.5	[]	[]	[10.357813]	[212]	[]	[150620011]
124_9184	chr1	167455515	167455915	+	1000	68.5	[11.784916, 9.860422, 8.412784, 9.56939, 7.284421]	[76, 107, 113, 121, 123]	[]	[]	[167455669, 167455700, 167455706, 167455714, 167455716]	[]
124_9187	chr1	231528379	231528779	+	1000	68.5	[7.7607307]	[118]	[6.9216833, 8.28363, 9.709036]	[126, 129, 159]	[231528555]	[231528563, 231528566, 231528596]
124_9188	chr10	69318357	69318757	+	1000	68.5	[8.324494]	[86]	[8.046877]	[161]	[69318522]	[69318597]
124_9190	chr11	44264346	44264746	+	1000	68.5	[]	[]	[12.958331]	[120]	[]	[44264536]
124_9193	chr11	108009656	108010056	+	1000	68.5	[9.742292]	[103]	[]	[]	[108009856]	[]
124_9194	chr11	111765590	111765990	+	1000	68.5	[11.787007]	[91]	[]	[]	[111765781]	[]
124_9195	chr12	51926145	51926545	+	1000	68.5	[12.958331, 10.209206]	[139, 150]	[]	[]	[51926356, 51926367]	[]
124_920	chr5	139709161	139709561	+	1000	249.5	[12.493753]	[107]	[6.9215894, 13.844391]	[88, 93]	[139709366]	[139709347, 139709352]
124_9203	chr17	59154358	59154758	+	1000	68.5	[8.151421]	[100]	[]	[]	[59154554]	[]
124_9208	chr19	900349	900749	+	1000	68.5	[7.039815, 9.464078]	[79, 119]	[]	[]	[900528, 900568]	[]
124_921	chr8	99013089	99013489	+	1000	249.5	[]	[]	[13.844391]	[110]	[]	[99013292]
124_9212	chr2	10331141	10331541	+	1000	68.5	[7.200079, 8.798335]	[74, 97]	[]	[]	[10331313, 10331336]	[]
124_9217	chr20	38000287	38000687	+	1000	68.5	[7.245736, 7.541476]	[138, 150]	[15.82531]	[114]	[38000499, 38000511]	[38000475]
124_9218	chr20	41137800	41138200	+	1000	68.5	[13.844391]	[145]	[8.412784]	[172]	[41137993]	[41138020]
124_9223	chr3	195637017	195637417	+	1000	68.5	[]	[]	[8.336318, 7.8133497, 7.884211]	[92, 101, 104]	[]	[195637209, 195637218, 195637221]
124_9225	chr5	91280529	91280929	+	1000	68.5	[]	[]	[10.977412, 6.7165995]	[188, 191]	[]	[91280737, 91280740]
124_923	chr5	139697154	139697554	+	1000	249.0	[8.779411, 11.787007]	[246, 250]	[]	[]	[139697384, 139697388]	[]
124_9231	chr7	47372007	47372407	+	1000	68.5	[12.609271]	[96]	[]	[]	[47372202]	[]
124_9234	chr7	139916349	139916749	+	1000	68.5	[]	[]	[6.701721]	[71]	[]	[139916509]
124_9236	chr8	140630402	140630802	+	840	68.5	[]	[]	[8.824264]	[64]	[]	[140630554]
124_9237	chr8	144019748	144020148	+	1000	68.5	[7.25622, 10.344157, 8.480857]	[64, 141, 145]	[]	[]	[144019912, 144019989, 144019993]	[]
124_9241	chrX	55014792	55015192	+	1000	68.5	[13.765835]	[128]	[]	[]	[55014991]	[]
124_9245	chr1	58816141	58816541	+	1000	68.0	[]	[]	[9.540544, 8.673553]	[75, 154]	[]	[58816310, 58816389]
124_9246	chr1	86774222	86774622	+	1000	68.0	[9.624041]	[90]	[]	[]	[86774394]	[]
124_9248	chr1	155080596	155080996	+	1000	68.0	[]	[]	[9.626775]	[173]	[]	[155080817]
124_9249	chr1	156193871	156194271	+	1000	68.0	[7.60528]	[127]	[7.60528]	[137]	[156194052]	[156194062]
124_925	chr1	16644512	16644912	+	1000	248.5	[7.0598025, 12.335355, 7.7607307, 11.853682, 7.2720184]	[81, 123, 129, 152, 154]	[]	[]	[16644682, 16644724, 16644730, 16644753, 16644755]	[]
124_9252	chr10	99141076	99141476	+	1000	68.0	[8.96253]	[99]	[]	[]	[99141267]	[]
124_9255	chr11	70742584	70742984	+	966	68.0	[]	[]	[6.591399, 7.673353, 8.412784, 8.923889]	[56, 88, 126, 132]	[]	[70742737, 70742769, 70742807, 70742813]
124_9261	chr14	22767192	22767592	+	1000	68.0	[9.087717]	[93]	[]	[]	[22767361]	[]
124_9263	chr14	69767670	69768070	+	1000	68.0	[]	[]	[8.974362, 10.067872]	[150, 180]	[]	[69767877, 69767907]
124_9264	chr14	103562358	103562758	+	1000	68.0	[]	[]	[6.8398285, 6.817416]	[176, 218]	[]	[103562509, 103562551]
124_9269	chr15	82549057	82549457	+	1000	68.0	[]	[]	[10.364898]	[110]	[]	[82549258]
124_927	chr2	61017401	61017801	+	1000	248.5	[]	[]	[13.081168]	[178]	[]	[61017643]
124_9275	chr17	4704052	4704452	+	1000	68.0	[]	[]	[9.58397]	[186]	[]	[4704276]
124_9276	chr17	39674898	39675298	+	1000	68.0	[]	[]	[8.412784, 7.7197247]	[93, 108]	[]	[39675081, 39675096]
124_9278	chr17	42577549	42577949	+	1000	68.0	[]	[]	[10.540331]	[176]	[]	[42577756]
124_9284	chr18	11962618	11963018	+	1000	68.0	[7.528815]	[148]	[]	[]	[11962842]	[]
124_9286	chr19	1251306	1251706	+	1000	68.0	[10.628352]	[102]	[]	[]	[1251487]	[]
124_9288	chr19	7858205	7858605	+	1000	68.0	[7.128622, 12.493753, 13.844391]	[89, 91, 97]	[]	[]	[7858372, 7858374, 7858380]	[]
124_929	chr8	11016321	11016721	+	1000	248.5	[13.580936, 7.147735]	[106, 158]	[]	[]	[11016511, 11016563]	[]
124_93	chr22	19891584	19891984	+	1000	451.0	[]	[]	[13.765835, 7.7370796]	[95, 127]	[]	[19891764, 19891796]
124_930	chr9	137450143	137450543	+	1000	248.5	[12.417288, 6.5494204, 10.893155]	[83, 89, 126]	[12.609271]	[97]	[137450314, 137450320, 137450357]	[137450328]
124_9300	chr2	85996528	85996928	+	1000	68.0	[10.549796]	[174]	[]	[]	[85996746]	[]
124_9303	chr2	215311737	215312137	+	1000	68.0	[10.9346075]	[146]	[]	[]	[215311898]	[]
124_9305	chr20	31722442	31722842	+	1000	68.0	[7.005281, 9.277715]	[75, 81]	[]	[]	[31722593, 31722599]	[]
124_9306	chr20	58209684	58210084	+	1000	68.0	[]	[]	[7.758964, 11.784916]	[134, 136]	[]	[58209896, 58209898]
124_9307	chr20	62159900	62160300	+	1000	68.0	[]	[]	[13.765835]	[106]	[]	[62160104]
124_9309	chr3	9862607	9863007	+	1000	68.0	[]	[]	[12.415197, 8.55247]	[71, 137]	[]	[9862761, 9862827]
124_9312	chr3	143119081	143119481	+	1000	68.0	[]	[]	[7.200079, 8.550716]	[91, 117]	[]	[143119241, 143119267]
124_9313	chr3	184652493	184652893	+	1000	68.0	[7.3242927, 10.943448]	[82, 113]	[]	[]	[184652666, 184652697]	[]
124_9316	chr4	1928835	1929235	+	1000	68.0	[]	[]	[6.56107, 6.837073]	[200, 225]	[]	[1929060, 1929085]
124_932	chr10	14837796	14838196	+	1000	248.0	[6.630428, 10.549241, 7.8132887, 8.358398, 8.759106]	[71, 80, 84, 86, 93]	[]	[]	[14837966, 14837975, 14837979, 14837981, 14837988]	[]
124_9320	chr4	184814986	184815386	+	1000	68.0	[]	[]	[10.900947]	[177]	[]	[184815225]
124_9328	chr7	56064092	56064492	+	1000	68.0	[]	[]	[9.39391, 10.877466]	[86, 92]	[]	[56064272, 56064278]
124_9331	chr7	102291571	102291971	+	1000	68.0	[13.002923]	[94]	[]	[]	[102291763]	[]
124_9332	chr7	155961835	155962235	+	1000	68.0	[]	[]	[7.736823, 16.306982, 10.503105, 7.0828924]	[95, 99, 105, 107]	[]	[155962028, 155962032, 155962038, 155962040]
124_9335	chr8	93991485	93991885	+	1000	68.0	[]	[]	[6.723736, 11.123285]	[100, 136]	[]	[93991637, 93991673]
124_9341	chr1	2546447	2546847	+	1000	67.5	[9.742292]	[162]	[11.787007]	[103]	[2546683]	[2546624]
124_9342	chr1	6245929	6246329	+	1000	67.5	[8.806168, 6.6912208, 15.82531]	[69, 120, 125]	[]	[]	[6246085, 6246136, 6246141]	[]
124_9346	chr1	28910365	28910765	+	1000	67.5	[12.52125]	[95]	[]	[]	[28910524]	[]
124_9348	chr1	179365812	179366212	+	1000	67.5	[]	[]	[7.006427, 6.7088513]	[125, 137]	[]	[179366010, 179366022]
124_9351	chr10	63976535	63976935	+	1000	67.5	[11.550309, 6.7762966]	[64, 141]	[]	[]	[63976689, 63976766]	[]
124_9352	chr10	89644334	89644734	+	1000	67.5	[7.8821154, 11.255987]	[214, 236]	[12.493753]	[159]	[89644547, 89644569]	[89644492]
124_9353	chr11	1154340	1154740	+	1000	67.5	[10.900947, 8.656574, 8.656574]	[108, 124, 148]	[]	[]	[1154548, 1154564, 1154588]	[]
124_9355	chr11	60841857	60842257	+	1000	67.5	[]	[]	[8.923889]	[136]	[]	[60842078]
124_9358	chr12	24948986	24949386	+	1000	67.5	[8.412784, 7.524495]	[103, 150]	[]	[]	[24949180, 24949227]	[]
124_936	chr7	25857080	25857480	+	1000	248.0	[13.844391]	[112]	[]	[]	[25857283]	[]
124_9365	chr12	123973875	123974275	+	1000	67.5	[8.874801]	[89]	[]	[]	[123974060]	[]
124_9368	chr13	80339077	80339477	+	1000	67.5	[8.847424, 7.736823, 10.263539]	[131, 135, 137]	[]	[]	[80339287, 80339291, 80339293]	[]
124_9370	chr14	64844991	64845391	+	1000	67.5	[8.010488]	[125]	[]	[]	[64845202]	[]
124_9374	chr15	75738747	75739147	+	1000	67.5	[]	[]	[7.130973, 7.0282426, 10.877466]	[156, 158, 231]	[]	[75738914, 75738916, 75738989]
124_9375	chr16	4373909	4374309	+	1000	67.5	[]	[]	[6.9615703, 8.206155, 8.206155, 8.206155, 8.206155, 8.206155, 8.206155, 10.067872, 16.306982, 10.275881]	[78, 80, 82, 84, 86, 88, 90, 116, 133, 147]	[]	[4374085, 4374087, 4374089, 4374091, 4374093, 4374095, 4374097, 4374123, 4374140, 4374154]
124_9378	chr16	85320016	85320416	+	1000	67.5	[]	[]	[8.256308, 12.958331]	[79, 132]	[]	[85320194, 85320247]
124_9380	chr17	14069309	14069709	+	1000	67.5	[7.6593366]	[103]	[7.79619]	[111]	[14069507]	[14069515]
124_9390	chr2	219308819	219309219	+	1000	67.5	[10.540331, 6.5807185, 9.03239]	[207, 235, 259]	[]	[]	[219309013, 219309041, 219309065]	[]
124_9391	chr20	64049664	64050064	+	1000	67.5	[11.023784, 10.395793]	[177, 181]	[]	[]	[64049897, 64049901]	[]
124_9402	chr5	134411797	134412197	+	1000	67.5	[10.067057]	[104]	[7.79173]	[129]	[134411973]	[134411998]
124_9404	chr5	172106841	172107241	+	1000	67.5	[]	[]	[10.977412, 7.8050995, 8.514492]	[169, 173, 177]	[]	[172107079, 172107083, 172107087]
124_9410	chr7	140223768	140224168	+	1000	67.5	[11.031469]	[128]	[]	[]	[140223978]	[]
124_9411	chr7	140533487	140533887	+	1000	67.5	[]	[]	[12.609271]	[115]	[]	[140533701]
124_9412	chr7	148983292	148983692	+	1000	67.5	[]	[]	[9.718811]	[100]	[]	[148983472]
124_9418	chr9	129596556	129596956	+	1000	67.5	[13.765835]	[109]	[6.667865]	[67]	[129596761]	[129596719]
124_942	chr1	27004723	27005123	+	1000	247.0	[13.844391]	[95]	[]	[]	[27004903]	[]
124_9421	chrX	154409176	154409576	+	1000	67.5	[9.777108, 6.8177485]	[89, 101]	[]	[]	[154409363, 154409375]	[]
124_9425	chr1	17400704	17401104	+	1000	67.0	[]	[]	[11.787007]	[102]	[]	[17400896]
124_9426	chr1	21687722	21688122	+	1000	67.0	[]	[]	[7.5214887]	[176]	[]	[21687947]
124_9428	chr1	29124543	29124943	+	1000	67.0	[]	[]	[7.728117]	[135]	[]	[29124698]
124_943	chr20	56362803	56363203	+	1000	247.0	[]	[]	[7.7197247, 8.414874]	[92, 147]	[]	[56362985, 56363040]
124_9431	chr1	44801843	44802243	+	1000	67.0	[]	[]	[7.245736]	[66]	[]	[44801999]
124_9435	chr1	229148217	229148617	+	1000	67.0	[6.56107]	[91]	[]	[]	[229148404]	[]
124_9437	chr10	8061900	8062300	+	1000	67.0	[10.713959, 8.568877]	[100, 132]	[]	[]	[8062072, 8062104]	[]
124_9439	chr10	50622216	50622616	+	1000	67.0	[8.201657]	[87]	[7.1517196]	[134]	[50622376]	[50622423]
124_944	chr6	13615143	13615543	+	1000	247.0	[7.6030517]	[214]	[8.824264]	[177]	[13615387]	[13615350]
124_9440	chr10	61765638	61766038	+	1000	67.0	[]	[]	[6.565827]	[170]	[]	[61765825]
124_9441	chr10	89701258	89701658	+	1000	67.0	[11.068636, 8.480857]	[87, 132]	[]	[]	[89701437, 89701482]	[]
124_9443	chr10	100359085	100359485	+	1000	67.0	[8.568877]	[142]	[]	[]	[100359306]	[]
124_9448	chr12	26938328	26938728	+	1000	67.0	[]	[]	[7.29909]	[80]	[]	[26938502]
124_945	chr7	5595723	5596123	+	1000	247.0	[]	[]	[8.894457, 9.865129]	[153, 186]	[]	[5595916, 5595949]
124_9454	chr16	720369	720769	+	1000	67.0	[9.586199]	[115]	[]	[]	[720565]	[]
124_9460	chr16	70801042	70801442	+	1000	67.0	[8.835772, 12.266589, 8.527235, 11.70845]	[108, 114, 147, 163]	[]	[]	[70801208, 70801214, 70801247, 70801263]	[]
124_9464	chr17	78137632	78138032	+	1000	67.0	[]	[]	[10.43637]	[134]	[]	[78137844]
124_9466	chr19	200231	200631	+	1000	67.0	[]	[]	[12.609271]	[147]	[]	[200399]
124_9468	chr19	4909240	4909640	+	1000	67.0	[8.511846, 10.472259, 7.5615997]	[97, 101, 122]	[]	[]	[4909430, 4909434, 4909455]	[]
124_947	chr6	34224093	34224493	+	1000	246.5	[9.524539, 7.8133497, 9.109602, 13.767925, 9.155227, 9.578873, 8.896548]	[77, 80, 82, 86, 92, 115, 119]	[]	[]	[34224270, 34224273, 34224275, 34224279, 34224285, 34224308, 34224312]	[]
124_9478	chr2	219417404	219417804	+	1000	67.0	[]	[]	[13.767925, 10.977412, 7.0572567, 11.787007, 8.514492]	[121, 154, 196, 198, 202]	[]	[219417558, 219417591, 219417633, 219417635, 219417639]
124_9479	chr20	41316711	41317111	+	1000	67.0	[]	[]	[11.123285]	[158]	[]	[41316910]
124_948	chr11	65261602	65262002	+	1000	246.0	[14.247508, 8.297052, 6.8491874, 7.633332, 7.2720184]	[102, 108, 110, 120, 122]	[9.104329, 7.2720184, 10.503044, 7.0571957, 6.5776134, 7.4149146]	[88, 140, 142, 144, 146, 150]	[65261802, 65261808, 65261810, 65261820, 65261822]	[65261788, 65261840, 65261842, 65261844, 65261846, 65261850]
124_9481	chr22	30420468	30420868	+	1000	67.0	[]	[]	[10.900947]	[99]	[]	[30420661]
124_9482	chr22	40856241	40856641	+	1000	67.0	[7.4628534, 10.900947]	[70, 107]	[]	[]	[40856398, 40856435]	[]
124_9483	chr22	45929703	45930103	+	1000	67.0	[10.900947]	[125]	[]	[]	[45929928]	[]
124_9484	chr3	4989190	4989590	+	1000	67.0	[7.5214887]	[154]	[]	[]	[4989430]	[]
124_949	chr17	73192807	73193207	+	1000	246.0	[7.4628534]	[93]	[10.977412]	[114]	[73192994]	[73193015]
124_9490	chr4	107719828	107720228	+	1000	67.0	[6.817416]	[98]	[]	[]	[107720000]	[]
124_9494	chr5	141617085	141617485	+	1000	67.0	[]	[]	[9.401702]	[92]	[]	[141617264]
124_9495	chr6	10886735	10887135	+	1000	67.0	[]	[]	[7.60528]	[114]	[]	[10886945]
124_9496	chr6	31727049	31727449	+	1000	67.0	[]	[]	[12.266589, 6.920839]	[103, 109]	[]	[31727243, 31727249]
124_9498	chr6	43172347	43172747	+	1000	67.0	[]	[]	[6.7629976]	[194]	[]	[43172543]
124_95	chr17	51153307	51153707	+	1000	448.5	[]	[]	[13.580936]	[102]	[]	[51153509]
124_950	chr6	110815353	110815753	+	1000	246.0	[9.540544]	[197]	[10.9346075]	[135]	[110815588]	[110815526]
124_9501	chr6	159790050	159790450	+	1000	67.0	[9.803944]	[114]	[7.5214887, 7.7244816]	[90, 92]	[159790232]	[159790208, 159790210]
124_9502	chr7	4830132	4830532	+	1000	67.0	[6.85102]	[134]	[8.391655, 6.939022]	[146, 148]	[4830322]	[4830334, 4830336]
124_9511	chr8	1816730	1817130	+	1000	67.0	[12.4531765, 8.133325]	[116, 179]	[]	[]	[1816907, 1816970]	[]
124_9512	chr9	34989502	34989902	+	1000	67.0	[]	[]	[8.874801, 7.130973, 11.784916, 6.8153253]	[132, 144, 146, 206]	[]	[34989678, 34989690, 34989692, 34989752]
124_9529	chr1	201678577	201678977	+	1000	66.5	[10.900947]	[88]	[]	[]	[201678731]	[]
124_953	chr22	19171501	19171901	+	1000	245.5	[6.7629976, 9.540544]	[56, 111]	[8.677157]	[105]	[19171652, 19171707]	[19171701]
124_9532	chr10	14959300	14959700	+	1000	66.5	[12.417288, 7.8153796, 7.040097, 9.121621]	[127, 131, 133, 155]	[]	[]	[14959470, 14959474, 14959476, 14959498]	[]
124_9538	chr11	690840	691240	+	1000	66.5	[]	[]	[10.364898]	[139]	[]	[691077]
124_9539	chr11	3404408	3404808	+	1000	66.5	[]	[]	[9.586199]	[59]	[]	[3404566]
124_9541	chr11	11842139	11842539	+	1000	66.5	[]	[]	[7.4649444, 7.622278, 7.800947]	[123, 127, 136]	[]	[11842358, 11842362, 11842371]
124_9543	chr11	44565086	44565486	+	1000	66.5	[]	[]	[6.810029, 12.493753]	[113, 142]	[]	[44565247, 44565276]
124_9546	chr11	117327708	117328108	+	1000	66.5	[7.3779783]	[65]	[7.6822624, 11.505457]	[92, 96]	[117327872]	[117327899, 117327903]
124_9547	chr12	6866205	6866605	+	1000	66.5	[8.190466]	[81]	[14.2495985]	[123]	[6866370]	[6866412]
124_9549	chr12	114656055	114656455	+	1000	66.5	[9.356474]	[81]	[]	[]	[114656226]	[]
124_9552	chr14	75069339	75069739	+	1000	66.5	[7.1162806, 8.376895, 9.591275, 8.414874]	[93, 95, 97, 101]	[]	[]	[75069513, 75069515, 75069517, 75069521]	[]
124_9558	chr15	74461031	74461431	+	1000	66.5	[7.673353]	[163]	[]	[]	[74461228]	[]
124_9562	chr15	88621437	88621837	+	1000	66.5	[12.609271]	[196]	[10.977412]	[109]	[88621675]	[88621588]
124_9564	chr16	2020558	2020958	+	1000	66.5	[12.493753, 14.474671]	[115, 182]	[]	[]	[2020740, 2020807]	[]
124_957	chr7	104945026	104945426	+	1000	245.0	[]	[]	[14.247508]	[91]	[]	[104945211]
124_9574	chr19	13880185	13880585	+	1000	66.5	[7.761374]	[182]	[]	[]	[13880426]	[]
124_9577	chr19	40778050	40778450	+	1000	66.5	[]	[]	[7.79619, 8.874801]	[111, 117]	[]	[40778233, 40778239]
124_9578	chr19	45885238	45885638	+	1000	66.5	[9.460741]	[135]	[7.618111, 6.656725, 6.715671]	[70, 72, 76]	[45885458]	[45885393, 45885395, 45885399]
124_9579	chr19	58326785	58327185	+	1000	66.5	[]	[]	[7.8153796, 9.7179985]	[147, 151]	[]	[58327003, 58327007]
124_9583	chr2	218996206	218996606	+	1000	66.5	[]	[]	[6.854853, 7.6606145]	[178, 221]	[]	[218996386, 218996429]
124_9585	chr20	22411752	22412152	+	1000	66.5	[]	[]	[6.56107]	[170]	[]	[22411984]
124_9590	chr22	42553557	42553957	+	1000	66.5	[]	[]	[8.358398, 7.8132887, 7.758964, 10.4342785, 7.128622, 9.727532]	[140, 142, 180, 182, 184, 201]	[]	[42553712, 42553714, 42553752, 42553754, 42553756, 42553773]
124_9591	chr3	75434938	75435338	+	1000	66.5	[]	[]	[12.52125, 7.5615997, 8.920029, 6.973857]	[86, 92, 144, 148]	[]	[75435112, 75435118, 75435170, 75435174]
124_9595	chr5	69234646	69235046	+	1000	66.5	[8.759106]	[105]	[6.659607, 8.078561]	[82, 160]	[69234830]	[69234807, 69234885]
124_9598	chr5	175867773	175868173	+	1000	66.5	[11.787007]	[108]	[]	[]	[175867976]	[]
124_9601	chr7	2517689	2518089	+	1000	66.5	[]	[]	[12.190124, 7.0475]	[100, 106]	[]	[2517880, 2517886]
124_9613	chr9	132259123	132259523	+	1000	66.5	[6.659607, 12.4531765]	[82, 126]	[9.786884, 10.472259]	[61, 139]	[132259305, 132259349]	[132259284, 132259362]
124_9615	chrX	103687307	103687707	+	1000	66.5	[7.28436]	[99]	[8.522126, 7.28436, 9.116671, 9.104329, 7.5519257, 11.784916]	[95, 99, 101, 105, 107, 119]	[103687503]	[103687499, 103687503, 103687505, 103687509, 103687511, 103687523]
124_9628	chr1	225848551	225848951	+	1000	66.0	[13.767925]	[112]	[]	[]	[225848748]	[]
124_9629	chr1	234957348	234957748	+	1000	66.0	[]	[]	[9.468438]	[142]	[]	[234957586]
124_963	chr4	139453557	139453957	+	1000	244.5	[10.472259]	[170]	[]	[]	[139453785]	[]
124_9631	chr10	29344463	29344863	+	1000	66.0	[13.767925, 8.336318]	[108, 166]	[]	[]	[29344653, 29344711]	[]
124_9632	chr10	103691638	103692038	+	1000	66.0	[7.2579703, 9.783957, 7.9445267]	[142, 146, 152]	[]	[]	[103691838, 103691842, 103691848]	[]
124_9634	chr11	64743939	64744339	+	1000	66.0	[7.483043, 8.433319, 11.031469, 6.905146]	[81, 115, 151, 169]	[]	[]	[64744091, 64744125, 64744161, 64744179]	[]
124_9642	chr12	122963734	122964134	+	1000	66.0	[11.123285]	[140]	[8.656574]	[192]	[122963932]	[122963984]
124_9646	chr15	75453782	75454182	+	1000	66.0	[]	[]	[6.646445]	[114]	[]	[75453955]
124_9653	chr17	18314905	18315305	+	1000	66.0	[10.540331]	[146]	[]	[]	[18315110]	[]
124_9655	chr17	44006533	44006933	+	1000	66.0	[]	[]	[9.35822, 9.709036, 6.6147556]	[81, 88, 134]	[]	[44006710, 44006717, 44006763]
124_9656	chr17	47867069	47867469	+	1000	66.0	[]	[]	[7.245736]	[120]	[]	[47867286]
124_966	chr7	100081703	100082103	+	1000	244.5	[]	[]	[8.923889]	[200]	[]	[100081919]
124_9664	chr19	7926473	7926873	+	1000	66.0	[7.1776633, 8.514492, 9.727532, 9.872259]	[71, 90, 94, 117]	[]	[]	[7926635, 7926654, 7926658, 7926681]	[]
124_9670	chr19	52189760	52190160	+	1000	66.0	[10.4342785, 10.503105, 7.8153796, 10.344157]	[260, 262, 266, 268]	[]	[]	[52189998, 52190000, 52190004, 52190006]	[]
124_9671	chr2	26970563	26970963	+	1000	66.0	[12.493753, 7.761374, 8.874801]	[101, 120, 129]	[]	[]	[26970746, 26970765, 26970774]	[]
124_9673	chr2	74421535	74421935	+	1000	66.0	[9.234492, 7.7536006]	[66, 86]	[6.9195924]	[132]	[74421688, 74421708]	[74421754]
124_9674	chr2	105458005	105458405	+	1000	66.0	[]	[]	[7.761374, 10.472259]	[87, 150]	[]	[105458163, 105458226]
124_9675	chr2	197499464	197499864	+	1000	66.0	[10.54715, 6.9934435]	[146, 150]	[6.659607]	[102]	[197499691, 197499695]	[197499647]
124_9679	chr20	50638519	50638919	+	1000	66.0	[]	[]	[10.209206, 7.549896]	[55, 61]	[]	[50638671, 50638677]
124_968	chr1	44238039	44238439	+	1000	244.0	[]	[]	[14.326064, 7.139317]	[107, 113]	[]	[44238244, 44238250]
124_9680	chr20	62145970	62146370	+	1000	66.0	[]	[]	[11.70845]	[94]	[]	[62146146]
124_9681	chr22	20243409	20243809	+	1000	66.0	[8.877223]	[203]	[8.045562, 11.787007]	[144, 150]	[20243654]	[20243595, 20243601]
124_9689	chr3	106130771	106131171	+	1000	66.0	[8.920029]	[82]	[]	[]	[106130952]	[]
124_969	chr12	67269122	67269522	+	1000	244.0	[7.9519277, 13.844391, 10.472259]	[90, 103, 109]	[]	[]	[67269307, 67269320, 67269326]	[]
124_9697	chr5	271440	271840	+	1000	66.0	[9.121621]	[84]	[]	[]	[271604]	[]
124_97	chr1	205211439	205211839	+	1000	446.5	[6.778187, 14.326064]	[62, 102]	[]	[]	[205211598, 205211638]	[]
124_9700	chr5	119327046	119327446	+	1000	66.0	[]	[]	[8.480857]	[119]	[]	[119327240]
124_9704	chr6	13711914	13712314	+	1000	66.0	[6.552371, 7.4461284]	[85, 94]	[]	[]	[13712067, 13712076]	[]
124_9706	chr6	36885733	36886133	+	1000	66.0	[]	[]	[8.986765]	[109]	[]	[36885915]
124_971	chr7	104207811	104208211	+	1000	244.0	[11.068636, 8.998497]	[83, 89]	[8.287208]	[119]	[104207984, 104207990]	[104208020]
124_9710	chr7	36367149	36367549	+	1000	66.0	[]	[]	[9.234492, 9.742292]	[74, 91]	[]	[36367313, 36367330]
124_9715	chr9	113221302	113221702	+	1000	66.0	[]	[]	[6.6553497, 6.646445, 10.977412]	[167, 171, 177]	[]	[113221523, 113221527, 113221533]
124_9718	chr9	135939401	135939801	+	1000	66.0	[8.845333, 8.845333, 8.845333, 8.845333, 8.845333]	[82, 102, 122, 138, 158]	[]	[]	[135939562, 135939582, 135939602, 135939618, 135939638]	[]
124_9723	chr1	9628538	9628938	+	1000	65.5	[]	[]	[10.900947]	[161]	[]	[9628787]
124_9726	chr1	91764413	91764813	+	1000	65.5	[]	[]	[11.70845]	[107]	[]	[91764615]
124_973	chr1	153626819	153627219	+	1000	243.5	[8.026177, 13.765835, 7.7244816, 7.3986516]	[85, 99, 103, 105]	[]	[]	[153627002, 153627016, 153627020, 153627022]	[]
124_9730	chr1	226703292	226703692	+	1000	65.5	[7.0282426, 9.390586, 8.634997, 15.82531]	[111, 130, 134, 152]	[]	[]	[226703498, 226703517, 226703521, 226703539]	[]
124_9731	chr1	247857685	247858085	+	1000	65.5	[7.5214887]	[85]	[]	[]	[247857863]	[]
124_9746	chr12	96501868	96502268	+	1000	65.5	[]	[]	[11.70845]	[120]	[]	[96502082]
124_9748	chr12	118357475	118357875	+	1000	65.5	[7.5968876]	[117]	[]	[]	[118357680]	[]
124_9750	chr13	18837888	18838288	+	1000	65.5	[10.461775]	[137]	[]	[]	[18838123]	[]
124_9754	chr14	104689154	104689554	+	1000	65.5	[8.759106]	[133]	[6.864414]	[82]	[104689383]	[104689332]
124_9755	chr16	456787	457187	+	1000	65.5	[11.123285]	[111]	[]	[]	[456969]	[]
124_9756	chr16	1310027	1310427	+	1000	65.5	[]	[]	[11.787007, 7.758964, 7.0282426]	[103, 107, 109]	[]	[1310197, 1310201, 1310203]
124_976	chr19	40663470	40663870	+	1000	243.5	[]	[]	[12.609271, 7.1776633, 7.0828924]	[123, 160, 216]	[]	[40663626, 40663663, 40663719]
124_9762	chr17	7651697	7652097	+	1000	65.5	[7.08763]	[189]	[]	[]	[7651902]	[]
124_9763	chr17	7843735	7844135	+	1000	65.5	[]	[]	[9.109602, 7.8133497, 11.581923, 10.900947]	[139, 141, 144, 191]	[]	[7843934, 7843936, 7843939, 7843986]
124_9765	chr17	39723553	39723953	+	1000	65.5	[]	[]	[7.9683204]	[125]	[]	[39723718]
124_9768	chr18	74598323	74598723	+	1000	65.5	[9.862483, 12.958331]	[157, 161]	[]	[]	[74598514, 74598518]	[]
124_977	chr2	84905126	84905526	+	1000	243.5	[10.877466, 7.139317, 7.039815, 7.0978427, 12.609271]	[57, 80, 96, 100, 104]	[]	[]	[84905281, 84905304, 84905320, 84905324, 84905328]	[]
124_9771	chr19	7873637	7874037	+	1000	65.5	[11.258634, 11.382621]	[108, 122]	[]	[]	[7873838, 7873852]	[]
