#PeakID(python identify_motif.py ./ENCODE_processed_files/TCF12_idr.fa TCF12 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
368_8291	chr6	42229792	42230192	+	1000	98.0	[]	[]	[8.320784]	[189]	[]	[42230024]
368_83	chr8	38091671	38092071	+	1000	754.5	[8.891774]	[87]	[8.891774]	[86]	[38091857]	[38091856]
368_8301	chr1	160692314	160692714	+	1000	97.5	[8.494345]	[121]	[]	[]	[160692528]	[]
368_8308	chr12	62977859	62978259	+	1000	97.5	[8.069409]	[142]	[]	[]	[62978082]	[]
368_8309	chr13	22955125	22955525	+	1000	97.5	[8.891774]	[168]	[8.001244]	[173]	[22955356]	[22955361]
368_8310	chr13	95656619	95657019	+	1000	97.5	[8.182954]	[83]	[]	[]	[95656790]	[]
368_8313	chr17	66276419	66276819	+	783	97.5	[8.891774]	[107]	[]	[]	[66276580]	[]
368_8321	chr20	57587984	57588384	+	1000	97.5	[]	[]	[8.891774]	[100]	[]	[57588172]
368_8324	chr3	97932415	97932815	+	1000	97.5	[8.228404]	[92]	[]	[]	[97932566]	[]
368_8326	chr3	157354267	157354667	+	1000	97.5	[8.779576]	[119]	[]	[]	[157354444]	[]
368_8332	chr7	22696687	22697087	+	1000	97.5	[8.968127]	[111]	[]	[]	[22696868]	[]
368_8335	chr8	124842780	124843180	+	1000	97.5	[]	[]	[8.891774]	[109]	[]	[124842969]
368_8338	chrX	135030599	135030999	+	1000	97.5	[8.779576]	[63]	[]	[]	[135030758]	[]
368_8352	chr2	48633180	48633580	+	1000	97.0	[]	[]	[8.891774, 8.891774]	[87, 151]	[]	[48633361, 48633425]
368_8353	chr2	126676909	126677309	+	1000	97.0	[8.779576]	[210]	[]	[]	[126677145]	[]
368_8354	chr20	684944	685344	+	1000	97.0	[]	[]	[8.001244]	[133]	[]	[685166]
368_837	chr3	49238472	49238872	+	1000	491.5	[8.891774]	[74]	[8.891774]	[73]	[49238646]	[49238645]
368_8376	chr8	15533695	15534095	+	1000	97.0	[]	[]	[8.182954]	[170]	[]	[15533927]
368_8392	chr12	120535024	120535424	+	1000	96.5	[]	[]	[12.567606]	[77]	[]	[120535187]
368_840	chr11	119085534	119085934	+	1000	491.0	[]	[]	[7.7957826]	[79]	[]	[119085708]
368_8400	chr17	66493932	66494332	+	982	96.5	[8.527855]	[137]	[]	[]	[66494123]	[]
368_8403	chr17	77071508	77071908	+	1000	96.5	[8.228404]	[142]	[]	[]	[77071749]	[]
368_8406	chr19	2977817	2978217	+	1000	96.5	[]	[]	[8.891774]	[105]	[]	[2978020]
368_841	chr18	57583287	57583687	+	1000	491.0	[8.001244]	[73]	[]	[]	[57583453]	[]
368_8410	chr4	185115893	185116293	+	1000	96.5	[8.891774]	[92]	[]	[]	[185116051]	[]
368_8415	chr6	131478905	131479305	+	1000	96.5	[8.069409]	[160]	[]	[]	[131479150]	[]
368_8418	chr7	140414144	140414544	+	1000	96.5	[8.891774]	[183]	[]	[]	[140414392]	[]
368_8419	chr8	11799174	11799574	+	1000	96.5	[]	[]	[12.567606]	[113]	[]	[11799337]
368_8421	chr8	42720426	42720826	+	1000	96.5	[]	[]	[8.891774]	[99]	[]	[42720600]
368_8425	chrX	10882480	10882880	+	1000	96.5	[8.182954, 8.069409, 8.001244]	[137, 140, 170]	[]	[]	[10882683, 10882686, 10882716]	[]
368_8426	chr1	22042803	22043203	+	1000	96.0	[]	[]	[12.567606]	[132]	[]	[22042973]
368_8430	chr1	151716827	151717227	+	1000	96.0	[]	[]	[8.891774]	[55]	[]	[151716978]
368_8432	chr1	231201952	231202352	+	1000	96.0	[]	[]	[8.182954, 8.182954]	[135, 150]	[]	[231202175, 231202190]
368_8459	chr4	140102271	140102671	+	1000	96.0	[]	[]	[8.001244]	[131]	[]	[140102460]
368_8463	chr5	173703405	173703805	+	1000	96.0	[8.228404]	[72]	[8.090539]	[102]	[173703573]	[173703603]
368_8465	chr6	72703090	72703490	+	1000	96.0	[8.182954]	[169]	[]	[]	[72703329]	[]
368_8469	chr7	44552633	44553033	+	1000	96.0	[9.473919]	[131]	[]	[]	[44552855]	[]
368_8476	chr9	78004480	78004880	+	1000	96.0	[8.069409]	[72]	[]	[]	[78004652]	[]
368_8479	chrX	41822904	41823304	+	1000	96.0	[]	[]	[12.567606]	[146]	[]	[41823144]
368_8481	chr1	44047880	44048280	+	1000	95.5	[8.805163]	[106]	[8.805163]	[105]	[44048041]	[44048040]
368_8493	chr16	67190510	67190910	+	1000	95.5	[]	[]	[8.891774]	[147]	[]	[67190735]
368_8496	chr19	909175	909575	+	1000	95.5	[]	[]	[8.182954, 8.02331]	[141, 217]	[]	[909341, 909417]
368_8498	chr20	5122835	5123235	+	1000	95.5	[8.891774]	[127]	[]	[]	[5123044]	[]
368_8499	chr20	38804899	38805299	+	1000	95.5	[8.182954]	[178]	[]	[]	[38805127]	[]
368_85	chr1	44035996	44036396	+	1000	750.5	[]	[]	[12.567606]	[124]	[]	[44036168]
368_8507	chr9	98754995	98755395	+	1000	95.5	[8.891774]	[151]	[8.891774]	[150]	[98755239]	[98755238]
368_8511	chr1	67163020	67163420	+	1000	95.0	[]	[]	[8.320784]	[76]	[]	[67163189]
368_8512	chr1	86991795	86992195	+	1000	95.0	[]	[]	[8.069409, 8.182954]	[102, 105]	[]	[86991986, 86991989]
368_8513	chr1	201377725	201378125	+	1000	95.0	[8.891774]	[94]	[]	[]	[201377891]	[]
368_8526	chr16	31017760	31018160	+	1000	95.0	[]	[]	[8.891774]	[165]	[]	[31017999]
368_853	chr2	172600683	172601083	+	1000	488.0	[8.891774]	[118]	[8.891774]	[117]	[172600900]	[172600899]
368_8547	chr1	42859478	42859878	+	1000	94.5	[8.069409]	[129]	[]	[]	[42859691]	[]
368_8548	chr1	43864150	43864550	+	1000	94.5	[]	[]	[8.069409]	[145]	[]	[43864389]
368_8549	chr1	169327885	169328285	+	1000	94.5	[]	[]	[7.7957826]	[155]	[]	[169328092]
368_8550	chr1	181151527	181151927	+	1000	94.5	[8.182954]	[97]	[]	[]	[181151705]	[]
368_8557	chr15	63212103	63212503	+	981	94.5	[7.7957826]	[177]	[]	[]	[63212349]	[]
368_8560	chr17	65228618	65229018	+	1000	94.5	[]	[]	[8.02331]	[127]	[]	[65228779]
368_8565	chr3	57016662	57017062	+	1000	94.5	[]	[]	[8.891774, 12.567606, 7.7957826]	[97, 117, 154]	[]	[57016833, 57016853, 57016890]
368_8566	chr3	138442500	138442900	+	1000	94.5	[8.891774]	[133]	[]	[]	[138442719]	[]
368_8568	chr3	197592831	197593231	+	1000	94.5	[]	[]	[8.891774, 7.7957826]	[129, 140]	[]	[197593013, 197593024]
368_8575	chr9	121250360	121250760	+	1000	94.5	[8.779576]	[96]	[8.891774]	[160]	[121250527]	[121250591]
368_8576	chr9	124707607	124708007	+	1000	94.5	[]	[]	[8.069409]	[139]	[]	[124707788]
368_8578	chr1	9275441	9275841	+	1000	94.0	[8.069409]	[84]	[]	[]	[9275608]	[]
368_8579	chr1	9809289	9809689	+	1000	94.0	[12.567606]	[65]	[]	[]	[9809444]	[]
368_8590	chr15	42878426	42878826	+	1000	94.0	[8.891774]	[86]	[]	[]	[42878594]	[]
368_8599	chr19	14286613	14287013	+	1000	94.0	[]	[]	[8.228404]	[144]	[]	[14286850]
368_8601	chr2	3563631	3564031	+	1000	94.0	[8.069409]	[131]	[]	[]	[3563813]	[]
368_8603	chr2	47088527	47088927	+	1000	94.0	[8.891774]	[111]	[]	[]	[47088732]	[]
368_8606	chr20	45832620	45833020	+	1000	94.0	[8.891774]	[60]	[8.228404]	[146]	[45832771]	[45832857]
368_8609	chr3	21531944	21532344	+	1000	94.0	[8.182954]	[76]	[]	[]	[21532117]	[]
368_8616	chr6	126103959	126104359	+	1000	94.0	[]	[]	[8.182954]	[149]	[]	[126104189]
368_862	chr5	178683756	178684156	+	1000	486.0	[8.779576]	[72]	[]	[]	[178683912]	[]
368_8623	chr1	42657888	42658288	+	1000	93.5	[]	[]	[8.805163]	[114]	[]	[42658067]
368_8627	chr1	172719042	172719442	+	835	93.5	[8.001244]	[140]	[]	[]	[172719281]	[]
368_8630	chr10	70296411	70296811	+	1000	93.5	[8.069409]	[146]	[]	[]	[70296569]	[]
368_8635	chr15	90922935	90923335	+	1000	93.5	[8.891774]	[87]	[8.001244]	[65]	[90923111]	[90923089]
368_8638	chr16	79833565	79833965	+	1000	93.5	[8.805163]	[155]	[]	[]	[79833810]	[]
368_8639	chr17	22322897	22323297	+	1000	93.5	[]	[]	[8.069409]	[74]	[]	[22323051]
368_8647	chr3	121574429	121574829	+	1000	93.5	[8.182954, 8.069409]	[168, 171]	[]	[]	[121574676, 121574679]	[]
368_8648	chr3	185572238	185572638	+	1000	93.5	[8.069409]	[135]	[]	[]	[185572456]	[]
368_8655	chr7	45041719	45042119	+	1000	93.5	[]	[]	[8.069409]	[133]	[]	[45041936]
368_8657	chr7	70891648	70892048	+	1000	93.5	[]	[]	[8.320784]	[86]	[]	[70891831]
368_8658	chr7	112282477	112282877	+	1000	93.5	[8.320784]	[101]	[]	[]	[112282662]	[]
368_8662	chr1	219088822	219089222	+	1000	93.0	[7.7957826]	[141]	[8.320784]	[147]	[219088995]	[219089001]
368_8666	chr10	59880800	59881200	+	1000	93.0	[8.228404]	[191]	[]	[]	[59881016]	[]
368_8669	chr11	18016799	18017199	+	1000	93.0	[8.001244]	[160]	[]	[]	[18017029]	[]
368_8670	chr11	19294425	19294825	+	1000	93.0	[8.182954]	[100]	[]	[]	[19294622]	[]
368_8673	chr14	23941231	23941631	+	1000	93.0	[7.549868, 8.001244]	[151, 165]	[8.891774]	[107]	[23941466, 23941480]	[23941422]
368_8676	chr17	49191752	49192152	+	1000	93.0	[8.320784]	[105]	[8.090539]	[134]	[49191942]	[49191971]
368_8677	chr19	7505529	7505929	+	1000	93.0	[]	[]	[12.567606]	[121]	[]	[7505684]
368_8684	chr21	37555701	37556101	+	1000	93.0	[]	[]	[8.779576]	[97]	[]	[37555877]
368_8688	chr3	129022327	129022727	+	1000	93.0	[]	[]	[8.069409]	[176]	[]	[129022547]
368_8693	chr5	72561485	72561885	+	1000	93.0	[7.7957826]	[140]	[]	[]	[72561644]	[]
368_8695	chr6	34714658	34715058	+	1000	93.0	[8.182954]	[149]	[]	[]	[34714873]	[]
368_8698	chr6	49563151	49563551	+	1000	93.0	[8.891774]	[134]	[]	[]	[49563347]	[]
368_870	chr9	97960801	97961201	+	1000	485.0	[]	[]	[7.7957826]	[103]	[]	[97961004]
368_8702	chr8	49125281	49125681	+	1000	93.0	[8.891774]	[183]	[]	[]	[49125521]	[]
368_8704	chr8	105097981	105098381	+	1000	93.0	[8.090539]	[91]	[]	[]	[105098147]	[]
368_8707	chrX	97200536	97200936	+	1000	93.0	[8.779576, 8.891774]	[87, 103]	[8.891774, 9.473919, 8.891774]	[102, 108, 161]	[97200697, 97200713]	[97200712, 97200718, 97200771]
368_8708	chr1	21321065	21321465	+	1000	92.5	[8.228404]	[63]	[]	[]	[21321223]	[]
368_8719	chr11	73733980	73734380	+	1000	92.5	[8.182954]	[172]	[]	[]	[73734211]	[]
368_8728	chr2	100291123	100291523	+	1000	92.5	[]	[]	[7.7957826]	[153]	[]	[100291366]
368_8733	chr21	43948716	43949116	+	1000	92.5	[8.891774]	[134]	[8.320784]	[112]	[43948922]	[43948900]
368_8734	chr3	45874659	45875059	+	1000	92.5	[]	[]	[7.7957826, 8.805163]	[124, 139]	[]	[45874876, 45874891]
368_8739	chr6	4371491	4371891	+	1000	92.5	[8.182954]	[104]	[]	[]	[4371649]	[]
368_8742	chr6	86602111	86602511	+	1000	92.5	[]	[]	[12.567606, 8.182954]	[112, 171]	[]	[86602289, 86602348]
368_8744	chr6	143064955	143065355	+	1000	92.5	[8.069409]	[153]	[]	[]	[143065202]	[]
368_875	chr19	1207818	1208218	+	1000	484.0	[12.567606]	[128]	[7.7957826]	[76]	[1208022]	[1207970]
368_8756	chr1	147379887	147380287	+	1000	92.0	[8.527855]	[164]	[]	[]	[147380133]	[]
368_876	chr19	17999594	17999994	+	1000	484.0	[]	[]	[7.7957826]	[151]	[]	[17999837]
368_8767	chr16	12612591	12612991	+	1000	92.0	[8.527855, 8.02331]	[90, 119]	[]	[]	[12612776, 12612805]	[]
368_8768	chr17	79305919	79306319	+	1000	92.0	[]	[]	[9.473919]	[118]	[]	[79306136]
368_8771	chr2	144703875	144704275	+	1000	92.0	[8.494345]	[250]	[7.7957826]	[255]	[144704062]	[144704067]
368_8773	chr20	33829668	33830068	+	1000	92.0	[]	[]	[8.001244]	[148]	[]	[33829901]
368_8776	chr3	169966101	169966501	+	1000	92.0	[8.779576]	[105]	[]	[]	[169966284]	[]
368_878	chr1	151596469	151596869	+	1000	483.5	[]	[]	[8.891774]	[84]	[]	[151596652]
368_8780	chr5	172178280	172178680	+	1000	92.0	[8.527855]	[172]	[8.228404]	[144]	[172178527]	[172178499]
368_8788	chr9	27482720	27483120	+	1000	92.0	[8.069409]	[158]	[]	[]	[27482949]	[]
368_8790	chrX	39616241	39616641	+	1000	92.0	[8.001244]	[141]	[]	[]	[39616442]	[]
368_8795	chr10	50545891	50546291	+	566	91.5	[8.069409]	[169]	[8.320784]	[146]	[50546131]	[50546108]
368_8806	chr19	36104097	36104497	+	1000	91.5	[8.090539]	[86]	[]	[]	[36104258]	[]
368_8807	chr2	12109400	12109800	+	1000	91.5	[]	[]	[8.320784]	[77]	[]	[12109555]
368_8811	chr2	197969374	197969774	+	649	91.5	[8.182954]	[68]	[]	[]	[197969533]	[]
368_8817	chr4	2617928	2618328	+	1000	91.5	[8.069409]	[121]	[]	[]	[2618116]	[]
368_8825	chr7	112592540	112592940	+	1000	91.5	[]	[]	[8.001244]	[88]	[]	[112592724]
368_8834	chr12	42486391	42486791	+	1000	91.0	[8.891774]	[102]	[]	[]	[42486586]	[]
368_8839	chr14	74649145	74649545	+	1000	91.0	[12.567606]	[180]	[]	[]	[74649378]	[]
368_8840	chr16	28332621	28333021	+	1000	91.0	[8.02331]	[83]	[8.001244]	[107]	[28332775]	[28332799]
368_8846	chr19	4471892	4472292	+	1000	91.0	[8.228404]	[131]	[8.805163]	[136]	[4472115]	[4472120]
368_8852	chr5	55997839	55998239	+	1000	91.0	[8.527855]	[155]	[]	[]	[55998055]	[]
368_8860	chr1	1614253	1614653	+	1000	90.5	[8.069409]	[161]	[]	[]	[1614425]	[]
368_8861	chr1	151370425	151370825	+	668	90.5	[]	[]	[8.001244]	[110]	[]	[151370627]
368_8865	chr10	43984018	43984418	+	1000	90.5	[8.001244]	[158]	[]	[]	[43984262]	[]
368_8866	chr10	86775088	86775488	+	940	90.5	[7.7957826]	[79]	[]	[]	[86775253]	[]
368_8874	chr19	7764157	7764557	+	1000	90.5	[8.891774]	[134]	[8.891774]	[133]	[7764359]	[7764358]
368_8877	chr20	44642145	44642545	+	1000	90.5	[8.069409]	[73]	[]	[]	[44642306]	[]
368_8885	chr5	34577292	34577692	+	1000	90.5	[]	[]	[7.7957826]	[99]	[]	[34577488]
368_8888	chr5	149079859	149080259	+	1000	90.5	[8.090539]	[62]	[]	[]	[149080018]	[]
368_8901	chr9	32533316	32533716	+	1000	90.5	[]	[]	[8.182954]	[92]	[]	[32533501]
368_8903	chr9	37148180	37148580	+	1000	90.5	[]	[]	[8.069409]	[84]	[]	[37148352]
368_8913	chr1	150613546	150613946	+	1000	90.0	[]	[]	[12.567606]	[180]	[]	[150613785]
368_8927	chr17	75765434	75765834	+	1000	90.0	[]	[]	[8.891774]	[89]	[]	[75765597]
368_893	chr1	52614058	52614458	+	1000	481.0	[]	[]	[8.001244]	[129]	[]	[52614286]
368_8931	chr2	61620433	61620833	+	1000	90.0	[8.001244]	[188]	[8.182954]	[137]	[61620677]	[61620626]
368_8932	chr2	98034732	98035132	+	1000	90.0	[]	[]	[8.527855]	[99]	[]	[98034920]
368_8944	chr6	12033109	12033509	+	1000	90.0	[]	[]	[8.090539]	[149]	[]	[12033320]
368_8945	chr6	41976188	41976588	+	1000	90.0	[8.779576]	[105]	[]	[]	[41976389]	[]
368_8946	chr7	29795666	29796066	+	828	90.0	[8.320784, 8.090539]	[98, 168]	[]	[]	[29795839, 29795909]	[]
368_895	chr14	23112686	23113086	+	1000	481.0	[]	[]	[8.228404, 8.968127]	[72, 129]	[]	[23112854, 23112911]
368_8954	chr8	95251487	95251887	+	1000	90.0	[]	[]	[8.001244]	[125]	[]	[95251704]
368_8955	chr8	143194850	143195250	+	1000	90.0	[8.182954]	[141]	[]	[]	[143195079]	[]
368_8967	chr1	182262404	182262804	+	1000	89.5	[]	[]	[8.069409]	[71]	[]	[182262566]
368_8968	chr1	187074639	187075039	+	1000	89.5	[]	[]	[7.7957826]	[102]	[]	[187074802]
368_8970	chr10	13713031	13713431	+	1000	89.5	[8.182954]	[104]	[]	[]	[13713218]	[]
368_8976	chr16	30949911	30950311	+	1000	89.5	[]	[]	[8.320784, 8.069409]	[96, 102]	[]	[30950104, 30950110]
368_8979	chr17	73288855	73289255	+	1000	89.5	[8.069409]	[115]	[]	[]	[73289051]	[]
368_8981	chr17	75627772	75628172	+	1000	89.5	[]	[]	[8.069409]	[64]	[]	[75627923]
368_8987	chr2	203086359	203086759	+	1000	89.5	[8.891774]	[111]	[]	[]	[203086560]	[]
368_8989	chr22	20058988	20059388	+	1000	89.5	[8.891774]	[167]	[]	[]	[20059231]	[]
368_899	chr12	27017228	27017628	+	1000	480.5	[8.891774]	[108]	[8.891774]	[107]	[27017435]	[27017434]
368_8993	chr22	32572663	32573063	+	1000	89.5	[]	[]	[8.968127]	[161]	[]	[32572887]
368_8997	chr3	133455975	133456375	+	1000	89.5	[8.001244]	[125]	[7.549868]	[92]	[133456197]	[133456164]
368_8999	chr3	179265885	179266285	+	1000	89.5	[]	[]	[8.228404]	[102]	[]	[179266079]
368_9	chr1	241696009	241696409	+	1000	860.5	[8.320784]	[77]	[]	[]	[241696182]	[]
368_90	chr10	17662723	17663123	+	1000	746.0	[8.891774]	[127]	[8.891774]	[126]	[17662945]	[17662944]
368_9004	chr5	122122076	122122476	+	1000	89.5	[8.891774]	[67]	[12.567606]	[79]	[122122237]	[122122249]
368_9022	chr13	95207773	95208173	+	1000	89.0	[7.549868]	[132]	[]	[]	[95208000]	[]
368_9023	chr13	108760187	108760587	+	1000	89.0	[8.090539]	[141]	[]	[]	[108760376]	[]
368_9024	chr14	23277906	23278306	+	1000	89.0	[12.567606]	[86]	[7.7957826]	[140]	[23278069]	[23278123]
368_9032	chr16	31253546	31253946	+	1000	89.0	[]	[]	[8.069409]	[113]	[]	[31253738]
368_9041	chr20	21141886	21142286	+	1000	89.0	[8.968127]	[153]	[]	[]	[21142134]	[]
368_9042	chr20	34179671	34180071	+	1000	89.0	[7.7957826]	[147]	[]	[]	[34179916]	[]
368_9048	chr3	45023683	45024083	+	1000	89.0	[]	[]	[8.320784]	[209]	[]	[45023929]
368_9055	chr4	143961037	143961437	+	961	89.0	[8.069409]	[163]	[7.7957826]	[136]	[143961273]	[143961246]
368_9057	chr5	67813858	67814258	+	897	89.0	[8.001244]	[128]	[]	[]	[67814074]	[]
368_906	chr12	8887207	8887607	+	1000	479.0	[8.891774]	[117]	[8.891774]	[116]	[8887412]	[8887411]
368_9062	chr7	12493426	12493826	+	1000	89.0	[8.891774]	[146]	[]	[]	[12493665]	[]
368_9063	chr7	42885171	42885571	+	1000	89.0	[]	[]	[8.320784]	[147]	[]	[42885417]
368_9068	chr1	58858347	58858747	+	1000	88.5	[12.567606]	[71]	[]	[]	[58858506]	[]
368_9069	chr1	70890415	70890815	+	1000	88.5	[8.891774]	[105]	[]	[]	[70890577]	[]
368_9079	chr12	76777928	76778328	+	1000	88.5	[]	[]	[8.891774]	[118]	[]	[76778128]
368_9080	chr12	119554636	119555036	+	1000	88.5	[7.7957826]	[127]	[]	[]	[119554859]	[]
368_9081	chr13	27428081	27428481	+	1000	88.5	[]	[]	[8.779576]	[191]	[]	[27428290]
368_9082	chr13	36212821	36213221	+	1000	88.5	[8.891774]	[163]	[8.891774]	[162]	[36213047]	[36213046]
368_9083	chr15	40243068	40243468	+	861	88.5	[]	[]	[8.069409, 8.182954]	[84, 90]	[]	[40243249, 40243255]
368_9098	chr4	83589223	83589623	+	1000	88.5	[7.7957826]	[138]	[]	[]	[83589384]	[]
368_91	chr2	102069294	102069694	+	1000	746.0	[]	[]	[8.228404]	[93]	[]	[102069482]
368_910	chr13	37959364	37959764	+	1000	478.0	[]	[]	[8.891774]	[61]	[]	[37959524]
368_9101	chr5	64760363	64760763	+	932	88.5	[8.891774]	[86]	[8.891774]	[85]	[64760548]	[64760547]
368_9104	chr6	7701436	7701836	+	1000	88.5	[]	[]	[8.182954]	[141]	[]	[7701674]
368_9113	chr8	72125317	72125717	+	1000	88.5	[]	[]	[8.891774]	[163]	[]	[72125552]
368_9114	chr8	143038895	143039295	+	1000	88.5	[8.228404]	[143]	[]	[]	[143039118]	[]
368_9115	chrX	100743257	100743657	+	702	88.5	[8.090539]	[165]	[]	[]	[100743507]	[]
368_9123	chr11	33193640	33194040	+	1000	88.0	[8.001244, 12.567606]	[90, 188]	[]	[]	[33193792, 33193890]	[]
368_9133	chr16	11613824	11614224	+	1000	88.0	[]	[]	[8.891774]	[199]	[]	[11614064]
368_9134	chr16	20946003	20946403	+	1000	88.0	[8.001244]	[154]	[]	[]	[20946216]	[]
368_914	chr1	230205653	230206053	+	1000	476.0	[]	[]	[8.320784, 8.182954]	[61, 148]	[]	[230205810, 230205897]
368_9141	chr2	231235261	231235661	+	1000	88.0	[9.473919]	[205]	[12.567606]	[167]	[231235496]	[231235458]
368_9145	chr4	10197947	10198347	+	979	88.0	[8.02331]	[149]	[8.891774]	[96]	[10198186]	[10198133]
368_9149	chr6	52725744	52726144	+	1000	88.0	[8.891774]	[97]	[]	[]	[52725929]	[]
368_9153	chr9	94757022	94757422	+	1000	88.0	[]	[]	[8.228404]	[141]	[]	[94757240]
368_9157	chr1	36128147	36128547	+	1000	87.5	[7.7957826]	[123]	[]	[]	[36128358]	[]
368_9158	chr1	156257100	156257500	+	1000	87.5	[8.527855, 8.090539]	[62, 103]	[]	[]	[156257261, 156257302]	[]
368_916	chr1	8197772	8198172	+	1000	475.5	[12.567606]	[119]	[]	[]	[8197987]	[]
368_9162	chr11	62054477	62054877	+	1000	87.5	[]	[]	[8.320784]	[173]	[]	[62054725]
368_9171	chr18	142869	143269	+	1000	87.5	[8.001244]	[199]	[]	[]	[143080]	[]
368_9172	chr18	3916173	3916573	+	1000	87.5	[8.805163]	[78]	[8.805163]	[77]	[3916328]	[3916327]
368_9175	chr2	102654058	102654458	+	1000	87.5	[]	[]	[12.567606]	[102]	[]	[102654259]
368_9182	chr22	40388184	40388584	+	1000	87.5	[]	[]	[8.779576]	[136]	[]	[40388406]
368_9183	chr3	12625706	12626106	+	1000	87.5	[8.779576]	[88]	[]	[]	[12625873]	[]
368_9187	chr3	196515202	196515602	+	970	87.5	[]	[]	[8.779576]	[163]	[]	[196515423]
368_9190	chr5	173691941	173692341	+	1000	87.5	[]	[]	[12.567606]	[163]	[]	[173692190]
368_92	chr3	37986916	37987316	+	1000	746.0	[8.320784]	[84]	[]	[]	[37987097]	[]
368_9204	chr1	16896056	16896456	+	1000	87.0	[9.473919]	[178]	[]	[]	[16896273]	[]
368_9207	chr1	113779542	113779942	+	951	87.0	[]	[]	[12.567606]	[187]	[]	[113779792]
368_9208	chr1	172600579	172600979	+	1000	87.0	[]	[]	[8.182954]	[117]	[]	[172600791]
368_9215	chr12	105920214	105920614	+	1000	87.0	[8.001244]	[112]	[]	[]	[105920406]	[]
368_9217	chr14	71129706	71130106	+	1000	87.0	[]	[]	[8.320784]	[151]	[]	[71129938]
368_9218	chr14	87997304	87997704	+	1000	87.0	[8.320784]	[145]	[]	[]	[87997539]	[]
368_9219	chr14	91349141	91349541	+	1000	87.0	[8.090539]	[139]	[]	[]	[91349379]	[]
368_9230	chr3	31486795	31487195	+	931	87.0	[12.567606]	[107]	[]	[]	[31486949]	[]
368_9231	chr3	142439370	142439770	+	1000	87.0	[8.891774]	[179]	[]	[]	[142439613]	[]
368_9238	chr6	32140380	32140780	+	1000	87.0	[8.891774]	[134]	[]	[]	[32140605]	[]
368_9239	chr6	43739471	43739871	+	1000	87.0	[]	[]	[8.069409]	[152]	[]	[43739709]
368_925	chr11	93973684	93974084	+	1000	474.0	[8.891774]	[97]	[8.891774]	[96]	[93973878]	[93973877]
368_9255	chr1	204521164	204521564	+	1000	86.5	[]	[]	[8.891774, 8.891774]	[89, 107]	[]	[204521344, 204521362]
368_9257	chr10	48431887	48432287	+	1000	86.5	[]	[]	[8.182954]	[171]	[]	[48432132]
368_926	chr5	80204905	80205305	+	1000	474.0	[8.090539, 8.891774]	[86, 126]	[]	[]	[80205089, 80205129]	[]
368_9269	chr15	52556473	52556873	+	1000	86.5	[12.567606, 7.7957826]	[69, 116]	[]	[]	[52556637, 52556684]	[]
368_9272	chr16	58121133	58121533	+	1000	86.5	[]	[]	[9.473919]	[129]	[]	[58121324]
368_9276	chr17	78758738	78759138	+	1000	86.5	[]	[]	[8.090539]	[144]	[]	[78758970]
368_9277	chr17	79822058	79822458	+	820	86.5	[8.001244]	[91]	[]	[]	[79822238]	[]
368_9278	chr19	47648273	47648673	+	1000	86.5	[12.567606]	[137]	[8.069409, 8.069409]	[89, 154]	[47648503]	[47648455, 47648520]
368_928	chr20	35192357	35192757	+	1000	473.5	[8.891774]	[76]	[8.891774]	[75]	[35192526]	[35192525]
368_9280	chr2	24797601	24798001	+	1000	86.5	[]	[]	[8.182954]	[107]	[]	[24797787]
368_9287	chr3	3191973	3192373	+	1000	86.5	[7.7957826, 7.7957826]	[84, 94]	[]	[]	[3192155, 3192165]	[]
368_9288	chr3	44509240	44509640	+	1000	86.5	[]	[]	[8.320784]	[168]	[]	[44509476]
368_9290	chr3	110520994	110521394	+	976	86.5	[8.090539]	[76]	[]	[]	[110521161]	[]
368_9298	chr5	80180637	80181037	+	917	86.5	[8.320784]	[146]	[]	[]	[80180821]	[]
368_930	chr17	69093248	69093648	+	1000	473.0	[8.891774]	[94]	[8.891774]	[93]	[69093433]	[69093432]
368_9300	chr6	26333623	26334023	+	585	86.5	[8.069409]	[216]	[]	[]	[26333851]	[]
368_9310	chr9	127935876	127936276	+	1000	86.5	[8.527855, 8.182954]	[249, 265]	[]	[]	[127936073, 127936089]	[]
368_9318	chr1	59278764	59279164	+	1000	86.0	[8.891774]	[112]	[]	[]	[59278967]	[]
368_9319	chr1	67660031	67660431	+	1000	86.0	[]	[]	[7.549868]	[165]	[]	[67660267]
368_932	chr2	171631107	171631507	+	1000	473.0	[8.320784]	[145]	[]	[]	[171631350]	[]
368_9332	chr12	51033012	51033412	+	1000	86.0	[8.779576]	[163]	[]	[]	[51033235]	[]
368_9339	chr17	80691751	80692151	+	1000	86.0	[8.320784, 7.7957826]	[127, 150]	[]	[]	[80691974, 80691997]	[]
368_934	chr4	172999017	172999417	+	1000	473.0	[8.891774, 8.069409]	[131, 157]	[8.891774]	[130]	[172999237, 172999263]	[172999236]
368_9340	chr18	31702422	31702822	+	1000	86.0	[]	[]	[8.779576]	[206]	[]	[31702670]
368_9341	chr19	11384145	11384545	+	834	86.0	[]	[]	[8.891774]	[101]	[]	[11384305]
368_9342	chr19	17377254	17377654	+	1000	86.0	[8.494345]	[177]	[]	[]	[17377503]	[]
