#PeakID(python identify_motif.py ./ENCODE_processed_files/NFIX_idr.fa NFIX --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
642_6718	chr7	106731264	106731664	+	844	30.5	[8.844542]	[162]	[]	[]	[106731487]	[]
642_672	chr16	84819476	84819876	+	1000	124.0	[7.4974093]	[132]	[8.844542]	[122]	[84819692]	[84819682]
642_6720	chr7	119391306	119391706	+	834	30.5	[7.4974093]	[145]	[7.4974093]	[135]	[119391550]	[119391540]
642_6721	chr8	10286531	10286931	+	871	30.5	[8.844542]	[141]	[8.844542]	[131]	[10286757]	[10286747]
642_6722	chr8	16959111	16959511	+	638	30.5	[8.844542]	[156]	[8.844542]	[146]	[16959339]	[16959329]
642_6723	chr8	25081884	25082284	+	837	30.5	[8.844542]	[125]	[]	[]	[25082093]	[]
642_6725	chr8	96620536	96620936	+	651	30.5	[]	[]	[8.844542, 7.4974093]	[80, 128]	[]	[96620706, 96620754]
642_6726	chr8	100395347	100395747	+	825	30.5	[]	[]	[8.844542]	[95]	[]	[100395538]
642_6727	chr8	137545389	137545789	+	778	30.5	[8.844542, 7.4974093]	[97, 137]	[8.844542]	[87]	[137545581, 137545621]	[137545571]
642_6728	chr9	92365901	92366301	+	747	30.5	[8.844542]	[157]	[7.4974093]	[147]	[92366126]	[92366116]
642_673	chr17	66716573	66716973	+	1000	124.0	[8.844542]	[108]	[7.4974093]	[98]	[66716778]	[66716768]
642_6732	chr9	130876354	130876754	+	657	30.5	[]	[]	[7.4974093]	[189]	[]	[130876577]
642_6735	chrUn_GL000219v1	124481	124881	+	840	30.5	[]	[]	[8.844542]	[163]	[]	[124694]
642_6741	chr1	26826250	26826650	+	801	30.0	[]	[]	[8.844542, 7.4974093]	[74, 155]	[]	[26826417, 26826498]
642_6744	chr1	67916491	67916891	+	724	30.0	[7.4974093, 8.844542]	[166, 178]	[]	[]	[67916717, 67916729]	[]
642_6746	chr1	91024736	91025136	+	727	30.0	[8.844542]	[124]	[]	[]	[91024918]	[]
642_6748	chr1	116870990	116871390	+	731	30.0	[7.4974093]	[178]	[8.844542, 7.4974093, 7.4974093]	[151, 168, 175]	[116871221]	[116871194, 116871211, 116871218]
642_6749	chr1	158058373	158058773	+	842	30.0	[7.4974093, 7.4974093]	[67, 71]	[8.844542]	[61]	[158058538, 158058542]	[158058532]
642_675	chr21	25900011	25900411	+	1000	123.5	[8.844542]	[150]	[7.4974093]	[140]	[25900252]	[25900242]
642_6750	chr1	166404283	166404683	+	758	30.0	[]	[]	[8.844542]	[115]	[]	[166404498]
642_6751	chr1	171485276	171485676	+	816	30.0	[]	[]	[7.4974093]	[165]	[]	[171485520]
642_6753	chr1	194116823	194117223	+	836	30.0	[]	[]	[8.844542]	[77]	[]	[194116981]
642_6755	chr1	205659026	205659426	+	814	30.0	[8.844542]	[184]	[8.844542]	[181]	[205659250]	[205659247]
642_6758	chr1	236354121	236354521	+	789	30.0	[]	[]	[8.844542]	[153]	[]	[236354364]
642_6759	chr1	238919374	238919774	+	721	30.0	[]	[]	[8.844542]	[173]	[]	[238919587]
642_676	chr21	32522588	32522988	+	1000	123.5	[8.844542, 7.4974093]	[51, 103]	[7.4974093]	[93]	[32522739, 32522791]	[32522781]
642_6762	chr10	48456415	48456815	+	827	30.0	[7.4974093]	[137]	[8.844542]	[131]	[48456620]	[48456614]
642_6765	chr10	71191400	71191800	+	823	30.0	[7.4974093]	[148]	[8.844542]	[138]	[71191591]	[71191581]
642_6768	chr10	114398930	114399330	+	856	30.0	[7.4974093]	[116]	[7.4974093]	[106]	[114399136]	[114399126]
642_6769	chr11	14661046	14661446	+	856	30.0	[8.844542]	[138]	[]	[]	[14661267]	[]
642_6770	chr11	64185406	64185806	+	604	30.0	[]	[]	[7.4974093]	[94]	[]	[64185585]
642_6771	chr11	118241078	118241478	+	621	30.0	[7.4974093, 8.844542]	[72, 132]	[7.4974093]	[129]	[118241231, 118241291]	[118241288]
642_6772	chr11	119087950	119088350	+	755	30.0	[7.4974093, 7.4974093]	[146, 174]	[7.4974093]	[136]	[119088146, 119088174]	[119088136]
642_6773	chr12	4958862	4959262	+	829	30.0	[8.844542, 8.844542]	[101, 153]	[7.4974093]	[171]	[4959038, 4959090]	[4959108]
642_6774	chr12	11798864	11799264	+	564	30.0	[]	[]	[8.844542]	[149]	[]	[11799086]
642_6775	chr12	26274451	26274851	+	600	30.0	[]	[]	[7.4974093]	[175]	[]	[26274652]
642_6776	chr12	49989770	49990170	+	621	30.0	[8.844542]	[138]	[8.844542]	[128]	[49989956]	[49989946]
642_6777	chr12	52634482	52634882	+	738	30.0	[7.4974093, 8.844542]	[91, 140]	[7.4974093, 8.844542]	[130, 161]	[52634657, 52634706]	[52634696, 52634727]
642_6778	chr12	96047616	96048016	+	862	30.0	[8.844542]	[166]	[8.844542]	[137]	[96047852]	[96047823]
642_6779	chr12	107038650	107039050	+	788	30.0	[]	[]	[8.844542]	[126]	[]	[107038848]
642_678	chr7	39027468	39027868	+	1000	123.5	[8.844542]	[145]	[8.844542, 8.844542]	[78, 135]	[39027696]	[39027629, 39027686]
642_6781	chr13	80554592	80554992	+	865	30.0	[]	[]	[7.4974093]	[195]	[]	[80554830]
642_6782	chr13	80623195	80623595	+	833	30.0	[]	[]	[8.844542]	[87]	[]	[80623368]
642_6783	chr13	80658084	80658484	+	848	30.0	[]	[]	[7.4974093]	[95]	[]	[80658263]
642_6784	chr13	80844364	80844764	+	852	30.0	[]	[]	[7.4974093]	[161]	[]	[80844592]
642_6786	chr13	89978995	89979395	+	677	30.0	[]	[]	[8.844542]	[210]	[]	[89979231]
642_679	chr8	2711659	2712059	+	1000	123.5	[7.4974093]	[106]	[7.4974093, 7.4974093]	[61, 96]	[2711858]	[2711813, 2711848]
642_6791	chr13	91201810	91202210	+	850	30.0	[]	[]	[7.4974093]	[121]	[]	[91202014]
642_6794	chr13	91367831	91368231	+	620	30.0	[]	[]	[8.844542]	[146]	[]	[91368033]
642_68	chr1	45875984	45876384	+	1000	375.0	[8.844542]	[107]	[7.4974093, 8.844542]	[79, 97]	[45876186]	[45876158, 45876176]
642_680	chr1	16051087	16051487	+	1000	123.0	[7.4974093]	[110]	[7.4974093]	[100]	[16051293]	[16051283]
642_6804	chr13	93327431	93327831	+	668	30.0	[]	[]	[7.4974093, 7.4974093, 8.844542]	[94, 106, 144]	[]	[93327590, 93327602, 93327640]
642_6811	chr14	20007473	20007873	+	849	30.0	[8.844542, 7.4974093]	[84, 132]	[]	[]	[20007648, 20007696]	[]
642_6812	chr14	49946650	49947050	+	603	30.0	[8.844542]	[83]	[]	[]	[49946827]	[]
642_6813	chr14	58749022	58749422	+	863	30.0	[8.844542]	[142]	[8.844542]	[132]	[58749259]	[58749249]
642_6814	chr14	96686706	96687106	+	802	30.0	[8.844542, 8.844542]	[74, 141]	[8.844542]	[64]	[96686879, 96686946]	[96686869]
642_6815	chr14	97077375	97077775	+	744	30.0	[8.844542]	[154]	[7.4974093]	[133]	[97077592]	[97077571]
642_6816	chr15	26022816	26023216	+	663	30.0	[7.4974093]	[129]	[8.844542]	[119]	[26023019]	[26023009]
642_6818	chr15	74616411	74616811	+	751	30.0	[]	[]	[8.844542]	[175]	[]	[74616617]
642_6819	chr15	75368306	75368706	+	774	30.0	[7.4974093]	[205]	[]	[]	[75368553]	[]
642_682	chr22	19983682	19984082	+	1000	123.0	[7.4974093]	[103]	[7.4974093]	[93]	[19983870]	[19983860]
642_6820	chr16	4655224	4655624	+	829	30.0	[7.4974093]	[123]	[7.4974093]	[113]	[4655436]	[4655426]
642_6821	chr16	30775363	30775763	+	854	30.0	[8.844542]	[120]	[]	[]	[30775516]	[]
642_6822	chr16	53429336	53429736	+	719	30.0	[7.4974093]	[161]	[7.4974093]	[85]	[53429573]	[53429497]
642_6825	chr17	64919988	64920388	+	768	30.0	[8.844542]	[111]	[]	[]	[64920181]	[]
642_6826	chr17	77813727	77814127	+	845	30.0	[8.844542]	[158]	[]	[]	[77813959]	[]
642_6828	chr19	6737853	6738253	+	838	30.0	[7.4974093, 7.4974093]	[77, 96]	[]	[]	[6738010, 6738029]	[]
642_683	chr4	85742009	85742409	+	1000	123.0	[8.844542]	[110]	[7.4974093, 7.4974093]	[100, 107]	[85742218]	[85742208, 85742215]
642_6830	chr19	17590951	17591351	+	654	30.0	[8.844542]	[120]	[8.844542, 8.844542]	[110, 162]	[17591143]	[17591133, 17591185]
642_6831	chr19	18386033	18386433	+	767	30.0	[]	[]	[7.4974093]	[219]	[]	[18386283]
642_6832	chr19	27707018	27707418	+	775	30.0	[8.844542]	[161]	[8.844542]	[98]	[27707240]	[27707177]
642_6833	chr19	43701138	43701538	+	836	30.0	[]	[]	[7.4974093]	[155]	[]	[43701329]
642_6837	chr2	65382827	65383227	+	844	30.0	[]	[]	[7.4974093]	[93]	[]	[65383001]
642_6838	chr2	78601128	78601528	+	863	30.0	[8.844542]	[122]	[]	[]	[78601304]	[]
642_684	chr1	111745692	111746092	+	1000	122.5	[7.4974093]	[115]	[8.844542, 8.844542]	[64, 105]	[111745902]	[111745851, 111745892]
642_6840	chr2	152508399	152508799	+	776	30.0	[]	[]	[8.844542]	[156]	[]	[152508638]
642_6841	chr2	154724456	154724856	+	846	30.0	[7.4974093]	[102]	[]	[]	[154724623]	[]
642_6842	chr2	156999647	157000047	+	822	30.0	[8.844542]	[190]	[]	[]	[156999875]	[]
642_6843	chr2	168521263	168521663	+	560	30.0	[8.844542]	[124]	[7.4974093, 7.4974093]	[107, 121]	[168521477]	[168521460, 168521474]
642_6844	chr2	170249739	170250139	+	836	30.0	[]	[]	[7.4974093]	[160]	[]	[170249953]
642_6846	chr2	171434216	171434616	+	824	30.0	[]	[]	[7.4974093]	[66]	[]	[171434381]
642_6848	chr20	41005283	41005683	+	726	30.0	[8.844542]	[66]	[]	[]	[41005441]	[]
642_6849	chr20	41487887	41488287	+	858	30.0	[8.844542]	[116]	[]	[]	[41488087]	[]
642_685	chr10	98929716	98930116	+	1000	122.5	[8.844542]	[108]	[8.844542, 8.844542, 8.844542]	[98, 144, 151]	[98929904]	[98929894, 98929940, 98929947]
642_6850	chr20	51096121	51096521	+	697	30.0	[7.4974093]	[111]	[8.844542]	[101]	[51096309]	[51096299]
642_6853	chr21	29073187	29073587	+	670	30.0	[7.4974093]	[210]	[]	[]	[29073427]	[]
642_6856	chr22	16449093	16449493	+	654	30.0	[7.4974093, 8.844542]	[63, 79]	[]	[]	[16449249, 16449265]	[]
642_6859	chr22	19096961	19097361	+	634	30.0	[8.844542]	[125]	[7.4974093, 8.844542, 7.4974093]	[137, 187, 217]	[19097112]	[19097124, 19097174, 19097204]
642_686	chr13	25584961	25585361	+	1000	122.5	[7.4974093]	[111]	[8.844542]	[101]	[25585172]	[25585162]
642_6860	chr22	19294953	19295353	+	642	30.0	[8.844542]	[168]	[]	[]	[19295169]	[]
642_6862	chr22	19417602	19418002	+	746	30.0	[8.844542]	[220]	[]	[]	[19417825]	[]
642_6864	chr22	19644165	19644565	+	789	30.0	[7.4974093]	[143]	[]	[]	[19644383]	[]
642_687	chr14	58331031	58331431	+	1000	122.5	[]	[]	[8.844542]	[161]	[]	[58331274]
642_6873	chr22	20754628	20755028	+	846	30.0	[7.4974093]	[150]	[]	[]	[20754802]	[]
642_6875	chr22	20803892	20804292	+	716	30.0	[7.4974093]	[172]	[7.4974093]	[206]	[20804074]	[20804108]
642_6876	chr22	20915442	20915842	+	846	30.0	[7.4974093]	[148]	[8.844542]	[220]	[20915617]	[20915689]
642_6877	chr22	21668844	21669244	+	817	30.0	[7.4974093]	[141]	[7.4974093]	[89]	[21669057]	[21669005]
642_6879	chr22	21908246	21908646	+	590	30.0	[8.844542]	[228]	[]	[]	[21908476]	[]
642_688	chr7	48363177	48363577	+	1000	122.5	[7.4974093]	[96]	[8.844542]	[86]	[48363373]	[48363363]
642_6880	chr22	22149858	22150258	+	813	30.0	[]	[]	[8.844542]	[219]	[]	[22150096]
642_6882	chr22	22321033	22321433	+	835	30.0	[7.4974093]	[179]	[]	[]	[22321253]	[]
642_6883	chr22	22382104	22382504	+	569	30.0	[]	[]	[8.844542]	[112]	[]	[22382309]
642_6885	chr22	22525315	22525715	+	852	30.0	[]	[]	[8.844542]	[206]	[]	[22525532]
642_6888	chr22	35477943	35478343	+	672	30.0	[8.844542]	[63]	[]	[]	[35478103]	[]
642_689	chr8	92072423	92072823	+	1000	122.5	[8.844542]	[103]	[7.4974093]	[93]	[92072623]	[92072613]
642_6895	chr3	14256058	14256458	+	874	30.0	[7.4974093]	[134]	[]	[]	[14256271]	[]
642_6897	chr3	106809653	106810053	+	822	30.0	[8.844542]	[95]	[8.844542]	[85]	[106809847]	[106809837]
642_690	chr12	31636651	31637051	+	1000	122.0	[7.4974093, 8.844542, 7.4974093, 7.4974093]	[88, 123, 144, 168]	[7.4974093]	[158]	[31636803, 31636838, 31636859, 31636883]	[31636873]
642_6900	chr4	17614786	17615186	+	817	30.0	[]	[]	[7.4974093]	[108]	[]	[17614991]
642_6901	chr4	48698275	48698675	+	697	30.0	[]	[]	[7.4974093]	[169]	[]	[48698475]
642_6903	chr4	159048293	159048693	+	849	30.0	[]	[]	[8.844542]	[180]	[]	[159048515]
642_6904	chr5	1200104	1200504	+	768	30.0	[7.4974093]	[68]	[7.4974093]	[157]	[1200259]	[1200348]
642_6905	chr5	71989498	71989898	+	797	30.0	[7.4974093, 8.844542, 7.4974093]	[77, 81, 135]	[7.4974093, 8.844542]	[68, 125]	[71989665, 71989669, 71989723]	[71989656, 71989713]
642_6907	chr5	94748162	94748562	+	856	30.0	[8.844542]	[172]	[]	[]	[94748409]	[]
642_691	chr3	53949546	53949946	+	1000	122.0	[8.844542]	[101]	[8.844542]	[91]	[53949745]	[53949735]
642_6911	chr6	6655096	6655496	+	783	30.0	[]	[]	[7.4974093]	[177]	[]	[6655293]
642_6914	chr6	24597888	24598288	+	847	30.0	[7.4974093]	[117]	[7.4974093, 7.4974093]	[70, 107]	[24598102]	[24598055, 24598092]
642_6916	chr6	27605520	27605920	+	775	30.0	[]	[]	[7.4974093]	[119]	[]	[27605715]
642_6917	chr6	31771208	31771608	+	858	30.0	[]	[]	[7.4974093]	[166]	[]	[31771381]
642_6918	chr6	37818673	37819073	+	834	30.0	[]	[]	[8.844542]	[146]	[]	[37818906]
642_692	chr3	131735541	131735941	+	1000	122.0	[8.844542]	[145]	[8.844542]	[135]	[131735761]	[131735751]
642_6920	chr6	40882366	40882766	+	833	30.0	[7.4974093, 7.4974093]	[51, 93]	[7.4974093]	[83]	[40882517, 40882559]	[40882549]
642_6921	chr6	44257057	44257457	+	677	30.0	[]	[]	[7.4974093, 7.4974093]	[137, 158]	[]	[44257269, 44257290]
642_6923	chr6	87184727	87185127	+	542	30.0	[8.844542]	[165]	[8.844542, 7.4974093]	[155, 162]	[87184947]	[87184937, 87184944]
642_6924	chr6	89260852	89261252	+	758	30.0	[]	[]	[7.4974093]	[172]	[]	[89261090]
642_6925	chr6	129843973	129844373	+	739	30.0	[8.844542]	[170]	[7.4974093]	[151]	[129844214]	[129844195]
642_6927	chr6	146885506	146885906	+	780	30.0	[8.844542]	[160]	[]	[]	[146885741]	[]
642_6928	chr6	157515036	157515436	+	804	30.0	[7.4974093]	[131]	[]	[]	[157515258]	[]
642_693	chr5	154835436	154835836	+	1000	122.0	[7.4974093]	[148]	[8.844542]	[138]	[154835658]	[154835648]
642_6930	chr6	166318853	166319253	+	734	30.0	[7.4974093]	[171]	[7.4974093]	[161]	[166319064]	[166319054]
642_6931	chr7	68441619	68442019	+	825	30.0	[]	[]	[8.844542]	[86]	[]	[68441804]
642_6933	chr7	106621420	106621820	+	841	30.0	[]	[]	[8.844542]	[123]	[]	[106621631]
642_6935	chr7	107142407	107142807	+	818	30.0	[8.844542]	[160]	[7.4974093]	[150]	[107142648]	[107142638]
642_6937	chr7	127651436	127651836	+	564	30.0	[8.844542]	[203]	[]	[]	[127651678]	[]
642_6938	chr8	104359725	104360125	+	857	30.0	[8.844542]	[137]	[]	[]	[104359924]	[]
642_6939	chr8	141768971	141769371	+	792	30.0	[7.4974093]	[145]	[8.844542]	[135]	[141769204]	[141769194]
642_694	chr6	2770203	2770603	+	1000	122.0	[7.4974093]	[122]	[7.4974093]	[112]	[2770424]	[2770414]
642_6940	chr9	62802463	62802863	+	587	30.0	[7.4974093]	[147]	[7.4974093]	[154]	[62802632]	[62802639]
642_6941	chr9	80295325	80295725	+	827	30.0	[7.4974093, 8.844542]	[77, 135]	[7.4974093]	[102]	[80295497, 80295555]	[80295522]
642_6942	chr9	110604782	110605182	+	746	30.0	[7.4974093, 8.844542]	[109, 123]	[]	[]	[110604941, 110604955]	[]
642_6944	chr9	128255332	128255732	+	844	30.0	[]	[]	[7.4974093]	[181]	[]	[128255577]
642_6946	chr9	131214892	131215292	+	860	30.0	[7.4974093]	[225]	[]	[]	[131215119]	[]
642_6947	chr9	131241381	131241781	+	852	30.0	[]	[]	[7.4974093]	[115]	[]	[131241540]
642_6948	chr9	131242299	131242699	+	826	30.0	[7.4974093]	[167]	[]	[]	[131242495]	[]
642_6949	chr9	131254450	131254850	+	851	30.0	[8.844542]	[100]	[7.4974093]	[97]	[131254639]	[131254636]
642_695	chr1	213600886	213601286	+	1000	121.5	[7.4974093]	[108]	[7.4974093]	[98]	[213601082]	[213601072]
642_6951	chrUn_GL000219v1	108027	108427	+	849	30.0	[8.844542]	[223]	[8.844542]	[185]	[108260]	[108222]
642_6954	chrX	107731866	107732266	+	832	30.0	[7.4974093]	[169]	[7.4974093, 8.844542]	[152, 159]	[107732106]	[107732089, 107732096]
642_6956	chr1	12209248	12209648	+	750	29.5	[]	[]	[7.4974093]	[118]	[]	[12209428]
642_6957	chr1	16133309	16133709	+	611	29.5	[8.844542]	[76]	[8.844542]	[66]	[16133470]	[16133460]
642_6959	chr1	32292002	32292402	+	778	29.5	[7.4974093]	[243]	[]	[]	[32292248]	[]
642_696	chr1	227357791	227358191	+	1000	121.5	[]	[]	[8.844542]	[113]	[]	[227357999]
642_6960	chr1	33630684	33631084	+	780	29.5	[8.844542]	[120]	[]	[]	[33630902]	[]
642_6962	chr1	108843751	108844151	+	796	29.5	[7.4974093]	[196]	[7.4974093]	[186]	[108843979]	[108843969]
642_6965	chr1	150010470	150010870	+	817	29.5	[7.4974093]	[76]	[7.4974093]	[97]	[150010629]	[150010650]
642_6967	chr1	156115599	156115999	+	815	29.5	[]	[]	[8.844542, 8.844542]	[86, 156]	[]	[156115773, 156115843]
642_697	chr13	18224407	18224807	+	1000	121.5	[8.844542]	[99]	[8.844542]	[89]	[18224599]	[18224589]
642_6972	chr1	206680089	206680489	+	739	29.5	[]	[]	[7.4974093]	[81]	[]	[206680255]
642_6973	chr1	209786171	209786571	+	754	29.5	[]	[]	[8.844542, 8.844542]	[100, 110]	[]	[209786352, 209786362]
642_6975	chr1	220721226	220721626	+	805	29.5	[8.844542]	[153]	[]	[]	[220721472]	[]
642_6976	chr1	234772401	234772801	+	805	29.5	[7.4974093]	[180]	[]	[]	[234772636]	[]
642_6979	chr1	247259661	247260061	+	818	29.5	[]	[]	[7.4974093]	[142]	[]	[247259874]
642_698	chr15	61038416	61038816	+	1000	121.5	[8.844542]	[134]	[8.844542, 7.4974093]	[110, 124]	[61038641]	[61038617, 61038631]
642_6981	chr10	1488856	1489256	+	685	29.5	[7.4974093, 7.4974093]	[115, 161]	[7.4974093]	[105]	[1489031, 1489077]	[1489021]
642_6982	chr10	3095386	3095786	+	791	29.5	[8.844542]	[145]	[8.844542, 7.4974093]	[142, 207]	[3095553]	[3095550, 3095615]
642_6983	chr10	5345030	5345430	+	576	29.5	[8.844542]	[124]	[]	[]	[5345211]	[]
642_6984	chr10	11161100	11161500	+	845	29.5	[8.844542]	[114]	[7.4974093, 8.844542]	[104, 133]	[11161303]	[11161293, 11161322]
642_6985	chr10	35711631	35712031	+	700	29.5	[]	[]	[8.844542]	[102]	[]	[35711824]
642_6986	chr10	59432651	59433051	+	774	29.5	[8.844542]	[105]	[7.4974093]	[95]	[59432827]	[59432817]
642_6987	chr10	63703282	63703682	+	810	29.5	[8.844542]	[218]	[8.844542]	[152]	[63703514]	[63703448]
642_6989	chr10	73246520	73246920	+	771	29.5	[8.844542]	[168]	[]	[]	[73246705]	[]
642_699	chr15	67884446	67884846	+	1000	121.5	[7.4974093]	[110]	[7.4974093]	[137]	[67884642]	[67884669]
642_6990	chr10	84139366	84139766	+	811	29.5	[]	[]	[7.4974093]	[178]	[]	[84139606]
642_6994	chr11	61971654	61972054	+	694	29.5	[]	[]	[8.844542]	[159]	[]	[61971884]
642_6996	chr11	86105972	86106372	+	829	29.5	[8.844542]	[106]	[]	[]	[86106163]	[]
642_6997	chr11	96204602	96205002	+	781	29.5	[8.844542]	[108]	[7.4974093]	[98]	[96204792]	[96204782]
642_6998	chr11	118623312	118623712	+	791	29.5	[7.4974093]	[164]	[8.844542, 8.844542]	[124, 154]	[118623561]	[118623521, 118623551]
642_6999	chr12	13941	14341	+	663	29.5	[7.4974093]	[132]	[7.4974093]	[122]	[14173]	[14163]
642_70	chr5	109468768	109469168	+	1000	372.0	[8.844542]	[62]	[7.4974093, 7.4974093]	[81, 99]	[109468923]	[109468942, 109468960]
642_700	chr17	62470702	62471102	+	1000	121.5	[7.4974093]	[105]	[7.4974093]	[95]	[62470906]	[62470896]
642_7002	chr12	93373104	93373504	+	614	29.5	[]	[]	[7.4974093, 8.844542]	[142, 199]	[]	[93373270, 93373327]
642_7004	chr13	80611149	80611549	+	793	29.5	[8.844542]	[155]	[]	[]	[80611379]	[]
642_7005	chr13	80656292	80656692	+	621	29.5	[]	[]	[7.4974093]	[102]	[]	[80656475]
642_7008	chr13	82216134	82216534	+	720	29.5	[8.844542]	[169]	[7.4974093]	[159]	[82216371]	[82216361]
642_701	chr2	8753583	8753983	+	1000	121.0	[8.844542]	[99]	[8.844542]	[89]	[8753779]	[8753769]
642_7011	chr13	90543116	90543516	+	668	29.5	[]	[]	[7.4974093]	[98]	[]	[90543293]
642_7018	chr13	92615507	92615907	+	721	29.5	[8.844542]	[116]	[]	[]	[92615672]	[]
642_7019	chr13	92651094	92651494	+	560	29.5	[8.844542]	[168]	[]	[]	[92651296]	[]
642_702	chr2	237263322	237263722	+	1000	121.0	[8.844542, 8.844542]	[114, 148]	[8.844542]	[104]	[237263529, 237263563]	[237263519]
642_7023	chr14	23694626	23695026	+	822	29.5	[8.844542]	[128]	[7.4974093]	[118]	[23694833]	[23694823]
642_7024	chr15	31070912	31071312	+	773	29.5	[7.4974093]	[106]	[7.4974093, 8.844542]	[96, 158]	[31071102]	[31071092, 31071154]
642_7025	chr15	50128301	50128701	+	742	29.5	[8.844542]	[92]	[7.4974093]	[136]	[50128466]	[50128510]
642_7028	chr16	27347985	27348385	+	711	29.5	[7.4974093, 7.4974093]	[68, 120]	[8.844542, 8.844542]	[110, 153]	[27348140, 27348192]	[27348182, 27348225]
642_7029	chr17	6668693	6669093	+	813	29.5	[7.4974093]	[119]	[7.4974093]	[109]	[6668912]	[6668902]
642_703	chr8	107274077	107274477	+	1000	121.0	[7.4974093]	[97]	[7.4974093, 8.844542, 7.4974093]	[87, 135, 139]	[107274274]	[107274264, 107274312, 107274316]
642_7030	chr17	27560059	27560459	+	641	29.5	[]	[]	[7.4974093, 7.4974093]	[67, 101]	[]	[27560223, 27560257]
642_7032	chr17	81472087	81472487	+	659	29.5	[8.844542]	[111]	[]	[]	[81472252]	[]
642_7035	chr19	23904512	23904912	+	711	29.5	[8.844542]	[131]	[7.4974093]	[121]	[23904707]	[23904697]
642_7036	chr19	35141955	35142355	+	796	29.5	[8.844542]	[153]	[]	[]	[35142199]	[]
642_7037	chr19	35740770	35741170	+	774	29.5	[]	[]	[7.4974093]	[88]	[]	[35740936]
642_7038	chr19	38862442	38862842	+	851	29.5	[7.4974093]	[113]	[7.4974093]	[92]	[38862636]	[38862615]
642_7039	chr19	44588598	44588998	+	545	29.5	[7.4974093]	[89]	[]	[]	[44588766]	[]
642_704	chr8	114790048	114790448	+	1000	121.0	[7.4974093, 8.844542, 8.844542]	[102, 114, 121]	[8.844542]	[111]	[114790240, 114790252, 114790259]	[114790249]
642_7041	chr19	53519283	53519683	+	570	29.5	[]	[]	[8.844542]	[137]	[]	[53519515]
642_7042	chr19	53851356	53851756	+	801	29.5	[8.844542]	[156]	[7.4974093]	[146]	[53851591]	[53851581]
642_7044	chr2	10121229	10121629	+	820	29.5	[]	[]	[8.844542, 7.4974093]	[105, 129]	[]	[10121432, 10121456]
642_7045	chr2	43073307	43073707	+	799	29.5	[8.844542]	[102]	[7.4974093]	[92]	[43073498]	[43073488]
642_7047	chr2	55467683	55468083	+	842	29.5	[8.844542]	[129]	[]	[]	[55467892]	[]
642_7048	chr2	64605131	64605531	+	728	29.5	[8.844542, 7.4974093, 7.4974093]	[72, 103, 144]	[7.4974093]	[93]	[64605299, 64605330, 64605371]	[64605320]
642_7049	chr2	102082836	102083236	+	557	29.5	[]	[]	[7.4974093]	[196]	[]	[102083066]
642_7050	chr2	123145200	123145600	+	698	29.5	[]	[]	[8.844542]	[126]	[]	[123145414]
642_7052	chr2	162185043	162185443	+	639	29.5	[8.844542]	[108]	[8.844542]	[98]	[162185247]	[162185237]
642_7053	chr2	168712476	168712876	+	587	29.5	[]	[]	[7.4974093]	[138]	[]	[168712692]
642_7054	chr2	169012179	169012579	+	807	29.5	[]	[]	[7.4974093]	[196]	[]	[169012429]
642_7055	chr2	183040082	183040482	+	770	29.5	[]	[]	[7.4974093]	[78]	[]	[183040235]
642_7059	chr21	20594627	20595027	+	673	29.5	[]	[]	[8.844542, 8.844542]	[102, 150]	[]	[20594828, 20594876]
642_706	chr3	5846282	5846682	+	1000	120.5	[7.4974093, 7.4974093]	[101, 140]	[8.844542]	[91]	[5846483, 5846522]	[5846473]
642_7066	chr22	20763495	20763895	+	804	29.5	[7.4974093, 8.844542]	[122, 213]	[7.4974093, 8.844542]	[142, 166]	[20763646, 20763737]	[20763666, 20763690]
642_7068	chr22	20947975	20948375	+	821	29.5	[7.4974093]	[150]	[8.844542]	[194]	[20948161]	[20948205]
642_7078	chr22	22434535	22434935	+	679	29.5	[]	[]	[8.844542, 8.844542]	[162, 218]	[]	[22434723, 22434779]
642_7079	chr22	22500268	22500668	+	809	29.5	[8.844542]	[198]	[]	[]	[22500467]	[]
642_708	chr10	74032191	74032591	+	1000	120.0	[7.4974093]	[132]	[8.844542]	[122]	[74032417]	[74032407]
642_7082	chr22	23112673	23113073	+	766	29.5	[7.4974093]	[133]	[]	[]	[23112835]	[]
642_7083	chr3	9844204	9844604	+	813	29.5	[]	[]	[7.4974093]	[205]	[]	[9844415]
642_709	chr2	170264062	170264462	+	1000	120.0	[]	[]	[7.4974093]	[168]	[]	[170264298]
642_7090	chr3	35613934	35614334	+	686	29.5	[8.844542]	[145]	[]	[]	[35614167]	[]
642_7092	chr3	49004946	49005346	+	552	29.5	[7.4974093]	[106]	[8.844542]	[96]	[49005146]	[49005136]
642_7093	chr3	79587144	79587544	+	785	29.5	[8.844542]	[164]	[7.4974093]	[154]	[79587369]	[79587359]
642_7094	chr3	167652506	167652906	+	771	29.5	[]	[]	[8.844542]	[108]	[]	[167652702]
