#PeakID(python identify_motif.py ./ENCODE_processed_files/STAT5A_idr.fa STAT5A --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
133_6936	chr16	1964614	1965014	+	702	75.0	[]	[]	[8.496579]	[146]	[]	[1964836]
133_6938	chr16	21953056	21953456	+	1000	75.0	[]	[]	[7.4858007]	[151]	[]	[21953239]
133_6953	chr19	17405539	17405939	+	1000	75.0	[13.548076]	[127]	[6.7182117]	[127]	[17405758]	[17405758]
133_6955	chr2	47198892	47199292	+	1000	75.0	[6.8825955]	[82]	[8.632995]	[82]	[47199072]	[47199072]
133_6959	chr2	100283692	100284092	+	1000	75.0	[12.597441]	[74]	[10.266372]	[74]	[100283855]	[100283855]
133_6970	chr21	32612371	32612771	+	1000	75.0	[11.820001]	[168]	[10.022524]	[168]	[32612621]	[32612621]
133_6984	chr3	172857110	172857510	+	1000	75.0	[14.173678]	[112]	[11.842608, 9.6861105]	[112, 149]	[172857309]	[172857309, 172857346]
133_6985	chr3	184016091	184016491	+	1000	75.0	[11.842608]	[149]	[14.173678]	[149]	[184016323]	[184016323]
133_700	chr20	36183162	36183562	+	1000	269.0	[11.842608]	[121]	[14.173678]	[121]	[36183375]	[36183375]
133_7001	chr5	132529241	132529641	+	1000	75.0	[8.446286]	[95]	[10.243763]	[95]	[132529433]	[132529433]
133_7017	chr6	136289508	136289908	+	1000	75.0	[10.022524]	[133]	[11.820001]	[133]	[136289732]	[136289732]
133_7019	chr7	64854985	64855385	+	1000	75.0	[8.185572]	[129]	[]	[]	[64855205]	[]
133_702	chr9	128558330	128558730	+	1000	269.0	[8.03]	[96]	[8.03]	[97]	[128558524]	[128558525]
133_7028	chr7	140175075	140175475	+	1000	75.0	[6.298889]	[167]	[]	[]	[140175268]	[]
133_7043	chr1	27321914	27322314	+	1000	74.0	[6.8868656]	[120]	[6.9346795]	[120]	[27322128]	[27322128]
133_705	chr2	27537326	27537726	+	1000	268.0	[14.173678]	[98]	[11.842608]	[98]	[27537522]	[27537522]
133_7051	chr1	151070306	151070706	+	1000	74.0	[]	[]	[8.301797]	[123]	[]	[151070484]
133_7065	chr10	31278564	31278964	+	1000	74.0	[6.159387]	[101]	[8.045571, 8.03]	[101, 136]	[31278763]	[31278763, 31278798]
133_7073	chr10	124420851	124421251	+	1000	74.0	[6.590865]	[96]	[8.11152]	[106]	[124421040]	[124421050]
133_7074	chr10	124453961	124454361	+	1000	74.0	[7.2698154]	[106]	[]	[]	[124454160]	[]
133_7076	chr11	3865745	3866145	+	1000	74.0	[6.590865]	[121]	[]	[]	[3865963]	[]
133_7085	chr12	93376415	93376815	+	1000	74.0	[8.446286]	[111]	[10.243763]	[111]	[93376613]	[93376613]
133_7087	chr13	40681325	40681725	+	1000	74.0	[6.957288]	[62]	[11.03802]	[62]	[40681481]	[40681481]
133_71	chr10	46001247	46001647	+	1000	499.0	[6.957288]	[141]	[11.03802]	[141]	[46001484]	[46001484]
133_7105	chr17	49742317	49742717	+	1000	74.0	[]	[]	[6.612033]	[107]	[]	[49742517]
133_7111	chr18	3247599	3247999	+	1000	74.0	[7.57549]	[73]	[]	[]	[3247764]	[]
133_7128	chr2	156132164	156132564	+	1000	74.0	[6.8668876]	[111]	[]	[]	[156132329]	[]
133_7129	chr2	158738381	158738781	+	1000	74.0	[10.243763, 10.243763]	[94, 153]	[8.446286, 8.446286]	[94, 153]	[158738540, 158738599]	[158738540, 158738599]
133_7141	chr22	19941062	19941462	+	1000	74.0	[6.152699]	[113]	[]	[]	[19941269]	[]
133_7150	chr22	36254898	36255298	+	1000	74.0	[10.869366, 11.820001]	[112, 131]	[13.5706835, 10.022524]	[112, 131]	[36255098, 36255117]	[36255098, 36255117]
133_716	chr15	28911220	28911620	+	1000	266.0	[]	[]	[8.003814]	[140]	[]	[28911460]
133_7164	chr4	82374099	82374499	+	1000	74.0	[6.209915, 6.957288]	[114, 123]	[11.03802]	[123]	[82374271, 82374280]	[82374280]
133_7186	chr6	42563746	42564146	+	1000	74.0	[9.136207]	[153]	[]	[]	[42563968]	[]
133_7192	chr6	134436260	134436660	+	1000	74.0	[8.446286]	[125]	[10.243763]	[125]	[134436457]	[134436457]
133_720	chr22	39920154	39920554	+	1000	266.0	[10.763187]	[120]	[]	[]	[39920374]	[]
133_7201	chr7	130910138	130910538	+	1000	74.0	[11.842608]	[100]	[14.173678]	[100]	[130910336]	[130910336]
133_7202	chr7	131111207	131111607	+	1000	74.0	[10.243763]	[172]	[8.446286]	[172]	[131111456]	[131111456]
133_7203	chr7	134922758	134923158	+	1000	74.0	[14.173678]	[111]	[11.842608]	[111]	[134922967]	[134922967]
133_722	chrX	48940536	48940936	+	1000	266.0	[9.288357]	[78]	[8.70695]	[78]	[48940711]	[48940711]
133_7221	chrX	77938093	77938493	+	1000	74.0	[10.243763]	[125]	[8.446286]	[125]	[77938305]	[77938305]
133_7223	chrX	119943584	119943984	+	542	74.0	[]	[]	[9.136207]	[61]	[]	[119943736]
133_7224	chrX	130166066	130166466	+	1000	74.0	[8.355901, 6.562315]	[78, 141]	[10.311713]	[141]	[130166243, 130166306]	[130166306]
133_7228	chr1	8880081	8880481	+	1000	73.0	[9.461782]	[119]	[]	[]	[8880236]	[]
133_7238	chr1	65224808	65225208	+	1000	73.0	[13.548076]	[90]	[6.7182117]	[90]	[65224998]	[65224998]
133_7240	chr1	110407526	110407926	+	1000	73.0	[6.52701]	[171]	[8.311827]	[171]	[110407769]	[110407769]
133_7244	chr1	150487081	150487481	+	1000	73.0	[6.957288]	[150]	[11.03802]	[150]	[150487308]	[150487308]
133_7282	chr16	19696358	19696758	+	1000	73.0	[11.842608]	[87]	[14.173678]	[87]	[19696534]	[19696534]
133_7285	chr16	58392745	58393145	+	1000	73.0	[8.515688]	[88]	[11.750599]	[88]	[58392927]	[58392927]
133_7293	chr18	322518	322918	+	1000	73.0	[7.7088323]	[112]	[]	[]	[322724]	[]
133_7303	chr2	71742930	71743330	+	1000	73.0	[14.173678]	[145]	[6.735589, 11.842608]	[104, 145]	[71743165]	[71743124, 71743165]
133_7309	chr2	199455600	199456000	+	1000	73.0	[]	[]	[8.858079]	[71]	[]	[199455763]
133_733	chr2	39141982	39142382	+	1000	264.0	[9.136207, 11.750599]	[106, 127]	[8.515688]	[127]	[39142181, 39142202]	[39142202]
133_7334	chr4	108972834	108973234	+	1000	73.0	[10.243763, 7.43074]	[122, 149]	[8.446286, 9.122182]	[122, 149]	[108973039, 108973066]	[108973039, 108973066]
133_7335	chr4	112311540	112311940	+	1000	73.0	[6.2977095, 10.869366]	[93, 114]	[13.5706835]	[114]	[112311732, 112311753]	[112311753]
133_7339	chr5	62305718	62306118	+	1000	73.0	[11.820001]	[104]	[10.022524]	[104]	[62305907]	[62305907]
133_7343	chr5	132866328	132866728	+	1000	73.0	[]	[]	[9.6861105]	[136]	[]	[132866538]
133_7358	chr7	32892838	32893238	+	1000	73.0	[]	[]	[8.858079]	[124]	[]	[32893042]
133_7369	chr7	129952898	129953298	+	1000	73.0	[]	[]	[10.412417]	[108]	[]	[129953057]
133_7374	chr9	129884446	129884846	+	1000	73.0	[]	[]	[9.461782]	[90]	[]	[129884608]
133_7377	chr9	131278001	131278401	+	1000	73.0	[]	[]	[9.136207]	[150]	[]	[131278238]
133_738	chr10	48470116	48470516	+	1000	263.0	[8.214434]	[71]	[8.232476]	[160]	[48470276]	[48470365]
133_7380	chr1	6199541	6199941	+	1000	72.0	[]	[]	[8.588062]	[188]	[]	[6199775]
133_7395	chr1	169794756	169795156	+	1000	72.0	[8.354226]	[120]	[]	[]	[169794971]	[]
133_7414	chr11	12994476	12994876	+	1000	72.0	[11.489884]	[133]	[]	[]	[12994697]	[]
133_7415	chr11	33894376	33894776	+	1000	72.0	[]	[]	[8.662755]	[102]	[]	[33894564]
133_7416	chr11	35030731	35031131	+	1000	72.0	[8.632995]	[148]	[6.8825955]	[148]	[35030968]	[35030968]
133_742	chr2	175935564	175935964	+	1000	263.0	[14.173678]	[87]	[11.842608]	[87]	[175935743]	[175935743]
133_7426	chr13	97256350	97256750	+	1000	72.0	[6.4975696]	[148]	[]	[]	[97256582]	[]
133_7450	chr19	16371564	16371964	+	1000	72.0	[9.158815]	[143]	[]	[]	[16371804]	[]
133_7451	chr19	49492493	49492893	+	1000	72.0	[10.196432]	[118]	[]	[]	[49492682]	[]
133_7456	chr2	20747314	20747714	+	1000	72.0	[7.686224]	[140]	[]	[]	[20747553]	[]
133_747	chr12	68686475	68686875	+	1000	262.0	[15.901753, 9.761809]	[91, 121]	[8.538297, 6.7911124]	[91, 121]	[68686665, 68686695]	[68686665, 68686695]
133_7484	chr3	100748230	100748630	+	1000	72.0	[11.842608]	[108]	[14.173678]	[108]	[100748425]	[100748425]
133_7488	chr3	171156460	171156860	+	1000	72.0	[6.7182117]	[70]	[13.548076]	[70]	[171156622]	[171156622]
133_7495	chr4	128787703	128788103	+	1000	72.0	[]	[]	[6.3577366]	[107]	[]	[128787888]
133_750	chr21	36429988	36430388	+	1000	262.0	[]	[]	[6.3577366]	[96]	[]	[36430183]
133_7505	chr6	27145909	27146309	+	1000	72.0	[6.3577366]	[127]	[]	[]	[27146128]	[]
133_7514	chr6	106847055	106847455	+	1000	72.0	[13.5706835]	[94]	[10.869366]	[94]	[106847248]	[106847248]
133_7517	chr6	117675164	117675564	+	1000	72.0	[]	[]	[7.8886337]	[158]	[]	[117675413]
133_7529	chr7	120985089	120985489	+	1000	72.0	[]	[]	[8.610671]	[108]	[]	[120985285]
133_7533	chr7	144835909	144836309	+	1000	72.0	[]	[]	[8.684342]	[197]	[]	[144836112]
133_7546	chr9	131102661	131103061	+	1000	72.0	[7.5739202]	[139]	[7.225411]	[91]	[131102886]	[131102838]
133_7553	chr1	6784883	6785283	+	1000	71.0	[10.022524]	[85]	[11.820001]	[85]	[6785060]	[6785060]
133_7559	chr1	74731400	74731800	+	1000	71.0	[6.190716]	[159]	[]	[]	[74731630]	[]
133_7561	chr1	88891426	88891826	+	1000	71.0	[7.57549]	[154]	[]	[]	[88891648]	[]
133_7562	chr1	108781227	108781627	+	1000	71.0	[10.36107]	[63]	[]	[]	[108781383]	[]
133_7569	chr1	182586409	182586809	+	1000	71.0	[11.842608]	[165]	[14.173678]	[165]	[182586642]	[182586642]
133_7604	chr17	38926669	38927069	+	1000	71.0	[6.3577366]	[139]	[]	[]	[38926905]	[]
133_7606	chr17	73305011	73305411	+	1000	71.0	[11.842608, 6.9346795]	[114, 131]	[14.173678, 6.8868656]	[114, 131]	[73305200, 73305217]	[73305200, 73305217]
133_7613	chr19	34733400	34733800	+	1000	71.0	[14.173678]	[122]	[11.842608]	[122]	[34733619]	[34733619]
133_7620	chr2	54227785	54228185	+	1000	71.0	[10.243763]	[71]	[8.446286]	[71]	[54227947]	[54227947]
133_7626	chr2	149587456	149587856	+	1000	71.0	[9.6861105]	[215]	[]	[]	[149587688]	[]
133_7631	chr2	176020374	176020774	+	1000	71.0	[12.55011]	[124]	[]	[]	[176020578]	[]
133_7657	chr4	48698289	48698689	+	1000	71.0	[]	[]	[6.2977095]	[126]	[]	[48698498]
133_767	chr16	11233069	11233469	+	1000	259.0	[11.842608, 8.785794]	[100, 124]	[14.173678]	[100]	[11233264, 11233288]	[11233264]
133_7672	chr5	173324052	173324452	+	1000	71.0	[10.21904]	[100]	[]	[]	[173324230]	[]
133_7674	chr6	10314225	10314625	+	1000	71.0	[]	[]	[11.139472]	[164]	[]	[10314473]
133_7684	chr6	30877683	30878083	+	1000	71.0	[8.311827]	[76]	[6.52701]	[76]	[30877854]	[30877854]
133_7685	chr6	34816637	34817037	+	1000	71.0	[7.317147]	[144]	[6.4044065]	[144]	[34816865]	[34816865]
133_7714	chr9	133505801	133506201	+	1000	71.0	[6.9346795]	[56]	[6.8868656]	[56]	[133505954]	[133505954]
133_7729	chr1	64898373	64898773	+	1000	70.0	[]	[]	[6.735589]	[156]	[]	[64898601]
133_7745	chr1	244299300	244299700	+	1000	70.0	[]	[]	[6.2452803]	[193]	[]	[244299545]
133_7755	chr10	78938083	78938483	+	1000	70.0	[6.4574966]	[161]	[8.519188]	[161]	[78938326]	[78938326]
133_7760	chr11	46593868	46594268	+	1000	70.0	[7.2345104, 9.035112]	[78, 124]	[9.051821]	[124]	[46594044, 46594090]	[46594090]
133_7769	chr12	28190707	28191107	+	1000	70.0	[9.6861105]	[103]	[]	[]	[28190898]	[]
133_777	chr17	13510107	13510507	+	1000	258.0	[6.3577366]	[106]	[]	[]	[13510303]	[]
133_7784	chr16	23952456	23952856	+	1000	70.0	[]	[]	[8.138241, 12.766095]	[120, 178]	[]	[23952622, 23952680]
133_7796	chr17	80263353	80263753	+	1000	70.0	[7.7423773]	[124]	[]	[]	[80263567]	[]
133_78	chr1	47181163	47181563	+	1000	490.0	[6.152699]	[62]	[]	[]	[47181323]	[]
133_7804	chr19	41884076	41884476	+	1000	70.0	[7.4858007]	[111]	[]	[]	[41884231]	[]
133_7812	chr2	63588681	63589081	+	1000	70.0	[8.662755]	[147]	[]	[]	[63588902]	[]
133_7813	chr2	68878310	68878710	+	1000	70.0	[]	[]	[12.766095]	[161]	[]	[68878561]
133_7815	chr2	73234095	73234495	+	1000	70.0	[]	[]	[9.136207]	[172]	[]	[73234282]
133_7816	chr2	103525737	103526137	+	1000	70.0	[7.056757]	[118]	[]	[]	[103525919]	[]
133_7817	chr2	138474099	138474499	+	1000	70.0	[15.901753]	[86]	[8.538297]	[86]	[138474281]	[138474281]
133_7861	chr6	34324651	34325051	+	1000	70.0	[6.4574966]	[141]	[6.612033, 8.519188]	[114, 141]	[34324878]	[34324851, 34324878]
133_787	chr7	143426551	143426951	+	1000	257.0	[10.243763, 15.901753]	[99, 147]	[8.446286, 8.538297]	[99, 147]	[143426741, 143426789]	[143426741, 143426789]
133_7882	chr7	140517865	140518265	+	1000	70.0	[7.7121196]	[64]	[7.130713]	[64]	[140518019]	[140518019]
133_7883	chr7	143215056	143215456	+	1000	70.0	[6.865278]	[110]	[]	[]	[143215262]	[]
133_7884	chr7	151057924	151058324	+	1000	70.0	[9.213665]	[188]	[6.301925]	[188]	[151058119]	[151058119]
133_790	chr1	99599663	99600063	+	1000	256.0	[11.842608]	[110]	[8.03, 14.173678]	[82, 110]	[99599855]	[99599827, 99599855]
133_7926	chr10	35204952	35205352	+	1000	69.0	[10.869366]	[128]	[13.5706835, 6.8068504]	[128, 144]	[35205174]	[35205174, 35205190]
133_794	chr9	128078954	128079354	+	1000	256.0	[14.173678]	[112]	[11.842608]	[112]	[128079153]	[128079153]
133_7942	chr11	86519241	86519641	+	1000	69.0	[7.4425774]	[105]	[9.942509]	[94]	[86519437]	[86519426]
133_7948	chr12	56636966	56637366	+	1000	69.0	[]	[]	[8.031247, 6.8068504]	[112, 139]	[]	[56637144, 56637171]
133_7960	chr14	68620198	68620598	+	1000	69.0	[11.382891]	[147]	[6.704043]	[147]	[68620436]	[68620436]
133_7968	chr16	19118899	19119299	+	1000	69.0	[11.842608]	[127]	[8.588062, 14.173678]	[53, 127]	[19119126]	[19119052, 19119126]
133_7970	chr16	56262761	56263161	+	1000	69.0	[10.763187, 11.842608]	[116, 137]	[14.173678]	[137]	[56262950, 56262971]	[56262971]
133_7974	chr17	27544584	27544984	+	1000	69.0	[]	[]	[8.267781]	[172]	[]	[27544828]
133_7979	chr17	76732828	76733228	+	1000	69.0	[14.173678]	[71]	[11.842608]	[71]	[76732997]	[76732997]
133_7983	chr19	12793487	12793887	+	1000	69.0	[10.022524]	[118]	[11.820001]	[118]	[12793691]	[12793691]
133_7989	chr19	50377490	50377890	+	1000	69.0	[14.173678]	[139]	[11.842608]	[139]	[50377727]	[50377727]
133_7992	chr2	45786168	45786568	+	1000	69.0	[15.901753]	[137]	[8.538297]	[137]	[45786375]	[45786375]
133_7997	chr2	86216538	86216938	+	1000	69.0	[6.469334]	[104]	[]	[]	[86216737]	[]
133_8001	chr2	112869494	112869894	+	1000	69.0	[10.266372]	[97]	[12.597441]	[97]	[112869687]	[112869687]
133_8009	chr20	33651462	33651862	+	1000	69.0	[15.901753]	[128]	[8.538297]	[128]	[33651688]	[33651688]
133_804	chr16	34582025	34582425	+	1000	254.0	[]	[]	[6.190716]	[60]	[]	[34582184]
133_8046	chr6	26199008	26199408	+	1000	69.0	[]	[]	[6.914219]	[148]	[]	[26199250]
133_8060	chr7	106553126	106553526	+	1000	69.0	[]	[]	[6.612033, 10.412417]	[85, 108]	[]	[106553307, 106553330]
133_8086	chr9	131275362	131275762	+	1000	69.0	[9.70938]	[167]	[6.1738005, 7.2863007]	[167, 201]	[131275551]	[131275551, 131275585]
133_8098	chr1	32755761	32756161	+	1000	68.0	[8.03]	[77]	[8.03]	[78]	[32755930]	[32755931]
133_8100	chr1	40862532	40862932	+	1000	68.0	[9.122182, 11.842608]	[97, 134]	[7.43074, 14.173678]	[97, 134]	[40862721, 40862758]	[40862721, 40862758]
133_8107	chr1	161542292	161542692	+	1000	68.0	[10.869366]	[79]	[13.5706835]	[79]	[161542450]	[161542450]
133_812	chr9	87518757	87519157	+	1000	253.0	[14.173678]	[72]	[11.842608]	[72]	[87518912]	[87518912]
133_8125	chr11	33161483	33161883	+	1000	68.0	[]	[]	[9.773646]	[139]	[]	[33161720]
133_8126	chr11	34758260	34758660	+	1000	68.0	[10.822035, 10.869366]	[102, 121]	[6.650434, 13.5706835]	[102, 121]	[34758460, 34758479]	[34758460, 34758479]
133_8131	chr11	112073960	112074360	+	1000	68.0	[14.173678]	[125]	[11.842608]	[125]	[112074155]	[112074155]
133_814	chr4	13368288	13368688	+	1000	252.0	[13.5706835]	[100]	[10.869366]	[100]	[13368487]	[13368487]
133_8153	chr15	100601986	100602386	+	1000	68.0	[8.40951]	[115]	[]	[]	[100602197]	[]
133_8160	chr17	1763039	1763439	+	1000	68.0	[6.7182117]	[90]	[13.548076]	[90]	[1763226]	[1763226]
133_8166	chr17	78411430	78411830	+	1000	68.0	[11.842608]	[143]	[14.173678]	[143]	[78411661]	[78411661]
133_8167	chr18	3246000	3246400	+	1000	68.0	[11.03802]	[159]	[6.957288]	[159]	[3246247]	[3246247]
133_8169	chr18	54873165	54873565	+	1000	68.0	[]	[]	[8.490457]	[134]	[]	[54873394]
133_8171	chr18	57820058	57820458	+	1000	68.0	[6.410166]	[131]	[]	[]	[57820280]	[]
133_8173	chr19	4246699	4247099	+	700	68.0	[8.684342]	[128]	[]	[]	[4246910]	[]
133_8188	chr2	152620933	152621333	+	1000	68.0	[]	[]	[6.604563]	[129]	[]	[152621153]
133_8192	chr2	171687224	171687624	+	1000	68.0	[13.548076]	[112]	[6.7182117]	[112]	[171687411]	[171687411]
133_8194	chr2	183124072	183124472	+	1000	68.0	[]	[]	[6.209915]	[146]	[]	[183124267]
133_821	chr14	49970575	49970975	+	1000	251.0	[8.538297]	[122]	[15.901753]	[122]	[49970788]	[49970788]
133_8213	chr3	9890460	9890860	+	1000	68.0	[]	[]	[9.083777]	[152]	[]	[9890708]
133_8219	chr3	172079589	172079989	+	1000	68.0	[11.842608]	[116]	[14.173678]	[116]	[172079790]	[172079790]
133_8237	chr5	105238555	105238955	+	1000	68.0	[13.5706835]	[86]	[10.869366]	[86]	[105238733]	[105238733]
133_824	chr1	16266539	16266939	+	1000	250.0	[]	[]	[10.621459]	[66]	[]	[16266703]
133_8240	chr5	140564495	140564895	+	1000	68.0	[9.773646]	[209]	[]	[]	[140564740]	[]
133_8254	chr6	33280011	33280411	+	1000	68.0	[11.03802]	[183]	[6.957288]	[183]	[33280231]	[33280231]
133_826	chr10	84293656	84294056	+	1000	250.0	[]	[]	[9.461782]	[57]	[]	[84293808]
133_8263	chr6	139375281	139375681	+	1000	68.0	[]	[]	[6.604563]	[107]	[]	[139375470]
133_8267	chr6	159979175	159979575	+	1000	68.0	[13.5706835]	[96]	[10.869366]	[96]	[159979351]	[159979351]
133_8274	chr7	103660508	103660908	+	1000	68.0	[6.159387]	[126]	[8.045571]	[126]	[103660726]	[103660726]
133_8287	chr8	41828379	41828779	+	1000	68.0	[11.842608]	[140]	[14.173678]	[140]	[41828607]	[41828607]
133_8294	chr9	128295343	128295743	+	1000	68.0	[]	[]	[9.839595]	[143]	[]	[128295574]
133_8295	chr9	128656759	128657159	+	1000	68.0	[8.588062]	[101]	[]	[]	[128656927]	[]
133_8305	chr1	21608736	21609136	+	1000	67.0	[11.842608]	[86]	[14.173678]	[86]	[21608919]	[21608919]
133_8306	chr1	23344133	23344533	+	1000	67.0	[11.820001, 8.632995]	[124, 137]	[10.022524, 6.8825955]	[124, 137]	[23344346, 23344359]	[23344346, 23344359]
133_8316	chr1	149887352	149887752	+	1000	67.0	[]	[]	[7.079775]	[118]	[]	[149887558]
133_8320	chr1	162389906	162390306	+	1000	67.0	[10.869366, 7.517722]	[88, 126]	[13.5706835, 8.3785095]	[88, 126]	[162390089, 162390127]	[162390089, 162390127]
133_8324	chr1	202007979	202008379	+	1000	67.0	[7.806082]	[136]	[]	[]	[202008192]	[]
133_8330	chr10	30359611	30360011	+	1000	67.0	[11.842608]	[105]	[14.173678]	[105]	[30359792]	[30359792]
133_8334	chr10	102599709	102600109	+	1000	67.0	[6.957288]	[113]	[11.03802]	[113]	[102599913]	[102599913]
133_8346	chr11	118602438	118602838	+	1000	67.0	[8.446286]	[129]	[10.243763]	[129]	[118602657]	[118602657]
133_8348	chr12	28132380	28132780	+	1000	67.0	[]	[]	[9.245797]	[53]	[]	[28132531]
133_8356	chr14	34030067	34030467	+	1000	67.0	[14.173678]	[127]	[11.842608]	[127]	[34030279]	[34030279]
133_8363	chr15	81107885	81108285	+	1000	67.0	[11.842608]	[147]	[14.173678]	[147]	[81108132]	[81108132]
133_8365	chr16	29805324	29805724	+	1000	67.0	[]	[]	[8.785794]	[135]	[]	[29805482]
133_8367	chr16	85262116	85262516	+	1000	67.0	[]	[]	[10.412417]	[142]	[]	[85262347]
133_8373	chr17	28952184	28952584	+	1000	67.0	[]	[]	[7.485917]	[203]	[]	[28952435]
133_8378	chr17	77319283	77319683	+	1000	67.0	[14.173678]	[79]	[11.842608]	[79]	[77319462]	[77319462]
133_8381	chr18	9404489	9404889	+	1000	67.0	[7.887462]	[171]	[]	[]	[9404709]	[]
133_8383	chr19	597525	597925	+	1000	67.0	[]	[]	[6.626151]	[185]	[]	[597711]
133_8392	chr2	102143659	102144059	+	1000	67.0	[10.869366]	[134]	[13.5706835]	[134]	[102143876]	[102143876]
133_8394	chr2	122193608	122194008	+	1000	67.0	[10.586154]	[149]	[]	[]	[122193842]	[]
133_8397	chr2	144152792	144153192	+	1000	67.0	[6.410166, 6.3817983]	[145, 154]	[6.7905855]	[198]	[144152988, 144152997]	[144153041]
133_840	chr1	51284451	51284851	+	1000	248.0	[]	[]	[10.621459]	[109]	[]	[51284641]
133_8403	chr21	37338575	37338975	+	1000	67.0	[6.7182117]	[174]	[13.548076]	[174]	[37338818]	[37338818]
133_8427	chr4	72567778	72568178	+	1000	67.0	[]	[]	[7.1081047]	[96]	[]	[72567942]
133_8447	chr6	32967518	32967918	+	1000	67.0	[]	[]	[8.40951]	[127]	[]	[32967724]
133_8457	chr6	163579896	163580296	+	1000	67.0	[11.437455]	[90]	[]	[]	[163580078]	[]
133_8474	chr8	93027033	93027433	+	1000	67.0	[11.842608]	[106]	[14.173678]	[106]	[93027239]	[93027239]
133_8487	chr9	116471120	116471520	+	1000	67.0	[13.548076]	[213]	[6.7182117]	[213]	[116471364]	[116471364]
133_8511	chr1	75786115	75786515	+	1000	66.0	[]	[]	[6.626151]	[176]	[]	[75786364]
133_8512	chr1	89692669	89693069	+	1000	66.0	[11.842608]	[104]	[14.173678]	[104]	[89692863]	[89692863]
133_8534	chr10	73496004	73496404	+	1000	66.0	[8.496579]	[193]	[]	[]	[73496205]	[]
133_8545	chr11	65570096	65570496	+	1000	66.0	[]	[]	[7.33873]	[198]	[]	[65570323]
133_8547	chr11	86244486	86244886	+	1000	66.0	[6.301925]	[144]	[9.213665]	[144]	[86244727]	[86244727]
133_855	chr6	118537647	118538047	+	1000	247.0	[11.842608]	[136]	[14.173678]	[136]	[118537883]	[118537883]
133_8554	chr12	96445718	96446118	+	1000	66.0	[6.8921194]	[106]	[]	[]	[96445906]	[]
133_8568	chr15	49620820	49621220	+	1000	66.0	[8.684342]	[97]	[]	[]	[49621012]	[]
133_8575	chr16	8087914	8088314	+	1000	66.0	[]	[]	[11.016432]	[151]	[]	[8088142]
133_858	chr2	158321210	158321610	+	1000	246.0	[6.7182117]	[119]	[13.548076]	[119]	[158321420]	[158321420]
133_8585	chr17	33874675	33875075	+	1000	66.0	[7.879267]	[140]	[]	[]	[33874913]	[]
133_8640	chr22	46234859	46235259	+	1000	66.0	[12.597441]	[75]	[10.266372, 8.490457, 7.5900965]	[75, 110, 130]	[46235028]	[46235028, 46235063, 46235083]
133_8654	chr4	108620395	108620795	+	1000	66.0	[]	[]	[6.8599873]	[129]	[]	[108620580]
133_8657	chr4	171857283	171857683	+	1000	66.0	[14.173678]	[76]	[11.842608]	[76]	[171857458]	[171857458]
133_8664	chr5	56085158	56085558	+	1000	66.0	[6.957288]	[131]	[11.03802]	[131]	[56085383]	[56085383]
133_867	chr10	128599463	128599863	+	1000	244.0	[13.548076]	[108]	[6.7182117]	[108]	[128599668]	[128599668]
133_8673	chr5	146446866	146447266	+	977	66.0	[7.686224]	[164]	[]	[]	[146447114]	[]
133_8676	chr5	172144353	172144753	+	1000	66.0	[9.6861105]	[104]	[]	[]	[172144530]	[]
133_8677	chr5	172789121	172789521	+	1000	66.0	[6.612033]	[111]	[]	[]	[172789319]	[]
133_8684	chr6	27792109	27792509	+	1000	66.0	[7.7145987]	[156]	[]	[]	[27792345]	[]
133_8695	chr6	129732058	129732458	+	1000	66.0	[]	[]	[7.5739202]	[72]	[]	[129732229]
133_8720	chr8	108248455	108248855	+	1000	66.0	[6.8668876, 6.4220033]	[133, 161]	[]	[]	[108248630, 108248658]	[]
133_8724	chr9	70413755	70414155	+	1000	66.0	[7.7423773]	[114]	[]	[]	[70413962]	[]
133_8726	chr9	91907389	91907789	+	1000	66.0	[8.446286]	[98]	[10.243763, 7.879267]	[98, 143]	[91907578]	[91907578, 91907623]
133_8730	chr9	120403306	120403706	+	1000	66.0	[8.446286]	[101]	[10.243763]	[101]	[120403486]	[120403486]
133_8747	chr1	15849935	15850335	+	1000	65.0	[6.8921194]	[214]	[]	[]	[15850171]	[]
133_8753	chr1	45340112	45340512	+	1000	65.0	[8.662755]	[143]	[]	[]	[45340314]	[]
133_8764	chr1	155262223	155262623	+	875	65.0	[7.879267]	[169]	[]	[]	[155262446]	[]
