#PeakID(python identify_motif.py ./ENCODE_processed_files/JUN_idr.fa JUN --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
92_5017	chr1	24762260	24762660	+	1000	66.0	[9.113695]	[89]	[12.5632305]	[89]	[24762437]	[24762437]
92_5023	chr1	201578254	201578654	+	1000	66.0	[8.618374]	[104]	[]	[]	[201578451]	[]
92_5024	chr1	202117949	202118349	+	1000	66.0	[10.511709]	[122]	[]	[]	[202118139]	[]
92_5029	chr1	243101607	243102007	+	1000	66.0	[11.210287, 11.210287, 11.210287]	[80, 105, 130]	[11.210287, 11.210287, 11.210287]	[80, 105, 130]	[243101785, 243101810, 243101835]	[243101785, 243101810, 243101835]
92_5034	chr10	60313257	60313657	+	1000	66.0	[10.599883]	[105]	[7.507642, 10.599883]	[97, 105]	[60313439]	[60313431, 60313439]
92_5036	chr10	69219453	69219853	+	1000	66.0	[]	[]	[5.026435]	[158]	[]	[69219703]
92_5037	chr10	73419455	73419855	+	1000	66.0	[]	[]	[5.339686]	[170]	[]	[73419706]
92_5041	chr10	132320121	132320521	+	1000	66.0	[]	[]	[4.9325266]	[120]	[]	[132320341]
92_5053	chr12	53492987	53493387	+	1000	66.0	[7.0895696]	[83]	[]	[]	[53493167]	[]
92_5055	chr12	54229616	54230016	+	1000	66.0	[15.729881]	[126]	[10.704721]	[126]	[54229840]	[54229840]
92_506	chr7	158829412	158829812	+	1000	162.0	[11.20141]	[116]	[11.62836]	[116]	[158829627]	[158829627]
92_5060	chr12	124686008	124686408	+	1000	66.0	[6.6940527, 6.6871166]	[86, 89]	[15.123054]	[89]	[124686181, 124686184]	[124686184]
92_5061	chr12	124739948	124740348	+	1000	66.0	[]	[]	[14.118364]	[145]	[]	[124740178]
92_5063	chr13	26247680	26248080	+	1000	66.0	[15.729881]	[128]	[10.704721]	[128]	[26247884]	[26247884]
92_5064	chr13	50124285	50124685	+	1000	66.0	[11.210287]	[119]	[11.210287]	[119]	[50124495]	[50124495]
92_5066	chr14	101315723	101316123	+	1000	66.0	[]	[]	[7.8445306]	[123]	[]	[101315945]
92_5070	chr15	63177111	63177511	+	1000	66.0	[7.736685]	[74]	[5.235255]	[74]	[63177276]	[63177276]
92_5072	chr15	84948421	84948821	+	1000	66.0	[6.5485716]	[84]	[12.000681]	[84]	[84948596]	[84948596]
92_5077	chr16	70804304	70804704	+	1000	66.0	[6.9786544]	[149]	[10.599883]	[99]	[70804551]	[70804501]
92_508	chr1	150604722	150605122	+	1000	161.0	[]	[]	[10.000973]	[78]	[]	[150604896]
92_5089	chr17	73255569	73255969	+	1000	66.0	[]	[]	[13.068796]	[78]	[]	[73255743]
92_5092	chr18	3297325	3297725	+	1000	66.0	[8.836766]	[104]	[]	[]	[3297525]	[]
92_51	chr6	20811175	20811575	+	1000	285.0	[11.573731]	[83]	[6.9755206]	[83]	[20811357]	[20811357]
92_5100	chr19	40904754	40905154	+	1000	66.0	[7.736685]	[121]	[11.214482]	[121]	[40904961]	[40904961]
92_5104	chr2	134149032	134149432	+	1000	66.0	[9.907665]	[56]	[]	[]	[134149186]	[]
92_512	chr19	2529491	2529891	+	1000	161.0	[]	[]	[7.82934, 7.8417473]	[62, 126]	[]	[2529650, 2529714]
92_5124	chr3	131072097	131072497	+	1000	66.0	[8.699425]	[188]	[6.502952]	[138]	[131072313]	[131072263]
92_5125	chr3	141709110	141709510	+	1000	66.0	[]	[]	[6.6451674]	[117]	[]	[141709316]
92_5127	chr3	172179805	172180205	+	1000	66.0	[5.543882]	[128]	[9.071671, 5.999093]	[56, 128]	[172180028]	[172179956, 172180028]
92_5129	chr3	183554287	183554687	+	1000	66.0	[7.0594378]	[154]	[10.470215]	[154]	[183554521]	[183554521]
92_5132	chr4	55311841	55312241	+	1000	66.0	[11.005662]	[100]	[]	[]	[55312040]	[]
92_5137	chr4	165325805	165326205	+	1000	66.0	[]	[]	[6.1371675]	[125]	[]	[165326021]
92_5140	chr5	174382624	174383024	+	1000	66.0	[]	[]	[9.519474, 6.828657]	[102, 136]	[]	[174382816, 174382850]
92_5142	chr6	7215218	7215618	+	1000	66.0	[]	[]	[8.51173]	[85]	[]	[7215393]
92_5144	chr6	30614851	30615251	+	1000	66.0	[]	[]	[14.118364]	[85]	[]	[30615035]
92_5146	chr6	41538619	41539019	+	1000	66.0	[15.729881]	[130]	[11.997897, 10.704721]	[96, 130]	[41538845]	[41538811, 41538845]
92_5148	chr6	157758476	157758876	+	1000	66.0	[]	[]	[8.503669]	[142]	[]	[157758685]
92_5149	chr7	16657889	16658289	+	1000	66.0	[5.012173]	[62]	[13.059919]	[62]	[16658048]	[16658048]
92_515	chr6	157612917	157613317	+	1000	161.0	[5.9832387]	[107]	[8.806789]	[64]	[157613124]	[157613081]
92_5158	chr8	6747093	6747493	+	1000	66.0	[6.9124446]	[105]	[]	[]	[6747274]	[]
92_5159	chr8	38036992	38037392	+	1000	66.0	[9.700032]	[156]	[9.728294]	[156]	[38037220]	[38037220]
92_5163	chr8	132792508	132792908	+	1000	66.0	[]	[]	[5.9116564]	[148]	[]	[132792755]
92_5164	chr9	37904185	37904585	+	1000	66.0	[]	[]	[7.360249]	[83]	[]	[37904362]
92_5165	chr9	130845210	130845610	+	1000	66.0	[11.959139]	[93]	[]	[]	[130845398]	[]
92_5171	chr1	2412384	2412784	+	1000	65.0	[6.987038]	[110]	[6.6064014]	[110]	[2412570]	[2412570]
92_5202	chr10	102057981	102058381	+	1000	65.0	[10.623671]	[108]	[5.199823]	[108]	[102058165]	[102058165]
92_5210	chr11	86182996	86183396	+	1000	65.0	[9.078603]	[149]	[6.8409157]	[149]	[86183238]	[86183238]
92_5211	chr11	107565948	107566348	+	1000	65.0	[]	[]	[5.9077554]	[140]	[]	[107566185]
92_5216	chr12	53451852	53452252	+	1000	65.0	[5.5354342]	[57]	[]	[]	[53452006]	[]
92_5217	chr12	57487812	57488212	+	1000	65.0	[]	[]	[5.5148115, 7.8417473]	[112, 188]	[]	[57487987, 57488063]
92_5220	chr12	121016284	121016684	+	1000	65.0	[13.303303]	[147]	[13.2645445]	[147]	[121016528]	[121016528]
92_5222	chr14	31059536	31059936	+	1000	65.0	[4.988018]	[75]	[]	[]	[31059709]	[]
92_5226	chr16	9073015	9073415	+	1000	65.0	[11.997897]	[110]	[]	[]	[9073218]	[]
92_5227	chr16	58129399	58129799	+	1000	65.0	[8.4649105]	[164]	[]	[]	[58129637]	[]
92_5228	chr16	75564998	75565398	+	1000	65.0	[]	[]	[14.118364]	[75]	[]	[75565169]
92_523	chr2	177251951	177252351	+	1000	160.0	[15.161812, 10.293317, 5.6824274]	[98, 126, 162]	[6.648359, 9.121467]	[98, 162]	[177252130, 177252158, 177252194]	[177252130, 177252194]
92_5230	chr17	19304112	19304512	+	1000	65.0	[15.161812]	[103]	[6.648359]	[103]	[19304310]	[19304310]
92_5235	chr17	63571841	63572241	+	1000	65.0	[5.9077554]	[95]	[]	[]	[63572036]	[]
92_524	chr2	195613895	195614295	+	1000	160.0	[7.02068]	[100]	[10.508973, 10.897475]	[100, 124]	[195614088]	[195614088, 195614112]
92_5249	chr19	49014143	49014543	+	1000	65.0	[15.123054]	[97]	[6.6871166, 13.352264]	[97, 100]	[49014332]	[49014332, 49014335]
92_5255	chr2	46224927	46225327	+	1000	65.0	[10.897475]	[114]	[]	[]	[46225136]	[]
92_5257	chr2	64807348	64807748	+	1000	65.0	[6.305617]	[148]	[]	[]	[64807589]	[]
92_5258	chr2	73368782	73369182	+	1000	65.0	[4.9575453]	[123]	[8.834029, 9.553237]	[123, 141]	[73368989]	[73368989, 73369007]
92_5260	chr2	223563417	223563817	+	1000	65.0	[]	[]	[6.1659145]	[73]	[]	[223563588]
92_5261	chr2	230667195	230667595	+	1000	65.0	[10.704721]	[127]	[15.729881, 5.397019]	[127, 145]	[230667422]	[230667422, 230667440]
92_5263	chr20	32574432	32574832	+	1000	65.0	[]	[]	[6.705237]	[98]	[]	[32574628]
92_5278	chr3	128805780	128806180	+	1000	65.0	[]	[]	[7.5478415, 7.5478415]	[83, 123]	[]	[128805963, 128806003]
92_5283	chr3	157475857	157476257	+	1000	65.0	[]	[]	[10.897475, 5.466913]	[110, 128]	[]	[157476057, 157476075]
92_5295	chr5	54313259	54313659	+	1000	65.0	[12.565967]	[171]	[]	[]	[54313436]	[]
92_5300	chr5	96963226	96963626	+	1000	65.0	[13.675624]	[67]	[8.611706]	[67]	[96963392]	[96963392]
92_5306	chr6	13276040	13276440	+	1000	65.0	[]	[]	[9.519474]	[102]	[]	[13276236]
92_5307	chr6	18148220	18148620	+	1000	65.0	[17.21607]	[89]	[8.741374]	[89]	[18148409]	[18148409]
92_5308	chr6	26309634	26310034	+	1000	65.0	[5.57746]	[109]	[]	[]	[26309833]	[]
92_5325	chr8	30133829	30134229	+	1000	65.0	[11.582608]	[81]	[6.5574484, 11.393853]	[81, 121]	[30134004]	[30134004, 30134044]
92_5326	chr8	37793220	37793620	+	1000	65.0	[10.072353]	[94]	[5.0754547]	[94]	[37793412]	[37793412]
92_5328	chr8	93502025	93502425	+	1000	65.0	[13.352264]	[141]	[6.401708]	[144]	[93502252]	[93502255]
92_5329	chr8	101159472	101159872	+	1000	65.0	[]	[]	[5.339686]	[150]	[]	[101159720]
92_5331	chr8	123592435	123592835	+	1000	65.0	[14.052155]	[90]	[]	[]	[123592596]	[]
92_5332	chr8	125528784	125529184	+	1000	65.0	[7.067209, 5.300996]	[94, 116]	[6.417517]	[130]	[125528970, 125528992]	[125529006]
92_5334	chr8	142950605	142951005	+	1000	65.0	[]	[]	[5.1732635]	[147]	[]	[142950820]
92_5336	chr9	70419472	70419872	+	1000	65.0	[5.012173]	[115]	[13.059919]	[115]	[70419680]	[70419680]
92_5337	chr9	128007465	128007865	+	1000	65.0	[8.611706]	[122]	[13.675624]	[122]	[128007685]	[128007685]
92_5348	chr1	12038692	12039092	+	1000	64.0	[8.73825]	[147]	[5.466913, 6.1659145]	[121, 133]	[12038937]	[12038911, 12038923]
92_536	chr3	45551635	45552035	+	1000	159.0	[6.9124446]	[96]	[]	[]	[45551821]	[]
92_5361	chr1	197939052	197939452	+	1000	64.0	[8.506867]	[90]	[12.347575]	[93]	[197939234]	[197939237]
92_5364	chr1	206589999	206590399	+	1000	64.0	[5.57746]	[91]	[]	[]	[206590179]	[]
92_5365	chr1	207649960	207650360	+	1000	64.0	[9.182585]	[143]	[6.648359]	[143]	[207650202]	[207650202]
92_5377	chr11	14895005	14895405	+	1000	64.0	[11.959139]	[93]	[]	[]	[14895198]	[]
92_5388	chr11	124199700	124200100	+	1000	64.0	[15.35756]	[105]	[15.35756]	[105]	[124199904]	[124199904]
92_5397	chr14	101732130	101732530	+	1000	64.0	[]	[]	[14.052155]	[98]	[]	[101732324]
92_5400	chr15	41116299	41116699	+	1000	64.0	[10.557858]	[149]	[]	[]	[41116535]	[]
92_5411	chr17	3888545	3888945	+	1000	64.0	[7.47221]	[77]	[7.47221]	[77]	[3888707]	[3888707]
92_5416	chr17	50763150	50763550	+	1000	64.0	[6.4017763, 15.161812]	[75, 121]	[6.648359]	[121]	[50763303, 50763349]	[50763349]
92_5418	chr17	77108021	77108421	+	1000	64.0	[6.305685]	[62]	[]	[]	[77108174]	[]
92_542	chr1	212030940	212031340	+	1000	158.0	[]	[]	[9.896005]	[73]	[]	[212031104]
92_5430	chr2	54081691	54082091	+	1000	64.0	[8.514785, 5.5148115]	[111, 128]	[11.477641]	[65]	[54081895, 54081912]	[54081849]
92_5436	chr2	135563797	135564197	+	1000	64.0	[8.834029]	[116]	[4.9575453]	[116]	[135564013]	[135564013]
92_5439	chr2	170139483	170139883	+	1000	64.0	[9.113695]	[75]	[12.5632305]	[75]	[170139658]	[170139658]
92_544	chr15	72473564	72473964	+	1000	158.0	[15.35756]	[102]	[15.35756]	[102]	[72473763]	[72473763]
92_5441	chr2	177593990	177594390	+	1000	64.0	[7.0255423]	[106]	[]	[]	[177594191]	[]
92_5451	chr22	22586876	22587276	+	1000	64.0	[7.360249]	[126]	[]	[]	[22587099]	[]
92_5452	chr22	24727077	24727477	+	1000	64.0	[]	[]	[5.405148]	[149]	[]	[24727320]
92_5453	chr22	35218978	35219378	+	1000	64.0	[]	[]	[8.464843]	[108]	[]	[35219177]
92_5454	chr22	41380246	41380646	+	1000	64.0	[]	[]	[9.896005]	[125]	[]	[41380469]
92_5455	chr3	5197582	5197982	+	1000	64.0	[]	[]	[14.052155]	[104]	[]	[5197779]
92_5459	chr3	41026523	41026923	+	1000	64.0	[9.535344]	[152]	[9.147153]	[152]	[41026765]	[41026765]
92_5467	chr3	178048720	178049120	+	1000	64.0	[6.6940527, 8.741374, 7.0174127]	[90, 93, 161]	[17.21607]	[93]	[178048897, 178048900, 178048968]	[178048900]
92_5468	chr3	183975881	183976281	+	1000	64.0	[7.569069]	[96]	[]	[]	[183976064]	[]
92_547	chr2	177164572	177164972	+	1000	158.0	[]	[]	[12.1936455]	[135]	[]	[177164787]
92_5470	chr3	196519108	196519508	+	1000	64.0	[11.582608]	[78]	[6.5574484]	[78]	[196519282]	[196519282]
92_5472	chr4	56981831	56982231	+	1000	64.0	[10.470215]	[121]	[7.0594378]	[121]	[56982052]	[56982052]
92_5479	chr5	140554433	140554833	+	1000	64.0	[]	[]	[10.322954]	[79]	[]	[140554603]
92_548	chr22	19947683	19948083	+	1000	158.0	[5.9832387]	[73]	[]	[]	[19947852]	[]
92_5483	chr6	28947851	28948251	+	1000	64.0	[]	[]	[4.930344]	[102]	[]	[28948028]
92_5492	chr6	106888237	106888637	+	1000	64.0	[12.5632305]	[114]	[9.113695]	[114]	[106888445]	[106888445]
92_5496	chr7	47685789	47686189	+	1000	64.0	[10.599883]	[139]	[12.347575]	[142]	[47686021]	[47686024]
92_550	chr3	38327560	38327960	+	1000	158.0	[8.4649105]	[135]	[]	[]	[38327782]	[]
92_5500	chr7	129351225	129351625	+	1000	64.0	[15.35756]	[96]	[15.35756]	[96]	[129351415]	[129351415]
92_5509	chr8	100951901	100952301	+	1000	64.0	[10.057873]	[119]	[9.038966]	[119]	[100952113]	[100952113]
92_5511	chr9	33290252	33290652	+	1000	64.0	[9.147153]	[79]	[9.535344]	[79]	[33290409]	[33290409]
92_5513	chr9	94166602	94167002	+	1000	64.0	[9.147153]	[158]	[9.535344]	[158]	[94166836]	[94166836]
92_5514	chr9	97982844	97983244	+	1000	64.0	[]	[]	[8.32603]	[166]	[]	[97983082]
92_5516	chr9	112224737	112225137	+	1000	64.0	[6.8409157]	[156]	[9.078603]	[156]	[112224956]	[112224956]
92_5521	chrX	103398477	103398877	+	1000	64.0	[]	[]	[5.6853056]	[135]	[]	[103398706]
92_5523	chrX	136131024	136131424	+	1000	64.0	[12.347575]	[69]	[]	[]	[136131183]	[]
92_5527	chr1	31422656	31423056	+	1000	63.0	[6.8706822]	[108]	[9.204991]	[88]	[31422837]	[31422817]
92_5528	chr1	31645046	31645446	+	1000	63.0	[12.259855]	[92]	[7.3017154]	[92]	[31645227]	[31645227]
92_5529	chr1	32062396	32062796	+	1000	63.0	[5.012173]	[103]	[13.059919]	[103]	[32062595]	[32062595]
92_5533	chr1	52833510	52833910	+	1000	63.0	[]	[]	[5.339686]	[110]	[]	[52833701]
92_5538	chr1	113072035	113072435	+	1000	63.0	[]	[]	[11.997897]	[105]	[]	[113072239]
92_554	chr7	100344778	100345178	+	1000	158.0	[7.0255423]	[122]	[]	[]	[100344993]	[]
92_5543	chr1	202236379	202236779	+	1000	63.0	[12.064107]	[118]	[]	[]	[202236593]	[]
92_5544	chr1	204177151	204177551	+	1000	63.0	[15.123054]	[153]	[6.6871166, 9.196115]	[153, 156]	[204177387]	[204177387, 204177390]
92_5546	chr1	223678831	223679231	+	1000	63.0	[]	[]	[6.736078]	[145]	[]	[223679067]
92_5549	chr1	234684204	234684604	+	1000	63.0	[]	[]	[5.9799123]	[139]	[]	[234684403]
92_5559	chr10	72048471	72048871	+	1000	63.0	[8.037496]	[104]	[]	[]	[72048671]	[]
92_556	chr1	15543537	15543937	+	1000	157.0	[4.954871]	[112]	[]	[]	[15543738]	[]
92_5563	chr10	95532011	95532411	+	1000	63.0	[]	[]	[7.5478415]	[138]	[]	[95532230]
92_5567	chr10	132665984	132666384	+	1000	63.0	[]	[]	[7.3939433]	[103]	[]	[132666178]
92_5570	chr11	66288898	66289298	+	1000	63.0	[6.6064014]	[174]	[11.144077]	[174]	[66289136]	[66289136]
92_5573	chr11	75689918	75690318	+	1000	63.0	[13.675624]	[115]	[8.611706]	[115]	[75690124]	[75690124]
92_5577	chr12	92206598	92206998	+	1000	63.0	[15.161812]	[115]	[9.9048815, 6.648359]	[93, 115]	[92206808]	[92206786, 92206808]
92_5578	chr12	116492845	116493245	+	1000	63.0	[6.9124446]	[175]	[]	[]	[116493094]	[]
92_558	chr1	44532101	44532501	+	1000	157.0	[]	[]	[5.350599]	[84]	[]	[44532281]
92_5580	chr12	132393354	132393754	+	1000	63.0	[8.699417]	[83]	[13.198336]	[83]	[132393529]	[132393529]
92_5582	chr14	20343416	20343816	+	1000	63.0	[11.62836]	[104]	[11.20141]	[104]	[20343620]	[20343620]
92_5584	chr16	1990195	1990595	+	1000	63.0	[11.210287]	[69]	[11.210287]	[69]	[1990361]	[1990361]
92_5588	chr16	19067774	19068174	+	1000	63.0	[10.10063, 13.068796]	[97, 121]	[]	[]	[19067970, 19067994]	[]
92_559	chr1	219088962	219089362	+	1000	157.0	[]	[]	[8.2299385]	[134]	[]	[219089193]
92_5590	chr16	48317580	48317980	+	1000	63.0	[7.1682744, 7.5300474]	[102, 111]	[]	[]	[48317767, 48317776]	[]
92_5592	chr17	27529241	27529641	+	1000	63.0	[]	[]	[11.997897]	[149]	[]	[27529476]
92_5596	chr17	53626294	53626694	+	1000	63.0	[]	[]	[5.3009276]	[106]	[]	[53626494]
92_5597	chr17	55576405	55576805	+	1000	63.0	[17.21607]	[110]	[8.741374, 13.352264]	[110, 113]	[55576607]	[55576607, 55576610]
92_5599	chr17	81153261	81153661	+	1000	63.0	[7.1418567]	[143]	[]	[]	[81153496]	[]
92_5600	chr18	9608310	9608710	+	1000	63.0	[15.161812]	[141]	[6.648359]	[141]	[9608539]	[9608539]
92_5602	chr18	51211580	51211980	+	1000	63.0	[]	[]	[6.4098377]	[153]	[]	[51211791]
92_5606	chr19	3568743	3569143	+	1000	63.0	[6.6940527, 8.741374]	[85, 88]	[17.21607]	[88]	[3568920, 3568923]	[3568923]
92_5607	chr19	7903573	7903973	+	1000	63.0	[6.6064014]	[119]	[11.144077]	[119]	[7903742]	[7903742]
92_5609	chr19	16279206	16279606	+	1000	63.0	[5.9497805]	[84]	[]	[]	[16279389]	[]
92_561	chr1	246142385	246142785	+	1000	157.0	[]	[]	[9.895116]	[153]	[]	[246142625]
92_5630	chr2	151782570	151782970	+	1000	63.0	[]	[]	[12.347575]	[109]	[]	[151782772]
92_5631	chr2	157853218	157853618	+	1000	63.0	[8.650464]	[123]	[13.636866, 5.973965, 9.071671]	[123, 142, 153]	[157853431]	[157853431, 157853450, 157853461]
92_5632	chr2	159124598	159124998	+	1000	63.0	[]	[]	[6.9124446]	[84]	[]	[159124763]
92_5636	chr20	2314993	2315393	+	1000	63.0	[7.74844]	[66]	[6.705237]	[137]	[2315153]	[2315224]
92_5639	chr20	36465420	36465820	+	1000	63.0	[6.9208927]	[80]	[7.3478417]	[80]	[36465589]	[36465589]
92_5641	chr20	47607162	47607562	+	1000	63.0	[5.57746]	[113]	[]	[]	[47607357]	[]
92_5642	chr20	48841831	48842231	+	1000	63.0	[]	[]	[7.3939433]	[93]	[]	[48842022]
92_565	chr6	44237895	44238295	+	1000	157.0	[13.068796]	[101]	[]	[]	[44238070]	[]
92_5650	chr3	45270019	45270419	+	1000	63.0	[]	[]	[7.5300474]	[136]	[]	[45270248]
92_5655	chr3	140952975	140953375	+	1000	63.0	[]	[]	[11.516398]	[147]	[]	[140953212]
92_5658	chr3	187745238	187745638	+	1000	63.0	[]	[]	[8.2299385]	[109]	[]	[187745437]
92_5661	chr4	78650145	78650545	+	1000	63.0	[6.352823]	[128]	[8.752467]	[88]	[78650369]	[78650329]
92_5665	chr4	182865454	182865854	+	1000	63.0	[15.123054]	[120]	[6.6871166, 13.352264]	[120, 123]	[182865666]	[182865666, 182865669]
92_5667	chr5	39178144	39178544	+	1000	63.0	[7.26324]	[96]	[]	[]	[39178338]	[]
92_5671	chr5	138000106	138000506	+	1000	63.0	[6.3525047]	[162]	[]	[]	[138000351]	[]
92_5677	chr6	20516273	20516673	+	1000	63.0	[]	[]	[7.8445306]	[85]	[]	[20516434]
92_568	chr10	3785218	3785618	+	1000	156.0	[13.486869]	[61]	[]	[]	[3785373]	[]
92_5683	chr6	90296711	90297111	+	1000	63.0	[9.147153]	[106]	[9.535344]	[106]	[90296917]	[90296917]
92_5690	chr6	168035829	168036229	+	1000	63.0	[5.012173]	[101]	[13.059919]	[101]	[168036015]	[168036015]
92_5694	chr7	73341858	73342258	+	1000	63.0	[]	[]	[5.2078648]	[106]	[]	[73342060]
92_5705	chr8	97775505	97775905	+	1000	63.0	[13.303303]	[161]	[13.2645445]	[161]	[97775737]	[97775737]
92_5707	chr8	106059752	106060152	+	1000	63.0	[17.21607]	[160]	[9.330719, 8.741374]	[91, 160]	[106060001]	[106059932, 106060001]
92_5713	chr9	116175597	116175997	+	1000	63.0	[]	[]	[6.274044]	[110]	[]	[116175807]
92_5716	chr9	128203067	128203467	+	1000	63.0	[6.344375]	[96]	[]	[]	[128203257]	[]
92_5722	chr1	14435529	14435929	+	1000	62.0	[9.623063]	[117]	[6.0127234]	[95]	[14435737]	[14435715]
92_5724	chr1	23779716	23780116	+	1000	62.0	[]	[]	[8.398633]	[73]	[]	[23779887]
92_5725	chr1	24365200	24365600	+	1000	62.0	[]	[]	[5.57746]	[112]	[]	[24365412]
92_5729	chr1	37865387	37865787	+	1000	62.0	[12.963829]	[123]	[]	[]	[37865594]	[]
92_5735	chr1	94015111	94015511	+	1000	62.0	[10.000973]	[77]	[]	[]	[94015278]	[]
92_5741	chr1	166839194	166839594	+	1000	62.0	[]	[]	[9.330719]	[148]	[]	[166839402]
92_5749	chr1	241612584	241612984	+	1000	62.0	[10.599883]	[146]	[9.330719, 5.689363]	[77, 149]	[241612819]	[241612750, 241612822]
92_5753	chr10	72297273	72297673	+	1000	62.0	[]	[]	[5.254826]	[121]	[]	[72297493]
92_5754	chr10	72354758	72355158	+	1000	62.0	[11.259249]	[142]	[]	[]	[72354990]	[]
92_5756	chr10	133305133	133305533	+	1000	62.0	[]	[]	[9.0798]	[124]	[]	[133305355]
92_576	chr7	137962945	137963345	+	1000	156.0	[]	[]	[6.6940527]	[121]	[]	[137963154]
92_5761	chr11	72758335	72758735	+	1000	62.0	[16.21138]	[120]	[]	[]	[72758555]	[]
92_5763	chr11	106012783	106013183	+	1000	62.0	[15.729881]	[140]	[5.9497805, 10.704721]	[119, 140]	[106013001]	[106012980, 106013001]
92_5764	chr12	7302574	7302974	+	1000	62.0	[]	[]	[5.3187795]	[176]	[]	[7302760]
92_5766	chr12	13437036	13437436	+	1000	62.0	[6.297026]	[112]	[6.919377, 6.258268]	[71, 112]	[13437243]	[13437202, 13437243]
92_5770	chr12	122974536	122974936	+	1000	62.0	[10.569042]	[88]	[]	[]	[122974724]	[]
92_5773	chr15	34101803	34102203	+	1000	62.0	[]	[]	[5.905019]	[84]	[]	[34101977]
92_5778	chr16	15996688	15997088	+	1000	62.0	[7.109311]	[127]	[]	[]	[15996902]	[]
92_578	chr1	224542806	224543206	+	1000	155.0	[7.5866]	[57]	[]	[]	[224542962]	[]
92_5786	chr16	65769776	65770176	+	1000	62.0	[9.411287]	[98]	[5.4050336]	[98]	[65769957]	[65769957]
92_5787	chr16	84593970	84594370	+	1000	62.0	[6.45261]	[155]	[]	[]	[84594209]	[]
92_5789	chr17	30116573	30116973	+	1000	62.0	[9.40074]	[115]	[6.652024]	[115]	[30116782]	[30116782]
92_5809	chr2	9170712	9171112	+	1000	62.0	[6.6871166]	[96]	[15.123054]	[96]	[9170908]	[9170908]
92_5812	chr2	46270305	46270705	+	1000	62.0	[8.741374]	[137]	[17.21607]	[137]	[46270530]	[46270530]
92_5839	chr3	36647510	36647910	+	1000	62.0	[13.486869]	[154]	[8.618374]	[140]	[36647743]	[36647729]
92_5840	chr3	36958633	36959033	+	1000	62.0	[6.45261]	[92]	[6.45261]	[92]	[36958808]	[36958808]
92_5843	chr3	157618057	157618457	+	1000	62.0	[6.6940527, 5.012173]	[147, 150]	[13.059919]	[150]	[157618273, 157618276]	[157618276]
92_5844	chr3	170357432	170357832	+	1000	62.0	[9.535344]	[133]	[9.147153]	[133]	[170357660]	[170357660]
92_5845	chr3	183158449	183158849	+	1000	62.0	[8.415957]	[123]	[4.966422]	[123]	[183158667]	[183158667]
92_5846	chr3	195353026	195353426	+	1000	62.0	[8.409817]	[99]	[]	[]	[195353224]	[]
92_5847	chr3	195815452	195815852	+	1000	62.0	[6.5574484]	[109]	[10.909571, 11.582608]	[98, 109]	[195815651]	[195815640, 195815651]
92_5851	chr4	40333977	40334377	+	1000	62.0	[6.1371675]	[138]	[]	[]	[40334210]	[]
92_5852	chr4	70892381	70892781	+	1000	62.0	[10.322954]	[115]	[]	[]	[70892583]	[]
92_5859	chr5	95961845	95962245	+	1000	62.0	[9.147153]	[136]	[9.535344]	[136]	[95962079]	[95962079]
92_5862	chr5	138702443	138702843	+	1000	62.0	[14.052155]	[113]	[]	[]	[138702651]	[]
92_5865	chr5	149940030	149940430	+	1000	62.0	[5.257661, 10.472951]	[120, 152]	[10.293317]	[88]	[149940225, 149940257]	[149940193]
92_5866	chr5	168794296	168794696	+	1000	62.0	[13.352264, 11.959139]	[96, 130]	[]	[]	[168794465, 168794499]	[]
92_5869	chr6	5541989	5542389	+	1000	62.0	[]	[]	[5.342469]	[80]	[]	[5542164]
92_5873	chr6	24658860	24659260	+	1000	62.0	[]	[]	[9.330719]	[66]	[]	[24659014]
92_5874	chr6	26304686	26305086	+	1000	62.0	[7.047887]	[147]	[]	[]	[26304906]	[]
92_5881	chr6	37033213	37033613	+	1000	62.0	[15.729881]	[102]	[10.704721]	[102]	[37033410]	[37033410]
92_5883	chr6	43725063	43725463	+	1000	62.0	[7.8417473]	[145]	[]	[]	[43725275]	[]
92_5885	chr6	52482935	52483335	+	1000	62.0	[14.118364]	[93]	[]	[]	[52483087]	[]
92_5900	chr7	139854091	139854491	+	1000	62.0	[5.6404705]	[77]	[5.103732]	[77]	[139854262]	[139854262]
92_5910	chr9	113363735	113364135	+	1000	62.0	[5.6820865]	[146]	[]	[]	[113363971]	[]
92_5911	chr9	122093174	122093574	+	1000	62.0	[]	[]	[7.0174127]	[104]	[]	[122093358]
92_5917	chrX	151897125	151897525	+	1000	62.0	[]	[]	[14.052155]	[113]	[]	[151897338]
92_593	chr9	91419210	91419610	+	1000	155.0	[]	[]	[9.9048815]	[159]	[]	[91419460]
92_5932	chr1	93716983	93717383	+	1000	61.0	[]	[]	[7.0174127]	[89]	[]	[93717161]
92_5934	chr1	143720685	143721085	+	1000	61.0	[13.068796]	[112]	[]	[]	[143720883]	[]
92_5935	chr1	155857101	155857501	+	1000	61.0	[4.930344]	[113]	[]	[]	[155857313]	[]
92_5936	chr1	167715364	167715764	+	1000	61.0	[]	[]	[5.466913]	[121]	[]	[167715578]
92_5938	chr1	204565693	204566093	+	1000	61.0	[]	[]	[7.3940115]	[174]	[]	[204565932]
