#PeakID(python scan_motif.py ./ENCODE_processed_files/TCF3_idr.fa TCF3 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
203_7368	chr15	41334484	41334884	+	1000	173.0	[7.5855]	[94]	[]	[]	[41334677]	[]
203_7375	chr17	77105645	77106045	+	1000	173.0	[]	[]	[8.52607]	[57]	[]	[77105800]
203_7380	chr2	74131886	74132286	+	1000	173.0	[8.235647]	[132]	[]	[]	[74132103]	[]
203_7386	chr3	122730250	122730650	+	1000	173.0	[8.52607]	[125]	[]	[]	[122730461]	[]
203_7393	chr6	110389725	110390125	+	1000	173.0	[]	[]	[7.5073967]	[93]	[]	[110389912]
203_7395	chr6	139516374	139516774	+	1000	173.0	[7.5073967]	[134]	[]	[]	[139516599]	[]
203_7398	chr7	75631696	75632096	+	1000	173.0	[8.643063]	[86]	[]	[]	[75631869]	[]
203_740	chr19	55038263	55038663	+	1000	564.0	[8.801346]	[122]	[]	[]	[55038474]	[]
203_7405	chrX	11764465	11764865	+	1000	173.0	[]	[]	[9.540733]	[114]	[]	[11764679]
203_7409	chr1	213052711	213053111	+	1000	172.0	[]	[]	[9.540733]	[98]	[]	[213052890]
203_7410	chr1	219147705	219148105	+	1000	172.0	[8.272243]	[134]	[]	[]	[219147922]	[]
203_7414	chr11	45823392	45823792	+	1000	172.0	[8.643063]	[121]	[]	[]	[45823610]	[]
203_7416	chr11	102390615	102391015	+	1000	172.0	[]	[]	[7.5855, 8.332749]	[61, 67]	[]	[102390772, 102390778]
203_7418	chr12	113669867	113670267	+	1000	172.0	[8.643063]	[119]	[8.643063]	[118]	[113670085]	[113670084]
203_7422	chr15	51878815	51879215	+	1000	172.0	[]	[]	[8.643063]	[88]	[]	[51878994]
203_7424	chr18	31738851	31739251	+	1000	172.0	[8.679044, 12.754859]	[86, 115]	[]	[]	[31739034, 31739063]	[]
203_7425	chr19	14574234	14574634	+	1000	172.0	[8.643063, 8.643063]	[92, 157]	[]	[]	[14574419, 14574484]	[]
203_7426	chr2	8512199	8512599	+	1000	172.0	[]	[]	[8.272243]	[140]	[]	[8512426]
203_7428	chr2	168664087	168664487	+	1000	172.0	[7.5855]	[110]	[]	[]	[168664287]	[]
203_7430	chr22	38846988	38847388	+	1000	172.0	[8.272243]	[69]	[]	[]	[38847143]	[]
203_7434	chr3	182715030	182715430	+	1000	172.0	[]	[]	[8.52607]	[121]	[]	[182715251]
203_7435	chr5	16430682	16431082	+	1000	172.0	[7.8880606]	[113]	[8.679044]	[65]	[16430887]	[16430839]
203_7440	chr6	39196696	39197096	+	1000	172.0	[8.643063]	[164]	[]	[]	[39196927]	[]
203_7444	chr6	161214729	161215129	+	1000	172.0	[]	[]	[9.540733]	[73]	[]	[161214889]
203_7445	chr7	610885	611285	+	1000	172.0	[9.166563]	[79]	[]	[]	[611055]	[]
203_7448	chr7	22696698	22697098	+	1000	172.0	[9.166563]	[70]	[]	[]	[22696868]	[]
203_7456	chr9	85937272	85937672	+	1000	172.0	[8.643063]	[85]	[]	[]	[85937454]	[]
203_7463	chr1	77729333	77729733	+	1000	171.0	[8.235647]	[110]	[]	[]	[77729543]	[]
203_7466	chr1	160692350	160692750	+	1000	171.0	[8.679044]	[93]	[]	[]	[160692528]	[]
203_7468	chr1	206663930	206664330	+	1000	171.0	[8.679044, 8.643063]	[73, 150]	[]	[]	[206664101, 206664178]	[]
203_7470	chr10	46218902	46219302	+	1000	171.0	[]	[]	[8.235647]	[143]	[]	[46219145]
203_7472	chr11	34652142	34652542	+	1000	171.0	[12.754859]	[110]	[]	[]	[34652351]	[]
203_7473	chr11	68421462	68421862	+	1000	171.0	[8.643063]	[129]	[8.643063]	[128]	[68421670]	[68421669]
203_7479	chr12	113820801	113821201	+	1000	171.0	[8.643063]	[107]	[8.643063]	[106]	[113821006]	[113821005]
203_7480	chr14	77342711	77343111	+	1000	171.0	[]	[]	[7.5855]	[133]	[]	[77342941]
203_7484	chr18	322545	322945	+	1000	171.0	[8.235647]	[60]	[]	[]	[322705]	[]
203_7488	chr19	10092127	10092527	+	1000	171.0	[]	[]	[8.272243]	[86]	[]	[10092309]
203_7490	chr19	21126988	21127388	+	1000	171.0	[8.643063]	[111]	[8.643063]	[110]	[21127181]	[21127180]
203_75	chr9	135951929	135952329	+	1000	785.0	[]	[]	[8.235647, 8.272243]	[96, 138]	[]	[135952125, 135952167]
203_7502	chr8	10760905	10761305	+	1000	171.0	[8.643063, 8.643063]	[80, 143]	[8.643063]	[79]	[10761072, 10761135]	[10761071]
203_7508	chr1	154490354	154490754	+	1000	170.0	[]	[]	[8.332749]	[145]	[]	[154490590]
203_7515	chr12	111637494	111637894	+	1000	170.0	[]	[]	[8.52607]	[106]	[]	[111637698]
203_7516	chr13	110964250	110964650	+	1000	170.0	[8.643063]	[131]	[8.643063]	[148]	[110964477]	[110964494]
203_7520	chr17	76161818	76162218	+	1000	170.0	[8.272243]	[103]	[]	[]	[76162000]	[]
203_7521	chr18	9889509	9889909	+	1000	170.0	[8.643063]	[81]	[8.643063]	[80]	[9889674]	[9889673]
203_7522	chr19	5884060	5884460	+	1000	170.0	[8.272243]	[135]	[]	[]	[5884277]	[]
203_7524	chr2	38945971	38946371	+	1000	170.0	[]	[]	[8.801346]	[100]	[]	[38946163]
203_7528	chr21	42990235	42990635	+	1000	170.0	[]	[]	[8.235647]	[115]	[]	[42990443]
203_7529	chr22	23180326	23180726	+	1000	170.0	[8.332749]	[68]	[]	[]	[23180478]	[]
203_7530	chr3	5767237	5767637	+	1000	170.0	[]	[]	[8.235647]	[137]	[]	[5767460]
203_7531	chr3	150449163	150449563	+	1000	170.0	[8.235647]	[136]	[]	[]	[150449386]	[]
203_7534	chr5	76874246	76874646	+	1000	170.0	[8.52607]	[145]	[]	[]	[76874489]	[]
203_7537	chr6	7701427	7701827	+	1000	170.0	[]	[]	[8.332749]	[163]	[]	[7701674]
203_7539	chr6	134605091	134605491	+	1000	170.0	[]	[]	[8.52607]	[72]	[]	[134605260]
203_7543	chr7	116339591	116339991	+	1000	170.0	[]	[]	[7.8923073]	[137]	[]	[116339827]
203_7546	chr7	128832536	128832936	+	1000	170.0	[8.643063]	[162]	[]	[]	[128832780]	[]
203_7547	chr7	155205335	155205735	+	1000	170.0	[]	[]	[8.332749]	[148]	[]	[155205578]
203_755	chr3	16304626	16305026	+	1000	562.0	[]	[]	[7.5855]	[151]	[]	[16304874]
203_7550	chr1	8392512	8392912	+	1000	169.0	[8.235647]	[122]	[]	[]	[8392729]	[]
203_7554	chr1	193059225	193059625	+	1000	169.0	[12.754859]	[88]	[]	[]	[193059410]	[]
203_7556	chr10	11737674	11738074	+	1000	169.0	[]	[]	[8.643063]	[112]	[]	[11737886]
203_7557	chr10	97347292	97347692	+	1000	169.0	[9.166563]	[64]	[8.52607]	[52]	[97347456]	[97347444]
203_7558	chr10	103504302	103504702	+	1000	169.0	[8.498569]	[130]	[]	[]	[103504513]	[]
203_7559	chr12	43060761	43061161	+	1000	169.0	[]	[]	[8.52607]	[113]	[]	[43060966]
203_7560	chr12	93341374	93341774	+	1000	169.0	[]	[]	[8.235647]	[70]	[]	[93341528]
203_7562	chr15	64205137	64205537	+	1000	169.0	[]	[]	[8.272243]	[116]	[]	[64205345]
203_7563	chr15	79853465	79853865	+	1000	169.0	[8.332749]	[124]	[]	[]	[79853689]	[]
203_7565	chr16	4724630	4725030	+	1000	169.0	[8.643063]	[70]	[8.643063]	[69]	[4724791]	[4724790]
203_757	chr6	10771442	10771842	+	1000	562.0	[]	[]	[8.52607]	[128]	[]	[10771668]
203_7570	chr19	55216334	55216734	+	1000	169.0	[]	[]	[12.754859]	[55]	[]	[55216488]
203_7578	chr20	44476190	44476590	+	1000	169.0	[]	[]	[8.272243]	[127]	[]	[44476407]
203_7579	chr21	21332483	21332883	+	1000	169.0	[7.5073967, 7.5855]	[94, 100]	[8.643063]	[69]	[21332671, 21332677]	[21332646]
203_7580	chr22	21753607	21754007	+	1000	169.0	[]	[]	[8.272243]	[77]	[]	[21753784]
203_7581	chr22	21911141	21911541	+	1000	169.0	[]	[]	[7.5855]	[67]	[]	[21911306]
203_7583	chr3	72938457	72938857	+	1000	169.0	[]	[]	[8.235647]	[128]	[]	[72938678]
203_7588	chr5	136679174	136679574	+	1000	169.0	[8.801346]	[148]	[]	[]	[136679404]	[]
203_7590	chr7	133985294	133985694	+	1000	169.0	[7.5073967]	[94]	[]	[]	[133985479]	[]
203_7592	chrX	18173561	18173961	+	1000	169.0	[8.643063]	[71]	[]	[]	[18173729]	[]
203_7593	chrX	48701969	48702369	+	1000	169.0	[]	[]	[8.332749, 8.332749]	[137, 145]	[]	[48702178, 48702186]
203_7600	chr10	45261968	45262368	+	1000	168.0	[8.643063]	[129]	[]	[]	[45262173]	[]
203_7604	chr10	122861753	122862153	+	1000	168.0	[7.8880606, 8.332749]	[105, 128]	[]	[]	[122861958, 122861981]	[]
203_7606	chr11	46611958	46612358	+	1000	168.0	[]	[]	[8.498569]	[90]	[]	[46612139]
203_7607	chr11	66604156	66604556	+	1000	168.0	[]	[]	[8.272243]	[86]	[]	[66604340]
203_7614	chr14	90806220	90806620	+	1000	168.0	[8.332749, 12.754859]	[83, 138]	[]	[]	[90806399, 90806454]	[]
203_7620	chr16	57675998	57676398	+	1000	168.0	[]	[]	[7.5855]	[151]	[]	[57676248]
203_7622	chr17	46809182	46809582	+	1000	168.0	[]	[]	[7.5073967]	[122]	[]	[46809404]
203_7624	chr18	3448197	3448597	+	1000	168.0	[8.235647]	[139]	[8.643063]	[129]	[3448435]	[3448425]
203_7625	chr19	46209983	46210383	+	1000	168.0	[]	[]	[8.332749, 8.52607]	[141, 148]	[]	[46210218, 46210225]
203_7626	chr2	201787457	201787857	+	1000	168.0	[]	[]	[7.5855]	[66]	[]	[201787621]
203_7628	chr20	29777997	29778397	+	1000	168.0	[8.235647]	[66]	[]	[]	[29778156]	[]
203_763	chr7	5457920	5458320	+	1000	561.0	[]	[]	[12.754859]	[99]	[]	[5458119]
203_7630	chr22	22002663	22003063	+	1000	168.0	[]	[]	[8.332749]	[130]	[]	[22002889]
203_7631	chr22	35209197	35209597	+	1000	168.0	[8.332749]	[156]	[]	[]	[35209447]	[]
203_7632	chr22	45315785	45316185	+	1000	168.0	[]	[]	[8.235647]	[96]	[]	[45315978]
203_7640	chr5	72187356	72187756	+	1000	168.0	[]	[]	[7.5073967]	[89]	[]	[72187529]
203_7649	chr9	72137909	72138309	+	1000	168.0	[8.643063]	[82]	[8.643063]	[81]	[72138083]	[72138082]
203_765	chr8	127960207	127960607	+	1000	561.0	[]	[]	[9.166563]	[127]	[]	[127960434]
203_7650	chr9	124285480	124285880	+	1000	168.0	[]	[]	[8.235647]	[91]	[]	[124285670]
203_7653	chrX	153689577	153689977	+	1000	168.0	[8.52607]	[159]	[]	[]	[153689827]	[]
203_7655	chr1	115532	115932	+	1000	167.0	[]	[]	[8.386223]	[122]	[]	[115754]
203_7661	chr10	1009171	1009571	+	1000	167.0	[]	[]	[7.5855]	[139]	[]	[1009406]
203_7667	chr16	50425630	50426030	+	1000	167.0	[8.235647, 8.643063]	[72, 137]	[8.643063]	[136]	[50425799, 50425864]	[50425863]
203_767	chr7	44995129	44995529	+	1000	560.0	[]	[]	[8.272243]	[127]	[]	[44995354]
203_7671	chr19	380612	381012	+	1000	167.0	[]	[]	[8.235647, 8.235647, 8.332749]	[86, 126, 135]	[]	[380797, 380837, 380846]
203_7677	chr2	54570891	54571291	+	1000	167.0	[]	[]	[8.235647]	[98]	[]	[54571083]
203_7679	chr2	217289858	217290258	+	1000	167.0	[8.801346]	[78]	[]	[]	[217290030]	[]
203_768	chr7	99833278	99833678	+	1000	560.0	[8.643063]	[95]	[8.643063]	[94]	[99833468]	[99833467]
203_7682	chr22	46753983	46754383	+	1000	167.0	[8.643063]	[155]	[8.643063]	[154]	[46754230]	[46754229]
203_7683	chr3	156601352	156601752	+	1000	167.0	[8.332749]	[67]	[]	[]	[156601516]	[]
203_7687	chr4	128305887	128306287	+	1000	167.0	[]	[]	[8.332749]	[64]	[]	[128306050]
203_769	chr1	65021788	65022188	+	1000	559.0	[]	[]	[8.52607]	[76]	[]	[65021964]
203_7693	chr7	127996673	127997073	+	1000	167.0	[8.332749, 8.498569]	[103, 113]	[]	[]	[127996874, 127996884]	[]
203_7695	chr7	158863328	158863728	+	1000	167.0	[]	[]	[8.272243]	[146]	[]	[158863572]
203_7696	chr8	41818645	41819045	+	1000	167.0	[8.643063]	[148]	[]	[]	[41818891]	[]
203_7699	chr9	128783473	128783873	+	1000	167.0	[8.643063]	[146]	[8.643063]	[145]	[128783712]	[128783711]
203_77	chr1	204672397	204672797	+	1000	784.0	[8.235647]	[148]	[]	[]	[204672642]	[]
203_770	chr14	23280220	23280620	+	1000	559.0	[]	[]	[8.272243]	[115]	[]	[23280435]
203_7703	chr1	8703376	8703776	+	1000	166.0	[8.643063, 9.166563]	[70, 109]	[]	[]	[8703534, 8703573]	[]
203_7704	chr1	12460788	12461188	+	1000	166.0	[]	[]	[7.8923073]	[66]	[]	[12460952]
203_7705	chr1	32533925	32534325	+	1000	166.0	[8.52607]	[168]	[]	[]	[32534166]	[]
203_7710	chr10	72273744	72274144	+	1000	166.0	[]	[]	[8.332749]	[96]	[]	[72273939]
203_7714	chr11	7079748	7080148	+	1000	166.0	[]	[]	[8.235647]	[133]	[]	[7079975]
203_7716	chr11	91905347	91905747	+	1000	166.0	[8.235647]	[90]	[]	[]	[91905529]	[]
203_7717	chr12	6875578	6875978	+	1000	166.0	[]	[]	[12.754859]	[87]	[]	[6875755]
203_7718	chr12	111409720	111410120	+	1000	166.0	[]	[]	[8.643063]	[106]	[]	[111409922]
203_7721	chr13	46687723	46688123	+	1000	166.0	[]	[]	[9.540733]	[145]	[]	[46687965]
203_7722	chr13	91347514	91347914	+	1000	166.0	[7.8923073]	[129]	[]	[]	[91347728]	[]
203_7731	chr20	44006602	44007002	+	1000	166.0	[12.754859, 8.643063, 8.801346]	[75, 90, 114]	[]	[]	[44006766, 44006781, 44006805]	[]
203_7733	chr3	11001048	11001448	+	1000	166.0	[7.8923073]	[139]	[]	[]	[11001287]	[]
203_7734	chr3	123813899	123814299	+	1000	166.0	[]	[]	[8.643063]	[94]	[]	[123814078]
203_7735	chr4	1883595	1883995	+	1000	166.0	[]	[]	[8.498569, 8.498569]	[91, 108]	[]	[1883777, 1883794]
203_7737	chr5	72274263	72274663	+	1000	166.0	[8.332749]	[84]	[]	[]	[72274438]	[]
203_774	chr1	89545597	89545997	+	1000	558.0	[]	[]	[8.332749]	[111]	[]	[89545803]
203_7742	chr6	146815815	146816215	+	1000	166.0	[]	[]	[8.801346]	[75]	[]	[146815989]
203_7745	chr7	100157734	100158134	+	1000	166.0	[]	[]	[8.643063]	[104]	[]	[100157935]
203_7746	chr8	97880266	97880666	+	1000	166.0	[8.643063]	[117]	[8.643063]	[116]	[97880469]	[97880468]
203_775	chr5	135192432	135192832	+	1000	558.0	[7.5855]	[73]	[]	[]	[135192603]	[]
203_7751	chr9	87785267	87785667	+	1000	166.0	[]	[]	[8.52607]	[173]	[]	[87785512]
203_7754	chr1	2625764	2626164	+	1000	165.0	[8.643063]	[146]	[]	[]	[2626005]	[]
203_776	chr13	28408495	28408895	+	1000	557.0	[8.332749]	[114]	[]	[]	[28408701]	[]
203_7761	chr10	48431887	48432287	+	1000	165.0	[]	[]	[8.332749]	[154]	[]	[48432132]
203_7766	chr11	64501418	64501818	+	1000	165.0	[8.332749, 8.332749]	[120, 155]	[]	[]	[64501627, 64501662]	[]
203_7767	chr12	24950271	24950671	+	1000	165.0	[12.754859]	[122]	[]	[]	[24950493]	[]
203_7774	chr14	75955143	75955543	+	1000	165.0	[]	[]	[8.235647]	[65]	[]	[75955299]
203_7775	chr15	69114612	69115012	+	1000	165.0	[8.643063]	[65]	[]	[]	[69114769]	[]
203_7776	chr17	3640219	3640619	+	1000	165.0	[]	[]	[8.272243]	[131]	[]	[3640438]
203_7779	chr17	68446651	68447051	+	1000	165.0	[8.235647]	[84]	[]	[]	[68446832]	[]
203_778	chr1	26378423	26378823	+	1000	556.0	[8.332749, 8.498569]	[62, 87]	[]	[]	[26378584, 26378609]	[]
203_7782	chr19	2977818	2978218	+	1000	165.0	[]	[]	[8.643063]	[106]	[]	[2978020]
203_7792	chr3	115239787	115240187	+	1000	165.0	[]	[]	[12.754859]	[103]	[]	[115239979]
203_7794	chr3	127706980	127707380	+	1000	165.0	[]	[]	[8.643063]	[119]	[]	[127707197]
203_7797	chr4	39484560	39484960	+	1000	165.0	[]	[]	[8.272243]	[87]	[]	[39484740]
203_78	chr1	226804814	226805214	+	1000	784.0	[8.235647]	[90]	[]	[]	[226805004]	[]
203_780	chr1	203300379	203300779	+	1000	556.0	[]	[]	[8.643063]	[102]	[]	[203300577]
203_7800	chr4	173275148	173275548	+	1000	165.0	[8.272243]	[152]	[]	[]	[173275396]	[]
203_7801	chr5	104089102	104089502	+	1000	165.0	[7.8880606]	[128]	[]	[]	[104089324]	[]
203_7804	chr5	171441384	171441784	+	1000	165.0	[7.8923073]	[140]	[]	[]	[171441619]	[]
203_7806	chr6	4163993	4164393	+	1000	165.0	[]	[]	[12.754859]	[173]	[]	[4164242]
203_781	chr1	205255890	205256290	+	1000	556.0	[7.5855]	[129]	[]	[]	[205256118]	[]
203_7812	chr7	77822282	77822682	+	1000	165.0	[8.643063]	[120]	[8.643063]	[119]	[77822497]	[77822496]
203_7813	chr7	100444658	100445058	+	1000	165.0	[9.540733]	[104]	[]	[]	[100444842]	[]
203_7814	chr7	108087007	108087407	+	1000	165.0	[]	[]	[8.643063]	[101]	[]	[108087193]
203_7816	chr7	158767693	158768093	+	1000	165.0	[7.5073967]	[135]	[]	[]	[158767923]	[]
203_7818	chr9	35813755	35814155	+	1000	165.0	[]	[]	[7.5855]	[82]	[]	[35813937]
203_782	chr11	72493820	72494220	+	1000	556.0	[8.235647]	[88]	[]	[]	[72494005]	[]
203_7821	chr9	121370323	121370723	+	1000	165.0	[]	[]	[8.235647]	[120]	[]	[121370539]
203_783	chr16	81624845	81625245	+	1000	556.0	[]	[]	[8.235647]	[84]	[]	[81625022]
203_7830	chr10	49186627	49187027	+	1000	164.0	[]	[]	[7.8880606]	[105]	[]	[49186831]
203_7831	chr10	70598813	70599213	+	1000	164.0	[]	[]	[12.754859]	[83]	[]	[70598995]
203_7834	chr11	1356011	1356411	+	1000	164.0	[]	[]	[8.679044]	[103]	[]	[1356214]
203_7837	chr14	77859851	77860251	+	1000	164.0	[8.235647]	[77]	[]	[]	[77860025]	[]
203_784	chr17	13510109	13510509	+	1000	556.0	[8.643063]	[68]	[8.643063, 8.643063]	[67, 127]	[13510274]	[13510273, 13510333]
203_7850	chr2	109176911	109177311	+	1000	164.0	[8.235647]	[128]	[]	[]	[109177134]	[]
203_7854	chr22	23141879	23142279	+	1000	164.0	[]	[]	[8.801346]	[108]	[]	[23142082]
203_7858	chr4	6732598	6732998	+	1000	164.0	[]	[]	[8.643063]	[110]	[]	[6732804]
203_7861	chr4	153773359	153773759	+	1000	164.0	[]	[]	[8.235647]	[124]	[]	[153773581]
203_7862	chr5	126677112	126677512	+	1000	164.0	[8.498569]	[116]	[]	[]	[126677319]	[]
203_7866	chr6	43267592	43267992	+	1000	164.0	[]	[]	[7.8923073]	[114]	[]	[43267802]
203_7869	chr7	12961928	12962328	+	1000	164.0	[8.498569]	[91]	[]	[]	[12962111]	[]
203_787	chr22	19419066	19419466	+	1000	556.0	[7.5073967]	[58]	[]	[]	[19419223]	[]
203_7870	chr7	74560081	74560481	+	1000	164.0	[12.754859]	[79]	[8.332749]	[134]	[74560258]	[74560313]
203_7872	chr7	118869248	118869648	+	1000	164.0	[8.643063]	[140]	[]	[]	[118869467]	[]
203_7875	chr7	149564316	149564716	+	1000	164.0	[8.52607]	[121]	[]	[]	[149564536]	[]
203_7879	chrX	16604891	16605291	+	1000	164.0	[12.754859]	[165]	[]	[]	[16605142]	[]
203_788	chr7	12385387	12385787	+	1000	556.0	[12.754859]	[144]	[]	[]	[12385622]	[]
203_7887	chr12	75781611	75782011	+	1000	163.0	[]	[]	[12.754859]	[114]	[]	[75781820]
203_7888	chr12	93020686	93021086	+	1000	163.0	[8.272243, 8.498569]	[61, 108]	[]	[]	[93020843, 93020890]	[]
203_789	chr1	11842225	11842625	+	1000	555.0	[8.235647]	[106]	[9.540733]	[77]	[11842428]	[11842399]
203_7890	chr15	59063022	59063422	+	1000	163.0	[8.386223]	[85]	[]	[]	[59063203]	[]
203_7894	chr19	14527320	14527720	+	1000	163.0	[7.5855]	[101]	[]	[]	[14527512]	[]
203_7895	chr19	17377288	17377688	+	1000	163.0	[8.679044]	[134]	[]	[]	[17377503]	[]
203_7898	chr2	135050658	135051058	+	1000	163.0	[7.8923073]	[111]	[]	[]	[135050864]	[]
203_7899	chr2	174585048	174585448	+	1000	163.0	[]	[]	[8.235647]	[131]	[]	[174585262]
203_7904	chr22	20523076	20523476	+	1000	163.0	[7.8923073]	[107]	[]	[]	[20523265]	[]
203_7905	chr22	25741855	25742255	+	1000	163.0	[8.643063]	[148]	[]	[]	[25742086]	[]
203_7907	chr3	20323303	20323703	+	1000	163.0	[7.8923073]	[152]	[]	[]	[20323552]	[]
203_7909	chr3	143590655	143591055	+	1000	163.0	[8.498569]	[107]	[]	[]	[143590855]	[]
203_7911	chr5	76542855	76543255	+	1000	163.0	[]	[]	[7.5855]	[154]	[]	[76543097]
203_7914	chr6	90160040	90160440	+	1000	163.0	[]	[]	[9.540733]	[75]	[]	[90160208]
203_7915	chr6	90358004	90358404	+	1000	163.0	[8.52607]	[106]	[]	[]	[90358197]	[]
203_7920	chr8	22896501	22896901	+	1000	163.0	[]	[]	[7.5855]	[142]	[]	[22896743]
203_7921	chr8	56972814	56973214	+	1000	163.0	[8.643063]	[137]	[]	[]	[56973045]	[]
203_7923	chr9	6683387	6683787	+	1000	163.0	[]	[]	[12.754859]	[107]	[]	[6683583]
203_7931	chr1	22042796	22043196	+	1000	162.0	[]	[]	[12.754859]	[93]	[]	[22042973]
203_7939	chr1	236567582	236567982	+	1000	162.0	[8.498569]	[92]	[]	[]	[236567764]	[]
203_794	chr7	91299922	91300322	+	1000	555.0	[8.235647, 8.235647, 12.754859]	[81, 92, 107]	[]	[]	[91300098, 91300109, 91300124]	[]
203_7944	chr11	20488390	20488790	+	1000	162.0	[8.643063, 8.498569]	[92, 119]	[]	[]	[20488565, 20488592]	[]
203_7945	chr11	60071645	60072045	+	1000	162.0	[12.754859]	[95]	[]	[]	[60071828]	[]
203_7946	chr11	113555072	113555472	+	1000	162.0	[8.52607]	[97]	[]	[]	[113555269]	[]
203_7949	chr16	3085252	3085652	+	1000	162.0	[8.643063]	[139]	[8.643063]	[138]	[3085479]	[3085478]
203_7950	chr16	27547114	27547514	+	1000	162.0	[8.643063]	[62]	[]	[]	[27547267]	[]
203_7954	chr18	32138307	32138707	+	1000	162.0	[]	[]	[7.5073967]	[144]	[]	[32138549]
203_7960	chr2	126676791	126677191	+	1000	162.0	[8.643063]	[109]	[]	[]	[126676987]	[]
203_7962	chr22	39508406	39508806	+	1000	162.0	[8.52607]	[149]	[]	[]	[39508637]	[]
203_7968	chr6	32968009	32968409	+	1000	162.0	[]	[]	[8.801346]	[53]	[]	[32968161]
203_7969	chr6	79525620	79526020	+	1000	162.0	[8.643063]	[85]	[8.643063, 12.754859]	[84, 90]	[79525801]	[79525800, 79525806]
203_797	chr15	75694585	75694985	+	1000	553.0	[8.235647]	[101]	[]	[]	[75694774]	[]
203_7978	chr8	97777827	97778227	+	1000	162.0	[]	[]	[8.386223]	[122]	[]	[97778047]
203_7985	chr1	59096498	59096898	+	1000	161.0	[]	[]	[8.498569]	[132]	[]	[59096729]
203_7989	chr10	4964702	4965102	+	1000	161.0	[7.5073967]	[101]	[]	[]	[4964895]	[]
203_7993	chr11	117428861	117429261	+	1000	161.0	[8.643063]	[137]	[]	[]	[117429091]	[]
203_7994	chr11	118715843	118716243	+	1000	161.0	[]	[]	[8.235647, 8.52607]	[104, 118]	[]	[118716042, 118716056]
203_7996	chr12	50901634	50902034	+	1000	161.0	[8.643063]	[132]	[]	[]	[50901866]	[]
203_7997	chr12	54183987	54184387	+	1000	161.0	[8.272243]	[95]	[]	[]	[54184181]	[]
203_8003	chr17	80756046	80756446	+	1000	161.0	[7.5855]	[103]	[7.5073967]	[54]	[80756246]	[80756197]
203_8006	chr19	5894417	5894817	+	1000	161.0	[8.679044]	[120]	[]	[]	[5894630]	[]
203_8013	chr20	35166403	35166803	+	1000	161.0	[]	[]	[8.498569]	[76]	[]	[35166571]
203_8019	chr3	142439402	142439802	+	1000	161.0	[8.643063]	[115]	[]	[]	[142439613]	[]
203_8023	chr4	154473521	154473921	+	1000	161.0	[8.235647]	[108]	[]	[]	[154473725]	[]
203_8028	chr6	14728599	14728999	+	1000	161.0	[]	[]	[8.498569]	[107]	[]	[14728787]
203_8030	chr6	31795780	31796180	+	1000	161.0	[]	[]	[8.679044]	[188]	[]	[31796030]
203_8033	chr7	33067940	33068340	+	1000	161.0	[8.643063]	[92]	[8.643063]	[91]	[33068119]	[33068118]
203_8038	chr8	21927665	21928065	+	1000	161.0	[8.272243]	[74]	[]	[]	[21927836]	[]
203_8039	chr8	96524178	96524578	+	1000	161.0	[]	[]	[8.498569]	[143]	[]	[96524406]
203_8041	chr9	91786308	91786708	+	1000	161.0	[7.5073967]	[92]	[7.5855]	[112]	[91786494]	[91786514]
203_8044	chr1	155077328	155077728	+	1000	160.0	[]	[]	[8.332749]	[117]	[]	[155077540]
203_8045	chr1	158689113	158689513	+	1000	160.0	[8.643063]	[91]	[]	[]	[158689300]	[]
203_8049	chr10	125141932	125142332	+	1000	160.0	[]	[]	[12.754859, 8.332749]	[67, 136]	[]	[125142085, 125142154]
203_8050	chr11	422201	422601	+	1000	160.0	[]	[]	[8.235647]	[97]	[]	[422386]
203_8054	chr11	108401275	108401675	+	1000	160.0	[8.643063]	[125]	[8.643063]	[124]	[108401495]	[108401494]
203_8055	chr12	51389351	51389751	+	1000	160.0	[7.5855]	[113]	[]	[]	[51389549]	[]
203_8056	chr12	92150606	92151006	+	1000	160.0	[8.643063]	[98]	[]	[]	[92150799]	[]
203_8057	chr12	110265898	110266298	+	1000	160.0	[]	[]	[8.52607]	[65]	[]	[110266055]
203_8059	chr14	55332631	55333031	+	1000	160.0	[]	[]	[7.5073967]	[98]	[]	[55332822]
203_806	chr9	98368403	98368803	+	1000	552.0	[]	[]	[7.5073967]	[165]	[]	[98368653]
203_8069	chr18	9320986	9321386	+	1000	160.0	[8.643063]	[93]	[8.643063]	[92]	[9321167]	[9321166]
203_8071	chr19	38370275	38370675	+	1000	160.0	[]	[]	[12.754859]	[151]	[]	[38370522]
203_8072	chr19	51350601	51351001	+	1000	160.0	[]	[]	[7.8923073]	[133]	[]	[51350825]
203_8074	chr2	96809935	96810335	+	1000	160.0	[8.643063, 12.754859]	[55, 67]	[]	[]	[96810089, 96810101]	[]
203_8079	chr20	2814463	2814863	+	1000	160.0	[7.8923073]	[135]	[]	[]	[2814689]	[]
203_8081	chr22	19604791	19605191	+	1000	160.0	[]	[]	[8.643063]	[135]	[]	[19605021]
203_8083	chr3	11853463	11853863	+	1000	160.0	[8.52607]	[92]	[]	[]	[11853639]	[]
203_8084	chr3	13890779	13891179	+	1000	160.0	[8.272243]	[130]	[]	[]	[13891002]	[]
203_8095	chr6	108502872	108503272	+	1000	160.0	[8.235647]	[126]	[]	[]	[108503084]	[]
