#PeakID(python identify_motif.py ./ENCODE_processed_files/TCF3_idr.fa TCF3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
203_61032	chr14	90577339	90577739	+	711	28.0	[8.235647]	[130]	[]	[]	[90577562]	[]
203_61033	chr14	102461472	102461872	+	678	28.0	[]	[]	[8.272243]	[134]	[]	[102461702]
203_61037	chr14	105300338	105300738	+	690	28.0	[]	[]	[8.801346]	[156]	[]	[105300546]
203_61045	chr15	30625953	30626353	+	677	28.0	[]	[]	[9.166563]	[59]	[]	[30626109]
203_61079	chr15	82870856	82871256	+	717	28.0	[8.498569]	[98]	[]	[]	[82871047]	[]
203_6108	chr17	16298323	16298723	+	1000	202.0	[]	[]	[7.5073967, 8.272243]	[86, 120]	[]	[16298501, 16298535]
203_61083	chr15	89647089	89647489	+	602	28.0	[8.332749]	[116]	[]	[]	[89647267]	[]
203_61086	chr15	90530653	90531053	+	583	28.0	[8.272243]	[163]	[]	[]	[90530896]	[]
203_61089	chr15	96233998	96234398	+	623	28.0	[8.643063]	[161]	[]	[]	[96234214]	[]
203_61107	chr16	22300364	22300764	+	591	28.0	[8.643063]	[191]	[8.679044, 8.235647]	[237, 243]	[22300558]	[22300604, 22300610]
203_61123	chr16	67528159	67528559	+	647	28.0	[]	[]	[7.5855]	[199]	[]	[67528408]
203_61146	chr16	88873472	88873872	+	649	28.0	[9.166563]	[189]	[]	[]	[88873672]	[]
203_61147	chr16	88879326	88879726	+	732	28.0	[]	[]	[8.643063]	[208]	[]	[88879560]
203_61150	chr16	89828457	89828857	+	756	28.0	[]	[]	[8.332749, 8.801346]	[76, 115]	[]	[89828625, 89828664]
203_61153	chr17	4934180	4934580	+	688	28.0	[8.272243]	[72]	[]	[]	[4934339]	[]
203_61156	chr17	7013276	7013676	+	635	28.0	[]	[]	[8.272243]	[190]	[]	[7013513]
203_61158	chr17	7308388	7308788	+	699	28.0	[]	[]	[8.272243]	[128]	[]	[7308570]
203_61159	chr17	7932005	7932405	+	586	28.0	[]	[]	[9.166563]	[116]	[]	[7932167]
203_61173	chr17	37067773	37068173	+	737	28.0	[]	[]	[8.52607]	[168]	[]	[37068021]
203_61177	chr17	43880345	43880745	+	750	28.0	[8.332749, 8.272243]	[118, 201]	[]	[]	[43880502, 43880585]	[]
203_61178	chr17	43907440	43907840	+	702	28.0	[]	[]	[8.332749, 8.643063]	[86, 140]	[]	[43907610, 43907664]
203_61181	chr17	44523087	44523487	+	643	28.0	[8.386223]	[115]	[]	[]	[44523289]	[]
203_61186	chr17	45784908	45785308	+	709	28.0	[8.801346]	[83]	[]	[]	[45785088]	[]
203_61189	chr17	48582409	48582809	+	680	28.0	[7.8923073]	[70]	[]	[]	[48582571]	[]
203_61217	chr17	74987492	74987892	+	758	28.0	[9.166563, 8.801346]	[175, 203]	[]	[]	[74987714, 74987742]	[]
203_61225	chr17	78058948	78059348	+	620	28.0	[12.754859]	[104]	[8.235647]	[109]	[78059148]	[78059153]
203_6123	chr6	7579828	7580228	+	1000	202.0	[]	[]	[7.8923073]	[153]	[]	[7580078]
203_61230	chr17	79834960	79835360	+	697	28.0	[]	[]	[7.8923073]	[95]	[]	[79835128]
203_61231	chr17	80991441	80991841	+	723	28.0	[12.754859]	[70]	[]	[]	[80991596]	[]
203_61244	chr18	9737373	9737773	+	645	28.0	[]	[]	[8.235647]	[118]	[]	[9737570]
203_61262	chr18	76823610	76824010	+	707	28.0	[]	[]	[8.679044]	[166]	[]	[76823792]
203_61271	chr19	1858747	1859147	+	658	28.0	[12.754859]	[206]	[]	[]	[1858996]	[]
203_61281	chr19	5827221	5827621	+	726	28.0	[]	[]	[8.332749]	[141]	[]	[5827394]
203_61285	chr19	8145952	8146352	+	731	28.0	[]	[]	[8.643063, 8.52607]	[103, 130]	[]	[8146140, 8146167]
203_61311	chr19	32368752	32369152	+	732	28.0	[8.235647]	[74]	[]	[]	[32368911]	[]
203_61313	chr19	34365162	34365562	+	595	28.0	[7.5073967]	[144]	[]	[]	[34365339]	[]
203_61342	chr19	50605942	50606342	+	683	28.0	[]	[]	[8.52607]	[152]	[]	[50606187]
203_61344	chr19	51002754	51003154	+	710	28.0	[]	[]	[8.643063]	[153]	[]	[51002999]
203_6135	chr12	89101379	89101779	+	1000	201.0	[8.52607]	[60]	[]	[]	[89101539]	[]
203_61366	chr2	12321221	12321621	+	551	28.0	[]	[]	[12.754859]	[141]	[]	[12321399]
203_61369	chr2	23944627	23945027	+	690	28.0	[8.386223]	[101]	[]	[]	[23944810]	[]
203_61380	chr2	43405832	43406232	+	730	28.0	[7.5855, 8.643063]	[86, 156]	[]	[]	[43405993, 43406063]	[]
203_6139	chr17	1705013	1705413	+	1000	201.0	[]	[]	[8.643063]	[63]	[]	[1705176]
203_61403	chr2	105518870	105519270	+	691	28.0	[]	[]	[9.540733]	[141]	[]	[105519048]
203_61417	chr2	162840601	162841001	+	717	28.0	[]	[]	[8.643063, 8.272243]	[65, 100]	[]	[162840756, 162840791]
203_6142	chr17	44210340	44210740	+	1000	201.0	[]	[]	[8.235647]	[143]	[]	[44210580]
203_61424	chr2	170141905	170142305	+	684	28.0	[8.801346, 12.754859]	[60, 108]	[]	[]	[170142060, 170142108]	[]
203_61454	chr2	216773092	216773492	+	592	28.0	[8.801346]	[141]	[]	[]	[216773313]	[]
203_61459	chr2	224401169	224401569	+	625	28.0	[12.754859]	[152]	[8.643063]	[175]	[224401376]	[224401399]
203_61466	chr2	237967375	237967775	+	728	28.0	[8.679044]	[85]	[]	[]	[237967559]	[]
203_61468	chr2	241149463	241149863	+	720	28.0	[]	[]	[8.235647]	[109]	[]	[241149672]
203_61476	chr20	2816648	2817048	+	682	28.0	[12.754859, 12.754859]	[80, 125]	[]	[]	[2816813, 2816858]	[]
203_61487	chr20	30289582	30289982	+	631	28.0	[12.754859]	[78]	[]	[]	[30289752]	[]
203_61510	chr20	53753465	53753865	+	700	28.0	[]	[]	[8.643063]	[121]	[]	[53753640]
203_61511	chr20	53829036	53829436	+	621	28.0	[]	[]	[8.235647]	[153]	[]	[53829258]
203_61520	chr20	63686430	63686830	+	545	28.0	[8.643063]	[90]	[]	[]	[63686583]	[]
203_61526	chr21	32770940	32771340	+	600	28.0	[]	[]	[8.332749]	[98]	[]	[32771114]
203_61531	chr21	35282944	35283344	+	699	28.0	[]	[]	[7.5073967]	[147]	[]	[35283099]
203_61532	chr21	35565840	35566240	+	615	28.0	[8.386223]	[164]	[]	[]	[35566075]	[]
203_61536	chr21	38712658	38713058	+	744	28.0	[9.166563]	[157]	[]	[]	[38712899]	[]
203_61547	chr21	45405346	45405746	+	694	28.0	[]	[]	[8.679044]	[111]	[]	[45405504]
203_61554	chr22	18954317	18954717	+	747	28.0	[]	[]	[7.8880606]	[149]	[]	[18954550]
203_61562	chr22	20228270	20228670	+	615	28.0	[]	[]	[8.643063]	[154]	[]	[20228493]
203_61566	chr22	21026032	21026432	+	548	28.0	[7.8923073]	[212]	[8.332749]	[138]	[21026267]	[21026193]
203_61567	chr22	21030586	21030986	+	585	28.0	[]	[]	[7.5855, 8.235647]	[86, 168]	[]	[21030750, 21030832]
203_61571	chr22	22166599	22166999	+	674	28.0	[]	[]	[8.643063]	[122]	[]	[22166813]
203_61572	chr22	22426997	22427397	+	710	28.0	[8.643063]	[142]	[]	[]	[22427185]	[]
203_61581	chr22	31947245	31947645	+	734	28.0	[8.272243]	[149]	[]	[]	[31947467]	[]
203_61590	chr22	39534768	39535168	+	569	28.0	[8.643063]	[189]	[]	[]	[39535005]	[]
203_61598	chr22	45435646	45436046	+	581	28.0	[]	[]	[8.801346]	[69]	[]	[45435815]
203_61600	chr22	50732102	50732502	+	647	28.0	[]	[]	[9.540733]	[125]	[]	[50732264]
203_61602	chr3	4904775	4905175	+	588	28.0	[8.498569]	[87]	[]	[]	[4904937]	[]
203_61608	chr3	12966594	12966994	+	599	28.0	[8.272243]	[175]	[]	[]	[12966791]	[]
203_61609	chr3	13896442	13896842	+	721	28.0	[8.272243]	[128]	[]	[]	[13896669]	[]
203_61621	chr3	43612244	43612644	+	641	28.0	[7.5855]	[115]	[]	[]	[43612449]	[]
203_61630	chr3	50340461	50340861	+	734	28.0	[8.643063]	[167]	[]	[]	[50340668]	[]
203_61631	chr3	50613910	50614310	+	735	28.0	[12.754859]	[149]	[]	[]	[50614119]	[]
203_61636	chr3	58249457	58249857	+	654	28.0	[]	[]	[8.332749]	[149]	[]	[58249701]
203_61648	chr3	114152573	114152973	+	669	28.0	[]	[]	[9.540733, 8.801346]	[176, 190]	[]	[114152800, 114152814]
203_61672	chr3	152395304	152395704	+	741	28.0	[]	[]	[8.643063]	[117]	[]	[152395503]
203_61695	chr3	186996333	186996733	+	749	28.0	[12.754859]	[146]	[12.754859]	[112]	[186996578]	[186996544]
203_61698	chr3	195397107	195397507	+	597	28.0	[8.643063]	[144]	[]	[]	[195397323]	[]
203_61699	chr3	195896091	195896491	+	750	28.0	[7.5855]	[145]	[]	[]	[195896290]	[]
203_617	chr2	8615778	8616178	+	1000	591.0	[8.235647]	[111]	[]	[]	[8615979]	[]
203_61700	chr3	195911791	195912191	+	730	28.0	[]	[]	[8.332749]	[112]	[]	[195911963]
203_61706	chr4	1628979	1629379	+	578	28.0	[8.272243]	[200]	[]	[]	[1629210]	[]
203_61708	chr4	2384256	2384656	+	736	28.0	[8.643063]	[93]	[]	[]	[2384415]	[]
203_61710	chr4	4659858	4660258	+	697	28.0	[12.754859]	[179]	[]	[]	[4660049]	[]
203_61720	chr4	41938972	41939372	+	701	28.0	[]	[]	[7.5073967]	[158]	[]	[41939192]
203_61744	chr4	134327343	134327743	+	696	28.0	[7.5855]	[73]	[]	[]	[134327500]	[]
203_61747	chr4	146521839	146522239	+	736	28.0	[]	[]	[12.754859, 8.235647]	[103, 109]	[]	[146522011, 146522017]
203_61748	chr4	154424853	154425253	+	737	28.0	[]	[]	[8.52607]	[161]	[]	[154425096]
203_6176	chr2	120291751	120292151	+	1000	200.0	[]	[]	[7.5855]	[65]	[]	[120291915]
203_61768	chr5	10711355	10711755	+	649	28.0	[8.386223]	[137]	[]	[]	[10711506]	[]
203_61778	chr5	60843061	60843461	+	592	28.0	[]	[]	[8.52607]	[96]	[]	[60843234]
203_61782	chr5	75654833	75655233	+	748	28.0	[8.643063]	[134]	[]	[]	[75655055]	[]
203_61792	chr5	95846953	95847353	+	699	28.0	[]	[]	[8.498569]	[162]	[]	[95847202]
203_61797	chr5	124668999	124669399	+	600	28.0	[7.5855]	[89]	[]	[]	[124669162]	[]
203_61809	chr5	139650380	139650780	+	709	28.0	[8.643063]	[149]	[]	[]	[139650605]	[]
203_61811	chr5	140266918	140267318	+	591	28.0	[8.498569, 8.498569]	[143, 191]	[12.754859, 12.754859]	[125, 173]	[140267104, 140267152]	[140267086, 140267134]
203_61828	chr5	173054219	173054619	+	732	28.0	[7.5855]	[97]	[]	[]	[173054371]	[]
203_61831	chr5	177302336	177302736	+	670	28.0	[8.332749, 8.386223]	[88, 141]	[]	[]	[177302517, 177302570]	[]
203_61832	chr5	179762150	179762550	+	681	28.0	[]	[]	[12.754859]	[213]	[]	[179762364]
203_61841	chr6	3379521	3379921	+	723	28.0	[]	[]	[8.498569, 8.643063]	[116, 160]	[]	[3379726, 3379770]
203_61845	chr6	5143576	5143976	+	739	28.0	[]	[]	[8.235647]	[177]	[]	[5143806]
203_61850	chr6	7203619	7204019	+	683	28.0	[8.332749]	[209]	[8.498569]	[191]	[7203849]	[7203831]
203_61857	chr6	15403491	15403891	+	714	28.0	[]	[]	[7.5855]	[145]	[]	[15403723]
203_61858	chr6	20406559	20406959	+	563	28.0	[7.8923073]	[118]	[]	[]	[20406732]	[]
203_61867	chr6	27757239	27757639	+	685	28.0	[9.166563]	[93]	[]	[]	[27757430]	[]
203_61876	chr6	32190215	32190615	+	542	28.0	[8.272243]	[229]	[]	[]	[32190463]	[]
203_61880	chr6	34740387	34740787	+	668	28.0	[12.754859]	[103]	[]	[]	[34740564]	[]
203_61881	chr6	34875879	34876279	+	728	28.0	[]	[]	[8.498569]	[110]	[]	[34876061]
203_61907	chr6	90819404	90819804	+	598	28.0	[8.235647]	[99]	[]	[]	[90819591]	[]
203_61913	chr6	109336244	109336644	+	741	28.0	[]	[]	[8.498569]	[144]	[]	[109336472]
203_61925	chr6	129691783	129692183	+	697	28.0	[8.272243]	[111]	[]	[]	[129691973]	[]
203_61956	chr6	160042019	160042419	+	645	28.0	[8.272243, 8.498569]	[121, 168]	[7.8923073]	[155]	[160042217, 160042264]	[160042251]
203_61959	chr6	163419397	163419797	+	569	28.0	[]	[]	[8.332749]	[115]	[]	[163419596]
203_6196	chr7	154646615	154647015	+	1000	200.0	[]	[]	[8.272243, 7.8923073]	[117, 123]	[]	[154646828, 154646834]
203_61963	chr6	166640364	166640764	+	592	28.0	[7.5073967]	[103]	[]	[]	[166640566]	[]
203_61967	chr6	170555278	170555678	+	625	28.0	[8.235647]	[153]	[]	[]	[170555460]	[]
203_61968	chr7	774496	774896	+	586	28.0	[8.332749]	[88]	[]	[]	[774684]	[]
203_61993	chr7	36084338	36084738	+	757	28.0	[9.540733, 7.8880606]	[155, 172]	[]	[]	[36084544, 36084561]	[]
203_61994	chr7	38344756	38345156	+	736	28.0	[]	[]	[8.235647]	[209]	[]	[38344988]
203_61995	chr7	38359003	38359403	+	635	28.0	[7.8923073]	[118]	[8.643063]	[174]	[38359194]	[38359250]
203_62003	chr7	67378153	67378553	+	679	28.0	[]	[]	[8.643063, 8.386223]	[63, 99]	[]	[67378305, 67378341]
203_62005	chr7	73342580	73342980	+	694	28.0	[8.332749]	[75]	[]	[]	[73342755]	[]
203_62018	chr7	93895263	93895663	+	695	28.0	[8.235647]	[113]	[]	[]	[93895459]	[]
203_62020	chr7	97027685	97028085	+	639	28.0	[]	[]	[8.272243]	[181]	[]	[97027936]
203_62036	chr7	111558833	111559233	+	598	28.0	[]	[]	[8.272243]	[173]	[]	[111559038]
203_62040	chr7	117791116	117791516	+	738	28.0	[]	[]	[12.754859, 8.643063]	[139, 176]	[]	[117791325, 117791362]
203_62051	chr7	130154790	130155190	+	733	28.0	[]	[]	[8.332749]	[175]	[]	[130154993]
203_62052	chr7	130504140	130504540	+	687	28.0	[]	[]	[8.235647]	[130]	[]	[130504355]
203_62074	chr7	143387590	143387990	+	741	28.0	[]	[]	[8.386223]	[130]	[]	[143387788]
203_62082	chr7	157570515	157570915	+	544	28.0	[]	[]	[8.332749]	[114]	[]	[157570700]
203_62086	chr8	9029837	9030237	+	700	28.0	[]	[]	[8.235647]	[207]	[]	[9030085]
203_62087	chr8	10813640	10814040	+	590	28.0	[]	[]	[7.5855]	[153]	[]	[10813882]
203_62091	chr8	22057614	22058014	+	693	28.0	[]	[]	[7.8923073]	[106]	[]	[22057808]
203_62109	chr8	53588069	53588469	+	696	28.0	[]	[]	[8.801346]	[85]	[]	[53588237]
203_62111	chr8	60950929	60951329	+	687	28.0	[8.643063]	[102]	[]	[]	[60951115]	[]
203_62113	chr8	65840772	65841172	+	628	28.0	[]	[]	[8.52607]	[199]	[]	[65841016]
203_62121	chr8	85940281	85940681	+	590	28.0	[7.8880606]	[163]	[8.235647]	[99]	[85940503]	[85940439]
203_62122	chr8	86514443	86514843	+	582	28.0	[]	[]	[7.8923073]	[171]	[]	[86514658]
203_62130	chr8	115667350	115667750	+	736	28.0	[8.679044]	[82]	[]	[]	[115667514]	[]
203_62131	chr8	122673424	122673824	+	585	28.0	[]	[]	[12.754859]	[112]	[]	[122673617]
203_62154	chr8	143990896	143991296	+	582	28.0	[]	[]	[12.754859]	[125]	[]	[143991120]
203_62171	chr9	92716438	92716838	+	719	28.0	[]	[]	[12.754859]	[144]	[]	[92716675]
203_62183	chr9	124754287	124754687	+	671	28.0	[]	[]	[8.643063]	[97]	[]	[124754484]
203_62197	chr9	129875236	129875636	+	708	28.0	[7.5855]	[118]	[8.332749]	[170]	[129875424]	[129875476]
203_62198	chr9	130446378	130446778	+	708	28.0	[]	[]	[8.679044]	[118]	[]	[130446558]
203_62203	chr9	136578897	136579297	+	620	28.0	[8.272243]	[114]	[]	[]	[136579068]	[]
203_62209	chrX	9492922	9493322	+	594	28.0	[12.754859]	[57]	[8.332749]	[138]	[9493073]	[9493154]
203_62215	chrX	41559557	41559957	+	691	28.0	[]	[]	[8.235647]	[106]	[]	[41559748]
203_62220	chrX	49163662	49164062	+	716	28.0	[8.801346]	[192]	[]	[]	[49163911]	[]
203_62221	chrX	71096121	71096521	+	721	28.0	[]	[]	[8.52607]	[74]	[]	[71096288]
203_62233	chrX	134569272	134569672	+	755	28.0	[]	[]	[8.498569]	[144]	[]	[134569486]
203_62236	chrX	150693772	150694172	+	620	28.0	[12.754859]	[145]	[8.643063]	[117]	[150693977]	[150693949]
203_62244	chr1	2174200	2174600	+	627	27.0	[8.272243, 7.8923073]	[84, 100]	[]	[]	[2174375, 2174391]	[]
203_62247	chr1	6935292	6935692	+	660	27.0	[]	[]	[8.643063]	[83]	[]	[6935469]
203_62249	chr1	7669407	7669807	+	627	27.0	[8.332749]	[97]	[7.5855]	[67]	[7669599]	[7669569]
203_62252	chr1	9823174	9823574	+	569	27.0	[8.801346]	[134]	[]	[]	[9823395]	[]
203_62254	chr1	11262062	11262462	+	660	27.0	[]	[]	[8.332749]	[131]	[]	[11262261]
203_62258	chr1	11938927	11939327	+	542	27.0	[8.643063]	[91]	[]	[]	[11939115]	[]
203_6226	chr21	37157909	37158309	+	1000	199.0	[]	[]	[7.5855]	[139]	[]	[37158148]
203_62269	chr1	21344816	21345216	+	634	27.0	[9.166563]	[152]	[]	[]	[21344993]	[]
203_62277	chr1	23793376	23793776	+	669	27.0	[]	[]	[7.5073967]	[108]	[]	[23793562]
203_62306	chr1	33080737	33081137	+	685	27.0	[12.754859]	[103]	[]	[]	[33080918]	[]
203_62307	chr1	34742694	34743094	+	647	27.0	[]	[]	[12.754859]	[93]	[]	[34742882]
203_62314	chr1	38858924	38859324	+	604	27.0	[12.754859]	[172]	[]	[]	[38859170]	[]
203_62330	chr1	46423479	46423879	+	658	27.0	[8.801346]	[72]	[]	[]	[46423633]	[]
203_62331	chr1	47188559	47188959	+	625	27.0	[12.754859]	[139]	[]	[]	[47188795]	[]
203_62340	chr1	65148453	65148853	+	726	27.0	[]	[]	[8.643063]	[198]	[]	[65148693]
203_62344	chr1	67722312	67722712	+	589	27.0	[]	[]	[8.386223]	[93]	[]	[67722503]
203_62359	chr1	110783279	110783679	+	643	27.0	[7.5855]	[57]	[]	[]	[110783436]	[]
203_62365	chr1	112800502	112800902	+	632	27.0	[7.8880606]	[80]	[]	[]	[112800676]	[]
203_62369	chr1	117181650	117182050	+	620	27.0	[]	[]	[8.235647]	[138]	[]	[117181888]
203_62378	chr1	154489312	154489712	+	543	27.0	[]	[]	[7.5855, 7.5855]	[90, 163]	[]	[154489474, 154489547]
203_62393	chr1	169484192	169484592	+	608	27.0	[8.272243]	[163]	[]	[]	[169484434]	[]
203_62407	chr1	182394355	182394755	+	596	27.0	[]	[]	[8.498569]	[168]	[]	[182394595]
203_62423	chr1	201385321	201385721	+	572	27.0	[8.386223]	[129]	[]	[]	[201385502]	[]
203_62438	chr1	206012137	206012537	+	577	27.0	[]	[]	[7.5855]	[165]	[]	[206012359]
203_62441	chr1	206737767	206738167	+	595	27.0	[]	[]	[8.498569]	[123]	[]	[206737985]
203_62445	chr1	217453843	217454243	+	632	27.0	[8.643063]	[101]	[7.8923073]	[119]	[217454011]	[217454029]
203_6246	chr9	111959335	111959735	+	1000	199.0	[]	[]	[8.52607]	[78]	[]	[111959494]
203_62466	chr1	234746387	234746787	+	694	27.0	[]	[]	[12.754859]	[118]	[]	[234746603]
203_62475	chr1	245503513	245503913	+	695	27.0	[8.679044]	[115]	[]	[]	[245503711]	[]
203_62496	chr10	21732195	21732595	+	580	27.0	[7.8923073]	[108]	[8.643063]	[130]	[21732374]	[21732396]
203_62516	chr10	45442533	45442933	+	669	27.0	[12.754859, 8.801346]	[143, 153]	[]	[]	[45442740, 45442750]	[]
203_62522	chr10	49283041	49283441	+	627	27.0	[]	[]	[8.235647]	[123]	[]	[49283245]
203_62535	chr10	77111819	77112219	+	665	27.0	[]	[]	[8.332749, 8.272243]	[101, 143]	[]	[77111998, 77112040]
203_62552	chr10	102226234	102226634	+	600	27.0	[8.498569]	[71]	[]	[]	[102226396]	[]
203_62556	chr10	117374572	117374972	+	627	27.0	[]	[]	[8.801346]	[172]	[]	[117374810]
203_62557	chr10	124921086	124921486	+	668	27.0	[]	[]	[8.235647]	[142]	[]	[124921328]
203_62561	chr11	1238819	1239219	+	625	27.0	[12.754859]	[112]	[]	[]	[1239020]	[]
203_62562	chr11	1546750	1547150	+	564	27.0	[9.540733]	[182]	[8.52607]	[137]	[1546986]	[1546941]
203_62576	chr11	13040891	13041291	+	596	27.0	[9.166563, 8.643063]	[79, 88]	[8.643063, 12.754859]	[87, 105]	[13041063, 13041072]	[13041071, 13041089]
203_62578	chr11	20077936	20078336	+	681	27.0	[7.8923073]	[124]	[]	[]	[20078136]	[]
203_62579	chr11	27234215	27234615	+	553	27.0	[]	[]	[8.498569]	[142]	[]	[27234448]
203_62599	chr11	61516916	61517316	+	646	27.0	[8.272243]	[143]	[]	[]	[61517104]	[]
203_62618	chr11	73185189	73185589	+	608	27.0	[8.643063]	[140]	[]	[]	[73185415]	[]
203_62629	chr11	93487169	93487569	+	629	27.0	[]	[]	[8.52607]	[127]	[]	[93487360]
203_62631	chr11	95541950	95542350	+	641	27.0	[12.754859]	[179]	[]	[]	[95542201]	[]
203_62632	chr11	96220269	96220669	+	670	27.0	[8.498569]	[137]	[]	[]	[96220429]	[]
203_62643	chr12	4874700	4875100	+	676	27.0	[8.235647]	[87]	[]	[]	[4874887]	[]
203_62646	chr12	6539777	6540177	+	638	27.0	[8.643063]	[207]	[9.540733]	[128]	[6540014]	[6539935]
203_62650	chr12	9715885	9716285	+	550	27.0	[7.5855]	[79]	[]	[]	[9716064]	[]
203_62652	chr12	10409426	10409826	+	672	27.0	[]	[]	[8.643063]	[63]	[]	[10409580]
203_62669	chr12	49671367	49671767	+	641	27.0	[12.754859]	[61]	[]	[]	[49671525]	[]
203_62673	chr12	53701746	53702146	+	674	27.0	[7.5855]	[92]	[]	[]	[53701926]	[]
203_62679	chr12	56720549	56720949	+	628	27.0	[]	[]	[12.754859]	[79]	[]	[56720709]
203_62689	chr12	76318063	76318463	+	659	27.0	[8.235647]	[88]	[8.52607]	[139]	[76318229]	[76318280]
203_62696	chr12	101279985	101280385	+	615	27.0	[]	[]	[9.540733]	[84]	[]	[101280155]
203_62706	chr12	111449454	111449854	+	564	27.0	[8.643063]	[175]	[]	[]	[111449650]	[]
203_62715	chr12	120847847	120848247	+	571	27.0	[]	[]	[8.498569]	[130]	[]	[120848073]
203_62728	chr13	21061470	21061870	+	619	27.0	[8.801346, 12.754859]	[116, 194]	[]	[]	[21061639, 21061717]	[]
203_62734	chr13	49691437	49691837	+	641	27.0	[]	[]	[8.272243]	[129]	[]	[49691658]
203_62737	chr13	73058813	73059213	+	613	27.0	[]	[]	[7.8880606]	[181]	[]	[73059014]
203_62758	chr14	23392703	23393103	+	680	27.0	[8.332749, 8.643063]	[94, 150]	[]	[]	[23392873, 23392929]	[]
203_62763	chr14	49621057	49621457	+	671	27.0	[8.643063, 8.801346]	[108, 132]	[8.643063, 7.5855]	[107, 181]	[49621219, 49621243]	[49621218, 49621292]
203_62769	chr14	64387627	64388027	+	605	27.0	[8.235647, 8.801346]	[152, 171]	[8.386223]	[105]	[64387835, 64387854]	[64387788]
203_62789	chr14	103101642	103102042	+	651	27.0	[]	[]	[7.5855]	[132]	[]	[103101836]
203_62791	chr14	104564901	104565301	+	656	27.0	[8.679044]	[183]	[]	[]	[104565124]	[]
203_6280	chr3	100061116	100061516	+	1000	198.0	[]	[]	[8.52607]	[135]	[]	[100061348]
203_62822	chr15	80159672	80160072	+	578	27.0	[]	[]	[9.540733, 8.332749]	[159, 196]	[]	[80159885, 80159922]
203_6286	chr5	124728310	124728710	+	1000	198.0	[7.5855]	[87]	[]	[]	[124728497]	[]
203_62875	chr16	68077886	68078286	+	604	27.0	[8.272243]	[89]	[]	[]	[68078073]	[]
203_62893	chr16	87861670	87862070	+	661	27.0	[7.8923073]	[134]	[]	[]	[87861873]	[]
203_62896	chr16	88633594	88633994	+	676	27.0	[]	[]	[8.272243]	[161]	[]	[88633797]
203_62899	chr16	89247127	89247527	+	663	27.0	[8.272243, 8.643063]	[223, 236]	[]	[]	[89247356, 89247369]	[]
203_62903	chr17	1122955	1123355	+	671	27.0	[]	[]	[8.679044, 12.754859]	[98, 145]	[]	[1123147, 1123194]
203_62909	chr17	17205354	17205754	+	711	27.0	[12.754859]	[135]	[]	[]	[17205584]	[]
203_62937	chr17	49971645	49972045	+	657	27.0	[]	[]	[8.332749, 8.643063]	[143, 153]	[]	[49971861, 49971871]
203_62938	chr17	49998149	49998549	+	671	27.0	[8.272243]	[79]	[]	[]	[49998306]	[]
203_62943	chr17	55825234	55825634	+	678	27.0	[8.272243]	[121]	[]	[]	[55825453]	[]
203_62945	chr17	57255644	57256044	+	627	27.0	[]	[]	[8.679044]	[173]	[]	[57255837]
203_62956	chr17	72151587	72151987	+	554	27.0	[8.679044]	[118]	[]	[]	[72151796]	[]
203_62958	chr17	74760044	74760444	+	648	27.0	[]	[]	[12.754859]	[169]	[]	[74760238]
203_62968	chr17	79950338	79950738	+	626	27.0	[7.8923073]	[135]	[]	[]	[79950573]	[]
203_62969	chr17	81911509	81911909	+	665	27.0	[8.272243, 8.272243, 8.332749]	[100, 124, 178]	[]	[]	[81911682, 81911706, 81911760]	[]
203_62970	chr17	82334935	82335335	+	588	27.0	[12.754859]	[116]	[8.643063]	[141]	[82335135]	[82335160]
203_62986	chr18	55234631	55235031	+	637	27.0	[8.498569]	[149]	[]	[]	[55234827]	[]
203_62988	chr18	58768497	58768897	+	675	27.0	[12.754859, 8.643063, 9.166563]	[59, 77, 115]	[8.643063]	[76]	[58768650, 58768668, 58768706]	[58768667]
203_62990	chr19	511259	511659	+	664	27.0	[8.643063, 8.272243]	[192, 208]	[8.643063, 12.754859]	[123, 166]	[511486, 511502]	[511417, 511460]
203_62995	chr19	1410433	1410833	+	553	27.0	[]	[]	[8.272243]	[169]	[]	[1410661]
203_62998	chr19	3006196	3006596	+	606	27.0	[8.52607]	[177]	[]	[]	[3006381]	[]
203_63	chr22	19891537	19891937	+	1000	800.0	[8.235647, 8.272243]	[68, 121]	[9.166563]	[133]	[19891705, 19891758]	[19891770]
203_63002	chr19	4369161	4369561	+	552	27.0	[7.5855]	[192]	[]	[]	[4369411]	[]
203_63016	chr19	10694953	10695353	+	669	27.0	[]	[]	[8.386223]	[120]	[]	[10695119]
203_63025	chr19	15283839	15284239	+	658	27.0	[8.498569]	[141]	[]	[]	[15283998]	[]
203_63027	chr19	16660832	16661232	+	554	27.0	[8.643063, 8.52607]	[83, 114]	[]	[]	[16661013, 16661044]	[]
203_63030	chr19	18104219	18104619	+	579	27.0	[]	[]	[8.643063]	[165]	[]	[18104414]
203_63033	chr19	18420004	18420404	+	609	27.0	[8.52607]	[166]	[8.643063]	[187]	[18420218]	[18420239]
203_63042	chr19	35879045	35879445	+	712	27.0	[]	[]	[8.332749, 8.332749]	[79, 102]	[]	[35879214, 35879237]
203_63048	chr19	40739880	40740280	+	616	27.0	[]	[]	[8.801346]	[83]	[]	[40740037]
