#PeakID(python scan_motif.py ./ENCODE_processed_files/GATA1_idr.fa GATA1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
156_5620	chr11	47003490	47003890	+	1000	62.0	[8.230114]	[88]	[]	[]	[47003671]	[]
156_5622	chr11	72152770	72153170	+	1000	62.0	[11.148683, 12.392342]	[79, 144]	[11.148683]	[95]	[72152939, 72153004]	[72152955]
156_5623	chr11	76664529	76664929	+	1000	62.0	[11.148683]	[93]	[]	[]	[76664696]	[]
156_5625	chr12	52797117	52797517	+	1000	62.0	[11.148683]	[90]	[]	[]	[52797307]	[]
156_5627	chr12	94951074	94951474	+	1000	62.0	[]	[]	[8.230114, 7.392081]	[113, 125]	[]	[94951276, 94951288]
156_563	chr8	23527767	23528167	+	1000	224.0	[]	[]	[11.148683]	[110]	[]	[23527974]
156_5631	chr13	27138349	27138749	+	1000	62.0	[]	[]	[11.148683]	[112]	[]	[27138554]
156_5632	chr14	37168726	37169126	+	1000	62.0	[]	[]	[11.148683]	[100]	[]	[37168925]
156_5633	chr14	58126185	58126585	+	1000	62.0	[]	[]	[11.148683]	[114]	[]	[58126389]
156_5634	chr15	38254618	38255018	+	1000	62.0	[]	[]	[12.392342, 7.392081]	[107, 147]	[]	[38254812, 38254852]
156_5636	chr15	82802487	82802887	+	1000	62.0	[8.230114]	[90]	[]	[]	[82802675]	[]
156_5638	chr16	1296927	1297327	+	1000	62.0	[]	[]	[9.473773]	[129]	[]	[1297154]
156_5640	chr18	9915086	9915486	+	1000	62.0	[]	[]	[8.230114, 8.230114]	[94, 147]	[]	[9915272, 9915325]
156_5643	chr18	57846267	57846667	+	1000	62.0	[]	[]	[11.148683, 12.392342]	[102, 134]	[]	[57846462, 57846494]
156_5644	chr18	70419541	70419941	+	1000	62.0	[]	[]	[11.148683]	[104]	[]	[70419736]
156_5645	chr19	36489748	36490148	+	1000	62.0	[]	[]	[11.148683]	[135]	[]	[36489977]
156_5646	chr19	55672443	55672843	+	1000	62.0	[]	[]	[9.473773, 12.392342]	[145, 150]	[]	[55672669, 55672674]
156_5647	chr2	10794866	10795266	+	1000	62.0	[11.148683]	[120]	[]	[]	[10795080]	[]
156_5649	chr2	26412335	26412735	+	1000	62.0	[8.635739]	[131]	[]	[]	[26412554]	[]
156_565	chr1	157279547	157279947	+	1000	223.0	[]	[]	[8.230114, 11.148683]	[62, 108]	[]	[157279708, 157279754]
156_5652	chr2	86584091	86584491	+	1000	62.0	[11.148683]	[108]	[]	[]	[86584277]	[]
156_5653	chr2	134774802	134775202	+	940	62.0	[]	[]	[11.148683]	[127]	[]	[134775006]
156_5656	chr2	237940179	237940579	+	1000	62.0	[8.230114, 11.148683]	[88, 140]	[]	[]	[237940342, 237940394]	[]
156_5657	chr20	23133017	23133417	+	1000	62.0	[]	[]	[11.148683]	[94]	[]	[23133195]
156_5659	chr20	53611314	53611714	+	1000	62.0	[7.286461]	[77]	[12.392342]	[164]	[53611476]	[53611563]
156_5663	chr22	22037778	22038178	+	1000	62.0	[8.230114]	[114]	[]	[]	[22037991]	[]
156_5666	chr22	24091767	24092167	+	1000	62.0	[11.148683]	[121]	[]	[]	[24091956]	[]
156_5668	chr22	30208763	30209163	+	1000	62.0	[]	[]	[11.148683]	[148]	[]	[30208989]
156_567	chr6	26336705	26337105	+	1000	223.0	[]	[]	[11.148683, 12.392342]	[118, 147]	[]	[26336915, 26336944]
156_5671	chr3	11982316	11982716	+	1000	62.0	[11.148683]	[82]	[]	[]	[11982490]	[]
156_5673	chr3	60298174	60298574	+	1000	62.0	[11.148683]	[123]	[8.04971]	[102]	[60298397]	[60298376]
156_5674	chr3	71227380	71227780	+	1000	62.0	[]	[]	[8.190248, 8.203644]	[137, 158]	[]	[71227602, 71227623]
156_5675	chr3	101325724	101326124	+	1000	62.0	[8.190248]	[80]	[8.203644]	[114]	[101325902]	[101325936]
156_5677	chr3	153080723	153081123	+	1000	62.0	[8.203644]	[70]	[8.230114]	[116]	[153080883]	[153080929]
156_5678	chr3	167723937	167724337	+	1000	62.0	[]	[]	[11.148683]	[129]	[]	[167724155]
156_5679	chr4	26938550	26938950	+	1000	62.0	[]	[]	[11.148683]	[141]	[]	[26938777]
156_568	chr6	159499022	159499422	+	1000	223.0	[11.148683, 8.203644]	[86, 110]	[]	[]	[159499201, 159499225]	[]
156_5680	chr4	40290823	40291223	+	1000	62.0	[7.3913875]	[102]	[]	[]	[40291024]	[]
156_5681	chr4	41385032	41385432	+	1000	62.0	[11.148683]	[88]	[8.230114]	[64]	[41385220]	[41385196]
156_5682	chr4	48197642	48198042	+	1000	62.0	[]	[]	[11.148683]	[105]	[]	[48197844]
156_5683	chr4	56389612	56390012	+	1000	62.0	[8.230114]	[109]	[]	[]	[56389806]	[]
156_5684	chr4	75673435	75673835	+	1000	62.0	[]	[]	[11.148683]	[91]	[]	[75673622]
156_5686	chr4	146336441	146336841	+	1000	62.0	[12.392342]	[152]	[]	[]	[146336685]	[]
156_5687	chr5	29567990	29568390	+	1000	62.0	[8.230114]	[127]	[]	[]	[29568202]	[]
156_5689	chr5	141691425	141691825	+	1000	62.0	[7.3913875]	[121]	[]	[]	[141691632]	[]
156_569	chr7	103843705	103844105	+	1000	223.0	[11.148683]	[68]	[7.392081]	[136]	[103843873]	[103843941]
156_5690	chr5	159210884	159211284	+	1000	62.0	[11.148683]	[114]	[]	[]	[159211090]	[]
156_5692	chr6	17305188	17305588	+	1000	62.0	[8.230114, 11.148683]	[71, 112]	[]	[]	[17305356, 17305397]	[]
156_5693	chr6	35699582	35699982	+	1000	62.0	[8.230114]	[121]	[8.190248]	[149]	[35699794]	[35699822]
156_5697	chr7	7104311	7104711	+	1000	62.0	[]	[]	[8.230114, 12.392342]	[119, 147]	[]	[7104530, 7104558]
156_5698	chr7	22647576	22647976	+	1000	62.0	[11.148683, 11.148683]	[137, 142]	[]	[]	[22647809, 22647814]	[]
156_5699	chr7	101265998	101266398	+	1000	62.0	[]	[]	[8.190248]	[134]	[]	[101266191]
156_57	chr2	6893866	6894266	+	1000	411.0	[7.392081]	[149]	[]	[]	[6894106]	[]
156_570	chr1	212152195	212152595	+	1000	222.0	[]	[]	[11.148683]	[109]	[]	[212152404]
156_5700	chr8	55941181	55941581	+	1000	62.0	[]	[]	[12.392342]	[77]	[]	[55941354]
156_5701	chr8	60330230	60330630	+	1000	62.0	[8.230114]	[113]	[]	[]	[60330431]	[]
156_5702	chr8	94726856	94727256	+	1000	62.0	[11.148683, 8.203644, 11.148683, 8.357435]	[74, 91, 110, 142]	[]	[]	[94727021, 94727038, 94727057, 94727089]	[]
156_5703	chr8	119941348	119941748	+	1000	62.0	[11.148683, 8.230114]	[71, 76]	[]	[]	[119941504, 119941509]	[]
156_5704	chr8	125942064	125942464	+	1000	62.0	[8.635739]	[149]	[9.473773, 7.392081]	[137, 147]	[125942298]	[125942286, 125942296]
156_5705	chr9	6779856	6780256	+	1000	62.0	[11.148683]	[91]	[11.148683]	[103]	[6780043]	[6780055]
156_5706	chr9	14531896	14532296	+	1000	62.0	[9.473773, 8.230114]	[106, 157]	[11.148683]	[95]	[14532072, 14532123]	[14532061]
156_5708	chr9	97636896	97637296	+	1000	62.0	[]	[]	[11.148683, 12.392342, 8.635739]	[104, 109, 146]	[]	[97637100, 97637105, 97637142]
156_5711	chr1	2585748	2586148	+	1000	61.0	[11.148683]	[102]	[]	[]	[2585949]	[]
156_5712	chr1	11315087	11315487	+	1000	61.0	[11.148683]	[91]	[]	[]	[11315271]	[]
156_5713	chr1	25428612	25429012	+	1000	61.0	[]	[]	[7.286461]	[87]	[]	[25428785]
156_5714	chr1	28417507	28417907	+	1000	61.0	[]	[]	[11.148683]	[135]	[]	[28417724]
156_5717	chr1	38037431	38037831	+	1000	61.0	[]	[]	[11.148683]	[102]	[]	[38037629]
156_5718	chr1	54408420	54408820	+	1000	61.0	[8.230114]	[76]	[]	[]	[54408593]	[]
156_5719	chr1	59076516	59076916	+	1000	61.0	[8.203644]	[78]	[11.148683]	[142]	[59076686]	[59076750]
156_572	chr10	5933974	5934374	+	1000	221.0	[]	[]	[7.3065944]	[131]	[]	[5934197]
156_5720	chr1	75423537	75423937	+	1000	61.0	[11.148683]	[68]	[]	[]	[75423702]	[]
156_5721	chr1	108554690	108555090	+	1000	61.0	[7.392081, 11.148683]	[87, 106]	[]	[]	[108554870, 108554889]	[]
156_5723	chr1	151054906	151055306	+	1000	61.0	[]	[]	[11.148683]	[135]	[]	[151055138]
156_5726	chr1	207241203	207241603	+	1000	61.0	[]	[]	[12.392342]	[119]	[]	[207241421]
156_5728	chr1	225931261	225931661	+	1000	61.0	[8.635739, 11.148683]	[115, 127]	[]	[]	[225931456, 225931468]	[]
156_573	chr21	24272475	24272875	+	1000	221.0	[11.148683]	[63]	[11.148683, 11.148683]	[86, 139]	[24272637]	[24272660, 24272713]
156_5730	chr1	226407230	226407630	+	1000	61.0	[]	[]	[12.392342]	[136]	[]	[226407454]
156_5733	chr10	17247217	17247617	+	1000	61.0	[]	[]	[11.148683, 11.148683]	[96, 148]	[]	[17247405, 17247457]
156_5734	chr10	45145931	45146331	+	1000	61.0	[8.203644, 7.392081]	[76, 99]	[9.473773, 11.148683]	[125, 130]	[45146086, 45146109]	[45146135, 45146140]
156_5735	chr10	79032602	79033002	+	1000	61.0	[]	[]	[7.3913875]	[88]	[]	[79032785]
156_5736	chr11	5596574	5596974	+	1000	61.0	[]	[]	[7.842722, 12.392342]	[109, 148]	[]	[5596768, 5596807]
156_5737	chr11	45995440	45995840	+	1000	61.0	[]	[]	[8.230114]	[119]	[]	[45995651]
156_5738	chr11	70742600	70743000	+	1000	61.0	[]	[]	[11.148683]	[59]	[]	[70742758]
156_5739	chr11	128476196	128476596	+	1000	61.0	[9.473773, 7.392081, 8.04971]	[105, 150, 155]	[]	[]	[128476350, 128476395, 128476400]	[]
156_574	chr3	128415916	128416316	+	1000	221.0	[]	[]	[8.230114]	[125]	[]	[128416132]
156_5740	chr12	911465	911865	+	1000	61.0	[11.148683]	[77]	[12.392342]	[140]	[911619]	[911682]
156_5741	chr12	4320758	4321158	+	1000	61.0	[11.148683]	[82]	[]	[]	[4320934]	[]
156_5742	chr12	23423255	23423655	+	1000	61.0	[]	[]	[9.473773]	[122]	[]	[23423477]
156_5743	chr12	75706786	75707186	+	1000	61.0	[]	[]	[11.148683]	[76]	[]	[75706945]
156_5744	chr12	93341340	93341740	+	1000	61.0	[7.696181, 8.190248]	[118, 128]	[]	[]	[93341544, 93341554]	[]
156_5745	chr12	101707155	101707555	+	1000	61.0	[8.230114]	[95]	[12.392342, 7.842722]	[123, 128]	[101707349]	[101707377, 101707382]
156_5746	chr12	110118343	110118743	+	1000	61.0	[7.3913875]	[89]	[8.230114]	[127]	[110118517]	[110118555]
156_5747	chr12	118813972	118814372	+	1000	61.0	[11.148683]	[61]	[11.148683]	[95]	[118814130]	[118814164]
156_5748	chr12	120481008	120481408	+	1000	61.0	[11.148683, 7.392081]	[65, 157]	[]	[]	[120481165, 120481257]	[]
156_575	chr4	80179601	80180001	+	1000	221.0	[7.392081]	[74]	[]	[]	[80179753]	[]
156_5750	chr12	131229992	131230392	+	1000	61.0	[8.230114]	[122]	[]	[]	[131230196]	[]
156_5751	chr14	20048175	20048575	+	1000	61.0	[11.148683]	[84]	[]	[]	[20048349]	[]
156_5754	chr14	74735106	74735506	+	1000	61.0	[]	[]	[11.148683]	[147]	[]	[74735349]
156_5755	chr15	34331856	34332256	+	1000	61.0	[8.203644, 8.230114]	[78, 110]	[]	[]	[34332032, 34332064]	[]
156_5757	chr15	79178991	79179391	+	1000	61.0	[]	[]	[8.230114]	[90]	[]	[79179178]
156_5759	chr16	57257049	57257449	+	1000	61.0	[]	[]	[8.230114, 11.148683]	[114, 135]	[]	[57257263, 57257284]
156_576	chr6	133701582	133701982	+	1000	221.0	[]	[]	[11.148683]	[88]	[]	[133701765]
156_5762	chr16	85173551	85173951	+	1000	61.0	[]	[]	[8.230114]	[85]	[]	[85173734]
156_5764	chr17	27573949	27574349	+	1000	61.0	[]	[]	[11.148683]	[118]	[]	[27574147]
156_5765	chr17	39683503	39683903	+	1000	61.0	[8.230114]	[123]	[]	[]	[39683710]	[]
156_5766	chr17	53748193	53748593	+	1000	61.0	[11.148683]	[112]	[]	[]	[53748389]	[]
156_5768	chr17	73309733	73310133	+	1000	61.0	[9.473773]	[116]	[11.148683]	[101]	[73309937]	[73309922]
156_5770	chr18	3916177	3916577	+	1000	61.0	[]	[]	[11.148683]	[145]	[]	[3916398]
156_5771	chr19	5090998	5091398	+	1000	61.0	[]	[]	[11.148683]	[95]	[]	[5091192]
156_5773	chr19	21617711	21618111	+	1000	61.0	[8.230114]	[109]	[]	[]	[21617914]	[]
156_5774	chr19	40822894	40823294	+	1000	61.0	[]	[]	[8.357435, 11.148683]	[60, 93]	[]	[40823051, 40823084]
156_5776	chr2	39417372	39417772	+	1000	61.0	[]	[]	[8.357435, 12.392342, 7.842722]	[92, 149, 169]	[]	[39417540, 39417597, 39417617]
156_5778	chr2	85890859	85891259	+	1000	61.0	[7.3913875]	[139]	[7.3913875]	[88]	[85891079]	[85891028]
156_5779	chr2	102311249	102311649	+	1000	61.0	[8.230114]	[104]	[]	[]	[102311447]	[]
156_578	chr8	15582562	15582962	+	1000	221.0	[]	[]	[12.392342]	[119]	[]	[15582775]
156_5781	chr20	17682662	17683062	+	1000	61.0	[8.230114]	[99]	[]	[]	[17682859]	[]
156_5783	chr20	41715529	41715929	+	1000	61.0	[11.148683]	[90]	[11.148683]	[145]	[41715713]	[41715768]
156_5784	chr20	45342000	45342400	+	1000	61.0	[11.148683]	[100]	[7.3065944, 9.473773, 7.3913875]	[76, 111, 116]	[45342200]	[45342176, 45342211, 45342216]
156_5786	chr21	14630521	14630921	+	1000	61.0	[8.190248]	[55]	[8.190248]	[117]	[14630672]	[14630734]
156_5787	chr22	20009593	20009993	+	1000	61.0	[]	[]	[8.230114]	[96]	[]	[20009785]
156_5789	chr22	21848572	21848972	+	1000	61.0	[]	[]	[9.473773]	[123]	[]	[21848780]
156_5791	chr22	22195322	22195722	+	1000	61.0	[9.473773]	[120]	[]	[]	[22195532]	[]
156_5793	chr22	31603094	31603494	+	1000	61.0	[]	[]	[11.148683]	[110]	[]	[31603301]
156_5794	chr22	32873606	32874006	+	1000	61.0	[]	[]	[11.148683, 7.464151]	[102, 131]	[]	[32873802, 32873831]
156_5795	chr22	36089064	36089464	+	1000	61.0	[]	[]	[8.190248]	[80]	[]	[36089232]
156_5796	chr22	49499903	49500303	+	1000	61.0	[]	[]	[11.148683, 11.148683, 12.392342]	[116, 151, 181]	[]	[49500077, 49500112, 49500142]
156_5797	chr3	3086287	3086687	+	1000	61.0	[7.3913875]	[112]	[11.148683]	[92]	[3086497]	[3086477]
156_5798	chr3	4531392	4531792	+	1000	61.0	[11.148683]	[112]	[]	[]	[4531601]	[]
156_5799	chr3	36925216	36925616	+	1000	61.0	[]	[]	[11.148683]	[134]	[]	[36925432]
156_580	chr1	179971858	179972258	+	1000	220.0	[]	[]	[11.148683]	[107]	[]	[179972064]
156_5800	chr3	110620159	110620559	+	1000	61.0	[]	[]	[7.392081, 8.203644]	[115, 138]	[]	[110620366, 110620389]
156_5801	chr3	129793860	129794260	+	1000	61.0	[7.392081]	[89]	[]	[]	[129794029]	[]
156_5802	chr3	179147153	179147553	+	1000	61.0	[8.230114, 8.190248]	[119, 129]	[]	[]	[179147355, 179147365]	[]
156_5803	chr3	194170814	194171214	+	1000	61.0	[]	[]	[8.230114]	[108]	[]	[194171021]
156_5804	chr3	197739570	197739970	+	1000	61.0	[8.190248]	[122]	[]	[]	[197739780]	[]
156_5806	chr4	6258666	6259066	+	1000	61.0	[11.148683]	[88]	[]	[]	[6258853]	[]
156_5808	chr4	10240321	10240721	+	1000	61.0	[]	[]	[11.148683]	[124]	[]	[10240533]
156_5809	chr4	74453012	74453412	+	1000	61.0	[8.203644]	[68]	[]	[]	[74453175]	[]
156_581	chr10	50577720	50578120	+	1000	220.0	[9.473773]	[88]	[]	[]	[50577907]	[]
156_5811	chr4	152630343	152630743	+	1000	61.0	[11.148683]	[142]	[]	[]	[152630565]	[]
156_5812	chr5	10485283	10485683	+	1000	61.0	[]	[]	[11.148683]	[201]	[]	[10485513]
156_5813	chr5	10504075	10504475	+	1000	61.0	[8.230114]	[116]	[]	[]	[10504276]	[]
156_5815	chr5	57684192	57684592	+	1000	61.0	[11.148683]	[108]	[]	[]	[57684381]	[]
156_5816	chr5	88929423	88929823	+	1000	61.0	[]	[]	[11.148683]	[122]	[]	[88929641]
156_5819	chr5	157535124	157535524	+	1000	61.0	[]	[]	[8.230114]	[144]	[]	[157535339]
156_582	chr12	69623946	69624346	+	1000	220.0	[]	[]	[8.190248]	[134]	[]	[69624165]
156_5820	chr5	164353197	164353597	+	1000	61.0	[11.148683, 8.203644]	[84, 113]	[]	[]	[164353381, 164353410]	[]
156_5822	chr6	28895440	28895840	+	1000	61.0	[7.392081]	[135]	[]	[]	[28895661]	[]
156_5823	chr6	96917099	96917499	+	1000	61.0	[7.3913875]	[111]	[]	[]	[96917306]	[]
156_5825	chr6	117740606	117741006	+	1000	61.0	[]	[]	[8.230114]	[90]	[]	[117740772]
156_5826	chr6	126054424	126054824	+	1000	61.0	[11.148683]	[103]	[]	[]	[126054622]	[]
156_5827	chr6	157432071	157432471	+	1000	61.0	[11.148683]	[97]	[]	[]	[157432267]	[]
156_5829	chr7	91512932	91513332	+	1000	61.0	[7.392081]	[112]	[7.3913875]	[125]	[91513127]	[91513140]
156_583	chr16	75621037	75621437	+	1000	220.0	[11.148683]	[102]	[]	[]	[75621236]	[]
156_5830	chr7	98218270	98218670	+	1000	61.0	[]	[]	[7.286461]	[151]	[]	[98218497]
156_5831	chr7	107016314	107016714	+	1000	61.0	[]	[]	[12.392342]	[137]	[]	[107016542]
156_5833	chr7	111190864	111191264	+	1000	61.0	[]	[]	[11.148683]	[80]	[]	[111191039]
156_5834	chr7	111678938	111679338	+	1000	61.0	[]	[]	[11.148683, 7.3065944]	[68, 83]	[]	[111679097, 111679112]
156_5835	chr7	116417555	116417955	+	1000	61.0	[11.148683]	[121]	[8.190248]	[151]	[116417770]	[116417800]
156_5837	chr8	28887902	28888302	+	1000	61.0	[8.230114]	[166]	[]	[]	[28888144]	[]
156_5841	chr8	130032709	130033109	+	1000	61.0	[11.148683]	[136]	[]	[]	[130032930]	[]
156_5842	chr8	130662424	130662824	+	1000	61.0	[]	[]	[8.230114]	[83]	[]	[130662604]
156_5844	chr9	87410474	87410874	+	1000	61.0	[11.148683]	[111]	[]	[]	[87410681]	[]
156_5845	chr9	94265610	94266010	+	1000	61.0	[11.148683, 11.148683]	[69, 74]	[]	[]	[94265778, 94265783]	[]
156_5846	chr9	96683276	96683676	+	1000	61.0	[8.190248]	[94]	[]	[]	[96683460]	[]
156_5848	chr9	130531635	130532035	+	1000	61.0	[]	[]	[11.148683]	[157]	[]	[130531876]
156_5851	chr9	133280415	133280815	+	1000	61.0	[]	[]	[11.148683, 8.230114]	[114, 163]	[]	[133280615, 133280664]
156_5854	chrX	48961522	48961922	+	1000	61.0	[11.148683]	[106]	[]	[]	[48961717]	[]
156_5855	chrX	130836448	130836848	+	1000	61.0	[]	[]	[8.230114]	[113]	[]	[130836657]
156_5857	chr1	831610	832010	+	1000	60.0	[11.148683]	[119]	[]	[]	[831808]	[]
156_5858	chr1	8215925	8216325	+	1000	60.0	[11.148683]	[110]	[]	[]	[8216123]	[]
156_586	chr22	40329120	40329520	+	1000	220.0	[7.392081]	[100]	[]	[]	[40329319]	[]
156_5862	chr1	27157218	27157618	+	1000	60.0	[]	[]	[11.148683]	[124]	[]	[27157442]
156_5863	chr1	31859049	31859449	+	1000	60.0	[]	[]	[11.148683, 12.392342, 12.392342, 8.357435]	[105, 132, 148, 175]	[]	[31859219, 31859246, 31859262, 31859289]
156_5866	chr1	167229717	167230117	+	1000	60.0	[7.392081]	[125]	[]	[]	[167229938]	[]
156_5867	chr1	197944446	197944846	+	1000	60.0	[8.230114]	[78]	[]	[]	[197944610]	[]
156_5869	chr1	227170360	227170760	+	1000	60.0	[7.392081]	[83]	[]	[]	[227170537]	[]
156_587	chr3	38724084	38724484	+	1000	220.0	[11.148683]	[133]	[]	[]	[38724313]	[]
156_5870	chr1	233668838	233669238	+	1000	60.0	[7.392081]	[121]	[]	[]	[233669057]	[]
156_5871	chr10	28682163	28682563	+	1000	60.0	[11.148683]	[147]	[]	[]	[28682408]	[]
156_5872	chr10	40556663	40557063	+	1000	60.0	[]	[]	[9.473773]	[95]	[]	[40556857]
156_5873	chr10	45261984	45262384	+	1000	60.0	[]	[]	[11.148683]	[120]	[]	[45262193]
156_5875	chr10	50439139	50439539	+	1000	60.0	[11.148683, 8.635739]	[85, 142]	[]	[]	[50439314, 50439371]	[]
156_5877	chr10	64867548	64867948	+	1000	60.0	[11.148683]	[120]	[]	[]	[64867764]	[]
156_5878	chr10	68811530	68811930	+	1000	60.0	[7.3913875]	[124]	[]	[]	[68811733]	[]
156_5879	chr10	79048230	79048630	+	1000	60.0	[]	[]	[8.230114]	[141]	[]	[79048468]
156_588	chr5	62261542	62261942	+	1000	220.0	[11.148683]	[148]	[]	[]	[62261784]	[]
156_5880	chr10	80414047	80414447	+	1000	60.0	[]	[]	[11.148683]	[127]	[]	[80414274]
156_5881	chr10	98226759	98227159	+	918	60.0	[]	[]	[11.148683, 7.3913875]	[77, 148]	[]	[98226934, 98227005]
156_5883	chr11	59786696	59787096	+	1000	60.0	[7.392081]	[147]	[8.190248]	[89]	[59786913]	[59786855]
156_5884	chr11	69449709	69450109	+	1000	60.0	[]	[]	[11.148683]	[130]	[]	[69449926]
156_5886	chr11	119378951	119379351	+	1000	60.0	[11.148683]	[102]	[]	[]	[119379151]	[]
156_5887	chr11	119441224	119441624	+	1000	60.0	[11.148683]	[121]	[]	[]	[119441415]	[]
156_5889	chr12	6795064	6795464	+	1000	60.0	[12.392342, 12.392342, 12.392342, 12.392342]	[74, 94, 103, 116]	[]	[]	[6795226, 6795246, 6795255, 6795268]	[]
156_589	chr6	109304434	109304834	+	1000	220.0	[11.148683]	[127]	[8.230114]	[98]	[109304661]	[109304632]
156_5891	chr12	46219857	46220257	+	1000	60.0	[8.230114]	[62]	[]	[]	[46220016]	[]
156_5894	chr12	62760870	62761270	+	1000	60.0	[8.357435]	[77]	[11.148683]	[68]	[62761032]	[62761023]
156_5895	chr12	101855488	101855888	+	1000	60.0	[12.392342]	[124]	[]	[]	[101855703]	[]
156_5898	chr12	124490793	124491193	+	1000	60.0	[12.392342]	[111]	[8.230114]	[102]	[124490996]	[124490987]
156_5899	chr13	27321872	27322272	+	1000	60.0	[11.148683]	[120]	[]	[]	[27322068]	[]
156_59	chr1	202076059	202076459	+	1000	409.0	[]	[]	[11.148683, 8.230114]	[94, 146]	[]	[202076248, 202076300]
156_590	chr7	2022933	2023333	+	1000	220.0	[8.230114]	[78]	[]	[]	[2023108]	[]
156_5901	chr13	41006950	41007350	+	1000	60.0	[]	[]	[7.392081]	[137]	[]	[41007175]
156_5902	chr13	45122931	45123331	+	1000	60.0	[12.392342]	[125]	[]	[]	[45123154]	[]
156_5905	chr14	89469245	89469645	+	1000	60.0	[]	[]	[11.148683]	[112]	[]	[89469436]
156_5907	chr15	27235205	27235605	+	1000	60.0	[]	[]	[8.635739]	[155]	[]	[27235446]
156_5908	chr15	63895199	63895599	+	1000	60.0	[11.148683]	[128]	[]	[]	[63895405]	[]
156_591	chr9	96680756	96681156	+	1000	220.0	[]	[]	[8.230114]	[127]	[]	[96680980]
156_5911	chr16	2364848	2365248	+	1000	60.0	[]	[]	[7.392081]	[158]	[]	[2365087]
156_5912	chr16	20946024	20946424	+	1000	60.0	[7.74083, 8.230114]	[70, 137]	[]	[]	[20946183, 20946250]	[]
156_5913	chr17	2089460	2089860	+	1000	60.0	[9.473773]	[86]	[]	[]	[2089645]	[]
156_5914	chr17	4101238	4101638	+	1000	60.0	[8.230114]	[181]	[]	[]	[4101488]	[]
156_5915	chr17	4626872	4627272	+	1000	60.0	[8.230114]	[108]	[]	[]	[4627079]	[]
156_5916	chr17	4838393	4838793	+	1000	60.0	[]	[]	[8.230114, 11.148683]	[126, 156]	[]	[4838605, 4838635]
156_5917	chr17	7476140	7476540	+	1000	60.0	[8.203644]	[82]	[]	[]	[7476318]	[]
156_5918	chr17	11972759	11973159	+	1000	60.0	[11.148683, 11.148683]	[79, 121]	[]	[]	[11972930, 11972972]	[]
156_592	chr9	133869655	133870055	+	1000	220.0	[]	[]	[8.635739]	[114]	[]	[133869868]
156_5920	chr17	18017977	18018377	+	1000	60.0	[]	[]	[11.148683]	[103]	[]	[18018175]
156_5921	chr17	30545035	30545435	+	1000	60.0	[]	[]	[11.148683]	[99]	[]	[30545231]
156_5922	chr17	49191704	49192104	+	1000	60.0	[7.3913875]	[66]	[]	[]	[49191867]	[]
156_5923	chr18	135036	135436	+	1000	60.0	[7.286461]	[119]	[12.392342]	[94]	[135253]	[135228]
156_5924	chr18	45059710	45060110	+	1000	60.0	[7.286461]	[102]	[]	[]	[45059898]	[]
156_5925	chr19	4145728	4146128	+	1000	60.0	[8.230114]	[101]	[]	[]	[4145922]	[]
156_5927	chr19	8504153	8504553	+	1000	60.0	[8.190248]	[159]	[11.148683, 7.3913875]	[113, 153]	[8504403]	[8504357, 8504397]
156_5928	chr19	28546195	28546595	+	1000	60.0	[]	[]	[7.74083]	[158]	[]	[28546436]
156_593	chr10	28839632	28840032	+	1000	219.0	[]	[]	[8.230114]	[83]	[]	[28839806]
156_5930	chr19	46736962	46737362	+	1000	60.0	[]	[]	[11.148683]	[75]	[]	[46737135]
156_5931	chr2	28521625	28522025	+	1000	60.0	[8.230114]	[83]	[]	[]	[28521805]	[]
156_5932	chr2	28684146	28684546	+	1000	60.0	[8.230114, 8.230114]	[67, 142]	[]	[]	[28684312, 28684387]	[]
156_5933	chr2	68306221	68306621	+	1000	60.0	[12.392342]	[125]	[]	[]	[68306446]	[]
156_5934	chr2	96924183	96924583	+	1000	60.0	[]	[]	[8.230114]	[128]	[]	[96924399]
156_5935	chr2	121455470	121455870	+	1000	60.0	[11.148683]	[117]	[8.230114]	[108]	[121455686]	[121455677]
156_5936	chr2	152134506	152134906	+	1000	60.0	[11.148683]	[92]	[]	[]	[152134690]	[]
156_5937	chr2	173815747	173816147	+	1000	60.0	[7.392081]	[102]	[]	[]	[173815939]	[]
156_5939	chr2	235001201	235001601	+	1000	60.0	[]	[]	[11.148683, 11.148683]	[112, 117]	[]	[235001405, 235001410]
156_5942	chr21	29356907	29357307	+	1000	60.0	[]	[]	[8.357435, 11.148683]	[116, 121]	[]	[29357106, 29357111]
156_5943	chr22	22041953	22042353	+	1000	60.0	[]	[]	[7.392081]	[90]	[]	[22042135]
156_5945	chr22	32880933	32881333	+	1000	60.0	[]	[]	[11.148683]	[118]	[]	[32881141]
156_5946	chr22	40055547	40055947	+	1000	60.0	[11.148683]	[116]	[]	[]	[40055733]	[]
156_5947	chr22	43183495	43183895	+	1000	60.0	[]	[]	[11.148683]	[120]	[]	[43183707]
156_5948	chr3	11184370	11184770	+	1000	60.0	[]	[]	[7.392081]	[123]	[]	[11184591]
156_5949	chr3	13082083	13082483	+	1000	60.0	[7.464151, 9.473773, 8.230114]	[64, 80, 107]	[]	[]	[13082234, 13082250, 13082277]	[]
156_595	chr6	119324753	119325153	+	1000	219.0	[11.148683]	[119]	[]	[]	[119324970]	[]
