#PeakID(python scan_motif.py ./ENCODE_processed_files/RREB1_idr.fa RREB1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
874_725	chr16	79972295	79972695	+	1000	77.0	[1.6671627]	[152]	[]	[]	[79972517]	[]
874_7252	chr5	159207926	159208326	+	1000	42.0	[2.7054892, 1.7521555, 3.7192457]	[107, 162, 163]	[]	[]	[159208115, 159208170, 159208171]	[]
874_7253	chr5	176543518	176543918	+	1000	42.0	[6.7361174]	[119]	[]	[]	[176543690]	[]
874_7255	chr5	181160121	181160521	+	1000	42.0	[7.4386506, 9.412783, 4.506493, 3.8641264]	[119, 121, 122, 124]	[]	[]	[181160283, 181160285, 181160286, 181160288]	[]
874_726	chr17	28741419	28741819	+	1000	77.0	[3.2202404, 5.2353806, 2.330197]	[131, 138, 194]	[]	[]	[28741587, 28741594, 28741650]	[]
874_7263	chr6	34791437	34791837	+	1000	42.0	[]	[]	[6.8397975]	[101]	[]	[34791624]
874_7266	chr6	43838369	43838769	+	1000	42.0	[]	[]	[7.05832, 3.0734153]	[125, 132]	[]	[43838591, 43838598]
874_7279	chr7	100015723	100016123	+	1000	42.0	[14.1850395]	[136]	[]	[]	[100015913]	[]
874_7283	chr7	100875358	100875758	+	1000	42.0	[2.2812881]	[112]	[]	[]	[100875541]	[]
874_7284	chr7	101126785	101127185	+	1000	42.0	[]	[]	[2.5875401, 8.220514]	[96, 146]	[]	[101126971, 101127021]
874_7285	chr7	129720350	129720750	+	1000	42.0	[]	[]	[4.221728]	[90]	[]	[129720523]
874_7288	chr7	140062951	140063351	+	1000	42.0	[]	[]	[2.713169]	[194]	[]	[140063178]
874_7289	chr7	140175714	140176114	+	1000	42.0	[7.473052]	[220]	[]	[]	[140175953]	[]
874_7292	chr8	65644647	65645047	+	1000	42.0	[]	[]	[2.0184584]	[71]	[]	[65644810]
874_7296	chr8	144798908	144799308	+	1000	42.0	[]	[]	[7.138445, 1.6704822]	[161, 164]	[]	[144799134, 144799137]
874_730	chr22	19986845	19987245	+	1000	77.0	[4.697748]	[131]	[]	[]	[19987050]	[]
874_7300	chr9	99071910	99072310	+	1000	42.0	[5.870705]	[183]	[]	[]	[99072123]	[]
874_7304	chr9	130907366	130907766	+	1000	42.0	[6.5339026]	[137]	[]	[]	[130907586]	[]
874_7310	chrX	154479248	154479648	+	1000	42.0	[]	[]	[1.667941]	[145]	[]	[154479466]
874_7311	chrX	154484410	154484810	+	1000	42.0	[1.7521555]	[71]	[]	[]	[154484561]	[]
874_7314	chr1	15523726	15524126	+	1000	41.5	[]	[]	[1.8486391]	[120]	[]	[15523936]
874_7317	chr1	15831889	15832289	+	1000	41.5	[]	[]	[5.148688, 5.738823, 2.9769318]	[111, 115, 116]	[]	[15832058, 15832062, 15832063]
874_7318	chr1	16187705	16188105	+	1000	41.5	[]	[]	[2.8389406, 3.1472118]	[218, 222]	[]	[16187930, 16187934]
874_7320	chr1	18425123	18425523	+	1000	41.5	[6.361707, 7.396517]	[87, 89]	[]	[]	[18425308, 18425310]	[]
874_7324	chr1	26865279	26865679	+	1000	41.5	[5.604515, 6.7332687, 4.0194097]	[174, 176, 178]	[3.059533]	[142]	[26865516, 26865518, 26865520]	[26865484]
874_733	chr22	23217932	23218332	+	1000	77.0	[]	[]	[2.5676239, 8.818813, 5.4781685, 3.6324492, 5.687999]	[137, 140, 142, 143, 144]	[]	[23218149, 23218152, 23218154, 23218155, 23218156]
874_7333	chr1	46527960	46528360	+	1000	41.5	[]	[]	[8.168141]	[187]	[]	[46528163]
874_7334	chr1	54053101	54053501	+	1000	41.5	[1.6250395, 2.2487798]	[168, 172]	[]	[]	[54053316, 54053320]	[]
874_7337	chr1	112704789	112705189	+	1000	41.5	[4.0856524, 3.3591135, 5.656222, 3.2431219, 9.853821, 5.2345514]	[166, 167, 168, 169, 172, 174]	[]	[]	[112705005, 112705006, 112705007, 112705008, 112705011, 112705013]	[]
874_7343	chr1	154272115	154272515	+	1000	41.5	[]	[]	[13.168762, 3.128074, 2.2169385, 14.133179]	[121, 122, 125, 126]	[]	[154272284, 154272285, 154272288, 154272289]
874_7344	chr1	156127111	156127511	+	1000	41.5	[]	[]	[2.6193304]	[57]	[]	[156127262]
874_7345	chr1	156456586	156456986	+	997	41.5	[]	[]	[3.6649573]	[108]	[]	[156456774]
874_7346	chr1	156705813	156706213	+	961	41.5	[1.6259215]	[90]	[]	[]	[156705974]	[]
874_7347	chr1	160262187	160262587	+	1000	41.5	[4.5914435]	[186]	[]	[]	[160262418]	[]
874_7355	chr1	212488630	212489030	+	1000	41.5	[5.6660633]	[114]	[]	[]	[212488791]	[]
874_7356	chr1	212683229	212683629	+	1000	41.5	[]	[]	[5.572007, 3.3898957, 11.173317]	[187, 189, 190]	[]	[212683467, 212683469, 212683470]
874_7357	chr1	222617438	222617838	+	1000	41.5	[]	[]	[5.254111]	[160]	[]	[222617670]
874_7365	chr10	27504388	27504788	+	1000	41.5	[5.520301]	[197]	[]	[]	[27504606]	[]
874_7368	chr10	69317132	69317532	+	1000	41.5	[]	[]	[4.761254]	[157]	[]	[69317363]
874_7369	chr10	72243777	72244177	+	674	41.5	[]	[]	[7.219027]	[133]	[]	[72243984]
874_7372	chr10	97292182	97292582	+	1000	41.5	[]	[]	[6.6685624, 1.9665881, 5.132695]	[148, 152, 153]	[]	[97292379, 97292383, 97292384]
874_7373	chr10	97736882	97737282	+	1000	41.5	[]	[]	[4.487918]	[108]	[]	[97737064]
874_7374	chr11	827291	827691	+	1000	41.5	[4.5914435, 2.3136835, 16.355913, 3.4827232, 9.479756]	[191, 192, 194, 196, 197]	[]	[]	[827508, 827509, 827511, 827513, 827514]	[]
874_7375	chr11	14520071	14520471	+	1000	41.5	[8.283251]	[96]	[]	[]	[14520242]	[]
874_7378	chr11	64207671	64208071	+	1000	41.5	[3.2694054]	[135]	[]	[]	[64207869]	[]
874_7380	chr11	68030605	68031005	+	1000	41.5	[]	[]	[4.358988, 5.000855]	[103, 105]	[]	[68030785, 68030787]
874_7384	chr12	27014036	27014436	+	1000	41.5	[]	[]	[2.7661552]	[73]	[]	[27014203]
874_7385	chr12	49264442	49264842	+	1000	41.5	[1.7125633, 6.518836]	[166, 174]	[]	[]	[49264681, 49264689]	[]
874_7386	chr12	50504779	50505179	+	1000	41.5	[]	[]	[3.1472118]	[180]	[]	[50505029]
874_7389	chr12	93441493	93441893	+	1000	41.5	[4.327366]	[134]	[]	[]	[93441687]	[]
874_739	chr10	41133732	41134132	+	1000	76.5	[]	[]	[6.107682, 6.730644]	[149, 151]	[]	[41133980, 41133982]
874_7391	chr12	111766555	111766955	+	1000	41.5	[]	[]	[1.6793702]	[93]	[]	[111766734]
874_7394	chr13	93274104	93274504	+	1000	41.5	[]	[]	[3.651713]	[144]	[]	[93274311]
874_74	chr19	9834613	9835013	+	1000	251.5	[1.6574349]	[137]	[]	[]	[9834827]	[]
874_7403	chr15	43371144	43371544	+	685	41.5	[]	[]	[2.702865]	[157]	[]	[43371307]
874_7404	chr15	51829508	51829908	+	1000	41.5	[6.244769]	[59]	[2.4904513, 3.3468022, 1.6259215]	[77, 93, 96]	[51829662]	[51829680, 51829696, 51829699]
874_7407	chr15	74433507	74433907	+	1000	41.5	[3.1632555]	[102]	[]	[]	[74433676]	[]
874_7417	chr16	84145151	84145551	+	1000	41.5	[]	[]	[2.9794626]	[146]	[]	[84145357]
874_7421	chr17	35142063	35142463	+	1000	41.5	[5.1634774, 6.164083, 9.603302, 3.1447847]	[107, 113, 117, 121]	[]	[]	[35142227, 35142233, 35142237, 35142241]	[]
874_7423	chr17	42017032	42017432	+	1000	41.5	[]	[]	[1.8989294, 4.17176, 9.467226]	[175, 176, 177]	[]	[42017216, 42017217, 42017218]
874_7424	chr17	45316577	45316977	+	1000	41.5	[]	[]	[2.693127, 6.0418897]	[184, 185]	[]	[45316796, 45316797]
874_7427	chr17	58679334	58679734	+	1000	41.5	[3.2919888]	[126]	[]	[]	[58679548]	[]
874_7431	chr17	76072530	76072930	+	1000	41.5	[1.6892118, 13.192114]	[128, 130]	[1.7004492]	[63]	[76072746, 76072748]	[76072681]
874_7433	chr17	82461846	82462246	+	1000	41.5	[]	[]	[3.4186544]	[97]	[]	[82462027]
874_7436	chr18	47931277	47931677	+	1000	41.5	[]	[]	[4.1892195]	[69]	[]	[47931432]
874_7437	chr19	5790922	5791322	+	1000	41.5	[]	[]	[2.1308308]	[172]	[]	[5791161]
874_7444	chr19	35740767	35741167	+	1000	41.5	[2.7572992]	[119]	[]	[]	[35740948]	[]
874_7445	chr19	48169966	48170366	+	1000	41.5	[1.7249256]	[70]	[]	[]	[48170130]	[]
874_7446	chr19	48513327	48513727	+	963	41.5	[2.5551357, 3.1122763]	[82, 86]	[]	[]	[48513507, 48513511]	[]
874_7449	chr19	58347531	58347931	+	1000	41.5	[7.929156, 3.461799, 4.169909, 7.929156, 3.461799]	[133, 135, 140, 145, 147]	[]	[]	[58347689, 58347691, 58347696, 58347701, 58347703]	[]
874_7455	chr2	68429421	68429821	+	1000	41.5	[3.7994199]	[61]	[]	[]	[68429580]	[]
874_7459	chr2	126657093	126657493	+	1000	41.5	[]	[]	[2.8292027]	[149]	[]	[126657317]
874_7460	chr2	126674021	126674421	+	1000	41.5	[]	[]	[1.7611152]	[175]	[]	[126674254]
874_7462	chr2	181764165	181764565	+	1000	41.5	[5.305817]	[147]	[]	[]	[181764368]	[]
874_7467	chr20	45415766	45416166	+	1000	41.5	[2.1334553, 2.5233166]	[129, 139]	[]	[]	[45415970, 45415980]	[]
874_7470	chr20	56468260	56468660	+	1000	41.5	[4.0548606]	[187]	[]	[]	[56468466]	[]
874_7472	chr21	10431846	10432246	+	1000	41.5	[]	[]	[8.419172, 4.7979555]	[127, 129]	[]	[10432017, 10432019]
874_7474	chr21	33212062	33212462	+	1000	41.5	[2.722907]	[169]	[]	[]	[33212258]	[]
874_7481	chr22	19770916	19771316	+	980	41.5	[]	[]	[2.5032744]	[174]	[]	[19771092]
874_7483	chr22	20063760	20064160	+	1000	41.5	[]	[]	[7.474967, 8.000956]	[152, 153]	[]	[20063981, 20063982]
874_7487	chr22	20235620	20236020	+	1000	41.5	[]	[]	[2.2845972]	[177]	[]	[20235852]
874_7491	chr22	20581607	20582007	+	1000	41.5	[]	[]	[2.3848555]	[190]	[]	[20581816]
874_7494	chr22	20810709	20811109	+	1000	41.5	[2.912863]	[123]	[]	[]	[20810885]	[]
874_7499	chr22	21691703	21692103	+	1000	41.5	[]	[]	[3.2314265, 5.2353806]	[146, 150]	[]	[21691921, 21691925]
874_75	chr7	138257331	138257731	+	1000	245.0	[]	[]	[3.1122763]	[58]	[]	[138257482]
874_750	chr9	131178921	131179321	+	1000	76.5	[2.3454604]	[161]	[]	[]	[131179146]	[]
874_7510	chr22	22219304	22219704	+	1000	41.5	[7.1734715]	[105]	[]	[]	[22219485]	[]
874_7512	chr22	22394643	22395043	+	1000	41.5	[4.591547]	[153]	[]	[]	[22394847]	[]
874_7513	chr22	22397387	22397787	+	1000	41.5	[9.3619585, 3.0609493, 2.5351157]	[90, 92, 93]	[]	[]	[22397560, 22397562, 22397563]	[]
874_7517	chr22	22513002	22513402	+	1000	41.5	[1.7809805]	[157]	[]	[]	[22513218]	[]
874_7521	chr22	22622313	22622713	+	1000	41.5	[]	[]	[4.135569]	[140]	[]	[22622487]
874_7525	chr3	4983101	4983501	+	1000	41.5	[9.41089, 1.8286191, 4.357095, 4.495064]	[191, 192, 193, 196]	[]	[]	[4983305, 4983306, 4983307, 4983310]	[]
874_7528	chr3	12993643	12994043	+	1000	41.5	[2.1632264, 4.1698666, 12.905778, 8.971164, 7.1040435]	[63, 64, 65, 66, 68]	[]	[]	[12993806, 12993807, 12993808, 12993809, 12993811]	[]
874_753	chr1	162372776	162373176	+	1000	76.0	[10.847431, 6.3952265]	[135, 138]	[]	[]	[162373006, 162373009]	[]
874_7530	chr3	138410228	138410628	+	1000	41.5	[]	[]	[4.221728]	[92]	[]	[138410391]
874_7535	chr3	197749709	197750109	+	1000	41.5	[]	[]	[4.7813997]	[164]	[]	[197749902]
874_7541	chr5	34656110	34656510	+	1000	41.5	[5.877851]	[150]	[]	[]	[34656323]	[]
874_7543	chr5	56037401	56037801	+	1000	41.5	[]	[]	[6.852109, 6.164083]	[103, 107]	[]	[56037560, 56037564]
874_7547	chr5	108748350	108748750	+	1000	41.5	[5.7223706, 1.8795341]	[80, 98]	[]	[]	[108748530, 108748548]	[]
874_7549	chr5	133247906	133248306	+	1000	41.5	[]	[]	[1.6285459]	[197]	[]	[133248142]
874_7552	chr5	150289852	150290252	+	1000	41.5	[4.3043294, 5.1634774, 5.974231]	[211, 215, 218]	[]	[]	[150290069, 150290073, 150290076]	[]
874_7556	chr6	2841601	2842001	+	1000	41.5	[1.8305123]	[95]	[]	[]	[2841769]	[]
874_7558	chr6	8063852	8064252	+	1000	41.5	[]	[]	[1.7409183, 10.207177, 10.425123, 7.1259785, 5.076634, 1.6776278, 5.520146, 9.9502, 3.4951892]	[145, 146, 149, 150, 151, 152, 153, 154, 156]	[]	[8064074, 8064075, 8064078, 8064079, 8064080, 8064081, 8064082, 8064083, 8064085]
874_7567	chr6	27495659	27496059	+	1000	41.5	[]	[]	[3.0753083]	[157]	[]	[27495894]
874_7568	chr6	27752954	27753354	+	1000	41.5	[]	[]	[2.5032744]	[111]	[]	[27753139]
874_7574	chr6	37244682	37245082	+	1000	41.5	[]	[]	[3.5136182]	[137]	[]	[37244849]
874_7585	chr6	158536118	158536518	+	1000	41.5	[3.5557413]	[101]	[]	[]	[158536273]	[]
874_7587	chr7	39950078	39950478	+	1000	41.5	[6.2282557]	[172]	[]	[]	[39950298]	[]
874_7589	chr7	73719168	73719568	+	545	41.5	[3.7035742]	[91]	[]	[]	[73719321]	[]
874_7590	chr7	100081592	100081992	+	1000	41.5	[11.606323, 1.8305123]	[171, 172]	[]	[]	[100081784, 100081785]	[]
874_7592	chr7	101815247	101815647	+	919	41.5	[4.8973293]	[243]	[5.7864394, 7.411677, 5.722464, 6.383642, 12.88296, 2.112402]	[188, 189, 190, 191, 193, 195]	[101815493]	[101815438, 101815439, 101815440, 101815441, 101815443, 101815445]
874_7598	chr7	134209557	134209957	+	1000	41.5	[7.512405, 9.129175, 4.115423, 2.7773926]	[117, 118, 121, 142]	[]	[]	[134209730, 134209731, 134209734, 134209755]	[]
874_7603	chr7	150964850	150965250	+	1000	41.5	[]	[]	[4.007244, 2.1186657, 5.45365, 7.3422284, 2.624457, 2.9424663]	[112, 124, 126, 128, 130, 132]	[]	[150965054, 150965066, 150965068, 150965070, 150965072, 150965074]
874_7609	chr8	103020893	103021293	+	1000	41.5	[]	[]	[5.1634774]	[181]	[]	[103021087]
874_7613	chr8	127735242	127735642	+	1000	41.5	[6.9659486, 7.5767546]	[128, 131]	[1.729489]	[193]	[127735412, 127735415]	[127735477]
874_7615	chr8	127961207	127961607	+	1000	41.5	[]	[]	[4.134561, 4.1259294]	[181, 184]	[]	[127961446, 127961449]
874_762	chr4	4541878	4542278	+	1000	76.0	[1.8803124, 1.7435427, 7.336976]	[99, 100, 102]	[]	[]	[4542055, 4542056, 4542058]	[]
874_7620	chr9	92115179	92115579	+	1000	41.5	[3.5460136]	[114]	[]	[]	[92115335]	[]
874_7623	chr9	124282712	124283112	+	1000	41.5	[]	[]	[3.1113944]	[92]	[]	[124282874]
874_7625	chr9	128245560	128245960	+	1000	41.5	[3.3898957, 4.841962]	[121, 123]	[]	[]	[128245711, 128245713]	[]
874_7632	chr1	1001568	1001968	+	1000	41.0	[]	[]	[2.6105254]	[202]	[]	[1001809]
874_7634	chr1	2642934	2643334	+	818	41.0	[2.3478878, 1.7125633]	[139, 176]	[]	[]	[2643124, 2643161]	[]
874_7636	chr1	15152472	15152872	+	1000	41.0	[3.4619026]	[138]	[]	[]	[15152706]	[]
874_7640	chr1	25906284	25906684	+	1000	41.0	[4.9957285, 1.6574349, 3.3466473, 8.634538, 5.4698553, 11.672566]	[164, 165, 166, 167, 169, 170]	[]	[]	[25906517, 25906518, 25906519, 25906520, 25906522, 25906523]	[]
874_7644	chr1	30776490	30776890	+	1000	41.0	[2.3206832]	[125]	[]	[]	[30776672]	[]
874_7646	chr1	32886547	32886947	+	1000	41.0	[]	[]	[3.8351338]	[159]	[]	[32886793]
874_7647	chr1	37479284	37479684	+	1000	41.0	[]	[]	[7.4088793]	[93]	[]	[37479438]
874_765	chr6	31834262	31834662	+	1000	76.0	[]	[]	[11.234865, 9.6966915]	[66, 71]	[]	[31834418, 31834423]
874_7650	chr1	53945257	53945657	+	1000	41.0	[2.5992882, 1.7644244, 7.5468707, 1.8305123]	[138, 158, 164, 165]	[]	[]	[53945443, 53945463, 53945469, 53945470]	[]
874_7652	chr1	111620076	111620476	+	1000	41.0	[5.0029254]	[104]	[]	[]	[111620244]	[]
874_7665	chr1	205678336	205678736	+	1000	41.0	[7.189269]	[84]	[]	[]	[205678501]	[]
874_7671	chr1	244366875	244367275	+	1000	41.0	[]	[]	[2.2845972]	[120]	[]	[244367073]
874_7676	chr10	17643976	17644376	+	1000	41.0	[]	[]	[12.970127, 11.586281, 10.79557, 7.758876, 4.5914435, 7.5477524, 3.799954]	[168, 171, 172, 173, 174, 177, 181]	[]	[17644182, 17644185, 17644186, 17644187, 17644188, 17644191, 17644195]
874_7678	chr10	68471654	68472054	+	1000	41.0	[3.010125]	[118]	[]	[]	[68471810]	[]
874_7682	chr11	18394446	18394846	+	1000	41.0	[3.6673846]	[61]	[]	[]	[18394607]	[]
874_7688	chr11	65780603	65781003	+	1000	41.0	[]	[]	[5.0152364]	[133]	[]	[65780812]
874_7693	chr12	57111923	57112323	+	1000	41.0	[4.5151057, 4.5914435, 2.6763182, 2.9424663, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284]	[140, 176, 181, 183, 187, 189, 191, 193, 195, 197, 199, 201, 203]	[]	[]	[57112101, 57112137, 57112142, 57112144, 57112148, 57112150, 57112152, 57112154, 57112156, 57112158, 57112160, 57112162, 57112164]	[]
874_7697	chr12	95217740	95218140	+	1000	41.0	[]	[]	[2.4523463, 3.767643]	[72, 73]	[]	[95217900, 95217901]
874_7714	chr15	74382438	74382838	+	1000	41.0	[]	[]	[6.8177075, 2.8389406]	[234, 236]	[]	[74382677, 74382679]
874_7715	chr15	89087738	89088138	+	1000	41.0	[2.693127]	[159]	[]	[]	[89087983]	[]
874_7722	chr16	33336632	33337032	+	1000	41.0	[]	[]	[4.813804, 2.6393502, 4.221728, 2.704478, 6.1103067, 4.813804]	[130, 138, 147, 152, 156, 165]	[]	[33336846, 33336854, 33336863, 33336868, 33336872, 33336881]
874_7728	chr16	87780642	87781042	+	1000	41.0	[7.8111033, 2.4206731]	[132, 136]	[]	[]	[87780860, 87780864]	[]
874_7730	chr16	88783839	88784239	+	1000	41.0	[]	[]	[3.6227622]	[177]	[]	[88784073]
874_7731	chr17	36545431	36545831	+	1000	41.0	[]	[]	[3.918785]	[100]	[]	[36545601]
874_7739	chr17	75904947	75905347	+	1000	41.0	[7.138341]	[171]	[]	[]	[75905188]	[]
874_7740	chr17	76736933	76737333	+	1000	41.0	[]	[]	[1.9754441]	[138]	[]	[76737135]
874_7741	chr17	77494888	77495288	+	1000	41.0	[]	[]	[3.8502443]	[115]	[]	[77495050]
874_7746	chr19	6516569	6516969	+	1000	41.0	[]	[]	[9.30041]	[199]	[]	[6516790]
874_775	chr22	21101817	21102217	+	1000	75.5	[10.867474]	[102]	[2.457641]	[168]	[21101970]	[21102036]
874_7751	chr19	18477901	18478301	+	1000	41.0	[7.6275563]	[165]	[]	[]	[18478148]	[]
874_7756	chr19	40464651	40465051	+	1000	41.0	[]	[]	[1.6767458]	[185]	[]	[40464892]
874_7761	chr19	48618871	48619271	+	1000	41.0	[3.918785]	[125]	[]	[]	[48619074]	[]
874_7762	chr19	50134174	50134574	+	968	41.0	[]	[]	[4.1373587]	[143]	[]	[50134416]
874_7764	chr19	54191207	54191607	+	1000	41.0	[]	[]	[8.906991, 3.1956089, 2.4366748, 5.688533, 3.4951892]	[129, 133, 200, 202, 204]	[]	[54191367, 54191371, 54191438, 54191440, 54191442]
874_7766	chr19	58572998	58573398	+	1000	41.0	[2.1343372]	[165]	[]	[]	[58573174]	[]
874_7769	chr2	11967979	11968379	+	865	41.0	[]	[]	[2.3046393]	[104]	[]	[11968146]
874_777	chr22	22357229	22357629	+	1000	75.5	[]	[]	[4.2436633]	[148]	[]	[22357467]
874_7771	chr2	27050499	27050899	+	1000	41.0	[]	[]	[3.6315672]	[156]	[]	[27050713]
874_7773	chr2	157786572	157786972	+	1000	41.0	[7.0488505, 3.208656, 5.0940294, 3.3986123]	[118, 120, 123, 125]	[7.292949]	[79]	[157786769, 157786771, 157786774, 157786776]	[157786730]
874_7774	chr2	158456440	158456840	+	902	41.0	[2.1343372, 1.9665881]	[182, 188]	[]	[]	[158456660, 158456666]	[]
874_7782	chr21	6370921	6371321	+	925	41.0	[]	[]	[7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284]	[94, 96, 98, 100, 102, 104, 106, 108, 110, 112, 114, 116, 118, 120, 122, 124, 126, 128, 130]	[]	[6371109, 6371111, 6371113, 6371115, 6371117, 6371119, 6371121, 6371123, 6371125, 6371127, 6371129, 6371131, 6371133, 6371135, 6371137, 6371139, 6371141, 6371143, 6371145]
874_7785	chr21	34886606	34887006	+	1000	41.0	[8.791667]	[189]	[]	[]	[34886815]	[]
874_7787	chr21	43262453	43262853	+	1000	41.0	[]	[]	[6.144041, 4.1575046, 2.3848555, 3.1113944, 5.3533297, 1.8970363, 6.9547944, 11.821689, 11.367604, 8.419172, 4.8454685, 2.2150455, 6.144041, 4.1575046, 8.906991, 1.7609605, 5.3533297, 1.8970363, 5.572007, 2.0472963, 12.750391, 5.402197, 11.821689, 4.9957285, 8.419172, 11.367604, 8.419172, 12.750391, 5.402197, 11.821689]	[68, 69, 71, 77, 80, 81, 83, 86, 104, 105, 107, 108, 110, 111, 113, 114, 116, 117, 119, 120, 122, 123, 125, 143, 144, 146, 147, 149, 150, 152]	[]	[43262604, 43262605, 43262607, 43262613, 43262616, 43262617, 43262619, 43262622, 43262640, 43262641, 43262643, 43262644, 43262646, 43262647, 43262649, 43262650, 43262652, 43262653, 43262655, 43262656, 43262658, 43262659, 43262661, 43262679, 43262680, 43262682, 43262683, 43262685, 43262686, 43262688]
874_7788	chr21	43884350	43884750	+	1000	41.0	[]	[]	[6.5462646, 4.4941816, 5.4693213, 6.2274776, 2.8389406]	[115, 119, 121, 153, 156]	[]	[43884550, 43884554, 43884556, 43884588, 43884591]
874_7789	chr21	44299653	44300053	+	1000	41.0	[]	[]	[8.215388, 9.499067, 2.9050283, 9.984817]	[106, 107, 108, 109]	[]	[44299854, 44299855, 44299856, 44299857]
874_7794	chr22	20052675	20053075	+	951	41.0	[]	[]	[6.164083, 2.0800064, 2.6710236]	[116, 119, 123]	[]	[20052858, 20052861, 20052865]
874_7798	chr22	20445776	20446176	+	1000	41.0	[]	[]	[1.9630817]	[155]	[]	[20445939]
874_7799	chr22	20449797	20450197	+	1000	41.0	[5.362844, 3.7043526, 9.363701]	[191, 195, 196]	[]	[]	[20450007, 20450011, 20450012]	[]
874_7807	chr22	21456442	21456842	+	1000	41.0	[]	[]	[3.7014003, 6.0113025]	[190, 192]	[]	[21456644, 21456646]
874_7810	chr22	21759915	21760315	+	1000	41.0	[3.6673846, 3.1149008, 2.7352602, 2.7870793, 7.8746085, 2.6193304, 1.7444044]	[151, 152, 155, 156, 157, 158, 159]	[]	[]	[21760097, 21760098, 21760101, 21760102, 21760103, 21760104, 21760105]	[]
874_7818	chr22	22639005	22639405	+	1000	41.0	[]	[]	[6.764942, 6.026974, 4.960578]	[56, 126, 130]	[]	[22639156, 22639226, 22639230]
874_7819	chr22	22962137	22962537	+	1000	41.0	[]	[]	[8.335061]	[91]	[]	[22962317]
874_782	chr22_KI270733v1_random	168683	169083	+	1000	75.5	[]	[]	[12.095756]	[149]	[]	[168911]
874_7820	chr22	22967154	22967554	+	1000	41.0	[]	[]	[3.1755667, 8.355882]	[155, 156]	[]	[22967378, 22967379]
874_7823	chr3	15274806	15275206	+	1000	41.0	[2.8608758, 4.273434]	[149, 155]	[]	[]	[15274964, 15274970]	[]
874_7824	chr3	15427254	15427654	+	1000	41.0	[3.7392879, 4.3379345]	[96, 101]	[]	[]	[15427448, 15427453]	[]
874_7826	chr3	42856045	42856445	+	1000	41.0	[]	[]	[3.819504, 4.4360566, 2.4157505]	[108, 113, 123]	[]	[42856240, 42856245, 42856255]
874_7830	chr3	185813741	185814141	+	1000	41.0	[]	[]	[2.1334553]	[145]	[]	[185813913]
874_7831	chr3	195542940	195543340	+	1000	41.0	[5.656222]	[195]	[]	[]	[195543185]	[]
874_7832	chr4	6720210	6720610	+	1000	41.0	[2.4171667]	[130]	[3.1128104, 9.425249, 3.5682766, 4.7928286, 9.412783, 2.6173112]	[88, 90, 91, 92, 93, 95]	[6720419]	[6720377, 6720379, 6720380, 6720381, 6720382, 6720384]
874_7835	chr4	102501671	102502071	+	1000	41.0	[2.1853163, 7.190202]	[82, 91]	[]	[]	[102501852, 102501861]	[]
874_7836	chr4	151015622	151016022	+	1000	41.0	[]	[]	[2.1687093]	[217]	[]	[151015855]
874_7840	chr5	62403458	62403858	+	1000	41.0	[6.144041]	[117]	[]	[]	[62403657]	[]
874_7841	chr5	68215805	68216205	+	1000	41.0	[]	[]	[3.196491, 4.9482155]	[80, 82]	[]	[68215972, 68215974]
874_7843	chr5	135482315	135482715	+	1000	41.0	[]	[]	[6.9547944, 2.702865, 5.604515, 7.157798]	[107, 110, 119, 122]	[]	[135482515, 135482518, 135482527, 135482530]
874_7845	chr5	149239957	149240357	+	1000	41.0	[]	[]	[2.9285345]	[83]	[]	[149240132]
874_7847	chr5	160197756	160198156	+	1000	41.0	[]	[]	[3.3434417, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 2.1186657, 2.5208895, 7.3422284, 2.1186657, 2.5208895]	[70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 94, 96, 106, 112, 114]	[]	[160197920, 160197922, 160197924, 160197926, 160197928, 160197930, 160197932, 160197934, 160197936, 160197938, 160197944, 160197946, 160197956, 160197962, 160197964]
874_7850	chr6	6724700	6725100	+	1000	41.0	[2.8379037]	[90]	[]	[]	[6724862]	[]
874_7851	chr6	7200898	7201298	+	1000	41.0	[]	[]	[1.914778, 6.300159]	[177, 178]	[]	[7201089, 7201090]
874_7853	chr6	16759857	16760257	+	1000	41.0	[4.007244, 2.1186657]	[75, 79]	[]	[]	[16760009, 16760013]	[]
874_7855	chr6	21263700	21264100	+	1000	41.0	[]	[]	[7.4627595, 2.4225883, 2.7870793]	[142, 143, 144]	[]	[21263856, 21263857, 21263858]
874_7858	chr6	27290458	27290858	+	1000	41.0	[]	[]	[2.4813392]	[110]	[]	[27290631]
874_7859	chr6	29976558	29976958	+	1000	41.0	[4.371988]	[162]	[]	[]	[29976771]	[]
874_7863	chr6	42901504	42901904	+	1000	41.0	[]	[]	[6.164187]	[74]	[]	[42901675]
874_787	chr6	41941220	41941620	+	1000	75.5	[]	[]	[4.2755046]	[160]	[]	[41941419]
