#PeakID(python identify_motif.py ./ENCODE_processed_files/KLF1_idr.fa KLF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
293_7829	chr17	81636827	81637227	+	650	33.0	[7.1055546]	[210]	[]	[]	[81637064]	[]
293_7830	chr18	21735515	21735915	+	718	33.0	[]	[]	[8.956747]	[122]	[]	[21735689]
293_7835	chr19	4145584	4145984	+	639	33.0	[]	[]	[6.224293, 7.846622]	[108, 170]	[]	[4145744, 4145806]
293_7836	chr19	6111312	6111712	+	607	33.0	[12.265705]	[153]	[]	[]	[6111527]	[]
293_7837	chr19	12803482	12803882	+	613	33.0	[6.3204575]	[137]	[]	[]	[12803645]	[]
293_7840	chr19	42280291	42280691	+	671	33.0	[7.5088573]	[209]	[]	[]	[42280533]	[]
293_7841	chr19	42283139	42283539	+	717	33.0	[]	[]	[10.7842245]	[128]	[]	[42283311]
293_7844	chr19	49640578	49640978	+	561	33.0	[]	[]	[8.956747]	[161]	[]	[49640776]
293_7849	chr2	97590453	97590853	+	707	33.0	[12.265705]	[91]	[]	[]	[97590643]	[]
293_7860	chr21	39377416	39377816	+	563	33.0	[7.1046667]	[98]	[]	[]	[39377590]	[]
293_7864	chr22	16789651	16790051	+	637	33.0	[7.5940995]	[111]	[]	[]	[16789820]	[]
293_7877	chr22	20932861	20933261	+	643	33.0	[6.3204575]	[181]	[]	[]	[20933105]	[]
293_7881	chr22	21452597	21452997	+	716	33.0	[]	[]	[6.3204575]	[67]	[]	[21452755]
293_7888	chr3	149646198	149646598	+	685	33.0	[11.779043]	[141]	[]	[]	[149646368]	[]
293_7893	chr4	99734694	99735094	+	627	33.0	[7.315276]	[171]	[]	[]	[99734912]	[]
293_7895	chr5	10504116	10504516	+	678	33.0	[]	[]	[7.5940995]	[149]	[]	[10504342]
293_7899	chr5	95711499	95711899	+	700	33.0	[]	[]	[8.786449]	[147]	[]	[95711663]
293_7900	chr5	119299719	119300119	+	550	33.0	[]	[]	[9.2401705]	[161]	[]	[119299893]
293_7902	chr5	180873580	180873980	+	655	33.0	[]	[]	[7.5088573, 10.7842245]	[152, 168]	[]	[180873753, 180873769]
293_7903	chr6	5294420	5294820	+	673	33.0	[]	[]	[14.252311]	[132]	[]	[5294623]
293_7908	chr6	39303046	39303446	+	671	33.0	[]	[]	[7.5940995, 7.2592225]	[168, 183]	[]	[39303215, 39303230]
293_7909	chr6	39993007	39993407	+	726	33.0	[]	[]	[7.5940995]	[128]	[]	[39993165]
293_7912	chr6	134080189	134080589	+	680	33.0	[8.956747]	[88]	[]	[]	[134080371]	[]
293_7914	chr6	166330643	166331043	+	609	33.0	[]	[]	[12.520998, 12.520998]	[121, 126]	[]	[166330812, 166330817]
293_7915	chr7	610846	611246	+	620	33.0	[8.786449, 8.061124]	[136, 140]	[]	[]	[611052, 611056]	[]
293_7918	chr7	92447251	92447651	+	652	33.0	[12.520998]	[115]	[]	[]	[92447463]	[]
293_7925	chr8	60516765	60517165	+	682	33.0	[]	[]	[6.0706253, 7.5088573]	[160, 165]	[]	[60516957, 60516962]
293_7927	chr8	102591281	102591681	+	638	33.0	[14.252311]	[154]	[8.786449]	[142]	[102591482]	[102591470]
293_793	chr16	88773925	88774325	+	1000	73.5	[]	[]	[9.09216, 12.265705]	[88, 92]	[]	[88774113, 88774117]
293_7935	chr9	122112876	122113276	+	593	33.0	[]	[]	[7.022195]	[148]	[]	[122113097]
293_7939	chrX	119410438	119410838	+	657	33.0	[]	[]	[7.5088573, 7.022195]	[130, 140]	[]	[119410650, 119410660]
293_794	chr17	59106855	59107255	+	1000	73.5	[12.265705]	[104]	[10.534392]	[123]	[59107057]	[59107076]
293_7942	chr1	869694	870094	+	561	32.5	[8.836867]	[100]	[]	[]	[869890]	[]
293_795	chr17	68247785	68248185	+	1000	73.5	[]	[]	[10.0477295, 10.534392, 8.836867, 12.265705, 12.265705]	[64, 80, 94, 132, 147]	[]	[68247944, 68247960, 68247974, 68248012, 68248027]
293_7953	chr1	145932507	145932907	+	627	32.5	[10.68806]	[69]	[]	[]	[145932668]	[]
293_7957	chr1	157371686	157372086	+	598	32.5	[7.022195, 12.265705]	[81, 130]	[]	[]	[157371843, 157371892]	[]
293_796	chr19	55599859	55600259	+	1000	73.5	[]	[]	[7.5940995]	[179]	[]	[55600090]
293_7970	chr10	63104092	63104492	+	672	32.5	[]	[]	[10.68806]	[118]	[]	[63104275]
293_7971	chr10	73366761	73367161	+	560	32.5	[]	[]	[9.495462]	[117]	[]	[73366925]
293_7973	chr10	125145219	125145619	+	683	32.5	[9.09216]	[156]	[]	[]	[125145447]	[]
293_7979	chr11	61429981	61430381	+	675	32.5	[]	[]	[8.057231, 7.1055546]	[62, 137]	[]	[61430136, 61430211]
293_798	chr4	55729790	55730190	+	1000	73.5	[9.495462]	[113]	[]	[]	[55729941]	[]
293_7981	chr11	65575366	65575766	+	671	32.5	[]	[]	[7.5940995]	[142]	[]	[65575557]
293_7984	chr11	68121335	68121735	+	662	32.5	[7.643828]	[108]	[10.534392]	[188]	[68121496]	[68121576]
293_7987	chr11	76860691	76861091	+	687	32.5	[10.534392]	[61]	[10.534392]	[86]	[76860848]	[76860873]
293_7988	chr11	114340376	114340776	+	696	32.5	[]	[]	[12.520998]	[134]	[]	[114340586]
293_7995	chr12	121282905	121283305	+	621	32.5	[12.520998]	[182]	[]	[]	[121283125]	[]
293_7998	chr13	60583994	60584394	+	667	32.5	[]	[]	[9.2401705]	[133]	[]	[60584148]
293_800	chr6	3068695	3069095	+	1000	73.5	[]	[]	[7.1055546]	[164]	[]	[3068940]
293_801	chr6	42197549	42197949	+	1000	73.5	[12.520998]	[107]	[]	[]	[42197741]	[]
293_8011	chr14	99361008	99361408	+	564	32.5	[9.495462]	[83]	[14.252311, 7.5940995, 6.7998433]	[124, 130, 136]	[99361178]	[99361219, 99361225, 99361231]
293_802	chr7	99693527	99693927	+	1000	73.5	[]	[]	[14.252311, 6.483479]	[104, 131]	[]	[99693696, 99693723]
293_8022	chr16	87657633	87658033	+	578	32.5	[9.788544]	[105]	[]	[]	[87657821]	[]
293_803	chr9	33165758	33166158	+	1000	73.5	[6.1098485]	[166]	[]	[]	[33165985]	[]
293_8038	chr18	580138	580538	+	689	32.5	[]	[]	[12.265705, 7.591329]	[84, 90]	[]	[580297, 580303]
293_804	chr9	97503495	97503895	+	1000	73.5	[8.057231, 6.3204575]	[57, 75]	[9.788544]	[143]	[97503646, 97503664]	[97503732]
293_8042	chr19	8240349	8240749	+	677	32.5	[]	[]	[8.061124, 6.313181]	[156, 160]	[]	[8240558, 8240562]
293_8050	chr19	28614749	28615149	+	664	32.5	[12.520998]	[110]	[]	[]	[28614934]	[]
293_8060	chr2	85428295	85428695	+	678	32.5	[]	[]	[7.9846697, 12.520998]	[169, 171]	[]	[85428507, 85428509]
293_8064	chr2	185864709	185865109	+	675	32.5	[7.2199736, 9.052912, 9.2401705]	[111, 115, 198]	[]	[]	[185864871, 185864875, 185864958]	[]
293_8071	chr20	47358978	47359378	+	645	32.5	[6.0706253]	[177]	[]	[]	[47359225]	[]
293_8075	chr21	38798417	38798817	+	699	32.5	[]	[]	[12.265705]	[170]	[]	[38798660]
293_8077	chr21	44836607	44837007	+	620	32.5	[8.836867]	[72]	[]	[]	[44836763]	[]
293_808	chr1	46442324	46442724	+	1000	73.0	[]	[]	[12.265705]	[113]	[]	[46442500]
293_8084	chr22	19106924	19107324	+	683	32.5	[7.5940995]	[193]	[]	[]	[19107145]	[]
293_8090	chr22	19528143	19528543	+	682	32.5	[]	[]	[8.786449, 10.68806]	[186, 192]	[]	[19528347, 19528353]
293_8095	chr22	20190879	20191279	+	696	32.5	[7.022195, 9.577935]	[85, 112]	[]	[]	[20191040, 20191067]	[]
293_8099	chr22	20518786	20519186	+	556	32.5	[]	[]	[7.315276]	[175]	[]	[20518994]
293_8100	chr22	20528704	20529104	+	687	32.5	[]	[]	[7.2199736]	[156]	[]	[20528927]
293_8104	chr22	20913263	20913663	+	686	32.5	[]	[]	[6.3204575]	[165]	[]	[20913458]
293_8108	chr22	21091189	21091589	+	637	32.5	[12.265705, 7.022195]	[136, 223]	[]	[]	[21091340, 21091427]	[]
293_811	chr1	147172298	147172698	+	1000	73.0	[7.9705]	[132]	[]	[]	[147172517]	[]
293_8110	chr22	21789504	21789904	+	627	32.5	[]	[]	[12.265705]	[114]	[]	[21789679]
293_8116	chr22_KI270733v1_random	135528	135928	+	596	32.5	[7.9705]	[131]	[]	[]	[135731]	[]
293_8120	chr3	40299983	40300383	+	679	32.5	[10.68806]	[86]	[]	[]	[40300150]	[]
293_8123	chr3	135581776	135582176	+	621	32.5	[]	[]	[9.788544]	[126]	[]	[135581980]
293_8127	chr3	195748205	195748605	+	662	32.5	[]	[]	[12.265705]	[134]	[]	[195748421]
293_8136	chr4	75724861	75725261	+	695	32.5	[8.797619]	[147]	[]	[]	[75725053]	[]
293_8150	chr5	173884725	173885125	+	579	32.5	[]	[]	[14.252311]	[147]	[]	[173884935]
293_8159	chr6	26052604	26053004	+	541	32.5	[12.265705]	[149]	[7.315276]	[137]	[26052811]	[26052799]
293_816	chr19	47778307	47778707	+	1000	73.0	[]	[]	[8.956747]	[111]	[]	[47778474]
293_8167	chr6	87322351	87322751	+	703	32.5	[]	[]	[10.534392, 6.0706253, 10.534392]	[149, 180, 198]	[]	[87322540, 87322571, 87322589]
293_817	chr20	34179639	34180039	+	1000	73.0	[14.252311]	[154]	[]	[]	[34179872]	[]
293_8172	chr7	2314644	2315044	+	599	32.5	[6.313181]	[117]	[]	[]	[2314834]	[]
293_8173	chr7	36389520	36389920	+	662	32.5	[9.495462]	[147]	[8.956747, 6.0706253]	[168, 186]	[36389680]	[36389701, 36389719]
293_8177	chr7	100082458	100082858	+	667	32.5	[]	[]	[6.0706253]	[135]	[]	[100082617]
293_818	chr22	21555809	21556209	+	1000	73.0	[]	[]	[6.0706253, 9.495462]	[115, 125]	[]	[21555996, 21556006]
293_8180	chr7	107387660	107388060	+	551	32.5	[9.09216]	[174]	[]	[]	[107387888]	[]
293_8195	chr9	96654678	96655078	+	589	32.5	[6.7998433]	[158]	[]	[]	[96654925]	[]
293_8203	chrUn_GL000219v1	9068	9468	+	639	32.5	[]	[]	[7.2199736]	[145]	[]	[9244]
293_8209	chr1	16913811	16914211	+	609	32.0	[10.534392, 7.5088573, 7.5088573, 10.534392]	[182, 194, 221, 237]	[]	[]	[16914002, 16914014, 16914041, 16914057]	[]
293_8217	chr1	110034402	110034802	+	604	32.0	[]	[]	[14.252311]	[216]	[]	[110034620]
293_8223	chr1	156500932	156501332	+	597	32.0	[7.1055546, 7.1055546]	[175, 179]	[]	[]	[156501148, 156501152]	[]
293_8229	chr1	207204785	207205185	+	638	32.0	[12.265705]	[122]	[]	[]	[207204998]	[]
293_8230	chr1	207885002	207885402	+	641	32.0	[]	[]	[12.520998]	[105]	[]	[207885167]
293_8234	chr10	35391105	35391505	+	668	32.0	[]	[]	[6.313181]	[175]	[]	[35391328]
293_8240	chr11	47553098	47553498	+	577	32.0	[]	[]	[7.1055546, 7.5088573]	[69, 151]	[]	[47553261, 47553343]
293_8242	chr11	62961008	62961408	+	602	32.0	[]	[]	[9.052912]	[108]	[]	[62961209]
293_825	chr9	129910570	129910970	+	1000	73.0	[11.779043]	[169]	[]	[]	[129910814]	[]
293_8254	chr12	120583390	120583790	+	644	32.0	[9.495462]	[193]	[]	[]	[120583631]	[]
293_8257	chr12	132268709	132269109	+	632	32.0	[]	[]	[12.520998]	[160]	[]	[132268925]
293_8266	chr13	92398764	92399164	+	634	32.0	[8.214792]	[155]	[]	[]	[92398949]	[]
293_8268	chr13	93214462	93214862	+	658	32.0	[7.2199736]	[152]	[]	[]	[93214681]	[]
293_828	chr1	29230897	29231297	+	1000	72.5	[]	[]	[7.5940995, 7.9705]	[92, 117]	[]	[29231069, 29231094]
293_8283	chr15	90840936	90841336	+	657	32.0	[9.495462]	[181]	[]	[]	[90841158]	[]
293_8286	chr16	4616519	4616919	+	621	32.0	[]	[]	[12.520998]	[187]	[]	[4616724]
293_8289	chr16	30075547	30075947	+	590	32.0	[]	[]	[8.956747]	[149]	[]	[30075784]
293_829	chr1	193121733	193122133	+	1000	72.5	[]	[]	[8.956747]	[93]	[]	[193121891]
293_83	chr5	138464932	138465332	+	1000	202.5	[]	[]	[8.956747]	[150]	[]	[138465180]
293_8309	chr19	13243672	13244072	+	566	32.0	[9.577935, 14.252311]	[175, 199]	[]	[]	[13243889, 13243913]	[]
293_8310	chr19	17545447	17545847	+	642	32.0	[8.956747]	[121]	[]	[]	[17545624]	[]
293_8311	chr19	18416348	18416748	+	613	32.0	[14.252311, 6.483479, 8.956747]	[166, 170, 212]	[12.265705]	[224]	[18416532, 18416536, 18416578]	[18416590]
293_8317	chr2	68063916	68064316	+	648	32.0	[12.265705]	[156]	[]	[]	[68064120]	[]
293_832	chr13	17742687	17743087	+	1000	72.5	[]	[]	[7.5940995]	[106]	[]	[17742879]
293_8324	chr2	168455845	168456245	+	596	32.0	[8.214792]	[161]	[7.1055546]	[152]	[168456079]	[168456070]
293_8331	chr20	49982327	49982727	+	541	32.0	[8.956747]	[168]	[7.5088573, 6.0706253, 7.1055546]	[149, 183, 189]	[49982548]	[49982529, 49982563, 49982569]
293_8334	chr21	42937319	42937719	+	650	32.0	[10.68806]	[92]	[]	[]	[42937490]	[]
293_834	chr21	42974010	42974410	+	1000	72.5	[6.0706253, 7.315276]	[120, 157]	[]	[]	[42974167, 42974204]	[]
293_8347	chr22	20134046	20134446	+	543	32.0	[14.252311]	[124]	[]	[]	[20134268]	[]
293_8358	chr22	22481241	22481641	+	668	32.0	[]	[]	[8.753508]	[167]	[]	[22481480]
293_8359	chr22	26658831	26659231	+	607	32.0	[]	[]	[7.591329]	[131]	[]	[26659044]
293_836	chr22	21984659	21985059	+	1000	72.5	[7.846622]	[119]	[]	[]	[21984835]	[]
293_8366	chr3	193928177	193928577	+	656	32.0	[]	[]	[9.792437]	[172]	[]	[193928411]
293_8377	chr5	128083136	128083536	+	632	32.0	[]	[]	[9.495462]	[173]	[]	[128083327]
293_8383	chr5	178232876	178233276	+	580	32.0	[]	[]	[9.052912]	[167]	[]	[178233062]
293_8389	chr6	33314487	33314887	+	644	32.0	[9.792437]	[165]	[]	[]	[33314715]	[]
293_839	chr6	158853298	158853698	+	1000	72.5	[8.956747, 12.520998]	[87, 137]	[]	[]	[158853477, 158853527]	[]
293_84	chr11	61266604	61267004	+	1000	200.5	[]	[]	[12.265705]	[103]	[]	[61266803]
293_840	chr7	74997847	74998247	+	1000	72.5	[]	[]	[7.022195, 6.766902]	[94, 129]	[]	[74998025, 74998060]
293_8400	chr7	105283999	105284399	+	643	32.0	[]	[]	[10.68806]	[166]	[]	[105284215]
293_8401	chr7	106567536	106567936	+	674	32.0	[7.846622]	[123]	[]	[]	[106567722]	[]
293_8406	chr7	150968759	150969159	+	649	32.0	[6.149097, 10.7842245]	[118, 126]	[]	[]	[150968968, 150968976]	[]
293_8407	chr7	157490375	157490775	+	585	32.0	[]	[]	[11.779043]	[214]	[]	[157490622]
293_8412	chr8	102807345	102807745	+	628	32.0	[]	[]	[14.252311]	[60]	[]	[102807497]
293_8413	chr9	93566537	93566937	+	636	32.0	[7.662525]	[111]	[6.0706253]	[88]	[93566739]	[93566716]
293_8416	chr9	120714067	120714467	+	653	32.0	[]	[]	[6.7998433]	[139]	[]	[120714301]
293_8418	chr9	128307747	128308147	+	657	32.0	[]	[]	[14.252311]	[100]	[]	[128307919]
293_8422	chrX	138778541	138778941	+	608	32.0	[]	[]	[8.956747]	[121]	[]	[138778737]
293_8428	chr1	25861405	25861805	+	633	31.5	[9.788544, 8.214792]	[138, 215]	[]	[]	[25861557, 25861634]	[]
293_8429	chr1	26541544	26541944	+	629	31.5	[]	[]	[8.956747]	[147]	[]	[26541749]
293_8431	chr1	43134117	43134517	+	606	31.5	[9.052912, 10.0477295]	[150, 154]	[]	[]	[43134315, 43134319]	[]
293_8433	chr1	51671735	51672135	+	582	31.5	[10.0477295]	[128]	[]	[]	[51671890]	[]
293_8434	chr1	89633125	89633525	+	630	31.5	[]	[]	[10.534392]	[118]	[]	[89633327]
293_8435	chr1	117671670	117672070	+	593	31.5	[8.956747]	[188]	[]	[]	[117671899]	[]
293_8448	chr10	49679423	49679823	+	634	31.5	[10.534392]	[80]	[]	[]	[49679597]	[]
293_8452	chr10	79093512	79093912	+	612	31.5	[10.823473, 6.483479]	[173, 177]	[]	[]	[79093756, 79093760]	[]
293_8453	chr10	79347855	79348255	+	632	31.5	[]	[]	[8.956747, 7.782383]	[169, 223]	[]	[79348032, 79348086]
293_8455	chr10	110378500	110378900	+	591	31.5	[12.520998]	[95]	[]	[]	[110378680]	[]
293_8459	chr11	74948671	74949071	+	614	31.5	[6.224293, 9.788544]	[89, 106]	[]	[]	[74948858, 74948875]	[]
293_8465	chr12	53868484	53868884	+	589	31.5	[9.792437, 8.786449]	[158, 173]	[9.052912, 10.68806]	[142, 146]	[53868713, 53868728]	[53868697, 53868701]
293_8466	chr12	57520884	57521284	+	547	31.5	[8.956747]	[104]	[]	[]	[57521075]	[]
293_8467	chr13	80553042	80553442	+	614	31.5	[]	[]	[7.846622]	[146]	[]	[80553241]
293_8477	chr13	107874949	107875349	+	624	31.5	[]	[]	[6.313181]	[54]	[]	[107875100]
293_848	chr17	80147144	80147544	+	1000	72.0	[]	[]	[10.534392, 7.9846697]	[115, 150]	[]	[80147333, 80147368]
293_8482	chr15	91469708	91470108	+	590	31.5	[6.0706253]	[119]	[]	[]	[91469861]	[]
293_8483	chr16	4614865	4615265	+	583	31.5	[]	[]	[9.792437]	[136]	[]	[4615033]
293_8493	chr17	27104636	27105036	+	617	31.5	[]	[]	[9.2401705]	[126]	[]	[27104809]
293_8494	chr17	27339818	27340218	+	608	31.5	[7.643828]	[171]	[]	[]	[27340040]	[]
293_8495	chr17	27456124	27456524	+	633	31.5	[]	[]	[8.956747, 8.956747, 7.5088573]	[152, 157, 210]	[]	[27456279, 27456284, 27456337]
293_8498	chr17	42964588	42964988	+	635	31.5	[]	[]	[6.0706253]	[93]	[]	[42964771]
293_8504	chr19	970675	971075	+	640	31.5	[10.534392]	[92]	[7.5940995]	[100]	[970867]	[970875]
293_851	chr22	19178344	19178744	+	1000	72.0	[9.09216]	[181]	[10.534392]	[159]	[19178529]	[19178507]
293_8512	chr19	52269350	52269750	+	570	31.5	[10.534392, 12.265705]	[140, 161]	[]	[]	[52269523, 52269544]	[]
293_852	chr22	20016629	20017029	+	1000	72.0	[7.0663056, 7.5088573, 10.534392]	[75, 127, 132]	[]	[]	[20016799, 20016851, 20016856]	[]
293_8524	chr21	37566647	37567047	+	624	31.5	[]	[]	[6.763009]	[86]	[]	[37566806]
293_8528	chr22	19271211	19271611	+	583	31.5	[]	[]	[7.5940995]	[126]	[]	[19271390]
293_8534	chr22	20030301	20030701	+	637	31.5	[12.265705]	[151]	[]	[]	[20030500]	[]
293_8539	chr22	20755332	20755732	+	633	31.5	[]	[]	[7.022195]	[170]	[]	[20755572]
293_8548	chr3	43670679	43671079	+	641	31.5	[]	[]	[7.5940995]	[130]	[]	[43670898]
293_8549	chr3	46895224	46895624	+	547	31.5	[12.520998, 6.224293]	[151, 157]	[9.052912]	[172]	[46895407, 46895413]	[46895428]
293_855	chr22	20702825	20703225	+	1000	72.0	[10.534392]	[130]	[]	[]	[20703033]	[]
293_8555	chr4	1248058	1248458	+	597	31.5	[]	[]	[7.1055546, 8.057231]	[100, 120]	[]	[1248210, 1248230]
293_8557	chr4	184855490	184855890	+	610	31.5	[9.788544]	[115]	[]	[]	[184855684]	[]
293_8558	chr5	138490899	138491299	+	612	31.5	[]	[]	[14.252311, 7.801938]	[174, 192]	[]	[138491127, 138491145]
293_8569	chr6	52577295	52577695	+	643	31.5	[]	[]	[7.9846697, 7.5940995, 7.9705]	[93, 130, 160]	[]	[52577456, 52577493, 52577523]
293_8574	chr7	39012967	39013367	+	551	31.5	[]	[]	[9.2401705]	[145]	[]	[39013187]
293_8576	chr7	65260639	65261039	+	565	31.5	[]	[]	[10.68806, 10.68806]	[181, 199]	[]	[65260862, 65260880]
293_8577	chr7	105376937	105377337	+	619	31.5	[12.265705]	[101]	[]	[]	[105377135]	[]
293_8578	chr7	106371546	106371946	+	581	31.5	[]	[]	[9.495462]	[138]	[]	[106371767]
293_8580	chr7	106986352	106986752	+	595	31.5	[12.520998, 7.5940995]	[221, 233]	[]	[]	[106986581, 106986593]	[]
293_8586	chr8	65643580	65643980	+	641	31.5	[]	[]	[12.265705]	[134]	[]	[65643782]
293_8587	chr8	101117764	101118164	+	595	31.5	[6.313181, 11.779043]	[117, 147]	[]	[]	[101117975, 101118005]	[]
293_8589	chr8	109644618	109645018	+	580	31.5	[8.836867, 10.534392]	[120, 130]	[]	[]	[109644834, 109644844]	[]
293_8592	chr8	143684197	143684597	+	562	31.5	[]	[]	[6.7998433]	[115]	[]	[143684370]
293_8597	chr9	105355775	105356175	+	615	31.5	[9.495462]	[135]	[8.061124]	[104]	[105355997]	[105355966]
293_8605	chr1	6472041	6472441	+	594	31.0	[]	[]	[12.265705]	[154]	[]	[6472230]
293_8608	chr1	20732979	20733379	+	544	31.0	[]	[]	[7.801938]	[80]	[]	[20733143]
293_8609	chr1	24705320	24705720	+	555	31.0	[8.061124]	[138]	[]	[]	[24705522]	[]
293_8610	chr1	28511350	28511750	+	593	31.0	[14.252311]	[128]	[]	[]	[28511522]	[]
293_8612	chr1	110630698	110631098	+	546	31.0	[14.252311]	[131]	[]	[]	[110630882]	[]
293_8614	chr1	156892235	156892635	+	572	31.0	[]	[]	[7.5940995]	[95]	[]	[156892410]
293_8623	chr10	6088775	6089175	+	560	31.0	[]	[]	[6.0706253]	[193]	[]	[6089000]
293_8626	chr11	9319351	9319751	+	590	31.0	[10.823473]	[81]	[]	[]	[9319502]	[]
293_8632	chr12	98503319	98503719	+	558	31.0	[6.0706253]	[142]	[]	[]	[98503528]	[]
293_8633	chr12	108628611	108629011	+	595	31.0	[9.09216, 7.5940995]	[129, 154]	[9.495462]	[183]	[108628766, 108628791]	[108628820]
293_8649	chr15	67064055	67064455	+	609	31.0	[]	[]	[8.786449]	[119]	[]	[67064247]
293_8653	chr16	23903057	23903457	+	559	31.0	[]	[]	[7.5940995, 7.2199736]	[188, 196]	[]	[23903295, 23903303]
293_8658	chr16	84145037	84145437	+	593	31.0	[8.061124, 12.520998, 7.9846697]	[134, 140, 142]	[7.5088573]	[117]	[84145215, 84145221, 84145223]	[84145198]
293_866	chr1	155208534	155208934	+	1000	71.5	[8.956747, 12.520998]	[75, 81]	[]	[]	[155208685, 155208691]	[]
293_8668	chr18	9825705	9826105	+	600	31.0	[]	[]	[6.224293]	[142]	[]	[9825944]
293_867	chr1	159077146	159077546	+	1000	71.5	[]	[]	[7.1055546]	[74]	[]	[159077315]
293_8672	chr19	1855432	1855832	+	607	31.0	[8.797619]	[154]	[7.643828]	[97]	[1855680]	[1855623]
293_8682	chr2	130182014	130182414	+	610	31.0	[8.956747]	[101]	[7.846622, 7.5088573]	[152, 185]	[130182167]	[130182218, 130182251]
293_8686	chr2	190184383	190184783	+	552	31.0	[]	[]	[7.0663056]	[201]	[]	[190184618]
293_8688	chr20	38357608	38358008	+	602	31.0	[]	[]	[6.7998433]	[155]	[]	[38357787]
293_8691	chr22	19080708	19081108	+	567	31.0	[10.68806]	[173]	[]	[]	[19080942]	[]
293_870	chr2	218397894	218398294	+	1000	71.5	[7.5940995]	[163]	[6.7998433]	[132]	[218398118]	[218398087]
293_871	chr1	1399265	1399665	+	1000	71.0	[]	[]	[12.520998, 7.1055546]	[219, 224]	[]	[1399497, 1399502]
293_8716	chr3	43286307	43286707	+	555	31.0	[10.534392, 10.534392, 8.956747]	[72, 94, 155]	[]	[]	[43286470, 43286492, 43286553]	[]
293_8717	chr3	48898715	48899115	+	604	31.0	[]	[]	[9.09216, 10.534392]	[80, 84]	[]	[48898893, 48898897]
293_8725	chr4	25914251	25914651	+	571	31.0	[7.315276]	[151]	[]	[]	[25914467]	[]
293_8726	chr4	48197603	48198003	+	566	31.0	[7.643828, 14.252311]	[122, 127]	[]	[]	[48197808, 48197813]	[]
293_8729	chr4	183504221	183504621	+	582	31.0	[8.956747]	[153]	[7.643828, 7.5088573]	[112, 122]	[183504458]	[183504417, 183504427]
293_8732	chr5	120512863	120513263	+	556	31.0	[]	[]	[10.68806]	[113]	[]	[120513046]
293_8736	chr6	28489812	28490212	+	555	31.0	[8.061124]	[195]	[6.0706253, 8.956747]	[128, 178]	[28490052]	[28489985, 28490035]
293_8738	chr6	32216251	32216651	+	586	31.0	[12.265705]	[85]	[]	[]	[32216416]	[]
293_8744	chr6	51121655	51122055	+	579	31.0	[]	[]	[8.956747]	[120]	[]	[51121872]
293_875	chr2	60808413	60808813	+	1000	71.0	[14.252311, 7.0663056]	[104, 136]	[]	[]	[60808610, 60808642]	[]
293_8755	chr7	123609458	123609858	+	566	31.0	[]	[]	[8.057231]	[74]	[]	[123609612]
293_8759	chr7	157432515	157432915	+	611	31.0	[]	[]	[8.956747, 14.252311]	[102, 107]	[]	[157432707, 157432712]
293_876	chr22	19178959	19179359	+	1000	71.0	[6.483479]	[129]	[]	[]	[19179112]	[]
293_8760	chr8	73240511	73240911	+	576	31.0	[8.956747]	[102]	[]	[]	[73240666]	[]
293_8761	chr8	101126710	101127110	+	603	31.0	[6.0706253, 10.7842245]	[155, 175]	[]	[]	[101126921, 101126941]	[]
293_8762	chr8	101373967	101374367	+	580	31.0	[8.956747]	[122]	[]	[]	[101374118]	[]
293_8768	chr9	128668070	128668470	+	601	31.0	[12.265705]	[127]	[]	[]	[128668247]	[]
293_8770	chrX	73944055	73944455	+	609	31.0	[9.09216, 7.9846697]	[243, 245]	[]	[]	[73944301, 73944303]	[]
293_8773	chr1	6236246	6236646	+	580	30.5	[]	[]	[12.265705]	[77]	[]	[6236407]
293_8777	chr1	23544542	23544942	+	592	30.5	[7.782383]	[143]	[]	[]	[23544751]	[]
293_878	chr3	37176214	37176614	+	1000	71.0	[]	[]	[10.68806]	[109]	[]	[37176397]
293_8780	chr1	43834443	43834843	+	588	30.5	[6.483479]	[128]	[]	[]	[43834668]	[]
293_8789	chr10	50622055	50622455	+	554	30.5	[10.7842245, 10.534392]	[88, 110]	[]	[]	[50622241, 50622263]	[]
293_8794	chr11	57667008	57667408	+	572	30.5	[6.7998433]	[155]	[]	[]	[57667211]	[]
293_8796	chr11	72758858	72759258	+	577	30.5	[]	[]	[11.779043, 6.224293]	[191, 211]	[]	[72759056, 72759076]
293_8812	chr15	74889905	74890305	+	546	30.5	[]	[]	[7.782383]	[198]	[]	[74890105]
293_8813	chr15	92870291	92870691	+	572	30.5	[]	[]	[14.252311, 12.520998]	[166, 179]	[]	[92870479, 92870492]
293_8814	chr16	28950505	28950905	+	573	30.5	[]	[]	[8.061124]	[164]	[]	[28950712]
293_882	chr7	101165464	101165864	+	1000	71.0	[10.534392]	[93]	[]	[]	[101165630]	[]
293_8820	chr17	17839973	17840373	+	571	30.5	[10.534392]	[162]	[]	[]	[17840183]	[]
293_8821	chr17	28268230	28268630	+	555	30.5	[12.520998, 7.5088573]	[146, 157]	[]	[]	[28268464, 28268475]	[]
293_8825	chr17	78317408	78317808	+	553	30.5	[]	[]	[8.057231, 12.520998]	[130, 187]	[]	[78317585, 78317642]
293_8826	chr17	81090551	81090951	+	559	30.5	[]	[]	[6.313181]	[145]	[]	[81090770]
