#PeakID(python scan_motif.py ./ENCODE_processed_files/STAT5A_idr.fa STAT5A --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
133_8316	chr1	149887352	149887752	+	1000	67.0	[]	[]	[7.079775]	[118]	[]	[149887558]
133_8318	chr1	161530942	161531342	+	1000	67.0	[10.2329445]	[140]	[]	[]	[161531145]	[]
133_8320	chr1	162389906	162390306	+	1000	67.0	[10.869366, 7.517722]	[88, 126]	[13.5706835, 8.3785095]	[88, 126]	[162390089, 162390127]	[162390089, 162390127]
133_8322	chr1	175188869	175189269	+	1000	67.0	[8.515688]	[116]	[11.750599]	[116]	[175189083]	[175189083]
133_8324	chr1	202007979	202008379	+	1000	67.0	[7.806082]	[136]	[]	[]	[202008192]	[]
133_8326	chr1	212430974	212431374	+	1000	67.0	[8.007392, 9.213665]	[103, 104]	[6.301925]	[104]	[212431174, 212431175]	[212431175]
133_8330	chr10	30359611	30360011	+	1000	67.0	[11.842608]	[105]	[14.173678]	[105]	[30359792]	[30359792]
133_8334	chr10	102599709	102600109	+	1000	67.0	[6.957288]	[113]	[11.03802]	[113]	[102599913]	[102599913]
133_8341	chr11	65367074	65367474	+	1000	67.0	[9.035112]	[75]	[9.051821]	[75]	[65367226]	[65367226]
133_8345	chr11	118468997	118469397	+	1000	67.0	[]	[]	[8.662755]	[109]	[]	[118469206]
133_8346	chr11	118602438	118602838	+	1000	67.0	[8.446286]	[129]	[10.243763]	[129]	[118602657]	[118602657]
133_8348	chr12	28132380	28132780	+	1000	67.0	[]	[]	[9.245797]	[53]	[]	[28132531]
133_8349	chr12	45273713	45274113	+	1000	67.0	[10.412417]	[141]	[7.880774]	[154]	[45273929]	[45273942]
133_835	chr11	277417	277817	+	1000	249.0	[14.173678, 10.243763]	[85, 106]	[11.842608, 8.446286]	[85, 106]	[277600, 277621]	[277600, 277621]
133_8350	chr12	47272422	47272822	+	1000	67.0	[]	[]	[8.40951]	[157]	[]	[47272656]
133_8352	chr12	122083057	122083457	+	1000	67.0	[6.159387]	[142]	[8.045571, 7.864854]	[142, 143]	[122083284]	[122083284, 122083285]
133_8356	chr14	34030067	34030467	+	1000	67.0	[14.173678]	[127]	[11.842608]	[127]	[34030279]	[34030279]
133_8357	chr14	50342594	50342994	+	1000	67.0	[6.552134]	[144]	[]	[]	[50342834]	[]
133_8359	chr14	68420310	68420710	+	1000	67.0	[13.548076]	[101]	[8.858079, 6.7182117]	[80, 101]	[68420504]	[68420483, 68420504]
133_8360	chr14	69101333	69101733	+	1000	67.0	[11.842608]	[91]	[14.173678]	[91]	[69101512]	[69101512]
133_8363	chr15	81107885	81108285	+	1000	67.0	[11.842608]	[147]	[14.173678]	[147]	[81108132]	[81108132]
133_8365	chr16	29805324	29805724	+	1000	67.0	[]	[]	[8.785794]	[135]	[]	[29805482]
133_8367	chr16	85262116	85262516	+	1000	67.0	[]	[]	[10.412417]	[142]	[]	[85262347]
133_837	chr11	57531177	57531577	+	1000	249.0	[7.7423773]	[115]	[]	[]	[57531392]	[]
133_8370	chr17	1791105	1791505	+	1000	67.0	[]	[]	[8.588062]	[160]	[]	[1791350]
133_8373	chr17	28952184	28952584	+	1000	67.0	[]	[]	[7.485917]	[203]	[]	[28952435]
133_8374	chr17	33474955	33475355	+	1000	67.0	[11.842608]	[106]	[14.173678]	[106]	[33475150]	[33475150]
133_8378	chr17	77319283	77319683	+	1000	67.0	[14.173678]	[79]	[11.842608]	[79]	[77319462]	[77319462]
133_838	chr17	48825421	48825821	+	1000	249.0	[10.869366, 11.842608]	[65, 86]	[13.5706835, 14.173678]	[65, 86]	[48825585, 48825606]	[48825585, 48825606]
133_8381	chr18	9404489	9404889	+	1000	67.0	[7.887462]	[171]	[]	[]	[9404709]	[]
133_8383	chr19	597525	597925	+	1000	67.0	[]	[]	[6.626151]	[185]	[]	[597711]
133_8392	chr2	102143659	102144059	+	1000	67.0	[10.869366]	[134]	[13.5706835]	[134]	[102143876]	[102143876]
133_8393	chr2	102895311	102895711	+	1000	67.0	[14.173678]	[127]	[11.842608]	[127]	[102895514]	[102895514]
133_8394	chr2	122193608	122194008	+	1000	67.0	[10.586154]	[149]	[]	[]	[122193842]	[]
133_8396	chr2	130340009	130340409	+	1000	67.0	[]	[]	[6.914219]	[86]	[]	[130340193]
133_8397	chr2	144152792	144153192	+	1000	67.0	[6.410166, 6.3817983]	[145, 154]	[6.7905855]	[198]	[144152988, 144152997]	[144153041]
133_84	chr10	11710694	11711094	+	1000	480.0	[8.662755, 8.40951]	[88, 105]	[]	[]	[11710874, 11710891]	[]
133_840	chr1	51284451	51284851	+	1000	248.0	[]	[]	[10.621459]	[109]	[]	[51284641]
133_8400	chr20	23133585	23133985	+	1000	67.0	[]	[]	[7.864854]	[165]	[]	[23133831]
133_8402	chr21	34030109	34030509	+	1000	67.0	[7.43074]	[156]	[9.122182]	[156]	[34030347]	[34030347]
133_8403	chr21	37338575	37338975	+	1000	67.0	[6.7182117]	[174]	[13.548076]	[174]	[37338818]	[37338818]
133_8404	chr21	44593960	44594360	+	1000	67.0	[]	[]	[8.355901]	[147]	[]	[44594180]
133_8418	chr3	32699366	32699766	+	1000	67.0	[8.70695]	[127]	[7.082873, 9.288357]	[92, 127]	[32699591]	[32699556, 32699591]
133_8424	chr3	155863271	155863671	+	1000	67.0	[8.490965, 10.243763]	[67, 88]	[8.9815035, 8.446286]	[67, 88]	[155863437, 155863458]	[155863437, 155863458]
133_8427	chr4	72567778	72568178	+	1000	67.0	[]	[]	[7.1081047]	[96]	[]	[72567942]
133_8430	chr4	109730814	109731214	+	1000	67.0	[15.901753]	[127]	[8.538297]	[127]	[109731021]	[109731021]
133_8433	chr4	185202469	185202869	+	1000	67.0	[6.190716]	[97]	[]	[]	[185202664]	[]
133_8435	chr5	91383056	91383456	+	1000	67.0	[]	[]	[6.914219]	[121]	[]	[91383245]
133_8438	chr5	164345859	164346259	+	748	67.0	[9.245797]	[93]	[]	[]	[164346052]	[]
133_844	chr14	91202285	91202685	+	1000	248.0	[13.548076]	[127]	[6.7182117]	[127]	[91202509]	[91202509]
133_8444	chr6	28960961	28961361	+	1000	67.0	[]	[]	[9.158815]	[170]	[]	[28961208]
133_8447	chr6	32967518	32967918	+	1000	67.0	[]	[]	[8.40951]	[127]	[]	[32967724]
133_8457	chr6	163579896	163580296	+	1000	67.0	[11.437455]	[90]	[]	[]	[163580078]	[]
133_8461	chr7	108525898	108526298	+	1000	67.0	[6.151192]	[136]	[]	[]	[108526075]	[]
133_8470	chr8	23547738	23548138	+	1000	67.0	[9.761809]	[140]	[6.7911124]	[140]	[23547947]	[23547947]
133_8474	chr8	93027033	93027433	+	1000	67.0	[11.842608]	[106]	[14.173678]	[106]	[93027239]	[93027239]
133_8476	chr8	128002449	128002849	+	1000	67.0	[10.266372]	[158]	[12.597441]	[158]	[128002686]	[128002686]
133_8481	chr9	5633239	5633639	+	1000	67.0	[8.538297]	[96]	[15.901753]	[96]	[5633427]	[5633427]
133_8487	chr9	116471120	116471520	+	1000	67.0	[13.548076]	[213]	[6.7182117]	[213]	[116471364]	[116471364]
133_85	chr14	36264600	36265000	+	1000	480.0	[8.446286]	[78]	[10.243763, 6.7594943]	[78, 147]	[36264777]	[36264777, 36264846]
133_8501	chr1	8763916	8764316	+	1000	66.0	[10.243763, 6.901222]	[72, 147]	[8.446286]	[72]	[8764080, 8764155]	[8764080]
133_8506	chr1	42846094	42846494	+	1000	66.0	[8.267781]	[194]	[]	[]	[42846299]	[]
133_8511	chr1	75786115	75786515	+	1000	66.0	[]	[]	[6.626151]	[176]	[]	[75786364]
133_8512	chr1	89692669	89693069	+	1000	66.0	[11.842608]	[104]	[14.173678]	[104]	[89692863]	[89692863]
133_8519	chr1	192123667	192124067	+	1000	66.0	[]	[]	[6.6381965]	[105]	[]	[192123870]
133_8521	chr1	202927122	202927522	+	1000	66.0	[6.4050674]	[166]	[7.9018755]	[166]	[202927368]	[202927368]
133_8525	chr1	246091509	246091909	+	855	66.0	[8.538297]	[108]	[15.901753]	[108]	[246091712]	[246091712]
133_8529	chr10	35540557	35540957	+	1000	66.0	[10.869366]	[120]	[13.5706835]	[120]	[35540758]	[35540758]
133_8534	chr10	73496004	73496404	+	1000	66.0	[8.496579]	[193]	[]	[]	[73496205]	[]
133_8536	chr10	79032554	79032954	+	1000	66.0	[]	[]	[8.138241]	[122]	[]	[79032773]
133_8537	chr10	79093754	79094154	+	1000	66.0	[8.858079]	[146]	[7.419969]	[169]	[79093942]	[79093965]
133_8544	chr11	65477492	65477892	+	1000	66.0	[8.893384]	[172]	[7.9806437]	[172]	[65477731]	[65477731]
133_8545	chr11	65570096	65570496	+	1000	66.0	[]	[]	[7.33873]	[198]	[]	[65570323]
133_8547	chr11	86244486	86244886	+	1000	66.0	[6.301925]	[144]	[9.213665]	[144]	[86244727]	[86244727]
133_855	chr6	118537647	118538047	+	1000	247.0	[11.842608]	[136]	[14.173678]	[136]	[118537883]	[118537883]
133_8552	chr12	47867613	47868013	+	1000	66.0	[]	[]	[11.489884]	[97]	[]	[47867807]
133_8554	chr12	96445718	96446118	+	1000	66.0	[6.8921194]	[106]	[]	[]	[96445906]	[]
133_8557	chr12	105881008	105881408	+	1000	66.0	[14.173678]	[124]	[11.842608, 9.773646]	[124, 142]	[105881225]	[105881225, 105881243]
133_856	chr12	56698990	56699390	+	1000	246.0	[6.7182117, 9.029213]	[67, 87]	[13.548076]	[67]	[56699156, 56699176]	[56699156]
133_8562	chr13	95756155	95756555	+	1000	66.0	[10.022524]	[90]	[11.820001]	[90]	[95756343]	[95756343]
133_8568	chr15	49620820	49621220	+	1000	66.0	[8.684342]	[97]	[]	[]	[49621012]	[]
133_857	chr2	39439578	39439978	+	1000	246.0	[13.5706835, 10.266372]	[83, 129]	[10.869366, 12.597441]	[83, 129]	[39439749, 39439795]	[39439749, 39439795]
133_8570	chr15	75308005	75308405	+	1000	66.0	[14.173678]	[96]	[11.842608]	[96]	[75308193]	[75308193]
133_8572	chr15	82146901	82147301	+	1000	66.0	[6.4050674]	[136]	[7.9018755]	[136]	[82147104]	[82147104]
133_8575	chr16	8087914	8088314	+	1000	66.0	[]	[]	[11.016432]	[151]	[]	[8088142]
133_8577	chr16	31509177	31509577	+	1000	66.0	[8.490965]	[95]	[8.9815035]	[95]	[31509346]	[31509346]
133_858	chr2	158321210	158321610	+	1000	246.0	[6.7182117]	[119]	[13.548076]	[119]	[158321420]	[158321420]
133_8580	chr16	81633783	81634183	+	1000	66.0	[7.6647887]	[79]	[]	[]	[81633956]	[]
133_8585	chr17	33874675	33875075	+	1000	66.0	[7.879267]	[140]	[]	[]	[33874913]	[]
133_8586	chr17	69812307	69812707	+	1000	66.0	[6.7182117, 15.901753, 15.901753]	[69, 114, 135]	[13.548076, 8.538297, 8.538297]	[69, 114, 135]	[69812474, 69812519, 69812540]	[69812474, 69812519, 69812540]
133_8587	chr17	77121821	77122221	+	1000	66.0	[13.548076]	[140]	[6.7182117]	[140]	[77122047]	[77122047]
133_8588	chr18	30566937	30567337	+	1000	66.0	[10.243763]	[164]	[8.446286]	[164]	[30567182]	[30567182]
133_8589	chr18	49880710	49881110	+	1000	66.0	[6.612033]	[152]	[]	[]	[49880952]	[]
133_8596	chr19	13897266	13897666	+	1000	66.0	[7.6374273]	[103]	[]	[]	[13897458]	[]
133_8598	chr19	32669988	32670388	+	1000	66.0	[6.590865]	[65]	[]	[]	[32670151]	[]
133_86	chr2	207772468	207772868	+	1000	479.0	[10.022524, 11.820001]	[94, 115]	[11.820001, 10.022524]	[94, 115]	[207772662, 207772683]	[207772662, 207772683]
133_8601	chr19	45424354	45424754	+	1000	66.0	[]	[]	[8.490457]	[99]	[]	[45424526]
133_8604	chr19	51468051	51468451	+	1000	66.0	[10.435025]	[150]	[]	[]	[51468207]	[]
133_8605	chr19	54943804	54944204	+	1000	66.0	[9.106386]	[145]	[]	[]	[54944041]	[]
133_8609	chr2	25242491	25242891	+	1000	66.0	[12.597441]	[98]	[10.266372, 6.914219]	[98, 118]	[25242685]	[25242685, 25242705]
133_861	chr7	6451259	6451659	+	1000	246.0	[9.083777]	[113]	[]	[]	[6451464]	[]
133_8611	chr2	65818920	65819320	+	699	66.0	[]	[]	[10.218532]	[186]	[]	[65819141]
133_8612	chr2	74131876	74132276	+	1000	66.0	[]	[]	[10.763187]	[152]	[]	[74132126]
133_8615	chr20	4222424	4222824	+	1000	66.0	[]	[]	[8.490457]	[101]	[]	[4222621]
133_862	chr9	108108672	108109072	+	1000	246.0	[10.869366]	[63]	[13.5706835]	[63]	[108108832]	[108108832]
133_8624	chr21	29306160	29306560	+	1000	66.0	[11.842608]	[85]	[14.173678]	[85]	[29306344]	[29306344]
133_8625	chr21	33434723	33435123	+	979	66.0	[10.869366]	[120]	[13.5706835]	[120]	[33434940]	[33434940]
133_8631	chr22	21580089	21580489	+	1000	66.0	[]	[]	[6.901222]	[114]	[]	[21580246]
133_8634	chr22	22555700	22556100	+	1000	66.0	[]	[]	[6.152699]	[119]	[]	[22555875]
133_8637	chr22	25759712	25760112	+	1000	66.0	[13.548076]	[134]	[6.7182117]	[134]	[25759929]	[25759929]
133_8640	chr22	46234859	46235259	+	1000	66.0	[12.597441]	[75]	[10.266372, 8.490457, 7.5900965]	[75, 110, 130]	[46235028]	[46235028, 46235063, 46235083]
133_865	chr13	91539972	91540372	+	1000	245.0	[14.173678, 8.70695]	[77, 93]	[11.842608, 9.288357]	[77, 93]	[91540145, 91540161]	[91540145, 91540161]
133_8650	chr4	73675608	73676008	+	1000	66.0	[10.266372]	[121]	[12.597441]	[121]	[73675816]	[73675816]
133_8652	chr4	87422281	87422681	+	1000	66.0	[]	[]	[11.489884, 8.267781]	[165, 213]	[]	[87422467, 87422515]
133_8654	chr4	108620395	108620795	+	1000	66.0	[]	[]	[6.8599873]	[129]	[]	[108620580]
133_8656	chr4	129095797	129096197	+	1000	66.0	[10.869366]	[96]	[13.5706835]	[96]	[129095988]	[129095988]
133_8657	chr4	171857283	171857683	+	1000	66.0	[14.173678]	[76]	[11.842608]	[76]	[171857458]	[171857458]
133_866	chr6	151088092	151088492	+	1000	245.0	[8.538297]	[122]	[15.901753]	[122]	[151088309]	[151088309]
133_8660	chr5	10284079	10284479	+	1000	66.0	[8.662755]	[170]	[]	[]	[10284269]	[]
133_8664	chr5	56085158	56085558	+	1000	66.0	[6.957288]	[131]	[11.03802]	[131]	[56085383]	[56085383]
133_8668	chr5	103280972	103281372	+	1000	66.0	[]	[]	[8.133142]	[100]	[]	[103281166]
133_867	chr10	128599463	128599863	+	1000	244.0	[13.548076]	[108]	[6.7182117]	[108]	[128599668]	[128599668]
133_8673	chr5	146446866	146447266	+	977	66.0	[7.686224]	[164]	[]	[]	[146447114]	[]
133_8674	chr5	148806388	148806788	+	1000	66.0	[]	[]	[7.879267]	[200]	[]	[148806616]
133_8675	chr5	160044294	160044694	+	1000	66.0	[15.901753, 13.548076]	[74, 95]	[8.538297, 6.7182117, 6.469334]	[74, 95, 120]	[160044465, 160044486]	[160044465, 160044486, 160044511]
133_8676	chr5	172144353	172144753	+	1000	66.0	[9.6861105]	[104]	[]	[]	[172144530]	[]
133_8677	chr5	172789121	172789521	+	1000	66.0	[6.612033]	[111]	[]	[]	[172789319]	[]
133_868	chr11	35343237	35343637	+	1000	244.0	[8.446286, 14.173678]	[77, 98]	[10.243763, 11.842608]	[77, 98]	[35343403, 35343424]	[35343403, 35343424]
133_8681	chr6	15266569	15266969	+	1000	66.0	[10.435025]	[148]	[]	[]	[15266817]	[]
133_8684	chr6	27792109	27792509	+	1000	66.0	[7.7145987]	[156]	[]	[]	[27792345]	[]
133_8687	chr6	43640415	43640815	+	1000	66.0	[]	[]	[6.626151]	[118]	[]	[43640625]
133_869	chr20	46635804	46636204	+	1000	244.0	[8.490457, 13.548076]	[108, 129]	[6.7182117]	[129]	[46636000, 46636021]	[46636021]
133_8690	chr6	52517525	52517925	+	1000	66.0	[8.232476]	[143]	[]	[]	[52517767]	[]
133_8691	chr6	75629802	75630202	+	1000	66.0	[11.842608]	[136]	[6.3513184, 14.173678]	[120, 136]	[75630015]	[75629999, 75630015]
133_8695	chr6	129732058	129732458	+	1000	66.0	[]	[]	[7.5739202]	[72]	[]	[129732229]
133_8698	chr6	139611366	139611766	+	1000	66.0	[10.21904]	[137]	[]	[]	[139611595]	[]
133_870	chr9	19748593	19748993	+	1000	244.0	[13.5706835]	[108]	[10.869366]	[108]	[19748782]	[19748782]
133_8700	chr6	170572871	170573271	+	1000	66.0	[7.3783107]	[99]	[9.158815, 8.504869]	[78, 99]	[170573056]	[170573035, 170573056]
133_8711	chr7	128697310	128697710	+	1000	66.0	[]	[]	[6.558424, 7.4986134]	[97, 131]	[]	[128697479, 128697513]
133_8712	chr7	133985278	133985678	+	1000	66.0	[9.158815]	[102]	[]	[]	[133985459]	[]
133_8714	chr8	18139085	18139485	+	1000	66.0	[8.446286]	[104]	[10.243763]	[104]	[18139274]	[18139274]
133_872	chr1	247368074	247368474	+	1000	243.0	[11.842608, 11.820001]	[106, 127]	[14.173678, 10.022524]	[106, 127]	[247368278, 247368299]	[247368278, 247368299]
133_8720	chr8	108248455	108248855	+	1000	66.0	[6.8668876, 6.4220033]	[133, 161]	[]	[]	[108248630, 108248658]	[]
133_8724	chr9	70413755	70414155	+	1000	66.0	[7.7423773]	[114]	[]	[]	[70413962]	[]
133_8726	chr9	91907389	91907789	+	1000	66.0	[8.446286]	[98]	[10.243763, 7.879267]	[98, 143]	[91907578]	[91907578, 91907623]
133_873	chr11	57901236	57901636	+	1000	243.0	[10.243763]	[105]	[8.446286]	[105]	[57901425]	[57901425]
133_8730	chr9	120403306	120403706	+	1000	66.0	[8.446286]	[101]	[10.243763]	[101]	[120403486]	[120403486]
133_8740	chrX	31372011	31372411	+	1000	66.0	[]	[]	[9.942509]	[141]	[]	[31372229]
133_8747	chr1	15849935	15850335	+	1000	65.0	[6.8921194]	[214]	[]	[]	[15850171]	[]
133_8753	chr1	45340112	45340512	+	1000	65.0	[8.662755]	[143]	[]	[]	[45340314]	[]
133_8759	chr1	109181057	109181457	+	1000	65.0	[]	[]	[6.152699]	[131]	[]	[109181245]
133_8760	chr1	112688894	112689294	+	1000	65.0	[13.548076]	[85]	[6.7182117]	[85]	[112689056]	[112689056]
133_8764	chr1	155262223	155262623	+	875	65.0	[7.879267]	[169]	[]	[]	[155262446]	[]
133_8766	chr1	205170570	205170970	+	1000	65.0	[14.173678, 9.761809]	[116, 153]	[11.842608, 6.7911124]	[116, 153]	[205170770, 205170807]	[205170770, 205170807]
133_8770	chr1	235367305	235367705	+	1000	65.0	[]	[]	[7.879267]	[85]	[]	[235367474]
133_8780	chr11	36409213	36409613	+	1000	65.0	[9.035112, 15.901753]	[126, 143]	[9.051821, 8.538297]	[126, 143]	[36409427, 36409444]	[36409427, 36409444]
133_8781	chr11	46426614	46427014	+	1000	65.0	[]	[]	[7.4425774]	[104]	[]	[46426816]
133_8785	chr11	96318834	96319234	+	1000	65.0	[]	[]	[7.6647887]	[175]	[]	[96319083]
133_8787	chr11	126062993	126063393	+	1000	65.0	[]	[]	[7.5900965]	[119]	[]	[126063188]
133_8788	chr12	1618544	1618944	+	1000	65.0	[10.850257, 6.7182117]	[80, 114]	[13.548076]	[114]	[1618724, 1618758]	[1618758]
133_879	chr1	110879913	110880313	+	1000	242.0	[11.842608]	[106]	[14.173678]	[106]	[110880107]	[110880107]
133_8790	chr12	54004148	54004548	+	1000	65.0	[13.5706835, 8.515688]	[68, 146]	[10.869366, 11.750599]	[68, 146]	[54004310, 54004388]	[54004310, 54004388]
133_8797	chr12	123584126	123584526	+	1000	65.0	[6.301925]	[123]	[9.213665, 8.007392]	[123, 124]	[123584323]	[123584323, 123584324]
133_8799	chr12	123967134	123967534	+	1000	65.0	[9.051821]	[106]	[9.035112]	[106]	[123967302]	[123967302]
133_88	chr6	151229295	151229695	+	1000	477.0	[11.842608, 13.548076]	[77, 98]	[14.173678, 6.7182117]	[77, 98]	[151229470, 151229491]	[151229470, 151229491]
133_8800	chr13	80601910	80602310	+	1000	65.0	[8.538297]	[157]	[15.901753]	[157]	[80602147]	[80602147]
133_8801	chr14	69685238	69685638	+	1000	65.0	[]	[]	[8.785794]	[106]	[]	[69685441]
133_8803	chr15	43230539	43230939	+	1000	65.0	[7.2698154]	[85]	[]	[]	[43230716]	[]
133_8805	chr15	63503616	63504016	+	1000	65.0	[]	[]	[6.3577366]	[172]	[]	[63503861]
133_8807	chr15	66720107	66720507	+	1000	65.0	[10.243763, 11.750599]	[88, 119]	[8.446286, 8.515688]	[88, 119]	[66720277, 66720308]	[66720277, 66720308]
133_8809	chr15	95559821	95560221	+	1000	65.0	[12.766095]	[135]	[]	[]	[95560051]	[]
133_8818	chr17	28735305	28735705	+	1000	65.0	[]	[]	[7.1081047]	[139]	[]	[28735531]
133_8822	chr17	46191606	46192006	+	1000	65.0	[8.515688]	[177]	[11.750599]	[177]	[46191856]	[46191856]
133_8827	chr18	3297389	3297789	+	1000	65.0	[7.7145987]	[158]	[]	[]	[3297623]	[]
133_8832	chr18	56473396	56473796	+	1000	65.0	[7.879267]	[94]	[]	[]	[56473586]	[]
133_8833	chr18	80112641	80113041	+	1000	65.0	[8.538297]	[107]	[15.901753]	[107]	[80112842]	[80112842]
133_8835	chr19	4400570	4400970	+	671	65.0	[]	[]	[10.621459]	[140]	[]	[4400771]
133_8837	chr19	28535262	28535662	+	1000	65.0	[12.766095]	[69]	[]	[]	[28535424]	[]
133_8838	chr19	30804310	30804710	+	1000	65.0	[14.173678, 11.842608]	[105, 126]	[11.842608, 14.173678]	[105, 126]	[30804511, 30804532]	[30804511, 30804532]
133_884	chr22	21588078	21588478	+	1000	242.0	[8.538297]	[98]	[15.901753]	[98]	[21588274]	[21588274]
133_8844	chr2	9033413	9033813	+	1000	65.0	[8.446286]	[91]	[10.243763]	[91]	[9033590]	[9033590]
133_8853	chr2	170213654	170214054	+	1000	65.0	[10.869366]	[104]	[13.5706835]	[104]	[170213853]	[170213853]
133_8854	chr2	196239635	196240035	+	1000	65.0	[]	[]	[6.4975696]	[150]	[]	[196239858]
133_8859	chr20	32109335	32109735	+	1000	65.0	[8.267781]	[219]	[]	[]	[32109579]	[]
133_8865	chr21	38850316	38850716	+	1000	65.0	[]	[]	[8.138241, 6.8476133]	[85, 101]	[]	[38850484, 38850500]
133_8866	chr21	39370443	39370843	+	1000	65.0	[10.435025]	[154]	[]	[]	[39370646]	[]
133_8872	chr22	21858392	21858792	+	1000	65.0	[8.684342]	[67]	[]	[]	[21858549]	[]
133_8876	chr22	23180834	23181234	+	1000	65.0	[6.5397067]	[79]	[6.1605587]	[79]	[23181003]	[23181003]
133_8878	chr22	37188904	37189304	+	1000	65.0	[14.173678]	[66]	[11.842608, 8.490457]	[66, 87]	[37189068]	[37189068, 37189089]
133_8882	chr3	31532092	31532492	+	1000	65.0	[8.247232]	[105]	[]	[]	[31532262]	[]
133_8884	chr3	33798406	33798806	+	1000	65.0	[8.684342]	[142]	[]	[]	[33798578]	[]
133_8887	chr3	49724287	49724687	+	1000	65.0	[14.173678, 13.548076]	[103, 129]	[11.842608, 6.7182117]	[103, 129]	[49724480, 49724506]	[49724480, 49724506]
133_8888	chr3	60190084	60190484	+	1000	65.0	[10.243763]	[121]	[6.8921194, 8.446286]	[99, 121]	[60190296]	[60190274, 60190296]
133_8890	chr3	81743353	81743753	+	1000	65.0	[]	[]	[6.4228773]	[147]	[]	[81743572]
133_8893	chr3	153166229	153166629	+	1000	65.0	[6.244324]	[69]	[]	[]	[153166382]	[]
133_8895	chr3	195850836	195851236	+	1000	65.0	[]	[]	[10.412417]	[117]	[]	[195851045]
133_8899	chr4	73990952	73991352	+	1000	65.0	[9.761809, 9.761809]	[86, 112]	[6.7911124, 6.7911124]	[86, 112]	[73991128, 73991154]	[73991128, 73991154]
133_89	chr8	127960195	127960595	+	1000	477.0	[11.842608]	[103]	[6.152699, 14.173678]	[73, 103]	[127960390]	[127960360, 127960390]
133_8903	chr4	158877064	158877464	+	1000	65.0	[11.820001]	[138]	[10.022524]	[138]	[158877291]	[158877291]
133_8904	chr4	173208394	173208794	+	1000	65.0	[9.288357]	[75]	[8.70695]	[75]	[173208566]	[173208566]
133_8908	chr5	105263505	105263905	+	1000	65.0	[14.173678, 7.686224, 14.173678]	[80, 132, 153]	[11.842608, 11.842608]	[80, 153]	[105263668, 105263720, 105263741]	[105263668, 105263741]
133_891	chr17	27908225	27908625	+	1000	241.0	[6.7182117, 14.173678]	[113, 134]	[13.548076, 11.842608]	[113, 134]	[27908438, 27908459]	[27908438, 27908459]
133_892	chr2	48605740	48606140	+	1000	241.0	[]	[]	[8.614941]	[132]	[]	[48605954]
133_8920	chr6	20401669	20402069	+	1000	65.0	[6.957288]	[144]	[11.03802]	[144]	[20401898]	[20401898]
133_8933	chr7	24897030	24897430	+	1000	65.0	[]	[]	[8.490457]	[126]	[]	[24897241]
133_8937	chr7	100428048	100428448	+	1000	65.0	[8.354226]	[106]	[]	[]	[100428248]	[]
133_8939	chr7	112433322	112433722	+	1000	65.0	[6.152699]	[87]	[]	[]	[112433492]	[]
133_8943	chr7	142716601	142717001	+	1000	65.0	[9.136207]	[150]	[]	[]	[142716823]	[]
133_8947	chr8	54679302	54679702	+	1000	65.0	[11.842608]	[125]	[14.173678]	[125]	[54679518]	[54679518]
133_8948	chr8	55851612	55852012	+	1000	65.0	[11.842608]	[98]	[14.173678]	[98]	[55851807]	[55851807]
133_8949	chr8	58672041	58672441	+	1000	65.0	[6.552134]	[97]	[]	[]	[58672237]	[]
133_8951	chr8	105568936	105569336	+	1000	65.0	[]	[]	[7.880774]	[63]	[]	[105569098]
133_8957	chr9	77882256	77882656	+	1000	65.0	[12.597441, 10.218532]	[65, 110]	[10.266372]	[65]	[77882420, 77882465]	[77882420]
133_8959	chr9	91898968	91899368	+	1000	65.0	[]	[]	[7.5739202]	[164]	[]	[91899204]
133_896	chr6	127397974	127398374	+	1000	241.0	[14.173678, 11.820001]	[86, 107]	[11.842608, 10.022524]	[86, 107]	[127398151, 127398172]	[127398151, 127398172]
133_8960	chr9	105539436	105539836	+	1000	65.0	[6.435]	[112]	[]	[]	[105539631]	[]
133_8961	chr9	112379320	112379720	+	1000	65.0	[15.901753]	[104]	[8.538297]	[104]	[112379504]	[112379504]
