#PeakID(python identify_motif.py ./ENCODE_processed_files/RREB1_idr.fa RREB1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
874_6672	chr5	159209583	159209983	+	1000	43.0	[8.052766]	[192]	[]	[]	[159209810]	[]
874_6685	chr6	41735015	41735415	+	1000	43.0	[14.288566, 5.5001035]	[210, 211]	[12.854072]	[161]	[41735244, 41735245]	[41735195]
874_6687	chr6	96837077	96837477	+	1000	43.0	[3.2202404]	[111]	[]	[]	[96837257]	[]
874_6695	chr7	2353672	2354072	+	1000	43.0	[]	[]	[5.656222]	[155]	[]	[2353899]
874_6701	chr7	73725773	73726173	+	1000	43.0	[]	[]	[1.9964719]	[145]	[]	[73725954]
874_6711	chr7	128353250	128353650	+	1000	43.0	[7.3422284, 4.007244, 7.3422284, 7.3422284]	[108, 110, 112, 114]	[]	[]	[128353454, 128353456, 128353458, 128353460]	[]
874_6718	chr8	43055980	43056380	+	1000	43.0	[2.6421988, 3.0604153, 4.865614, 7.05832, 5.7952495]	[163, 170, 174, 176, 184]	[]	[]	[43056183, 43056190, 43056194, 43056196, 43056204]	[]
874_6720	chr8	90165596	90165996	+	1000	43.0	[2.027254, 10.934598]	[158, 162]	[]	[]	[90165841, 90165845]	[]
874_6728	chr9	96450170	96450570	+	1000	43.0	[]	[]	[3.7553318]	[126]	[]	[96450338]
874_6730	chr9	110256575	110256975	+	1000	43.0	[3.5978327]	[139]	[]	[]	[110256784]	[]
874_6733	chr9	127699113	127699513	+	1000	43.0	[5.888123, 1.8991064, 2.8766735]	[103, 106, 107]	[]	[]	[127699304, 127699307, 127699308]	[]
874_6736	chr9	130928757	130929157	+	1000	43.0	[]	[]	[4.7911377, 7.274417, 7.5268283]	[58, 141, 152]	[]	[130928913, 130928996, 130929007]
874_6747	chr1	15543583	15543983	+	1000	42.5	[]	[]	[2.5531387]	[135]	[]	[15543803]
874_6748	chr1	16055982	16056382	+	1000	42.5	[]	[]	[2.9762006]	[152]	[]	[16056193]
874_6751	chr1	23019192	23019592	+	1000	42.5	[]	[]	[1.6250395, 7.5268283, 5.3533297]	[163, 165, 176]	[]	[23019401, 23019403, 23019414]
874_6758	chr1	39025695	39026095	+	1000	42.5	[]	[]	[5.656222, 5.7207217]	[144, 149]	[]	[39025862, 39025867]
874_6759	chr1	42824744	42825144	+	1000	42.5	[]	[]	[7.0512776]	[150]	[]	[42824948]
874_6775	chr1	161726569	161726969	+	1000	42.5	[]	[]	[7.917623, 10.068253, 4.3727665, 2.1950033]	[156, 160, 161, 163]	[]	[161726758, 161726762, 161726763, 161726765]
874_6776	chr1	167722102	167722502	+	1000	42.5	[2.9969518]	[105]	[1.9024156, 2.3848555]	[159, 161]	[167722291]	[167722345, 167722347]
874_6777	chr1	173303053	173303453	+	1000	42.5	[]	[]	[4.629526, 5.0641456]	[77, 79]	[]	[173303208, 173303210]
874_6783	chr1	205679483	205679883	+	1000	42.5	[1.9288132, 5.959441, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284]	[188, 192, 194, 196, 198, 200, 202, 204, 206, 208, 210, 212, 214, 216, 218]	[]	[]	[205679681, 205679685, 205679687, 205679689, 205679691, 205679693, 205679695, 205679697, 205679699, 205679701, 205679703, 205679705, 205679707, 205679709, 205679711]	[]
874_6785	chr1	206924069	206924469	+	1000	42.5	[]	[]	[5.45365, 2.5991845, 6.265693, 1.8646828, 10.236002, 2.4690702, 3.9230297, 14.422017, 13.10252, 16.440128, 1.8583771, 2.1826408, 6.382864, 2.4690702, 3.9230297]	[67, 68, 71, 73, 75, 112, 114, 116, 118, 120, 123, 143, 145, 157, 159]	[]	[206924226, 206924227, 206924230, 206924232, 206924234, 206924271, 206924273, 206924275, 206924277, 206924279, 206924282, 206924302, 206924304, 206924316, 206924318]
874_6787	chr1	225962339	225962739	+	1000	42.5	[]	[]	[1.914778]	[93]	[]	[225962513]
874_679	chr7	87330851	87331251	+	1000	79.0	[]	[]	[1.9708328]	[141]	[]	[87331091]
874_6793	chr10	63630624	63631024	+	1000	42.5	[3.0127492]	[184]	[]	[]	[63630817]	[]
874_6822	chr13	107940066	107940466	+	1000	42.5	[3.9906883]	[230]	[]	[]	[107940316]	[]
874_6833	chr15	81950923	81951323	+	1000	42.5	[5.3195953]	[111]	[]	[]	[81951128]	[]
874_6834	chr15	82305134	82305534	+	1000	42.5	[13.108096, 2.7352602]	[151, 154]	[]	[]	[82305305, 82305308]	[]
874_6861	chr18	8882883	8883283	+	1000	42.5	[]	[]	[7.965242, 2.9050283, 4.761254, 4.5792785, 3.0532694, 8.907873, 2.9050283, 3.8511264, 9.8219795]	[101, 103, 104, 105, 106, 109, 110, 111, 113]	[]	[8883043, 8883045, 8883046, 8883047, 8883048, 8883051, 8883052, 8883053, 8883055]
874_687	chr5	40835128	40835528	+	1000	78.5	[]	[]	[2.3848555]	[122]	[]	[40835315]
874_6878	chr19	54159277	54159677	+	1000	42.5	[3.294941]	[158]	[]	[]	[54159497]	[]
874_6884	chr2	44168819	44169219	+	1000	42.5	[]	[]	[3.128074, 2.1143172]	[90, 91]	[]	[44168995, 44168996]
874_6895	chr20	370902	371302	+	1000	42.5	[2.6710877, 3.2432256]	[67, 72]	[]	[]	[371054, 371059]	[]
874_6898	chr20	63263955	63264355	+	1000	42.5	[]	[]	[2.723789, 1.6229693]	[128, 130]	[]	[63264138, 63264140]
874_690	chr9	128203025	128203425	+	1000	78.5	[1.8991064]	[167]	[]	[]	[128203219]	[]
874_6907	chr22	19140482	19140882	+	1000	42.5	[]	[]	[2.9740832]	[157]	[]	[19140660]
874_6908	chr22	19195664	19196064	+	1000	42.5	[]	[]	[4.6302576]	[139]	[]	[19195832]
874_6919	chr22	20577666	20578066	+	1000	42.5	[]	[]	[1.8799462, 5.1478057]	[133, 147]	[]	[20577884, 20577898]
874_692	chr1	10430211	10430611	+	1000	78.0	[3.1595743]	[220]	[]	[]	[10430460]	[]
874_6922	chr22	20742160	20742560	+	1000	42.5	[2.722907, 5.106278]	[218, 237]	[]	[]	[20742383, 20742402]	[]
874_6923	chr22	20861241	20861641	+	1000	42.5	[1.6925211]	[75]	[1.896305, 4.86299]	[102, 113]	[20861403]	[20861430, 20861441]
874_6924	chr22	20881020	20881420	+	1000	42.5	[]	[]	[8.492969, 3.42998, 3.7192457]	[89, 90, 123]	[]	[20881197, 20881198, 20881231]
874_6929	chr22	21749528	21749928	+	1000	42.5	[3.2920926]	[158]	[]	[]	[21749766]	[]
874_6931	chr22	21811898	21812298	+	1000	42.5	[6.9547944, 9.043067]	[121, 216]	[]	[]	[21812052, 21812147]	[]
874_6932	chr22	21916653	21917053	+	1000	42.5	[]	[]	[2.6316926, 6.646993, 5.0282364]	[74, 77, 79]	[]	[21916816, 21916819, 21916821]
874_694	chr1	27321882	27322282	+	1000	78.0	[]	[]	[7.6629043]	[85]	[]	[27322049]
874_6940	chr22	22542969	22543369	+	1000	42.5	[]	[]	[7.3940897, 3.7650185, 2.311059, 3.5433893]	[169, 172, 174, 177]	[]	[22543188, 22543191, 22543193, 22543196]
874_696	chr15	77953837	77954237	+	1000	78.0	[2.8928208]	[156]	[]	[]	[77954070]	[]
874_6962	chr5	66144381	66144781	+	672	42.5	[]	[]	[2.1652963]	[86]	[]	[66144552]
874_697	chr22	21656480	21656880	+	1000	78.0	[]	[]	[3.620138, 2.9250484]	[150, 157]	[]	[21656672, 21656679]
874_6995	chr6	163413400	163413800	+	1000	42.5	[3.3634617]	[114]	[]	[]	[163413611]	[]
874_7006	chr7	116951568	116951968	+	1000	42.5	[]	[]	[5.402197]	[179]	[]	[116951785]
874_7008	chr7	129218580	129218980	+	1000	42.5	[5.518253, 4.8655105]	[122, 126]	[]	[]	[129218780, 129218784]	[]
874_7027	chr9	133137622	133138022	+	1000	42.5	[2.301308]	[190]	[]	[]	[133137871]	[]
874_7031	chrUn_GL000219v1	92325	92725	+	1000	42.5	[3.059533]	[132]	[]	[]	[92507]	[]
874_7035	chr1	6613687	6614087	+	1000	42.0	[12.126651]	[137]	[]	[]	[6613924]	[]
874_7040	chr1	16610608	16611008	+	1000	42.0	[1.9630817]	[158]	[]	[]	[16610856]	[]
874_7045	chr1	26126774	26127174	+	1000	42.0	[]	[]	[6.161235, 10.946027, 3.3985085, 3.5073545]	[209, 211, 212, 214]	[]	[26126995, 26126997, 26126998, 26127000]
874_7048	chr1	33361601	33362001	+	1000	42.0	[]	[]	[3.767643]	[161]	[]	[33361825]
874_7059	chr1	113390410	113390810	+	1000	42.0	[4.339677]	[147]	[]	[]	[113390650]	[]
874_7063	chr1	203287430	203287830	+	1000	42.0	[]	[]	[2.5518265]	[94]	[]	[203287614]
874_707	chr15	20341267	20341667	+	1000	77.5	[2.6393502, 4.1584377, 4.053875, 10.828078]	[123, 127, 130, 131]	[]	[]	[20341488, 20341492, 20341495, 20341496]	[]
874_7071	chr1	226579135	226579535	+	1000	42.0	[2.8222299]	[185]	[]	[]	[226579323]	[]
874_7073	chr1	234755283	234755683	+	1000	42.0	[4.6618795]	[164]	[]	[]	[234755496]	[]
874_7088	chr10	102713893	102714293	+	1000	42.0	[2.2845972]	[177]	[]	[]	[102714117]	[]
874_7112	chr14	23286300	23286700	+	1000	42.0	[5.18352, 3.5171247]	[70, 71]	[]	[]	[23286456, 23286457]	[]
874_7113	chr14	49586336	49586736	+	1000	42.0	[]	[]	[3.8007324]	[73]	[]	[49586505]
874_7121	chr15	74545951	74546351	+	1000	42.0	[1.6767458]	[156]	[]	[]	[74546187]	[]
874_7124	chr15	92804115	92804515	+	1000	42.0	[]	[]	[3.395303]	[104]	[]	[92804291]
874_7127	chr16	4615931	4616331	+	1000	42.0	[]	[]	[5.92883]	[181]	[]	[4616145]
874_7135	chr16	84647850	84648250	+	1000	42.0	[]	[]	[4.4432025]	[178]	[]	[84648040]
874_7136	chr16	85462116	85462516	+	1000	42.0	[]	[]	[2.9573596]	[101]	[]	[85462301]
874_7160	chr19	47607968	47608368	+	1000	42.0	[4.430891, 2.3478878]	[136, 137]	[]	[]	[47608151, 47608152]	[]
874_7177	chr2	215870027	215870427	+	1000	42.0	[]	[]	[4.5249476]	[111]	[]	[215870223]
874_7201	chr22	20881756	20882156	+	1000	42.0	[]	[]	[2.4041665]	[165]	[]	[20881944]
874_7204	chr22	21668086	21668486	+	1000	42.0	[4.777359]	[175]	[]	[]	[21668303]	[]
874_7210	chr22	22132300	22132700	+	1000	42.0	[]	[]	[4.2535048]	[216]	[]	[22132531]
874_7213	chr22	22540040	22540440	+	1000	42.0	[]	[]	[3.5821588, 2.3848555]	[126, 130]	[]	[22540223, 22540227]
874_7219	chr3	5187565	5187965	+	1000	42.0	[]	[]	[2.0112615]	[122]	[]	[5187745]
874_722	chr1	30778162	30778562	+	1000	77.0	[2.9231553, 13.832011]	[80, 84]	[]	[]	[30778326, 30778330]	[]
874_7227	chr4	54064277	54064677	+	1000	42.0	[]	[]	[6.144041]	[105]	[]	[54064457]
874_725	chr16	79972295	79972695	+	1000	77.0	[1.6671627]	[152]	[]	[]	[79972517]	[]
874_7252	chr5	159207926	159208326	+	1000	42.0	[2.7054892, 1.7521555, 3.7192457]	[107, 162, 163]	[]	[]	[159208115, 159208170, 159208171]	[]
874_7253	chr5	176543518	176543918	+	1000	42.0	[6.7361174]	[119]	[]	[]	[176543690]	[]
874_7263	chr6	34791437	34791837	+	1000	42.0	[]	[]	[6.8397975]	[101]	[]	[34791624]
874_7284	chr7	101126785	101127185	+	1000	42.0	[]	[]	[2.5875401, 8.220514]	[96, 146]	[]	[101126971, 101127021]
874_730	chr22	19986845	19987245	+	1000	77.0	[4.697748]	[131]	[]	[]	[19987050]	[]
874_7304	chr9	130907366	130907766	+	1000	42.0	[6.5339026]	[137]	[]	[]	[130907586]	[]
874_7311	chrX	154484410	154484810	+	1000	42.0	[1.7521555]	[71]	[]	[]	[154484561]	[]
874_7314	chr1	15523726	15524126	+	1000	41.5	[]	[]	[1.8486391]	[120]	[]	[15523936]
874_7317	chr1	15831889	15832289	+	1000	41.5	[]	[]	[5.148688, 5.738823, 2.9769318]	[111, 115, 116]	[]	[15832058, 15832062, 15832063]
874_7318	chr1	16187705	16188105	+	1000	41.5	[]	[]	[2.8389406, 3.1472118]	[218, 222]	[]	[16187930, 16187934]
874_7320	chr1	18425123	18425523	+	1000	41.5	[6.361707, 7.396517]	[87, 89]	[]	[]	[18425308, 18425310]	[]
874_7324	chr1	26865279	26865679	+	1000	41.5	[5.604515, 6.7332687, 4.0194097]	[174, 176, 178]	[3.059533]	[142]	[26865516, 26865518, 26865520]	[26865484]
874_7344	chr1	156127111	156127511	+	1000	41.5	[]	[]	[2.6193304]	[57]	[]	[156127262]
874_7347	chr1	160262187	160262587	+	1000	41.5	[4.5914435]	[186]	[]	[]	[160262418]	[]
874_7368	chr10	69317132	69317532	+	1000	41.5	[]	[]	[4.761254]	[157]	[]	[69317363]
874_7369	chr10	72243777	72244177	+	674	41.5	[]	[]	[7.219027]	[133]	[]	[72243984]
874_7373	chr10	97736882	97737282	+	1000	41.5	[]	[]	[4.487918]	[108]	[]	[97737064]
874_7378	chr11	64207671	64208071	+	1000	41.5	[3.2694054]	[135]	[]	[]	[64207869]	[]
874_7385	chr12	49264442	49264842	+	1000	41.5	[1.7125633, 6.518836]	[166, 174]	[]	[]	[49264681, 49264689]	[]
874_7386	chr12	50504779	50505179	+	1000	41.5	[]	[]	[3.1472118]	[180]	[]	[50505029]
874_739	chr10	41133732	41134132	+	1000	76.5	[]	[]	[6.107682, 6.730644]	[149, 151]	[]	[41133980, 41133982]
874_7391	chr12	111766555	111766955	+	1000	41.5	[]	[]	[1.6793702]	[93]	[]	[111766734]
874_7394	chr13	93274104	93274504	+	1000	41.5	[]	[]	[3.651713]	[144]	[]	[93274311]
874_7407	chr15	74433507	74433907	+	1000	41.5	[3.1632555]	[102]	[]	[]	[74433676]	[]
874_7417	chr16	84145151	84145551	+	1000	41.5	[]	[]	[2.9794626]	[146]	[]	[84145357]
874_7427	chr17	58679334	58679734	+	1000	41.5	[3.2919888]	[126]	[]	[]	[58679548]	[]
874_7433	chr17	82461846	82462246	+	1000	41.5	[]	[]	[3.4186544]	[97]	[]	[82462027]
874_7436	chr18	47931277	47931677	+	1000	41.5	[]	[]	[4.1892195]	[69]	[]	[47931432]
874_7446	chr19	48513327	48513727	+	963	41.5	[2.5551357, 3.1122763]	[82, 86]	[]	[]	[48513507, 48513511]	[]
874_7449	chr19	58347531	58347931	+	1000	41.5	[7.929156, 3.461799, 4.169909, 7.929156, 3.461799]	[133, 135, 140, 145, 147]	[]	[]	[58347689, 58347691, 58347696, 58347701, 58347703]	[]
874_7455	chr2	68429421	68429821	+	1000	41.5	[3.7994199]	[61]	[]	[]	[68429580]	[]
874_7459	chr2	126657093	126657493	+	1000	41.5	[]	[]	[2.8292027]	[149]	[]	[126657317]
874_7467	chr20	45415766	45416166	+	1000	41.5	[2.1334553, 2.5233166]	[129, 139]	[]	[]	[45415970, 45415980]	[]
874_7470	chr20	56468260	56468660	+	1000	41.5	[4.0548606]	[187]	[]	[]	[56468466]	[]
874_7472	chr21	10431846	10432246	+	1000	41.5	[]	[]	[8.419172, 4.7979555]	[127, 129]	[]	[10432017, 10432019]
874_7487	chr22	20235620	20236020	+	1000	41.5	[]	[]	[2.2845972]	[177]	[]	[20235852]
874_7494	chr22	20810709	20811109	+	1000	41.5	[2.912863]	[123]	[]	[]	[20810885]	[]
874_7499	chr22	21691703	21692103	+	1000	41.5	[]	[]	[3.2314265, 5.2353806]	[146, 150]	[]	[21691921, 21691925]
874_75	chr7	138257331	138257731	+	1000	245.0	[]	[]	[3.1122763]	[58]	[]	[138257482]
874_750	chr9	131178921	131179321	+	1000	76.5	[2.3454604]	[161]	[]	[]	[131179146]	[]
874_7517	chr22	22513002	22513402	+	1000	41.5	[1.7809805]	[157]	[]	[]	[22513218]	[]
874_7521	chr22	22622313	22622713	+	1000	41.5	[]	[]	[4.135569]	[140]	[]	[22622487]
874_7530	chr3	138410228	138410628	+	1000	41.5	[]	[]	[4.221728]	[92]	[]	[138410391]
874_7543	chr5	56037401	56037801	+	1000	41.5	[]	[]	[6.852109, 6.164083]	[103, 107]	[]	[56037560, 56037564]
874_7549	chr5	133247906	133248306	+	1000	41.5	[]	[]	[1.6285459]	[197]	[]	[133248142]
874_7567	chr6	27495659	27496059	+	1000	41.5	[]	[]	[3.0753083]	[157]	[]	[27495894]
874_7568	chr6	27752954	27753354	+	1000	41.5	[]	[]	[2.5032744]	[111]	[]	[27753139]
874_7574	chr6	37244682	37245082	+	1000	41.5	[]	[]	[3.5136182]	[137]	[]	[37244849]
874_7587	chr7	39950078	39950478	+	1000	41.5	[6.2282557]	[172]	[]	[]	[39950298]	[]
874_7589	chr7	73719168	73719568	+	545	41.5	[3.7035742]	[91]	[]	[]	[73719321]	[]
874_7603	chr7	150964850	150965250	+	1000	41.5	[]	[]	[4.007244, 2.1186657, 5.45365, 7.3422284, 2.624457, 2.9424663]	[112, 124, 126, 128, 130, 132]	[]	[150965054, 150965066, 150965068, 150965070, 150965072, 150965074]
874_7609	chr8	103020893	103021293	+	1000	41.5	[]	[]	[5.1634774]	[181]	[]	[103021087]
874_7623	chr9	124282712	124283112	+	1000	41.5	[]	[]	[3.1113944]	[92]	[]	[124282874]
874_765	chr6	31834262	31834662	+	1000	76.0	[]	[]	[11.234865, 9.6966915]	[66, 71]	[]	[31834418, 31834423]
874_7671	chr1	244366875	244367275	+	1000	41.0	[]	[]	[2.2845972]	[120]	[]	[244367073]
874_7688	chr11	65780603	65781003	+	1000	41.0	[]	[]	[5.0152364]	[133]	[]	[65780812]
874_7693	chr12	57111923	57112323	+	1000	41.0	[4.5151057, 4.5914435, 2.6763182, 2.9424663, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284]	[140, 176, 181, 183, 187, 189, 191, 193, 195, 197, 199, 201, 203]	[]	[]	[57112101, 57112137, 57112142, 57112144, 57112148, 57112150, 57112152, 57112154, 57112156, 57112158, 57112160, 57112162, 57112164]	[]
874_7722	chr16	33336632	33337032	+	1000	41.0	[]	[]	[4.813804, 2.6393502, 4.221728, 2.704478, 6.1103067, 4.813804]	[130, 138, 147, 152, 156, 165]	[]	[33336846, 33336854, 33336863, 33336868, 33336872, 33336881]
874_7728	chr16	87780642	87781042	+	1000	41.0	[7.8111033, 2.4206731]	[132, 136]	[]	[]	[87780860, 87780864]	[]
874_7731	chr17	36545431	36545831	+	1000	41.0	[]	[]	[3.918785]	[100]	[]	[36545601]
874_7739	chr17	75904947	75905347	+	1000	41.0	[7.138341]	[171]	[]	[]	[75905188]	[]
874_7746	chr19	6516569	6516969	+	1000	41.0	[]	[]	[9.30041]	[199]	[]	[6516790]
874_775	chr22	21101817	21102217	+	1000	75.5	[10.867474]	[102]	[2.457641]	[168]	[21101970]	[21102036]
874_7751	chr19	18477901	18478301	+	1000	41.0	[7.6275563]	[165]	[]	[]	[18478148]	[]
874_7761	chr19	48618871	48619271	+	1000	41.0	[3.918785]	[125]	[]	[]	[48619074]	[]
874_7762	chr19	50134174	50134574	+	968	41.0	[]	[]	[4.1373587]	[143]	[]	[50134416]
874_7766	chr19	58572998	58573398	+	1000	41.0	[2.1343372]	[165]	[]	[]	[58573174]	[]
874_7771	chr2	27050499	27050899	+	1000	41.0	[]	[]	[3.6315672]	[156]	[]	[27050713]
874_7782	chr21	6370921	6371321	+	925	41.0	[]	[]	[7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284]	[94, 96, 98, 100, 102, 104, 106, 108, 110, 112, 114, 116, 118, 120, 122, 124, 126, 128, 130]	[]	[6371109, 6371111, 6371113, 6371115, 6371117, 6371119, 6371121, 6371123, 6371125, 6371127, 6371129, 6371131, 6371133, 6371135, 6371137, 6371139, 6371141, 6371143, 6371145]
874_7788	chr21	43884350	43884750	+	1000	41.0	[]	[]	[6.5462646, 4.4941816, 5.4693213, 6.2274776, 2.8389406]	[115, 119, 121, 153, 156]	[]	[43884550, 43884554, 43884556, 43884588, 43884591]
874_7789	chr21	44299653	44300053	+	1000	41.0	[]	[]	[8.215388, 9.499067, 2.9050283, 9.984817]	[106, 107, 108, 109]	[]	[44299854, 44299855, 44299856, 44299857]
874_7798	chr22	20445776	20446176	+	1000	41.0	[]	[]	[1.9630817]	[155]	[]	[20445939]
874_7799	chr22	20449797	20450197	+	1000	41.0	[5.362844, 3.7043526, 9.363701]	[191, 195, 196]	[]	[]	[20450007, 20450011, 20450012]	[]
874_7807	chr22	21456442	21456842	+	1000	41.0	[]	[]	[3.7014003, 6.0113025]	[190, 192]	[]	[21456644, 21456646]
874_7819	chr22	22962137	22962537	+	1000	41.0	[]	[]	[8.335061]	[91]	[]	[22962317]
874_7820	chr22	22967154	22967554	+	1000	41.0	[]	[]	[3.1755667, 8.355882]	[155, 156]	[]	[22967378, 22967379]
874_7823	chr3	15274806	15275206	+	1000	41.0	[2.8608758, 4.273434]	[149, 155]	[]	[]	[15274964, 15274970]	[]
874_7830	chr3	185813741	185814141	+	1000	41.0	[]	[]	[2.1334553]	[145]	[]	[185813913]
874_7843	chr5	135482315	135482715	+	1000	41.0	[]	[]	[6.9547944, 2.702865, 5.604515, 7.157798]	[107, 110, 119, 122]	[]	[135482515, 135482518, 135482527, 135482530]
874_7847	chr5	160197756	160198156	+	1000	41.0	[]	[]	[3.3434417, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 2.1186657, 2.5208895, 7.3422284, 2.1186657, 2.5208895]	[70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 94, 96, 106, 112, 114]	[]	[160197920, 160197922, 160197924, 160197926, 160197928, 160197930, 160197932, 160197934, 160197936, 160197938, 160197944, 160197946, 160197956, 160197962, 160197964]
874_7850	chr6	6724700	6725100	+	1000	41.0	[2.8379037]	[90]	[]	[]	[6724862]	[]
874_7853	chr6	16759857	16760257	+	1000	41.0	[4.007244, 2.1186657]	[75, 79]	[]	[]	[16760009, 16760013]	[]
874_7858	chr6	27290458	27290858	+	1000	41.0	[]	[]	[2.4813392]	[110]	[]	[27290631]
874_7863	chr6	42901504	42901904	+	1000	41.0	[]	[]	[6.164187]	[74]	[]	[42901675]
874_7871	chr6	150419239	150419639	+	1000	41.0	[]	[]	[2.5351157]	[189]	[]	[150419430]
874_7875	chr6	162364485	162364885	+	1000	41.0	[]	[]	[8.336373, 8.042461]	[155, 157]	[]	[162364730, 162364732]
874_788	chr6	70394733	70395133	+	1000	75.5	[]	[]	[1.8769941]	[130]	[]	[70394963]
874_7896	chr7	150988315	150988715	+	1000	41.0	[1.7830505, 2.6711915]	[130, 169]	[]	[]	[150988522, 150988561]	[]
874_7898	chr7	157398206	157398606	+	1000	41.0	[2.3848555, 3.917903]	[107, 109]	[4.388544]	[168]	[157398360, 157398362]	[157398421]
874_7899	chr7	158831696	158832096	+	1000	41.0	[4.3367248]	[106]	[]	[]	[158831889]	[]
874_7918	chr9	130952044	130952444	+	1000	41.0	[]	[]	[6.5462646]	[184]	[]	[130952232]
874_792	chr9	131065560	131065960	+	1000	75.5	[10.184183, 1.6581197]	[63, 65]	[]	[]	[131065716, 131065718]	[]
874_7922	chrUn_GL000214v1	131547	131947	+	1000	41.0	[]	[]	[5.688533, 6.8301735, 8.401754, 9.1306]	[132, 134, 164, 165]	[]	[131757, 131759, 131789, 131790]
874_7923	chrUn_GL000224v1	17564	17964	+	1000	41.0	[]	[]	[6.2096386]	[146]	[]	[17806]
874_7924	chrUn_GL000224v1	25865	26265	+	1000	41.0	[]	[]	[5.601891]	[90]	[]	[26053]
874_793	chr9	131272340	131272740	+	1000	75.5	[]	[]	[2.0491896, 13.394329, 1.678359, 4.42316]	[166, 167, 168, 173]	[]	[131272519, 131272520, 131272521, 131272526]
874_7932	chr1	30900046	30900446	+	1000	40.5	[2.4690702]	[161]	[]	[]	[30900265]	[]
874_7937	chr1	52703164	52703564	+	1000	40.5	[3.3979273, 3.0402222]	[71, 81]	[]	[]	[52703315, 52703325]	[]
874_7943	chr1	116476230	116476630	+	754	40.5	[]	[]	[3.0481038, 3.1093242]	[201, 208]	[]	[116476469, 116476476]
874_7947	chr1	145465406	145465806	+	1000	40.5	[4.4360566, 3.2919888]	[168, 170]	[]	[]	[145465638, 145465640]	[]
874_7953	chr1	166840768	166841168	+	1000	40.5	[2.1010506]	[147]	[]	[]	[166840964]	[]
874_796	chr1	124080106	124080506	+	1000	75.0	[]	[]	[2.772698, 4.8420653]	[61, 63]	[]	[124080266, 124080268]
874_7962	chr1	212485231	212485631	+	1000	40.5	[]	[]	[2.4295292, 5.7231493, 3.1956089, 4.1173162, 7.041961]	[210, 213, 217, 225, 226]	[]	[212485459, 212485462, 212485466, 212485474, 212485475]
874_7963	chr1	234893567	234893967	+	1000	40.5	[7.068893, 6.028889, 18.550337, 6.5339026, 3.681358, 4.687457, 3.5653245, 1.7249256]	[67, 68, 69, 71, 74, 76, 114, 117]	[]	[]	[234893718, 234893719, 234893720, 234893722, 234893725, 234893727, 234893765, 234893768]	[]
874_7968	chr10	46525884	46526284	+	1000	40.5	[5.570996, 4.1698666, 2.7545712, 2.5516715, 10.795673, 4.4098377, 3.649694, 7.2580137, 3.5777905, 6.170973, 8.3877, 5.3389063, 3.5259714, 7.3025746, 9.2970495, 1.9438179, 6.022732, 5.2838817, 2.890647, 8.39913, 8.28118, 9.770488, 2.3848555, 7.0163426, 5.3802614, 2.8265781, 5.8752265, 2.28217]	[80, 81, 82, 83, 85, 89, 120, 124, 131, 133, 135, 137, 138, 140, 141, 142, 143, 145, 147, 150, 152, 154, 159, 161, 163, 165, 172, 173]	[]	[]	[46526038, 46526039, 46526040, 46526041, 46526043, 46526047, 46526078, 46526082, 46526089, 46526091, 46526093, 46526095, 46526096, 46526098, 46526099, 46526100, 46526101, 46526103, 46526105, 46526108, 46526110, 46526112, 46526117, 46526119, 46526121, 46526123, 46526130, 46526131]	[]
874_7972	chr10	79145166	79145566	+	642	40.5	[]	[]	[6.430377, 2.1543794, 3.2431219, 7.927159, 17.453781, 8.200495, 2.318613, 6.0702443, 6.2600327, 5.623826]	[105, 106, 110, 152, 155, 156, 158, 160, 163, 164]	[]	[79145355, 79145356, 79145360, 79145402, 79145405, 79145406, 79145408, 79145410, 79145413, 79145414]
874_7973	chr11	12149846	12150246	+	1000	40.5	[]	[]	[2.3848555, 3.493576, 10.808036, 6.2676086]	[87, 90, 141, 142]	[]	[12149997, 12150000, 12150051, 12150052]
874_7989	chr12	52023601	52024001	+	1000	40.5	[]	[]	[2.6105254]	[132]	[]	[52023820]
874_7994	chr12	64759028	64759428	+	1000	40.5	[4.9482665]	[55]	[]	[]	[64759179]	[]
874_7997	chr12	122887161	122887561	+	903	40.5	[2.0999358]	[207]	[]	[]	[122887412]	[]
874_80	chr1	124098785	124099185	+	1000	242.0	[]	[]	[2.772698, 4.8420653, 3.1017702, 4.0521326]	[75, 77, 79, 80]	[]	[124098959, 124098961, 124098963, 124098964]
874_8004	chr15	50686746	50687146	+	1000	40.5	[]	[]	[1.6705858]	[120]	[]	[50686959]
