#PeakID(python identify_motif.py ./ENCODE_processed_files/MAFK_idr.fa MAFK --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
420_8684	chr6	32759671	32760071	+	1000	94.0	[11.476549]	[106]	[11.476549]	[98]	[32759871]	[32759863]
420_8687	chr6	70369298	70369698	+	1000	94.0	[]	[]	[11.476549]	[79]	[]	[70369476]
420_8688	chr6	88653932	88654332	+	1000	94.0	[11.476549, 11.476549]	[99, 124]	[]	[]	[88654112, 88654137]	[]
420_8690	chr6	106519597	106519997	+	1000	94.0	[]	[]	[11.476549]	[115]	[]	[106519803]
420_8692	chr7	2966739	2967139	+	1000	94.0	[]	[]	[7.2262077]	[94]	[]	[2966928]
420_8693	chr7	107442670	107443070	+	1000	94.0	[]	[]	[7.2262077]	[111]	[]	[107442871]
420_8696	chr7	135728168	135728568	+	1000	94.0	[]	[]	[11.476549]	[138]	[]	[135728384]
420_8703	chr8	96620614	96621014	+	1000	94.0	[]	[]	[7.2262077]	[103]	[]	[96620804]
420_8704	chr8	124636661	124637061	+	1000	94.0	[11.476549]	[105]	[]	[]	[124636859]	[]
420_871	chr5	177246565	177246965	+	1000	319.0	[]	[]	[8.216044]	[102]	[]	[177246763]
420_8713	chr1	110387345	110387745	+	1000	93.0	[7.312882]	[108]	[7.312882]	[101]	[110387549]	[110387542]
420_8717	chr1	151775870	151776270	+	1000	93.0	[11.476549, 11.476549]	[104, 128]	[7.2262077]	[120]	[151776061, 151776085]	[151776077]
420_8718	chr1	153566519	153566919	+	1000	93.0	[5.659805]	[65]	[]	[]	[153566683]	[]
420_872	chr6	30719667	30720067	+	1000	319.0	[7.312882]	[114]	[]	[]	[30719881]	[]
420_8720	chr1	208235928	208236328	+	1000	93.0	[]	[]	[11.476549]	[103]	[]	[208236123]
420_8722	chr10	43859014	43859414	+	1000	93.0	[]	[]	[11.476549]	[104]	[]	[43859209]
420_873	chr6	84825456	84825856	+	1000	319.0	[7.2262077]	[106]	[11.476549, 5.659805]	[99, 142]	[84825659]	[84825652, 84825695]
420_8730	chr11	69301574	69301974	+	1000	93.0	[11.476549]	[59]	[7.2262077]	[82]	[69301732]	[69301755]
420_8737	chr12	51774928	51775328	+	1000	93.0	[5.659805, 11.476549]	[101, 110]	[8.216044]	[55]	[51775129, 51775138]	[51775083]
420_8738	chr12	56243626	56244026	+	1000	93.0	[11.476549]	[108]	[]	[]	[56243821]	[]
420_8740	chr13	42660563	42660963	+	1000	93.0	[11.476549]	[112]	[]	[]	[42660770]	[]
420_8741	chr14	23006864	23007264	+	1000	93.0	[7.2262077]	[118]	[5.659805]	[111]	[23007081]	[23007074]
420_8742	chr14	52660322	52660722	+	1000	93.0	[11.476549]	[112]	[]	[]	[52660527]	[]
420_8743	chr14	75278348	75278748	+	1000	93.0	[11.476549]	[96]	[]	[]	[75278533]	[]
420_8745	chr15	39843562	39843962	+	1000	93.0	[]	[]	[11.476549]	[96]	[]	[39843752]
420_8746	chr15	63051344	63051744	+	1000	93.0	[8.216044]	[85]	[]	[]	[63051528]	[]
420_8749	chr15	94370179	94370579	+	1000	93.0	[]	[]	[11.476549]	[118]	[]	[94370389]
420_8753	chr16	50774971	50775371	+	1000	93.0	[]	[]	[11.476549]	[86]	[]	[50775153]
420_8757	chr17	17540917	17541317	+	1000	93.0	[]	[]	[11.476549]	[113]	[]	[17541126]
420_8760	chr17	33848431	33848831	+	1000	93.0	[11.476549]	[104]	[]	[]	[33848635]	[]
420_8771	chr2	8008999	8009399	+	1000	93.0	[11.476549]	[93]	[8.216044, 7.2262077]	[70, 108]	[8009186]	[8009163, 8009201]
420_8778	chr2	223635010	223635410	+	1000	93.0	[7.2262077]	[112]	[]	[]	[223635220]	[]
420_8779	chr2	231056913	231057313	+	1000	93.0	[]	[]	[7.2262077]	[87]	[]	[231057099]
420_8783	chr21	34190465	34190865	+	1000	93.0	[]	[]	[8.216044]	[105]	[]	[34190664]
420_8793	chr3	144114726	144115126	+	830	93.0	[]	[]	[11.476549]	[94]	[]	[144114920]
420_8799	chr4	79288195	79288595	+	1000	93.0	[11.476549]	[106]	[]	[]	[79288393]	[]
420_8803	chr4	118835120	118835520	+	1000	93.0	[7.2262077, 7.2262077]	[81, 154]	[]	[]	[118835279, 118835352]	[]
420_8806	chr5	128290134	128290534	+	1000	93.0	[7.2262077]	[113]	[11.476549]	[106]	[128290342]	[128290335]
420_8810	chr6	26596683	26597083	+	1000	93.0	[8.216044]	[105]	[]	[]	[26596880]	[]
420_8817	chr6	90369007	90369407	+	1000	93.0	[11.476549]	[117]	[]	[]	[90369186]	[]
420_8821	chr6	135231116	135231516	+	1000	93.0	[]	[]	[11.476549, 7.2262077]	[64, 96]	[]	[135231277, 135231309]
420_8825	chr7	92813487	92813887	+	1000	93.0	[]	[]	[11.476549]	[107]	[]	[92813692]
420_8829	chr7	133780901	133781301	+	1000	93.0	[]	[]	[11.476549]	[122]	[]	[133781108]
420_883	chr6	49541076	49541476	+	1000	317.0	[8.216044]	[84]	[11.476549, 7.312882]	[95, 138]	[49541260]	[49541271, 49541314]
420_8837	chr8	73174426	73174826	+	1000	93.0	[8.216044, 11.476549]	[121, 124]	[]	[]	[73174633, 73174636]	[]
420_8839	chr8	102738566	102738966	+	1000	93.0	[]	[]	[8.216044]	[99]	[]	[102738760]
420_8841	chr8	114433831	114434231	+	1000	93.0	[7.2262077, 11.476549]	[65, 120]	[]	[]	[114433986, 114434041]	[]
420_8844	chr9	90326200	90326600	+	1000	93.0	[11.476549]	[112]	[]	[]	[90326407]	[]
420_886	chr13	31605544	31605944	+	1000	316.0	[11.476549]	[113]	[7.2262077]	[106]	[31605749]	[31605742]
420_8860	chr1	94735377	94735777	+	1000	92.0	[]	[]	[11.476549]	[112]	[]	[94735575]
420_8863	chr1	117696064	117696464	+	1000	92.0	[]	[]	[11.476549, 11.476549]	[141, 152]	[]	[117696280, 117696291]
420_8864	chr1	125168520	125168920	+	1000	92.0	[]	[]	[8.216044, 8.216044, 8.216044, 8.216044]	[152, 155, 178, 181]	[]	[125168721, 125168724, 125168747, 125168750]
420_887	chr13	105703832	105704232	+	1000	316.0	[]	[]	[11.476549]	[105]	[]	[105704034]
420_8887	chr11	86148404	86148804	+	1000	92.0	[11.476549]	[112]	[11.476549]	[81]	[86148616]	[86148585]
420_8889	chr12	19375890	19376290	+	1000	92.0	[11.476549, 7.2262077]	[106, 130]	[7.312882]	[152]	[19376088, 19376112]	[19376134]
420_8890	chr12	22728898	22729298	+	1000	92.0	[7.2262077]	[64]	[7.2262077]	[151]	[22729060]	[22729147]
420_8893	chr12	129964289	129964689	+	1000	92.0	[11.476549]	[115]	[]	[]	[129964498]	[]
420_8896	chr13	51449009	51449409	+	1000	92.0	[7.312882, 8.216044]	[80, 116]	[11.476549]	[109]	[51449180, 51449216]	[51449209]
420_8898	chr14	75068787	75069187	+	1000	92.0	[8.216044]	[159]	[5.659805]	[173]	[75069009]	[75069023]
420_890	chr1	215490158	215490558	+	1000	315.0	[]	[]	[8.216044]	[104]	[]	[215490358]
420_8901	chr17	42778571	42778971	+	1000	92.0	[7.312882]	[78]	[11.476549]	[97]	[42778749]	[42778768]
420_8906	chr19	33381100	33381500	+	1000	92.0	[]	[]	[11.476549]	[109]	[]	[33381304]
420_8908	chr19	56321940	56322340	+	1000	92.0	[]	[]	[7.2262077]	[103]	[]	[56322130]
420_8912	chr2	128549834	128550234	+	1000	92.0	[11.476549]	[105]	[]	[]	[128550037]	[]
420_8914	chr2	197813209	197813609	+	1000	92.0	[11.476549]	[132]	[]	[]	[197813434]	[]
420_8916	chr2	241584446	241584846	+	1000	92.0	[]	[]	[11.476549]	[101]	[]	[241584640]
420_8921	chr22	19891490	19891890	+	1000	92.0	[]	[]	[5.659805]	[98]	[]	[19891671]
420_8922	chr22	28146907	28147307	+	1000	92.0	[11.476549]	[91]	[]	[]	[28147095]	[]
420_8927	chr3	45011797	45012197	+	1000	92.0	[11.476549, 7.2262077]	[110, 154]	[]	[]	[45011994, 45012038]	[]
420_8930	chr3	129927022	129927422	+	1000	92.0	[]	[]	[11.476549]	[115]	[]	[129927224]
420_8941	chr5	32601638	32602038	+	1000	92.0	[]	[]	[7.312882]	[83]	[]	[32601817]
420_8944	chr5	62727184	62727584	+	1000	92.0	[11.476549]	[103]	[7.2262077]	[96]	[62727383]	[62727376]
420_8946	chr5	131536863	131537263	+	1000	92.0	[11.476549]	[106]	[]	[]	[131537060]	[]
420_895	chr3	182869053	182869453	+	1000	315.0	[8.216044]	[111]	[7.2262077]	[104]	[182869260]	[182869253]
420_8953	chr6	133569475	133569875	+	1000	92.0	[7.2262077]	[94]	[]	[]	[133569664]	[]
420_8957	chr6	156790681	156791081	+	1000	92.0	[7.312882]	[150]	[]	[]	[156790915]	[]
420_8963	chr7	108569487	108569887	+	1000	92.0	[7.312882]	[155]	[]	[]	[108569734]	[]
420_8965	chr8	9363471	9363871	+	1000	92.0	[]	[]	[5.659805, 8.216044, 7.2262077]	[120, 123, 147]	[]	[9363687, 9363690, 9363714]
420_8968	chr8	94679217	94679617	+	1000	92.0	[8.216044]	[116]	[7.312882]	[108]	[94679423]	[94679415]
420_8970	chr9	73115990	73116390	+	1000	92.0	[]	[]	[7.312882]	[124]	[]	[73116213]
420_8971	chr9	87810600	87811000	+	1000	92.0	[11.476549]	[92]	[]	[]	[87810775]	[]
420_8972	chr9	89606186	89606586	+	1000	92.0	[11.476549]	[102]	[]	[]	[89606381]	[]
420_8977	chr1	7536133	7536533	+	1000	91.0	[11.476549]	[92]	[]	[]	[7536319]	[]
420_898	chr1	28718865	28719265	+	1000	314.0	[11.476549]	[64]	[]	[]	[28719027]	[]
420_8980	chr1	39328722	39329122	+	1000	91.0	[11.476549]	[105]	[]	[]	[39328921]	[]
420_8982	chr1	59753015	59753415	+	1000	91.0	[11.476549]	[101]	[]	[]	[59753210]	[]
420_8988	chr1	143245630	143246030	+	1000	91.0	[]	[]	[8.216044, 8.216044, 8.216044, 8.216044]	[112, 115, 138, 141]	[]	[143245842, 143245845, 143245868, 143245871]
420_8992	chr1	195867634	195868034	+	1000	91.0	[11.476549]	[109]	[]	[]	[195867841]	[]
420_8994	chr1	220019056	220019456	+	1000	91.0	[]	[]	[11.476549]	[104]	[]	[220019258]
420_8995	chr1	221251560	221251960	+	1000	91.0	[]	[]	[11.476549]	[106]	[]	[221251765]
420_8997	chr10	4883335	4883735	+	1000	91.0	[8.216044]	[76]	[7.312882]	[122]	[4883504]	[4883550]
420_9001	chr10	50603957	50604357	+	1000	91.0	[]	[]	[8.216044, 11.476549]	[93, 122]	[]	[50604145, 50604174]
420_9008	chr11	30152999	30153399	+	1000	91.0	[11.476549]	[112]	[]	[]	[30153209]	[]
420_9013	chr12	61232032	61232432	+	1000	91.0	[11.476549]	[112]	[7.312882]	[56]	[61232241]	[61232185]
420_9018	chr13	25446258	25446658	+	1000	91.0	[]	[]	[11.476549]	[105]	[]	[25446456]
420_9019	chr13	36345404	36345804	+	1000	91.0	[5.659805]	[94]	[]	[]	[36345586]	[]
420_9024	chr15	27124410	27124810	+	1000	91.0	[8.216044]	[105]	[11.476549]	[78]	[27124595]	[27124568]
420_903	chr18	1011342	1011742	+	1000	314.0	[11.476549, 8.216044, 11.476549]	[67, 92, 102]	[]	[]	[1011506, 1011531, 1011541]	[]
420_9033	chr17	22131728	22132128	+	1000	91.0	[]	[]	[7.312882]	[112]	[]	[22131932]
420_9034	chr17	28745671	28746071	+	1000	91.0	[11.476549]	[129]	[]	[]	[28745891]	[]
420_9039	chr18	3454868	3455268	+	1000	91.0	[]	[]	[7.312882]	[122]	[]	[3455084]
420_9044	chr2	6885950	6886350	+	1000	91.0	[5.659805]	[105]	[]	[]	[6886153]	[]
420_9048	chr2	193222446	193222846	+	1000	91.0	[11.476549]	[111]	[7.2262077]	[104]	[193222649]	[193222642]
420_9049	chr20	3805854	3806254	+	1000	91.0	[]	[]	[11.476549]	[117]	[]	[3806061]
420_9054	chr21	9767617	9768017	+	1000	91.0	[]	[]	[5.659805, 11.476549]	[96, 111]	[]	[9767811, 9767826]
420_9059	chr22	30003098	30003498	+	1000	91.0	[7.312882, 7.2262077]	[95, 108]	[7.312882]	[88]	[30003289, 30003302]	[30003282]
420_906	chr1	89938303	89938703	+	1000	313.0	[]	[]	[11.476549]	[101]	[]	[89938497]
420_9062	chr3	14921032	14921432	+	1000	91.0	[5.659805]	[103]	[11.476549]	[96]	[14921228]	[14921221]
420_907	chr18	50819479	50819879	+	1000	313.0	[]	[]	[8.216044]	[96]	[]	[50819668]
420_9072	chr4	95470622	95471022	+	1000	91.0	[7.312882]	[110]	[7.312882]	[102]	[95470828]	[95470820]
420_9078	chr5	55440376	55440776	+	1000	91.0	[]	[]	[11.476549]	[106]	[]	[55440581]
420_9081	chr5	87151636	87152036	+	1000	91.0	[]	[]	[11.476549]	[113]	[]	[87151849]
420_909	chr3	151933217	151933617	+	1000	313.0	[8.216044]	[108]	[11.476549]	[101]	[151933422]	[151933415]
420_9093	chr6	56954569	56954969	+	1000	91.0	[11.476549]	[150]	[]	[]	[56954803]	[]
420_9094	chr6	134131517	134131917	+	1000	91.0	[]	[]	[7.312882, 11.476549]	[84, 109]	[]	[134131699, 134131724]
420_9100	chr7	54159084	54159484	+	1000	91.0	[11.476549]	[114]	[7.312882]	[106]	[54159287]	[54159279]
420_9101	chr7	79570905	79571305	+	1000	91.0	[11.476549]	[89]	[11.476549, 7.2262077]	[107, 160]	[79571082]	[79571100, 79571153]
420_9103	chr7	98360504	98360904	+	1000	91.0	[7.312882, 11.476549]	[147, 168]	[]	[]	[98360732, 98360753]	[]
420_9105	chr7	137967344	137967744	+	1000	91.0	[5.659805]	[138]	[]	[]	[137967576]	[]
420_911	chr5	149805821	149806221	+	1000	313.0	[]	[]	[11.476549, 5.659805]	[87, 123]	[]	[149806003, 149806039]
420_9110	chr8	65717326	65717726	+	1000	91.0	[]	[]	[7.312882]	[101]	[]	[65717521]
420_9117	chr9	132246038	132246438	+	1000	91.0	[7.312882]	[88]	[]	[]	[132246220]	[]
420_9122	chr1	15328774	15329174	+	1000	90.0	[11.476549]	[102]	[]	[]	[15328963]	[]
420_9124	chr1	36464193	36464593	+	1000	90.0	[]	[]	[8.216044]	[159]	[]	[36464440]
420_913	chr8	87931249	87931649	+	1000	313.0	[11.476549]	[112]	[]	[]	[87931459]	[]
420_9133	chr1	202376241	202376641	+	1000	90.0	[7.2262077]	[162]	[]	[]	[202376484]	[]
420_914	chr1	244967149	244967549	+	1000	312.0	[11.476549]	[112]	[]	[]	[244967359]	[]
420_9146	chr11	11937412	11937812	+	1000	90.0	[11.476549]	[122]	[]	[]	[11937627]	[]
420_9147	chr11	12675262	12675662	+	1000	90.0	[11.476549]	[109]	[]	[]	[12675470]	[]
420_9151	chr11	60196091	60196491	+	1000	90.0	[]	[]	[11.476549]	[135]	[]	[60196308]
420_9153	chr11	72968379	72968779	+	1000	90.0	[]	[]	[11.476549]	[136]	[]	[72968587]
420_9155	chr11	118980363	118980763	+	1000	90.0	[11.476549]	[126]	[]	[]	[118980585]	[]
420_916	chr16	57810253	57810653	+	1000	312.0	[]	[]	[11.476549, 11.476549]	[96, 127]	[]	[57810438, 57810469]
420_9165	chr12	123141908	123142308	+	1000	90.0	[11.476549]	[104]	[]	[]	[123142104]	[]
420_9167	chr14	88829940	88830340	+	1000	90.0	[]	[]	[7.2262077]	[116]	[]	[88830128]
420_9168	chr15	37856103	37856503	+	1000	90.0	[11.476549]	[112]	[]	[]	[37856307]	[]
420_917	chr18	34947601	34948001	+	1000	312.0	[]	[]	[11.476549]	[103]	[]	[34947804]
420_9170	chr15	67799821	67800221	+	1000	90.0	[]	[]	[11.476549]	[88]	[]	[67799986]
420_9178	chr16	61616088	61616488	+	1000	90.0	[11.476549]	[105]	[]	[]	[61616290]	[]
420_9179	chr16	67480993	67481393	+	1000	90.0	[7.2262077]	[62]	[7.2262077]	[64]	[67481152]	[67481154]
420_9183	chr17	64332012	64332412	+	1000	90.0	[5.659805]	[105]	[8.216044]	[98]	[64332215]	[64332208]
420_9185	chr17	75504291	75504691	+	1000	90.0	[11.476549]	[116]	[]	[]	[75504507]	[]
420_9186	chr17	80704491	80704891	+	1000	90.0	[11.476549]	[103]	[]	[]	[80704693]	[]
420_9191	chr18	3511989	3512389	+	1000	90.0	[5.659805]	[111]	[]	[]	[3512176]	[]
420_9194	chr18	58257527	58257927	+	1000	90.0	[]	[]	[8.216044]	[98]	[]	[58257717]
420_9198	chr19	18294563	18294963	+	1000	90.0	[]	[]	[11.476549]	[103]	[]	[18294764]
420_9199	chr19	48332942	48333342	+	1000	90.0	[]	[]	[11.476549]	[170]	[]	[48333190]
420_920	chr21	46500453	46500853	+	1000	312.0	[11.476549]	[143]	[11.476549]	[92]	[46500684]	[46500633]
420_9203	chr2	102225346	102225746	+	1000	90.0	[11.476549]	[118]	[]	[]	[102225564]	[]
420_9205	chr2	151766515	151766915	+	1000	90.0	[]	[]	[11.476549]	[114]	[]	[151766721]
420_9207	chr2	175853087	175853487	+	1000	90.0	[]	[]	[11.476549]	[101]	[]	[175853284]
420_9215	chr22	31895488	31895888	+	1000	90.0	[7.312882]	[71]	[]	[]	[31895658]	[]
420_9217	chr3	47910744	47911144	+	1000	90.0	[]	[]	[5.659805]	[138]	[]	[47910978]
420_9218	chr3	72678876	72679276	+	1000	90.0	[]	[]	[8.216044]	[62]	[]	[72679032]
420_9219	chr3	87200057	87200457	+	1000	90.0	[11.476549, 7.2262077]	[110, 136]	[]	[]	[87200262, 87200288]	[]
420_922	chr1	241679953	241680353	+	1000	311.0	[]	[]	[8.216044]	[92]	[]	[241680143]
420_9222	chr3	133506285	133506685	+	1000	90.0	[]	[]	[11.476549]	[98]	[]	[133506481]
420_9223	chr3	156605715	156606115	+	1000	90.0	[5.659805, 8.216044]	[113, 153]	[8.216044]	[97]	[156605921, 156605961]	[156605905]
420_9227	chr4	73991054	73991454	+	1000	90.0	[8.216044, 11.476549]	[130, 156]	[]	[]	[73991273, 73991299]	[]
420_9231	chr4	173547967	173548367	+	1000	90.0	[8.216044]	[101]	[8.216044, 7.2262077]	[71, 94]	[173548162]	[173548132, 173548155]
420_9238	chr5	65984469	65984869	+	1000	90.0	[]	[]	[11.476549, 11.476549]	[64, 94]	[]	[65984629, 65984659]
420_9240	chr5	82413554	82413954	+	1000	90.0	[]	[]	[7.2262077]	[77]	[]	[82413721]
420_9242	chr5	112963878	112964278	+	1000	90.0	[11.476549]	[131]	[]	[]	[112964097]	[]
420_925	chr6	45351691	45352091	+	1000	311.0	[7.2262077]	[119]	[11.476549, 11.476549, 7.2262077]	[57, 107, 121]	[45351905]	[45351843, 45351893, 45351907]
420_9254	chr6	37128479	37128879	+	1000	90.0	[]	[]	[11.476549]	[79]	[]	[37128657]
420_9258	chr6	111591410	111591810	+	1000	90.0	[]	[]	[11.476549, 7.2262077]	[89, 159]	[]	[111591583, 111591653]
420_926	chr6	51050018	51050418	+	1000	311.0	[11.476549]	[58]	[11.476549]	[68]	[51050170]	[51050180]
420_9260	chr6	144835352	144835752	+	1000	90.0	[]	[]	[11.476549]	[73]	[]	[144835516]
420_9261	chr6	146357810	146358210	+	1000	90.0	[]	[]	[7.312882, 7.2262077]	[123, 162]	[]	[146358021, 146358060]
420_9263	chr7	10418983	10419383	+	1000	90.0	[11.476549]	[102]	[]	[]	[10419183]	[]
420_9266	chr7	27795988	27796388	+	1000	90.0	[]	[]	[11.476549]	[93]	[]	[27796174]
420_9275	chr7	140252933	140253333	+	1000	90.0	[5.659805, 11.476549, 11.476549]	[60, 73, 134]	[]	[]	[140253088, 140253101, 140253162]	[]
420_9277	chr8	10595615	10596015	+	1000	90.0	[11.476549]	[118]	[]	[]	[10595828]	[]
420_9282	chr8	38107386	38107786	+	1000	90.0	[11.476549]	[146]	[11.476549]	[109]	[38107629]	[38107592]
420_9283	chr8	106360303	106360703	+	1000	90.0	[11.476549]	[105]	[]	[]	[106360503]	[]
420_9288	chrX	10178895	10179295	+	1000	90.0	[]	[]	[11.476549]	[72]	[]	[10179063]
420_9290	chr1	10067006	10067406	+	1000	89.0	[8.216044]	[87]	[]	[]	[10067190]	[]
420_9294	chr1	44807747	44808147	+	1000	89.0	[7.2262077]	[117]	[]	[]	[44807955]	[]
420_9297	chr1	65811959	65812359	+	1000	89.0	[5.659805, 5.659805]	[95, 102]	[11.476549]	[111]	[65812150, 65812157]	[65812166]
420_93	chr2	189347517	189347917	+	1000	564.0	[11.476549]	[109]	[8.216044]	[102]	[189347725]	[189347718]
420_9302	chr1	156816607	156817007	+	1000	89.0	[11.476549, 8.216044]	[86, 94]	[]	[]	[156816774, 156816782]	[]
420_9306	chr1	245486018	245486418	+	1000	89.0	[7.312882]	[113]	[5.659805]	[96]	[245486223]	[245486206]
420_9308	chr10	22993297	22993697	+	1000	89.0	[7.312882]	[120]	[7.2262077]	[112]	[22993513]	[22993505]
420_9312	chr11	8827273	8827673	+	1000	89.0	[]	[]	[8.216044]	[59]	[]	[8827429]
420_9316	chr11	129045148	129045548	+	1000	89.0	[11.476549]	[109]	[7.2262077, 11.476549]	[60, 102]	[129045349]	[129045300, 129045342]
420_9317	chr12	7060443	7060843	+	1000	89.0	[]	[]	[5.659805]	[96]	[]	[7060637]
420_9324	chr12	119061185	119061585	+	1000	89.0	[11.476549]	[142]	[11.476549]	[108]	[119061402]	[119061368]
420_9326	chr13	30667022	30667422	+	1000	89.0	[8.216044]	[108]	[]	[]	[30667215]	[]
420_9327	chr13	50528103	50528503	+	1000	89.0	[11.476549, 11.476549]	[83, 112]	[]	[]	[50528282, 50528311]	[]
420_933	chr2	69017111	69017511	+	1000	310.0	[]	[]	[11.476549]	[102]	[]	[69017312]
420_9334	chr14	87082937	87083337	+	1000	89.0	[8.216044]	[113]	[11.476549]	[106]	[87083128]	[87083121]
420_9337	chr15	50997642	50998042	+	1000	89.0	[]	[]	[11.476549]	[110]	[]	[50997847]
420_9338	chr15	59543775	59544175	+	1000	89.0	[5.659805, 11.476549]	[80, 115]	[11.476549]	[93]	[59543944, 59543979]	[59543957]
420_934	chr20	258979	259379	+	1000	310.0	[7.2262077]	[111]	[]	[]	[259188]	[]
420_9343	chr16	14310506	14310906	+	1000	89.0	[11.476549]	[113]	[]	[]	[14310712]	[]
420_9344	chr16	18762769	18763169	+	1000	89.0	[]	[]	[11.476549]	[87]	[]	[18762956]
420_9346	chr17	19346898	19347298	+	1000	89.0	[11.476549]	[137]	[5.659805]	[116]	[19347115]	[19347094]
420_9348	chr17	48047684	48048084	+	1000	89.0	[11.476549]	[118]	[]	[]	[48047871]	[]
420_9349	chr17	59684928	59685328	+	1000	89.0	[]	[]	[7.312882]	[144]	[]	[59685154]
420_935	chr21	15749337	15749737	+	1000	310.0	[8.216044]	[114]	[7.312882]	[107]	[15749548]	[15749541]
420_9352	chr17	82205804	82206204	+	1000	89.0	[11.476549]	[108]	[5.659805]	[75]	[82206000]	[82205967]
420_9360	chr2	28276097	28276497	+	1000	89.0	[7.312882]	[85]	[]	[]	[28276263]	[]
420_9366	chr2	83972077	83972477	+	1000	89.0	[7.2262077, 11.476549]	[80, 156]	[]	[]	[83972235, 83972311]	[]
420_9373	chr20	35271122	35271522	+	1000	89.0	[]	[]	[5.659805]	[104]	[]	[35271326]
420_9374	chr21	25790235	25790635	+	1000	89.0	[11.476549]	[112]	[5.659805]	[77]	[25790447]	[25790412]
420_9377	chr21	37994192	37994592	+	1000	89.0	[]	[]	[11.476549]	[100]	[]	[37994390]
420_9379	chr22	29152165	29152565	+	1000	89.0	[11.476549]	[119]	[]	[]	[29152377]	[]
420_938	chr7	70243401	70243801	+	1000	310.0	[7.2262077]	[112]	[8.216044]	[105]	[70243603]	[70243596]
420_9382	chr3	43406078	43406478	+	1000	89.0	[]	[]	[11.476549]	[100]	[]	[43406275]
420_9386	chr3	158849744	158850144	+	1000	89.0	[]	[]	[7.2262077, 11.476549]	[117, 150]	[]	[158849939, 158849972]
420_9392	chr4	126038456	126038856	+	1000	89.0	[11.476549]	[117]	[]	[]	[126038671]	[]
420_9394	chr4	139451993	139452393	+	1000	89.0	[]	[]	[11.476549]	[100]	[]	[139452191]
420_9397	chr5	22295832	22296232	+	1000	89.0	[]	[]	[11.476549]	[93]	[]	[22296021]
420_9399	chr5	53055362	53055762	+	1000	89.0	[11.476549]	[109]	[7.312882]	[102]	[53055551]	[53055544]
420_94	chr17	55683505	55683905	+	1000	563.0	[11.476549, 7.2262077, 11.476549, 11.476549]	[56, 70, 84, 102]	[5.659805]	[95]	[55683659, 55683673, 55683687, 55683705]	[55683698]
420_940	chr8	128556654	128557054	+	1000	310.0	[11.476549, 5.659805]	[107, 117]	[]	[]	[128556853, 128556863]	[]
420_9403	chr5	106530140	106530540	+	1000	89.0	[8.216044]	[120]	[11.476549]	[113]	[106530355]	[106530348]
420_9404	chr5	123125936	123126336	+	1000	89.0	[7.2262077]	[155]	[8.216044]	[128]	[123126174]	[123126147]
420_9407	chr6	13187700	13188100	+	1000	89.0	[11.476549]	[98]	[]	[]	[13187890]	[]
420_9412	chr6	31658189	31658589	+	1000	89.0	[]	[]	[11.476549]	[94]	[]	[31658383]
420_9413	chr6	33418032	33418432	+	1000	89.0	[]	[]	[8.216044]	[99]	[]	[33418206]
420_9415	chr6	68711606	68712006	+	1000	89.0	[8.216044, 8.216044]	[72, 98]	[]	[]	[68711776, 68711802]	[]
420_942	chr19	34359396	34359796	+	1000	309.0	[11.476549]	[104]	[]	[]	[34359595]	[]
420_9423	chr7	103698047	103698447	+	1000	89.0	[]	[]	[11.476549, 8.216044]	[121, 149]	[]	[103698253, 103698281]
420_9426	chr7	129832698	129833098	+	1000	89.0	[11.476549, 7.312882]	[112, 120]	[]	[]	[129832902, 129832910]	[]
420_9429	chr7	149621808	149622208	+	1000	89.0	[]	[]	[8.216044, 8.216044]	[159, 162]	[]	[149622032, 149622035]
420_9430	chr7	156491440	156491840	+	1000	89.0	[8.216044]	[100]	[]	[]	[156491637]	[]
420_9434	chr8	101837232	101837632	+	1000	89.0	[7.312882]	[144]	[8.216044]	[137]	[101837460]	[101837453]
420_944	chr5	14696022	14696422	+	1000	309.0	[11.476549]	[141]	[11.476549]	[103]	[14696248]	[14696210]
420_9440	chr9	93678603	93679003	+	882	89.0	[]	[]	[11.476549]	[117]	[]	[93678815]
420_9442	chr9	137083360	137083760	+	1000	89.0	[]	[]	[11.476549]	[113]	[]	[137083549]
420_9445	chrX	19349258	19349658	+	1000	89.0	[8.216044]	[112]	[7.312882]	[105]	[19349468]	[19349461]
420_945	chr6	17819979	17820379	+	1000	309.0	[]	[]	[8.216044]	[130]	[]	[17820207]
420_946	chr6	105522642	105523042	+	1000	309.0	[]	[]	[11.476549, 11.476549, 11.476549]	[75, 89, 131]	[]	[105522816, 105522830, 105522872]
420_9460	chr1	154860148	154860548	+	1000	88.0	[5.659805, 5.659805]	[97, 151]	[]	[]	[154860323, 154860377]	[]
420_9463	chr1	166628261	166628661	+	1000	88.0	[11.476549]	[131]	[7.312882, 8.216044]	[90, 149]	[166628491]	[166628450, 166628509]
420_9464	chr1	183022312	183022712	+	1000	88.0	[11.476549]	[108]	[]	[]	[183022506]	[]
420_947	chr8	60752798	60753198	+	1000	309.0	[]	[]	[11.476549]	[104]	[]	[60752999]
420_948	chr8	97294225	97294625	+	1000	309.0	[11.476549]	[107]	[]	[]	[97294426]	[]
420_9483	chr11	87372061	87372461	+	1000	88.0	[7.2262077]	[112]	[]	[]	[87372264]	[]
