#PeakID(python identify_motif.py ./ENCODE_processed_files/GATA2_idr.fa GATA2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
946_50396	chr6	49895933	49896333	+	656	35.0	[9.93833]	[115]	[7.7934723]	[160]	[49896135]	[49896180]
946_5040	chr7	8762764	8763164	+	1000	111.0	[10.555019]	[85]	[]	[]	[8762941]	[]
946_50401	chr6	65461140	65461540	+	585	35.0	[8.174054]	[89]	[12.699877]	[127]	[65461317]	[65461355]
946_50402	chr6	67231049	67231449	+	593	35.0	[]	[]	[10.555019]	[121]	[]	[67231266]
946_50406	chr6	80211966	80212366	+	672	35.0	[]	[]	[10.555019]	[95]	[]	[80212133]
946_5041	chr7	64891556	64891956	+	1000	111.0	[]	[]	[10.555019]	[130]	[]	[64891780]
946_50410	chr6	96520700	96521100	+	732	35.0	[9.93833]	[157]	[9.722767]	[98]	[96520948]	[96520889]
946_50411	chr6	97218932	97219332	+	697	35.0	[]	[]	[12.699877]	[117]	[]	[97219143]
946_50416	chr6	108526470	108526870	+	756	35.0	[]	[]	[7.169444]	[202]	[]	[108526705]
946_50420	chr6	112139081	112139481	+	565	35.0	[12.699877]	[157]	[]	[]	[112139285]	[]
946_50424	chr6	125104310	125104710	+	717	35.0	[9.93833]	[121]	[]	[]	[125104505]	[]
946_50425	chr6	125202260	125202660	+	759	35.0	[]	[]	[12.699877]	[107]	[]	[125202448]
946_50426	chr6	129699658	129700058	+	745	35.0	[]	[]	[10.555019]	[86]	[]	[129699839]
946_50427	chr6	131819816	131820216	+	667	35.0	[7.5779095]	[153]	[9.387603]	[161]	[131820021]	[131820029]
946_50428	chr6	134021760	134022160	+	685	35.0	[]	[]	[7.7934723]	[97]	[]	[134021953]
946_50429	chr6	134196898	134197298	+	643	35.0	[]	[]	[12.699877]	[166]	[]	[134197135]
946_50431	chr6	134593944	134594344	+	630	35.0	[]	[]	[8.174054]	[120]	[]	[134594155]
946_50432	chr6	136341877	136342277	+	681	35.0	[]	[]	[9.722767]	[181]	[]	[136342107]
946_50433	chr6	136647577	136647977	+	772	35.0	[8.065871, 9.93833]	[126, 153]	[]	[]	[136647731, 136647758]	[]
946_50439	chr6	137791683	137792083	+	542	35.0	[7.242745]	[205]	[]	[]	[137791890]	[]
946_50446	chr6	139777187	139777587	+	597	35.0	[9.722767]	[89]	[]	[]	[139777363]	[]
946_5045	chr7	156886419	156886819	+	1000	111.0	[9.722767]	[145]	[]	[]	[156886659]	[]
946_50450	chr6	143215430	143215830	+	739	35.0	[]	[]	[8.174054]	[151]	[]	[143215629]
946_5046	chr8	124848017	124848417	+	1000	111.0	[10.555019]	[125]	[]	[]	[124848229]	[]
946_50462	chr6	150293803	150294203	+	663	35.0	[8.567237]	[75]	[]	[]	[150293962]	[]
946_50464	chr6	154494654	154495054	+	711	35.0	[12.699877]	[135]	[]	[]	[154494874]	[]
946_50465	chr6	154843485	154843885	+	644	35.0	[12.699877, 10.555019]	[148, 187]	[]	[]	[154843677, 154843716]	[]
946_50469	chr6	158047861	158048261	+	573	35.0	[12.699877]	[68]	[]	[]	[158048020]	[]
946_50473	chr6	158744920	158745320	+	700	35.0	[9.387603]	[149]	[]	[]	[158745144]	[]
946_50474	chr6	158815442	158815842	+	675	35.0	[]	[]	[9.387603]	[107]	[]	[158815627]
946_50477	chr6	159713901	159714301	+	715	35.0	[8.065871]	[189]	[7.000952]	[150]	[159714149]	[159714110]
946_50478	chr6	161043167	161043567	+	649	35.0	[7.373495]	[134]	[]	[]	[161043329]	[]
946_50497	chr7	8305368	8305768	+	694	35.0	[]	[]	[7.373495]	[161]	[]	[8305574]
946_505	chr3	142046353	142046753	+	1000	327.0	[]	[]	[10.555019]	[78]	[]	[142046522]
946_50500	chr7	21430119	21430519	+	723	35.0	[7.6269035]	[178]	[]	[]	[21430369]	[]
946_50501	chr7	22328590	22328990	+	752	35.0	[10.555019]	[112]	[]	[]	[22328760]	[]
946_50506	chr7	26183474	26183874	+	665	35.0	[]	[]	[9.93833]	[59]	[]	[26183631]
946_50509	chr7	29159820	29160220	+	752	35.0	[9.387603]	[180]	[]	[]	[29160047]	[]
946_50514	chr7	32736313	32736713	+	709	35.0	[]	[]	[9.722767]	[145]	[]	[32736548]
946_50517	chr7	39622438	39622838	+	591	35.0	[9.93833]	[150]	[]	[]	[39622630]	[]
946_50518	chr7	44067616	44068016	+	692	35.0	[]	[]	[12.699877]	[125]	[]	[44067825]
946_50519	chr7	51161878	51162278	+	666	35.0	[10.555019]	[142]	[]	[]	[51162076]	[]
946_50520	chr7	51188005	51188405	+	715	35.0	[7.7934723]	[92]	[]	[]	[51188184]	[]
946_50521	chr7	55515732	55516132	+	710	35.0	[9.93833]	[127]	[]	[]	[55515937]	[]
946_5053	chr1	15328701	15329101	+	1000	110.0	[10.555019]	[93]	[]	[]	[15328882]	[]
946_50539	chr7	77738902	77739302	+	617	35.0	[9.722767]	[84]	[]	[]	[77739073]	[]
946_50542	chr7	87866498	87866898	+	701	35.0	[]	[]	[9.722767]	[125]	[]	[87866675]
946_50544	chr7	93006444	93006844	+	604	35.0	[]	[]	[9.722767, 8.065871, 9.722767]	[116, 146, 184]	[]	[93006618, 93006648, 93006686]
946_50546	chr7	94395344	94395744	+	734	35.0	[9.93833]	[134]	[]	[]	[94395552]	[]
946_5055	chr1	31928691	31929091	+	1000	110.0	[]	[]	[12.699877]	[144]	[]	[31928905]
946_50551	chr7	99463736	99464136	+	699	35.0	[12.699877]	[67]	[]	[]	[99463898]	[]
946_50552	chr7	99611236	99611636	+	638	35.0	[]	[]	[7.242745]	[219]	[]	[99611475]
946_50563	chr7	103120965	103121365	+	705	35.0	[]	[]	[12.699877]	[140]	[]	[103121176]
946_50565	chr7	103382966	103383366	+	661	35.0	[]	[]	[12.699877]	[151]	[]	[103383151]
946_50566	chr7	103845285	103845685	+	693	35.0	[8.174054]	[166]	[]	[]	[103845528]	[]
946_5058	chr1	154157712	154158112	+	1000	110.0	[10.555019]	[160]	[]	[]	[154157945]	[]
946_50580	chr7	106376118	106376518	+	708	35.0	[]	[]	[9.93833]	[128]	[]	[106376289]
946_50582	chr7	106471311	106471711	+	625	35.0	[]	[]	[8.065871, 7.6269035]	[68, 75]	[]	[106471470, 106471477]
946_50587	chr7	106602739	106603139	+	731	35.0	[7.373495]	[145]	[]	[]	[106602964]	[]
946_50590	chr7	106808628	106809028	+	714	35.0	[]	[]	[7.242745]	[109]	[]	[106808802]
946_50597	chr7	107386976	107387376	+	674	35.0	[]	[]	[9.93833]	[158]	[]	[107387142]
946_50598	chr7	107462934	107463334	+	682	35.0	[]	[]	[7.373495]	[175]	[]	[107463179]
946_506	chr5	90983182	90983582	+	1000	327.0	[7.7934723]	[115]	[]	[]	[90983387]	[]
946_5060	chr1	155699058	155699458	+	1000	110.0	[8.174054, 7.083552]	[148, 177]	[]	[]	[155699265, 155699294]	[]
946_50600	chr7	107799949	107800349	+	540	35.0	[7.169444]	[145]	[]	[]	[107800128]	[]
946_50602	chr7	108016764	108017164	+	735	35.0	[]	[]	[9.93833]	[100]	[]	[108016933]
946_50605	chr7	108127793	108128193	+	662	35.0	[12.699877]	[194]	[]	[]	[108128019]	[]
946_50607	chr7	108274460	108274860	+	657	35.0	[10.555019]	[74]	[]	[]	[108274615]	[]
946_5061	chr1	167632100	167632500	+	1000	110.0	[]	[]	[12.699877]	[129]	[]	[167632324]
946_50613	chr7	111732132	111732532	+	670	35.0	[]	[]	[9.722767]	[145]	[]	[111732304]
946_50618	chr7	116378319	116378719	+	760	35.0	[]	[]	[8.567237]	[104]	[]	[116378523]
946_50619	chr7	116419995	116420395	+	617	35.0	[7.7934723]	[166]	[]	[]	[116420197]	[]
946_5062	chr1	186046433	186046833	+	1000	110.0	[]	[]	[9.722767]	[88]	[]	[186046616]
946_50629	chr7	118183147	118183547	+	705	35.0	[]	[]	[8.065871]	[95]	[]	[118183338]
946_5063	chr1	212793605	212794005	+	1000	110.0	[]	[]	[12.699877]	[113]	[]	[212793808]
946_50635	chr7	121398336	121398736	+	722	35.0	[8.065871]	[125]	[]	[]	[121398545]	[]
946_50637	chr7	123532316	123532716	+	629	35.0	[9.722767]	[64]	[]	[]	[123532473]	[]
946_5064	chr1	218304556	218304956	+	1000	110.0	[7.6269035]	[93]	[]	[]	[218304749]	[]
946_50640	chr7	123745978	123746378	+	568	35.0	[10.555019]	[138]	[]	[]	[123746180]	[]
946_5065	chr10	7028250	7028650	+	1000	110.0	[]	[]	[9.93833]	[123]	[]	[7028472]
946_50650	chr7	128097329	128097729	+	616	35.0	[9.722767]	[122]	[]	[]	[128097488]	[]
946_50652	chr7	128691197	128691597	+	555	35.0	[]	[]	[7.000952]	[137]	[]	[128691399]
946_50656	chr7	129011442	129011842	+	578	35.0	[7.7934723]	[156]	[]	[]	[129011691]	[]
946_50658	chr7	129161642	129162042	+	691	35.0	[]	[]	[7.000952]	[115]	[]	[129161816]
946_50659	chr7	129412455	129412855	+	567	35.0	[8.174054]	[177]	[]	[]	[129412656]	[]
946_5066	chr10	124486694	124487094	+	1000	110.0	[10.555019, 9.722767]	[80, 112]	[]	[]	[124486864, 124486896]	[]
946_50665	chr7	129836247	129836647	+	615	35.0	[]	[]	[9.93833]	[111]	[]	[129836408]
946_50666	chr7	129842052	129842452	+	554	35.0	[]	[]	[7.000952]	[99]	[]	[129842211]
946_50668	chr7	129933710	129934110	+	728	35.0	[]	[]	[10.555019]	[83]	[]	[129933884]
946_50669	chr7	130063900	130064300	+	695	35.0	[9.387603]	[155]	[]	[]	[130064086]	[]
946_5067	chr11	2747717	2748117	+	1000	110.0	[]	[]	[8.250492]	[104]	[]	[2747908]
946_50673	chr7	130162106	130162506	+	700	35.0	[8.567237]	[142]	[]	[]	[130162270]	[]
946_50677	chr7	130372189	130372589	+	694	35.0	[]	[]	[7.6269035]	[161]	[]	[130372398]
946_5068	chr11	3824706	3825106	+	1000	110.0	[]	[]	[12.699877]	[128]	[]	[3824925]
946_50680	chr7	131050195	131050595	+	627	35.0	[]	[]	[7.169444]	[83]	[]	[131050377]
946_50682	chr7	131288442	131288842	+	567	35.0	[9.722767]	[166]	[]	[]	[131288667]	[]
946_50684	chr7	133384231	133384631	+	686	35.0	[12.699877]	[84]	[]	[]	[133384387]	[]
946_50685	chr7	133748700	133749100	+	696	35.0	[10.555019]	[142]	[]	[]	[133748884]	[]
946_50687	chr7	133959882	133960282	+	590	35.0	[]	[]	[9.722767]	[101]	[]	[133960072]
946_5069	chr11	12812865	12813265	+	1000	110.0	[7.7934723]	[88]	[]	[]	[12813050]	[]
946_50696	chr7	139128416	139128816	+	744	35.0	[7.7934723]	[144]	[]	[]	[139128659]	[]
946_50699	chr7	139182454	139182854	+	685	35.0	[]	[]	[8.065871]	[179]	[]	[139182681]
946_507	chr12	106301746	106302146	+	1000	325.0	[9.93833]	[88]	[]	[]	[106301917]	[]
946_50711	chr7	140007601	140008001	+	709	35.0	[8.174054]	[217]	[]	[]	[140007829]	[]
946_50718	chr7	140433383	140433783	+	659	35.0	[]	[]	[8.174054]	[184]	[]	[140433603]
946_50720	chr7	140487425	140487825	+	674	35.0	[]	[]	[8.174054]	[141]	[]	[140487592]
946_50721	chr7	140791189	140791589	+	654	35.0	[9.722767]	[186]	[]	[]	[140791425]	[]
946_50725	chr7	142760489	142760889	+	571	35.0	[8.174054]	[85]	[]	[]	[142760657]	[]
946_50736	chr7	145923967	145924367	+	710	35.0	[12.699877]	[189]	[]	[]	[145924212]	[]
946_50738	chr7	148628977	148629377	+	549	35.0	[]	[]	[10.555019]	[138]	[]	[148629199]
946_5074	chr12	76114334	76114734	+	1000	110.0	[10.555019]	[84]	[]	[]	[76114509]	[]
946_5075	chr12	111838332	111838732	+	1000	110.0	[]	[]	[12.699877]	[129]	[]	[111838549]
946_50753	chr7	151462305	151462705	+	657	35.0	[7.7934723]	[157]	[]	[]	[151462519]	[]
946_5076	chr13	95202130	95202530	+	1000	110.0	[7.7934723]	[113]	[]	[]	[95202316]	[]
946_50761	chr7	154693979	154694379	+	679	35.0	[8.065871]	[141]	[]	[]	[154694177]	[]
946_50762	chr7	155280470	155280870	+	757	35.0	[12.699877]	[127]	[]	[]	[155280686]	[]
946_5077	chr13	95285783	95286183	+	1000	110.0	[7.7934723]	[80]	[9.722767]	[111]	[95285958]	[95285989]
946_50774	chr7	158748316	158748716	+	675	35.0	[]	[]	[9.722767, 9.93833]	[107, 168]	[]	[158748483, 158748544]
946_5078	chr14	49970466	49970866	+	1000	110.0	[]	[]	[12.699877]	[139]	[]	[49970696]
946_50784	chr8	7913544	7913944	+	593	35.0	[7.5779095]	[163]	[]	[]	[7913781]	[]
946_50786	chr8	11682962	11683362	+	683	35.0	[8.065871]	[116]	[9.387603]	[94]	[11683169]	[11683147]
946_50788	chr8	13064970	13065370	+	630	35.0	[]	[]	[9.387603]	[176]	[]	[13065208]
946_50789	chr8	16499478	16499878	+	709	35.0	[9.387603]	[72]	[]	[]	[16499648]	[]
946_50793	chr8	22709110	22709510	+	627	35.0	[10.555019]	[226]	[]	[]	[22709356]	[]
946_50794	chr8	22974759	22975159	+	747	35.0	[9.722767]	[176]	[]	[]	[22974945]	[]
946_50799	chr8	27937643	27938043	+	646	35.0	[12.699877]	[135]	[]	[]	[27937828]	[]
946_508	chr16	88455774	88456174	+	1000	325.0	[12.699877]	[119]	[8.250492, 8.250492]	[65, 108]	[88455991]	[88455937, 88455980]
946_5080	chr15	28904496	28904896	+	1000	110.0	[9.722767]	[86]	[]	[]	[28904674]	[]
946_50804	chr8	38160966	38161366	+	763	35.0	[]	[]	[7.7934723]	[165]	[]	[38161170]
946_50806	chr8	38510379	38510779	+	737	35.0	[]	[]	[9.722767]	[170]	[]	[38510624]
946_5081	chr15	69452053	69452453	+	1000	110.0	[]	[]	[9.722767]	[140]	[]	[69452267]
946_50810	chr8	47369390	47369790	+	750	35.0	[9.93833]	[120]	[]	[]	[47369551]	[]
946_50813	chr8	55861750	55862150	+	654	35.0	[]	[]	[10.555019]	[152]	[]	[55861908]
946_50815	chr8	56035079	56035479	+	700	35.0	[10.555019]	[122]	[]	[]	[56035272]	[]
946_5082	chr15	89074646	89075046	+	1000	110.0	[7.6269035]	[87]	[7.5779095]	[164]	[89074817]	[89074894]
946_50820	chr8	66927310	66927710	+	657	35.0	[]	[]	[7.5779095]	[68]	[]	[66927471]
946_50822	chr8	68215142	68215542	+	592	35.0	[7.7934723]	[117]	[9.93833, 9.93833]	[99, 159]	[68215317]	[68215299, 68215359]
946_50827	chr8	86532861	86533261	+	600	35.0	[9.93833, 12.699877]	[120, 129]	[]	[]	[86533014, 86533023]	[]
946_50828	chr8	94059344	94059744	+	563	35.0	[12.699877, 7.083552]	[134, 139]	[]	[]	[94059565, 94059570]	[]
946_5083	chr16	11100381	11100781	+	1000	110.0	[]	[]	[9.722767]	[169]	[]	[11100611]
946_50833	chr8	96542794	96543194	+	710	35.0	[]	[]	[12.699877]	[139]	[]	[96543020]
946_50834	chr8	96554427	96554827	+	726	35.0	[10.555019]	[86]	[]	[]	[96554604]	[]
946_50838	chr8	99359708	99360108	+	699	35.0	[]	[]	[10.555019]	[98]	[]	[99359860]
946_5084	chr16	17013522	17013922	+	1000	110.0	[]	[]	[10.555019]	[130]	[]	[17013738]
946_50842	chr8	101947927	101948327	+	707	35.0	[]	[]	[9.722767]	[119]	[]	[101948140]
946_50843	chr8	102413567	102413967	+	582	35.0	[]	[]	[7.6269035]	[128]	[]	[102413777]
946_50845	chr8	103394584	103394984	+	664	35.0	[]	[]	[9.722767]	[152]	[]	[103394824]
946_50846	chr8	109595250	109595650	+	626	35.0	[9.722767]	[138]	[]	[]	[109595454]	[]
946_5085	chr16	25553772	25554172	+	1000	110.0	[12.699877, 9.93833]	[75, 128]	[]	[]	[25553937, 25553990]	[]
946_50850	chr8	126322442	126322842	+	737	35.0	[]	[]	[12.699877]	[165]	[]	[126322668]
946_50851	chr8	127902496	127902896	+	636	35.0	[]	[]	[7.242745]	[156]	[]	[127902719]
946_50854	chr8	140320396	140320796	+	702	35.0	[]	[]	[12.699877]	[120]	[]	[140320614]
946_5086	chr16	29654857	29655257	+	1000	110.0	[9.387603]	[79]	[]	[]	[29655036]	[]
946_50867	chr8	144088379	144088779	+	587	35.0	[9.93833]	[113]	[]	[]	[144088571]	[]
946_50870	chr8	145074946	145075346	+	585	35.0	[12.699877]	[108]	[]	[]	[145075133]	[]
946_50871	chr9	224691	225091	+	649	35.0	[12.699877]	[82]	[]	[]	[224865]	[]
946_50872	chr9	19689669	19690069	+	619	35.0	[]	[]	[8.065871]	[100]	[]	[19689868]
946_50873	chr9	20683390	20683790	+	552	35.0	[7.7934723]	[97]	[8.065871]	[160]	[20683569]	[20683632]
946_50875	chr9	35771527	35771927	+	708	35.0	[]	[]	[7.7934723]	[149]	[]	[35771756]
946_50876	chr9	36192723	36193123	+	697	35.0	[9.93833]	[149]	[]	[]	[36192939]	[]
946_5088	chr17	15490633	15491033	+	1000	110.0	[]	[]	[10.555019]	[157]	[]	[15490879]
946_50884	chr9	87470059	87470459	+	662	35.0	[10.555019]	[141]	[]	[]	[87470298]	[]
946_50886	chr9	94181647	94182047	+	689	35.0	[9.722767]	[126]	[]	[]	[94181865]	[]
946_50892	chr9	98828976	98829376	+	665	35.0	[9.93833]	[128]	[]	[]	[98829152]	[]
946_50895	chr9	100516051	100516451	+	731	35.0	[12.699877]	[137]	[]	[]	[100516277]	[]
946_50896	chr9	107288675	107289075	+	735	35.0	[]	[]	[12.699877, 12.699877]	[126, 148]	[]	[107288884, 107288906]
946_50897	chr9	108099898	108100298	+	724	35.0	[7.373495]	[151]	[]	[]	[108100149]	[]
946_5090	chr17	32819065	32819465	+	1000	110.0	[]	[]	[9.93833]	[176]	[]	[32819295]
946_50903	chr9	114614431	114614831	+	697	35.0	[8.174054]	[169]	[]	[]	[114614643]	[]
946_50904	chr9	121253194	121253594	+	727	35.0	[9.722767]	[144]	[]	[]	[121253411]	[]
946_50906	chr9	121483415	121483815	+	707	35.0	[]	[]	[9.722767]	[194]	[]	[121483653]
946_50907	chr9	123107793	123108193	+	540	35.0	[]	[]	[8.174054]	[102]	[]	[123107960]
946_5091	chr17_GL000205v2_random	81612	82012	+	1000	110.0	[8.250492]	[108]	[]	[]	[81811]	[]
946_50911	chr9	125147380	125147780	+	712	35.0	[]	[]	[12.699877]	[108]	[]	[125147588]
946_50912	chr9	126830781	126831181	+	612	35.0	[]	[]	[12.699877]	[109]	[]	[126830988]
946_50917	chr9	127931498	127931898	+	735	35.0	[7.7934723]	[119]	[]	[]	[127931651]	[]
946_50919	chr9	128110026	128110426	+	761	35.0	[]	[]	[12.699877]	[214]	[]	[128110254]
946_50926	chr9	128695766	128696166	+	736	35.0	[]	[]	[7.6269035]	[177]	[]	[128695979]
946_5094	chr2	38613857	38614257	+	1000	110.0	[7.000952]	[108]	[]	[]	[38614050]	[]
946_50944	chr9	137680950	137681350	+	681	35.0	[12.699877]	[114]	[]	[]	[137681113]	[]
946_50946	chrX	12788643	12789043	+	710	35.0	[12.699877]	[129]	[10.555019]	[106]	[12788831]	[12788808]
946_5095	chr2	45786302	45786702	+	1000	110.0	[9.93833]	[100]	[]	[]	[45786487]	[]
946_50951	chrX	41116826	41117226	+	685	35.0	[7.000952]	[80]	[]	[]	[41116993]	[]
946_50953	chrX	47485156	47485556	+	706	35.0	[]	[]	[12.699877]	[135]	[]	[47485385]
946_50959	chrX	49001723	49002123	+	627	35.0	[7.242745]	[98]	[]	[]	[49001876]	[]
946_50960	chrX	54992918	54993318	+	685	35.0	[12.699877, 9.722767]	[83, 159]	[]	[]	[54993091, 54993167]	[]
946_50964	chrX	149510483	149510883	+	618	35.0	[]	[]	[7.373495]	[64]	[]	[149510647]
946_5097	chr2	108401821	108402221	+	1000	110.0	[12.699877, 7.6269035]	[101, 127]	[]	[]	[108402014, 108402040]	[]
946_5098	chr2	113034055	113034455	+	1000	110.0	[12.699877]	[103]	[]	[]	[113034244]	[]
946_50984	chr1	6616628	6617028	+	625	34.0	[8.567237]	[189]	[]	[]	[6616845]	[]
946_50987	chr1	7815548	7815948	+	625	34.0	[]	[]	[12.699877]	[144]	[]	[7815769]
946_50996	chr1	9529242	9529642	+	644	34.0	[9.387603, 7.000952, 7.000952]	[97, 135, 142]	[]	[]	[9529406, 9529444, 9529451]	[]
946_50997	chr1	10024480	10024880	+	660	34.0	[]	[]	[9.722767]	[121]	[]	[10024697]
946_51	chr11	33944737	33945137	+	1000	679.0	[8.065871]	[108]	[9.722767]	[61]	[33944937]	[33944890]
946_510	chr1	46158455	46158855	+	1000	324.0	[]	[]	[12.699877]	[130]	[]	[46158678]
946_51003	chr1	10476083	10476483	+	707	34.0	[]	[]	[9.722767]	[117]	[]	[10476300]
946_51004	chr1	11037569	11037969	+	657	34.0	[]	[]	[8.567237]	[134]	[]	[11037793]
946_51008	chr1	11890698	11891098	+	653	34.0	[7.373495]	[106]	[]	[]	[11890867]	[]
946_51016	chr1	15304778	15305178	+	699	34.0	[7.169444, 8.174054]	[62, 103]	[]	[]	[15304939, 15304980]	[]
946_5102	chr20	56392322	56392722	+	1000	110.0	[]	[]	[9.93833]	[79]	[]	[56392498]
946_51026	chr1	18527484	18527884	+	660	34.0	[9.387603]	[104]	[]	[]	[18527652]	[]
946_51028	chr1	18909950	18910350	+	546	34.0	[]	[]	[8.174054]	[104]	[]	[18910146]
946_51029	chr1	18998103	18998503	+	629	34.0	[9.387603]	[150]	[]	[]	[18998345]	[]
946_51033	chr1	20400799	20401199	+	659	34.0	[7.6269035]	[88]	[12.699877]	[104]	[20400983]	[20400999]
946_51034	chr1	21064060	21064460	+	562	34.0	[10.555019]	[142]	[]	[]	[21064289]	[]
946_51039	chr1	21707065	21707465	+	638	34.0	[7.5779095, 8.065871]	[128, 166]	[]	[]	[21707274, 21707312]	[]
946_51042	chr1	22415693	22416093	+	692	34.0	[]	[]	[7.5779095]	[122]	[]	[22415914]
946_51052	chr1	25694615	25695015	+	662	34.0	[]	[]	[8.174054]	[168]	[]	[25694844]
946_51054	chr1	26077501	26077901	+	547	34.0	[]	[]	[8.065871]	[143]	[]	[26077703]
946_51055	chr1	26102071	26102471	+	645	34.0	[12.699877]	[181]	[]	[]	[26102316]	[]
946_51059	chr1	26880614	26881014	+	657	34.0	[7.373495, 7.083552]	[102, 161]	[]	[]	[26880775, 26880834]	[]
946_51060	chr1	26938030	26938430	+	679	34.0	[9.722767]	[125]	[]	[]	[26938193]	[]
946_51066	chr1	27546444	27546844	+	548	34.0	[7.6269035]	[121]	[]	[]	[27546611]	[]
946_51072	chr1	28571826	28572226	+	640	34.0	[]	[]	[9.93833]	[151]	[]	[28571987]
946_51075	chr1	28808031	28808431	+	638	34.0	[]	[]	[12.699877]	[159]	[]	[28808252]
946_51080	chr1	29099929	29100329	+	555	34.0	[9.722767]	[144]	[]	[]	[29100135]	[]
946_51086	chr1	30790959	30791359	+	570	34.0	[12.699877]	[118]	[]	[]	[30791166]	[]
946_51098	chr1	32247360	32247760	+	693	34.0	[8.174054]	[139]	[]	[]	[32247546]	[]
946_51100	chr1	32384264	32384664	+	616	34.0	[]	[]	[7.6269035]	[145]	[]	[32384498]
946_51103	chr1	34806311	34806711	+	634	34.0	[]	[]	[12.699877, 7.242745]	[165, 182]	[]	[34806531, 34806548]
946_51105	chr1	35266616	35267016	+	692	34.0	[9.387603]	[136]	[]	[]	[35266806]	[]
946_51106	chr1	35871020	35871420	+	647	34.0	[7.083552]	[139]	[8.065871]	[212]	[35871185]	[35871258]
946_51108	chr1	38053325	38053725	+	675	34.0	[]	[]	[8.567237]	[156]	[]	[38053565]
946_51117	chr1	41370817	41371217	+	630	34.0	[]	[]	[9.387603]	[135]	[]	[41371023]
946_51124	chr1	43205581	43205981	+	563	34.0	[12.699877]	[141]	[]	[]	[43205809]	[]
946_51126	chr1	44317634	44318034	+	547	34.0	[]	[]	[8.174054]	[194]	[]	[44317867]
946_51131	chr1	45542531	45542931	+	650	34.0	[]	[]	[8.567237]	[122]	[]	[45542753]
946_51133	chr1	45949798	45950198	+	571	34.0	[]	[]	[9.722767]	[167]	[]	[45950015]
946_51141	chr1	51248341	51248741	+	677	34.0	[]	[]	[7.083552]	[196]	[]	[51248588]
946_51144	chr1	52564188	52564588	+	612	34.0	[7.373495]	[181]	[]	[]	[52564423]	[]
946_51149	chr1	52912346	52912746	+	721	34.0	[]	[]	[10.555019]	[116]	[]	[52912553]
946_51154	chr1	61023469	61023869	+	655	34.0	[]	[]	[12.699877]	[119]	[]	[61023669]
946_51157	chr1	61310093	61310493	+	646	34.0	[9.722767]	[128]	[8.567237, 9.93833]	[54, 87]	[61310319]	[61310245, 61310278]
946_51159	chr1	62721110	62721510	+	654	34.0	[]	[]	[7.5779095]	[167]	[]	[62721355]
946_5116	chr3	72322322	72322722	+	1000	110.0	[]	[]	[7.6269035]	[119]	[]	[72322536]
946_51160	chr1	64860618	64861018	+	543	34.0	[9.387603]	[122]	[]	[]	[64860802]	[]
946_51164	chr1	65413785	65414185	+	681	34.0	[]	[]	[7.083552]	[157]	[]	[65414023]
946_51166	chr1	67694076	67694476	+	602	34.0	[]	[]	[12.699877, 7.083552]	[140, 161]	[]	[67694248, 67694269]
946_51167	chr1	68496754	68497154	+	670	34.0	[]	[]	[8.250492]	[112]	[]	[68496965]
946_51170	chr1	78076210	78076610	+	606	34.0	[]	[]	[10.555019]	[65]	[]	[78076368]
946_51173	chr1	86933628	86934028	+	672	34.0	[7.6269035]	[75]	[]	[]	[86933792]	[]
946_51177	chr1	89706016	89706416	+	694	34.0	[]	[]	[12.699877]	[179]	[]	[89706262]
946_5118	chr4	76748694	76749094	+	1000	110.0	[12.699877]	[58]	[]	[]	[76748848]	[]
946_51182	chr1	100100213	100100613	+	625	34.0	[]	[]	[9.722767]	[126]	[]	[100100433]
946_51183	chr1	100355737	100356137	+	583	34.0	[]	[]	[7.083552]	[178]	[]	[100355961]
946_51185	chr1	100759229	100759629	+	544	34.0	[9.93833]	[70]	[7.242745, 12.699877]	[112, 126]	[100759387]	[100759429, 100759443]
946_51186	chr1	101254087	101254487	+	567	34.0	[]	[]	[12.699877]	[101]	[]	[101254245]
946_5119	chr4	79632104	79632504	+	1000	110.0	[10.555019, 9.387603]	[80, 153]	[]	[]	[79632267, 79632340]	[]
946_51195	chr1	111447155	111447555	+	553	34.0	[]	[]	[7.373495]	[102]	[]	[111447320]
946_51196	chr1	111576510	111576910	+	619	34.0	[12.699877]	[173]	[]	[]	[111576709]	[]
946_51199	chr1	112583463	112583863	+	575	34.0	[10.555019]	[110]	[9.722767]	[98]	[112583634]	[112583622]
946_512	chr16	1832732	1833132	+	1000	324.0	[9.93833]	[150]	[9.93833]	[127]	[1832976]	[1832953]
946_5120	chr4	146407674	146408074	+	1000	110.0	[7.083552]	[81]	[8.065871]	[111]	[146407855]	[146407885]
946_51200	chr1	113058996	113059396	+	646	34.0	[]	[]	[9.387603]	[194]	[]	[113059231]
946_51204	chr1	114452865	114453265	+	545	34.0	[]	[]	[7.083552]	[196]	[]	[114453063]
946_51205	chr1	115764589	115764989	+	615	34.0	[12.699877]	[183]	[]	[]	[115764813]	[]
946_51206	chr1	116382818	116383218	+	653	34.0	[]	[]	[12.699877]	[110]	[]	[116383027]
946_51209	chr1	116873219	116873619	+	587	34.0	[]	[]	[8.174054]	[145]	[]	[116873457]
946_5121	chr5	56157268	56157668	+	1000	110.0	[]	[]	[12.699877]	[120]	[]	[56157470]
