#PeakID(python identify_motif.py ./ENCODE_processed_files/BACH1_idr.fa BACH1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
593_1	chr4	8303572	8303972	+	1000	782.0	[16.412586, 16.412586, 16.412586, 16.412586]	[64, 90, 116, 142]	[7.2059402, 7.2059402]	[62, 88]	[8303732, 8303758, 8303784, 8303810]	[8303730, 8303756]
593_7034	chr9	131269160	131269560	+	775	26.0	[7.23946]	[122]	[]	[]	[131269364]	[]
593_7037	chrUn_KI270754v1	34728	35128	+	835	26.0	[]	[]	[8.899031]	[152]	[]	[34979]
593_7038	chrX	2576795	2577195	+	867	26.0	[6.3859158, 12.540544]	[95, 107]	[12.082088, 10.945392, 7.5900736]	[93, 105, 144]	[2576982, 2576994]	[2576980, 2576992, 2577031]
593_7039	chrX	23781417	23781817	+	692	26.0	[12.082088]	[172]	[]	[]	[23781663]	[]
593_7043	chr1	4652643	4653043	+	579	25.0	[7.394709]	[194]	[]	[]	[4652888]	[]
593_7050	chr1	21453949	21454349	+	542	25.0	[9.716079]	[164]	[10.945392]	[162]	[21454184]	[21454182]
593_7053	chr1	26800444	26800844	+	620	25.0	[16.412586]	[105]	[10.945392]	[103]	[26800647]	[26800645]
593_7057	chr1	35264047	35264447	+	760	25.0	[7.1189213, 6.7715845]	[150, 172]	[]	[]	[35264274, 35264296]	[]
593_7060	chr1	40876278	40876678	+	752	25.0	[]	[]	[11.13416]	[150]	[]	[40876497]
593_7064	chr1	91596436	91596836	+	661	25.0	[6.8453712, 13.45553]	[125, 146]	[13.902448]	[144]	[91596637, 91596658]	[91596656]
593_707	chr10	31242899	31243299	+	1000	103.0	[10.945392, 9.818272]	[88, 142]	[16.412586, 16.412586]	[86, 140]	[31243087, 31243141]	[31243085, 31243139]
593_7074	chr1	172654537	172654937	+	670	25.0	[9.818272]	[103]	[16.412586, 6.6497006, 6.5061016]	[101, 120, 135]	[172654728]	[172654726, 172654745, 172654760]
593_7075	chr1	173355175	173355575	+	728	25.0	[13.45553]	[153]	[13.902448]	[151]	[173355396]	[173355394]
593_7077	chr1	181114852	181115252	+	755	25.0	[10.030405]	[62]	[16.412586]	[60]	[181115011]	[181115009]
593_7080	chr1	195766700	195767100	+	765	25.0	[12.540544, 7.0733485]	[74, 92]	[7.2059402, 16.412586]	[72, 90]	[195766864, 195766882]	[195766862, 195766880]
593_709	chr16	19609423	19609823	+	1000	103.0	[7.2059402]	[105]	[16.412586, 7.7333307]	[103, 154]	[19609622]	[19609620, 19609671]
593_710	chr17	47288501	47288901	+	1000	103.0	[13.902448]	[110]	[9.189399]	[108]	[47288707]	[47288705]
593_7101	chr10	91220173	91220573	+	726	25.0	[]	[]	[7.216675]	[82]	[]	[91220327]
593_7106	chr11	11931407	11931807	+	742	25.0	[10.521743]	[145]	[]	[]	[11931600]	[]
593_711	chr17	63433142	63433542	+	1000	103.0	[16.412586]	[96]	[9.818272]	[94]	[63433323]	[63433321]
593_7117	chr12	18752603	18753003	+	767	25.0	[8.342637, 11.999462]	[91, 113]	[7.711474]	[111]	[18752783, 18752805]	[18752803]
593_712	chr19	34731492	34731892	+	1000	103.0	[]	[]	[6.6766243, 12.235088, 12.235088]	[71, 101, 113]	[]	[34731662, 34731692, 34731704]
593_7120	chr12	53299090	53299490	+	701	25.0	[10.030405, 6.112149]	[113, 122]	[13.45553]	[111]	[53299284, 53299293]	[53299282]
593_7129	chr12	127120808	127121208	+	840	25.0	[10.030405]	[163]	[16.412586]	[161]	[127121048]	[127121046]
593_713	chr3	113501676	113502076	+	1000	103.0	[16.412586]	[102]	[7.0733485]	[100]	[113501876]	[113501874]
593_7130	chr12	131449051	131449451	+	671	25.0	[7.2059402]	[116]	[16.412586]	[114]	[131449255]	[131449253]
593_7133	chr13	80564515	80564915	+	716	25.0	[6.6766243]	[123]	[]	[]	[80564715]	[]
593_7136	chr13	90512891	90513291	+	626	25.0	[8.896054]	[183]	[]	[]	[90513120]	[]
593_7148	chr13	93225530	93225930	+	603	25.0	[6.6792603]	[120]	[9.716079]	[118]	[93225735]	[93225733]
593_7150	chr13	93305121	93305521	+	767	25.0	[6.2946467]	[157]	[]	[]	[93305350]	[]
593_7152	chr13	105530468	105530868	+	819	25.0	[16.412586]	[100]	[7.0733485]	[98]	[105530653]	[105530651]
593_7154	chr13	107898949	107899349	+	581	25.0	[]	[]	[6.5257025]	[103]	[]	[107899131]
593_7156	chr13	107998720	107999120	+	628	25.0	[6.861438]	[159]	[]	[]	[107998921]	[]
593_7158	chr14	30979993	30980393	+	798	25.0	[6.7715845]	[140]	[]	[]	[30980223]	[]
593_7159	chr14	36183385	36183785	+	758	25.0	[7.0733485]	[137]	[16.412586]	[135]	[36183613]	[36183611]
593_716	chr6	18039060	18039460	+	1000	103.0	[16.412586]	[98]	[7.0733485]	[96]	[18039253]	[18039251]
593_7161	chr14	93317906	93318306	+	786	25.0	[7.0733485]	[98]	[16.412586, 6.582628]	[96, 157]	[93318072]	[93318070, 93318131]
593_7165	chr15	41409647	41410047	+	781	25.0	[]	[]	[6.1916084]	[89]	[]	[41409825]
593_7169	chr15	83871822	83872222	+	759	25.0	[8.085031, 13.45553]	[74, 116]	[7.4962606, 13.902448]	[72, 114]	[83871981, 83872023]	[83871979, 83872021]
593_7172	chr15	92921819	92922219	+	729	25.0	[]	[]	[11.6737585]	[132]	[]	[92922050]
593_7173	chr16	12091642	12092042	+	764	25.0	[12.235088]	[131]	[]	[]	[12091836]	[]
593_7176	chr16	21611627	21612027	+	772	25.0	[9.189399]	[172]	[13.902448]	[170]	[21611834]	[21611832]
593_7178	chr16	53079127	53079527	+	665	25.0	[11.195025]	[159]	[]	[]	[53079363]	[]
593_7180	chr16	67028413	67028813	+	810	25.0	[7.143038]	[183]	[]	[]	[67028645]	[]
593_7183	chr16	75594431	75594831	+	690	25.0	[7.0523825]	[164]	[10.949082, 11.296419]	[93, 158]	[75594679]	[75594608, 75594673]
593_7185	chr16	83956851	83957251	+	756	25.0	[]	[]	[6.8832946]	[186]	[]	[83957056]
593_7187	chr16	89382953	89383353	+	698	25.0	[]	[]	[8.624022, 11.85311]	[124, 172]	[]	[89383119, 89383167]
593_7188	chr17	2120899	2121299	+	579	25.0	[16.412586]	[142]	[10.030405]	[140]	[2121134]	[2121132]
593_7189	chr17	7440813	7441213	+	544	25.0	[13.902448]	[102]	[16.412586]	[100]	[7441008]	[7441006]
593_719	chr1	234893750	234894150	+	1000	102.0	[16.412586, 13.902448]	[106, 126]	[6.6792603, 12.32841]	[104, 124]	[234893951, 234893971]	[234893949, 234893969]
593_7192	chr17	30291859	30292259	+	604	25.0	[13.902448]	[98]	[16.412586]	[96]	[30292042]	[30292040]
593_7194	chr17	34981713	34982113	+	545	25.0	[]	[]	[8.127419, 6.3568525]	[108, 121]	[]	[34981921, 34981934]
593_72	chr4	74682724	74683124	+	1000	372.0	[7.0733485]	[73]	[16.412586, 6.6750875]	[71, 99]	[74682891]	[74682889, 74682917]
593_7201	chr17	54861008	54861408	+	747	25.0	[]	[]	[6.7715845]	[113]	[]	[54861190]
593_7204	chr17	76121935	76122335	+	779	25.0	[16.412586]	[99]	[]	[]	[76122133]	[]
593_7208	chr17_GL000205v2_random	76906	77306	+	672	25.0	[6.7715845]	[167]	[]	[]	[77112]	[]
593_721	chr18	23528575	23528975	+	1000	102.0	[16.412586]	[97]	[7.2059402]	[95]	[23528767]	[23528765]
593_7211	chr18	8883214	8883614	+	760	25.0	[]	[]	[12.235088]	[150]	[]	[8883420]
593_7212	chr18	9895535	9895935	+	684	25.0	[6.6792603]	[110]	[16.412586]	[108]	[9895728]	[9895726]
593_722	chr2	72112390	72112790	+	1000	102.0	[16.412586, 13.902448]	[100, 120]	[9.636316, 12.32841]	[98, 118]	[72112579, 72112599]	[72112577, 72112597]
593_7221	chr19	17556422	17556822	+	793	25.0	[6.8453712]	[155]	[]	[]	[17556602]	[]
593_7223	chr19	18304476	18304876	+	759	25.0	[]	[]	[16.412586]	[148]	[]	[18304704]
593_7224	chr19	28594738	28595138	+	745	25.0	[6.2127576]	[103]	[8.624022]	[81]	[28594933]	[28594911]
593_7226	chr19	40663914	40664314	+	650	25.0	[6.6792603]	[71]	[8.177104, 13.902448]	[104, 168]	[40664066]	[40664099, 40664163]
593_7230	chr19	44913400	44913800	+	791	25.0	[]	[]	[7.1189213]	[159]	[]	[44913628]
593_7234	chr19	49817989	49818389	+	802	25.0	[]	[]	[6.6750875]	[80]	[]	[49818145]
593_7239	chr2	27354057	27354457	+	736	25.0	[6.7715845]	[111]	[]	[]	[27354261]	[]
593_724	chr22	41565520	41565920	+	1000	102.0	[9.818272, 7.1189213]	[100, 124]	[16.412586]	[98]	[41565717, 41565741]	[41565715]
593_7240	chr2	28750831	28751231	+	803	25.0	[7.647107]	[157]	[11.244649]	[109]	[28751074]	[28751026]
593_7243	chr2	53770209	53770609	+	591	25.0	[16.412586]	[122]	[7.0733485]	[120]	[53770421]	[53770419]
593_7245	chr2	65359339	65359739	+	744	25.0	[6.523624]	[131]	[]	[]	[65359539]	[]
593_7246	chr2	69601144	69601544	+	740	25.0	[]	[]	[7.6756134, 7.915286]	[80, 152]	[]	[69601321, 69601393]
593_7248	chr2	73368808	73369208	+	595	25.0	[9.72495]	[147]	[7.6381135]	[145]	[73369020]	[73369018]
593_7249	chr2	83951278	83951678	+	799	25.0	[10.59517]	[154]	[]	[]	[83951486]	[]
593_725	chr3	126540554	126540954	+	1000	102.0	[]	[]	[16.412586]	[93]	[]	[126540747]
593_7255	chr2	127700756	127701156	+	769	25.0	[]	[]	[6.782292]	[220]	[]	[127701005]
593_7258	chr2	157751494	157751894	+	741	25.0	[12.235088]	[169]	[]	[]	[157751711]	[]
593_7260	chr2	176018637	176019037	+	748	25.0	[9.818272]	[199]	[16.412586]	[197]	[176018863]	[176018861]
593_7266	chr20	32746315	32746715	+	744	25.0	[]	[]	[16.412586]	[74]	[]	[32746485]
593_727	chr5	5822881	5823281	+	1000	102.0	[16.412586, 11.111503]	[102, 145]	[7.2059402]	[100]	[5823069, 5823112]	[5823067]
593_7273	chr21	35336518	35336918	+	798	25.0	[9.189399]	[115]	[13.902448]	[113]	[35336691]	[35336689]
593_7276	chr21	38086599	38086999	+	757	25.0	[7.0733485]	[97]	[16.412586]	[95]	[38086773]	[38086771]
593_7277	chr22	16555031	16555431	+	810	25.0	[]	[]	[6.4613357]	[153]	[]	[16555239]
593_7279	chr22	19146121	19146521	+	833	25.0	[]	[]	[6.594735]	[118]	[]	[19146285]
593_7288	chr22	20455361	20455761	+	726	25.0	[]	[]	[6.7231274]	[149]	[]	[20455554]
593_73	chr12	80087837	80088237	+	1000	371.0	[7.0733485]	[68]	[16.412586, 16.412586]	[66, 109]	[80087997]	[80087995, 80088038]
593_7314	chr22	22002768	22003168	+	556	25.0	[6.7715845]	[171]	[]	[]	[22002941]	[]
593_7318	chr22	22204968	22205368	+	580	25.0	[9.125032]	[58]	[]	[]	[22205121]	[]
593_732	chr7	51376460	51376860	+	1000	102.0	[]	[]	[11.977605]	[105]	[]	[51376651]
593_7323	chr22	22629102	22629502	+	560	25.0	[]	[]	[6.535958]	[74]	[]	[22629270]
593_7328	chr22	22927999	22928399	+	750	25.0	[7.0499845]	[131]	[8.343984]	[163]	[22928209]	[22928241]
593_733	chr1	15543623	15544023	+	1000	101.0	[]	[]	[8.11366]	[150]	[]	[15543859]
593_7331	chr22	23097783	23098183	+	756	25.0	[9.636316]	[153]	[12.673135]	[151]	[23097994]	[23097992]
593_7336	chr3	23904592	23904992	+	637	25.0	[11.999462]	[85]	[]	[]	[23904775]	[]
593_734	chr11	62386516	62386916	+	1000	101.0	[7.2059402]	[104]	[16.412586]	[102]	[62386706]	[62386704]
593_7341	chr3	46078818	46079218	+	750	25.0	[]	[]	[6.7231274]	[148]	[]	[46079003]
593_7353	chr4	32012287	32012687	+	643	25.0	[]	[]	[6.970353]	[171]	[]	[32012534]
593_7359	chr4	112170410	112170810	+	782	25.0	[7.2059402]	[101]	[9.716079]	[99]	[112170604]	[112170602]
593_736	chr16	22031692	22032092	+	1000	101.0	[7.0733485]	[96]	[16.412586]	[94]	[22031886]	[22031884]
593_7363	chr4	150541070	150541470	+	630	25.0	[10.949082, 13.902448]	[71, 80]	[16.412586]	[78]	[150541240, 150541249]	[150541247]
593_7364	chr4	150867033	150867433	+	773	25.0	[8.896054]	[83]	[]	[]	[150867209]	[]
593_737	chr17	5619213	5619613	+	1000	101.0	[]	[]	[11.85311]	[125]	[]	[5619425]
593_7371	chr5	34787042	34787442	+	630	25.0	[16.412586]	[107]	[7.0733485]	[105]	[34787232]	[34787230]
593_7374	chr5	39605145	39605545	+	804	25.0	[10.945392]	[86]	[16.412586]	[84]	[39605329]	[39605327]
593_738	chr18	3297341	3297741	+	1000	101.0	[9.818272]	[54]	[12.673135]	[52]	[3297495]	[3297493]
593_7380	chr5	132318735	132319135	+	814	25.0	[]	[]	[12.235088]	[95]	[]	[132318903]
593_7385	chr5	149439779	149440179	+	757	25.0	[16.412586]	[156]	[9.818272]	[154]	[149439973]	[149439971]
593_739	chr19	4130976	4131376	+	1000	101.0	[16.412586, 7.3229833]	[123, 151]	[]	[]	[4131175, 4131203]	[]
593_7390	chr6	3000238	3000638	+	625	25.0	[]	[]	[6.419141]	[139]	[]	[3000434]
593_7393	chr6	10640339	10640739	+	587	25.0	[7.992026]	[108]	[8.281695]	[106]	[10640536]	[10640534]
593_7394	chr6	10847651	10848051	+	794	25.0	[9.042406]	[102]	[]	[]	[10847833]	[]
593_7397	chr6	27102264	27102664	+	688	25.0	[7.0733485]	[79]	[16.412586]	[77]	[27102427]	[27102425]
593_740	chr19	10813055	10813455	+	1000	101.0	[7.2059402]	[107]	[16.412586]	[105]	[10813249]	[10813247]
593_7400	chr6	27545635	27546035	+	749	25.0	[7.58698]	[192]	[]	[]	[27545881]	[]
593_7401	chr6	27605469	27605869	+	762	25.0	[]	[]	[12.235088]	[119]	[]	[27605634]
593_7405	chr6	28349782	28350182	+	793	25.0	[6.9960446]	[152]	[]	[]	[28349977]	[]
593_741	chr3	141805113	141805513	+	1000	101.0	[11.6737585]	[84]	[7.2059402]	[82]	[141805286]	[141805284]
593_7413	chr6	34756796	34757196	+	671	25.0	[7.0499845]	[94]	[]	[]	[34756966]	[]
593_7414	chr6	35948015	35948415	+	692	25.0	[11.195025]	[101]	[]	[]	[35948209]	[]
593_7418	chr6	44058191	44058591	+	718	25.0	[6.934005]	[200]	[]	[]	[44058407]	[]
593_7419	chr6	56076055	56076455	+	801	25.0	[16.412586]	[90]	[10.945392]	[88]	[56076228]	[56076226]
593_7422	chr6	68775779	68776179	+	767	25.0	[7.0770397]	[165]	[12.235088]	[138]	[68776024]	[68775997]
593_7427	chr6	157834123	157834523	+	604	25.0	[9.57195]	[159]	[8.11366]	[157]	[157834292]	[157834290]
593_743	chr6	35728018	35728418	+	1000	101.0	[]	[]	[6.574685]	[80]	[]	[35728178]
593_7430	chr6	166546665	166547065	+	736	25.0	[9.163619]	[94]	[16.412586]	[92]	[166546854]	[166546852]
593_7433	chr7	27609052	27609452	+	795	25.0	[6.3726745, 9.818272]	[73, 99]	[8.790712, 8.062279]	[71, 97]	[27609219, 27609245]	[27609217, 27609243]
593_7434	chr7	35003623	35004023	+	699	25.0	[16.412586]	[165]	[6.6792603]	[163]	[35003859]	[35003857]
593_7435	chr7	38882295	38882695	+	746	25.0	[]	[]	[16.412586]	[95]	[]	[38882488]
593_7438	chr7	48084907	48085307	+	586	25.0	[7.2059402]	[101]	[12.540544, 6.9115763]	[99, 133]	[48085083]	[48085081, 48085115]
593_7442	chr7	75735104	75735504	+	703	25.0	[]	[]	[7.3720512, 6.614336, 6.437567]	[124, 159, 173]	[]	[75735275, 75735310, 75735324]
593_7444	chr7	93231259	93231659	+	769	25.0	[]	[]	[6.970353]	[86]	[]	[93231442]
593_7447	chr7	99422289	99422689	+	787	25.0	[7.904591, 11.296419]	[93, 110]	[6.1820455]	[128]	[99422463, 99422480]	[99422498]
593_745	chr11	95147412	95147812	+	1000	100.0	[11.999462, 12.32841]	[103, 132]	[11.977605, 10.945392]	[101, 130]	[95147610, 95147639]	[95147608, 95147637]
593_7455	chr7	125504816	125505216	+	761	25.0	[10.030405]	[132]	[16.412586]	[130]	[125505021]	[125505019]
593_7461	chr7	143259780	143260180	+	749	25.0	[7.2059402]	[108]	[13.45553]	[106]	[143259972]	[143259970]
593_7464	chr7	150317963	150318363	+	797	25.0	[6.1820455]	[129]	[]	[]	[150318162]	[]
593_7467	chr7	151265500	151265900	+	668	25.0	[]	[]	[6.1916084]	[133]	[]	[151265724]
593_7469	chr7	158187658	158188058	+	691	25.0	[12.235088]	[146]	[11.85311]	[85]	[158187887]	[158187826]
593_7471	chr8	10647434	10647834	+	772	25.0	[13.902448]	[128]	[9.716079, 7.4181294]	[126, 155]	[10647658]	[10647656, 10647685]
593_7472	chr8	19831030	19831430	+	749	25.0	[]	[]	[12.235088]	[93]	[]	[19831215]
593_7473	chr8	26382650	26383050	+	776	25.0	[7.8347774]	[146]	[]	[]	[26382844]	[]
593_7475	chr8	39017220	39017620	+	688	25.0	[16.412586, 6.9820795]	[83, 124]	[7.2059402]	[81]	[39017398, 39017439]	[39017396]
593_7480	chr8	127960537	127960937	+	755	25.0	[]	[]	[6.8453712]	[105]	[]	[127960717]
593_7484	chr9	4519594	4519994	+	657	25.0	[9.716079]	[118]	[9.818272, 6.3696322]	[116, 136]	[4519786]	[4519784, 4519804]
593_7486	chr9	116002556	116002956	+	614	25.0	[13.902448]	[103]	[9.5834875]	[101]	[116002742]	[116002740]
593_7487	chr9	116589386	116589786	+	743	25.0	[]	[]	[8.363047]	[114]	[]	[116589584]
593_749	chr18	23546267	23546667	+	1000	100.0	[16.412586]	[138]	[7.0733485]	[136]	[23546493]	[23546491]
593_7495	chr9	131031027	131031427	+	717	25.0	[]	[]	[6.560771, 7.4399867]	[110, 123]	[]	[131031216, 131031229]
593_75	chr17	76195290	76195690	+	1000	362.0	[16.412586]	[111]	[7.0733485]	[109]	[76195497]	[76195495]
593_750	chr2	112794162	112794562	+	1000	100.0	[6.86587]	[117]	[6.698378, 8.495638]	[68, 95]	[112794372]	[112794323, 112794350]
593_7507	chrX	10190362	10190762	+	771	25.0	[6.63555, 11.296419]	[114, 123]	[8.036991]	[121]	[10190571, 10190580]	[10190578]
593_7509	chrX	20221930	20222330	+	799	25.0	[9.716079]	[124]	[13.902448]	[122]	[20222142]	[20222140]
593_751	chr22	21607506	21607906	+	1000	100.0	[10.945392]	[97]	[16.412586]	[95]	[21607699]	[21607697]
593_7510	chrX	119406752	119407152	+	574	25.0	[16.412586]	[79]	[9.818272]	[77]	[119406928]	[119406926]
593_752	chr3	17771187	17771587	+	1000	100.0	[]	[]	[12.235088]	[127]	[]	[17771410]
593_7521	chr1	16639617	16640017	+	647	24.0	[]	[]	[6.3896065]	[122]	[]	[16639821]
593_7524	chr1	21648137	21648537	+	672	24.0	[]	[]	[6.6750875]	[123]	[]	[21648323]
593_7531	chr1	28248604	28249004	+	648	24.0	[11.296419]	[217]	[]	[]	[28248853]	[]
593_7534	chr1	30159054	30159454	+	660	24.0	[11.6737585]	[114]	[10.945392]	[112]	[30159260]	[30159258]
593_754	chr5	54013554	54013954	+	1000	100.0	[9.716079, 11.6737585, 16.412586]	[79, 86, 120]	[7.2059402, 13.902448]	[84, 118]	[54013724, 54013731, 54013765]	[54013729, 54013763]
593_7545	chr1	43763596	43763996	+	708	24.0	[6.264672]	[146]	[]	[]	[43763747]	[]
593_7549	chr1	54273851	54274251	+	699	24.0	[12.235088]	[132]	[]	[]	[54274067]	[]
593_755	chr6	42028544	42028944	+	1000	100.0	[16.412586]	[78]	[10.945392]	[76]	[42028719]	[42028717]
593_7553	chr1	91556145	91556545	+	716	24.0	[]	[]	[11.977605]	[162]	[]	[91556391]
593_7555	chr1	93662057	93662457	+	733	24.0	[9.189399]	[140]	[13.902448]	[138]	[93662278]	[93662276]
593_756	chr7	117997839	117998239	+	1000	100.0	[16.412586]	[89]	[7.2059402]	[87]	[117998016]	[117998014]
593_7565	chr1	167820686	167821086	+	725	24.0	[12.235088, 6.7231274]	[152, 166]	[]	[]	[167820917, 167820931]	[]
593_7569	chr1	186235349	186235749	+	667	24.0	[]	[]	[11.977605]	[134]	[]	[186235516]
593_7573	chr1	207680539	207680939	+	673	24.0	[7.2059402]	[95]	[12.673135]	[93]	[207680705]	[207680703]
593_7575	chr1	211257464	211257864	+	728	24.0	[]	[]	[11.977605]	[171]	[]	[211257660]
593_7579	chr1	225474802	225475202	+	665	24.0	[8.281695]	[150]	[7.0770397]	[148]	[225474962]	[225474960]
593_758	chr9	121286989	121287389	+	1000	100.0	[16.412586, 9.818272]	[118, 129]	[9.818272, 12.673135]	[116, 127]	[121287206, 121287217]	[121287204, 121287215]
593_7588	chr1	234984425	234984825	+	699	24.0	[9.189399]	[103]	[13.902448]	[101]	[234984601]	[234984599]
593_7590	chr1	247297196	247297596	+	630	24.0	[16.412586]	[179]	[]	[]	[247297416]	[]
593_7591	chr1	247852616	247853016	+	623	24.0	[13.902448]	[109]	[16.412586]	[107]	[247852807]	[247852805]
593_7592	chr10	7028227	7028627	+	608	24.0	[7.0733485]	[65]	[9.189399]	[63]	[7028383]	[7028381]
593_7596	chr10	24897333	24897733	+	621	24.0	[13.902448]	[111]	[8.062279]	[109]	[24897538]	[24897536]
593_7597	chr10	32447071	32447471	+	621	24.0	[16.412586]	[133]	[6.2166324]	[114]	[32447281]	[32447262]
593_76	chr5	65724421	65724821	+	1000	360.0	[7.0733485]	[102]	[16.412586]	[100]	[65724622]	[65724620]
593_760	chr1	28884919	28885319	+	1000	99.0	[9.818272]	[110]	[16.412586]	[108]	[28885115]	[28885113]
593_7608	chr10	73183914	73184314	+	563	24.0	[12.082088, 13.902448]	[92, 125]	[8.588959]	[123]	[73184078, 73184111]	[73184109]
593_7612	chr10	87705223	87705623	+	601	24.0	[7.2059402]	[164]	[16.412586]	[162]	[87705462]	[87705460]
593_7615	chr10	104059249	104059649	+	637	24.0	[16.412586]	[125]	[10.030405]	[123]	[104059465]	[104059463]
593_7616	chr11	5288034	5288434	+	729	24.0	[6.7715845]	[177]	[]	[]	[5288265]	[]
593_762	chr11	134599492	134599892	+	1000	99.0	[10.945392]	[109]	[16.412586]	[107]	[134599694]	[134599692]
593_7620	chr11	47944102	47944502	+	737	24.0	[]	[]	[6.9115763]	[122]	[]	[47944276]
593_7622	chr11	58786708	58787108	+	557	24.0	[16.412586]	[168]	[9.818272]	[166]	[58786919]	[58786917]
593_7626	chr11	74925185	74925585	+	684	24.0	[]	[]	[16.412586]	[136]	[]	[74925421]
593_7627	chr11	76704185	76704585	+	759	24.0	[]	[]	[6.1916084]	[106]	[]	[76704344]
593_7628	chr11	82688908	82689308	+	731	24.0	[7.2059402]	[133]	[9.716079]	[131]	[82689130]	[82689128]
593_7634	chr12	818803	819203	+	743	24.0	[7.2059402]	[101]	[16.412586]	[99]	[818998]	[818996]
593_7635	chr12	19759256	19759656	+	726	24.0	[16.412586]	[109]	[7.0733485]	[107]	[19759446]	[19759444]
593_7645	chr12	102694920	102695320	+	614	24.0	[16.412586]	[101]	[10.030405]	[99]	[102695109]	[102695107]
593_7646	chr12	110095572	110095972	+	714	24.0	[]	[]	[12.235088]	[90]	[]	[110095746]
593_765	chr16	17945089	17945489	+	1000	99.0	[16.412586]	[97]	[7.0733485]	[95]	[17945285]	[17945283]
593_7656	chr13	67120851	67121251	+	657	24.0	[16.412586]	[147]	[6.6792603]	[145]	[67121084]	[67121082]
593_766	chr16	23597176	23597576	+	1000	99.0	[]	[]	[16.412586]	[117]	[]	[23597392]
593_7675	chr13	91539876	91540276	+	549	24.0	[6.4417353]	[224]	[]	[]	[91540116]	[]
593_769	chr20	36051651	36052051	+	1000	99.0	[6.256924]	[135]	[]	[]	[36051873]	[]
593_7696	chr15	51168714	51169114	+	657	24.0	[6.6792603]	[86]	[16.412586]	[84]	[51168878]	[51168876]
593_7699	chr15	92907301	92907701	+	676	24.0	[6.6792603]	[119]	[13.45553]	[117]	[92907498]	[92907496]
593_77	chr17	27573872	27574272	+	1000	354.0	[10.945392]	[94]	[16.412586]	[92]	[27574066]	[27574064]
593_7703	chr16	4522943	4523343	+	592	24.0	[11.85311]	[150]	[6.6765213]	[70]	[4523179]	[4523099]
593_7706	chr16	30837988	30838388	+	729	24.0	[16.412586]	[141]	[10.162996]	[139]	[30838178]	[30838176]
593_7707	chr16	48367433	48367833	+	682	24.0	[6.6750875]	[109]	[6.1916084]	[88]	[48367640]	[48367619]
593_771	chr3	53236148	53236548	+	1000	99.0	[16.412586]	[114]	[7.2059402]	[112]	[53236348]	[53236346]
593_7716	chr17	32444516	32444916	+	629	24.0	[8.062279]	[104]	[13.902448]	[102]	[32444716]	[32444714]
593_7720	chr17	42405972	42406372	+	728	24.0	[6.3696322]	[205]	[]	[]	[42406183]	[]
593_7723	chr17	47638905	47639305	+	675	24.0	[12.082088, 11.85311]	[83, 121]	[]	[]	[47639084, 47639122]	[]
593_7728	chr17	62238530	62238930	+	684	24.0	[16.412586]	[122]	[]	[]	[62238739]	[]
593_773	chr8	120056914	120057314	+	1000	99.0	[7.0733485]	[121]	[16.412586]	[119]	[120057129]	[120057127]
593_7730	chr17_GL000205v2_random	80728	81128	+	619	24.0	[6.3290386]	[118]	[]	[]	[80931]	[]
593_7736	chr18	70037393	70037793	+	617	24.0	[]	[]	[9.342972]	[93]	[]	[70037571]
593_7738	chr19	4870118	4870518	+	552	24.0	[6.9820795, 13.45553]	[146, 164]	[]	[]	[4870317, 4870335]	[]
593_7740	chr19	10303847	10304247	+	654	24.0	[16.412586]	[125]	[]	[]	[10304040]	[]
593_7746	chr19	46193072	46193472	+	697	24.0	[10.945392]	[170]	[12.32841]	[168]	[46193305]	[46193303]
593_7747	chr19	49073872	49074272	+	720	24.0	[7.1189213]	[81]	[]	[]	[49074049]	[]
593_7750	chr2	2822140	2822540	+	613	24.0	[16.412586]	[111]	[7.0733485]	[109]	[2822339]	[2822337]
593_7751	chr2	12102706	12103106	+	638	24.0	[12.235088]	[95]	[]	[]	[12102885]	[]
593_7757	chr2	62501838	62502238	+	594	24.0	[]	[]	[6.7810044]	[95]	[]	[62502015]
593_7758	chr2	78541753	78542153	+	732	24.0	[16.412586]	[97]	[7.2059402]	[95]	[78541930]	[78541928]
593_7759	chr2	78852895	78853295	+	728	24.0	[]	[]	[11.300851]	[136]	[]	[78853120]
593_776	chr15	79948198	79948598	+	1000	98.0	[9.636316]	[110]	[16.412586, 12.235088]	[108, 127]	[79948390]	[79948388, 79948407]
593_7760	chr2	85538769	85539169	+	548	24.0	[6.419141]	[182]	[]	[]	[85539016]	[]
