#PeakID(python identify_motif.py ./ENCODE_processed_files/CEBPG_idr.fa CEBPG --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
582_1	chrM	12078	12478	+	1000	1345.0	[5.465889, 6.002267]	[92, 147]	[]	[]	[12259, 12314]	[]
582_85	chr8	20200764	20201164	+	1000	347.0	[10.1494055, 7.046636, 9.623465]	[73, 104, 134]	[7.947534, 10.3232355, 10.073735]	[72, 103, 133]	[20200934, 20200965, 20200995]	[20200933, 20200964, 20200994]
582_8501	chr1	243420960	243421360	+	983	55.0	[9.623465]	[115]	[10.481071]	[114]	[243421171]	[243421170]
582_8525	chr15	63514679	63515079	+	1000	55.0	[]	[]	[5.9220176]	[123]	[]	[63514893]
582_853	chr18	57134536	57134936	+	1000	153.0	[]	[]	[10.495195]	[93]	[]	[57134720]
582_8533	chr17	65106569	65106969	+	1000	55.0	[7.485369]	[101]	[6.2118034]	[100]	[65106760]	[65106759]
582_854	chr3	72938561	72938961	+	1000	153.0	[10.704732]	[90]	[11.247147]	[89]	[72938742]	[72938741]
582_8543	chr2	10332087	10332487	+	1000	55.0	[]	[]	[5.5146813]	[139]	[]	[10332315]
582_855	chr6	119109655	119110055	+	1000	153.0	[11.654483]	[91]	[14.722584]	[90]	[119109845]	[119109844]
582_8552	chr2	154910698	154911098	+	1000	55.0	[10.636991]	[102]	[11.910557]	[101]	[154910895]	[154910894]
582_8556	chr22	19242780	19243180	+	1000	55.0	[10.1494055]	[102]	[7.947534]	[101]	[19242950]	[19242949]
582_8560	chr3	17645010	17645410	+	1000	55.0	[10.1494055]	[106]	[7.540198]	[105]	[17645204]	[17645203]
582_8565	chr4	25880357	25880757	+	1000	55.0	[10.636991]	[102]	[11.503221]	[101]	[25880550]	[25880549]
582_8571	chr4	174674329	174674729	+	1000	55.0	[9.1358795]	[152]	[]	[]	[174674576]	[]
582_8573	chr5	22473793	22474193	+	954	55.0	[5.674528, 7.0526123]	[87, 163]	[]	[]	[22473965, 22474041]	[]
582_8574	chr5	28105949	28106349	+	1000	55.0	[10.1494055]	[88]	[7.947534, 5.9220176]	[87, 129]	[28106114]	[28106113, 28106155]
582_8579	chr5	105330144	105330544	+	1000	55.0	[10.636991]	[174]	[11.910557]	[173]	[105330384]	[105330383]
582_8580	chr5	112264672	112265072	+	1000	55.0	[5.9220176]	[103]	[]	[]	[112264863]	[]
582_8582	chr6	1626067	1626467	+	734	55.0	[11.009659]	[97]	[10.810822]	[96]	[1626263]	[1626262]
582_859	chr1	14543472	14543872	+	1000	152.5	[10.636991]	[112]	[7.485369]	[111]	[14543680]	[14543679]
582_8591	chr6	73520843	73521243	+	1000	55.0	[5.7978506]	[100]	[10.602323]	[99]	[73521022]	[73521021]
582_8592	chr6	98657752	98658152	+	1000	55.0	[10.704732]	[100]	[11.247147]	[99]	[98657947]	[98657946]
582_8596	chr6	167825025	167825425	+	1000	55.0	[8.394283]	[119]	[5.1498857]	[118]	[167825215]	[167825214]
582_8598	chr7	89958501	89958901	+	1000	55.0	[]	[]	[5.9220176]	[138]	[]	[89958721]
582_8600	chr7	112266606	112267006	+	1000	55.0	[6.202975]	[96]	[5.7956386]	[95]	[112266789]	[112266788]
582_8608	chr8	49046893	49047293	+	1000	55.0	[7.3027105]	[106]	[5.830307]	[105]	[49047097]	[49047096]
582_8611	chr8	88053191	88053591	+	1000	55.0	[15.210169]	[112]	[15.617505]	[111]	[88053401]	[88053400]
582_8616	chrX	5306656	5307056	+	1000	55.0	[5.5146813]	[94]	[]	[]	[5306843]	[]
582_8622	chr1	26336668	26337068	+	1000	54.5	[]	[]	[6.002267]	[117]	[]	[26336881]
582_8623	chr1	39852196	39852596	+	1000	54.5	[7.947534]	[82]	[10.1494055]	[81]	[39852371]	[39852370]
582_8627	chr1	115727958	115728358	+	1000	54.5	[6.9977837]	[149]	[10.1494055]	[136]	[115728205]	[115728192]
582_8628	chr1	153990474	153990874	+	1000	54.5	[]	[]	[6.4773445]	[164]	[]	[153990706]
582_8630	chr1	207328093	207328493	+	1000	54.5	[9.1358795]	[200]	[]	[]	[207328287]	[]
582_8634	chr10	22618368	22618768	+	1000	54.5	[11.910557]	[222]	[10.636991]	[221]	[22618614]	[22618613]
582_8643	chr11	28009388	28009788	+	1000	54.5	[10.636991]	[110]	[11.503221]	[109]	[28009584]	[28009583]
582_8650	chr11	124551978	124552378	+	1000	54.5	[5.5146813]	[103]	[]	[]	[124552172]	[]
582_8661	chr14	101927800	101928200	+	1000	54.5	[5.198277]	[129]	[10.073735]	[128]	[101928011]	[101928010]
582_8662	chr15	32850064	32850464	+	1000	54.5	[6.186383]	[218]	[7.4599485]	[217]	[32850307]	[32850306]
582_867	chr13	45340392	45340792	+	1000	152.0	[11.503221]	[141]	[10.636991]	[140]	[45340629]	[45340628]
582_8676	chr18	227354	227754	+	1000	54.5	[]	[]	[5.9220176]	[95]	[]	[227542]
582_8678	chr18	31148543	31148943	+	1000	54.5	[5.9220176]	[137]	[]	[]	[31148770]	[]
582_869	chr16	48300311	48300711	+	1000	152.0	[]	[]	[5.9220176]	[90]	[]	[48300501]
582_8692	chr2	121596622	121597022	+	1000	54.5	[5.9220176]	[105]	[]	[]	[121596820]	[]
582_8694	chr2	137957084	137957484	+	1000	54.5	[]	[]	[5.9220176]	[106]	[]	[137957289]
582_8695	chr2	155223601	155224001	+	892	54.5	[10.1494055]	[102]	[7.947534]	[101]	[155223803]	[155223802]
582_8696	chr2	168774097	168774497	+	1000	54.5	[5.2940693]	[148]	[]	[]	[168774345]	[]
582_8699	chr20	22922110	22922510	+	1000	54.5	[]	[]	[6.1760974]	[109]	[]	[22922316]
582_8704	chr21	36738735	36739135	+	862	54.5	[14.722584]	[114]	[11.247147]	[113]	[36738943]	[36738942]
582_8714	chr3	24748438	24748838	+	1000	54.5	[]	[]	[5.9220176]	[132]	[]	[24748654]
582_8718	chr4	42482504	42482904	+	707	54.5	[5.9220176]	[144]	[]	[]	[42482712]	[]
582_8725	chr5	159034058	159034458	+	1000	54.5	[7.103873, 10.636991]	[71, 103]	[6.0291443, 11.910557]	[70, 102]	[159034223, 159034255]	[159034222, 159034254]
582_8733	chr6	53465531	53465931	+	989	54.5	[7.485369]	[143]	[5.62402]	[142]	[53465697]	[53465696]
582_8739	chr6	148440867	148441267	+	1000	54.5	[]	[]	[5.9220176]	[115]	[]	[148441069]
582_874	chr8	2182701	2183101	+	1000	152.0	[15.617505]	[95]	[15.210169]	[94]	[2182896]	[2182895]
582_8747	chr7	88215294	88215694	+	1000	54.5	[11.247147]	[99]	[15.12992]	[98]	[88215491]	[88215490]
582_8768	chrX	38803507	38803907	+	1000	54.5	[6.741709]	[103]	[11.166897]	[102]	[38803703]	[38803702]
582_877	chr17	81860895	81861295	+	1000	151.5	[10.902532]	[97]	[]	[]	[81861090]	[]
582_8782	chr1	106398392	106398792	+	1000	54.0	[11.009659]	[105]	[10.810822]	[104]	[106398591]	[106398590]
582_879	chr3	177338646	177339046	+	1000	151.5	[7.3027105]	[89]	[5.422971]	[88]	[177338820]	[177338819]
582_8790	chr1	186059382	186059782	+	1000	54.0	[10.636991]	[121]	[11.503221]	[120]	[186059588]	[186059587]
582_8797	chr1	235712785	235713185	+	994	54.0	[]	[]	[5.9220176]	[95]	[]	[235712978]
582_8806	chr12	40992153	40992553	+	930	54.0	[]	[]	[10.902532]	[102]	[]	[40992353]
582_8816	chr13	91362309	91362709	+	1000	54.0	[6.055884]	[237]	[9.216128]	[236]	[91362549]	[91362548]
582_8818	chr14	61343476	61343876	+	1000	54.0	[5.6604424, 11.503221]	[84, 99]	[10.636991]	[98]	[61343647, 61343662]	[61343661]
582_882	chr2	189579576	189579976	+	1000	151.0	[15.210169]	[100]	[15.617505]	[99]	[189579774]	[189579773]
582_8825	chr15	76006401	76006801	+	1000	54.0	[10.636991]	[109]	[11.503221]	[108]	[76006608]	[76006607]
582_8826	chr15	76839149	76839549	+	1000	54.0	[]	[]	[10.902532]	[138]	[]	[76839368]
582_883	chr5	103472834	103473234	+	1000	151.0	[10.1494055]	[129]	[7.947534]	[128]	[103473052]	[103473051]
582_8836	chr18	70397254	70397654	+	1000	54.0	[6.4424567, 14.722584]	[59, 102]	[11.654483]	[101]	[70397413, 70397456]	[70397455]
582_8837	chr18	79211784	79212184	+	1000	54.0	[11.009659]	[151]	[10.810822]	[150]	[79212032]	[79212031]
582_884	chr7	43554024	43554424	+	1000	151.0	[5.9220176]	[102]	[]	[]	[43554221]	[]
582_8845	chr2	58098801	58099201	+	971	54.0	[11.910557]	[111]	[10.229654]	[110]	[58099011]	[58099010]
582_8848	chr2	96868371	96868771	+	1000	54.0	[5.476728]	[110]	[8.79053]	[109]	[96868576]	[96868575]
582_885	chr1	89548124	89548524	+	1000	150.5	[10.1494055, 6.6739683]	[101, 154]	[7.947534, 11.015635]	[100, 153]	[89548321, 89548374]	[89548320, 89548373]
582_8851	chr2	158313730	158314130	+	1000	54.0	[9.623465]	[101]	[10.481071]	[100]	[158313926]	[158313925]
582_8860	chr20	362430	362830	+	1000	54.0	[]	[]	[5.3427215]	[137]	[]	[362619]
582_8861	chr20	20780385	20780785	+	1000	54.0	[10.073735]	[104]	[9.216128]	[103]	[20780577]	[20780576]
582_8870	chr3	7737249	7737649	+	1000	54.0	[15.210169]	[125]	[15.617505]	[124]	[7737465]	[7737464]
582_8873	chr3	62940759	62941159	+	1000	54.0	[]	[]	[5.5146813]	[100]	[]	[62940959]
582_8876	chr3	140376481	140376881	+	1000	54.0	[10.636991]	[107]	[11.910557, 5.095232]	[106, 119]	[140376688]	[140376687, 140376700]
582_8879	chr3	177524138	177524538	+	1000	54.0	[]	[]	[5.9220176]	[134]	[]	[177524354]
582_8884	chr4	76779755	76780155	+	1000	54.0	[]	[]	[5.9220176]	[104]	[]	[76779948]
582_8895	chr5	26310395	26310795	+	1000	54.0	[15.617505, 5.873225]	[106, 127]	[11.192318]	[105]	[26310600, 26310621]	[26310599]
582_8897	chr5	74257741	74258141	+	1000	54.0	[8.710281]	[100]	[5.9388933]	[99]	[74257937]	[74257936]
582_8898	chr5	75512358	75512758	+	1000	54.0	[8.710281]	[126]	[5.9388933]	[125]	[75512569]	[75512568]
582_8899	chr5	103289010	103289410	+	1000	54.0	[10.636991]	[103]	[11.910557]	[102]	[103289208]	[103289207]
582_8901	chr5	136094212	136094612	+	1000	54.0	[9.494579]	[102]	[9.197866]	[101]	[136094414]	[136094413]
582_8908	chr6	20698937	20699337	+	1000	54.0	[9.623465]	[106]	[10.481071]	[105]	[20699143]	[20699142]
582_8915	chr6	112228036	112228436	+	1000	54.0	[10.636991]	[102]	[11.910557]	[101]	[112228237]	[112228236]
582_8917	chr7	8290897	8291297	+	1000	54.0	[10.1494055]	[136]	[7.947534]	[135]	[8291121]	[8291120]
582_892	chr8	11862494	11862894	+	1000	150.5	[11.192318]	[143]	[11.192318]	[142]	[11862706]	[11862705]
582_8922	chr7	104981390	104981790	+	1000	54.0	[9.623465]	[102]	[10.481071]	[101]	[104981584]	[104981583]
582_893	chr8	27333300	27333700	+	1000	150.5	[11.247147]	[102]	[15.12992]	[101]	[27333497]	[27333496]
582_8930	chr8	19589812	19590212	+	1000	54.0	[5.9220176]	[133]	[]	[]	[19589975]	[]
582_8935	chr8	133689606	133690006	+	1000	54.0	[6.2118034]	[104]	[11.910557]	[103]	[133689802]	[133689801]
582_8937	chr9	13205870	13206270	+	1000	54.0	[6.7822714]	[105]	[]	[]	[13206041]	[]
582_8948	chr1	50976851	50977251	+	1000	53.5	[6.202975]	[160]	[5.7956386]	[159]	[50977016]	[50977015]
582_895	chr14	73760010	73760410	+	1000	150.0	[11.503221]	[97]	[10.636991]	[96]	[73760206]	[73760205]
582_8953	chr1	159211343	159211743	+	1000	53.5	[]	[]	[5.9220176]	[106]	[]	[159211541]
582_896	chr15	55196737	55197137	+	1000	150.0	[5.5146813]	[104]	[]	[]	[55196941]	[]
582_8962	chr1	186289878	186290278	+	1000	53.5	[10.1494055]	[99]	[7.947534]	[98]	[186290077]	[186290076]
582_8964	chr1	236389287	236389687	+	1000	53.5	[]	[]	[10.1494055]	[110]	[]	[236389492]
582_8985	chr11	108333371	108333771	+	1000	53.5	[11.166897]	[161]	[11.166897]	[160]	[108333603]	[108333602]
582_8986	chr11	113773945	113774345	+	817	53.5	[]	[]	[11.015635]	[202]	[]	[113774117]
582_8989	chr12	12229455	12229855	+	1000	53.5	[6.5180492, 6.6739683]	[94, 111]	[8.728543, 11.015635, 5.5711503]	[93, 110, 122]	[12229632, 12229649]	[12229631, 12229648, 12229660]
582_8998	chr14	77097747	77098147	+	1000	53.5	[5.476728, 6.055884]	[137, 153]	[9.623465]	[152]	[77097961, 77097977]	[77097976]
582_8999	chr14	103801404	103801804	+	1000	53.5	[]	[]	[5.9220176]	[139]	[]	[103801626]
582_90	chr2	201406343	201406743	+	1000	340.0	[11.910557]	[91]	[10.636991]	[90]	[201406534]	[201406533]
582_900	chr7	106365231	106365631	+	1000	150.0	[6.7882476, 7.4599485]	[85, 138]	[]	[]	[106365397, 106365450]	[]
582_9002	chr15	40902477	40902877	+	985	53.5	[11.192318]	[95]	[15.617505]	[94]	[40902670]	[40902669]
582_9005	chr15	63506608	63507008	+	1000	53.5	[10.602323]	[174]	[10.403485]	[173]	[63506858]	[63506857]
582_9011	chr17	27332335	27332735	+	597	53.5	[6.0291443]	[98]	[6.6965365]	[97]	[27332532]	[27332531]
582_9024	chr2	27356567	27356967	+	903	53.5	[6.095848]	[152]	[]	[]	[27356804]	[]
582_9037	chr2	207771139	207771539	+	1000	53.5	[15.617505]	[93]	[15.210169]	[92]	[207771332]	[207771331]
582_9060	chr4	189784647	189785047	+	1000	53.5	[]	[]	[5.9220176]	[110]	[]	[189784851]
582_9067	chr5	81850447	81850847	+	1000	53.5	[5.9220176]	[149]	[]	[]	[81850660]	[]
582_907	chr7	107167870	107168270	+	1000	149.5	[7.046636]	[100]	[10.3232355]	[99]	[107168055]	[107168054]
582_9071	chr5	139149801	139150201	+	1000	53.5	[7.540198]	[117]	[5.7242174]	[116]	[139150003]	[139150002]
582_9080	chr6	28158312	28158712	+	998	53.5	[11.654483]	[107]	[15.12992]	[106]	[28158494]	[28158493]
582_9088	chr6	119318728	119319128	+	1000	53.5	[10.481071]	[132]	[9.623465]	[131]	[119318944]	[119318943]
582_909	chr1	46481056	46481456	+	1000	149.0	[11.503221]	[105]	[10.636991]	[104]	[46481260]	[46481259]
582_9090	chr6	144095411	144095811	+	1000	53.5	[]	[]	[8.217986]	[147]	[]	[144095637]
582_9091	chr6	147322419	147322819	+	627	53.5	[]	[]	[9.784628]	[216]	[]	[147322646]
582_91	chr1	109162305	109162705	+	1000	338.5	[10.636991]	[100]	[11.910557]	[99]	[109162505]	[109162504]
582_9105	chr7	156988514	156988914	+	997	53.5	[]	[]	[5.5146813]	[99]	[]	[156988675]
582_9114	chr8	124772208	124772608	+	1000	53.5	[10.636991]	[96]	[11.503221]	[95]	[124772391]	[124772390]
582_9116	chr8	130313388	130313788	+	1000	53.5	[9.494579]	[101]	[9.197866]	[100]	[130313556]	[130313555]
582_9117	chr9	20683388	20683788	+	1000	53.5	[10.604535]	[116]	[15.617505]	[115]	[20683587]	[20683586]
582_912	chr15	38589496	38589896	+	1000	149.0	[]	[]	[5.5146813]	[106]	[]	[38589673]
582_9120	chr9	94278696	94279096	+	1000	53.5	[]	[]	[5.531557]	[188]	[]	[94278924]
582_9121	chr9	107866814	107867214	+	1000	53.5	[5.830307]	[156]	[7.3027105]	[155]	[107867052]	[107867051]
582_9125	chr9	120403318	120403718	+	1000	53.5	[5.198277]	[169]	[10.481071]	[168]	[120403515]	[120403514]
582_9127	chr9	128098293	128098693	+	1000	53.5	[5.7242174]	[101]	[]	[]	[128098483]	[]
582_914	chr19	46893946	46894346	+	1000	149.0	[5.9220176]	[134]	[]	[]	[46894139]	[]
582_9141	chr1	64949215	64949615	+	1000	53.0	[]	[]	[6.522706]	[155]	[]	[64949454]
582_915	chr2	11873792	11874192	+	1000	149.0	[10.636991, 10.229654]	[82, 104]	[11.910557, 11.910557]	[81, 103]	[11873972, 11873994]	[11873971, 11873993]
582_9153	chr1	167225312	167225712	+	995	53.0	[6.0291443]	[126]	[7.103873]	[125]	[167225521]	[167225520]
582_9158	chr1	208778441	208778841	+	1000	53.0	[5.9220176]	[104]	[]	[]	[208778635]	[]
582_916	chr2	178700855	178701255	+	1000	149.0	[8.728543]	[103]	[6.5180492]	[102]	[178701050]	[178701049]
582_9164	chr1	243217210	243217610	+	744	53.0	[7.540198]	[170]	[10.1494055]	[169]	[243217444]	[243217443]
582_9166	chr10	28120052	28120452	+	1000	53.0	[]	[]	[5.5146813]	[133]	[]	[28120269]
582_9183	chr11	61979079	61979479	+	1000	53.0	[]	[]	[5.9220176]	[106]	[]	[61979278]
582_9189	chr11	104841988	104842388	+	1000	53.0	[11.910557]	[92]	[10.636991, 6.4424567]	[91, 101]	[104842169]	[104842168, 104842178]
582_9198	chr13	91767736	91768136	+	1000	53.0	[6.6739683, 6.6965365]	[74, 82]	[11.422971, 6.0291443]	[73, 81]	[91767896, 91767904]	[91767895, 91767903]
582_92	chr6	31971820	31972220	+	1000	337.0	[5.9220176]	[104]	[]	[]	[31972023]	[]
582_920	chr18	1438457	1438857	+	1000	148.5	[]	[]	[8.728543, 5.5146813]	[72, 101]	[]	[1438622, 1438651]
582_9200	chr14	56608653	56609053	+	1000	53.0	[5.9220176]	[105]	[]	[]	[56608833]	[]
582_922	chr2	33219708	33220108	+	1000	148.5	[]	[]	[10.902532]	[115]	[]	[33219914]
582_9223	chr17	77471280	77471680	+	635	53.0	[]	[]	[5.3427215]	[172]	[]	[77471482]
582_923	chr9	91423149	91423549	+	1000	148.5	[9.742069]	[111]	[7.947534]	[110]	[91423356]	[91423355]
582_9245	chr2	197915873	197916273	+	894	53.0	[5.9388933]	[130]	[8.710281]	[129]	[197916088]	[197916087]
582_9251	chr20	56796375	56796775	+	1000	53.0	[]	[]	[10.495195]	[133]	[]	[56796592]
582_9261	chr3	24508097	24508497	+	1000	53.0	[9.901916]	[91]	[9.197866]	[90]	[24508259]	[24508258]
582_9266	chr3	100590505	100590905	+	1000	53.0	[9.278099]	[94]	[9.784628]	[93]	[100590693]	[100590692]
582_9267	chr3	178552049	178552449	+	921	53.0	[6.3856335]	[134]	[10.602323]	[133]	[178552260]	[178552259]
582_9270	chr4	76278677	76279077	+	897	53.0	[5.5146813]	[107]	[]	[]	[76278865]	[]
582_9274	chr4	110394917	110395317	+	1000	53.0	[5.9220176]	[114]	[]	[]	[110395119]	[]
582_9279	chr4	169741547	169741947	+	1000	53.0	[15.617505]	[99]	[15.210169]	[98]	[169741740]	[169741739]
582_9280	chr4	184383957	184384357	+	1000	53.0	[11.910557]	[102]	[10.229654]	[101]	[184384141]	[184384140]
582_9281	chr5	16736179	16736579	+	1000	53.0	[5.5146813]	[138]	[]	[]	[16736392]	[]
582_9283	chr5	36631220	36631620	+	1000	53.0	[6.6739683, 5.9220176]	[103, 133]	[11.015635]	[102]	[36631409, 36631439]	[36631408]
582_9290	chr5	163460234	163460634	+	1000	53.0	[5.253106]	[87]	[5.5682983]	[86]	[163460399]	[163460398]
582_9301	chr6	112216539	112216939	+	1000	53.0	[10.759561]	[144]	[11.166897]	[143]	[112216762]	[112216761]
582_9304	chr6	146330586	146330986	+	818	53.0	[]	[]	[5.5711503]	[90]	[]	[146330746]
582_9318	chr7	142385377	142385777	+	993	53.0	[]	[]	[6.0291443]	[153]	[]	[142385599]
582_9319	chr8	782845	783245	+	1000	53.0	[5.9220176]	[115]	[]	[]	[783040]	[]
582_932	chr11	74461998	74462398	+	1000	147.5	[5.476728, 9.742069]	[80, 104]	[9.197866, 7.947534]	[79, 103]	[74462175, 74462199]	[74462174, 74462198]
582_9324	chr8	98266660	98267060	+	1000	53.0	[5.5146813]	[97]	[]	[]	[98266854]	[]
582_9325	chr8	101205800	101206200	+	1000	53.0	[]	[]	[5.422971]	[88]	[]	[101205980]
582_933	chr12	53500045	53500445	+	1000	147.5	[10.229654]	[101]	[11.503221]	[100]	[53500242]	[53500241]
582_9338	chr1	65824108	65824508	+	1000	52.5	[11.910557]	[104]	[5.4289308, 10.636991]	[79, 103]	[65824311]	[65824286, 65824310]
582_9339	chr1	86846266	86846666	+	1000	52.5	[6.5180492]	[150]	[9.1358795]	[149]	[86846491]	[86846490]
582_9348	chr1	196947388	196947788	+	1000	52.5	[10.229654]	[104]	[5.422971, 11.910557]	[76, 103]	[196947588]	[196947560, 196947587]
582_9359	chr10	61765344	61765744	+	809	52.5	[6.8953743]	[91]	[5.830307]	[90]	[61765497]	[61765496]
582_936	chr3	183636169	183636569	+	1000	147.5	[10.810822]	[100]	[11.009659]	[99]	[183636357]	[183636356]
582_9363	chr11	16279532	16279932	+	1000	52.5	[11.910557, 6.2118034]	[87, 103]	[10.636991, 11.910557]	[86, 102]	[16279704, 16279720]	[16279703, 16279719]
582_9367	chr12	10213414	10213814	+	1000	52.5	[10.604535]	[122]	[10.604535]	[121]	[10213625]	[10213624]
582_9369	chr12	21526017	21526417	+	1000	52.5	[5.9220176]	[97]	[]	[]	[21526214]	[]
582_937	chr5	25066227	25066627	+	1000	147.5	[15.617505]	[103]	[15.617505]	[102]	[25066419]	[25066418]
582_9371	chr12	56126559	56126959	+	844	52.5	[]	[]	[5.163814]	[178]	[]	[56126790]
582_9379	chr14	36284980	36285380	+	1000	52.5	[15.210169]	[102]	[15.617505]	[101]	[36285176]	[36285175]
582_9381	chr14	50060962	50061362	+	1000	52.5	[]	[]	[6.9977837]	[156]	[]	[50061122]
582_9382	chr14	73458592	73458992	+	1000	52.5	[9.197866]	[91]	[9.494579]	[90]	[73458765]	[73458764]
582_9384	chr14	95023873	95024273	+	1000	52.5	[5.9220176]	[116]	[]	[]	[95024081]	[]
582_939	chrX	24025955	24026355	+	1000	147.5	[5.4418163]	[119]	[10.902532]	[94]	[24026173]	[24026148]
582_9391	chr16	24555485	24555885	+	1000	52.5	[6.7822714]	[91]	[]	[]	[24555670]	[]
582_9393	chr16	57808079	57808479	+	1000	52.5	[]	[]	[5.674388]	[116]	[]	[57808274]
582_94	chr15	77420481	77420881	+	1000	334.5	[11.247147]	[97]	[10.704732]	[96]	[77420677]	[77420676]
582_9407	chr19	48964953	48965353	+	1000	52.5	[6.8953743]	[61]	[5.830307]	[60]	[48965106]	[48965105]
582_9408	chr19	51123479	51123879	+	1000	52.5	[]	[]	[5.1499043]	[111]	[]	[51123677]
582_941	chr1	228490377	228490777	+	1000	147.0	[]	[]	[5.5146813]	[120]	[]	[228490587]
582_9414	chr2	72825877	72826277	+	1000	52.5	[5.5930786]	[116]	[6.4773445]	[90]	[72826085]	[72826059]
582_9424	chr20	44522023	44522423	+	1000	52.5	[5.62402]	[107]	[11.910557]	[106]	[44522229]	[44522228]
582_9425	chr20	47354147	47354547	+	1000	52.5	[5.1364346]	[93]	[7.947534]	[92]	[47354325]	[47354324]
582_9426	chr20	50379172	50379572	+	1000	52.5	[11.910557]	[108]	[10.229654]	[107]	[50379378]	[50379377]
582_9436	chr22	33166139	33166539	+	905	52.5	[11.654483]	[93]	[14.722584]	[92]	[33166324]	[33166323]
582_9441	chr3	186625708	186626108	+	974	52.5	[9.197866]	[108]	[9.901916]	[107]	[186625909]	[186625908]
582_9445	chr4	73741044	73741444	+	1000	52.5	[10.1494055]	[117]	[7.947534]	[116]	[73741257]	[73741256]
582_9448	chr4	91065141	91065541	+	1000	52.5	[11.654483]	[94]	[5.2940693, 15.12992, 6.9300427, 6.4424567]	[83, 93, 113, 138]	[91065332]	[91065321, 91065331, 91065351, 91065376]
582_9451	chr5	122165629	122166029	+	1000	52.5	[]	[]	[5.1868024]	[194]	[]	[122165871]
582_9453	chr5	143309958	143310358	+	1000	52.5	[5.9220176]	[141]	[]	[]	[143310172]	[]
582_9458	chr6	16811579	16811979	+	1000	52.5	[]	[]	[5.9220176]	[97]	[]	[16811772]
582_9461	chr6	27298107	27298507	+	1000	52.5	[6.409603]	[205]	[5.3023133]	[204]	[27298346]	[27298345]
582_9464	chr6	67285778	67286178	+	1000	52.5	[10.636991]	[100]	[11.910557]	[99]	[67285971]	[67285970]
582_9465	chr6	67837809	67838209	+	863	52.5	[5.9220176]	[113]	[]	[]	[67838020]	[]
582_9466	chr6	72521692	72522092	+	1000	52.5	[11.910557]	[108]	[10.636991]	[107]	[72521892]	[72521891]
582_9467	chr6	139533489	139533889	+	1000	52.5	[8.710281]	[119]	[5.9388933]	[118]	[139533704]	[139533703]
582_947	chr12	118063594	118063994	+	1000	146.5	[]	[]	[5.9220176]	[81]	[]	[118063773]
582_9477	chr7	103668510	103668910	+	1000	52.5	[]	[]	[5.9220176]	[109]	[]	[103668713]
582_948	chr17	55496418	55496818	+	1000	146.5	[6.9395094, 9.197866]	[88, 122]	[5.476728]	[121]	[55496605, 55496639]	[55496638]
582_9487	chr8	56161226	56161626	+	1000	52.5	[5.9220176]	[108]	[]	[]	[56161431]	[]
582_9489	chr9	14306196	14306596	+	1000	52.5	[11.910557]	[89]	[10.636991, 6.0304637]	[88, 123]	[14306384]	[14306383, 14306418]
582_9497	chrX	151753406	151753806	+	1000	52.5	[10.481071, 5.169378]	[123, 153]	[5.198277]	[122]	[151753611, 151753641]	[151753610]
582_95	chr13	107874450	107874850	+	1000	332.0	[11.166897]	[99]	[11.166897]	[98]	[107874647]	[107874646]
582_9500	chr1	26472997	26473397	+	1000	52.0	[9.009261]	[137]	[6.377147]	[136]	[26473208]	[26473207]
582_9501	chr1	35932031	35932431	+	999	52.0	[7.540198, 5.531557]	[128, 140]	[9.742069]	[127]	[35932258, 35932270]	[35932257]
582_9510	chr1	165147774	165148174	+	1000	52.0	[7.947534]	[152]	[9.742069]	[151]	[165147996]	[165147995]
582_9533	chr11	87290514	87290914	+	871	52.0	[9.742069]	[257]	[7.947534]	[256]	[87290739]	[87290738]
582_9536	chr12	25677278	25677678	+	1000	52.0	[10.636991]	[168]	[11.503221]	[167]	[25677514]	[25677513]
582_9547	chr14	20919027	20919427	+	1000	52.0	[11.192318]	[85]	[15.617505]	[84]	[20919210]	[20919209]
582_9551	chr14	71336538	71336938	+	1000	52.0	[11.654483]	[104]	[15.12992]	[103]	[71336740]	[71336739]
582_9559	chr17	30092886	30093286	+	1000	52.0	[]	[]	[5.9220176]	[109]	[]	[30093088]
582_9564	chr17	43210620	43211020	+	957	52.0	[5.830307]	[114]	[7.3027105]	[113]	[43210815]	[43210814]
582_9565	chr17	48841450	48841850	+	1000	52.0	[]	[]	[5.3427215]	[213]	[]	[48841686]
582_9566	chr17	49832917	49833317	+	743	52.0	[10.636991]	[91]	[7.485369]	[90]	[49833107]	[49833106]
