#PeakID(python scan_motif.py ./ENCODE_processed_files/E2F1_idr.fa E2F1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
562_7409	chrX	100820161	100820561	+	550	26.5	[]	[]	[5.667835, 9.187896]	[67, 127]	[]	[100820326, 100820386]
562_741	chr20	5950453	5950853	+	1000	110.0	[5.570742, 9.187896]	[131, 151]	[10.2635145]	[116]	[5950658, 5950678]	[5950643]
562_7419	chr1	43707098	43707498	+	624	26.0	[10.589524]	[207]	[5.667835]	[215]	[43707331]	[43707339]
562_742	chr4	184733222	184733622	+	1000	110.0	[]	[]	[11.665144]	[99]	[]	[184733399]
562_7428	chr1	157274654	157275054	+	607	26.0	[]	[]	[11.7800665]	[163]	[]	[157274883]
562_743	chr9	92325694	92326094	+	1000	110.0	[5.667835, 10.704447]	[93, 127]	[11.7800665]	[77]	[92325883, 92325917]	[92325867]
562_7430	chr1	182029225	182029625	+	630	26.0	[]	[]	[11.7800665]	[66]	[]	[182029387]
562_7432	chr1	205211580	205211980	+	606	26.0	[5.667835]	[73]	[]	[]	[205211745]	[]
562_744	chr1	22025333	22025733	+	1000	109.5	[]	[]	[11.665144]	[90]	[]	[22025513]
562_7442	chr11	62081988	62082388	+	634	26.0	[]	[]	[9.302818]	[139]	[]	[62082218]
562_7445	chr11	119029439	119029839	+	618	26.0	[9.187896]	[71]	[]	[]	[119029597]	[]
562_7452	chr16	229233	229633	+	569	26.0	[]	[]	[11.665144]	[117]	[]	[229448]
562_7455	chr16	84732542	84732942	+	640	26.0	[5.667835, 9.302818]	[141, 153]	[]	[]	[84732726, 84732738]	[]
562_7459	chr17	64975203	64975603	+	586	26.0	[]	[]	[5.570742]	[126]	[]	[64975418]
562_746	chr12	56300551	56300951	+	1000	109.5	[]	[]	[5.570742, 9.187896]	[97, 105]	[]	[56300745, 56300753]
562_7463	chr18	59899463	59899863	+	566	26.0	[]	[]	[11.7800665, 11.7800665, 11.7800665, 10.378438]	[110, 126, 142, 154]	[]	[59899631, 59899647, 59899663, 59899675]
562_7464	chr19	591523	591923	+	576	26.0	[]	[]	[11.665144]	[93]	[]	[591714]
562_7468	chr19	45874053	45874453	+	633	26.0	[]	[]	[5.570742]	[198]	[]	[45874292]
562_747	chr14	55191513	55191913	+	1000	109.5	[6.051324, 6.051324]	[137, 150]	[]	[]	[55191748, 55191761]	[]
562_7473	chr2	32629354	32629754	+	578	26.0	[]	[]	[5.552912]	[130]	[]	[32629531]
562_7474	chr2	47906597	47906997	+	587	26.0	[9.302818]	[150]	[]	[]	[47906813]	[]
562_7476	chr2	65435607	65436007	+	550	26.0	[]	[]	[11.665144]	[134]	[]	[65435817]
562_7477	chr2	74181649	74182049	+	564	26.0	[10.2635145]	[109]	[]	[]	[74181849]	[]
562_7478	chr2	108786117	108786517	+	599	26.0	[]	[]	[11.7800665]	[154]	[]	[108786337]
562_7487	chr21	44016552	44016952	+	624	26.0	[]	[]	[5.552912]	[110]	[]	[44016755]
562_749	chr3	9749788	9750188	+	1000	109.5	[11.7800665]	[158]	[]	[]	[9750020]	[]
562_7495	chr3	42601154	42601554	+	613	26.0	[9.187896]	[92]	[9.302818]	[89]	[42601321]	[42601318]
562_75	chr6	89829554	89829954	+	1000	382.5	[9.187896, 11.665144]	[83, 117]	[9.187896]	[80]	[89829735, 89829769]	[89829732]
562_750	chr9	96418223	96418623	+	1000	109.5	[10.704447]	[156]	[11.665144, 10.589524]	[74, 88]	[96418467]	[96418385, 96418399]
562_7500	chr3	171811098	171811498	+	605	26.0	[]	[]	[6.051324]	[130]	[]	[171811296]
562_7503	chr3	194324328	194324728	+	580	26.0	[10.378438]	[114]	[6.051324]	[102]	[194324496]	[194324484]
562_7504	chr3	196138964	196139364	+	590	26.0	[]	[]	[11.665144]	[152]	[]	[196139197]
562_7505	chr4	3893606	3894006	+	586	26.0	[11.665144]	[117]	[]	[]	[3893822]	[]
562_7507	chr4	165476654	165477054	+	611	26.0	[10.378438]	[196]	[]	[]	[165476893]	[]
562_7508	chr4	169612668	169613068	+	600	26.0	[11.7800665]	[124]	[]	[]	[169612852]	[]
562_751	chr11	77994710	77995110	+	1000	109.0	[11.7800665]	[119]	[]	[]	[77994889]	[]
562_7514	chr5	150142949	150143349	+	608	26.0	[6.051324]	[104]	[]	[]	[150143130]	[]
562_752	chr2	175167587	175167987	+	1000	109.0	[10.704447, 5.667835]	[121, 123]	[]	[]	[175167782, 175167784]	[]
562_7520	chr6	13924217	13924617	+	579	26.0	[10.378438]	[138]	[]	[]	[13924455]	[]
562_7523	chr6	27669839	27670239	+	553	26.0	[11.7800665]	[146]	[]	[]	[27670075]	[]
562_7529	chr7	4683899	4684299	+	616	26.0	[]	[]	[11.7800665]	[106]	[]	[4684065]
562_7530	chr7	32943115	32943515	+	581	26.0	[]	[]	[11.665144]	[98]	[]	[32943298]
562_7531	chr7	43869473	43869873	+	629	26.0	[]	[]	[11.7800665, 6.051324, 11.7800665]	[85, 133, 151]	[]	[43869647, 43869695, 43869713]
562_7535	chr7	128861411	128861811	+	564	26.0	[5.667835]	[141]	[]	[]	[128861635]	[]
562_7538	chr9	96655526	96655926	+	617	26.0	[11.665144]	[114]	[]	[]	[96655684]	[]
562_7549	chrX	55160712	55161112	+	574	26.0	[6.051324]	[99]	[]	[]	[55160902]	[]
562_755	chr7	2242079	2242479	+	1000	109.0	[10.378438]	[153]	[]	[]	[2242322]	[]
562_7557	chr1	50958426	50958826	+	586	25.5	[5.552912]	[93]	[]	[]	[50958593]	[]
562_7558	chr1	51729854	51730254	+	571	25.5	[10.589524]	[139]	[]	[]	[51730079]	[]
562_756	chr1	45339991	45340391	+	1000	108.5	[9.302818, 11.7800665]	[124, 171]	[]	[]	[45340187, 45340234]	[]
562_7561	chr1	109176403	109176803	+	582	25.5	[]	[]	[5.552912]	[159]	[]	[109176644]
562_7564	chr1	151198235	151198635	+	543	25.5	[5.667835]	[135]	[]	[]	[151198437]	[]
562_757	chr1	182839852	182840252	+	1000	108.5	[5.570742, 11.7800665, 5.552912]	[63, 101, 137]	[]	[]	[182840011, 182840049, 182840085]	[]
562_7578	chr11	59753979	59754379	+	579	25.5	[5.570742, 5.667835]	[139, 214]	[]	[]	[59754141, 59754216]	[]
562_758	chr17	5486379	5486779	+	1000	108.5	[]	[]	[6.051324]	[60]	[]	[5486533]
562_7583	chr11	94973388	94973788	+	554	25.5	[5.570742]	[156]	[]	[]	[94973626]	[]
562_7585	chr12	42483960	42484360	+	585	25.5	[]	[]	[11.7800665, 6.051324]	[89, 155]	[]	[42484140, 42484206]
562_7586	chr12	50084952	50085352	+	544	25.5	[11.7800665]	[143]	[5.667835]	[83]	[50085184]	[50085124]
562_7587	chr12	56315855	56316255	+	590	25.5	[6.051324, 10.589524]	[140, 211]	[5.667835, 10.704447]	[206, 208]	[56316022, 56316093]	[56316088, 56316090]
562_7588	chr12	88141476	88141876	+	607	25.5	[10.589524, 10.704447]	[81, 105]	[]	[]	[88141627, 88141651]	[]
562_759	chr17	7932024	7932424	+	1000	108.5	[5.667835, 11.7800665, 5.667835]	[75, 103, 139]	[]	[]	[7932185, 7932213, 7932249]	[]
562_7593	chr14	20873705	20874105	+	591	25.5	[]	[]	[11.665144]	[172]	[]	[20873956]
562_7594	chr14	63543270	63543670	+	583	25.5	[10.378438]	[178]	[]	[]	[63543496]	[]
562_7595	chr15	55289676	55290076	+	587	25.5	[6.051324]	[120]	[11.7800665]	[141]	[55289856]	[55289877]
562_7596	chr15	83011679	83012079	+	572	25.5	[10.2635145]	[195]	[]	[]	[83011915]	[]
562_7599	chr16	23557256	23557656	+	562	25.5	[10.589524]	[157]	[]	[]	[23557461]	[]
562_76	chr2	151409702	151410102	+	1000	379.5	[5.667835]	[139]	[11.7800665, 11.7800665]	[58, 78]	[151409938]	[151409857, 151409877]
562_760	chr19	48170203	48170603	+	1000	108.5	[6.051324, 11.665144]	[74, 152]	[]	[]	[48170373, 48170451]	[]
562_7600	chr16	30894170	30894570	+	568	25.5	[10.704447, 5.667835]	[98, 173]	[]	[]	[30894324, 30894399]	[]
562_7602	chr16	84116798	84117198	+	583	25.5	[6.051324]	[118]	[]	[]	[84116957]	[]
562_7611	chr19	10112883	10113283	+	554	25.5	[11.7800665, 10.2635145]	[101, 147]	[]	[]	[10113069, 10113115]	[]
562_7613	chr19	38362353	38362753	+	554	25.5	[6.051324]	[178]	[]	[]	[38362581]	[]
562_7615	chr19	45681239	45681639	+	570	25.5	[]	[]	[11.7800665]	[172]	[]	[45681461]
562_762	chr8	140511848	140512248	+	1000	108.5	[]	[]	[5.667835, 10.704447, 11.7800665]	[106, 108, 137]	[]	[140512000, 140512002, 140512031]
562_7626	chr20	20712684	20713084	+	591	25.5	[]	[]	[5.667835]	[160]	[]	[20712870]
562_763	chrUn_GL000219v1	99707	100107	+	1000	108.5	[11.665144]	[95]	[]	[]	[99888]	[]
562_764	chr5	150449851	150450251	+	1000	108.0	[10.378438]	[116]	[5.570742, 11.7800665]	[79, 94]	[150450060]	[150450023, 150450038]
562_7643	chr4	143337473	143337873	+	571	25.5	[]	[]	[11.7800665]	[107]	[]	[143337652]
562_7645	chr4	184474549	184474949	+	546	25.5	[10.704447, 5.570742]	[80, 104]	[]	[]	[184474708, 184474732]	[]
562_7647	chr5	172640832	172641232	+	592	25.5	[11.7800665]	[181]	[]	[]	[172641070]	[]
562_7649	chr6	4020430	4020830	+	555	25.5	[9.302818, 5.552912]	[120, 127]	[]	[]	[4020591, 4020598]	[]
562_765	chr6	36027370	36027770	+	1000	108.0	[10.704447]	[70]	[10.589524]	[117]	[36027539]	[36027586]
562_7653	chr6	34154641	34155041	+	576	25.5	[10.2635145, 10.704447]	[115, 167]	[11.665144]	[152]	[34154823, 34154875]	[34154860]
562_7659	chr6	169701862	169702262	+	559	25.5	[]	[]	[10.704447]	[121]	[]	[169702045]
562_7669	chr8	61703942	61704342	+	548	25.5	[5.552912]	[103]	[6.051324]	[140]	[61704110]	[61704147]
562_767	chr11	72112602	72113002	+	1000	107.5	[]	[]	[11.7800665]	[103]	[]	[72112772]
562_768	chr15	75023409	75023809	+	1000	107.5	[11.7800665, 10.378438]	[80, 88]	[9.302818, 5.552912]	[132, 172]	[75023566, 75023574]	[75023618, 75023658]
562_7682	chrX	317997	318397	+	545	25.5	[]	[]	[6.051324]	[182]	[]	[318213]
562_769	chr16	72072804	72073204	+	1000	107.5	[]	[]	[11.665144]	[84]	[]	[72072987]
562_7693	chr12	6470494	6470894	+	563	25.0	[]	[]	[10.378438]	[89]	[]	[6470682]
562_7696	chr13	95676700	95677100	+	546	25.0	[10.378438]	[100]	[]	[]	[95676892]	[]
562_7700	chr16	25225317	25225717	+	544	25.0	[]	[]	[5.552912]	[92]	[]	[25225503]
562_7701	chr16	30586466	30586866	+	548	25.0	[]	[]	[5.552912]	[129]	[]	[30586678]
562_7702	chr16	81730115	81730515	+	540	25.0	[11.665144, 6.051324]	[138, 148]	[]	[]	[81730353, 81730363]	[]
562_7705	chr17	46225220	46225620	+	566	25.0	[6.051324]	[199]	[5.570742, 9.302818]	[111, 124]	[46225469]	[46225381, 46225394]
562_771	chr5	43040284	43040684	+	1000	107.5	[]	[]	[9.302818, 9.187896]	[92, 162]	[]	[43040453, 43040523]
562_7710	chr19	28667633	28668033	+	545	25.0	[11.665144]	[107]	[]	[]	[28667818]	[]
562_7712	chr19	44071760	44072160	+	542	25.0	[]	[]	[11.665144]	[178]	[]	[44071979]
562_772	chr5	69189363	69189763	+	1000	107.5	[5.570742, 11.665144]	[71, 118]	[]	[]	[69189522, 69189569]	[]
562_7720	chr22	20013388	20013788	+	547	25.0	[10.378438]	[214]	[10.378438]	[118]	[20013635]	[20013539]
562_7732	chr6	28356089	28356489	+	549	25.0	[6.051324]	[87]	[]	[]	[28356249]	[]
562_7736	chr7	5486812	5487212	+	572	25.0	[5.667835]	[103]	[5.570742]	[132]	[5486971]	[5487000]
562_7742	chr7	130668753	130669153	+	574	25.0	[11.7800665]	[217]	[]	[]	[130668990]	[]
562_7746	chr8	42843358	42843758	+	559	25.0	[11.7800665]	[153]	[]	[]	[42843517]	[]
562_7748	chr8	142726449	142726849	+	550	25.0	[11.665144]	[93]	[]	[]	[142726640]	[]
562_775	chr13	39038147	39038547	+	1000	107.0	[11.665144]	[125]	[]	[]	[39038357]	[]
562_7752	chrX	136098197	136098597	+	572	25.0	[]	[]	[11.7800665]	[141]	[]	[136098400]
562_7753	chrX	139891283	139891683	+	551	25.0	[]	[]	[11.7800665]	[133]	[]	[139891488]
562_7758	chr6	170584551	170584951	+	552	24.5	[]	[]	[9.302818]	[209]	[]	[170584771]
562_776	chr19	46860163	46860563	+	1000	107.0	[10.2635145, 10.704447, 6.051324]	[121, 167, 173]	[10.704447, 6.051324]	[116, 162]	[46860343, 46860389, 46860395]	[46860338, 46860384]
562_777	chr3	47522042	47522442	+	1000	107.0	[11.665144]	[104]	[]	[]	[47522238]	[]
562_778	chr10	123153866	123154266	+	1000	106.5	[]	[]	[11.665144]	[94]	[]	[123154046]
562_780	chr13	33542713	33543113	+	1000	106.0	[]	[]	[11.7800665]	[118]	[]	[33542921]
562_782	chr1	193059224	193059624	+	1000	105.5	[11.7800665]	[106]	[]	[]	[193059430]	[]
562_784	chr16	58236313	58236713	+	1000	105.5	[]	[]	[11.665144]	[118]	[]	[58236527]
562_785	chr16	75517270	75517670	+	1000	105.5	[]	[]	[11.665144]	[85]	[]	[75517436]
562_786	chr3	196503574	196503974	+	1000	105.5	[10.378438]	[80]	[]	[]	[196503741]	[]
562_788	chr11	74170749	74171149	+	1000	105.0	[9.187896]	[129]	[]	[]	[74170972]	[]
562_789	chr12	56333734	56334134	+	1000	105.0	[11.665144]	[133]	[]	[]	[56333939]	[]
562_790	chr19	43935396	43935796	+	1000	105.0	[]	[]	[11.665144]	[96]	[]	[43935591]
562_791	chr20	32642272	32642672	+	1000	105.0	[5.667835]	[148]	[9.187896]	[140]	[32642511]	[32642503]
562_792	chrX	70289916	70290316	+	1000	105.0	[11.7800665]	[126]	[]	[]	[70290110]	[]
562_796	chr14	20343356	20343756	+	1000	104.5	[]	[]	[11.665144]	[152]	[]	[20343575]
562_797	chr6	33200466	33200866	+	1000	104.5	[9.187896, 10.704447]	[90, 132]	[11.665144]	[139]	[33200632, 33200674]	[33200681]
562_799	chr11	17077681	17078081	+	1000	104.0	[11.665144]	[137]	[]	[]	[17077883]	[]
562_80	chr3	9986738	9987138	+	1000	372.0	[11.665144]	[104]	[]	[]	[9986906]	[]
562_801	chr20	38435135	38435535	+	1000	104.0	[10.704447]	[152]	[10.589524]	[125]	[38435386]	[38435359]
562_803	chr1	32205459	32205859	+	1000	103.5	[]	[]	[9.187896]	[130]	[]	[32205673]
562_806	chr7	30504627	30505027	+	1000	103.5	[10.378438, 11.665144]	[85, 111]	[]	[]	[30504808, 30504834]	[]
562_807	chr7	108569544	108569944	+	1000	103.5	[]	[]	[5.570742]	[108]	[]	[108569716]
562_808	chrX	11375465	11375865	+	1000	103.5	[]	[]	[11.665144]	[127]	[]	[11375681]
562_81	chr11	125625768	125626168	+	1000	369.0	[10.704447, 10.378438, 11.665144]	[62, 72, 99]	[]	[]	[125625923, 125625933, 125625960]	[]
562_811	chr15	90955179	90955579	+	1000	103.0	[11.7800665]	[84]	[]	[]	[90955345]	[]
562_814	chr20	63864921	63865321	+	1000	103.0	[]	[]	[11.665144]	[109]	[]	[63865077]
562_817	chr10	133360065	133360465	+	1000	102.5	[]	[]	[11.7800665]	[143]	[]	[133360300]
562_818	chr19	46850683	46851083	+	1000	102.5	[]	[]	[5.552912, 10.704447]	[110, 112]	[]	[46850886, 46850888]
562_820	chr6	26250492	26250892	+	1000	102.5	[]	[]	[10.589524]	[125]	[]	[26250704]
562_821	chr7	100837203	100837603	+	1000	102.5	[]	[]	[10.589524]	[80]	[]	[100837383]
562_822	chr7	150312760	150313160	+	1000	102.5	[]	[]	[11.7800665]	[88]	[]	[150312944]
562_824	chr12	56360227	56360627	+	1000	102.0	[5.667835]	[132]	[]	[]	[56360455]	[]
562_827	chr1	32442389	32442789	+	1000	101.5	[11.665144]	[94]	[]	[]	[32442582]	[]
562_828	chr12	65169245	65169645	+	1000	101.5	[]	[]	[11.665144, 11.7800665]	[119, 138]	[]	[65169450, 65169469]
562_829	chr15	52568967	52569367	+	1000	101.5	[]	[]	[11.7800665]	[63]	[]	[52569128]
562_83	chr3	160449767	160450167	+	1000	367.5	[11.7800665]	[124]	[9.302818]	[142]	[160449979]	[160449997]
562_830	chr15	92809642	92810042	+	1000	101.5	[]	[]	[11.665144]	[115]	[]	[92809832]
562_832	chr1	114511153	114511553	+	1000	101.0	[11.665144]	[62]	[]	[]	[114511307]	[]
562_833	chr15	40763175	40763575	+	1000	101.0	[11.665144]	[87]	[]	[]	[40763331]	[]
562_834	chr2	85327885	85328285	+	1000	101.0	[6.051324]	[106]	[11.7800665, 10.378438]	[82, 88]	[85328082]	[85328058, 85328064]
562_836	chr4	74099172	74099572	+	1000	101.0	[]	[]	[11.7800665]	[135]	[]	[74099384]
562_837	chr10	17023292	17023692	+	1000	100.5	[]	[]	[11.665144]	[110]	[]	[17023483]
562_839	chr10	110664901	110665301	+	1000	100.5	[]	[]	[11.665144]	[130]	[]	[110665118]
562_840	chr11	113773732	113774132	+	1000	100.5	[]	[]	[11.665144]	[152]	[]	[113773926]
562_841	chr12	39538588	39538988	+	1000	100.5	[11.665144, 11.665144]	[116, 131]	[]	[]	[39538773, 39538788]	[]
562_842	chr14	21308801	21309201	+	1000	100.5	[11.665144]	[106]	[]	[]	[21309004]	[]
562_844	chr20	35742222	35742622	+	1000	100.5	[]	[]	[10.704447]	[109]	[]	[35742393]
562_845	chr5	36242125	36242525	+	1000	100.5	[11.665144]	[143]	[]	[]	[36242355]	[]
562_846	chr6	27519253	27519653	+	1000	100.5	[10.378438]	[65]	[]	[]	[27519412]	[]
562_847	chr6	57046407	57046807	+	1000	100.5	[]	[]	[5.667835]	[149]	[]	[57046638]
562_848	chr8	41828669	41829069	+	1000	100.5	[10.2635145]	[116]	[11.665144]	[93]	[41828875]	[41828852]
562_85	chr7	106569454	106569854	+	1000	356.5	[]	[]	[11.665144]	[106]	[]	[106569657]
562_851	chr19	10653855	10654255	+	1000	100.0	[9.187896]	[86]	[]	[]	[10654031]	[]
562_852	chr2	38750632	38751032	+	1000	100.0	[11.665144]	[125]	[]	[]	[38750853]	[]
562_853	chr2	158010241	158010641	+	1000	100.0	[]	[]	[11.665144]	[90]	[]	[158010424]
562_854	chr20	63658131	63658531	+	1000	100.0	[5.570742]	[98]	[]	[]	[63658310]	[]
562_855	chr4	67545308	67545708	+	1000	100.0	[5.667835]	[88]	[10.378438]	[83]	[67545495]	[67545490]
562_856	chr6	104952873	104953273	+	1000	100.0	[5.570742]	[108]	[]	[]	[104953078]	[]
562_857	chr11	63671442	63671842	+	1000	99.5	[10.589524]	[130]	[10.378438, 6.051324]	[119, 196]	[63671613]	[63671602, 63671679]
562_859	chr4	15681398	15681798	+	1000	99.5	[5.667835]	[136]	[11.7800665, 6.051324]	[131, 149]	[15681625]	[15681620, 15681638]
562_86	chr16	30052832	30053232	+	1000	355.5	[11.665144, 10.704447, 11.665144]	[104, 118, 125]	[]	[]	[30053031, 30053045, 30053052]	[]
562_861	chr9	128655624	128656024	+	1000	99.5	[5.552912]	[119]	[10.589524]	[156]	[128655826]	[128655863]
562_862	chr1	12537274	12537674	+	1000	99.0	[]	[]	[11.7800665]	[113]	[]	[12537456]
562_864	chr1	37692238	37692638	+	1000	99.0	[5.570742]	[106]	[]	[]	[37692406]	[]
562_865	chr11	123062422	123062822	+	1000	99.0	[11.7800665]	[145]	[]	[]	[123062643]	[]
562_868	chr5	94618422	94618822	+	1000	99.0	[11.665144]	[149]	[]	[]	[94618655]	[]
562_869	chr5	150050141	150050541	+	1000	99.0	[]	[]	[11.665144]	[84]	[]	[150050320]
562_870	chr6	132813996	132814396	+	1000	99.0	[6.051324]	[171]	[9.302818]	[161]	[132814232]	[132814222]
562_872	chr1	108963381	108963781	+	1000	98.5	[6.051324]	[109]	[]	[]	[108963555]	[]
562_873	chr1	184973520	184973920	+	1000	98.5	[11.665144]	[126]	[]	[]	[184973745]	[]
562_874	chr12	49092246	49092646	+	1000	98.5	[11.7800665, 11.7800665]	[103, 139]	[9.187896]	[113]	[49092434, 49092470]	[49092444]
562_875	chr12	118016519	118016919	+	1000	98.5	[5.667835, 10.589524]	[88, 105]	[]	[]	[118016701, 118016718]	[]
562_878	chr15	88620944	88621344	+	1000	98.5	[]	[]	[11.665144]	[107]	[]	[88621142]
562_879	chr16	31253513	31253913	+	1000	98.5	[5.570742, 11.665144]	[126, 133]	[]	[]	[31253724, 31253731]	[]
562_88	chr1	91500797	91501197	+	1000	352.0	[6.051324]	[127]	[5.552912, 11.665144]	[175, 195]	[91500977]	[91501025, 91501045]
562_880	chr19	5978140	5978540	+	1000	98.5	[]	[]	[11.7800665, 11.665144]	[73, 86]	[]	[5978308, 5978321]
562_881	chr2	48314147	48314547	+	1000	98.5	[]	[]	[11.665144]	[99]	[]	[48314343]
562_882	chr3	193592821	193593221	+	1000	98.5	[]	[]	[11.665144, 5.667835]	[103, 114]	[]	[193592978, 193592989]
562_883	chr6	41072355	41072755	+	1000	98.5	[]	[]	[11.665144]	[151]	[]	[41072581]
562_884	chr7	44796371	44796771	+	1000	98.5	[10.704447]	[150]	[]	[]	[44796615]	[]
562_888	chr17	42154906	42155306	+	1000	98.0	[11.7800665, 5.570742, 10.704447, 6.051324]	[111, 120, 132, 144]	[]	[]	[42155117, 42155126, 42155138, 42155150]	[]
562_889	chr3	9396856	9397256	+	1000	98.0	[5.667835]	[113]	[]	[]	[9397027]	[]
562_89	chr9	34049367	34049767	+	1000	350.5	[11.665144, 5.667835, 5.570742]	[104, 128, 145]	[]	[]	[34049565, 34049589, 34049606]	[]
562_890	chr11	47214789	47215189	+	1000	97.5	[11.665144]	[115]	[]	[]	[47215001]	[]
562_891	chr14	21103838	21104238	+	1000	97.5	[10.704447, 5.552912]	[91, 93]	[]	[]	[21104029, 21104031]	[]
562_893	chr15	75453774	75454174	+	1000	97.5	[11.7800665]	[97]	[]	[]	[75453957]	[]
562_896	chr9	101533714	101534114	+	1000	97.5	[9.302818]	[139]	[11.665144]	[129]	[101533948]	[101533938]
562_90	chr2	131492813	131493213	+	1000	348.5	[]	[]	[11.665144]	[136]	[]	[131493028]
562_900	chr1	31471463	31471863	+	1000	97.0	[11.7800665]	[83]	[]	[]	[31471643]	[]
562_901	chr1	32072701	32073101	+	1000	97.0	[9.302818, 11.7800665]	[82, 125]	[]	[]	[32072880, 32072923]	[]
562_903	chr12	53268061	53268461	+	1000	97.0	[]	[]	[9.302818]	[150]	[]	[53268282]
562_904	chr20	50739646	50740046	+	1000	97.0	[11.665144]	[150]	[]	[]	[50739895]	[]
562_907	chr17	63741824	63742224	+	1000	96.5	[]	[]	[11.665144, 5.570742]	[77, 93]	[]	[63741997, 63742013]
562_908	chr17	82022887	82023287	+	1000	96.5	[]	[]	[6.051324]	[79]	[]	[82023049]
562_909	chr19	54200669	54201069	+	1000	96.5	[]	[]	[5.570742]	[101]	[]	[54200849]
562_91	chr15	40160844	40161244	+	1000	348.0	[6.051324]	[104]	[]	[]	[40161032]	[]
562_910	chr8	66925304	66925704	+	1000	96.5	[11.665144]	[166]	[10.589524]	[137]	[66925533]	[66925504]
562_911	chr1	170532174	170532574	+	1000	96.0	[5.570742]	[142]	[]	[]	[170532392]	[]
562_912	chr12	57229465	57229865	+	1000	96.0	[]	[]	[9.187896, 5.552912, 10.704447]	[110, 129, 131]	[]	[57229665, 57229684, 57229686]
562_914	chr14	64841713	64842113	+	1000	96.0	[10.2635145]	[127]	[]	[]	[64841907]	[]
562_915	chr17	60392190	60392590	+	1000	96.0	[]	[]	[11.665144]	[117]	[]	[60392397]
562_916	chr4	98864515	98864915	+	1000	96.0	[]	[]	[11.665144]	[106]	[]	[98864720]
562_917	chr5	43064810	43065210	+	1000	96.0	[10.2635145]	[105]	[]	[]	[43065012]	[]
562_918	chr6	32196347	32196747	+	1000	96.0	[11.665144]	[106]	[]	[]	[32196538]	[]
562_919	chr6	36680161	36680561	+	1000	96.0	[11.7800665]	[171]	[]	[]	[36680389]	[]
562_92	chr1	173824240	173824640	+	1000	347.5	[]	[]	[9.187896]	[103]	[]	[173824433]
562_920	chr7	100125877	100126277	+	1000	96.0	[11.665144]	[139]	[]	[]	[100126101]	[]
562_921	chr1	32013382	32013782	+	1000	95.5	[]	[]	[11.7800665, 11.7800665]	[58, 108]	[]	[32013536, 32013586]
562_923	chr19	58380913	58381313	+	1000	95.5	[]	[]	[6.051324]	[102]	[]	[58381102]
562_925	chr6	31827559	31827959	+	1000	95.5	[]	[]	[11.7800665]	[149]	[]	[31827792]
562_926	chr7	104983804	104984204	+	1000	95.5	[]	[]	[9.302818]	[97]	[]	[104984000]
562_927	chr1	155050359	155050759	+	1000	95.0	[11.665144]	[59]	[11.665144, 9.302818]	[116, 135]	[155050514]	[155050571, 155050590]
562_928	chr1	169794834	169795234	+	1000	95.0	[6.051324]	[129]	[]	[]	[169795035]	[]
562_929	chr10	13161341	13161741	+	1000	95.0	[6.051324]	[108]	[]	[]	[13161545]	[]
562_93	chr17	78186918	78187318	+	1000	346.5	[11.7800665]	[139]	[]	[]	[78187151]	[]
562_930	chr12	120686548	120686948	+	1000	95.0	[11.665144]	[100]	[]	[]	[120686739]	[]
562_932	chr19	28606340	28606740	+	1000	95.0	[9.302818]	[109]	[9.187896]	[106]	[28606517]	[28606514]
562_933	chr19	58401173	58401573	+	1000	95.0	[6.051324]	[123]	[]	[]	[58401344]	[]
562_935	chr5	62305713	62306113	+	1000	95.0	[9.187896, 5.667835]	[97, 113]	[11.665144]	[143]	[62305900, 62305916]	[62305946]
562_937	chr10	24569262	24569662	+	1000	94.5	[6.051324]	[140]	[11.7800665]	[126]	[24569495]	[24569481]
562_938	chr11	9460528	9460928	+	1000	94.5	[]	[]	[11.7800665]	[72]	[]	[9460695]
562_939	chr17	28872632	28873032	+	1000	94.5	[]	[]	[11.665144]	[106]	[]	[28872835]
562_94	chr18	658223	658623	+	1000	346.0	[11.665144, 11.665144]	[109, 137]	[9.302818]	[132]	[658418, 658446]	[658441]
562_940	chr20	23136753	23137153	+	1000	94.5	[11.665144]	[140]	[5.667835]	[127]	[23136972]	[23136959]
562_941	chr9	97922535	97922935	+	1000	94.5	[]	[]	[11.665144]	[136]	[]	[97922762]
562_942	chr11	62646445	62646845	+	1000	94.0	[]	[]	[11.7800665, 11.665144]	[96, 134]	[]	[62646631, 62646669]
562_943	chr12	123383857	123384257	+	1000	94.0	[11.7800665, 11.7800665, 9.187896]	[118, 179, 189]	[]	[]	[123384016, 123384077, 123384087]	[]
562_944	chr15	40506950	40507350	+	1000	94.0	[]	[]	[11.7800665, 11.7800665]	[95, 116]	[]	[40507144, 40507165]
562_945	chr20	25407460	25407860	+	1000	94.0	[9.187896, 5.667835]	[138, 165]	[]	[]	[25407678, 25407705]	[]
562_947	chr4	73069641	73070041	+	1000	94.0	[]	[]	[6.051324]	[146]	[]	[73069847]
562_948	chr6	87589934	87590334	+	1000	94.0	[11.665144]	[90]	[]	[]	[87590123]	[]
562_95	chr6	27807928	27808328	+	1000	346.0	[]	[]	[10.589524]	[103]	[]	[27808124]
562_950	chr1	109426293	109426693	+	1000	93.5	[]	[]	[11.665144]	[138]	[]	[109426513]
