#PeakID(python identify_motif.py ./ENCODE_processed_files/MYC_idr.fa MYC --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
640_640	chr2	85539613	85540013	+	1000	303.0	[12.820818]	[105]	[9.859796, 8.415787]	[106, 119]	[85539807]	[85539808, 85539821]
640_6400	chr17	50944616	50945016	+	1000	109.0	[8.415787]	[124]	[]	[]	[50944839]	[]
640_6404	chr17	76725802	76726202	+	1000	109.0	[7.2921777]	[110]	[]	[]	[76726009]	[]
640_641	chr2	177263396	177263796	+	1000	303.0	[8.344066]	[145]	[]	[]	[177263634]	[]
640_6411	chr19	9792724	9793124	+	1000	109.0	[12.820818, 8.334265]	[84, 111]	[12.820818, 7.5613456]	[85, 112]	[9792903, 9792930]	[9792904, 9792931]
640_6413	chr19	10287710	10288110	+	1000	109.0	[8.344066]	[122]	[8.415534]	[123]	[10287927]	[10287928]
640_6418	chr2	46464494	46464894	+	1000	109.0	[]	[]	[7.981569]	[103]	[]	[46464697]
640_6419	chr2	61764319	61764719	+	1000	109.0	[]	[]	[8.344066]	[148]	[]	[61764539]
640_6420	chr2	65056545	65056945	+	1000	109.0	[7.981569]	[96]	[]	[]	[65056726]	[]
640_6435	chr3	37998393	37998793	+	1000	109.0	[7.5613456, 9.081068, 9.957076]	[52, 71, 86]	[8.334265, 12.820818]	[53, 87]	[37998545, 37998564, 37998579]	[37998546, 37998580]
640_6439	chr4	992537	992937	+	1000	109.0	[12.820818]	[178]	[9.3206]	[179]	[992785]	[992786]
640_645	chr11	65899240	65899640	+	1000	302.0	[9.859796]	[119]	[9.957076]	[120]	[65899455]	[65899456]
640_6463	chr7	130913192	130913592	+	1000	109.0	[12.820818]	[107]	[9.957076]	[108]	[130913386]	[130913387]
640_6466	chr8	65633641	65634041	+	1000	109.0	[9.859796]	[97]	[12.820818]	[98]	[65633828]	[65633829]
640_6470	chr8	141402428	141402828	+	1000	109.0	[8.415787]	[120]	[9.081068]	[121]	[141402633]	[141402634]
640_6474	chr9	134338377	134338777	+	1000	109.0	[12.820818]	[85]	[9.957076]	[86]	[134338529]	[134338530]
640_6478	chr1	16612486	16612886	+	1000	108.0	[8.415787]	[107]	[]	[]	[16612680]	[]
640_6481	chr1	117339898	117340298	+	1000	108.0	[]	[]	[9.081068]	[67]	[]	[117340061]
640_6487	chr10	59880895	59881295	+	1000	108.0	[9.081068]	[111]	[]	[]	[59881098]	[]
640_649	chr1	29230736	29231136	+	1000	301.0	[8.415787]	[75]	[]	[]	[29230901]	[]
640_6490	chr11	694650	695050	+	1000	108.0	[9.081068]	[74]	[]	[]	[694819]	[]
640_6491	chr11	45995433	45995833	+	1000	108.0	[8.415787]	[79]	[]	[]	[45995598]	[]
640_6492	chr11	62923047	62923447	+	1000	108.0	[9.859796]	[162]	[12.820818]	[163]	[62923275]	[62923276]
640_6497	chr13	44577721	44578121	+	1000	108.0	[]	[]	[8.344066]	[141]	[]	[44577955]
640_6499	chr15	63505058	63505458	+	1000	108.0	[9.957076]	[66]	[9.859796]	[67]	[63505223]	[63505224]
640_65	chr16	20918780	20919180	+	1000	515.0	[8.415787]	[94]	[9.081068]	[95]	[20918964]	[20918965]
640_650	chr1	236604305	236604705	+	1000	301.0	[8.415787]	[87]	[9.081068]	[88]	[236604477]	[236604478]
640_6503	chr16	15888307	15888707	+	1000	108.0	[9.081068, 9.081068]	[94, 157]	[8.415787]	[158]	[15888465, 15888528]	[15888529]
640_6504	chr16	19067641	19068041	+	1000	108.0	[]	[]	[7.3984704]	[82]	[]	[19067819]
640_6508	chr17	17281020	17281420	+	1000	108.0	[8.334265]	[149]	[]	[]	[17281268]	[]
640_6513	chr18	12308607	12309007	+	1000	108.0	[8.415534]	[149]	[8.344066]	[150]	[12308834]	[12308835]
640_6514	chr19	6767205	6767605	+	1000	108.0	[7.3805842]	[134]	[7.5613456, 7.981569]	[109, 135]	[6767409]	[6767384, 6767410]
640_6521	chr19	51338694	51339094	+	1000	108.0	[7.5613456]	[141]	[8.344066, 8.334265]	[131, 142]	[51338918]	[51338908, 51338919]
640_6522	chr19	51367744	51368144	+	1000	108.0	[]	[]	[7.3805842]	[110]	[]	[51367906]
640_6524	chr2	74507126	74507526	+	1000	108.0	[9.3206]	[126]	[12.820818]	[127]	[74507344]	[74507345]
640_6525	chr2	112187789	112188189	+	1000	108.0	[]	[]	[8.415787]	[79]	[]	[112187955]
640_653	chr2	121755262	121755662	+	1000	301.0	[12.820818]	[93]	[9.957076]	[94]	[121755450]	[121755451]
640_6531	chr21	29641939	29642339	+	1000	108.0	[]	[]	[7.3984704]	[149]	[]	[29642168]
640_6545	chr4	186845202	186845602	+	1000	108.0	[9.081068]	[100]	[]	[]	[186845394]	[]
640_6548	chr5	43631323	43631723	+	1000	108.0	[9.081068]	[138]	[8.415787]	[139]	[43631551]	[43631552]
640_6549	chr5	65481758	65482158	+	1000	108.0	[9.3206]	[124]	[12.820818]	[125]	[65481977]	[65481978]
640_6565	chr7	993074	993474	+	1000	108.0	[]	[]	[8.344066]	[57]	[]	[993227]
640_6574	chr9	125143497	125143897	+	1000	108.0	[]	[]	[8.334265]	[109]	[]	[125143698]
640_658	chr9	94166438	94166838	+	1000	301.0	[8.415534]	[80]	[7.3984704, 8.344066]	[65, 81]	[94166612]	[94166597, 94166613]
640_6583	chr1	26786853	26787253	+	1000	107.0	[8.415787]	[81]	[]	[]	[26787004]	[]
640_659	chr1	155609786	155610186	+	1000	300.0	[]	[]	[7.1483927, 7.4328523]	[121, 147]	[]	[155609998, 155610024]
640_6596	chr10	4941596	4941996	+	1000	107.0	[9.859796]	[142]	[9.3206]	[143]	[4941815]	[4941816]
640_66	chr7	44986325	44986725	+	1000	515.0	[9.859796]	[124]	[12.820818]	[125]	[44986548]	[44986549]
640_660	chr1	246566015	246566415	+	1000	300.0	[12.820818]	[98]	[12.820818]	[99]	[246566210]	[246566211]
640_6603	chr11	68271065	68271465	+	1000	107.0	[]	[]	[7.3984704]	[144]	[]	[68271299]
640_6608	chr11	117909945	117910345	+	1000	107.0	[8.415787]	[122]	[9.081068]	[123]	[117910167]	[117910168]
640_6609	chr11	118608477	118608877	+	1000	107.0	[8.344066]	[128]	[8.415534]	[129]	[118608687]	[118608688]
640_6611	chr12	57462611	57463011	+	1000	107.0	[8.334265]	[94]	[7.5613456]	[95]	[57462802]	[57462803]
640_662	chr14	91417955	91418355	+	1000	300.0	[8.415534, 9.957076, 12.820818]	[58, 75, 124]	[12.820818, 9.957076]	[76, 125]	[91418110, 91418127, 91418176]	[91418128, 91418177]
640_6624	chr16	87950743	87951143	+	1000	107.0	[8.334265]	[114]	[]	[]	[87950953]	[]
640_6626	chr16	89917846	89918246	+	1000	107.0	[12.820818]	[77]	[9.957076]	[78]	[89918022]	[89918023]
640_6628	chr17	41919271	41919671	+	1000	107.0	[9.957076]	[125]	[12.820818]	[126]	[41919475]	[41919476]
640_663	chr17	81703247	81703647	+	1000	300.0	[8.415534]	[137]	[]	[]	[81703473]	[]
640_6632	chr17	67825252	67825652	+	1000	107.0	[9.3206]	[114]	[9.3206]	[115]	[67825459]	[67825460]
640_664	chr19	12945624	12946024	+	1000	300.0	[9.3206]	[89]	[9.957076]	[90]	[12945803]	[12945804]
640_6642	chr19	12640076	12640476	+	1000	107.0	[]	[]	[8.415534]	[109]	[]	[12640278]
640_6644	chr19	18436816	18437216	+	1000	107.0	[]	[]	[7.981569]	[107]	[]	[18436980]
640_6646	chr19	40464460	40464860	+	1000	107.0	[9.3206]	[142]	[12.820818]	[143]	[40464688]	[40464689]
640_666	chr6	158999852	159000252	+	1000	300.0	[12.820818]	[137]	[9.957076]	[138]	[159000067]	[159000068]
640_6663	chr3	183697888	183698288	+	1000	107.0	[9.957076]	[91]	[9.957076]	[92]	[183698076]	[183698077]
640_6668	chr5	69332647	69333047	+	1000	107.0	[12.820818, 8.415534]	[86, 94]	[9.3206, 8.344066]	[87, 95]	[69332825, 69332833]	[69332826, 69332834]
640_6672	chr6	34324713	34325113	+	1000	107.0	[12.820818]	[140]	[9.3206]	[141]	[34324921]	[34324922]
640_6674	chr6	39114526	39114926	+	1000	107.0	[9.859796]	[123]	[9.859796]	[124]	[39114725]	[39114726]
640_6676	chr7	68573	68973	+	1000	107.0	[8.415787]	[64]	[]	[]	[68737]	[]
640_6677	chr7	1648126	1648526	+	1000	107.0	[]	[]	[7.981569]	[103]	[]	[1648319]
640_6679	chr7	76166535	76166935	+	1000	107.0	[]	[]	[8.344066]	[86]	[]	[76166707]
640_668	chr1	165828825	165829225	+	1000	299.0	[7.3805842]	[102]	[7.981569]	[103]	[165829024]	[165829025]
640_6682	chr8	26571199	26571599	+	1000	107.0	[12.820818]	[101]	[9.957076]	[102]	[26571390]	[26571391]
640_6683	chr8	42052005	42052405	+	1000	107.0	[9.3206]	[141]	[12.820818]	[142]	[42052223]	[42052224]
640_6684	chr8	53843105	53843505	+	1000	107.0	[9.3206, 9.957076]	[84, 98]	[9.3206, 9.3206]	[85, 99]	[53843285, 53843299]	[53843286, 53843300]
640_6685	chr8	85177636	85178036	+	1000	107.0	[9.081068]	[134]	[8.415787]	[135]	[85177790]	[85177791]
640_6688	chr8	129940139	129940539	+	1000	107.0	[9.957076]	[97]	[9.859796]	[98]	[129940334]	[129940335]
640_6690	chr9	87810660	87811060	+	1000	107.0	[8.415787]	[81]	[9.081068]	[82]	[87810833]	[87810834]
640_6694	chrX	47836509	47836909	+	1000	107.0	[8.334265]	[116]	[7.2921777]	[94]	[47836719]	[47836697]
640_6696	chrX	154805419	154805819	+	1000	107.0	[8.415534]	[158]	[]	[]	[154805656]	[]
640_670	chr19	12723779	12724179	+	1000	299.0	[9.859796]	[76]	[9.957076]	[77]	[12723950]	[12723951]
640_6704	chr1	201153790	201154190	+	1000	106.0	[7.3538165]	[162]	[7.5613456]	[81]	[201154038]	[201153957]
640_671	chr2	215311872	215312272	+	1000	299.0	[9.957076]	[116]	[12.820818]	[117]	[215312087]	[215312088]
640_6715	chr11	118530689	118531089	+	1000	106.0	[7.3984704]	[134]	[]	[]	[118530899]	[]
640_6719	chr12	49828566	49828966	+	1000	106.0	[9.957076]	[184]	[9.859796]	[185]	[49828799]	[49828800]
640_6721	chr12	54324950	54325350	+	1000	106.0	[7.2921777]	[98]	[]	[]	[54325137]	[]
640_6725	chr13	32315258	32315658	+	1000	106.0	[9.3206]	[127]	[12.820818]	[128]	[32315459]	[32315460]
640_6727	chr14	49768403	49768803	+	1000	106.0	[8.415787]	[104]	[]	[]	[49768594]	[]
640_6730	chr14	77616918	77617318	+	1000	106.0	[7.981569]	[120]	[8.334265, 7.3805842]	[96, 121]	[77617133]	[77617109, 77617134]
640_6743	chr17	16428111	16428511	+	1000	106.0	[12.820818]	[133]	[9.859796]	[134]	[16428337]	[16428338]
640_6744	chr17	50640989	50641389	+	1000	106.0	[12.820818]	[101]	[12.820818]	[102]	[50641184]	[50641185]
640_6745	chr17	68457655	68458055	+	1000	106.0	[12.820818]	[92]	[12.820818]	[93]	[68457846]	[68457847]
640_6748	chr17	81831831	81832231	+	1000	106.0	[8.415787]	[106]	[]	[]	[81832030]	[]
640_6750	chr18	74499625	74500025	+	1000	106.0	[9.859796]	[146]	[9.957076]	[147]	[74499863]	[74499864]
640_6763	chr20	37528012	37528412	+	1000	106.0	[8.415534]	[138]	[8.344066]	[139]	[37528229]	[37528230]
640_6779	chr5	175478792	175479192	+	1000	106.0	[7.5613456]	[146]	[8.334265]	[147]	[175479023]	[175479024]
640_6781	chr6	3160173	3160573	+	1000	106.0	[]	[]	[8.415534]	[114]	[]	[3160348]
640_679	chr1	42658186	42658586	+	1000	297.0	[7.2921777]	[68]	[]	[]	[42658349]	[]
640_68	chr1	6603873	6604273	+	1000	513.0	[12.820818, 8.344066]	[82, 103]	[12.820818]	[83]	[6604050, 6604071]	[6604051]
640_6815	chr11	19240493	19240893	+	1000	105.0	[9.859796]	[91]	[9.957076]	[92]	[19240667]	[19240668]
640_6829	chr14	106006132	106006532	+	1000	105.0	[9.859796, 9.081068]	[73, 83]	[9.3206]	[74]	[106006303, 106006313]	[106006304]
640_6830	chr15	41972627	41973027	+	1000	105.0	[7.5613456]	[144]	[8.334265]	[145]	[41972863]	[41972864]
640_6832	chr15	100234982	100235382	+	1000	105.0	[9.081068]	[143]	[]	[]	[100235219]	[]
640_6843	chr17	74873190	74873590	+	1000	105.0	[12.820818]	[115]	[9.3206]	[116]	[74873401]	[74873402]
640_6845	chr19	2900792	2901192	+	1000	105.0	[7.3805842]	[75]	[]	[]	[2900953]	[]
640_685	chr19	3520425	3520825	+	1000	296.0	[9.081068, 8.415787]	[94, 114]	[8.415787]	[95]	[3520616, 3520636]	[3520617]
640_6856	chr2	61176856	61177256	+	1000	105.0	[8.334265]	[178]	[]	[]	[61177102]	[]
640_686	chr7	149028781	149029181	+	1000	296.0	[9.859796]	[86]	[9.859796]	[87]	[149028965]	[149028966]
640_6860	chr2	226791612	226792012	+	1000	105.0	[8.344066]	[111]	[8.415534]	[112]	[226791818]	[226791819]
640_6868	chr3	37244024	37244424	+	1000	105.0	[]	[]	[7.2921777]	[80]	[]	[37244200]
640_6869	chr3	37986895	37987295	+	1000	105.0	[]	[]	[7.5613456]	[114]	[]	[37987097]
640_6870	chr3	38651199	38651599	+	1000	105.0	[12.820818]	[144]	[9.957076]	[145]	[38651434]	[38651435]
640_6873	chr3	172106945	172107345	+	1000	105.0	[12.820818]	[85]	[12.820818]	[86]	[172107123]	[172107124]
640_688	chr21	29002607	29003007	+	1000	295.0	[7.3984704]	[64]	[]	[]	[29002762]	[]
640_6883	chr6	33585578	33585978	+	1000	105.0	[12.820818]	[80]	[9.957076]	[81]	[33585746]	[33585747]
640_6887	chr6	109242048	109242448	+	1000	105.0	[9.859796]	[129]	[12.820818]	[130]	[109242263]	[109242264]
640_6890	chr6	159929918	159930318	+	1000	105.0	[12.820818]	[96]	[9.957076]	[97]	[159930108]	[159930109]
640_6893	chr7	98286239	98286639	+	1000	105.0	[8.415534]	[104]	[8.344066]	[105]	[98286442]	[98286443]
640_6899	chr8	70148174	70148574	+	1000	105.0	[7.981569]	[127]	[]	[]	[70148400]	[]
640_69	chr16	1420630	1421030	+	1000	512.0	[]	[]	[7.1483927]	[105]	[]	[1420832]
640_6905	chr9	92765125	92765525	+	1000	105.0	[8.344066]	[120]	[8.415534]	[121]	[92765279]	[92765280]
640_6912	chr1	6414308	6414708	+	1000	104.0	[12.820818]	[122]	[9.859796]	[123]	[6414518]	[6414519]
640_6917	chr1	85200432	85200832	+	1000	104.0	[12.820818]	[109]	[12.820818]	[110]	[85200629]	[85200630]
640_6918	chr1	99808679	99809079	+	1000	104.0	[7.1483927]	[152]	[]	[]	[99808917]	[]
640_692	chr17	7687345	7687745	+	1000	294.0	[]	[]	[9.081068]	[87]	[]	[7687521]
640_6920	chr1	225444855	225445255	+	1000	104.0	[9.957076]	[82]	[9.3206]	[83]	[225445028]	[225445029]
640_6922	chr1	243254247	243254647	+	1000	104.0	[7.4328523]	[94]	[7.3984704]	[95]	[243254437]	[243254438]
640_6925	chr10	70232201	70232601	+	1000	104.0	[]	[]	[7.1483927]	[150]	[]	[70232445]
640_6928	chr11	9314399	9314799	+	1000	104.0	[7.3984704]	[172]	[]	[]	[9314639]	[]
640_6931	chr11	57514522	57514922	+	1000	104.0	[12.820818]	[110]	[12.820818]	[111]	[57514714]	[57514715]
640_6947	chr14	64338639	64339039	+	1000	104.0	[8.415787, 7.1483927]	[65, 143]	[]	[]	[64338799, 64338877]	[]
640_6949	chr15	75522976	75523376	+	1000	104.0	[8.415787]	[94]	[]	[]	[75523164]	[]
640_696	chr1	37690339	37690739	+	1000	293.0	[8.344066]	[64]	[]	[]	[37690503]	[]
640_6962	chr17	81910496	81910896	+	1000	104.0	[9.957076]	[123]	[9.3206]	[124]	[81910700]	[81910701]
640_6964	chr19	2945080	2945480	+	1000	104.0	[7.981569]	[177]	[]	[]	[2945329]	[]
640_697	chr1	235128812	235129212	+	1000	293.0	[9.957076]	[88]	[9.3206]	[89]	[235128999]	[235129000]
640_6970	chr19	39506940	39507340	+	1000	104.0	[9.957076]	[163]	[9.859796]	[164]	[39507156]	[39507157]
640_6984	chr3	72447144	72447544	+	1000	104.0	[9.957076]	[145]	[12.820818]	[146]	[72447372]	[72447373]
640_6987	chr3	177284480	177284880	+	1000	104.0	[8.334265, 9.081068]	[120, 168]	[7.5613456]	[121]	[177284672, 177284720]	[177284673]
640_699	chr12	124904724	124905124	+	1000	293.0	[12.820818]	[85]	[9.957076]	[86]	[124904906]	[124904907]
640_6996	chr5	76403023	76403423	+	1000	104.0	[8.344066]	[81]	[8.415534, 8.415534]	[82, 107]	[76403183]	[76403184, 76403209]
640_7	chr7	4641926	4642326	+	1000	764.0	[12.820818, 9.957076, 8.344066]	[96, 107, 147]	[12.820818, 12.820818]	[97, 108]	[4642112, 4642123, 4642163]	[4642113, 4642124]
640_70	chr10	68955921	68956321	+	1000	510.0	[]	[]	[8.415534]	[55]	[]	[68956072]
640_700	chr19	50511114	50511514	+	1000	293.0	[8.415534]	[104]	[7.4328523, 8.344066]	[59, 105]	[50511318]	[50511273, 50511319]
640_7003	chr7	4830079	4830479	+	1000	104.0	[]	[]	[8.415787]	[85]	[]	[4830262]
640_7005	chr7	8262400	8262800	+	1000	104.0	[12.820818]	[93]	[12.820818, 8.334265]	[94, 133]	[8262585]	[8262586, 8262625]
640_701	chr21	45541633	45542033	+	1000	293.0	[9.859796]	[78]	[9.957076]	[79]	[45541808]	[45541809]
640_7012	chr8	40600337	40600737	+	1000	104.0	[8.415787]	[86]	[]	[]	[40600511]	[]
640_7013	chr8	47180144	47180544	+	1000	104.0	[8.415787]	[99]	[9.081068]	[100]	[47180331]	[47180332]
640_7017	chr9	7799237	7799637	+	1000	104.0	[7.3538165]	[136]	[]	[]	[7799436]	[]
640_7018	chr9	127734527	127734927	+	1000	104.0	[]	[]	[9.081068]	[69]	[]	[127734684]
640_702	chr22	21641422	21641822	+	1000	293.0	[7.3805842]	[138]	[]	[]	[21641651]	[]
640_7020	chr9	128947440	128947840	+	1000	104.0	[9.3206, 9.3206]	[99, 146]	[9.3206, 12.820818]	[100, 147]	[128947621, 128947668]	[128947622, 128947669]
640_7023	chrX	110318063	110318463	+	1000	104.0	[8.344066]	[56]	[8.415534]	[57]	[110318219]	[110318220]
640_7025	chr1	15949588	15949988	+	1000	103.0	[12.820818]	[187]	[9.3206]	[188]	[15949827]	[15949828]
640_7028	chr1	52141818	52142218	+	1000	103.0	[]	[]	[7.2921777]	[122]	[]	[52142035]
640_703	chr7	116954253	116954653	+	1000	293.0	[8.415534]	[136]	[]	[]	[116954481]	[]
640_7035	chr10	3172575	3172975	+	1000	103.0	[]	[]	[7.5613456]	[113]	[]	[3172786]
640_704	chr8	22245128	22245528	+	1000	293.0	[12.820818]	[83]	[7.5613456, 12.820818]	[58, 84]	[22245310]	[22245285, 22245311]
640_7044	chr12	13437007	13437407	+	1000	103.0	[8.415787]	[124]	[9.081068]	[87]	[13437206]	[13437169]
640_7049	chr12	123363408	123363808	+	1000	103.0	[9.859796]	[94]	[9.859796]	[95]	[123363596]	[123363597]
640_7052	chr14	105480838	105481238	+	1000	103.0	[]	[]	[7.1483927]	[147]	[]	[105481071]
640_7055	chr16	2980330	2980730	+	1000	103.0	[7.981569]	[120]	[]	[]	[2980544]	[]
640_7060	chr17	7394862	7395262	+	1000	103.0	[8.344066]	[87]	[8.415534]	[88]	[7395040]	[7395041]
640_7066	chr19	5627445	5627845	+	1000	103.0	[9.859796]	[125]	[9.3206]	[126]	[5627665]	[5627666]
640_7067	chr19	12793946	12794346	+	1000	103.0	[9.859796]	[91]	[12.820818]	[92]	[12794136]	[12794137]
640_7070	chr19	35717347	35717747	+	1000	103.0	[8.344066]	[161]	[8.415534]	[162]	[35717583]	[35717584]
640_7071	chr19	42220076	42220476	+	1000	103.0	[7.4328523]	[153]	[]	[]	[42220275]	[]
640_7073	chr19	47447608	47448008	+	1000	103.0	[]	[]	[9.081068]	[101]	[]	[47447806]
640_7075	chr19	49436355	49436755	+	1000	103.0	[12.820818]	[125]	[12.820818]	[126]	[49436557]	[49436558]
640_7076	chr2	27489539	27489939	+	1000	103.0	[]	[]	[7.4328523]	[76]	[]	[27489696]
640_7083	chr20	38032988	38033388	+	1000	103.0	[9.957076]	[99]	[12.820818]	[100]	[38033181]	[38033182]
640_7085	chr22	22692766	22693166	+	1000	103.0	[8.334265]	[127]	[7.5613456]	[128]	[22692986]	[22692987]
640_7091	chr3	53195883	53196283	+	1000	103.0	[]	[]	[8.415534]	[96]	[]	[53196070]
640_7092	chr3	133573066	133573466	+	1000	103.0	[9.859796]	[92]	[9.957076]	[93]	[133573248]	[133573249]
640_7094	chr3	183099323	183099723	+	1000	103.0	[7.981569]	[116]	[]	[]	[183099525]	[]
640_7099	chr4	86942131	86942531	+	1000	103.0	[9.081068]	[90]	[]	[]	[86942306]	[]
640_71	chr17	28719940	28720340	+	1000	509.0	[8.415534]	[144]	[8.344066]	[145]	[28720181]	[28720182]
640_7105	chr5	83473790	83474190	+	1000	103.0	[]	[]	[8.415534, 9.081068]	[64, 107]	[]	[83473951, 83473994]
640_7108	chr5	118988360	118988760	+	1000	103.0	[8.344066]	[109]	[]	[]	[118988566]	[]
640_711	chr1	77682747	77683147	+	1000	291.0	[9.3206, 9.3206]	[118, 146]	[12.820818, 12.820818]	[119, 147]	[77682949, 77682977]	[77682950, 77682978]
640_7113	chr6	157764480	157764880	+	1000	103.0	[9.3206]	[92]	[12.820818]	[93]	[157764672]	[157764673]
640_7115	chr6	159989156	159989556	+	1000	103.0	[9.957076]	[58]	[12.820818]	[59]	[159989311]	[159989312]
640_7119	chr8	115427597	115427997	+	1000	103.0	[]	[]	[7.3538165]	[176]	[]	[115427824]
640_712	chr13	75549233	75549633	+	1000	291.0	[8.344066]	[132]	[8.415534]	[133]	[75549456]	[75549457]
640_7121	chr8	123042085	123042485	+	1000	103.0	[]	[]	[7.2921777]	[83]	[]	[123042262]
640_7122	chr8	123541116	123541516	+	1000	103.0	[12.820818]	[91]	[12.820818]	[92]	[123541307]	[123541308]
640_713	chr19	5090956	5091356	+	1000	291.0	[]	[]	[8.415534]	[99]	[]	[5091147]
640_7138	chr1	230066571	230066971	+	1000	102.0	[7.3984704, 12.820818]	[122, 150]	[9.859796]	[151]	[230066779, 230066807]	[230066808]
640_7151	chr11	30322872	30323272	+	1000	102.0	[7.981569]	[55]	[]	[]	[30323023]	[]
640_7153	chr11	47552540	47552940	+	1000	102.0	[7.3805842]	[112]	[7.981569]	[113]	[47552735]	[47552736]
640_7158	chr12	131576717	131577117	+	1000	102.0	[7.5613456, 7.5613456]	[58, 89]	[]	[]	[131576872, 131576903]	[]
640_7159	chr13	45340461	45340861	+	1000	102.0	[8.344066]	[141]	[]	[]	[45340687]	[]
640_7160	chr14	20461488	20461888	+	1000	102.0	[9.957076]	[80]	[9.3206]	[81]	[20461663]	[20461664]
640_7162	chr15	57324252	57324652	+	1000	102.0	[7.981569]	[65]	[]	[]	[57324415]	[]
640_7166	chr15	75029272	75029672	+	1000	102.0	[12.820818]	[116]	[12.820818]	[117]	[75029486]	[75029487]
640_7169	chr16	11198845	11199245	+	1000	102.0	[12.820818]	[99]	[9.859796]	[100]	[11199043]	[11199044]
640_7170	chr16	30355201	30355601	+	1000	102.0	[9.3206]	[155]	[12.820818]	[156]	[30355436]	[30355437]
640_7173	chr16	79970498	79970898	+	1000	102.0	[8.415787]	[103]	[9.081068]	[104]	[79970700]	[79970701]
640_7177	chr17	57459169	57459569	+	1000	102.0	[]	[]	[7.3984704, 8.415534]	[72, 115]	[]	[57459337, 57459380]
640_7179	chr18	35240896	35241296	+	1000	102.0	[]	[]	[7.2921777]	[146]	[]	[35241116]
640_7181	chr19	3435001	3435401	+	1000	102.0	[7.3805842]	[74]	[]	[]	[3435166]	[]
640_7185	chr19	17226446	17226846	+	1000	102.0	[8.415534]	[147]	[]	[]	[17226675]	[]
640_7190	chr2	26970612	26971012	+	1000	102.0	[7.981569]	[100]	[]	[]	[26970792]	[]
640_7191	chr2	27212072	27212472	+	1000	102.0	[7.3805842]	[63]	[]	[]	[27212224]	[]
640_7192	chr2	32592036	32592436	+	1000	102.0	[9.081068]	[109]	[]	[]	[32592239]	[]
640_7199	chr2	121530877	121531277	+	1000	102.0	[]	[]	[8.344066]	[159]	[]	[121531103]
640_72	chr19	1864074	1864474	+	1000	507.0	[12.820818]	[108]	[9.957076]	[109]	[1864268]	[1864269]
640_7205	chr20	45971912	45972312	+	1000	102.0	[7.1483927]	[131]	[]	[]	[45972137]	[]
640_721	chr6	10722641	10723041	+	1000	290.0	[9.3206]	[99]	[12.820818]	[100]	[10722824]	[10722825]
640_7217	chr3	158801822	158802222	+	1000	102.0	[9.3206]	[118]	[9.081068, 9.3206]	[83, 119]	[158802038]	[158802003, 158802039]
640_7220	chr4	86961600	86962000	+	1000	102.0	[]	[]	[8.334265]	[113]	[]	[86961811]
640_7221	chr4	89110990	89111390	+	1000	102.0	[12.820818]	[82]	[9.957076]	[83]	[89111152]	[89111153]
640_7222	chr4	141220800	141221200	+	1000	102.0	[7.3805842]	[90]	[]	[]	[141220989]	[]
640_7225	chr5	990186	990586	+	1000	102.0	[]	[]	[7.981569]	[117]	[]	[990402]
640_7227	chr5	54786196	54786596	+	1000	102.0	[]	[]	[8.415787]	[129]	[]	[54786421]
640_7228	chr5	140174790	140175190	+	1000	102.0	[7.1483927]	[98]	[]	[]	[140174970]	[]
640_723	chr15	88621141	88621541	+	1000	289.0	[12.820818]	[122]	[8.415787, 9.957076, 8.415534]	[94, 123, 143]	[88621347]	[88621319, 88621348, 88621368]
640_7237	chr6	144063941	144064341	+	1000	102.0	[7.2921777]	[112]	[]	[]	[144064148]	[]
640_7239	chr7	2249029	2249429	+	1000	102.0	[12.820818]	[93]	[9.859796]	[94]	[2249211]	[2249212]
640_724	chr19	48637595	48637995	+	1000	289.0	[]	[]	[9.081068]	[115]	[]	[48637799]
640_7241	chr7	50355699	50356099	+	1000	102.0	[8.415787]	[116]	[]	[]	[50355894]	[]
640_7243	chr7	151010762	151011162	+	1000	102.0	[12.820818]	[95]	[12.820818]	[96]	[151010932]	[151010933]
640_7246	chr9	26892629	26893029	+	1000	102.0	[]	[]	[7.1483927]	[145]	[]	[26892842]
640_7251	chrX	7147557	7147957	+	1000	102.0	[12.820818, 8.344066]	[133, 148]	[9.957076]	[134]	[7147769, 7147784]	[7147770]
640_7255	chr1	27428295	27428695	+	1000	101.0	[]	[]	[8.334265]	[137]	[]	[27428527]
640_726	chr7	149624599	149624999	+	1000	289.0	[8.334265]	[137]	[]	[]	[149624831]	[]
