#PeakID(python scan_motif.py ./ENCODE_processed_files/NR2F6_idr.fa NR2F6 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
681_9186	chr3	5754675	5755075	+	872	38.0	[]	[]	[7.900682]	[66]	[]	[5754830]
681_9189	chr3	31544522	31544922	+	1000	38.0	[]	[]	[6.907464]	[131]	[]	[31544743]
681_919	chr7	136049124	136049524	+	1000	95.0	[8.66444]	[127]	[7.730097]	[62]	[136049344]	[136049279]
681_9192	chr3	59050022	59050422	+	1000	38.0	[13.574681]	[114]	[7.6651616]	[105]	[59050235]	[59050226]
681_9193	chr3	81761630	81762030	+	979	38.0	[9.075708]	[121]	[9.731183]	[157]	[81761829]	[81761865]
681_9198	chr3	169147360	169147760	+	985	38.0	[]	[]	[10.822892, 7.3564353]	[77, 88]	[]	[169147534, 169147545]
681_9199	chr3	169662062	169662462	+	1000	38.0	[9.367325]	[118]	[]	[]	[169662263]	[]
681_92	chr19	11402127	11402527	+	1000	242.0	[]	[]	[9.367325, 12.02581, 12.02581, 10.400684]	[91, 98, 105, 111]	[]	[11402279, 11402286, 11402293, 11402299]
681_920	chr8	124956069	124956469	+	1000	95.0	[15.375314]	[119]	[9.095084]	[140]	[124956249]	[124956270]
681_9201	chr3	196193793	196194193	+	970	38.0	[]	[]	[12.02581]	[114]	[]	[196193998]
681_921	chr8	141228446	141228846	+	1000	95.0	[11.846873]	[133]	[]	[]	[141228675]	[]
681_9212	chr4	81442708	81443108	+	1000	38.0	[15.375314]	[116]	[8.375081]	[99]	[81442922]	[81442905]
681_9214	chr4	110193221	110193621	+	1000	38.0	[]	[]	[7.699957]	[132]	[]	[110193387]
681_9216	chr4	152643386	152643786	+	1000	38.0	[]	[]	[9.066098, 6.9376044]	[122, 130]	[]	[152643576, 152643584]
681_9217	chr4	152663237	152663637	+	708	38.0	[]	[]	[9.215672]	[167]	[]	[152663471]
681_922	chrX	49053795	49054195	+	1000	95.0	[8.66444, 7.1165414, 9.188388]	[79, 106, 153]	[]	[]	[49053971, 49053998, 49054045]	[]
681_9221	chr5	10734015	10734415	+	1000	38.0	[7.2529516]	[164]	[]	[]	[10734265]	[]
681_9225	chr5	53118986	53119386	+	1000	38.0	[]	[]	[7.9920163]	[136]	[]	[53119211]
681_9226	chr5	67181636	67182036	+	779	38.0	[15.375314]	[96]	[]	[]	[67181803]	[]
681_9227	chr5	72320319	72320719	+	1000	38.0	[7.2750764]	[127]	[]	[]	[72320497]	[]
681_923	chr1	26530620	26531020	+	1000	94.0	[6.7065535]	[118]	[9.367325, 10.400684]	[130, 136]	[26530817]	[26530829, 26530835]
681_9230	chr5	86526872	86527272	+	1000	38.0	[6.7065535, 6.7671185]	[97, 145]	[7.473389]	[180]	[86527032, 86527080]	[86527115]
681_9231	chr5	91028645	91029045	+	1000	38.0	[]	[]	[10.016101]	[98]	[]	[91028830]
681_9239	chr5	139635738	139636138	+	1000	38.0	[9.530729]	[123]	[]	[]	[139635957]	[]
681_924	chr1	61053838	61054238	+	1000	94.0	[9.965039]	[103]	[]	[]	[61054041]	[]
681_9240	chr5	139968716	139969116	+	572	38.0	[]	[]	[7.2750764]	[101]	[]	[139968880]
681_9241	chr5	142852776	142853176	+	1000	38.0	[6.9793944]	[105]	[]	[]	[142852979]	[]
681_9242	chr5	149381951	149382351	+	1000	38.0	[7.589001]	[161]	[]	[]	[149382117]	[]
681_9243	chr5	150615986	150616386	+	1000	38.0	[10.225179]	[176]	[]	[]	[150616233]	[]
681_925	chr1	179047202	179047602	+	1000	94.0	[]	[]	[11.816733]	[127]	[]	[179047415]
681_9250	chr6	20291673	20292073	+	986	38.0	[]	[]	[9.28672, 12.623525]	[122, 156]	[]	[20291855, 20291889]
681_9254	chr6	28794678	28795078	+	1000	38.0	[10.016101]	[102]	[]	[]	[28794874]	[]
681_9256	chr6	29537724	29538124	+	1000	38.0	[]	[]	[8.423179, 15.375314, 8.268917]	[127, 140, 182]	[]	[29537918, 29537931, 29537973]
681_926	chr12	32047328	32047728	+	1000	94.0	[]	[]	[13.05917, 7.900682]	[145, 162]	[]	[32047550, 32047567]
681_9261	chr6	32105438	32105838	+	1000	38.0	[]	[]	[9.169012, 12.716828]	[70, 82]	[]	[32105606, 32105618]
681_9262	chr6	32210279	32210679	+	1000	38.0	[]	[]	[15.375314]	[210]	[]	[32210526]
681_9264	chr6	33789000	33789400	+	1000	38.0	[6.731148]	[203]	[]	[]	[33789246]	[]
681_9268	chr6	42726555	42726955	+	1000	38.0	[10.400684]	[59]	[]	[]	[42726709]	[]
681_9271	chr6	49463071	49463471	+	1000	38.0	[7.129322]	[201]	[]	[]	[49463321]	[]
681_9275	chr6	108689248	108689648	+	954	38.0	[7.264312]	[97]	[7.051181]	[82]	[108689429]	[108689414]
681_9277	chr6	143060401	143060801	+	1000	38.0	[]	[]	[8.66444]	[70]	[]	[143060564]
681_928	chr16	88526129	88526529	+	1000	94.0	[]	[]	[13.574681]	[113]	[]	[88526327]
681_9282	chr6	161152942	161153342	+	1000	38.0	[12.716828]	[190]	[10.026865]	[107]	[161153180]	[161153097]
681_9288	chr7	6609477	6609877	+	1000	38.0	[]	[]	[8.67447]	[89]	[]	[6609661]
681_9289	chr7	7290713	7291113	+	1000	38.0	[10.314935, 7.1165414]	[100, 124]	[]	[]	[7290901, 7290925]	[]
681_929	chr17	77892439	77892839	+	1000	94.0	[9.693964, 10.916196]	[104, 111]	[10.314935]	[98]	[77892642, 77892649]	[77892636]
681_9293	chr7	73526922	73527322	+	1000	38.0	[10.822892]	[70]	[]	[]	[73527083]	[]
681_9296	chr7	100429250	100429650	+	1000	38.0	[7.4022975]	[223]	[7.1155686]	[204]	[100429478]	[100429459]
681_9298	chr7	100436197	100436597	+	1000	38.0	[]	[]	[8.988775]	[142]	[]	[100436423]
681_93	chr18	56651463	56651863	+	1000	241.0	[]	[]	[7.415039, 10.225179, 10.225179, 15.375314]	[74, 81, 88, 95]	[]	[56651635, 56651642, 56651649, 56651656]
681_930	chr19	3560454	3560854	+	1000	94.0	[]	[]	[10.466044]	[93]	[]	[3560624]
681_9304	chr7	104207754	104208154	+	1000	38.0	[7.554178]	[116]	[10.046241]	[91]	[104207947]	[104207922]
681_9306	chr7	107891995	107892395	+	1000	38.0	[8.268917]	[160]	[]	[]	[107892244]	[]
681_9307	chr7	112487422	112487822	+	1000	38.0	[10.400684]	[114]	[]	[]	[112487631]	[]
681_9308	chr7	116862601	116863001	+	1000	38.0	[7.3683796]	[81]	[]	[]	[116862758]	[]
681_931	chr19	6737892	6738292	+	1000	94.0	[8.615948, 8.46723]	[108, 171]	[]	[]	[6738073, 6738136]	[]
681_9311	chr7	128099263	128099663	+	895	38.0	[]	[]	[6.860204]	[163]	[]	[128099501]
681_9315	chr7	130721901	130722301	+	1000	38.0	[10.225179, 6.726127]	[117, 153]	[]	[]	[130722099, 130722135]	[]
681_9317	chr7	138670633	138671033	+	717	38.0	[8.423179]	[69]	[]	[]	[138670798]	[]
681_9318	chr7	139976964	139977364	+	1000	38.0	[]	[]	[10.466044]	[91]	[]	[139977120]
681_932	chr19	7509617	7510017	+	1000	94.0	[13.05917]	[112]	[7.7591453]	[142]	[7509826]	[7509856]
681_9325	chr7	157000571	157000971	+	1000	38.0	[6.9495254]	[199]	[]	[]	[157000789]	[]
681_9326	chr7	157320261	157320661	+	1000	38.0	[9.188388]	[134]	[]	[]	[157320424]	[]
681_9327	chr8	274441	274841	+	1000	38.0	[]	[]	[9.500589]	[74]	[]	[274604]
681_933	chr19	43789048	43789448	+	1000	94.0	[7.417145, 6.749954]	[118, 130]	[]	[]	[43789259, 43789271]	[]
681_9331	chr8	22060029	22060429	+	990	38.0	[8.245195]	[108]	[]	[]	[22060216]	[]
681_9339	chr8	98944554	98944954	+	1000	38.0	[12.623525]	[149]	[]	[]	[98944747]	[]
681_934	chr2	27007397	27007797	+	1000	94.0	[]	[]	[12.266677]	[99]	[]	[27007595]
681_9341	chr9	4762828	4763228	+	1000	38.0	[]	[]	[9.215672]	[110]	[]	[4762994]
681_9342	chr9	34132451	34132851	+	1000	38.0	[]	[]	[6.9182286]	[181]	[]	[34132701]
681_9343	chr9	35834562	35834962	+	757	38.0	[6.9793944, 13.574681]	[76, 136]	[]	[]	[35834725, 35834785]	[]
681_9344	chr9	37126331	37126731	+	909	38.0	[]	[]	[7.264312]	[195]	[]	[37126571]
681_9346	chr9	86202275	86202675	+	1000	38.0	[7.877071, 9.709666]	[141, 148]	[]	[]	[86202515, 86202522]	[]
681_9355	chr9	130969155	130969555	+	1000	38.0	[]	[]	[9.828814]	[202]	[]	[130969384]
681_9356	chr9	131208889	131209289	+	1000	38.0	[8.903656]	[106]	[]	[]	[131209065]	[]
681_9358	chr9	136614404	136614804	+	1000	38.0	[7.900682]	[66]	[]	[]	[136614555]	[]
681_9362	chrUn_GL000219v1	88763	89163	+	1000	38.0	[]	[]	[6.7065535]	[108]	[]	[88917]
681_9365	chrUn_GL000224v1	55231	55631	+	1000	38.0	[7.3851705]	[134]	[]	[]	[55461]	[]
681_9368	chrX	153925777	153926177	+	1000	38.0	[]	[]	[8.66444]	[208]	[]	[153926021]
681_937	chr2	118738959	118739359	+	1000	94.0	[8.917174]	[112]	[7.699957]	[119]	[118739157]	[118739164]
681_9370	chr1	965977	966377	+	1000	37.0	[]	[]	[7.1030235]	[141]	[]	[966187]
681_9374	chr1	3455181	3455581	+	1000	37.0	[12.716828]	[113]	[]	[]	[3455369]	[]
681_938	chr2	206159582	206159982	+	1000	94.0	[13.05917, 7.4980216]	[134, 141]	[8.151893]	[52]	[206159816, 206159823]	[206159734]
681_9380	chr1	8122693	8123093	+	890	37.0	[]	[]	[7.710721, 13.574681]	[72, 149]	[]	[8122864, 8122941]
681_9381	chr1	8859195	8859595	+	1000	37.0	[13.574681]	[244]	[10.046241]	[157]	[8859441]	[8859354]
681_9383	chr1	10459160	10459560	+	1000	37.0	[12.266677]	[159]	[]	[]	[10459402]	[]
681_9386	chr1	12175125	12175525	+	1000	37.0	[9.587947]	[72]	[]	[]	[12175287]	[]
681_9387	chr1	14898233	14898633	+	1000	37.0	[]	[]	[8.423179]	[129]	[]	[14898430]
681_939	chr22	20072365	20072765	+	1000	94.0	[7.807559]	[83]	[]	[]	[20072547]	[]
681_9390	chr1	17406129	17406529	+	764	37.0	[9.625627, 10.026865]	[85, 115]	[]	[]	[17406309, 17406339]	[]
681_9392	chr1	21868437	21868837	+	931	37.0	[]	[]	[9.6081915, 10.225179, 10.225179, 10.225179]	[98, 164, 178, 185]	[]	[21868595, 21868661, 21868675, 21868682]
681_9394	chr1	23673082	23673482	+	1000	37.0	[7.417145]	[103]	[]	[]	[23673271]	[]
681_9398	chr1	25861601	25862001	+	993	37.0	[]	[]	[10.016101]	[164]	[]	[25861797]
681_94	chr6	34560508	34560908	+	1000	239.0	[9.6081915]	[113]	[]	[]	[34560711]	[]
681_9402	chr1	28236974	28237374	+	1000	37.0	[10.07563, 9.095084]	[167, 174]	[]	[]	[28237171, 28237178]	[]
681_9403	chr1	31927497	31927897	+	1000	37.0	[]	[]	[7.1165414]	[90]	[]	[31927677]
681_9406	chr1	40341891	40342291	+	890	37.0	[10.400684]	[204]	[]	[]	[40342122]	[]
681_9408	chr1	41322866	41323266	+	842	37.0	[9.066098]	[77]	[]	[]	[41323020]	[]
681_9411	chr1	43604149	43604549	+	1000	37.0	[7.415039, 7.2247434, 13.574681, 13.574681]	[85, 115, 151, 175]	[]	[]	[43604300, 43604330, 43604366, 43604390]	[]
681_9413	chr1	53075720	53076120	+	1000	37.0	[9.409009, 10.314935]	[85, 124]	[7.699957]	[147]	[53075905, 53075944]	[53075967]
681_9415	chr1	84605074	84605474	+	1000	37.0	[]	[]	[10.822892, 11.8274975, 11.816733]	[63, 70, 95]	[]	[84605236, 84605243, 84605268]
681_9416	chr1	89900704	89901104	+	839	37.0	[]	[]	[7.473389]	[188]	[]	[89900933]
681_9417	chr1	91857522	91857922	+	1000	37.0	[]	[]	[7.699957, 8.028181, 10.400684]	[110, 118, 124]	[]	[91857721, 91857729, 91857735]
681_942	chr22	38193598	38193998	+	1000	94.0	[]	[]	[15.375314, 6.9376044]	[105, 154]	[]	[38193793, 38193842]
681_9420	chr1	110874668	110875068	+	1000	37.0	[10.026865, 13.574681]	[87, 98]	[]	[]	[110874831, 110874842]	[]
681_9421	chr1	113948848	113949248	+	947	37.0	[10.016101]	[156]	[]	[]	[113949065]	[]
681_9427	chr1	151800773	151801173	+	1000	37.0	[10.465072]	[214]	[15.375314]	[191]	[151801017]	[151800994]
681_9428	chr1	153343703	153344103	+	848	37.0	[]	[]	[7.007602]	[168]	[]	[153343898]
681_943	chr4	41909156	41909556	+	1000	94.0	[]	[]	[12.716828, 9.066098]	[115, 129]	[]	[41909362, 41909376]
681_9430	chr1	153658628	153659028	+	1000	37.0	[7.3564353]	[90]	[]	[]	[153658809]	[]
681_9435	chr1	166875950	166876350	+	1000	37.0	[]	[]	[7.3877554]	[107]	[]	[166876102]
681_9437	chr1	169892680	169893080	+	1000	37.0	[7.589001]	[180]	[]	[]	[169892917]	[]
681_9438	chr1	172496132	172496532	+	1000	37.0	[10.225179]	[139]	[]	[]	[172496341]	[]
681_944	chr5	72955223	72955623	+	1000	94.0	[]	[]	[11.258537]	[109]	[]	[72955426]
681_9449	chr1	212477045	212477445	+	1000	37.0	[8.274998, 9.408441]	[133, 140]	[]	[]	[212477218, 212477225]	[]
681_9452	chr1	223142736	223143136	+	1000	37.0	[]	[]	[8.176768]	[122]	[]	[223142948]
681_9459	chr10	3048696	3049096	+	947	37.0	[7.713283, 7.710721]	[112, 121]	[]	[]	[3048891, 3048900]	[]
681_9465	chr10	43420800	43421200	+	820	37.0	[]	[]	[10.916196]	[157]	[]	[43421032]
681_9469	chr10	50556230	50556630	+	1000	37.0	[]	[]	[6.9824934, 6.7671185]	[135, 149]	[]	[50556418, 50556432]
681_947	chr6	34196236	34196636	+	1000	94.0	[]	[]	[9.367325]	[128]	[]	[34196444]
681_9471	chr10	58335036	58335436	+	1000	37.0	[7.874239]	[112]	[]	[]	[58335196]	[]
681_9474	chr10	70677593	70677993	+	1000	37.0	[]	[]	[13.574681]	[81]	[]	[70677748]
681_9478	chr10	75108613	75109013	+	1000	37.0	[10.016101]	[149]	[]	[]	[75108849]	[]
681_948	chr6	105035256	105035656	+	1000	94.0	[8.9075985]	[91]	[9.6081915]	[112]	[105035444]	[105035465]
681_9481	chr11	10076837	10077237	+	1000	37.0	[]	[]	[15.375314]	[77]	[]	[10077008]
681_9487	chr11	44528058	44528458	+	753	37.0	[12.716828, 7.2750764]	[146, 155]	[]	[]	[44528281, 44528290]	[]
681_9489	chr11	46249525	46249925	+	1000	37.0	[9.274022]	[148]	[]	[]	[46249751]	[]
681_949	chr1	21269646	21270046	+	1000	93.0	[7.8524485, 7.3877554]	[146, 152]	[]	[]	[21269877, 21269883]	[]
681_9490	chr11	46593832	46594232	+	1000	37.0	[]	[]	[8.317622]	[131]	[]	[46594031]
681_9491	chr11	46826580	46826980	+	1000	37.0	[11.8274975]	[61]	[10.822892, 7.3451004]	[103, 118]	[46826734]	[46826776, 46826791]
681_9492	chr11	47986096	47986496	+	790	37.0	[9.540887]	[182]	[]	[]	[47986323]	[]
681_9495	chr11	61869719	61870119	+	787	37.0	[]	[]	[9.693964]	[106]	[]	[61869892]
681_9499	chr11	62856025	62856425	+	874	37.0	[8.477994]	[192]	[]	[]	[62856224]	[]
681_95	chr20	64221107	64221507	+	1000	236.0	[9.274022]	[71]	[]	[]	[64221268]	[]
681_950	chr1	35769982	35770382	+	1000	93.0	[7.897818, 15.375314]	[128, 135]	[]	[]	[35770200, 35770207]	[]
681_9501	chr11	65818170	65818570	+	1000	37.0	[8.988775]	[139]	[]	[]	[65818408]	[]
681_9503	chr11	70396641	70397041	+	1000	37.0	[15.375314]	[102]	[]	[]	[70396842]	[]
681_9505	chr11	75342900	75343300	+	1000	37.0	[7.264312]	[222]	[]	[]	[75343142]	[]
681_9508	chr11	86924650	86925050	+	1000	37.0	[]	[]	[7.5666924]	[131]	[]	[86924873]
681_951	chr1	159781143	159781543	+	1000	93.0	[]	[]	[10.822892]	[122]	[]	[159781363]
681_9510	chr11	114202214	114202614	+	1000	37.0	[]	[]	[7.807559, 8.514302]	[80, 89]	[]	[114202389, 114202398]
681_9511	chr11	120182825	120183225	+	1000	37.0	[8.780026]	[67]	[]	[]	[120182990]	[]
681_9514	chr12	27006798	27007198	+	879	37.0	[15.375314, 9.500589]	[113, 120]	[]	[]	[27007011, 27007018]	[]
681_9515	chr12	42790735	42791135	+	819	37.0	[7.877071]	[124]	[7.702022]	[165]	[42790920]	[42790961]
681_9518	chr12	47884026	47884426	+	1000	37.0	[]	[]	[13.574681, 8.514302]	[92, 99]	[]	[47884204, 47884211]
681_952	chr10	32971565	32971965	+	1000	93.0	[]	[]	[8.385029, 9.625627, 11.8274975]	[69, 89, 96]	[]	[32971730, 32971750, 32971757]
681_9521	chr12	52952109	52952509	+	1000	37.0	[]	[]	[10.400684]	[81]	[]	[52952276]
681_9524	chr12	56839923	56840323	+	938	37.0	[7.2561]	[123]	[]	[]	[56840132]	[]
681_9525	chr12	57454490	57454890	+	1000	37.0	[7.608377]	[143]	[]	[]	[57454726]	[]
681_9528	chr12	96121241	96121641	+	1000	37.0	[12.623525]	[109]	[9.095084]	[81]	[96121449]	[96121421]
681_9530	chr12	113462340	113462740	+	1000	37.0	[10.400684]	[86]	[]	[]	[113462521]	[]
681_9532	chr12	121794946	121795346	+	1000	37.0	[]	[]	[10.026865]	[62]	[]	[121795100]
681_9534	chr12	131390410	131390810	+	996	37.0	[]	[]	[7.415039]	[153]	[]	[131390658]
681_9537	chr13	48625987	48626387	+	1000	37.0	[]	[]	[9.965039]	[114]	[]	[48626191]
681_9538	chr13	51803392	51803792	+	1000	37.0	[]	[]	[10.465072]	[166]	[]	[51803587]
681_9543	chr13	91353454	91353854	+	1000	37.0	[8.166003, 12.02581]	[140, 161]	[]	[]	[91353646, 91353667]	[]
681_9544	chr13	91386512	91386912	+	1000	37.0	[]	[]	[6.726127]	[144]	[]	[91386756]
681_9553	chr13	107850470	107850870	+	1000	37.0	[]	[]	[10.016101]	[155]	[]	[107850685]
681_9554	chr13	107854135	107854535	+	1000	37.0	[7.294452]	[80]	[]	[]	[107854311]	[]
681_9555	chr13	107857307	107857707	+	1000	37.0	[6.9824934]	[131]	[]	[]	[107857536]	[]
681_9557	chr13	107888053	107888453	+	1000	37.0	[8.166003]	[156]	[]	[]	[107888290]	[]
681_9558	chr13	107958893	107959293	+	1000	37.0	[8.7080965]	[127]	[7.1030235, 9.064944]	[70, 112]	[107959116]	[107959059, 107959101]
681_956	chr12	67269140	67269540	+	1000	93.0	[8.738236]	[116]	[]	[]	[67269354]	[]
681_9560	chr14	19827644	19828044	+	1000	37.0	[11.846873]	[57]	[]	[]	[19827801]	[]
681_9561	chr14	20469381	20469781	+	1000	37.0	[7.554178]	[150]	[]	[]	[20469559]	[]
681_9566	chr15	40747729	40748129	+	632	37.0	[10.400684]	[93]	[6.907464]	[118]	[40747893]	[40747918]
681_957	chr15	41231089	41231489	+	1000	93.0	[7.2750764, 7.9090343]	[100, 115]	[]	[]	[41231279, 41231294]	[]
681_9570	chr15	48331238	48331638	+	1000	37.0	[]	[]	[10.916196]	[163]	[]	[48331419]
681_9572	chr15	65863567	65863967	+	1000	37.0	[]	[]	[13.574681]	[108]	[]	[65863732]
681_9573	chr15	74726250	74726650	+	1000	37.0	[]	[]	[13.574681]	[140]	[]	[74726451]
681_9575	chr15	75532402	75532802	+	934	37.0	[13.574681]	[83]	[]	[]	[75532576]	[]
681_9578	chr15	96330460	96330860	+	1000	37.0	[]	[]	[12.93745]	[109]	[]	[96330661]
681_958	chr16	1762945	1763345	+	1000	93.0	[10.822892]	[107]	[]	[]	[1763141]	[]
681_9581	chr16	3400485	3400885	+	1000	37.0	[]	[]	[6.8722434]	[115]	[]	[3400700]
681_9582	chr16	3654272	3654672	+	1000	37.0	[6.9376044, 12.716828]	[118, 136]	[]	[]	[3654486, 3654504]	[]
681_9588	chr16	57069632	57070032	+	1000	37.0	[8.615948, 11.8274975, 7.415039]	[88, 96, 118]	[]	[]	[57069808, 57069816, 57069838]	[]
681_959	chr16	29349993	29350393	+	1000	93.0	[10.016101]	[141]	[]	[]	[29350230]	[]
681_9591	chr16	67922332	67922732	+	1000	37.0	[7.1030235]	[170]	[10.466044]	[151]	[67922571]	[67922552]
681_9593	chr16	81457771	81458171	+	1000	37.0	[6.9793944]	[73]	[]	[]	[81457944]	[]
681_9599	chr16	88773301	88773701	+	1000	37.0	[]	[]	[6.8722434]	[200]	[]	[88773544]
681_96	chr19	49987077	49987477	+	1000	234.0	[7.417145]	[63]	[]	[]	[49987236]	[]
681_960	chr16	85291512	85291912	+	1000	93.0	[7.5666924]	[69]	[9.215672, 10.046241, 10.046241]	[121, 147, 154]	[85291675]	[85291727, 85291753, 85291760]
681_9605	chr17	28968902	28969302	+	786	37.0	[]	[]	[9.274022, 10.822892, 12.716828]	[86, 95, 114]	[]	[28969078, 28969087, 28969106]
681_9607	chr17	38703623	38704023	+	1000	37.0	[]	[]	[7.897818]	[201]	[]	[38703867]
681_9608	chr17	38868211	38868611	+	1000	37.0	[11.8274975]	[126]	[]	[]	[38868415]	[]
681_961	chr19	10569096	10569496	+	1000	93.0	[]	[]	[12.623525]	[132]	[]	[10569315]
681_9610	chr17	47288530	47288930	+	930	37.0	[7.9090343]	[105]	[]	[]	[47288722]	[]
681_9613	chr17	49726931	49727331	+	1000	37.0	[]	[]	[7.145733]	[75]	[]	[49727103]
681_9614	chr17	50448225	50448625	+	1000	37.0	[]	[]	[10.016101]	[67]	[]	[50448387]
681_9622	chr17	75346766	75347166	+	1000	37.0	[]	[]	[8.423179]	[126]	[]	[75346952]
681_9623	chr17	75765415	75765815	+	1000	37.0	[]	[]	[10.822892]	[115]	[]	[75765605]
681_9625	chr17	77140370	77140770	+	935	37.0	[6.9793944]	[131]	[]	[]	[77140559]	[]
681_9626	chr17	78029667	78030067	+	657	37.0	[]	[]	[7.807559]	[93]	[]	[78029853]
681_9628	chr17	78378371	78378771	+	1000	37.0	[6.7864943]	[206]	[]	[]	[78378607]	[]
681_963	chr2	85585229	85585629	+	1000	93.0	[]	[]	[7.9090343]	[99]	[]	[85585414]
681_9632	chr18	3451215	3451615	+	1000	37.0	[]	[]	[12.623525]	[156]	[]	[3451383]
681_9633	chr18	3597963	3598363	+	1000	37.0	[]	[]	[9.6081915]	[72]	[]	[3598131]
681_9634	chr18	3616689	3617089	+	1000	37.0	[13.574681]	[120]	[]	[]	[3616878]	[]
681_9638	chr18	25974747	25975147	+	1000	37.0	[]	[]	[11.724585]	[138]	[]	[25974974]
681_9639	chr18	57776879	57777279	+	1000	37.0	[10.466044]	[93]	[]	[]	[57777061]	[]
681_964	chr21	5128143	5128543	+	1000	93.0	[]	[]	[8.780026]	[136]	[]	[5128376]
681_9640	chr19	1103978	1104378	+	1000	37.0	[8.988775, 12.716828]	[153, 219]	[]	[]	[1104160, 1104226]	[]
681_9644	chr19	3843039	3843439	+	1000	37.0	[]	[]	[7.699957]	[139]	[]	[3843253]
681_9647	chr19	9674842	9675242	+	1000	37.0	[]	[]	[9.025375]	[129]	[]	[9675040]
681_965	chr21	46458385	46458785	+	1000	93.0	[]	[]	[7.9090343]	[143]	[]	[46458594]
681_9658	chr19	21020542	21020942	+	1000	37.0	[8.274998]	[96]	[6.786905]	[109]	[21020703]	[21020716]
681_9659	chr19	35845312	35845712	+	939	37.0	[]	[]	[7.5666924]	[173]	[]	[35845549]
681_9660	chr19	38122681	38123081	+	660	37.0	[6.9824934]	[118]	[]	[]	[38122841]	[]
681_9661	chr19	40603628	40604028	+	1000	37.0	[]	[]	[10.903682, 7.554178]	[178, 197]	[]	[40603831, 40603850]
681_9662	chr19	45441125	45441525	+	1000	37.0	[]	[]	[13.574681, 6.9523535]	[71, 90]	[]	[45441288, 45441307]
681_9666	chr19	49117911	49118311	+	1000	37.0	[12.02581, 12.02581]	[126, 133]	[]	[]	[49118135, 49118142]	[]
681_9672	chr19	58559148	58559548	+	1000	37.0	[]	[]	[6.954626]	[227]	[]	[58559377]
681_9676	chr2	26412332	26412732	+	841	37.0	[]	[]	[7.264312]	[146]	[]	[26412517]
681_9678	chr2	42927403	42927803	+	1000	37.0	[]	[]	[10.046241]	[91]	[]	[42927559]
681_9682	chr2	65819035	65819435	+	979	37.0	[13.574681]	[120]	[]	[]	[65819251]	[]
681_9683	chr2	72543386	72543786	+	974	37.0	[]	[]	[8.7080965]	[157]	[]	[72543598]
681_9684	chr2	72694867	72695267	+	840	37.0	[10.314935]	[78]	[6.7890983]	[132]	[72695033]	[72695087]
681_9686	chr2	74206058	74206458	+	954	37.0	[10.016101]	[136]	[6.907464]	[147]	[74206285]	[74206296]
681_9689	chr2	109274953	109275353	+	995	37.0	[12.623525]	[117]	[]	[]	[109275152]	[]
681_969	chr5	39102711	39103111	+	1000	93.0	[8.780026]	[99]	[]	[]	[39102903]	[]
681_9690	chr2	113889563	113889963	+	1000	37.0	[]	[]	[7.9920163]	[144]	[]	[113889722]
681_9691	chr2	121856344	121856744	+	1000	37.0	[7.1165414]	[124]	[]	[]	[121856555]	[]
681_9698	chr2	173354530	173354930	+	1000	37.0	[]	[]	[7.699957]	[159]	[]	[173354705]
681_970	chr6	26218883	26219283	+	1000	93.0	[]	[]	[12.623525]	[56]	[]	[26219037]
681_9703	chr2	223053841	223054241	+	1000	37.0	[10.400684, 11.136818, 11.724585]	[81, 87, 94]	[]	[]	[223053998, 223054004, 223054011]	[]
681_9704	chr20	5782164	5782564	+	850	37.0	[7.1030235, 6.8698874]	[97, 142]	[]	[]	[5782346, 5782391]	[]
681_9711	chr20	44609876	44610276	+	1000	37.0	[9.408441]	[80]	[]	[]	[44610053]	[]
681_9715	chr20	62369951	62370351	+	1000	37.0	[12.716828]	[149]	[]	[]	[62370182]	[]
681_9716	chr20	63858705	63859105	+	1000	37.0	[13.574681]	[214]	[]	[]	[63858943]	[]
681_9717	chr21	29613836	29614236	+	1000	37.0	[]	[]	[6.954626, 11.2237425]	[69, 114]	[]	[29613990, 29614035]
681_972	chr9	98833159	98833559	+	1000	93.0	[9.500589]	[78]	[]	[]	[98833337]	[]
681_9721	chr21	36235182	36235582	+	1000	37.0	[12.623525]	[104]	[]	[]	[36235344]	[]
681_9723	chr21	43719179	43719579	+	1000	37.0	[12.716828]	[193]	[]	[]	[43719425]	[]
681_9728	chr22	19095104	19095504	+	1000	37.0	[10.278964]	[81]	[]	[]	[19095280]	[]
681_9729	chr22	19099453	19099853	+	1000	37.0	[6.9654317]	[192]	[]	[]	[19099681]	[]
681_973	chrX	123732873	123733273	+	1000	93.0	[]	[]	[9.274022, 6.7671185]	[98, 105]	[]	[123733068, 123733075]
681_9730	chr22	19101302	19101702	+	1000	37.0	[]	[]	[10.016101, 8.028181]	[150, 158]	[]	[19101523, 19101531]
681_9734	chr22	19449169	19449569	+	1000	37.0	[]	[]	[8.196144]	[193]	[]	[19449373]
681_9742	chr22	19791319	19791719	+	1000	37.0	[]	[]	[9.625627]	[190]	[]	[19791538]
681_9744	chr22	19840872	19841272	+	1000	37.0	[]	[]	[6.966994]	[164]	[]	[19841084]
681_9745	chr22	19863561	19863961	+	1000	37.0	[7.3924646]	[157]	[]	[]	[19863803]	[]
681_9747	chr22	19961237	19961637	+	1000	37.0	[6.9793944, 8.274998]	[186, 234]	[]	[]	[19961438, 19961486]	[]
