#PeakID(python scan_motif.py ./ENCODE_processed_files/E2F7_idr.fa E2F7 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
103_794	chr2	135530376	135530776	+	1000	66.0	[8.3977785]	[79]	[]	[]	[135530553]	[]
103_7955	chr3	49007307	49007707	+	784	30.0	[]	[]	[7.2898073]	[124]	[]	[49007460]
103_7958	chr3	149576153	149576553	+	834	30.0	[8.3977785]	[88]	[]	[]	[149576332]	[]
103_7969	chr4	39527546	39527946	+	897	30.0	[4.3509426]	[188]	[]	[]	[39527788]	[]
103_797	chr4	173334497	173334897	+	1000	66.0	[]	[]	[7.2898073]	[161]	[]	[173334719]
103_7970	chr4	53593042	53593442	+	872	30.0	[7.360343]	[77]	[]	[]	[53593211]	[]
103_7974	chr4	163166700	163167100	+	830	30.0	[]	[]	[4.3509426, 4.3509426]	[178, 186]	[]	[163166941, 163166949]
103_7989	chr5	160119398	160119798	+	631	30.0	[7.2898073]	[115]	[]	[]	[160119612]	[]
103_80	chr7	100538652	100539052	+	1000	290.0	[]	[]	[8.3977785]	[94]	[]	[100538824]
103_801	chr14	104752591	104752991	+	1000	65.5	[13.948019, 11.009154]	[108, 154]	[]	[]	[104752795, 104752841]	[]
103_8013	chr6	34562882	34563282	+	920	30.0	[]	[]	[8.3977785]	[233]	[]	[34563125]
103_8014	chr6	35497963	35498363	+	860	30.0	[8.3977785]	[112]	[]	[]	[35498129]	[]
103_8017	chr6	43143588	43143988	+	899	30.0	[]	[]	[8.933427]	[163]	[]	[43143759]
103_8037	chr7	73388461	73388861	+	780	30.0	[]	[]	[15.05599]	[102]	[]	[73388647]
103_8039	chr7	87059886	87060286	+	841	30.0	[]	[]	[8.3977785]	[121]	[]	[87060101]
103_8040	chr7	92528495	92528895	+	864	30.0	[]	[]	[7.2898073]	[141]	[]	[92528678]
103_8041	chr7	98106610	98107010	+	888	30.0	[8.3977785]	[161]	[]	[]	[98106844]	[]
103_8044	chr7	100482757	100483157	+	781	30.0	[8.3977785]	[75]	[]	[]	[100482929]	[]
103_805	chr2	219571889	219572289	+	1000	65.5	[]	[]	[8.3977785]	[155]	[]	[219572132]
103_8051	chr7	107579513	107579913	+	916	30.0	[]	[]	[8.3977785]	[153]	[]	[107579742]
103_8052	chr7	128410230	128410630	+	840	30.0	[7.2898073]	[107]	[]	[]	[128410382]	[]
103_8053	chr7	128891276	128891676	+	932	30.0	[15.05599]	[161]	[]	[]	[128891515]	[]
103_806	chr22	20319656	20320056	+	1000	65.5	[]	[]	[15.05599]	[134]	[]	[20319828]
103_807	chr22	22195391	22195791	+	1000	65.5	[8.3977785]	[108]	[]	[]	[22195563]	[]
103_8070	chr8	23246460	23246860	+	692	30.0	[]	[]	[8.3977785]	[135]	[]	[23246626]
103_8078	chr8	144104160	144104560	+	896	30.0	[]	[]	[8.3977785]	[153]	[]	[144104403]
103_8081	chr9	95004179	95004579	+	816	30.0	[]	[]	[7.2898073]	[163]	[]	[95004397]
103_8083	chr9	97803107	97803507	+	859	30.0	[]	[]	[8.3977785]	[86]	[]	[97803292]
103_8084	chr9	109107863	109108263	+	655	30.0	[8.3977785, 8.3977785]	[97, 117]	[]	[]	[109108044, 109108064]	[]
103_8097	chrX	73850959	73851359	+	883	30.0	[]	[]	[8.3977785]	[187]	[]	[73851194]
103_81	chr15	40694971	40695371	+	1000	289.5	[]	[]	[15.05599]	[105]	[]	[40695168]
103_810	chr4	184733148	184733548	+	1000	65.5	[]	[]	[7.2898073]	[91]	[]	[184733326]
103_8103	chr1	10033063	10033463	+	623	29.5	[15.05599]	[120]	[]	[]	[10033230]	[]
103_8112	chr1	32007741	32008141	+	834	29.5	[8.3977785]	[132]	[]	[]	[32007945]	[]
103_812	chr5	34929198	34929598	+	1000	65.5	[8.3977785, 8.3977785, 8.3977785]	[74, 117, 128]	[]	[]	[34929366, 34929409, 34929420]	[]
103_8120	chr1	45550674	45551074	+	862	29.5	[8.3977785]	[119]	[]	[]	[45550890]	[]
103_8124	chr1	52843482	52843882	+	879	29.5	[4.3509426]	[82]	[]	[]	[52843643]	[]
103_8125	chr1	53238494	53238894	+	881	29.5	[]	[]	[7.2898073]	[163]	[]	[53238702]
103_8126	chr1	53946795	53947195	+	903	29.5	[]	[]	[8.468314]	[86]	[]	[53946978]
103_8127	chr1	85220235	85220635	+	888	29.5	[]	[]	[8.3977785]	[121]	[]	[85220434]
103_8129	chr1	99765519	99765919	+	806	29.5	[]	[]	[8.3977785]	[83]	[]	[99765670]
103_8132	chr1	150507824	150508224	+	636	29.5	[]	[]	[8.3977785, 8.3977785]	[123, 140]	[]	[150508039, 150508056]
103_8134	chr1	156767474	156767874	+	800	29.5	[8.3977785]	[149]	[]	[]	[156767670]	[]
103_8138	chr1	169485878	169486278	+	906	29.5	[]	[]	[8.3977785]	[126]	[]	[169486038]
103_814	chr6	30720137	30720537	+	1000	65.5	[8.3977785, 4.3509426, 8.3977785]	[85, 90, 127]	[]	[]	[30720321, 30720326, 30720363]	[]
103_8144	chr1	184973576	184973976	+	619	29.5	[4.3509426]	[71]	[15.05599]	[86]	[184973729]	[184973744]
103_8146	chr1	201643044	201643444	+	579	29.5	[8.3977785]	[177]	[]	[]	[201643263]	[]
103_8151	chr1	207204748	207205148	+	845	29.5	[]	[]	[4.3509426]	[129]	[]	[207204904]
103_8162	chr10	24569239	24569639	+	788	29.5	[8.3977785]	[159]	[]	[]	[24569481]	[]
103_8165	chr10	41884061	41884461	+	834	29.5	[]	[]	[4.3509426]	[125]	[]	[41884235]
103_8168	chr10	49299175	49299575	+	840	29.5	[7.2898073]	[150]	[]	[]	[49299412]	[]
103_8186	chr11	14499916	14500316	+	885	29.5	[7.2898073]	[180]	[]	[]	[14500161]	[]
103_820	chr11	66616251	66616651	+	1000	65.0	[8.3977785, 8.3977785]	[97, 131]	[]	[]	[66616433, 66616467]	[]
103_8201	chr11	124739702	124740102	+	778	29.5	[8.3977785, 8.3977785]	[62, 99]	[7.2898073]	[143]	[124739855, 124739892]	[124739936]
103_8205	chr12	51895092	51895492	+	902	29.5	[8.3977785]	[154]	[]	[]	[51895288]	[]
103_821	chr12	949717	950117	+	1000	65.0	[4.3509426, 15.05599, 7.2898073]	[94, 115, 126]	[]	[]	[949901, 949922, 949933]	[]
103_8210	chr12	57430976	57431376	+	877	29.5	[8.3977785]	[107]	[]	[]	[57431151]	[]
103_8213	chr12	103930157	103930557	+	806	29.5	[8.3977785]	[137]	[4.3509426, 13.948019]	[115, 152]	[103930351]	[103930329, 103930366]
103_8215	chr12	121579898	121580298	+	871	29.5	[]	[]	[8.3977785, 8.3977785]	[135, 143]	[]	[121580112, 121580120]
103_822	chr15	89088083	89088483	+	1000	65.0	[8.3977785]	[127]	[]	[]	[89088262]	[]
103_8226	chr14	23306639	23307039	+	856	29.5	[8.3977785]	[148]	[]	[]	[23306815]	[]
103_8229	chr15	30978329	30978729	+	702	29.5	[]	[]	[8.3977785]	[125]	[]	[30978501]
103_8232	chr15	42496014	42496414	+	904	29.5	[]	[]	[8.3977785]	[131]	[]	[42496203]
103_824	chr19	12919062	12919462	+	1000	65.0	[15.05599]	[110]	[7.360343]	[60]	[12919266]	[12919216]
103_8251	chr17	4704202	4704602	+	704	29.5	[]	[]	[4.3509426]	[148]	[]	[4704392]
103_8256	chr17	35587218	35587618	+	551	29.5	[8.3977785]	[165]	[]	[]	[35587387]	[]
103_8257	chr17	35589841	35590241	+	686	29.5	[7.2898073]	[175]	[]	[]	[35590046]	[]
103_826	chr22	22556999	22557399	+	1000	65.0	[8.3977785]	[164]	[]	[]	[22557191]	[]
103_8266	chr17	60135484	60135884	+	852	29.5	[]	[]	[7.2898073]	[89]	[]	[60135665]
103_8271	chr17	82022980	82023380	+	895	29.5	[]	[]	[4.3509426]	[179]	[]	[82023197]
103_8276	chr18	9474674	9475074	+	872	29.5	[8.3977785, 15.05599]	[173, 190]	[]	[]	[9474890, 9474907]	[]
103_8278	chr18	48781241	48781641	+	891	29.5	[]	[]	[8.3977785]	[153]	[]	[48781444]
103_8279	chr19	1039904	1040304	+	895	29.5	[]	[]	[7.2898073]	[131]	[]	[1040100]
103_8287	chr19	13952132	13952532	+	628	29.5	[]	[]	[15.05599]	[136]	[]	[13952312]
103_8289	chr19	16660056	16660456	+	875	29.5	[8.3977785]	[99]	[]	[]	[16660241]	[]
103_829	chr5	180861373	180861773	+	1000	65.0	[]	[]	[15.05599]	[173]	[]	[180861606]
103_8294	chr19	55279815	55280215	+	682	29.5	[]	[]	[7.2898073]	[120]	[]	[55280012]
103_8299	chr2	27020309	27020709	+	859	29.5	[]	[]	[8.3977785]	[133]	[]	[27020539]
103_83	chr12	109713457	109713857	+	1000	287.5	[7.2898073]	[114]	[4.3509426]	[116]	[109713663]	[109713665]
103_8300	chr2	27582697	27583097	+	829	29.5	[7.2898073, 7.2898073]	[135, 142]	[]	[]	[27582884, 27582891]	[]
103_8312	chr2	144703819	144704219	+	596	29.5	[]	[]	[7.2898073]	[79]	[]	[144703997]
103_832	chr6	68967642	68968042	+	1000	65.0	[]	[]	[15.05599]	[138]	[]	[68967859]
103_8320	chr2	180007188	180007588	+	843	29.5	[4.3509426]	[167]	[]	[]	[180007413]	[]
103_8326	chr20	31723719	31724119	+	864	29.5	[4.3509426]	[74]	[7.2898073]	[157]	[31723875]	[31723958]
103_8335	chr21	38985577	38985977	+	884	29.5	[]	[]	[15.05599]	[214]	[]	[38985817]
103_834	chr1	45012530	45012930	+	1000	64.5	[]	[]	[8.3977785, 8.3977785]	[130, 203]	[]	[45012695, 45012768]
103_8344	chr22	19776623	19777023	+	868	29.5	[]	[]	[8.3977785]	[128]	[]	[19776841]
103_8354	chr22	21804754	21805154	+	878	29.5	[]	[]	[15.05599]	[167]	[]	[21804992]
103_836	chr11	74170638	74171038	+	1000	64.5	[8.3977785]	[122]	[]	[]	[74170851]	[]
103_837	chr16	50369146	50369546	+	1000	64.5	[8.3977785, 8.3977785]	[73, 146]	[]	[]	[50369308, 50369381]	[]
103_8371	chr3	5330863	5331263	+	864	29.5	[]	[]	[4.3509426]	[229]	[]	[5331113]
103_8372	chr3	8894647	8895047	+	897	29.5	[]	[]	[4.3509426]	[81]	[]	[8894819]
103_8373	chr3	9899275	9899675	+	877	29.5	[8.3977785]	[158]	[]	[]	[9899478]	[]
103_8374	chr3	10142691	10143091	+	881	29.5	[4.3509426]	[173]	[7.2898073, 7.2898073]	[177, 202]	[10142871]	[10142875, 10142900]
103_8377	chr3	15274730	15275130	+	811	29.5	[8.3977785]	[200]	[]	[]	[15274961]	[]
103_8379	chr3	42590560	42590960	+	672	29.5	[]	[]	[8.3977785]	[165]	[]	[42590808]
103_838	chr18	35174297	35174697	+	1000	64.5	[8.3977785, 15.05599]	[92, 110]	[]	[]	[35174454, 35174472]	[]
103_8381	chr3	46948145	46948545	+	756	29.5	[]	[]	[8.3977785]	[177]	[]	[46948393]
103_8383	chr3	127890634	127891034	+	796	29.5	[15.05599]	[111]	[]	[]	[127890826]	[]
103_8387	chr3	155871237	155871637	+	776	29.5	[15.05599, 15.05599, 8.3977785]	[125, 140, 171]	[]	[]	[155871394, 155871409, 155871440]	[]
103_839	chr2	170928808	170929208	+	1000	64.5	[]	[]	[8.933427, 4.3509426]	[93, 143]	[]	[170928967, 170929017]
103_8399	chr4	132344391	132344791	+	820	29.5	[8.3977785]	[209]	[]	[]	[132344638]	[]
103_84	chr7	139359643	139360043	+	1000	281.0	[]	[]	[13.948019]	[121]	[]	[139359861]
103_840	chr20	38033226	38033626	+	1000	64.5	[15.05599, 8.3977785, 8.3977785]	[74, 101, 120]	[7.2898073]	[138]	[38033383, 38033410, 38033429]	[38033447]
103_8400	chr4	169010322	169010722	+	863	29.5	[4.3509426]	[152]	[]	[]	[169010521]	[]
103_8402	chr4	174420211	174420611	+	892	29.5	[]	[]	[8.933427]	[153]	[]	[174420438]
103_8409	chr5	55712149	55712549	+	894	29.5	[]	[]	[8.3977785]	[196]	[]	[55712350]
103_8421	chr6	693067	693467	+	897	29.5	[]	[]	[7.2898073]	[94]	[]	[693257]
103_8434	chr6	15126562	15126962	+	774	29.5	[8.3977785]	[196]	[]	[]	[15126806]	[]
103_844	chr3	6507567	6507967	+	1000	64.5	[15.05599, 8.3977785]	[101, 112]	[]	[]	[6507744, 6507755]	[]
103_8440	chr6	18264744	18265144	+	867	29.5	[]	[]	[7.2898073]	[79]	[]	[18264921]
103_8449	chr6	31196882	31197282	+	887	29.5	[8.3977785, 8.3977785]	[110, 148]	[]	[]	[31197040, 31197078]	[]
103_845	chr5	41925117	41925517	+	1000	64.5	[]	[]	[15.05599]	[105]	[]	[41925312]
103_8454	chr6	34425178	34425578	+	894	29.5	[]	[]	[8.3977785]	[68]	[]	[34425331]
103_8456	chr6	42901350	42901750	+	622	29.5	[8.3977785]	[177]	[]	[]	[42901533]	[]
103_8462	chr6	45377632	45378032	+	854	29.5	[13.948019]	[104]	[]	[]	[45377803]	[]
103_8464	chr6	72623175	72623575	+	874	29.5	[]	[]	[4.3509426]	[133]	[]	[72623376]
103_847	chr6	27838196	27838596	+	1000	64.5	[]	[]	[4.3509426]	[145]	[]	[27838414]
103_8471	chr6	145734642	145735042	+	819	29.5	[]	[]	[8.3977785]	[109]	[]	[145734844]
103_848	chr7	128738917	128739317	+	1000	64.5	[]	[]	[15.05599]	[182]	[]	[128739163]
103_8485	chr7	47979339	47979739	+	837	29.5	[4.3509426, 8.3977785]	[172, 187]	[4.3509426]	[108]	[47979569, 47979584]	[47979505]
103_8488	chr7	65751576	65751976	+	892	29.5	[]	[]	[4.3509426]	[143]	[]	[65751807]
103_8489	chr7	66628301	66628701	+	711	29.5	[8.3977785]	[139]	[]	[]	[66628472]	[]
103_85	chr22	41946600	41947000	+	1000	280.0	[]	[]	[13.948019, 13.948019]	[75, 96]	[]	[41946758, 41946779]
103_8504	chr7	128532253	128532653	+	876	29.5	[]	[]	[7.2898073]	[92]	[]	[128532444]
103_8508	chr7	150898493	150898893	+	894	29.5	[7.2898073]	[141]	[8.3977785]	[160]	[150898711]	[150898730]
103_8513	chr8	38385779	38386179	+	835	29.5	[8.3977785]	[217]	[]	[]	[38385997]	[]
103_8519	chr8	100150356	100150756	+	884	29.5	[8.3977785, 4.3509426]	[111, 119]	[8.3977785]	[161]	[100150529, 100150537]	[100150579]
103_8523	chr9	97013619	97014019	+	818	29.5	[]	[]	[13.948019]	[115]	[]	[97013771]
103_853	chr12	109573394	109573794	+	1000	64.0	[]	[]	[8.3977785]	[119]	[]	[109573608]
103_8533	chr9	130881815	130882215	+	625	29.5	[15.05599]	[173]	[]	[]	[130882030]	[]
103_8538	chrX	48574940	48575340	+	775	29.5	[8.3977785]	[153]	[]	[]	[48575135]	[]
103_854	chr16	28879917	28880317	+	1000	64.0	[8.3977785, 7.2898073]	[134, 160]	[]	[]	[28880122, 28880148]	[]
103_8543	chr1	2195106	2195506	+	657	29.0	[8.3977785]	[116]	[]	[]	[2195313]	[]
103_8546	chr1	11681214	11681614	+	785	29.0	[7.2898073]	[92]	[7.2898073]	[125]	[11681393]	[11681426]
103_8550	chr1	16162442	16162842	+	827	29.0	[8.3977785]	[200]	[]	[]	[16162654]	[]
103_8551	chr1	16164238	16164638	+	787	29.0	[8.3977785]	[147]	[]	[]	[16164450]	[]
103_857	chr18	8876897	8877297	+	1000	64.0	[]	[]	[15.05599]	[130]	[]	[8877111]
103_8570	chr1	51736810	51737210	+	858	29.0	[]	[]	[8.3977785]	[165]	[]	[51737027]
103_8588	chr1	155856951	155857351	+	840	29.0	[8.3977785]	[141]	[]	[]	[155857124]	[]
103_8597	chr1	187072255	187072655	+	859	29.0	[15.05599]	[226]	[]	[]	[187072499]	[]
103_8603	chr1	207032696	207033096	+	829	29.0	[]	[]	[8.3977785]	[136]	[]	[207032922]
103_8604	chr1	212995625	212996025	+	823	29.0	[]	[]	[8.3977785]	[100]	[]	[212995819]
103_8607	chr1	224357413	224357813	+	869	29.0	[]	[]	[4.3509426]	[105]	[]	[224357577]
103_8617	chr10	24901913	24902313	+	869	29.0	[]	[]	[8.3977785]	[91]	[]	[24902101]
103_862	chr5	62412576	62412976	+	1000	64.0	[9.901183]	[99]	[]	[]	[62412750]	[]
103_8623	chr10	50384256	50384656	+	797	29.0	[8.3977785, 8.3977785]	[120, 128]	[]	[]	[50384470, 50384478]	[]
103_8628	chr10	73884020	73884420	+	778	29.0	[8.3977785]	[200]	[]	[]	[73884266]	[]
103_8631	chr11	2890602	2891002	+	842	29.0	[7.2898073]	[87]	[]	[]	[2890765]	[]
103_8635	chr11	10857825	10858225	+	868	29.0	[4.3509426]	[140]	[]	[]	[10858028]	[]
103_8638	chr11	61342137	61342537	+	749	29.0	[8.3977785]	[156]	[]	[]	[61342353]	[]
103_864	chr6	73309619	73310019	+	1000	64.0	[8.3977785]	[92]	[15.05599, 4.3509426]	[115, 156]	[73309771]	[73309794, 73309835]
103_8642	chr11	65636052	65636452	+	743	29.0	[]	[]	[15.05599]	[91]	[]	[65636208]
103_8644	chr11	66370877	66371277	+	853	29.0	[]	[]	[7.2898073]	[161]	[]	[66371086]
103_8648	chr11	74749437	74749837	+	819	29.0	[]	[]	[8.3977785]	[95]	[]	[74749628]
103_865	chr6	159789536	159789936	+	1000	64.0	[]	[]	[11.009154]	[156]	[]	[159789775]
103_8659	chr12	56468304	56468704	+	860	29.0	[]	[]	[8.3977785]	[157]	[]	[56468533]
103_8675	chr14	20332779	20333179	+	783	29.0	[15.05599]	[94]	[]	[]	[20332940]	[]
103_8677	chr15	34514555	34514955	+	832	29.0	[]	[]	[8.3977785, 4.3509426]	[198, 207]	[]	[34514782, 34514791]
103_8682	chr16	234359	234759	+	840	29.0	[]	[]	[15.05599]	[105]	[]	[234528]
103_869	chr22	22710811	22711211	+	1000	63.5	[]	[]	[8.3977785]	[153]	[]	[22711012]
103_8690	chr16	67892775	67893175	+	835	29.0	[13.948019]	[188]	[]	[]	[67893012]	[]
103_8694	chr16	85303235	85303635	+	849	29.0	[8.3977785]	[86]	[]	[]	[85303395]	[]
103_8697	chr17	1490851	1491251	+	876	29.0	[]	[]	[7.2898073]	[101]	[]	[1491012]
103_87	chr18	2302800	2303200	+	1000	277.5	[8.3977785]	[117]	[]	[]	[2303010]	[]
103_8701	chr17	38702356	38702756	+	648	29.0	[]	[]	[8.933427, 8.933427]	[80, 87]	[]	[38702507, 38702514]
103_8702	chr17	42561828	42562228	+	548	29.0	[7.2898073]	[165]	[7.360343]	[158]	[42562077]	[42562070]
103_8705	chr17	47873785	47874185	+	682	29.0	[8.3977785, 8.3977785]	[96, 164]	[]	[]	[47873953, 47874021]	[]
103_8709	chr17	75667016	75667416	+	752	29.0	[]	[]	[7.2898073]	[157]	[]	[75667238]
103_8711	chr17	76557543	76557943	+	825	29.0	[]	[]	[8.3977785]	[180]	[]	[76557789]
103_8713	chr18	21600547	21600947	+	842	29.0	[7.2898073]	[129]	[4.3509426]	[113]	[21600744]	[21600728]
103_8714	chr18	35041402	35041802	+	844	29.0	[]	[]	[8.468314, 7.2898073]	[107, 176]	[]	[35041573, 35041642]
103_8716	chr18	54269139	54269539	+	846	29.0	[8.3977785]	[117]	[15.05599]	[132]	[54269345]	[54269360]
103_8717	chr18	70025665	70026065	+	869	29.0	[8.3977785]	[145]	[]	[]	[70025880]	[]
103_8724	chr19	15125274	15125674	+	870	29.0	[]	[]	[4.3509426]	[161]	[]	[15125509]
103_8728	chr19	34733930	34734330	+	790	29.0	[7.2898073]	[141]	[]	[]	[34734090]	[]
103_8729	chr19	38336532	38336932	+	796	29.0	[]	[]	[7.2898073]	[99]	[]	[38336708]
103_8731	chr19	40702611	40703011	+	698	29.0	[7.2898073]	[93]	[]	[]	[40702777]	[]
103_8738	chr19	48965804	48966204	+	806	29.0	[]	[]	[7.2898073]	[144]	[]	[48966044]
103_8739	chr19	48993615	48994015	+	800	29.0	[8.3977785]	[118]	[]	[]	[48993770]	[]
103_8740	chr19	49813197	49813597	+	825	29.0	[]	[]	[8.3977785]	[98]	[]	[49813359]
103_8744	chr19	58475688	58476088	+	855	29.0	[]	[]	[7.2898073]	[131]	[]	[58475892]
103_8746	chr2	9142722	9143122	+	837	29.0	[8.3977785]	[139]	[]	[]	[9142918]	[]
103_8757	chr2	156332685	156333085	+	831	29.0	[]	[]	[8.3977785]	[159]	[]	[156332878]
103_876	chr14	103715282	103715682	+	1000	63.0	[15.05599]	[84]	[4.3509426]	[167]	[103715447]	[103715530]
103_8762	chr20	31950212	31950612	+	740	29.0	[]	[]	[8.3977785]	[95]	[]	[31950406]
103_8763	chr20	33992922	33993322	+	810	29.0	[8.3977785]	[183]	[]	[]	[33993107]	[]
103_8764	chr20	35616541	35616941	+	832	29.0	[8.3977785]	[149]	[]	[]	[35616737]	[]
103_8767	chr20	38460237	38460637	+	860	29.0	[]	[]	[7.2898073]	[112]	[]	[38460444]
103_8778	chr21	46228077	46228477	+	677	29.0	[7.2898073]	[186]	[]	[]	[46228299]	[]
103_878	chr19	1876009	1876409	+	1000	63.0	[7.360343, 4.3509426]	[127, 129]	[]	[]	[1876233, 1876235]	[]
103_8784	chr22	19957539	19957939	+	875	29.0	[]	[]	[8.3977785]	[175]	[]	[19957767]
103_879	chr19	10380369	10380769	+	1000	63.0	[7.2898073]	[96]	[7.2898073]	[100]	[10380551]	[10380555]
103_88	chr7	74254185	74254585	+	1000	277.5	[7.360343, 4.3509426, 15.05599]	[104, 106, 119]	[]	[]	[74254383, 74254385, 74254398]	[]
103_880	chr2	126308535	126308935	+	1000	63.0	[]	[]	[15.05599]	[171]	[]	[126308774]
103_8815	chr3	32496713	32497113	+	667	29.0	[]	[]	[8.3977785]	[218]	[]	[32496941]
103_8817	chr3	49903857	49904257	+	669	29.0	[4.3509426]	[122]	[]	[]	[49904033]	[]
103_8825	chr3	198032404	198032804	+	835	29.0	[]	[]	[8.933427]	[215]	[]	[198032639]
103_8826	chr4	1856932	1857332	+	653	29.0	[15.05599]	[90]	[4.3509426]	[72]	[1857117]	[1857099]
103_8828	chr4	73259081	73259481	+	748	29.0	[]	[]	[4.3509426]	[123]	[]	[73259258]
103_8835	chr5	7857893	7858293	+	854	29.0	[4.3509426]	[127]	[]	[]	[7858090]	[]
103_8844	chr5	143088685	143089085	+	617	29.0	[]	[]	[15.05599]	[86]	[]	[143088869]
103_8846	chr5	172959124	172959524	+	651	29.0	[4.3509426]	[202]	[]	[]	[172959365]	[]
103_8848	chr6	2952565	2952965	+	588	29.0	[7.2898073]	[69]	[]	[]	[2952717]	[]
103_8849	chr6	3160235	3160635	+	860	29.0	[]	[]	[7.2898073]	[99]	[]	[3160425]
103_8851	chr6	3163155	3163555	+	797	29.0	[]	[]	[8.3977785]	[93]	[]	[3163327]
103_8852	chr6	3171911	3172311	+	745	29.0	[8.3977785]	[143]	[]	[]	[3172147]	[]
103_8858	chr6	26156173	26156573	+	832	29.0	[]	[]	[4.3509426]	[95]	[]	[26156356]
103_8859	chr6	26207013	26207413	+	830	29.0	[]	[]	[8.3977785]	[132]	[]	[26207197]
103_8860	chr6	27791309	27791709	+	757	29.0	[4.3509426]	[201]	[]	[]	[27791520]	[]
103_8861	chr6	28252092	28252492	+	817	29.0	[]	[]	[8.3977785]	[103]	[]	[28252253]
103_8864	chr6	31403352	31403752	+	724	29.0	[7.2898073]	[135]	[]	[]	[31403570]	[]
103_8867	chr6	32244915	32245315	+	854	29.0	[7.2898073]	[166]	[]	[]	[32245159]	[]
103_8868	chr6	33272849	33273249	+	765	29.0	[7.2898073]	[181]	[]	[]	[33273081]	[]
103_8877	chr6	41942827	41943227	+	659	29.0	[7.2898073]	[128]	[]	[]	[41942984]	[]
103_8881	chr6	109237109	109237509	+	647	29.0	[]	[]	[7.2898073]	[192]	[]	[109237345]
103_8885	chr6	135006380	135006780	+	880	29.0	[]	[]	[8.3977785]	[121]	[]	[135006561]
103_8890	chr6	146883903	146884303	+	850	29.0	[]	[]	[8.3977785]	[133]	[]	[146884088]
103_8899	chr7	33129311	33129711	+	813	29.0	[8.3977785, 4.3509426]	[103, 111]	[]	[]	[33129468, 33129476]	[]
103_89	chr6	31739872	31740272	+	1000	275.0	[]	[]	[15.05599]	[113]	[]	[31740074]
103_8903	chr7	74173052	74173452	+	830	29.0	[8.3977785]	[136]	[]	[]	[74173286]	[]
103_891	chr1	228165525	228165925	+	1000	62.5	[15.05599]	[101]	[]	[]	[228165721]	[]
103_8917	chr7	130059824	130060224	+	819	29.0	[]	[]	[8.3977785]	[119]	[]	[130060034]
103_8935	chr8	38380980	38381380	+	741	29.0	[7.2898073]	[229]	[]	[]	[38381222]	[]
103_8937	chr8	43055887	43056287	+	724	29.0	[]	[]	[7.2898073]	[129]	[]	[43056096]
103_8938	chr8	55772920	55773320	+	577	29.0	[7.2898073]	[153]	[15.05599]	[137]	[55773106]	[55773090]
103_8942	chr8	144079042	144079442	+	836	29.0	[8.468314]	[154]	[]	[]	[144079226]	[]
103_8943	chr8	144901276	144901676	+	805	29.0	[15.05599]	[177]	[]	[]	[144901513]	[]
103_8945	chr9	37904280	37904680	+	706	29.0	[]	[]	[7.2898073]	[161]	[]	[37904475]
103_8946	chr9	92293692	92294092	+	836	29.0	[4.3509426]	[115]	[]	[]	[92293868]	[]
103_8952	chr9	129334402	129334802	+	588	29.0	[8.3977785, 15.05599]	[80, 90]	[]	[]	[129334562, 129334572]	[]
103_8953	chr9	130912255	130912655	+	794	29.0	[8.3977785]	[135]	[]	[]	[130912440]	[]
103_8961	chrX	123732922	123733322	+	842	29.0	[15.05599]	[170]	[]	[]	[123733130]	[]
103_8964	chrX	136880684	136881084	+	796	29.0	[7.2898073]	[117]	[]	[]	[136880888]	[]
103_8965	chr1	2412852	2413252	+	717	28.5	[8.3977785, 4.3509426]	[252, 260]	[]	[]	[2413020, 2413028]	[]
103_8966	chr1	6554482	6554882	+	831	28.5	[8.3977785]	[148]	[]	[]	[6554642]	[]
103_8967	chr1	8763920	8764320	+	727	28.5	[7.2898073]	[144]	[]	[]	[8764112]	[]
103_897	chr19	53869305	53869705	+	1000	62.5	[8.3977785]	[90]	[]	[]	[53869485]	[]
103_8972	chr1	14817203	14817603	+	754	28.5	[8.933427]	[123]	[]	[]	[14817423]	[]
103_8974	chr1	20185886	20186286	+	649	28.5	[]	[]	[7.2898073]	[61]	[]	[20186046]
103_8975	chr1	20186428	20186828	+	824	28.5	[8.468314]	[76]	[7.2898073]	[132]	[20186579]	[20186635]
103_8978	chr1	24416330	24416730	+	829	28.5	[]	[]	[8.3977785]	[160]	[]	[24416551]
103_8979	chr1	25266375	25266775	+	823	28.5	[8.3977785]	[88]	[]	[]	[25266560]	[]
103_8985	chr1	35825235	35825635	+	845	28.5	[8.3977785]	[198]	[]	[]	[35825482]	[]
103_8986	chr1	38530224	38530624	+	723	28.5	[8.3977785]	[94]	[]	[]	[38530406]	[]
103_8993	chr1	75726639	75727039	+	827	28.5	[]	[]	[8.3977785]	[121]	[]	[75726849]
103_8994	chr1	86933410	86933810	+	633	28.5	[7.2898073]	[195]	[]	[]	[86933655]	[]
103_90	chr6	30717367	30717767	+	1000	274.0	[8.3977785, 13.948019]	[71, 89]	[]	[]	[30717530, 30717548]	[]
103_9006	chr1	155167602	155168002	+	585	28.5	[8.3977785]	[175]	[]	[]	[155167838]	[]
103_9029	chr1	234779353	234779753	+	789	28.5	[]	[]	[7.2898073]	[171]	[]	[234779563]
103_9036	chr10	1048831	1049231	+	847	28.5	[4.3509426]	[160]	[]	[]	[1049015]	[]
103_9044	chr10	46030397	46030797	+	802	28.5	[7.360343]	[202]	[]	[]	[46030614]	[]
