#PeakID(python identify_motif.py ./ENCODE_processed_files/FOXA3_idr.fa FOXA3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
876_7810	chr10	3851545	3851945	+	1000	47.0	[12.570299]	[145]	[]	[]	[3851760]	[]
876_7826	chr12	88306616	88307016	+	1000	47.0	[]	[]	[10.2047415]	[101]	[]	[88306808]
876_7831	chr13	28392432	28392832	+	1000	47.0	[]	[]	[9.53014]	[110]	[]	[28392636]
876_7839	chr15	99175000	99175400	+	1000	47.0	[]	[]	[12.570299]	[87]	[]	[99175183]
876_784	chr17	28335266	28335666	+	1000	160.5	[]	[]	[12.570299]	[103]	[]	[28335462]
876_7848	chr19	10289111	10289511	+	1000	47.0	[7.676677, 10.2047415]	[88, 114]	[]	[]	[10289293, 10289319]	[]
876_7857	chr2	12852278	12852678	+	1000	47.0	[9.53014]	[84]	[]	[]	[12852455]	[]
876_7864	chr2	128306314	128306714	+	1000	47.0	[10.2047415, 12.570299]	[85, 157]	[10.2047415]	[90]	[128306492, 128306564]	[128306497]
876_7865	chr2	157433237	157433637	+	1000	47.0	[9.53014]	[124]	[8.009179]	[71]	[157433451]	[157433398]
876_7867	chr2	203732102	203732502	+	1000	47.0	[10.2047415]	[140]	[8.361351]	[127]	[203732312]	[203732299]
876_7872	chr22	19761754	19762154	+	1000	47.0	[7.676677, 9.252844]	[118, 151]	[]	[]	[19761965, 19761998]	[]
876_7883	chr22	23217519	23217919	+	1000	47.0	[8.182752]	[158]	[]	[]	[23217689]	[]
876_7900	chr4	102869333	102869733	+	1000	47.0	[]	[]	[9.53014]	[126]	[]	[102869523]
876_7906	chr5	72817117	72817517	+	1000	47.0	[]	[]	[12.570299]	[119]	[]	[72817315]
876_791	chr1	180815208	180815608	+	1000	159.5	[10.2047415]	[96]	[]	[]	[180815400]	[]
876_7910	chr5	168086311	168086711	+	1000	47.0	[]	[]	[12.570299]	[97]	[]	[168086507]
876_7911	chr6	20069001	20069401	+	1000	47.0	[10.2047415]	[82]	[]	[]	[20069181]	[]
876_7913	chr6	31541032	31541432	+	1000	47.0	[]	[]	[8.84223]	[132]	[]	[31541235]
876_792	chr11	86143495	86143895	+	1000	159.5	[]	[]	[10.2047415]	[109]	[]	[86143696]
876_7927	chr7	66995462	66995862	+	1000	47.0	[]	[]	[7.7748694]	[110]	[]	[66995670]
876_7936	chr7	141785908	141786308	+	1000	47.0	[8.361351]	[92]	[7.677661]	[81]	[141786092]	[141786081]
876_7940	chr8	60903938	60904338	+	1000	47.0	[]	[]	[7.676677]	[133]	[]	[60904164]
876_7944	chr8	106795076	106795476	+	1000	47.0	[]	[]	[8.264141, 8.84223]	[125, 169]	[]	[106795274, 106795318]
876_7946	chr9	14433334	14433734	+	1000	47.0	[8.84223]	[137]	[]	[]	[14433540]	[]
876_7955	chrX	40092993	40093393	+	1000	47.0	[]	[]	[12.570299]	[107]	[]	[40093153]
876_7956	chr1	11842101	11842501	+	1000	46.5	[]	[]	[8.84223]	[91]	[]	[11842269]
876_7958	chr1	20187053	20187453	+	1000	46.5	[12.570299]	[128]	[8.84223]	[121]	[20187267]	[20187260]
876_7962	chr1	39178881	39179281	+	1000	46.5	[]	[]	[12.570299]	[93]	[]	[39179049]
876_7970	chr1	112625607	112626007	+	928	46.5	[7.553737]	[107]	[]	[]	[112625812]	[]
876_7980	chr10	53601220	53601620	+	1000	46.5	[7.764176]	[112]	[7.764176]	[81]	[53601413]	[53601382]
876_7986	chr11	33941716	33942116	+	1000	46.5	[8.264141]	[94]	[]	[]	[33941870]	[]
876_8001	chr13	107852262	107852662	+	779	46.5	[9.252844]	[90]	[]	[]	[107852447]	[]
876_8003	chr14	54673593	54673993	+	1000	46.5	[10.2047415]	[175]	[]	[]	[54673830]	[]
876_8010	chr15	67074119	67074519	+	1000	46.5	[]	[]	[8.264141]	[92]	[]	[67074309]
876_8015	chr16	83835985	83836385	+	1000	46.5	[9.53014]	[80]	[]	[]	[83836164]	[]
876_8016	chr17	36590119	36590519	+	1000	46.5	[]	[]	[8.84223, 8.264141]	[101, 165]	[]	[36590272, 36590336]
876_8017	chr17	61806056	61806456	+	1000	46.5	[8.84223, 12.570299]	[76, 140]	[]	[]	[61806212, 61806276]	[]
876_8024	chr18	839403	839803	+	1000	46.5	[]	[]	[10.2047415]	[106]	[]	[839596]
876_8036	chr2	6929991	6930391	+	1000	46.5	[10.2047415]	[98]	[]	[]	[6930189]	[]
876_8040	chr2	45606814	45607214	+	980	46.5	[9.252844]	[102]	[]	[]	[45607010]	[]
876_8045	chr2	217162555	217162955	+	1000	46.5	[]	[]	[8.182752]	[67]	[]	[217162722]
876_805	chr15	64217092	64217492	+	1000	158.0	[8.361351]	[115]	[]	[]	[64217293]	[]
876_8052	chr22	19691338	19691738	+	1000	46.5	[7.7748694]	[177]	[]	[]	[19691517]	[]
876_8069	chr3	45986262	45986662	+	1000	46.5	[]	[]	[10.2047415]	[124]	[]	[45986442]
876_807	chr16	79869596	79869996	+	1000	157.5	[8.361351]	[85]	[]	[]	[79869767]	[]
876_8070	chr3	59877330	59877730	+	1000	46.5	[12.570299]	[118]	[]	[]	[59877536]	[]
876_8077	chr4	128285660	128286060	+	1000	46.5	[12.570299, 7.578352]	[67, 133]	[]	[]	[128285815, 128285881]	[]
876_8084	chr5	95934332	95934732	+	1000	46.5	[]	[]	[7.764176]	[81]	[]	[95934510]
876_8097	chr6	50966565	50966965	+	1000	46.5	[8.84223]	[133]	[]	[]	[50966791]	[]
876_8098	chr6	70164557	70164957	+	1000	46.5	[]	[]	[8.361351]	[77]	[]	[70164732]
876_81	chr8	51898966	51899366	+	1000	459.0	[8.361351]	[92]	[]	[]	[51899158]	[]
876_8101	chr6	135147897	135148297	+	1000	46.5	[9.53014]	[131]	[]	[]	[135148092]	[]
876_8102	chr6	136583072	136583472	+	683	46.5	[9.53014]	[126]	[]	[]	[136583262]	[]
876_8106	chr7	13949480	13949880	+	1000	46.5	[]	[]	[12.570299]	[105]	[]	[13949670]
876_8110	chr7	106679237	106679637	+	1000	46.5	[]	[]	[8.009179]	[87]	[]	[106679416]
876_8112	chr7	117088041	117088441	+	1000	46.5	[]	[]	[12.570299]	[112]	[]	[117088218]
876_8115	chr7	140049169	140049569	+	1000	46.5	[9.252844]	[109]	[9.252844]	[106]	[140049370]	[140049367]
876_8118	chr8	101360753	101361153	+	1000	46.5	[12.570299]	[161]	[]	[]	[101360980]	[]
876_813	chr6	139375362	139375762	+	1000	157.0	[]	[]	[9.252844]	[152]	[]	[139375607]
876_8134	chr1	40383489	40383889	+	1000	46.0	[]	[]	[7.578352]	[170]	[]	[40383726]
876_8141	chr1	162405833	162406233	+	1000	46.0	[8.361351]	[154]	[]	[]	[162406078]	[]
876_8143	chr1	202805648	202806048	+	1000	46.0	[8.84223]	[178]	[]	[]	[202805883]	[]
876_8148	chr1	225428647	225429047	+	1000	46.0	[]	[]	[8.361351]	[231]	[]	[225428879]
876_815	chr2	240612917	240613317	+	1000	156.5	[12.570299]	[132]	[]	[]	[240613135]	[]
876_8152	chr10	6956169	6956569	+	1000	46.0	[]	[]	[10.2047415, 8.009179]	[104, 150]	[]	[6956371, 6956417]
876_8153	chr10	21727693	21728093	+	987	46.0	[]	[]	[10.2047415]	[158]	[]	[21727937]
876_8160	chr11	47523263	47523663	+	1000	46.0	[10.2047415, 8.182752]	[122, 168]	[]	[]	[47523442, 47523488]	[]
876_8162	chr11	61797252	61797652	+	994	46.0	[]	[]	[9.53014]	[131]	[]	[61797441]
876_8168	chr11	108664492	108664892	+	1000	46.0	[]	[]	[12.570299]	[91]	[]	[108664667]
876_817	chr12	45269093	45269493	+	1000	155.5	[]	[]	[10.2047415]	[127]	[]	[45269317]
876_8170	chr12	93677112	93677512	+	1000	46.0	[8.361351]	[175]	[8.182752]	[187]	[93677349]	[93677361]
876_8173	chr12	104288581	104288981	+	1000	46.0	[8.361351]	[176]	[]	[]	[104288810]	[]
876_8174	chr12	121238499	121238899	+	1000	46.0	[12.570299]	[111]	[]	[]	[121238706]	[]
876_8182	chr13	93224937	93225337	+	957	46.0	[]	[]	[7.7748694]	[194]	[]	[93225178]
876_8184	chr13	95271154	95271554	+	1000	46.0	[12.570299]	[92]	[]	[]	[95271346]	[]
876_8190	chr14	57391801	57392201	+	1000	46.0	[]	[]	[12.570299, 8.84223]	[93, 115]	[]	[57391993, 57392015]
876_8203	chr17	75779484	75779884	+	1000	46.0	[7.553737]	[102]	[]	[]	[75779637]	[]
876_821	chr2	48508779	48509179	+	1000	155.5	[]	[]	[8.361351]	[126]	[]	[48508986]
876_8225	chr20	47274435	47274835	+	1000	46.0	[7.7748694, 8.361351]	[67, 95]	[]	[]	[47274597, 47274625]	[]
876_8233	chr22	25567104	25567504	+	1000	46.0	[]	[]	[10.2047415]	[160]	[]	[25567320]
876_8240	chr3	102182086	102182486	+	1000	46.0	[7.5891633]	[139]	[]	[]	[102182299]	[]
876_8242	chr3	152270909	152271309	+	1000	46.0	[]	[]	[12.570299]	[170]	[]	[152271160]
876_8246	chr3	195033416	195033816	+	1000	46.0	[12.570299]	[124]	[]	[]	[195033627]	[]
876_8251	chr4	69594425	69594825	+	963	46.0	[10.2047415]	[123]	[]	[]	[69594632]	[]
876_8264	chr5	126531720	126532120	+	891	46.0	[8.361351]	[166]	[]	[]	[126531898]	[]
876_8267	chr5	149930277	149930677	+	1000	46.0	[9.53014]	[101]	[]	[]	[149930460]	[]
876_8270	chr6	7166396	7166796	+	1000	46.0	[]	[]	[7.5891633]	[135]	[]	[7166566]
876_8272	chr6	16345333	16345733	+	1000	46.0	[9.252844]	[108]	[]	[]	[16345504]	[]
876_8273	chr6	26030309	26030709	+	1000	46.0	[]	[]	[8.361351, 8.264141]	[112, 150]	[]	[26030508, 26030546]
876_8275	chr6	26403827	26404227	+	1000	46.0	[]	[]	[12.570299]	[103]	[]	[26404028]
876_8279	chr6	31197733	31198133	+	1000	46.0	[12.570299]	[163]	[]	[]	[31197969]	[]
876_828	chr17	48492611	48493011	+	1000	154.5	[]	[]	[9.53014]	[101]	[]	[48492809]
876_8282	chr6	116406541	116406941	+	817	46.0	[]	[]	[7.7748694]	[113]	[]	[116406697]
876_8283	chr6	125050732	125051132	+	1000	46.0	[12.570299]	[132]	[]	[]	[125050944]	[]
876_829	chr7	73358321	73358721	+	1000	154.5	[8.361351]	[93]	[]	[]	[73358511]	[]
876_8298	chr9	69206030	69206430	+	1000	46.0	[]	[]	[8.361351]	[114]	[]	[69206240]
876_830	chr15	51623546	51623946	+	1000	154.0	[]	[]	[8.361351]	[115]	[]	[51623755]
876_831	chr2	148645307	148645707	+	1000	154.0	[]	[]	[12.570299]	[99]	[]	[148645485]
876_8311	chr1	8182327	8182727	+	1000	45.5	[]	[]	[12.570299]	[180]	[]	[8182543]
876_832	chr3	98593642	98594042	+	1000	154.0	[]	[]	[12.570299]	[123]	[]	[98593855]
876_8322	chr1	203006947	203007347	+	1000	45.5	[8.264141]	[112]	[]	[]	[203007137]	[]
876_833	chr6	133701514	133701914	+	1000	154.0	[]	[]	[9.252844]	[85]	[]	[133701694]
876_8331	chr1	234894274	234894674	+	1000	45.5	[8.361351]	[73]	[]	[]	[234894434]	[]
876_834	chr12	95554417	95554817	+	1000	153.5	[10.2047415]	[106]	[]	[]	[95554618]	[]
876_8340	chr10	91758524	91758924	+	1000	45.5	[]	[]	[8.009179]	[161]	[]	[91758759]
876_8341	chr11	11843198	11843598	+	1000	45.5	[9.53014]	[152]	[]	[]	[11843423]	[]
876_8345	chr11	126420361	126420761	+	799	45.5	[]	[]	[7.578352]	[122]	[]	[126420581]
876_8347	chr12	89263136	89263536	+	1000	45.5	[]	[]	[8.361351]	[99]	[]	[89263331]
876_8349	chr12	131564813	131565213	+	1000	45.5	[8.361351]	[81]	[]	[]	[131564994]	[]
876_835	chr15	72141693	72142093	+	1000	153.5	[]	[]	[8.361351]	[135]	[]	[72141925]
876_8352	chr13	93247906	93248306	+	1000	45.5	[7.677661, 7.677661]	[82, 152]	[7.677661, 7.677661]	[81, 151]	[93248066, 93248136]	[93248065, 93248135]
876_8353	chr14	22336654	22337054	+	1000	45.5	[10.2047415]	[162]	[]	[]	[22336890]	[]
876_8356	chr14	90627526	90627926	+	1000	45.5	[8.361351]	[119]	[]	[]	[90627717]	[]
876_8367	chr17	45158165	45158565	+	913	45.5	[]	[]	[12.570299]	[127]	[]	[45158382]
876_8368	chr17	45461798	45462198	+	1000	45.5	[9.252844]	[70]	[9.252844]	[67]	[45461965]	[45461962]
876_8372	chr17	80632243	80632643	+	1000	45.5	[]	[]	[10.2047415]	[116]	[]	[80632459]
876_8375	chr18	22558927	22559327	+	1000	45.5	[9.53014]	[143]	[]	[]	[22559162]	[]
876_8379	chr19	35040810	35041210	+	1000	45.5	[]	[]	[12.570299]	[107]	[]	[35041007]
876_8388	chr2	39492150	39492550	+	1000	45.5	[]	[]	[10.2047415, 8.84223]	[77, 150]	[]	[39492320, 39492393]
876_8394	chr2	154832721	154833121	+	1000	45.5	[]	[]	[10.2047415]	[92]	[]	[154832904]
876_8396	chr2	177242492	177242892	+	1000	45.5	[8.264141]	[112]	[]	[]	[177242681]	[]
876_8401	chr21	29175392	29175792	+	1000	45.5	[12.570299]	[110]	[]	[]	[29175585]	[]
876_841	chr10	50234508	50234908	+	1000	152.5	[12.570299]	[120]	[8.361351]	[104]	[50234719]	[50234703]
876_8425	chr3	124886472	124886872	+	1000	45.5	[]	[]	[12.570299]	[118]	[]	[124886686]
876_8436	chr5	1140362	1140762	+	1000	45.5	[12.570299]	[105]	[]	[]	[1140560]	[]
876_8448	chr6	39115070	39115470	+	1000	45.5	[]	[]	[7.677661]	[126]	[]	[39115265]
876_845	chr6	63635600	63636000	+	1000	152.5	[12.570299]	[98]	[]	[]	[63635796]	[]
876_8455	chr6	140486138	140486538	+	1000	45.5	[9.252844]	[109]	[]	[]	[140486326]	[]
876_8462	chr7	26188254	26188654	+	1000	45.5	[8.361351]	[203]	[]	[]	[26188499]	[]
876_8469	chr7	116843623	116844023	+	1000	45.5	[]	[]	[12.570299]	[121]	[]	[116843805]
876_8478	chr8	100676586	100676986	+	1000	45.5	[]	[]	[12.570299]	[110]	[]	[100676793]
876_848	chr2	44087189	44087589	+	1000	152.0	[]	[]	[12.570299]	[126]	[]	[44087410]
876_8480	chr8	129581552	129581952	+	1000	45.5	[8.361351]	[86]	[]	[]	[129581737]	[]
876_8489	chrX	131985585	131985985	+	1000	45.5	[]	[]	[10.2047415]	[94]	[]	[131985767]
876_849	chr3	108006180	108006580	+	1000	152.0	[]	[]	[10.2047415]	[152]	[]	[108006411]
876_8492	chr1	23341762	23342162	+	1000	45.0	[12.570299]	[72]	[9.252844]	[100]	[23341933]	[23341961]
876_85	chr7	98922722	98923122	+	1000	440.0	[12.570299]	[108]	[]	[]	[98922923]	[]
876_8501	chr1	109095958	109096358	+	1000	45.0	[12.570299]	[112]	[]	[]	[109096150]	[]
876_8510	chr1	185674158	185674558	+	1000	45.0	[7.7748694]	[181]	[8.182752]	[156]	[185674391]	[185674366]
876_8514	chr1	234670948	234671348	+	1000	45.0	[8.361351]	[86]	[]	[]	[234671114]	[]
876_8517	chr10	87228	87628	+	637	45.0	[]	[]	[7.578352]	[119]	[]	[87442]
876_852	chr7	48637469	48637869	+	1000	152.0	[]	[]	[8.182752]	[103]	[]	[48637658]
876_8525	chr10	93071923	93072323	+	995	45.0	[]	[]	[12.570299]	[81]	[]	[93072094]
876_8531	chr11	70111674	70112074	+	1000	45.0	[9.252844]	[138]	[]	[]	[70111896]	[]
876_8534	chr11	96220306	96220706	+	1000	45.0	[]	[]	[12.570299]	[157]	[]	[96220537]
876_8541	chr13	45231689	45232089	+	1000	45.0	[]	[]	[10.2047415]	[106]	[]	[45231884]
876_8543	chr13	91134324	91134724	+	1000	45.0	[7.764176]	[198]	[]	[]	[91134573]	[]
876_8549	chr15	67082160	67082560	+	1000	45.0	[]	[]	[8.361351]	[141]	[]	[67082380]
876_855	chr1	89692595	89692995	+	1000	151.5	[12.570299, 9.53014]	[84, 105]	[]	[]	[89692771, 89692792]	[]
876_8556	chr16	84084568	84084968	+	1000	45.0	[]	[]	[12.570299]	[93]	[]	[84084755]
876_8557	chr17	16398316	16398716	+	1000	45.0	[12.570299]	[135]	[]	[]	[16398542]	[]
876_8564	chr2	68263547	68263947	+	1000	45.0	[]	[]	[7.676677]	[208]	[]	[68263797]
876_8569	chr2	174559473	174559873	+	1000	45.0	[]	[]	[12.570299]	[141]	[]	[174559684]
876_8570	chr2	187553058	187553458	+	1000	45.0	[10.2047415]	[104]	[9.53014]	[177]	[187553210]	[187553283]
876_8571	chr2	232238062	232238462	+	1000	45.0	[]	[]	[12.570299, 9.53014]	[114, 175]	[]	[232238241, 232238302]
876_8579	chr22	20010579	20010979	+	962	45.0	[]	[]	[8.361351]	[93]	[]	[20010746]
876_858	chr17	64082058	64082458	+	1000	151.5	[]	[]	[9.53014]	[150]	[]	[64082295]
876_86	chr17	79836042	79836442	+	1000	436.0	[8.182752]	[79]	[12.570299]	[105]	[79836219]	[79836245]
876_860	chr4	63717394	63717794	+	1000	151.5	[]	[]	[12.570299]	[130]	[]	[63717614]
876_8601	chr3	9204320	9204720	+	1000	45.0	[9.252844]	[150]	[9.252844]	[147]	[9204545]	[9204542]
876_8611	chr3	124627576	124627976	+	1000	45.0	[8.361351]	[143]	[]	[]	[124627788]	[]
876_8615	chr3	193794369	193794769	+	1000	45.0	[10.2047415]	[140]	[]	[]	[193794591]	[]
876_8620	chr4	54473118	54473518	+	1000	45.0	[]	[]	[8.361351, 8.361351]	[103, 141]	[]	[54473316, 54473354]
876_8623	chr4	184423306	184423706	+	1000	45.0	[]	[]	[12.570299]	[124]	[]	[184423523]
876_8626	chr5	142166169	142166569	+	1000	45.0	[]	[]	[8.84223]	[119]	[]	[142166378]
876_8631	chr6	15626900	15627300	+	1000	45.0	[8.84223, 8.361351]	[82, 99]	[]	[]	[15627055, 15627072]	[]
876_8639	chr6	43699583	43699983	+	983	45.0	[12.570299]	[130]	[7.5891633]	[102]	[43699795]	[43699767]
876_8640	chr6	43743957	43744357	+	1000	45.0	[]	[]	[12.570299]	[140]	[]	[43744175]
876_8644	chr6	124964680	124965080	+	1000	45.0	[]	[]	[9.252844]	[102]	[]	[124964871]
876_8645	chr6	143060064	143060464	+	1000	45.0	[8.361351]	[110]	[]	[]	[143060264]	[]
876_8646	chr6	146895971	146896371	+	1000	45.0	[10.2047415]	[106]	[]	[]	[146896151]	[]
876_8647	chr6	149134390	149134790	+	1000	45.0	[8.84223]	[90]	[]	[]	[149134578]	[]
876_865	chr3	15601458	15601858	+	1000	151.0	[12.570299]	[99]	[]	[]	[15601656]	[]
876_8650	chr7	67121759	67122159	+	1000	45.0	[7.7748694]	[87]	[7.764176]	[97]	[67121940]	[67121950]
876_8653	chr7	103344765	103345165	+	1000	45.0	[7.7748694]	[96]	[]	[]	[103344923]	[]
876_8654	chr7	104943623	104944023	+	886	45.0	[8.182752]	[133]	[]	[]	[104943777]	[]
876_8662	chr8	78884211	78884611	+	1000	45.0	[]	[]	[9.53014]	[143]	[]	[78884432]
876_8667	chr8	107305110	107305510	+	1000	45.0	[7.553737]	[171]	[]	[]	[107305282]	[]
876_8668	chr8	125342188	125342588	+	1000	45.0	[9.252844]	[116]	[12.570299]	[82]	[125342397]	[125342363]
876_8676	chr9	131111304	131111704	+	979	45.0	[]	[]	[7.578352]	[161]	[]	[131111497]
876_8689	chr1	89547741	89548141	+	1000	44.5	[]	[]	[9.252844]	[106]	[]	[89547932]
876_8692	chr1	159923625	159924025	+	1000	44.5	[8.361351]	[147]	[9.252844]	[94]	[159923870]	[159923817]
876_8699	chr1	221845863	221846263	+	1000	44.5	[]	[]	[12.570299]	[109]	[]	[221846069]
876_87	chr7	103660563	103660963	+	1000	433.0	[]	[]	[8.361351]	[108]	[]	[103660769]
876_8707	chr10	75773460	75773860	+	1000	44.5	[]	[]	[12.570299]	[151]	[]	[75773689]
876_8708	chr11	5244625	5245025	+	1000	44.5	[]	[]	[8.84223]	[130]	[]	[5244820]
876_8718	chr12	93318823	93319223	+	791	44.5	[]	[]	[12.570299]	[190]	[]	[93319068]
876_8720	chr12	96196045	96196445	+	1000	44.5	[]	[]	[10.2047415]	[100]	[]	[96196229]
876_873	chr2	144827426	144827826	+	1000	150.5	[10.2047415]	[92]	[]	[]	[144827618]	[]
876_8731	chr14	56199157	56199557	+	1000	44.5	[]	[]	[9.53014]	[86]	[]	[56199334]
876_8743	chr17	58351972	58352372	+	1000	44.5	[10.2047415]	[143]	[]	[]	[58352196]	[]
876_8745	chr18	250700	251100	+	1000	44.5	[]	[]	[12.570299]	[106]	[]	[250879]
876_8747	chr19	40603703	40604103	+	1000	44.5	[]	[]	[12.570299]	[118]	[]	[40603902]
876_8756	chr2	96815954	96816354	+	1000	44.5	[]	[]	[12.570299]	[95]	[]	[96816123]
876_876	chr1	159282079	159282479	+	1000	150.0	[12.570299]	[115]	[]	[]	[159282283]	[]
876_8770	chr21	37338594	37338994	+	1000	44.5	[]	[]	[9.252844]	[112]	[]	[37338790]
876_8773	chr22	20671324	20671724	+	1000	44.5	[]	[]	[12.570299]	[94]	[]	[20671487]
876_8777	chr22	22130533	22130933	+	1000	44.5	[10.2047415]	[156]	[]	[]	[22130758]	[]
876_879	chr6	84847797	84848197	+	1000	150.0	[8.361351]	[103]	[]	[]	[84847993]	[]
876_8790	chr3	71227393	71227793	+	1000	44.5	[8.264141]	[165]	[]	[]	[71227630]	[]
876_8792	chr3	88075483	88075883	+	1000	44.5	[]	[]	[12.570299]	[136]	[]	[88075709]
876_8795	chr3	172036446	172036846	+	1000	44.5	[8.361351]	[138]	[]	[]	[172036682]	[]
876_88	chr7	106071985	106072385	+	1000	433.0	[12.570299]	[87]	[8.84223]	[72]	[106072171]	[106072156]
876_880	chr7	74993860	74994260	+	1000	150.0	[12.570299]	[103]	[]	[]	[74994062]	[]
876_8800	chr4	10179693	10180093	+	952	44.5	[]	[]	[12.570299]	[125]	[]	[10179887]
876_8802	chr4	77076320	77076720	+	1000	44.5	[]	[]	[8.361351]	[131]	[]	[77076536]
876_8805	chr4	183448378	183448778	+	1000	44.5	[]	[]	[12.570299]	[78]	[]	[183448548]
876_8806	chr5	65624073	65624473	+	1000	44.5	[]	[]	[7.676677, 12.570299]	[79, 100]	[]	[65624232, 65624253]
876_8845	chr8	17155491	17155891	+	1000	44.5	[12.570299]	[118]	[]	[]	[17155704]	[]
876_8849	chr9	33165709	33166109	+	1000	44.5	[]	[]	[8.361351]	[184]	[]	[33165959]
876_885	chr15	57941815	57942215	+	1000	149.5	[10.2047415]	[103]	[]	[]	[57942014]	[]
876_8853	chr9	87795228	87795628	+	1000	44.5	[12.570299, 8.361351]	[129, 150]	[]	[]	[87795413, 87795434]	[]
876_8869	chr1	10034505	10034905	+	1000	44.0	[]	[]	[12.570299]	[184]	[]	[10034740]
876_8880	chr1	113684226	113684626	+	929	44.0	[]	[]	[12.570299]	[142]	[]	[113684462]
876_8898	chr10	61780292	61780692	+	1000	44.0	[8.182752]	[92]	[]	[]	[61780474]	[]
876_8901	chr10	72689730	72690130	+	1000	44.0	[]	[]	[8.84223]	[112]	[]	[72689917]
876_8908	chr11	67354450	67354850	+	815	44.0	[12.570299]	[141]	[]	[]	[67354656]	[]
876_8911	chr11	72040606	72041006	+	1000	44.0	[]	[]	[12.570299]	[99]	[]	[72040803]
876_8930	chr13	107868741	107869141	+	1000	44.0	[7.677661]	[133]	[7.677661]	[132]	[107868932]	[107868931]
876_8936	chr14	88189297	88189697	+	1000	44.0	[10.2047415]	[85]	[10.2047415]	[90]	[88189477]	[88189482]
876_8937	chr14_GL000009v2_random	124669	125069	+	671	44.0	[12.570299]	[146]	[]	[]	[124892]	[]
876_8941	chr15	95409916	95410316	+	1000	44.0	[12.570299]	[157]	[]	[]	[95410150]	[]
876_8951	chr16	87986555	87986955	+	1000	44.0	[8.361351]	[133]	[7.676677]	[124]	[87986769]	[87986760]
876_8954	chr17	46189953	46190353	+	1000	44.0	[]	[]	[7.578352]	[165]	[]	[46190151]
876_8958	chr18	12606854	12607254	+	1000	44.0	[]	[]	[8.84223]	[136]	[]	[12607065]
876_8960	chr18	35096240	35096640	+	1000	44.0	[12.570299]	[114]	[]	[]	[35096440]	[]
876_8963	chr19	47600213	47600613	+	1000	44.0	[12.570299]	[138]	[]	[]	[47600432]	[]
876_8965	chr19	54518751	54519151	+	982	44.0	[]	[]	[10.2047415]	[105]	[]	[54518939]
876_8968	chr2	39121181	39121581	+	1000	44.0	[12.570299]	[141]	[9.252844]	[85]	[39121406]	[39121350]
876_897	chr12	46492501	46492901	+	1000	148.0	[9.53014]	[116]	[9.252844]	[131]	[46492710]	[46492725]
876_8974	chr2	150167705	150168105	+	1000	44.0	[8.264141]	[151]	[]	[]	[150167922]	[]
876_8975	chr2	151287484	151287884	+	1000	44.0	[12.570299]	[162]	[9.252844]	[130]	[151287730]	[151287698]
876_898	chr15	64461829	64462229	+	1000	148.0	[9.252844]	[143]	[9.252844]	[140]	[64462047]	[64462044]
876_8980	chr20	47356429	47356829	+	1000	44.0	[7.764176]	[195]	[7.764176]	[194]	[47356672]	[47356671]
876_8993	chr22	22103647	22104047	+	1000	44.0	[7.5891633]	[112]	[]	[]	[22103855]	[]
876_900	chr22	21860466	21860866	+	1000	148.0	[12.570299]	[111]	[]	[]	[21860668]	[]
876_9005	chr3	23999011	23999411	+	1000	44.0	[9.53014]	[149]	[]	[]	[23999232]	[]
876_9009	chr3	84243772	84244172	+	1000	44.0	[]	[]	[10.2047415]	[140]	[]	[84243978]
876_9013	chr3	141369113	141369513	+	1000	44.0	[7.7748694]	[128]	[12.570299]	[212]	[141369278]	[141369362]
876_9018	chr3	195637060	195637460	+	1000	44.0	[]	[]	[12.570299]	[153]	[]	[195637289]
876_902	chr18	499451	499851	+	1000	147.5	[12.570299]	[73]	[]	[]	[499624]	[]
876_9020	chr4	26858662	26859062	+	1000	44.0	[9.53014]	[79]	[8.84223]	[168]	[26858820]	[26858909]
876_9026	chr5	39177561	39177961	+	1000	44.0	[]	[]	[9.252844]	[96]	[]	[39177754]
876_903	chr3	178260851	178261251	+	1000	147.5	[12.570299]	[104]	[]	[]	[178261053]	[]
876_9038	chr5	159178907	159179307	+	1000	44.0	[8.264141]	[100]	[]	[]	[159179095]	[]
876_9070	chr7	129343066	129343466	+	1000	44.0	[]	[]	[9.53014, 9.53014]	[53, 144]	[]	[129343218, 129343309]
876_9075	chr8	10813846	10814246	+	1000	44.0	[9.252844]	[102]	[]	[]	[10814023]	[]
876_9077	chr8	55995885	55996285	+	1000	44.0	[7.677661]	[110]	[7.677661, 9.53014]	[109, 152]	[55996065]	[55996064, 55996107]
876_9081	chr8	79833705	79834105	+	1000	44.0	[]	[]	[12.570299]	[140]	[]	[79833926]
876_909	chr6	37172205	37172605	+	1000	147.0	[12.570299]	[117]	[7.676677]	[158]	[37172406]	[37172447]
876_9096	chrUn_KI270742v1	40038	40438	+	1000	44.0	[]	[]	[7.553737]	[93]	[]	[40214]
876_9113	chr1	94590214	94590614	+	1000	43.5	[]	[]	[8.361351]	[100]	[]	[94590401]
876_912	chr17	63040316	63040716	+	1000	146.5	[]	[]	[12.570299]	[96]	[]	[63040501]
876_9122	chr1	179930471	179930871	+	1000	43.5	[7.677661, 10.2047415, 12.570299]	[102, 118, 160]	[]	[]	[179930655, 179930671, 179930713]	[]
