#PeakID(python identify_motif.py ./ENCODE_processed_files/CTCF_idr.fa CTCF --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
322_47027	chr17	79301474	79301874	+	1000	42.0	[13.860886]	[105]	[6.6678367]	[94]	[79301677]	[79301666]
322_47028	chr17	80260001	80260401	+	1000	42.0	[5.2820454]	[81]	[]	[]	[80260176]	[]
322_4703	chr2	30714083	30714483	+	1000	301.0	[18.556536]	[82]	[]	[]	[30714261]	[]
322_47033	chr18	3444920	3445320	+	963	42.0	[10.458927]	[116]	[]	[]	[3445129]	[]
322_47034	chr18	8647353	8647753	+	1000	42.0	[10.975278]	[72]	[14.874032]	[111]	[8647516]	[8647555]
322_47035	chr18	9404318	9404718	+	1000	42.0	[6.1148353]	[176]	[7.759525]	[119]	[9404542]	[9404485]
322_47037	chr18	26420652	26421052	+	1000	42.0	[]	[]	[12.269893]	[94]	[]	[26420835]
322_47039	chr18	28961634	28962034	+	1000	42.0	[14.021044]	[77]	[]	[]	[28961811]	[]
322_4704	chr2	36785173	36785573	+	1000	301.0	[5.450668, 8.177446]	[59, 92]	[20.523453]	[92]	[36785329, 36785362]	[36785362]
322_47040	chr18	41391619	41392019	+	1000	42.0	[]	[]	[6.6202655]	[95]	[]	[41391812]
322_47041	chr18	44968336	44968736	+	1000	42.0	[10.2678, 7.3252163, 6.4296618]	[113, 129, 143]	[5.267634]	[129]	[44968534, 44968550, 44968564]	[44968550]
322_47043	chr18	79353233	79353633	+	1000	42.0	[16.398438, 8.82214]	[100, 103]	[]	[]	[79353429, 79353432]	[]
322_47045	chr19	8029169	8029569	+	1000	42.0	[8.421429]	[109]	[9.028876]	[177]	[8029351]	[8029419]
322_47046	chr19	8582417	8582817	+	1000	42.0	[]	[]	[15.062664]	[108]	[]	[8582607]
322_47049	chr19	19154745	19155145	+	563	42.0	[6.550793, 6.666577]	[94, 112]	[]	[]	[19154939, 19154957]	[]
322_4705	chr2	85637471	85637871	+	1000	301.0	[19.658619]	[87]	[]	[]	[85637655]	[]
322_47050	chr19	35479329	35479729	+	1000	42.0	[10.835889]	[117]	[9.492781]	[116]	[35479530]	[35479529]
322_47051	chr19	44895787	44896187	+	1000	42.0	[4.602885]	[136]	[10.292831]	[100]	[44896018]	[44895982]
322_47053	chr19	45328022	45328422	+	636	42.0	[5.4680114]	[144]	[12.633495]	[141]	[45328244]	[45328241]
322_47054	chr19	46404089	46404489	+	804	42.0	[]	[]	[12.850431]	[114]	[]	[46404288]
322_47055	chr19	48826762	48827162	+	731	42.0	[]	[]	[8.426795]	[93]	[]	[48826950]
322_47056	chr19	49306725	49307125	+	956	42.0	[10.332669]	[100]	[]	[]	[49306922]	[]
322_47057	chr19	52622254	52622654	+	1000	42.0	[]	[]	[13.146608]	[120]	[]	[52622450]
322_47060	chr2	10020018	10020418	+	1000	42.0	[9.47194]	[113]	[]	[]	[10020218]	[]
322_47062	chr2	10690324	10690724	+	1000	42.0	[4.3817854, 6.8293166]	[127, 174]	[]	[]	[10690522, 10690569]	[]
322_47063	chr2	20227899	20228299	+	957	42.0	[6.1332126, 12.764005]	[62, 112]	[]	[]	[20228059, 20228109]	[]
322_47065	chr2	23399512	23399912	+	1000	42.0	[]	[]	[18.84693]	[108]	[]	[23399719]
322_47068	chr2	27113701	27114101	+	1000	42.0	[11.363062]	[99]	[]	[]	[27113897]	[]
322_47070	chr2	31434888	31435288	+	1000	42.0	[8.442292]	[141]	[8.314497]	[141]	[31435108]	[31435108]
322_47071	chr2	44295710	44296110	+	1000	42.0	[4.704682]	[85]	[6.483754]	[85]	[44295890]	[44295890]
322_47074	chr2	58710884	58711284	+	1000	42.0	[]	[]	[8.499361]	[107]	[]	[58711066]
322_47075	chr2	65790527	65790927	+	1000	42.0	[8.7293825]	[98]	[]	[]	[65790720]	[]
322_47076	chr2	80171554	80171954	+	1000	42.0	[]	[]	[12.185957]	[138]	[]	[80171771]
322_4708	chr3	39447851	39448251	+	1000	301.0	[20.152555]	[97]	[7.706753]	[86]	[39448047]	[39448036]
322_47080	chr2	100589582	100589982	+	900	42.0	[11.715808]	[66]	[]	[]	[100589745]	[]
322_47081	chr2	105748568	105748968	+	1000	42.0	[9.706926]	[106]	[]	[]	[105748758]	[]
322_47082	chr2	111194746	111195146	+	1000	42.0	[6.0779233]	[97]	[]	[]	[111194940]	[]
322_47083	chr2	128354631	128355031	+	1000	42.0	[11.409391]	[90]	[]	[]	[128354817]	[]
322_47084	chr2	129337073	129337473	+	606	42.0	[]	[]	[17.432789]	[97]	[]	[129337261]
322_47086	chr2	159471382	159471782	+	1000	42.0	[]	[]	[4.507747]	[114]	[]	[159471579]
322_47087	chr2	161130279	161130679	+	1000	42.0	[12.1854725, 5.8238397]	[80, 91]	[]	[]	[161130454, 161130465]	[]
322_47088	chr2	168614676	168615076	+	710	42.0	[]	[]	[17.343597, 5.8714204]	[126, 129]	[]	[168614888, 168614891]
322_47089	chr2	169794917	169795317	+	1000	42.0	[]	[]	[5.941325, 6.193311]	[130, 155]	[]	[169795133, 169795158]
322_4709	chr3	184777742	184778142	+	1000	301.0	[10.2807]	[100]	[20.484648]	[100]	[184777941]	[184777941]
322_47090	chr2	172102832	172103232	+	1000	42.0	[]	[]	[9.907857, 5.862939]	[106, 146]	[]	[172103026, 172103066]
322_47091	chr2	172865357	172865757	+	920	42.0	[8.785733]	[105]	[7.9332285, 16.41607]	[102, 105]	[172865560]	[172865557, 172865560]
322_47093	chr2	182591452	182591852	+	1000	42.0	[13.587357]	[98]	[4.8420672]	[97]	[182591644]	[182591643]
322_47095	chr2	196808289	196808689	+	1000	42.0	[]	[]	[14.881075]	[103]	[]	[196808481]
322_47096	chr2	207861756	207862156	+	1000	42.0	[9.067333]	[103]	[5.2631216]	[141]	[207861955]	[207861993]
322_47097	chr2	208595400	208595800	+	621	42.0	[5.2181525]	[97]	[]	[]	[208595586]	[]
322_47098	chr2	217918198	217918598	+	1000	42.0	[16.29589]	[113]	[7.5326705, 10.743413]	[89, 113]	[217918411]	[217918387, 217918411]
322_47099	chr2	231245671	231246071	+	1000	42.0	[11.092188]	[129]	[]	[]	[231245878]	[]
322_47102	chr20	688783	689183	+	1000	42.0	[5.8639827, 5.9821515]	[106, 109]	[]	[]	[688972, 688975]	[]
322_47103	chr20	1106383	1106783	+	1000	42.0	[]	[]	[7.892021]	[125]	[]	[1106591]
322_47105	chr20	3632556	3632956	+	1000	42.0	[]	[]	[12.4897785]	[102]	[]	[3632745]
322_47107	chr20	32017865	32018265	+	1000	42.0	[]	[]	[5.6282854, 7.1995864, 8.358375, 5.2730393]	[86, 90, 161, 165]	[]	[32018037, 32018041, 32018112, 32018116]
322_47108	chr20	33528734	33529134	+	1000	42.0	[]	[]	[8.749463]	[106]	[]	[33528933]
322_47109	chr20	37007849	37008249	+	1000	42.0	[10.2859955]	[132]	[]	[]	[37008057]	[]
322_4711	chr4	38319806	38320206	+	1000	301.0	[13.48136]	[95]	[]	[]	[38319999]	[]
322_47110	chr20	37758407	37758807	+	1000	42.0	[4.535412]	[54]	[4.7179136]	[82]	[37758560]	[37758588]
322_47111	chr20	38315302	38315702	+	1000	42.0	[]	[]	[12.387859]	[114]	[]	[38315502]
322_47114	chr20	42191507	42191907	+	1000	42.0	[14.877387, 5.551073]	[105, 126]	[]	[]	[42191697, 42191718]	[]
322_47115	chr20	57498772	57499172	+	1000	42.0	[8.370232, 13.19398]	[54, 116]	[]	[]	[57498923, 57498985]	[]
322_47117	chr21	29316767	29317167	+	977	42.0	[7.336697, 7.904332]	[191, 203]	[]	[]	[29316989, 29317001]	[]
322_47119	chr21	37145524	37145924	+	1000	42.0	[]	[]	[9.356231]	[77]	[]	[37145700]
322_4712	chr4	74134247	74134647	+	1000	301.0	[]	[]	[13.078552]	[92]	[]	[74134437]
322_47121	chr21	43659371	43659771	+	1000	42.0	[]	[]	[9.475806]	[101]	[]	[43659550]
322_47123	chr22	16911342	16911742	+	1000	42.0	[]	[]	[14.664949]	[106]	[]	[16911534]
322_47127	chr22	20956312	20956712	+	1000	42.0	[]	[]	[4.4846044]	[66]	[]	[20956464]
322_47130	chr22	22113730	22114130	+	1000	42.0	[]	[]	[9.600872]	[68]	[]	[22113891]
322_47134	chr22	28802675	28803075	+	1000	42.0	[9.22103]	[116]	[]	[]	[28802879]	[]
322_47135	chr22	35712662	35713062	+	1000	42.0	[9.453678]	[94]	[]	[]	[35712844]	[]
322_47136	chr22	36186246	36186646	+	1000	42.0	[9.816525]	[91]	[]	[]	[36186432]	[]
322_47138	chr22	43427692	43428092	+	1000	42.0	[4.6874137]	[116]	[4.993454]	[116]	[43427904]	[43427904]
322_4714	chr4	139651581	139651981	+	1000	301.0	[6.296851]	[106]	[18.861969]	[106]	[139651776]	[139651776]
322_47140	chr22	47088521	47088921	+	879	42.0	[13.105137]	[113]	[]	[]	[47088722]	[]
322_47142	chr3	2980500	2980900	+	1000	42.0	[]	[]	[8.664535]	[131]	[]	[2980715]
322_47143	chr3	5729849	5730249	+	1000	42.0	[]	[]	[14.16417, 4.9924107]	[110, 147]	[]	[5730043, 5730080]
322_47144	chr3	8423294	8423694	+	1000	42.0	[12.516317]	[85]	[]	[]	[8423475]	[]
322_47147	chr3	37590813	37591213	+	1000	42.0	[11.128696, 6.535247]	[108, 144]	[]	[]	[37591008, 37591044]	[]
322_47150	chr3	44661191	44661591	+	1000	42.0	[7.250671]	[103]	[]	[]	[44661383]	[]
322_47153	chr3	84318398	84318798	+	1000	42.0	[10.914406]	[126]	[6.2668533]	[125]	[84318615]	[84318614]
322_47154	chr3	85360753	85361153	+	1000	42.0	[]	[]	[14.513921]	[111]	[]	[85360956]
322_47155	chr3	94862699	94863099	+	1000	42.0	[16.396296]	[84]	[10.519687]	[73]	[94862879]	[94862868]
322_47158	chr3	115169805	115170205	+	1000	42.0	[]	[]	[16.395397]	[117]	[]	[115169997]
322_4716	chr5	13987824	13988224	+	1000	301.0	[10.334683]	[97]	[]	[]	[13988019]	[]
322_47160	chr3	123015578	123015978	+	900	42.0	[]	[]	[12.414555]	[109]	[]	[123015771]
322_47161	chr3	123375390	123375790	+	1000	42.0	[]	[]	[4.4093]	[89]	[]	[123375573]
322_47162	chr3	123907717	123908117	+	1000	42.0	[9.232229, 5.058926]	[94, 127]	[10.847284]	[91]	[123907908, 123907941]	[123907905]
322_47164	chr3	128554122	128554522	+	1000	42.0	[11.245123]	[112]	[13.98576]	[112]	[128554326]	[128554326]
322_47165	chr3	131658104	131658504	+	1000	42.0	[]	[]	[9.727644]	[114]	[]	[131658315]
322_47168	chr3	143597157	143597557	+	1000	42.0	[7.7886934]	[132]	[]	[]	[143597375]	[]
322_47169	chr3	156761717	156762117	+	1000	42.0	[5.3163266]	[94]	[]	[]	[156761894]	[]
322_47170	chr3	157182882	157183282	+	551	42.0	[]	[]	[13.030312]	[94]	[]	[157183071]
322_47171	chr3	169295119	169295519	+	1000	42.0	[6.108001, 14.5344515]	[127, 130]	[9.140713, 17.680706]	[127, 130]	[169295318, 169295321]	[169295318, 169295321]
322_47172	chr3	171514441	171514841	+	1000	42.0	[11.287333]	[108]	[]	[]	[171514640]	[]
322_47175	chr3	181210216	181210616	+	591	42.0	[16.18959]	[101]	[]	[]	[181210399]	[]
322_47177	chr3	185825033	185825433	+	1000	42.0	[4.479156, 4.8279824, 4.7995114]	[73, 127, 149]	[5.3092694]	[121]	[185825191, 185825245, 185825267]	[185825239]
322_47183	chr4	16752132	16752532	+	1000	42.0	[]	[]	[12.309234]	[115]	[]	[16752346]
322_47185	chr4	46648115	46648515	+	1000	42.0	[]	[]	[16.728039]	[114]	[]	[46648328]
322_47191	chr4	79763474	79763874	+	910	42.0	[9.0986595]	[114]	[6.5467305]	[114]	[79763674]	[79763674]
322_47192	chr4	81084026	81084426	+	1000	42.0	[9.715509]	[79]	[]	[]	[81084200]	[]
322_47196	chr4	99024815	99025215	+	1000	42.0	[11.653522]	[136]	[]	[]	[99025047]	[]
322_47199	chr4	139443806	139444206	+	1000	42.0	[5.2917943]	[105]	[8.009916]	[104]	[139443982]	[139443981]
322_4720	chr5	157328397	157328797	+	1000	301.0	[14.272195]	[88]	[]	[]	[157328585]	[]
322_47200	chr4	143558835	143559235	+	1000	42.0	[7.0170975, 11.648003]	[105, 163]	[]	[]	[143559020, 143559078]	[]
322_47201	chr4	146510944	146511344	+	1000	42.0	[5.800895]	[114]	[5.9172845]	[104]	[146511145]	[146511135]
322_47203	chr4	164935360	164935760	+	1000	42.0	[]	[]	[8.271455]	[128]	[]	[164935567]
322_47205	chr4	183623287	183623687	+	1000	42.0	[14.202281]	[74]	[7.778759]	[74]	[183623444]	[183623444]
322_47207	chr5	821520	821920	+	1000	42.0	[]	[]	[15.747177]	[110]	[]	[821726]
322_47210	chr5	8340745	8341145	+	1000	42.0	[9.90601]	[88]	[]	[]	[8340930]	[]
322_47211	chr5	10229628	10230028	+	1000	42.0	[11.780623]	[125]	[]	[]	[10229840]	[]
322_47212	chr5	10589007	10589407	+	1000	42.0	[]	[]	[13.258709]	[168]	[]	[10589231]
322_47213	chr5	23812672	23813072	+	1000	42.0	[15.242306]	[119]	[]	[]	[23812880]	[]
322_47214	chr5	30401489	30401889	+	1000	42.0	[6.0204964, 15.116506]	[75, 99]	[]	[]	[30401647, 30401671]	[]
322_47215	chr5	32390537	32390937	+	1000	42.0	[8.758956]	[98]	[7.6666703]	[95]	[32390728]	[32390725]
322_4722	chr6	27161837	27162237	+	1000	301.0	[12.005648]	[95]	[]	[]	[27162031]	[]
322_47220	chr5	78515575	78515975	+	1000	42.0	[6.493839]	[109]	[]	[]	[78515776]	[]
322_47223	chr5	84274877	84275277	+	1000	42.0	[9.235636, 8.371078]	[112, 115]	[]	[]	[84275071, 84275074]	[]
322_47224	chr5	91007246	91007646	+	1000	42.0	[5.1290774]	[112]	[8.922104]	[111]	[91007447]	[91007446]
322_47225	chr5	115033864	115034264	+	1000	42.0	[5.636968]	[93]	[8.313906]	[93]	[115034055]	[115034055]
322_47227	chr5	134141231	134141631	+	1000	42.0	[5.02788]	[124]	[9.523999]	[123]	[134141449]	[134141448]
322_4723	chr6	39229473	39229873	+	1000	301.0	[9.346497]	[92]	[]	[]	[39229662]	[]
322_47230	chr5	138082008	138082408	+	1000	42.0	[16.78833]	[108]	[12.320435]	[107]	[138082207]	[138082206]
322_47231	chr5	138276427	138276827	+	1000	42.0	[]	[]	[6.192107, 8.214553]	[91, 114]	[]	[138276611, 138276634]
322_47234	chr5	143448521	143448921	+	1000	42.0	[5.938621, 4.618012]	[101, 104]	[10.719137]	[100]	[143448711, 143448714]	[143448710]
322_47235	chr5	145701377	145701777	+	871	42.0	[13.487487]	[121]	[]	[]	[145701586]	[]
322_47236	chr5	150412190	150412590	+	1000	42.0	[10.717021, 9.292476]	[84, 151]	[]	[]	[150412371, 150412438]	[]
322_47237	chr5	153827462	153827862	+	614	42.0	[11.418713]	[130]	[]	[]	[153827660]	[]
322_47239	chr5	175878786	175879186	+	1000	42.0	[9.02274, 8.220352, 5.244379]	[112, 130, 133]	[]	[]	[175878981, 175878999, 175879002]	[]
322_47240	chr5	180648810	180649210	+	1000	42.0	[6.5479226]	[65]	[13.926751]	[95]	[180648973]	[180649003]
322_47241	chr5	181162981	181163381	+	1000	42.0	[8.088545, 4.7888556]	[104, 107]	[]	[]	[181163180, 181163183]	[]
322_47242	chr6	659149	659549	+	1000	42.0	[]	[]	[8.412967]	[101]	[]	[659335]
322_47244	chr6	4909386	4909786	+	1000	42.0	[]	[]	[9.811487]	[129]	[]	[4909597]
322_47245	chr6	7622748	7623148	+	1000	42.0	[8.994618]	[68]	[]	[]	[7622916]	[]
322_47246	chr6	7625196	7625596	+	1000	42.0	[12.960744]	[104]	[]	[]	[7625388]	[]
322_47248	chr6	20686142	20686542	+	1000	42.0	[]	[]	[7.6019764]	[133]	[]	[20686367]
322_47251	chr6	27565689	27566089	+	987	42.0	[16.855085]	[122]	[]	[]	[27565906]	[]
322_47255	chr6	28943527	28943927	+	1000	42.0	[]	[]	[5.7563224]	[75]	[]	[28943699]
322_47256	chr6	29729931	29730331	+	1000	42.0	[14.185591]	[127]	[]	[]	[29730140]	[]
322_4726	chr7	87236856	87237256	+	1000	301.0	[]	[]	[18.086002]	[96]	[]	[87237048]
322_47261	chr6	32460549	32460949	+	1000	42.0	[7.323426]	[98]	[]	[]	[32460743]	[]
322_47262	chr6	33227650	33228050	+	1000	42.0	[]	[]	[7.935819, 11.2885475]	[74, 96]	[]	[33227822, 33227844]
322_47266	chr6	36560811	36561211	+	924	42.0	[]	[]	[9.548658, 4.9247236]	[98, 108]	[]	[36561002, 36561012]
322_47267	chr6	37432985	37433385	+	735	42.0	[4.441898]	[120]	[]	[]	[37433159]	[]
322_47268	chr6	38752375	38752775	+	1000	42.0	[5.6846476]	[69]	[]	[]	[38752541]	[]
322_47269	chr6	40715905	40716305	+	912	42.0	[]	[]	[10.156225, 6.205255]	[115, 147]	[]	[40716086, 40716118]
322_4727	chr7	104981206	104981606	+	1000	301.0	[12.77116]	[100]	[]	[]	[104981398]	[]
322_47270	chr6	42010166	42010566	+	1000	42.0	[]	[]	[10.19141, 5.3538213]	[84, 151]	[]	[42010334, 42010401]
322_47273	chr6	44697234	44697634	+	1000	42.0	[5.0786524]	[126]	[]	[]	[44697445]	[]
322_47275	chr6	70901327	70901727	+	758	42.0	[]	[]	[6.5777054]	[107]	[]	[70901518]
322_47278	chr6	112618754	112619154	+	1000	42.0	[12.228272]	[147]	[10.434442]	[147]	[112618983]	[112618983]
322_4728	chr7	105487958	105488358	+	1000	301.0	[]	[]	[16.32223]	[115]	[]	[105488168]
322_47280	chr6	118709416	118709816	+	1000	42.0	[]	[]	[10.053226]	[70]	[]	[118709583]
322_47282	chr6	132780788	132781188	+	892	42.0	[7.0469394]	[118]	[]	[]	[132781000]	[]
322_47284	chr6	134093127	134093527	+	928	42.0	[]	[]	[7.8433]	[130]	[]	[134093336]
322_47285	chr6	135004282	135004682	+	1000	42.0	[9.350591]	[92]	[]	[]	[135004474]	[]
322_47286	chr6	135743381	135743781	+	1000	42.0	[]	[]	[5.203634]	[118]	[]	[135743591]
322_47287	chr6	136863763	136864163	+	1000	42.0	[9.667856]	[107]	[]	[]	[136863953]	[]
322_47288	chr6	139173191	139173591	+	579	42.0	[9.27485, 7.8876796]	[83, 139]	[]	[]	[139173361, 139173417]	[]
322_47289	chr6	143508941	143509341	+	1000	42.0	[]	[]	[10.374778]	[102]	[]	[143509134]
322_4729	chr7	130831864	130832264	+	1000	301.0	[]	[]	[13.47113]	[94]	[]	[130832054]
322_47290	chr6	149586093	149586493	+	609	42.0	[5.8467326]	[98]	[]	[]	[149586285]	[]
322_47292	chr6	162856774	162857174	+	890	42.0	[16.883343]	[93]	[]	[]	[162856965]	[]
322_47293	chr6	163672660	163673060	+	1000	42.0	[5.2026715]	[133]	[]	[]	[163672885]	[]
322_47296	chr7	1708044	1708444	+	1000	42.0	[]	[]	[17.846327]	[124]	[]	[1708253]
322_47297	chr7	4626422	4626822	+	1000	42.0	[]	[]	[9.300183]	[70]	[]	[4626591]
322_47299	chr7	6489612	6490012	+	1000	42.0	[11.465152]	[106]	[]	[]	[6489809]	[]
322_473	chr17	63834841	63835241	+	1000	521.0	[]	[]	[12.724929]	[83]	[]	[63835014]
322_47300	chr7	8785097	8785497	+	1000	42.0	[]	[]	[7.6977706]	[88]	[]	[8785272]
322_47303	chr7	54839599	54839999	+	1000	42.0	[6.041856]	[97]	[10.87032, 8.293137, 16.82629]	[55, 93, 96]	[54839796]	[54839754, 54839792, 54839795]
322_47306	chr7	68485899	68486299	+	1000	42.0	[]	[]	[15.919443]	[101]	[]	[68486099]
322_47307	chr7	78019754	78020154	+	714	42.0	[13.778618]	[114]	[4.8080306]	[76]	[78019954]	[78019916]
322_47308	chr7	95199796	95200196	+	1000	42.0	[]	[]	[10.721356]	[93]	[]	[95199975]
322_47310	chr7	104059146	104059546	+	777	42.0	[8.959493]	[112]	[4.4679]	[111]	[104059351]	[104059350]
322_47311	chr7	104415694	104416094	+	1000	42.0	[5.0508714]	[124]	[5.4290333]	[124]	[104415902]	[104415902]
322_47313	chr7	105580329	105580729	+	681	42.0	[]	[]	[14.261376]	[125]	[]	[105580534]
322_47316	chr7	121449294	121449694	+	1000	42.0	[10.150013]	[113]	[]	[]	[121449492]	[]
322_47317	chr7	121752690	121753090	+	1000	42.0	[10.957035]	[105]	[8.84085]	[105]	[121752877]	[121752877]
322_47319	chr7	131932278	131932678	+	1000	42.0	[11.9901085]	[87]	[]	[]	[131932460]	[]
322_47320	chr7	132193077	132193477	+	999	42.0	[15.059203, 4.942832]	[123, 136]	[4.5984473]	[70]	[132193295, 132193308]	[132193242]
322_47324	chr7	144726805	144727205	+	1000	42.0	[16.390333]	[112]	[]	[]	[144727014]	[]
322_47325	chr7	148703343	148703743	+	1000	42.0	[6.493818]	[153]	[]	[]	[148703573]	[]
322_47327	chr7	153113174	153113574	+	810	42.0	[7.966754, 4.996791]	[101, 129]	[8.044667]	[129]	[153113361, 153113389]	[153113389]
322_47328	chr7	153432068	153432468	+	1000	42.0	[]	[]	[6.5422034]	[149]	[]	[153432312]
322_4733	chr1	15100364	15100764	+	1000	300.0	[8.141735]	[80]	[7.4611726]	[80]	[15100544]	[15100544]
322_47331	chr8	7108602	7109002	+	734	42.0	[5.9636097]	[77]	[]	[]	[7108776]	[]
322_47333	chr8	17913624	17914024	+	1000	42.0	[]	[]	[11.570277]	[117]	[]	[17913826]
322_47334	chr8	17923940	17924340	+	672	42.0	[]	[]	[8.127527, 8.097509]	[90, 93]	[]	[17924129, 17924132]
322_47335	chr8	23683673	23684073	+	1000	42.0	[]	[]	[9.270917]	[107]	[]	[23683879]
322_47336	chr8	25636214	25636614	+	1000	42.0	[]	[]	[8.603336]	[107]	[]	[25636411]
322_47337	chr8	26309561	26309961	+	687	42.0	[5.691327, 17.83292]	[85, 125]	[6.495123]	[85]	[26309731, 26309771]	[26309731]
322_47339	chr8	33939164	33939564	+	1000	42.0	[9.032164]	[95]	[]	[]	[33939352]	[]
322_4734	chr1	20212815	20213215	+	1000	300.0	[18.765411]	[109]	[]	[]	[20213014]	[]
322_47340	chr8	41711320	41711720	+	759	42.0	[6.562309]	[111]	[16.483328]	[110]	[41711530]	[41711529]
322_47343	chr8	59215018	59215418	+	1000	42.0	[11.544101]	[117]	[]	[]	[59215224]	[]
322_47344	chr8	66612731	66613131	+	581	42.0	[7.252851]	[150]	[15.431029]	[117]	[66612974]	[66612941]
322_47345	chr8	67459695	67460095	+	1000	42.0	[6.833879]	[89]	[]	[]	[67459882]	[]
322_47347	chr8	69619944	69620344	+	1000	42.0	[7.487821]	[97]	[]	[]	[69620135]	[]
322_47349	chr8	92818308	92818708	+	1000	42.0	[]	[]	[7.801945]	[106]	[]	[92818504]
322_4735	chr1	34597890	34598290	+	1000	300.0	[9.903869]	[101]	[14.320105]	[100]	[34598090]	[34598089]
322_47350	chr8	100979991	100980391	+	996	42.0	[9.811487]	[112]	[]	[]	[100980191]	[]
322_47351	chr8	119641359	119641759	+	1000	42.0	[]	[]	[9.697761]	[110]	[]	[119641562]
322_47352	chr8	119874377	119874777	+	1000	42.0	[11.079249]	[131]	[]	[]	[119874591]	[]
322_47353	chr8	125253150	125253550	+	1000	42.0	[7.614748]	[126]	[7.210829]	[125]	[125253360]	[125253359]
322_47355	chr8	127968365	127968765	+	1000	42.0	[9.998044]	[138]	[]	[]	[127968585]	[]
322_47356	chr8	128475730	128476130	+	729	42.0	[9.863999]	[110]	[]	[]	[128475934]	[]
322_47357	chr8	132062768	132063168	+	1000	42.0	[8.504509]	[114]	[7.1286817]	[113]	[132062971]	[132062970]
322_47358	chr8	133655942	133656342	+	1000	42.0	[9.697333]	[121]	[8.64536]	[120]	[133656152]	[133656151]
322_4736	chr1	43143579	43143979	+	1000	300.0	[]	[]	[14.535249]	[115]	[]	[43143789]
322_47363	chr9	2255177	2255577	+	755	42.0	[10.847102]	[104]	[]	[]	[2255380]	[]
322_47365	chr9	33290940	33291340	+	1000	42.0	[]	[]	[7.0457563, 8.758573]	[83, 120]	[]	[33291112, 33291149]
322_47366	chr9	36999922	37000322	+	1000	42.0	[12.326132]	[159]	[6.7396007]	[105]	[37000171]	[37000117]
322_47367	chr9	40962466	40962866	+	844	42.0	[]	[]	[10.941801]	[96]	[]	[40962661]
322_47368	chr9	65465505	65465905	+	697	42.0	[]	[]	[8.492576, 7.080771, 6.346839]	[122, 134, 156]	[]	[65465692, 65465704, 65465726]
322_4737	chr1	50332963	50333363	+	1000	300.0	[]	[]	[14.649507, 5.1531177]	[109, 135]	[]	[50333169, 50333195]
322_47372	chr9	113317735	113318135	+	1000	42.0	[13.17717]	[132]	[]	[]	[113317948]	[]
322_47373	chr9	116313607	116314007	+	1000	42.0	[]	[]	[10.321864]	[117]	[]	[116313821]
322_47374	chr9	116425233	116425633	+	775	42.0	[13.084652, 7.591172]	[102, 141]	[7.2532744]	[101]	[116425424, 116425463]	[116425423]
322_47379	chr9	130988293	130988693	+	1000	42.0	[8.674513]	[76]	[]	[]	[130988455]	[]
322_4738	chr1	52700876	52701276	+	1000	300.0	[12.910135]	[85]	[]	[]	[52701060]	[]
322_47380	chr9	131025433	131025833	+	1000	42.0	[11.687894]	[127]	[]	[]	[131025647]	[]
322_47385	chr9	132762607	132763007	+	572	42.0	[6.515187]	[94]	[5.965174]	[94]	[132762795]	[132762795]
322_47387	chr9	137304561	137304961	+	1000	42.0	[]	[]	[9.873553, 9.638751]	[111, 141]	[]	[137304762, 137304792]
322_47388	chr9	137509825	137510225	+	1000	42.0	[16.390333]	[134]	[]	[]	[137510059]	[]
322_47389	chrX	14697459	14697859	+	1000	42.0	[]	[]	[13.958185]	[95]	[]	[14697648]
322_4739	chr1	68342736	68343136	+	1000	300.0	[5.3521075]	[73]	[16.301857]	[92]	[68342908]	[68342927]
322_47390	chrX	15466257	15466657	+	1000	42.0	[5.710155]	[100]	[14.872864]	[97]	[15466453]	[15466450]
322_47393	chrX	73263021	73263421	+	1000	42.0	[]	[]	[14.222485]	[88]	[]	[73263202]
322_47395	chrX	140050907	140051307	+	936	42.0	[17.564114]	[87]	[]	[]	[140051090]	[]
322_47398	chr1	3410111	3410511	+	680	41.0	[]	[]	[12.730956]	[114]	[]	[3410322]
322_47400	chr1	8398663	8399063	+	1000	41.0	[6.8511252]	[107]	[]	[]	[8398869]	[]
322_47402	chr1	11352086	11352486	+	1000	41.0	[]	[]	[18.48121]	[83]	[]	[11352263]
322_47403	chr1	11697117	11697517	+	1000	41.0	[6.9307547]	[119]	[11.496264]	[119]	[11697311]	[11697311]
322_47404	chr1	15905849	15906249	+	1000	41.0	[]	[]	[15.655915]	[127]	[]	[15906060]
322_47406	chr1	18448905	18449305	+	1000	41.0	[4.5064654, 6.296219]	[65, 89]	[11.935812]	[89]	[18449066, 18449090]	[18449090]
322_47410	chr1	25905719	25906119	+	1000	41.0	[7.2937727, 11.527158]	[116, 126]	[]	[]	[25905932, 25905942]	[]
322_47418	chr1	38527267	38527667	+	1000	41.0	[15.357586]	[120]	[]	[]	[38527459]	[]
322_47420	chr1	40595677	40596077	+	971	41.0	[]	[]	[10.891759]	[100]	[]	[40595877]
