#PeakID(python scan_motif.py ./ENCODE_processed_files/TEAD4_idr.fa TEAD4 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
171_6256	chr2	54773827	54774227	+	1000	198.0	[11.988031]	[91]	[]	[]	[54774012]	[]
171_62560	chr10	7788961	7789361	+	711	37.0	[8.9795]	[172]	[]	[]	[7789179]	[]
171_62567	chr10	18664826	18665226	+	745	37.0	[]	[]	[7.3083315]	[99]	[]	[18665023]
171_62568	chr10	21094919	21095319	+	692	37.0	[14.352782]	[111]	[]	[]	[21095099]	[]
171_62570	chr10	22323469	22323869	+	761	37.0	[11.970033]	[119]	[]	[]	[22323668]	[]
171_62580	chr10	45235146	45235546	+	780	37.0	[]	[]	[7.030897]	[125]	[]	[45235368]
171_62581	chr10	46749564	46749964	+	694	37.0	[11.344251]	[132]	[]	[]	[46749791]	[]
171_62583	chr10	48439032	48439432	+	754	37.0	[]	[]	[8.239074, 14.352782]	[95, 160]	[]	[48439211, 48439276]
171_62586	chr10	50607316	50607716	+	638	37.0	[10.314102]	[149]	[]	[]	[50607523]	[]
171_62587	chr10	60028076	60028476	+	721	37.0	[]	[]	[6.7918687]	[110]	[]	[60028263]
171_62590	chr10	63457588	63457988	+	570	37.0	[6.809868, 8.9615]	[126, 132]	[]	[]	[63457800, 63457806]	[]
171_62591	chr10	63572944	63573344	+	629	37.0	[]	[]	[9.303733]	[154]	[]	[63573178]
171_62594	chr10	68902416	68902816	+	771	37.0	[7.9874573]	[125]	[]	[]	[68902620]	[]
171_6260	chr21	42545754	42546154	+	1000	198.0	[]	[]	[6.660366]	[139]	[]	[42545983]
171_62603	chr10	75547359	75547759	+	790	37.0	[]	[]	[14.352782, 6.910793, 6.6825495]	[95, 123, 135]	[]	[75547538, 75547566, 75547578]
171_62604	chr10	77644023	77644423	+	621	37.0	[6.621249]	[105]	[]	[]	[77644228]	[]
171_62607	chr10	84537441	84537841	+	748	37.0	[6.729318]	[148]	[]	[]	[84537629]	[]
171_6261	chr22	29303548	29303948	+	1000	198.0	[]	[]	[7.931352]	[115]	[]	[29303756]
171_62613	chr10	97278567	97278967	+	789	37.0	[8.913587]	[137]	[7.5425596, 7.3083315]	[171, 190]	[97278718]	[97278752, 97278771]
171_62617	chr10	99560543	99560943	+	673	37.0	[]	[]	[11.988031]	[103]	[]	[99560737]
171_62619	chr10	100997699	100998099	+	778	37.0	[6.910793]	[217]	[]	[]	[100997941]	[]
171_6262	chr3	8560687	8561087	+	1000	198.0	[11.970033]	[136]	[]	[]	[8560923]	[]
171_62620	chr10	102504148	102504548	+	650	37.0	[]	[]	[7.588041]	[102]	[]	[102504333]
171_62624	chr10	110493757	110494157	+	571	37.0	[8.9795, 10.0733185]	[100, 105]	[]	[]	[110493943, 110493948]	[]
171_62630	chr10	123945528	123945928	+	729	37.0	[6.9287915]	[113]	[]	[]	[123945732]	[]
171_62631	chr10	124744689	124745089	+	793	37.0	[]	[]	[11.970033]	[125]	[]	[124744908]
171_62632	chr10	131888254	131888654	+	657	37.0	[14.352782]	[153]	[10.0733185]	[117]	[131888476]	[131888440]
171_62635	chr11	313284	313684	+	784	37.0	[]	[]	[7.9493513]	[121]	[]	[313466]
171_62636	chr11	319450	319850	+	677	37.0	[]	[]	[6.809868]	[176]	[]	[319697]
171_62637	chr11	444265	444665	+	622	37.0	[8.239074]	[189]	[]	[]	[444491]	[]
171_62640	chr11	2398965	2399365	+	641	37.0	[9.9073105]	[142]	[]	[]	[2399203]	[]
171_62646	chr11	10770626	10771026	+	715	37.0	[10.370207]	[70]	[]	[]	[10770786]	[]
171_62650	chr11	13465867	13466267	+	754	37.0	[]	[]	[11.344251]	[123]	[]	[13466070]
171_62658	chr11	33867139	33867539	+	764	37.0	[]	[]	[11.970033]	[140]	[]	[33867337]
171_62659	chr11	33870107	33870507	+	720	37.0	[]	[]	[6.910793]	[133]	[]	[33870322]
171_6266	chr5	111530349	111530749	+	1000	198.0	[8.9615]	[140]	[]	[]	[111530586]	[]
171_62664	chr11	44778238	44778638	+	790	37.0	[]	[]	[6.729318]	[184]	[]	[44778483]
171_62669	chr11	46379491	46379891	+	786	37.0	[8.962336]	[89]	[]	[]	[46379667]	[]
171_62670	chr11	47259362	47259762	+	748	37.0	[9.043116]	[164]	[7.5425596]	[154]	[47259551]	[47259541]
171_62672	chr11	47914638	47915038	+	609	37.0	[]	[]	[11.344251]	[96]	[]	[47914816]
171_62676	chr11	61640028	61640428	+	748	37.0	[6.660366, 6.6825495]	[69, 98]	[8.9615]	[116]	[61640191, 61640220]	[61640238]
171_62680	chr11	62804522	62804922	+	774	37.0	[]	[]	[7.9874573]	[137]	[]	[62804734]
171_62681	chr11	62847013	62847413	+	774	37.0	[]	[]	[9.691082, 14.352782]	[111, 138]	[]	[62847196, 62847223]
171_62683	chr11	63840559	63840959	+	673	37.0	[]	[]	[6.8938127]	[148]	[]	[63840773]
171_62695	chr11	68244867	68245267	+	763	37.0	[]	[]	[9.112068]	[102]	[]	[68245037]
171_62698	chr11	71927293	71927693	+	691	37.0	[11.988031]	[147]	[]	[]	[71927484]	[]
171_62699	chr11	74147180	74147580	+	779	37.0	[11.988031]	[111]	[]	[]	[74147380]	[]
171_62701	chr11	75245442	75245842	+	785	37.0	[]	[]	[6.729318]	[189]	[]	[75245655]
171_62704	chr11	76815685	76816085	+	600	37.0	[]	[]	[11.970033]	[192]	[]	[76815935]
171_62707	chr11	86128925	86129325	+	771	37.0	[]	[]	[7.012898]	[95]	[]	[86129114]
171_62709	chr11	86160501	86160901	+	784	37.0	[9.952792]	[110]	[]	[]	[86160681]	[]
171_6271	chr6	132964182	132964582	+	1000	198.0	[]	[]	[7.6905684]	[83]	[]	[132964355]
171_62711	chr11	87174835	87175235	+	720	37.0	[]	[]	[7.5245605]	[150]	[]	[87175058]
171_62712	chr11	88336585	88336985	+	762	37.0	[]	[]	[9.153993]	[155]	[]	[88336813]
171_62719	chr11	108125010	108125410	+	772	37.0	[]	[]	[9.293543]	[90]	[]	[108125189]
171_62723	chr11	113668148	113668548	+	681	37.0	[10.370207]	[75]	[6.910793]	[143]	[113668307]	[113668375]
171_62726	chr11	117084957	117085357	+	777	37.0	[]	[]	[11.988031]	[104]	[]	[117085159]
171_62734	chr11	124739588	124739988	+	791	37.0	[]	[]	[9.043116]	[143]	[]	[124739748]
171_62741	chr12	8828503	8828903	+	651	37.0	[]	[]	[10.603825]	[103]	[]	[8828698]
171_62742	chr12	9794653	9795053	+	710	37.0	[6.747317, 11.988031]	[99, 146]	[]	[]	[9794847, 9794894]	[]
171_62744	chr12	23421590	23421990	+	774	37.0	[7.588041]	[64]	[]	[]	[23421750]	[]
171_62745	chr12	24025407	24025807	+	765	37.0	[11.344251]	[161]	[]	[]	[24025653]	[]
171_62748	chr12	32677840	32678240	+	664	37.0	[11.988031]	[84]	[]	[]	[32678016]	[]
171_6275	chr7	116954203	116954603	+	1000	198.0	[]	[]	[8.913587, 11.344251]	[57, 94]	[]	[116954359, 116954396]
171_62751	chr12	46556130	46556530	+	734	37.0	[]	[]	[8.9795]	[154]	[]	[46556375]
171_62752	chr12	47193825	47194225	+	665	37.0	[6.9442596]	[92]	[]	[]	[47193991]	[]
171_62755	chr12	49343244	49343644	+	787	37.0	[]	[]	[6.7918687, 7.5700417]	[102, 151]	[]	[49343399, 49343448]
171_62756	chr12	50619207	50619607	+	713	37.0	[]	[]	[8.9615]	[147]	[]	[50619412]
171_62759	chr12	53048726	53049126	+	599	37.0	[9.174619, 6.9442596, 6.910793]	[102, 111, 143]	[]	[]	[53048910, 53048919, 53048951]	[]
171_6276	chr8	130528321	130528721	+	1000	198.0	[7.9874573]	[128]	[]	[]	[130528549]	[]
171_62760	chr12	53494036	53494436	+	782	37.0	[]	[]	[7.012898]	[124]	[]	[53494248]
171_62763	chr12	54195070	54195470	+	798	37.0	[]	[]	[7.3083315]	[182]	[]	[54195269]
171_62764	chr12	54282152	54282552	+	668	37.0	[6.9287915, 6.9442596]	[135, 186]	[6.6825495]	[103]	[54282348, 54282399]	[54282316]
171_62766	chr12	56045274	56045674	+	586	37.0	[]	[]	[9.153993]	[123]	[]	[56045486]
171_62767	chr12	56653753	56654153	+	755	37.0	[8.239074]	[80]	[]	[]	[56653925]	[]
171_62768	chr12	57838417	57838817	+	683	37.0	[]	[]	[7.5700417]	[120]	[]	[57838591]
171_62769	chr12	62438135	62438535	+	691	37.0	[]	[]	[6.660366]	[110]	[]	[62438324]
171_62772	chr12	67271071	67271471	+	608	37.0	[]	[]	[11.988031]	[158]	[]	[67271280]
171_62773	chr12	68593309	68593709	+	672	37.0	[6.910793, 11.988031, 11.988031]	[89, 107, 131]	[]	[]	[68593490, 68593508, 68593532]	[]
171_62776	chr12	74286296	74286696	+	758	37.0	[6.6825495]	[136]	[6.747317]	[123]	[74286506]	[74286493]
171_62778	chr12	93060675	93061075	+	726	37.0	[14.352782]	[161]	[]	[]	[93060919]	[]
171_62781	chr12	94107933	94108333	+	685	37.0	[11.988031]	[127]	[]	[]	[94108156]	[]
171_62783	chr12	96902046	96902446	+	776	37.0	[]	[]	[8.9795]	[128]	[]	[96902259]
171_62785	chr12	101792596	101792996	+	755	37.0	[]	[]	[7.5245605]	[117]	[]	[101792785]
171_62788	chr12	105108520	105108920	+	761	37.0	[]	[]	[8.5457]	[225]	[]	[105108771]
171_62792	chr12	108724797	108725197	+	793	37.0	[6.920983]	[178]	[]	[]	[108725041]	[]
171_62798	chr12	116334199	116334599	+	771	37.0	[9.293543]	[82]	[]	[]	[116334364]	[]
171_628	chr6	15905893	15906293	+	1000	549.0	[7.5952926]	[146]	[]	[]	[15906139]	[]
171_62800	chr12	116427273	116427673	+	695	37.0	[]	[]	[10.0733185]	[121]	[]	[116427466]
171_62810	chr12	123583106	123583506	+	792	37.0	[10.314102]	[86]	[]	[]	[123583282]	[]
171_62812	chr12	132086397	132086797	+	749	37.0	[]	[]	[7.3263307]	[240]	[]	[132086639]
171_62818	chr13	30835493	30835893	+	605	37.0	[]	[]	[7.5245605]	[94]	[]	[30835673]
171_62822	chr13	52428338	52428738	+	585	37.0	[]	[]	[10.603825, 8.9615]	[60, 81]	[]	[52428493, 52428514]
171_62824	chr13	79481759	79482159	+	646	37.0	[]	[]	[9.133122]	[154]	[]	[79481988]
171_62833	chr14	21098629	21099029	+	570	37.0	[9.952792]	[78]	[]	[]	[21098805]	[]
171_62838	chr14	39316743	39317143	+	619	37.0	[7.0647864, 6.7503724]	[171, 178]	[]	[]	[39316966, 39316973]	[]
171_62840	chr14	54715204	54715604	+	760	37.0	[]	[]	[9.9073105, 9.133122]	[119, 137]	[]	[54715414, 54715432]
171_62841	chr14	55446131	55446531	+	763	37.0	[]	[]	[6.7503724]	[140]	[]	[55446312]
171_62848	chr14	75402996	75403396	+	575	37.0	[]	[]	[14.352782]	[109]	[]	[75403194]
171_62853	chr14	90760660	90761060	+	730	37.0	[8.9795]	[127]	[]	[]	[90760873]	[]
171_62854	chr14	96762654	96763054	+	762	37.0	[9.133122]	[138]	[6.7503724]	[76]	[96762877]	[96762815]
171_62857	chr14	100385129	100385529	+	756	37.0	[]	[]	[9.293543]	[139]	[]	[100385368]
171_62859	chr14	102185282	102185682	+	736	37.0	[]	[]	[11.344251]	[167]	[]	[102185511]
171_62866	chr15	27017190	27017590	+	681	37.0	[10.370207]	[171]	[]	[]	[27017428]	[]
171_62868	chr15	35161318	35161718	+	723	37.0	[]	[]	[6.9442596]	[177]	[]	[35161568]
171_62872	chr15	43795393	43795793	+	764	37.0	[6.678365]	[187]	[]	[]	[43795638]	[]
171_62875	chr15	50675558	50675958	+	776	37.0	[8.9615]	[155]	[6.8758135]	[179]	[50675758]	[50675782]
171_62878	chr15	56971385	56971785	+	752	37.0	[]	[]	[6.9287915]	[97]	[]	[56971540]
171_62880	chr15	58064459	58064859	+	543	37.0	[9.258564]	[217]	[]	[]	[58064698]	[]
171_62882	chr15	58992154	58992554	+	695	37.0	[]	[]	[7.012898]	[106]	[]	[58992341]
171_62885	chr15	64070089	64070489	+	793	37.0	[]	[]	[9.605281]	[139]	[]	[64070296]
171_62887	chr15	66004624	66005024	+	774	37.0	[8.9795]	[140]	[]	[]	[66004862]	[]
171_62893	chr15	73700169	73700569	+	712	37.0	[9.9073105]	[134]	[]	[]	[73700357]	[]
171_62897	chr15	81400623	81401023	+	784	37.0	[]	[]	[11.344251]	[106]	[]	[81400776]
171_62898	chr15	88246804	88247204	+	782	37.0	[]	[]	[6.660366]	[115]	[]	[88247007]
171_62903	chr15	91291704	91292104	+	758	37.0	[9.133122]	[79]	[]	[]	[91291857]	[]
171_62907	chr15	99251700	99252100	+	615	37.0	[]	[]	[11.988031]	[156]	[]	[99251950]
171_62910	chr15	101657905	101658305	+	745	37.0	[]	[]	[6.6825495]	[164]	[]	[101658135]
171_62911	chr16	42065	42465	+	780	37.0	[11.970033]	[132]	[]	[]	[42291]	[]
171_62914	chr16	712850	713250	+	646	37.0	[7.9874573]	[75]	[]	[]	[713004]	[]
171_62917	chr16	1770408	1770808	+	724	37.0	[]	[]	[9.043116]	[124]	[]	[1770612]
171_6292	chr12	108641063	108641463	+	1000	197.0	[6.9287915]	[132]	[10.314102]	[105]	[108641286]	[108641259]
171_62920	chr16	2673681	2674081	+	670	37.0	[6.7918687]	[137]	[]	[]	[2673899]	[]
171_6293	chr12	116426544	116426944	+	1000	197.0	[8.9615]	[80]	[]	[]	[116426721]	[]
171_62931	chr16	15874889	15875289	+	783	37.0	[9.153993]	[126]	[]	[]	[15875096]	[]
171_62932	chr16	15987633	15988033	+	687	37.0	[6.6825495]	[122]	[]	[]	[15987841]	[]
171_62933	chr16	17014761	17015161	+	776	37.0	[6.789242, 7.9493513]	[79, 143]	[]	[]	[17014933, 17014997]	[]
171_6294	chr13	22428068	22428468	+	1000	197.0	[9.293543]	[135]	[]	[]	[22428303]	[]
171_62940	chr16	28916043	28916443	+	589	37.0	[]	[]	[14.352782]	[95]	[]	[28916223]
171_62943	chr16	46689214	46689614	+	713	37.0	[]	[]	[7.6905684]	[177]	[]	[46689461]
171_62945	chr16	56851933	56852333	+	675	37.0	[]	[]	[6.910793]	[187]	[]	[56852163]
171_62948	chr16	57397484	57397884	+	718	37.0	[]	[]	[6.9442596]	[78]	[]	[57397645]
171_62949	chr16	58032682	58033082	+	740	37.0	[]	[]	[9.303733]	[161]	[]	[58032918]
171_6295	chr13	29456460	29456860	+	1000	197.0	[9.258564]	[67]	[10.370207]	[140]	[29456622]	[29456695]
171_62952	chr16	66603860	66604260	+	785	37.0	[]	[]	[9.043116]	[123]	[]	[66604028]
171_62955	chr16	69329400	69329800	+	791	37.0	[6.9998927]	[172]	[]	[]	[69329597]	[]
171_62960	chr16	80614914	80615314	+	733	37.0	[10.603825]	[79]	[]	[]	[80615091]	[]
171_62964	chr16	84751123	84751523	+	779	37.0	[7.5245605]	[146]	[]	[]	[84751280]	[]
171_6297	chr15	44427336	44427736	+	1000	197.0	[9.605281]	[88]	[]	[]	[44427523]	[]
171_62971	chr16	89363522	89363922	+	785	37.0	[]	[]	[6.678365]	[210]	[]	[89363765]
171_62974	chr17	3827177	3827577	+	783	37.0	[6.621249]	[138]	[]	[]	[3827404]	[]
171_62980	chr17	13306617	13307017	+	772	37.0	[]	[]	[7.931352]	[74]	[]	[13306774]
171_62983	chr17	26603718	26604118	+	610	37.0	[6.920983]	[148]	[]	[]	[26603966]	[]
171_62984	chr17	27380119	27380519	+	746	37.0	[]	[]	[8.239074]	[86]	[]	[27380298]
171_6299	chr15	60417041	60417441	+	1000	197.0	[]	[]	[7.3616753]	[148]	[]	[60417288]
171_62993	chr17	32814769	32815169	+	673	37.0	[11.344251]	[155]	[]	[]	[32815015]	[]
171_62995	chr17	36543323	36543723	+	730	37.0	[]	[]	[6.621249]	[127]	[]	[36543490]
171_62996	chr17	39113841	39114241	+	728	37.0	[]	[]	[11.988031]	[112]	[]	[39114047]
171_630	chr1	16905016	16905416	+	1000	548.0	[6.9287915]	[150]	[9.952792]	[91]	[16905259]	[16905200]
171_63004	chr17	43124366	43124766	+	752	37.0	[6.7503724]	[142]	[]	[]	[43124557]	[]
171_63005	chr17	43994914	43995314	+	703	37.0	[]	[]	[7.9493513]	[142]	[]	[43995121]
171_63006	chr17	44115608	44116008	+	793	37.0	[10.0733185]	[151]	[6.938982]	[126]	[44115831]	[44115806]
171_63009	chr17	45143901	45144301	+	586	37.0	[]	[]	[11.970033]	[155]	[]	[45144144]
171_63013	chr17	48135035	48135435	+	760	37.0	[]	[]	[11.970033]	[129]	[]	[48135231]
171_63014	chr17	48351787	48352187	+	555	37.0	[]	[]	[6.8938127]	[132]	[]	[48351985]
171_63021	chr17	55295935	55296335	+	734	37.0	[6.7712426]	[157]	[]	[]	[55296155]	[]
171_63025	chr17	57226807	57227207	+	675	37.0	[]	[]	[9.691082]	[76]	[]	[57226970]
171_63028	chr17	63380300	63380700	+	615	37.0	[]	[]	[8.9615]	[118]	[]	[63380513]
171_6303	chr17	39334936	39335336	+	1000	197.0	[]	[]	[6.8938127]	[146]	[]	[39335182]
171_63031	chr17	65041580	65041980	+	777	37.0	[7.5425596]	[172]	[]	[]	[65041821]	[]
171_63033	chr17	66623284	66623684	+	586	37.0	[]	[]	[8.239074]	[156]	[]	[66623533]
171_63037	chr17	74211795	74212195	+	780	37.0	[9.112068, 9.9073105]	[124, 159]	[]	[]	[74211957, 74211992]	[]
171_63047	chr17	77247023	77247423	+	754	37.0	[]	[]	[9.043116]	[88]	[]	[77247203]
171_63049	chr17	77450424	77450824	+	655	37.0	[9.133122]	[171]	[]	[]	[77450654]	[]
171_63051	chr17	78599307	78599707	+	707	37.0	[9.9073105]	[68]	[]	[]	[78599462]	[]
171_63060	chr18	1508701	1509101	+	774	37.0	[]	[]	[9.153993]	[60]	[]	[1508856]
171_63071	chr18	47889961	47890361	+	756	37.0	[6.747317]	[125]	[]	[]	[47890170]	[]
171_63073	chr18	58045613	58046013	+	665	37.0	[7.5425596]	[117]	[]	[]	[58045809]	[]
171_63090	chr19	9295550	9295950	+	548	37.0	[11.970033, 6.7918687, 7.5245605]	[123, 132, 207]	[]	[]	[9295712, 9295721, 9295796]	[]
171_631	chr17	28527291	28527691	+	1000	548.0	[]	[]	[9.691082]	[57]	[]	[28527444]
171_6310	chr20	31572794	31573194	+	1000	197.0	[6.9998927]	[126]	[]	[]	[31573008]	[]
171_63106	chr19	17528595	17528995	+	605	37.0	[14.352782]	[151]	[]	[]	[17528813]	[]
171_63113	chr19	33125742	33126142	+	671	37.0	[]	[]	[7.3083315]	[129]	[]	[33125897]
171_63115	chr19	35757218	35757618	+	712	37.0	[7.931352]	[138]	[]	[]	[35757405]	[]
171_63120	chr19	38313668	38314068	+	635	37.0	[6.729318]	[137]	[6.8938127]	[155]	[38313862]	[38313880]
171_63124	chr19	39259083	39259483	+	720	37.0	[6.678365]	[164]	[]	[]	[39259305]	[]
171_63125	chr19	39842408	39842808	+	768	37.0	[8.962336]	[84]	[]	[]	[39842576]	[]
171_63126	chr19	39843972	39844372	+	577	37.0	[8.962336, 9.303733]	[108, 115]	[]	[]	[39844126, 39844133]	[]
171_63127	chr19	40226775	40227175	+	612	37.0	[]	[]	[7.0647864]	[164]	[]	[40227000]
171_63129	chr19	40689317	40689717	+	715	37.0	[6.660366]	[194]	[]	[]	[40689512]	[]
171_63135	chr19	44643481	44643881	+	706	37.0	[]	[]	[14.352782]	[174]	[]	[44643727]
171_63136	chr19	44767322	44767722	+	659	37.0	[14.352782]	[82]	[]	[]	[44767499]	[]
171_63137	chr19	44905355	44905755	+	731	37.0	[10.603825]	[129]	[]	[]	[44905533]	[]
171_63147	chr19	48558169	48558569	+	660	37.0	[8.239074]	[108]	[]	[]	[48558370]	[]
171_63148	chr19	48629565	48629965	+	773	37.0	[14.352782]	[161]	[]	[]	[48629811]	[]
171_63149	chr19	48755304	48755704	+	773	37.0	[]	[]	[9.133122]	[162]	[]	[48755491]
171_63152	chr19	50136546	50136946	+	668	37.0	[6.678365]	[131]	[]	[]	[50136777]	[]
171_63153	chr19	50431157	50431557	+	559	37.0	[7.3616753]	[87]	[]	[]	[50431333]	[]
171_63154	chr19	55173115	55173515	+	701	37.0	[]	[]	[9.303733, 7.6905684, 9.112068]	[121, 162, 185]	[]	[55173294, 55173335, 55173358]
171_63162	chr2	11263240	11263640	+	769	37.0	[6.7712426]	[134]	[]	[]	[11263462]	[]
171_63163	chr2	11503504	11503904	+	567	37.0	[]	[]	[10.370207]	[145]	[]	[11503709]
171_63166	chr2	15242736	15243136	+	597	37.0	[9.303733]	[62]	[]	[]	[15242893]	[]
171_63171	chr2	23330153	23330553	+	650	37.0	[]	[]	[7.5952926]	[81]	[]	[23330320]
171_63174	chr2	26287199	26287599	+	755	37.0	[6.8758135]	[143]	[]	[]	[26287440]	[]
171_63179	chr2	32008813	32009213	+	782	37.0	[9.952792]	[155]	[]	[]	[32009063]	[]
171_63185	chr2	38620264	38620664	+	632	37.0	[9.174619]	[162]	[]	[]	[38620489]	[]
171_63186	chr2	45674160	45674560	+	567	37.0	[]	[]	[11.344251]	[117]	[]	[45674373]
171_63187	chr2	46020536	46020936	+	748	37.0	[]	[]	[9.133122]	[60]	[]	[46020692]
171_6319	chr5	135157919	135158319	+	1000	197.0	[14.352782]	[148]	[]	[]	[135158156]	[]
171_63191	chr2	54471420	54471820	+	772	37.0	[]	[]	[14.352782]	[101]	[]	[54471621]
171_63198	chr2	62926892	62927292	+	784	37.0	[]	[]	[7.0647864]	[64]	[]	[62927050]
171_63202	chr2	69507920	69508320	+	673	37.0	[]	[]	[6.7918687]	[70]	[]	[69508079]
171_63204	chr2	71005866	71006266	+	799	37.0	[9.303733]	[100]	[]	[]	[71006054]	[]
171_63205	chr2	71100458	71100858	+	783	37.0	[7.6905684]	[66]	[]	[]	[71100617]	[]
171_63206	chr2	71531620	71532020	+	722	37.0	[]	[]	[7.012898]	[181]	[]	[71531846]
171_63207	chr2	74059661	74060061	+	768	37.0	[11.988031]	[133]	[]	[]	[74059886]	[]
171_6321	chr6	15368863	15369263	+	1000	197.0	[]	[]	[7.3083315]	[136]	[]	[15369092]
171_63212	chr2	85804591	85804991	+	752	37.0	[]	[]	[10.314102]	[96]	[]	[85804781]
171_63213	chr2	88950016	88950416	+	795	37.0	[]	[]	[9.133122, 6.789242, 10.314102]	[74, 111, 151]	[]	[88950179, 88950216, 88950256]
171_63221	chr2	102735856	102736256	+	763	37.0	[]	[]	[7.030897]	[158]	[]	[102736094]
171_63226	chr2	117953206	117953606	+	697	37.0	[]	[]	[7.012898]	[66]	[]	[117953368]
171_63228	chr2	118774519	118774919	+	656	37.0	[]	[]	[9.133122]	[179]	[]	[118774701]
171_6323	chr6	31620211	31620611	+	1000	197.0	[8.239074]	[114]	[]	[]	[31620422]	[]
171_63233	chr2	121476141	121476541	+	792	37.0	[]	[]	[6.7712426]	[141]	[]	[121476379]
171_63237	chr2	133886583	133886983	+	766	37.0	[7.0647864]	[119]	[]	[]	[133886786]	[]
171_63238	chr2	134228375	134228775	+	774	37.0	[9.395648]	[149]	[]	[]	[134228621]	[]
171_63239	chr2	138090291	138090691	+	764	37.0	[6.6825495]	[124]	[]	[]	[138090503]	[]
171_63240	chr2	138827445	138827845	+	557	37.0	[]	[]	[8.9795]	[127]	[]	[138827644]
171_63242	chr2	144099664	144100064	+	753	37.0	[7.5245605]	[96]	[11.970033]	[131]	[144099834]	[144099869]
171_63245	chr2	156445812	156446212	+	730	37.0	[6.920983]	[79]	[]	[]	[156445963]	[]
171_63257	chr2	171535847	171536247	+	695	37.0	[]	[]	[6.7503724]	[127]	[]	[171536008]
171_63259	chr2	173400726	173401126	+	735	37.0	[]	[]	[6.7712426]	[85]	[]	[173400911]
171_63261	chr2	177214768	177215168	+	730	37.0	[]	[]	[7.0647864, 6.6825495]	[197, 235]	[]	[177214980, 177215018]
171_63264	chr2	178891363	178891763	+	780	37.0	[]	[]	[7.030897]	[153]	[]	[178891579]
171_63268	chr2	186917913	186918313	+	560	37.0	[]	[]	[8.9615]	[105]	[]	[186918090]
171_63269	chr2	189610681	189611081	+	723	37.0	[6.729318]	[151]	[]	[]	[189610929]	[]
171_63270	chr2	189783285	189783685	+	761	37.0	[]	[]	[8.9615]	[131]	[]	[189783503]
171_63274	chr2	196169544	196169944	+	773	37.0	[6.9287915]	[101]	[]	[]	[196169720]	[]
171_63278	chr2	202910091	202910491	+	714	37.0	[7.3616753]	[150]	[]	[]	[202910266]	[]
171_63279	chr2	208040779	208041179	+	762	37.0	[7.9874573]	[175]	[]	[]	[208041017]	[]
171_63280	chr2	216403999	216404399	+	776	37.0	[9.395648]	[116]	[]	[]	[216404208]	[]
171_63281	chr2	218991662	218992062	+	799	37.0	[]	[]	[14.352782]	[89]	[]	[218991838]
171_63286	chr2	231414984	231415384	+	649	37.0	[9.691082]	[91]	[7.9874573]	[132]	[231415150]	[231415191]
171_63287	chr2	231517500	231517900	+	586	37.0	[]	[]	[9.258564]	[121]	[]	[231517686]
171_63288	chr2	240025192	240025592	+	763	37.0	[9.112068]	[147]	[]	[]	[240025421]	[]
171_63296	chr20	3727629	3728029	+	754	37.0	[14.352782]	[117]	[]	[]	[3727835]	[]
171_63297	chr20	4685921	4686321	+	780	37.0	[7.9874573]	[151]	[]	[]	[4686077]	[]
171_63304	chr20	31557248	31557648	+	780	37.0	[]	[]	[6.747317]	[163]	[]	[31557460]
171_63310	chr20	38455065	38455465	+	766	37.0	[]	[]	[7.9874573]	[66]	[]	[38455223]
171_63319	chr20	49132962	49133362	+	772	37.0	[7.931352]	[134]	[]	[]	[49133137]	[]
171_63325	chr20	56360314	56360714	+	556	37.0	[7.5952926]	[199]	[]	[]	[56360536]	[]
171_6333	chr7	123498628	123499028	+	1000	197.0	[]	[]	[9.9073105]	[124]	[]	[123498845]
171_63334	chr21	29504832	29505232	+	581	37.0	[]	[]	[9.258564]	[82]	[]	[29505010]
171_6334	chr7	151969534	151969934	+	1000	197.0	[7.030897]	[64]	[]	[]	[151969687]	[]
171_63342	chr21	42977801	42978201	+	747	37.0	[9.303733]	[91]	[]	[]	[42977976]	[]
171_63344	chr21	44329151	44329551	+	761	37.0	[]	[]	[6.747317, 6.729318]	[147, 201]	[]	[44329348, 44329402]
171_63348	chr22	16594032	16594432	+	750	37.0	[11.988031]	[150]	[]	[]	[16594259]	[]
171_63350	chr22	19288548	19288948	+	753	37.0	[10.314102]	[178]	[]	[]	[19288791]	[]
171_63352	chr22	19368015	19368415	+	669	37.0	[]	[]	[7.5245605]	[96]	[]	[19368204]
171_63358	chr22	19696493	19696893	+	704	37.0	[6.621249]	[113]	[6.9287915]	[131]	[19696693]	[19696711]
171_63359	chr22	19708981	19709381	+	788	37.0	[]	[]	[9.133122]	[160]	[]	[19709192]
171_63365	chr22	20032698	20033098	+	667	37.0	[]	[]	[11.988031]	[234]	[]	[20032946]
171_63366	chr22	20185675	20186075	+	742	37.0	[6.920983]	[133]	[]	[]	[20185904]	[]
171_63368	chr22	20273202	20273602	+	743	37.0	[10.0733185]	[170]	[]	[]	[20273447]	[]
171_63372	chr22	20608634	20609034	+	768	37.0	[]	[]	[6.678365]	[191]	[]	[20608835]
171_63374	chr22	20704464	20704864	+	741	37.0	[7.931352]	[155]	[]	[]	[20704671]	[]
171_63378	chr22	21586485	21586885	+	782	37.0	[7.9493513]	[101]	[]	[]	[21586661]	[]
171_63379	chr22	21662744	21663144	+	625	37.0	[]	[]	[7.3083315]	[126]	[]	[21662965]
171_63381	chr22	21730060	21730460	+	751	37.0	[]	[]	[6.678365]	[210]	[]	[21730271]
