#PeakID(python identify_motif.py ./ENCODE_processed_files/PKNOX1_idr.fa PKNOX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
36_5874	chr9	6630521	6630921	+	1000	205.0	[13.044986]	[122]	[12.638885]	[98]	[6630736]	[6630712]
36_5875	chr9	87810679	87811079	+	1000	205.0	[11.002518]	[159]	[]	[]	[87810886]	[]
36_5885	chr4	74394729	74395129	+	1000	204.5	[]	[]	[7.2774377, 11.785644]	[108, 121]	[]	[74394931, 74394944]
36_5888	chr1	8915398	8915798	+	1000	204.0	[]	[]	[14.492824]	[119]	[]	[8915607]
36_589	chr18	76492853	76493253	+	1000	809.0	[]	[]	[13.053981]	[98]	[]	[76493050]
36_5893	chr16	30355262	30355662	+	1000	204.0	[]	[]	[10.426273]	[101]	[]	[30355429]
36_5895	chr18	36066001	36066401	+	1000	204.0	[]	[]	[11.350836]	[80]	[]	[36066171]
36_5897	chr19	2900518	2900918	+	1000	204.0	[]	[]	[7.625756]	[149]	[]	[2900693]
36_5898	chr19	4555989	4556389	+	1000	204.0	[7.765777]	[191]	[]	[]	[4556222]	[]
36_5899	chr19	28555295	28555695	+	1000	204.0	[]	[]	[11.964068]	[97]	[]	[28555489]
36_590	chr7	100200234	100200634	+	1000	809.0	[]	[]	[14.959101]	[105]	[]	[100200437]
36_5902	chr5	39203513	39203913	+	1000	204.0	[]	[]	[12.91743]	[147]	[]	[39203742]
36_5903	chr5	72079362	72079762	+	1000	204.0	[]	[]	[12.430346]	[104]	[]	[72079564]
36_5908	chr9	113275428	113275828	+	1000	204.0	[]	[]	[7.445826, 10.479597]	[109, 127]	[]	[113275629, 113275647]
36_5913	chr11	130785424	130785824	+	1000	203.5	[9.949714]	[83]	[]	[]	[130785603]	[]
36_5917	chr2	9967166	9967566	+	1000	203.5	[7.730351]	[153]	[10.479256]	[116]	[9967405]	[9967368]
36_592	chr15	64381394	64381794	+	1000	808.5	[]	[]	[10.991502]	[109]	[]	[64381598]
36_5921	chr3	64685810	64686210	+	1000	203.5	[]	[]	[12.25192]	[117]	[]	[64686008]
36_5926	chrX	47637474	47637874	+	1000	203.5	[]	[]	[14.610782, 7.84375]	[118, 136]	[]	[47637677, 47637695]
36_593	chr8	106725905	106726305	+	1000	808.5	[]	[]	[11.925329]	[96]	[]	[106726098]
36_5933	chr11	63480008	63480408	+	1000	203.0	[9.136437]	[164]	[9.794609]	[131]	[63480256]	[63480223]
36_5936	chr5	177300303	177300703	+	1000	203.0	[]	[]	[10.364809]	[98]	[]	[177300487]
36_5938	chr6	122471603	122472003	+	1000	203.0	[]	[]	[8.8627205]	[156]	[]	[122471848]
36_594	chr19	2375334	2375734	+	1000	808.0	[13.296596, 13.296596]	[69, 131]	[]	[]	[2375503, 2375565]	[]
36_5941	chr1	40450569	40450969	+	1000	202.5	[10.110129]	[87]	[]	[]	[40450754]	[]
36_5942	chr12	6371073	6371473	+	1000	202.5	[]	[]	[8.249451, 11.136967]	[54, 114]	[]	[6371226, 6371286]
36_5943	chr12	122098218	122098618	+	1000	202.5	[10.945533]	[96]	[]	[]	[122098412]	[]
36_5946	chr17	27491892	27492292	+	1000	202.5	[8.949832]	[91]	[7.252072]	[59]	[27492079]	[27492047]
36_5949	chr2	74029989	74030389	+	1000	202.5	[11.747158]	[130]	[]	[]	[74030204]	[]
36_595	chr12	7130143	7130543	+	1000	807.5	[8.258101]	[81]	[7.5829563]	[69]	[7130324]	[7130312]
36_5957	chr6	31877518	31877918	+	1000	202.5	[10.479256]	[96]	[]	[]	[31877712]	[]
36_5959	chr1	198167693	198168093	+	1000	202.0	[8.099306]	[105]	[]	[]	[198167887]	[]
36_5962	chr10	84156793	84157193	+	1000	202.0	[8.302331]	[149]	[10.053806]	[95]	[84157039]	[84156985]
36_5963	chr16	68289532	68289932	+	1000	202.0	[11.351634, 7.9442024]	[94, 98]	[]	[]	[68289725, 68289729]	[]
36_5964	chr2	42196167	42196567	+	1000	202.0	[]	[]	[10.97638]	[108]	[]	[42196368]
36_5966	chr22	29871650	29872050	+	1000	202.0	[]	[]	[8.518409]	[88]	[]	[29871836]
36_5970	chrX	152155754	152156154	+	1000	202.0	[14.959101, 7.8270597]	[100, 126]	[]	[]	[152155950, 152155976]	[]
36_5971	chr1	20308481	20308881	+	1000	201.5	[]	[]	[14.610782]	[107]	[]	[20308684]
36_5972	chr1	27349772	27350172	+	1000	201.5	[7.977814]	[111]	[]	[]	[27349973]	[]
36_5983	chr3	4741568	4741968	+	1000	201.5	[7.3335357]	[112]	[]	[]	[4741764]	[]
36_599	chr6	52664124	52664524	+	1000	807.5	[8.99568]	[113]	[7.2725053]	[116]	[52664329]	[52664332]
36_5997	chr21	46294831	46295231	+	1000	201.0	[12.799472]	[100]	[]	[]	[46295027]	[]
36_6	chr2	97663873	97664273	+	1000	1456.0	[10.107054]	[137]	[8.258101]	[111]	[97664086]	[97664060]
36_600	chr7	151709653	151710053	+	1000	807.5	[9.134563, 7.619144, 14.492824, 10.171764, 7.619144, 8.668286]	[54, 79, 96, 120, 130, 141]	[]	[]	[151709806, 151709831, 151709848, 151709872, 151709882, 151709893]	[]
36_6002	chr6	122399321	122399721	+	1000	201.0	[]	[]	[9.048256]	[137]	[]	[122399553]
36_6004	chr7	138243397	138243797	+	1000	201.0	[7.5287027]	[81]	[8.693311]	[116]	[138243569]	[138243604]
36_6010	chr16	1308351	1308751	+	1000	200.5	[7.6886597, 7.118459, 10.364809]	[84, 144, 148]	[]	[]	[1308520, 1308580, 1308584]	[]
36_6013	chr19	1490756	1491156	+	1000	200.5	[]	[]	[7.625756]	[117]	[]	[1490960]
36_6016	chr21	42228084	42228484	+	1000	200.5	[8.597721, 12.082027]	[113, 117]	[]	[]	[42228296, 42228300]	[]
36_6018	chr3	119418189	119418589	+	1000	200.5	[7.1636424]	[130]	[7.372182]	[129]	[119418400]	[119418399]
36_6020	chr4	99723531	99723931	+	1000	200.5	[13.044986]	[93]	[7.7539153]	[59]	[99723721]	[99723687]
36_6023	chr8	21660729	21661129	+	1000	200.5	[7.950842]	[138]	[]	[]	[21660962]	[]
36_6026	chr9	133003009	133003409	+	1000	200.5	[]	[]	[12.638885]	[114]	[]	[133003210]
36_6031	chr1	234772328	234772728	+	1000	200.0	[9.761811]	[80]	[]	[]	[234772503]	[]
36_6033	chr11	118887681	118888081	+	1000	200.0	[8.763769]	[102]	[]	[]	[118887864]	[]
36_6039	chr2	54557596	54557996	+	1000	200.0	[]	[]	[7.243459]	[170]	[]	[54557791]
36_604	chrM	5191	5591	+	1000	806.5	[7.5706415]	[118]	[]	[]	[5408]	[]
36_6040	chr2	168317302	168317702	+	1000	200.0	[11.865117]	[93]	[]	[]	[168317487]	[]
36_6042	chr7	33130265	33130665	+	1000	200.0	[]	[]	[12.948277]	[111]	[]	[33130474]
36_6044	chr8	1373027	1373427	+	1000	200.0	[12.017504]	[76]	[]	[]	[1373199]	[]
36_6046	chr9	108212161	108212561	+	1000	200.0	[]	[]	[12.830319]	[100]	[]	[108212358]
36_6053	chr17	42181162	42181562	+	1000	199.5	[9.328998]	[82]	[]	[]	[42181335]	[]
36_6068	chr3	42148923	42149323	+	1000	199.0	[7.594908]	[98]	[]	[]	[42149120]	[]
36_6072	chr6	93419428	93419828	+	1000	199.0	[12.830319]	[126]	[]	[]	[93419642]	[]
36_6075	chr10	95528993	95529393	+	1000	198.5	[]	[]	[7.727292]	[71]	[]	[95529158]
36_608	chr1	150628998	150629398	+	1000	805.5	[11.459053]	[130]	[]	[]	[150629224]	[]
36_6082	chr2	203014392	203014792	+	1000	198.5	[8.908351]	[76]	[]	[]	[203014549]	[]
36_6083	chr20	36573955	36574355	+	1000	198.5	[12.799472]	[103]	[]	[]	[36574155]	[]
36_6084	chr21	37563733	37564133	+	1000	198.5	[7.6317334, 7.5829563]	[93, 97]	[]	[]	[37563925, 37563929]	[]
36_6085	chr3	173007142	173007542	+	1000	198.5	[8.822879]	[97]	[]	[]	[173007331]	[]
36_6088	chr5	131747576	131747976	+	1000	198.5	[7.43415, 12.799472]	[196, 202]	[]	[]	[131747788, 131747794]	[]
36_6093	chr1	44739592	44739992	+	1000	198.0	[11.509435]	[94]	[]	[]	[44739772]	[]
36_6094	chr1	45960935	45961335	+	1000	198.0	[]	[]	[7.1821637, 9.59378, 9.018479]	[79, 87, 101]	[]	[45961114, 45961122, 45961136]
36_6095	chr1	156524593	156524993	+	1000	198.0	[14.492824]	[122]	[]	[]	[156524803]	[]
36_6099	chr14	56195676	56196076	+	1000	198.0	[13.296596]	[101]	[]	[]	[56195866]	[]
36_61	chr2	71227095	71227495	+	1000	963.0	[]	[]	[7.643009]	[88]	[]	[71227282]
36_6101	chr17	40350368	40350768	+	1000	198.0	[7.797315, 8.3229685]	[101, 130]	[]	[]	[40350564, 40350593]	[]
36_6103	chr3	44330445	44330845	+	1000	198.0	[]	[]	[12.799472]	[98]	[]	[44330633]
36_6105	chr6	12275088	12275488	+	1000	198.0	[9.374846]	[81]	[11.459053]	[132]	[12275266]	[12275317]
36_6106	chr8	9072905	9073305	+	1000	198.0	[]	[]	[14.610782]	[108]	[]	[9073109]
36_6107	chrX	154409172	154409572	+	1000	198.0	[]	[]	[10.347194, 9.697288]	[206, 210]	[]	[154409418, 154409422]
36_6110	chr1	203625521	203625921	+	1000	197.5	[]	[]	[14.610782, 8.352595]	[106, 110]	[]	[203625724, 203625728]
36_6112	chr10	72244169	72244569	+	791	197.5	[8.301034]	[102]	[]	[]	[72244366]	[]
36_6114	chr14	96939985	96940385	+	1000	197.5	[8.363305, 12.290566]	[89, 93]	[]	[]	[96940174, 96940178]	[]
36_6116	chr20	53162380	53162780	+	1000	197.5	[]	[]	[7.12374, 8.123905]	[102, 135]	[]	[53162579, 53162612]
36_6118	chr3	43770521	43770921	+	1000	197.5	[7.082794]	[73]	[]	[]	[43770689]	[]
36_612	chr5	43313504	43313904	+	1000	805.5	[9.488749, 8.732922]	[66, 70]	[]	[]	[43313669, 43313673]	[]
36_6126	chr1	46303441	46303841	+	1000	197.0	[7.134114]	[183]	[8.857578]	[111]	[46303679]	[46303607]
36_6130	chr17	7885938	7886338	+	1000	197.0	[]	[]	[14.492824, 10.364809]	[96, 182]	[]	[7886095, 7886181]
36_6133	chr21	14545899	14546299	+	1000	197.0	[14.610782]	[119]	[]	[]	[14546104]	[]
36_6137	chr6	90387834	90388234	+	1000	197.0	[10.123138, 14.959101, 7.730351]	[79, 100, 104]	[]	[]	[90388013, 90388034, 90388038]	[]
36_614	chr10	101031004	101031404	+	1000	805.0	[]	[]	[11.509435, 8.876314]	[117, 121]	[]	[101031220, 101031224]
36_6140	chr8	143956697	143957097	+	1000	197.0	[]	[]	[10.426273]	[103]	[]	[143956891]
36_6141	chr1	19869927	19870327	+	1000	196.5	[]	[]	[7.5943837]	[96]	[]	[19870109]
36_6145	chr2	128193560	128193960	+	1000	196.5	[9.7657]	[110]	[7.2170777]	[92]	[128193769]	[128193751]
36_6146	chr3	12405694	12406094	+	1000	196.5	[]	[]	[10.337806]	[94]	[]	[12405859]
36_6147	chr3	158058762	158059162	+	1000	196.5	[7.3931785]	[150]	[7.2228217]	[103]	[158059001]	[158058954]
36_615	chr19	12736868	12737268	+	1000	805.0	[9.68468]	[90]	[]	[]	[12737058]	[]
36_6151	chr6	17600121	17600521	+	1000	196.5	[7.654458]	[167]	[]	[]	[17600371]	[]
36_6157	chr1	827119	827519	+	1000	196.0	[8.922795, 9.640319]	[61, 99]	[]	[]	[827276, 827314]	[]
36_6159	chr10	113060411	113060811	+	1000	196.0	[]	[]	[14.610782]	[100]	[]	[113060606]
36_6163	chr15	67799726	67800126	+	1000	196.0	[]	[]	[11.785644]	[96]	[]	[67799921]
36_6166	chr19	17332585	17332985	+	1000	196.0	[7.7837863]	[240]	[]	[]	[17332826]	[]
36_6167	chr19	46296737	46297137	+	1000	196.0	[9.039978]	[97]	[]	[]	[46296929]	[]
36_6173	chr10	50531406	50531806	+	1000	195.5	[]	[]	[12.172607]	[101]	[]	[50531589]
36_6175	chr11	95229368	95229768	+	1000	195.5	[10.97638]	[126]	[]	[]	[95229573]	[]
36_6177	chr17	28912936	28913336	+	1000	195.5	[]	[]	[14.610782]	[128]	[]	[28913150]
36_6178	chr17	82457939	82458339	+	1000	195.5	[9.561028, 10.419522]	[128, 132]	[]	[]	[82458153, 82458157]	[]
36_618	chr19	49929788	49930188	+	1000	804.0	[13.265748]	[102]	[]	[]	[49929986]	[]
36_6183	chr6	13302807	13303207	+	1000	195.5	[]	[]	[8.099306]	[155]	[]	[13303033]
36_6184	chr6	46170863	46171263	+	1000	195.5	[]	[]	[14.959101]	[131]	[]	[46171083]
36_6187	chr1	28322306	28322706	+	1000	195.0	[]	[]	[10.419522, 13.044986]	[127, 131]	[]	[28322521, 28322525]
36_6188	chr1	44799890	44800290	+	1000	195.0	[8.8627205]	[234]	[]	[]	[44800109]	[]
36_619	chr9	128067271	128067671	+	1000	804.0	[]	[]	[9.640319]	[101]	[]	[128067465]
36_6192	chr2	156589559	156589959	+	1000	195.0	[]	[]	[10.231977]	[93]	[]	[156589743]
36_6196	chr22	42553781	42554181	+	1000	195.0	[11.785644]	[113]	[9.040413]	[77]	[42553987]	[42553951]
36_6199	chr4	80135132	80135532	+	1000	195.0	[8.347363]	[118]	[]	[]	[80135321]	[]
36_620	chr1	54272990	54273390	+	1000	803.5	[7.752364]	[146]	[]	[]	[54273231]	[]
36_6207	chr1	156836277	156836677	+	1000	194.5	[14.959101, 7.8090506]	[89, 115]	[]	[]	[156836465, 156836491]	[]
36_6209	chr12	49980725	49981125	+	1000	194.5	[10.829789]	[108]	[]	[]	[49980932]	[]
36_6210	chr12	56593926	56594326	+	1000	194.5	[]	[]	[11.785644, 11.785644]	[100, 136]	[]	[56594106, 56594142]
36_6217	chr2	8803869	8804269	+	1000	194.5	[]	[]	[10.831086]	[72]	[]	[8804040]
36_6223	chr6	149545872	149546272	+	1000	194.5	[8.131445]	[110]	[]	[]	[149546045]	[]
36_6224	chr6	156719808	156720208	+	1000	194.5	[11.925329]	[96]	[]	[]	[156719967]	[]
36_6225	chr7	107480875	107481275	+	1000	194.5	[8.159381]	[101]	[10.337806, 10.361639]	[89, 98]	[107481070]	[107481058, 107481067]
36_6227	chr8	56039183	56039583	+	1000	194.5	[7.3646345, 12.082027]	[71, 97]	[]	[]	[56039351, 56039377]	[]
36_6229	chr11	9790723	9791123	+	1000	194.0	[]	[]	[9.955025, 12.269929]	[99, 103]	[]	[9790922, 9790926]
36_6233	chr15	89575164	89575564	+	1000	194.0	[]	[]	[9.168581, 7.5943837]	[57, 84]	[]	[89575319, 89575346]
36_6239	chr20	36138846	36139246	+	1000	194.0	[14.610782]	[116]	[8.726171, 8.30987]	[101, 105]	[36139056]	[36139041, 36139045]
36_6242	chr3	155303526	155303926	+	1000	194.0	[]	[]	[14.959101]	[137]	[]	[155303750]
36_6243	chr3	186209646	186210046	+	1000	194.0	[]	[]	[10.76784]	[122]	[]	[186209864]
36_6247	chr7	146084076	146084476	+	1000	194.0	[11.903602]	[127]	[8.60517]	[113]	[146084289]	[146084275]
36_6249	chr8	8828718	8829118	+	1000	194.0	[]	[]	[8.040911, 13.265748]	[84, 116]	[]	[8828896, 8828928]
36_6251	chr1	23521542	23521942	+	1000	193.5	[]	[]	[12.830319]	[124]	[]	[23521747]
36_6256	chr13	94665558	94665958	+	1000	193.5	[7.8863187, 14.492824]	[78, 105]	[]	[]	[94665729, 94665756]	[]
36_6258	chr15	65862696	65863096	+	1000	193.5	[]	[]	[8.832022]	[102]	[]	[65862868]
36_6267	chr6	43114199	43114599	+	1000	193.5	[]	[]	[10.270717, 12.91743, 10.270717]	[56, 76, 94]	[]	[43114350, 43114370, 43114388]
36_6268	chr8	8752209	8752609	+	1000	193.5	[9.167285]	[89]	[8.347363]	[135]	[8752378]	[8752424]
36_6275	chr17	49192774	49193174	+	1000	193.0	[]	[]	[7.7265677]	[115]	[]	[49192985]
36_6276	chr17	70137347	70137747	+	1000	193.0	[]	[]	[8.661665]	[91]	[]	[70137535]
36_6277	chr19	50050943	50051343	+	1000	193.0	[]	[]	[8.822879]	[109]	[]	[50051135]
36_6282	chr20	4689164	4689564	+	1000	193.0	[7.099119, 12.290566]	[97, 101]	[]	[]	[4689360, 4689364]	[]
36_629	chr1	30758777	30759177	+	1000	801.5	[]	[]	[8.2925205]	[99]	[]	[30758976]
36_6295	chr10	49118405	49118805	+	1000	192.5	[9.245461]	[79]	[]	[]	[49118564]	[]
36_6299	chr2	169285535	169285935	+	1000	192.5	[]	[]	[8.605968, 14.959101]	[72, 100]	[]	[169285703, 169285731]
36_6300	chr20	35875495	35875895	+	1000	192.5	[]	[]	[7.354904, 10.229236]	[72, 116]	[]	[35875664, 35875708]
36_6302	chr3	119524914	119525314	+	1000	192.5	[]	[]	[8.355804]	[131]	[]	[119525133]
36_6303	chr7	151246934	151247334	+	1000	192.5	[]	[]	[14.492824]	[97]	[]	[151247118]
36_6306	chr1	36572892	36573292	+	1000	192.0	[10.991502]	[108]	[]	[]	[36573090]	[]
36_631	chrX	40580615	40581015	+	1000	801.5	[]	[]	[7.1136417, 9.328998]	[92, 134]	[]	[40580800, 40580842]
36_6313	chr15	43510684	43511084	+	1000	192.0	[10.419522]	[138]	[]	[]	[43510885]	[]
36_6323	chr5	140710948	140711348	+	1000	192.0	[7.7032223, 7.511961]	[87, 125]	[]	[]	[140711125, 140711163]	[]
36_633	chr1	33472310	33472710	+	1000	800.0	[8.853726]	[110]	[]	[]	[33472520]	[]
36_6336	chr15	63510509	63510909	+	1000	191.5	[14.959101]	[117]	[]	[]	[63510714]	[]
36_6338	chr2	173869236	173869636	+	1000	191.5	[]	[]	[7.2228217]	[106]	[]	[173869440]
36_6342	chr3	172138826	172139226	+	1000	191.5	[10.724771]	[114]	[]	[]	[172139021]	[]
36_6343	chr7	92528491	92528891	+	1000	191.5	[]	[]	[8.114096]	[157]	[]	[92528711]
36_6347	chr1	222543859	222544259	+	1000	191.0	[14.492824]	[134]	[]	[]	[222544073]	[]
36_6348	chr1	235128853	235129253	+	1000	191.0	[7.175591, 8.427828]	[160, 179]	[]	[]	[235129085, 235129104]	[]
36_6350	chr16	4474405	4474805	+	1000	191.0	[]	[]	[9.150573]	[126]	[]	[4474606]
36_6354	chr17	61809845	61810245	+	1000	191.0	[]	[]	[14.492824, 12.135462]	[94, 138]	[]	[61810031, 61810075]
36_6366	chr12	49322908	49323308	+	1000	190.5	[8.114096]	[125]	[]	[]	[49323095]	[]
36_6369	chr14	50038318	50038718	+	1000	190.5	[13.044986, 8.751872]	[97, 116]	[]	[]	[50038511, 50038530]	[]
36_637	chr12	14803514	14803914	+	1000	799.0	[10.354999, 9.51774]	[78, 82]	[7.1120214]	[94]	[14803690, 14803694]	[14803706]
36_6371	chr14	68486017	68486417	+	1000	190.5	[12.290566]	[98]	[]	[]	[68486212]	[]
36_6373	chr14	90627419	90627819	+	1000	190.5	[10.419522]	[134]	[]	[]	[90627652]	[]
36_6380	chr2	200525794	200526194	+	1000	190.5	[]	[]	[9.474763]	[202]	[]	[200526012]
36_6381	chr20	62740143	62740543	+	1000	190.5	[7.977814]	[145]	[]	[]	[62740356]	[]
36_6383	chr4	112231585	112231985	+	1000	190.5	[]	[]	[9.4543295]	[102]	[]	[112231782]
36_6384	chr5	154985127	154985527	+	1000	190.5	[]	[]	[7.2228217]	[94]	[]	[154985318]
36_6385	chr6	34248901	34249301	+	1000	190.5	[]	[]	[8.114096, 9.150573]	[145, 191]	[]	[34249096, 34249142]
36_6393	chrX	20266839	20267239	+	1000	190.5	[]	[]	[11.964068]	[142]	[]	[20267039]
36_6394	chrX	153944454	153944854	+	1000	190.5	[]	[]	[14.492824]	[113]	[]	[153944660]
36_6398	chr1	210236531	210236931	+	1000	190.0	[7.48246, 9.574439]	[74, 111]	[8.101256]	[81]	[210236701, 210236738]	[210236708]
36_6399	chr1	231604070	231604470	+	1000	190.0	[]	[]	[7.07264, 12.25192]	[97, 101]	[]	[231604266, 231604270]
36_64	chr19	47048485	47048885	+	1000	959.0	[]	[]	[11.747158, 8.357705]	[91, 131]	[]	[47048676, 47048716]
36_6403	chr12	55927863	55928263	+	1000	190.0	[]	[]	[9.465427]	[69]	[]	[55928029]
36_6404	chr12	92403683	92404083	+	1000	190.0	[8.267412, 10.110129]	[95, 99]	[]	[]	[92403858, 92403862]	[]
36_6408	chr16	46621171	46621571	+	1000	190.0	[]	[]	[8.9806795, 9.51774]	[76, 91]	[]	[46621334, 46621349]
36_6412	chr17	38926640	38927040	+	1000	190.0	[]	[]	[7.7032223]	[80]	[]	[38926813]
36_6426	chr11	66002022	66002422	+	1000	189.5	[]	[]	[7.354904]	[92]	[]	[66002193]
36_643	chr3	14432191	14432591	+	1000	798.5	[12.799472]	[97]	[]	[]	[14432388]	[]
36_6430	chr14	21267574	21267974	+	1000	189.5	[]	[]	[8.099306, 13.520257]	[96, 100]	[]	[21267770, 21267774]
36_6432	chr16	30748058	30748458	+	1000	189.5	[8.258101]	[134]	[]	[]	[30748217]	[]
36_6434	chr19	20039395	20039795	+	1000	189.5	[14.492824]	[123]	[]	[]	[20039618]	[]
36_6437	chr21	33947719	33948119	+	1000	189.5	[7.9090195]	[132]	[]	[]	[33947943]	[]
36_6438	chr22	44025524	44025924	+	1000	189.5	[]	[]	[9.145273]	[94]	[]	[44025714]
36_6439	chr3	42179417	42179817	+	1000	189.5	[]	[]	[12.290566]	[133]	[]	[42179639]
36_644	chr1	26378441	26378841	+	1000	798.0	[7.2725053]	[57]	[12.91743, 9.606707]	[96, 100]	[26378598]	[26378637, 26378641]
36_6441	chr6	37210381	37210781	+	1000	189.5	[7.0857067]	[183]	[]	[]	[37210612]	[]
36_6442	chr6	46437935	46438335	+	1000	189.5	[9.574439]	[106]	[7.448997]	[78]	[46438123]	[46438095]
36_6443	chr6	110625892	110626292	+	735	189.5	[]	[]	[7.6007266, 11.865117]	[70, 100]	[]	[110626054, 110626084]
36_6445	chr7	112414883	112415283	+	1000	189.5	[]	[]	[10.55093]	[136]	[]	[112415108]
36_6450	chr10	102478986	102479386	+	1000	189.0	[12.082027, 7.6995034]	[142, 146]	[]	[]	[102479206, 102479210]	[]
36_6451	chr11	19660178	19660578	+	1000	189.0	[]	[]	[7.9090195, 14.492824]	[70, 93]	[]	[19660348, 19660371]
36_6452	chr12	12334351	12334751	+	1000	189.0	[]	[]	[10.110129]	[94]	[]	[12334542]
36_6454	chr12	120540422	120540822	+	1000	189.0	[]	[]	[9.488749]	[100]	[]	[120540613]
36_646	chr21	37435188	37435588	+	1000	798.0	[9.218403]	[101]	[]	[]	[37435389]	[]
36_6464	chr4	99030374	99030774	+	1000	189.0	[14.492824]	[117]	[]	[]	[99030578]	[]
36_6467	chr5	181194432	181194832	+	1000	189.0	[]	[]	[11.459053]	[100]	[]	[181194590]
36_6468	chr6	13709680	13710080	+	1000	189.0	[]	[]	[10.821276]	[152]	[]	[13709889]
36_6471	chr8	101198418	101198818	+	1000	189.0	[12.948277]	[104]	[8.140618]	[79]	[101198607]	[101198582]
36_6475	chr12	47021264	47021664	+	1000	188.5	[7.9661655]	[110]	[]	[]	[47021467]	[]
36_6476	chr14	67694685	67695085	+	1000	188.5	[]	[]	[8.068459]	[127]	[]	[67694854]
36_6478	chr19	43463723	43464123	+	1000	188.5	[7.051097]	[151]	[]	[]	[43463882]	[]
36_6491	chrX	9462939	9463339	+	1000	188.5	[10.569666]	[112]	[7.474393]	[137]	[9463124]	[9463149]
36_6494	chr1	154157782	154158182	+	1000	188.0	[]	[]	[8.939942, 8.352595]	[133, 137]	[]	[154157992, 154157996]
36_6495	chr11	2868153	2868553	+	1000	188.0	[11.382482]	[92]	[]	[]	[2868306]	[]
36_65	chr19	51394151	51394551	+	1000	955.5	[9.4847555]	[100]	[]	[]	[51394316]	[]
36_650	chr1	197146581	197146981	+	1000	797.0	[7.8804946]	[99]	[]	[]	[197146779]	[]
36_6502	chr2	20212429	20212829	+	1000	188.0	[8.099306]	[100]	[]	[]	[20212616]	[]
36_6508	chr5	127518219	127518619	+	1000	188.0	[13.265748]	[116]	[]	[]	[127518422]	[]
36_6509	chr5	153717292	153717692	+	1000	188.0	[14.959101]	[64]	[7.730351, 14.959101]	[107, 111]	[153717455]	[153717498, 153717502]
36_6512	chr6	149444664	149445064	+	1000	188.0	[]	[]	[8.786245, 10.597214, 9.606707, 14.959101, 12.290566, 8.481263, 10.472958, 14.610782, 8.5077, 8.210917]	[82, 88, 92, 96, 106, 110, 114, 124, 146, 160]	[]	[149444830, 149444836, 149444840, 149444844, 149444854, 149444858, 149444862, 149444872, 149444894, 149444908]
36_6518	chrX	109886148	109886548	+	1000	188.0	[]	[]	[13.265748]	[135]	[]	[109886372]
36_652	chr13	91347392	91347792	+	1000	796.0	[11.857753]	[93]	[]	[]	[91347584]	[]
36_6527	chr20	53912353	53912753	+	1000	187.5	[]	[]	[8.183076, 10.3468]	[76, 112]	[]	[53912506, 53912542]
36_6528	chr3	14262198	14262598	+	1000	187.5	[8.789415, 7.73407]	[131, 135]	[]	[]	[14262418, 14262422]	[]
36_6532	chr3	150384796	150385196	+	1000	187.5	[7.3474016, 9.761811]	[138, 142]	[]	[]	[150385003, 150385007]	[]
36_6533	chr4	107991943	107992343	+	1000	187.5	[12.213435]	[77]	[11.925329]	[110]	[107992111]	[107992144]
36_6535	chr6	88609920	88610320	+	1000	187.5	[]	[]	[12.638885]	[75]	[]	[88610093]
36_6538	chr9	110351165	110351565	+	875	187.5	[8.391301]	[116]	[]	[]	[110351363]	[]
36_6539	chr9	124258958	124259358	+	1000	187.5	[14.610782]	[90]	[]	[]	[124259141]	[]
36_6546	chr12	108123464	108123864	+	1000	187.0	[]	[]	[10.270717]	[109]	[]	[108123631]
36_6548	chr2	127453369	127453769	+	1000	187.0	[12.799472]	[110]	[7.0874286]	[141]	[127453572]	[127453603]
36_655	chr3	194769119	194769519	+	1000	796.0	[7.0489435, 7.0489435]	[82, 137]	[]	[]	[194769293, 194769348]	[]
36_6551	chr22	22667976	22668376	+	1000	187.0	[11.747158]	[97]	[]	[]	[22668173]	[]
36_6564	chr10	68988424	68988824	+	1000	186.5	[7.7941446]	[87]	[]	[]	[68988611]	[]
36_6566	chr11	124481193	124481593	+	1000	186.5	[11.925329]	[126]	[]	[]	[124481406]	[]
36_657	chr2	168976095	168976495	+	1000	795.0	[7.8090506]	[96]	[12.830319]	[109]	[168976284]	[168976297]
36_6570	chr13	27183062	27183462	+	1000	186.5	[]	[]	[8.820263, 12.135462, 8.363305]	[155, 159, 163]	[]	[27183287, 27183291, 27183295]
36_6571	chr16	47712267	47712667	+	1000	186.5	[]	[]	[12.082027]	[112]	[]	[47712479]
36_6572	chr16	83807753	83808153	+	1000	186.5	[]	[]	[11.254926]	[121]	[]	[83807973]
36_6575	chr19	12840509	12840909	+	1000	186.5	[8.831873, 9.374846]	[136, 187]	[]	[]	[12840697, 12840748]	[]
36_6579	chr2	168997033	168997433	+	1000	186.5	[10.479256]	[139]	[11.350836]	[71]	[168997252]	[168997184]
36_6588	chr1	62436313	62436713	+	1000	186.0	[10.821276]	[141]	[7.6356454]	[196]	[62436481]	[62436536]
36_6591	chr10	72126618	72127018	+	1000	186.0	[]	[]	[12.830319]	[126]	[]	[72126832]
36_6594	chr14	75254885	75255285	+	1000	186.0	[10.711831]	[106]	[]	[]	[75255090]	[]
36_66	chrX	81121572	81121972	+	1000	954.0	[11.785644]	[96]	[]	[]	[81121768]	[]
