#PeakID(python scan_motif.py ./ENCODE_processed_files/MAFK_idr.fa MAFK --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
420_5593	chr9	137749995	137750395	+	1000	126.0	[11.476549]	[118]	[]	[]	[137750209]	[]
420_5595	chrX	152412104	152412504	+	1000	126.0	[11.476549]	[106]	[]	[]	[152412301]	[]
420_5596	chr1	4915152	4915552	+	1000	125.0	[]	[]	[11.476549]	[104]	[]	[4915347]
420_5597	chr1	46076341	46076741	+	1000	125.0	[11.476549]	[98]	[]	[]	[46076536]	[]
420_5599	chr1	92792247	92792647	+	1000	125.0	[]	[]	[7.2262077]	[99]	[]	[92792441]
420_560	chr3	184347745	184348145	+	1000	375.0	[11.476549]	[103]	[]	[]	[184347945]	[]
420_5600	chr1	173163204	173163604	+	1000	125.0	[]	[]	[11.476549]	[109]	[]	[173163401]
420_5601	chr1	182586376	182586776	+	1000	125.0	[11.476549]	[85]	[]	[]	[182586556]	[]
420_5602	chr1	186835445	186835845	+	1000	125.0	[]	[]	[11.476549]	[99]	[]	[186835643]
420_5603	chr1	192190050	192190450	+	1000	125.0	[11.476549]	[114]	[5.659805]	[107]	[192190259]	[192190252]
420_5604	chr1	243421773	243422173	+	1000	125.0	[11.476549]	[102]	[]	[]	[243421940]	[]
420_5605	chr10	8233033	8233433	+	1000	125.0	[11.476549, 7.312882]	[123, 129]	[]	[]	[8233246, 8233252]	[]
420_5606	chr10	44438211	44438611	+	1000	125.0	[11.476549]	[103]	[]	[]	[44438410]	[]
420_5607	chr10	48406286	48406686	+	1000	125.0	[7.312882, 11.476549]	[104, 167]	[]	[]	[48406471, 48406534]	[]
420_5608	chr10	84328133	84328533	+	1000	125.0	[5.659805]	[93]	[]	[]	[84328326]	[]
420_5609	chr11	65941378	65941778	+	1000	125.0	[11.476549]	[146]	[11.476549, 11.476549]	[57, 91]	[65941619]	[65941530, 65941564]
420_561	chr4	70657319	70657719	+	1000	374.0	[]	[]	[11.476549]	[105]	[]	[70657518]
420_5610	chr11	86740489	86740889	+	1000	125.0	[7.312882]	[104]	[11.476549]	[85]	[86740691]	[86740672]
420_5611	chr11	93523554	93523954	+	1000	125.0	[]	[]	[11.476549]	[89]	[]	[93523743]
420_5612	chr11	118573226	118573626	+	1000	125.0	[]	[]	[11.476549]	[138]	[]	[118573451]
420_5615	chr13	45659543	45659943	+	1000	125.0	[8.216044]	[71]	[8.216044, 11.476549]	[79, 90]	[45659711]	[45659719, 45659730]
420_5616	chr13	95437578	95437978	+	1000	125.0	[11.476549]	[119]	[]	[]	[95437786]	[]
420_5617	chr14	52598568	52598968	+	1000	125.0	[]	[]	[11.476549]	[96]	[]	[52598760]
420_5618	chr14	72774151	72774551	+	1000	125.0	[]	[]	[11.476549]	[87]	[]	[72774331]
420_5619	chr14	86405211	86405611	+	1000	125.0	[5.659805]	[115]	[]	[]	[86405415]	[]
420_562	chr6	160437144	160437544	+	1000	374.0	[11.476549]	[109]	[7.312882]	[102]	[160437353]	[160437346]
420_5620	chr14	102941431	102941831	+	1000	125.0	[]	[]	[11.476549]	[116]	[]	[102941639]
420_5621	chr15	77305960	77306360	+	1000	125.0	[]	[]	[7.312882]	[108]	[]	[77306166]
420_5622	chr16	414396	414796	+	1000	125.0	[]	[]	[11.476549, 5.659805]	[106, 127]	[]	[414590, 414611]
420_5623	chr16	4481959	4482359	+	1000	125.0	[11.476549]	[114]	[]	[]	[4482163]	[]
420_5624	chr16	51905327	51905727	+	1000	125.0	[11.476549]	[117]	[]	[]	[51905537]	[]
420_5625	chr16	87053215	87053615	+	1000	125.0	[8.216044]	[105]	[11.476549]	[88]	[87053398]	[87053381]
420_5626	chr17	32275043	32275443	+	1000	125.0	[11.476549]	[146]	[]	[]	[32275275]	[]
420_5627	chr19	30075074	30075474	+	1000	125.0	[11.476549, 7.2262077]	[100, 150]	[]	[]	[30075254, 30075304]	[]
420_5628	chr20	19024612	19025012	+	1000	125.0	[11.476549]	[95]	[]	[]	[19024802]	[]
420_5629	chr20	23366332	23366732	+	1000	125.0	[]	[]	[7.312882]	[75]	[]	[23366503]
420_563	chr1	172821518	172821918	+	1000	373.0	[11.476549]	[108]	[5.659805]	[133]	[172821720]	[172821745]
420_5630	chr21	31666436	31666836	+	1000	125.0	[]	[]	[11.476549]	[114]	[]	[31666637]
420_5631	chr21	39215073	39215473	+	1000	125.0	[]	[]	[7.2262077]	[109]	[]	[39215272]
420_5632	chr22	19479327	19479727	+	1000	125.0	[5.659805]	[69]	[]	[]	[19479480]	[]
420_5633	chr3	5442506	5442906	+	1000	125.0	[]	[]	[11.476549]	[158]	[]	[5442755]
420_5634	chr3	9966826	9967226	+	1000	125.0	[7.312882]	[114]	[]	[]	[9967039]	[]
420_5635	chr3	10370448	10370848	+	1000	125.0	[]	[]	[11.476549]	[102]	[]	[10370647]
420_5636	chr3	14432211	14432611	+	1000	125.0	[]	[]	[7.2262077, 11.476549]	[68, 132]	[]	[14432377, 14432441]
420_5637	chr3	14650190	14650590	+	1000	125.0	[11.476549]	[117]	[]	[]	[14650404]	[]
420_5638	chr3	28951774	28952174	+	1000	125.0	[11.476549, 8.216044]	[117, 127]	[]	[]	[28951979, 28951989]	[]
420_5639	chr3	41994574	41994974	+	1000	125.0	[]	[]	[8.216044, 11.476549]	[78, 102]	[]	[41994750, 41994774]
420_564	chr12	60205494	60205894	+	1000	373.0	[11.476549, 5.659805]	[102, 150]	[8.216044]	[95]	[60205695, 60205743]	[60205688]
420_5641	chr3	128145246	128145646	+	1000	125.0	[]	[]	[7.312882]	[60]	[]	[128145399]
420_5642	chr3	129657679	129658079	+	1000	125.0	[11.476549]	[105]	[]	[]	[129657881]	[]
420_5643	chr3	151003726	151004126	+	1000	125.0	[11.476549]	[106]	[11.476549]	[98]	[151003928]	[151003920]
420_5644	chr3	155791178	155791578	+	1000	125.0	[11.476549]	[109]	[11.476549]	[90]	[155791386]	[155791367]
420_5645	chr4	55742635	55743035	+	1000	125.0	[11.476549]	[97]	[]	[]	[55742829]	[]
420_5646	chr4	110106936	110107336	+	1000	125.0	[]	[]	[11.476549, 11.476549]	[85, 98]	[]	[110107119, 110107132]
420_5647	chr4	127357767	127358167	+	1000	125.0	[11.476549]	[107]	[]	[]	[127357965]	[]
420_5648	chr5	150081699	150082099	+	1000	125.0	[11.476549]	[99]	[7.2262077]	[146]	[150081890]	[150081937]
420_5649	chr5	173455294	173455694	+	1000	125.0	[5.659805]	[148]	[]	[]	[173455533]	[]
420_565	chr5	91379883	91380283	+	1000	372.0	[11.476549]	[99]	[]	[]	[91380079]	[]
420_5650	chr6	15136010	15136410	+	1000	125.0	[7.312882]	[66]	[11.476549]	[102]	[15136175]	[15136211]
420_5651	chr6	37630352	37630752	+	1000	125.0	[]	[]	[7.2262077]	[102]	[]	[37630537]
420_5652	chr6	67875965	67876365	+	1000	125.0	[11.476549]	[127]	[]	[]	[67876187]	[]
420_5653	chr6	112626740	112627140	+	1000	125.0	[11.476549]	[97]	[11.476549]	[109]	[112626936]	[112626948]
420_5654	chr6	136901142	136901542	+	1000	125.0	[11.476549]	[125]	[]	[]	[136901360]	[]
420_5655	chr7	29972270	29972670	+	1000	125.0	[11.476549]	[108]	[7.312882, 8.216044]	[101, 136]	[29972469]	[29972462, 29972497]
420_5656	chr7	132815657	132816057	+	1000	125.0	[]	[]	[7.312882]	[115]	[]	[132815869]
420_5657	chr7	137962989	137963389	+	1000	125.0	[]	[]	[11.476549, 5.659805]	[88, 100]	[]	[137963170, 137963182]
420_566	chr8	17217904	17218304	+	1000	372.0	[11.476549]	[93]	[11.476549, 7.2262077]	[102, 122]	[17218093]	[17218102, 17218122]
420_5660	chr7	151007980	151008380	+	1000	125.0	[7.312882]	[111]	[5.659805]	[103]	[151008190]	[151008182]
420_5661	chr8	96290909	96291309	+	1000	125.0	[]	[]	[11.476549]	[100]	[]	[96291105]
420_5662	chr8	125346855	125347255	+	1000	125.0	[7.2262077]	[116]	[]	[]	[125347062]	[]
420_5663	chr9	111601637	111602037	+	1000	125.0	[]	[]	[8.216044]	[88]	[]	[111601820]
420_5665	chrX	24231098	24231498	+	1000	125.0	[8.216044, 7.2262077, 5.659805, 7.2262077]	[95, 109, 117, 125]	[]	[]	[24231286, 24231300, 24231308, 24231316]	[]
420_5666	chrX	95996297	95996697	+	1000	125.0	[]	[]	[11.476549, 8.216044]	[93, 96]	[]	[95996488, 95996491]
420_5667	chr1	1817255	1817655	+	1000	124.0	[]	[]	[11.476549]	[113]	[]	[1817461]
420_5668	chr1	8568830	8569230	+	1000	124.0	[]	[]	[11.476549]	[104]	[]	[8569032]
420_567	chr9	128001735	128002135	+	1000	372.0	[]	[]	[5.659805]	[60]	[]	[128001894]
420_5670	chr1	17487835	17488235	+	1000	124.0	[]	[]	[11.476549, 11.476549]	[57, 111]	[]	[17487988, 17488042]
420_5671	chr1	18342791	18343191	+	1000	124.0	[]	[]	[11.476549]	[88]	[]	[18342965]
420_5672	chr1	46004490	46004890	+	1000	124.0	[]	[]	[11.476549]	[127]	[]	[46004706]
420_5673	chr1	100891381	100891781	+	1000	124.0	[7.2262077]	[109]	[11.476549]	[102]	[100891583]	[100891576]
420_5674	chr10	17783773	17784173	+	1000	124.0	[]	[]	[11.476549]	[93]	[]	[17783960]
420_5675	chr10	29035725	29036125	+	1000	124.0	[11.476549]	[112]	[7.312882]	[105]	[29035923]	[29035916]
420_5676	chr10	50279572	50279972	+	1000	124.0	[]	[]	[11.476549, 11.476549, 11.476549]	[108, 140, 149]	[]	[50279761, 50279793, 50279802]
420_5677	chr10	63424579	63424979	+	1000	124.0	[11.476549]	[97]	[8.216044]	[150]	[63424772]	[63424825]
420_5678	chr10	72256329	72256729	+	1000	124.0	[11.476549, 11.476549]	[116, 137]	[]	[]	[72256539, 72256560]	[]
420_5679	chr10	74476306	74476706	+	1000	124.0	[]	[]	[11.476549, 7.312882]	[120, 164]	[]	[74476508, 74476552]
420_568	chr1	113141721	113142121	+	1000	371.0	[11.476549]	[111]	[7.312882]	[129]	[113141929]	[113141947]
420_5680	chr10	78757514	78757914	+	1000	124.0	[5.659805]	[108]	[8.216044]	[101]	[78757717]	[78757710]
420_5681	chr10	102504787	102505187	+	1000	124.0	[]	[]	[7.312882]	[92]	[]	[102504977]
420_5682	chr10	117007055	117007455	+	1000	124.0	[]	[]	[8.216044]	[88]	[]	[117007237]
420_5683	chr11	74846103	74846503	+	1000	124.0	[]	[]	[7.2262077]	[89]	[]	[74846292]
420_5684	chr11	82848829	82849229	+	1000	124.0	[]	[]	[8.216044]	[106]	[]	[82849024]
420_5685	chr12	23063199	23063599	+	1000	124.0	[5.659805]	[86]	[11.476549]	[106]	[23063381]	[23063401]
420_5686	chr12	26369567	26369967	+	1000	124.0	[11.476549]	[95]	[]	[]	[26369761]	[]
420_5687	chr12	51884589	51884989	+	1000	124.0	[7.2262077]	[79]	[]	[]	[51884766]	[]
420_5688	chr12	58156683	58157083	+	1000	124.0	[7.2262077]	[127]	[]	[]	[58156897]	[]
420_5689	chr12	70052977	70053377	+	1000	124.0	[11.476549]	[74]	[7.2262077]	[134]	[70053138]	[70053198]
420_569	chr12	8064122	8064522	+	1000	371.0	[5.659805]	[110]	[11.476549]	[103]	[8064328]	[8064321]
420_5691	chr12	126420252	126420652	+	1000	124.0	[]	[]	[8.216044]	[94]	[]	[126420440]
420_5692	chr13	50521723	50522123	+	1000	124.0	[]	[]	[11.476549, 11.476549]	[79, 103]	[]	[50521896, 50521920]
420_5693	chr13	91464326	91464726	+	1000	124.0	[11.476549]	[111]	[]	[]	[91464531]	[]
420_5694	chr15	63532245	63532645	+	1000	124.0	[11.476549]	[89]	[]	[]	[63532425]	[]
420_5695	chr15	73270724	73271124	+	1000	124.0	[7.312882]	[97]	[11.476549]	[151]	[73270918]	[73270972]
420_5697	chr16	71570168	71570568	+	1000	124.0	[7.2262077]	[108]	[]	[]	[71570373]	[]
420_5698	chr17	74876135	74876535	+	1000	124.0	[11.476549]	[146]	[]	[]	[74876370]	[]
420_5699	chr19	23817598	23817998	+	1000	124.0	[]	[]	[11.476549]	[99]	[]	[23817791]
420_57	chr8	23518678	23519078	+	1000	603.0	[]	[]	[11.476549]	[91]	[]	[23518865]
420_570	chr18	49907467	49907867	+	1000	371.0	[8.216044]	[104]	[11.476549]	[97]	[49907668]	[49907661]
420_5700	chr2	107633743	107634143	+	1000	124.0	[]	[]	[11.476549]	[100]	[]	[107633936]
420_5701	chr2	152706613	152707013	+	1000	124.0	[]	[]	[11.476549]	[111]	[]	[152706813]
420_5702	chr2	157258505	157258905	+	1000	124.0	[]	[]	[7.2262077]	[111]	[]	[157258715]
420_5703	chr2	172431993	172432393	+	1000	124.0	[5.659805]	[115]	[11.476549]	[108]	[172432196]	[172432189]
420_5704	chr2	174149515	174149915	+	1000	124.0	[]	[]	[8.216044]	[112]	[]	[174149723]
420_5706	chr20	46990168	46990568	+	1000	124.0	[]	[]	[11.476549]	[103]	[]	[46990371]
420_5708	chr21	44909703	44910103	+	1000	124.0	[]	[]	[11.476549]	[104]	[]	[44909902]
420_5711	chr3	131453537	131453937	+	1000	124.0	[11.476549]	[101]	[]	[]	[131453735]	[]
420_5712	chr4	10154244	10154644	+	1000	124.0	[11.476549]	[97]	[7.312882, 11.476549]	[63, 89]	[10154440]	[10154406, 10154432]
420_5713	chr4	76943174	76943574	+	1000	124.0	[]	[]	[8.216044]	[117]	[]	[76943367]
420_5714	chr4	96969437	96969837	+	1000	124.0	[]	[]	[8.216044]	[108]	[]	[96969643]
420_5715	chr4	128570379	128570779	+	1000	124.0	[8.216044, 5.659805]	[59, 62]	[]	[]	[128570532, 128570535]	[]
420_5716	chr5	30102191	30102591	+	1000	124.0	[8.216044]	[95]	[8.216044]	[152]	[30102384]	[30102441]
420_5717	chr5	110996740	110997140	+	1000	124.0	[]	[]	[11.476549]	[102]	[]	[110996931]
420_5719	chr6	7759315	7759715	+	1000	124.0	[8.216044, 11.476549]	[108, 111]	[]	[]	[7759518, 7759521]	[]
420_572	chr10	24873337	24873737	+	1000	370.0	[11.476549]	[114]	[]	[]	[24873543]	[]
420_5720	chr6	17311755	17312155	+	1000	124.0	[11.476549]	[102]	[7.2262077]	[149]	[17311948]	[17311995]
420_5721	chr6	51968247	51968647	+	1000	124.0	[]	[]	[7.2262077]	[102]	[]	[51968448]
420_5722	chr6	90411295	90411695	+	1000	124.0	[7.2262077]	[98]	[]	[]	[90411491]	[]
420_5723	chr6	130885382	130885782	+	1000	124.0	[7.312882]	[129]	[7.2262077]	[90]	[130885603]	[130885564]
420_5724	chr6	138357915	138358315	+	1000	124.0	[]	[]	[11.476549]	[105]	[]	[138358118]
420_5725	chr6	144886638	144887038	+	1000	124.0	[7.312882]	[156]	[]	[]	[144886876]	[]
420_5726	chr6	160774394	160774794	+	1000	124.0	[11.476549]	[118]	[]	[]	[160774600]	[]
420_5727	chr6	169799548	169799948	+	1000	124.0	[7.2262077]	[134]	[11.476549]	[92]	[169799779]	[169799737]
420_5728	chr7	4632988	4633388	+	1000	124.0	[7.2262077]	[68]	[11.476549]	[117]	[4633148]	[4633197]
420_5729	chr7	12493293	12493693	+	1000	124.0	[11.476549]	[122]	[]	[]	[12493501]	[]
420_5730	chr7	26181464	26181864	+	1000	124.0	[11.476549]	[111]	[]	[]	[26181672]	[]
420_5731	chr7	69311469	69311869	+	1000	124.0	[8.216044]	[124]	[7.2262077]	[117]	[69311689]	[69311682]
420_5732	chr7	71409541	71409941	+	1000	124.0	[]	[]	[11.476549]	[102]	[]	[71409741]
420_5733	chr8	23547753	23548153	+	1000	124.0	[5.659805]	[148]	[7.2262077]	[130]	[23547973]	[23547955]
420_5735	chr8	107495819	107496219	+	1000	124.0	[11.476549]	[124]	[]	[]	[107496034]	[]
420_5736	chr8	140437851	140438251	+	1000	124.0	[11.476549]	[105]	[]	[]	[140438053]	[]
420_5737	chr9	98310772	98311172	+	1000	124.0	[]	[]	[7.312882]	[114]	[]	[98310985]
420_5738	chrX	71182038	71182438	+	1000	124.0	[]	[]	[8.216044]	[127]	[]	[71182257]
420_5739	chrX	149683531	149683931	+	1000	124.0	[]	[]	[11.476549, 11.476549]	[109, 118]	[]	[149683737, 149683746]
420_574	chr21	45215216	45215616	+	1000	370.0	[7.2262077]	[63]	[]	[]	[45215375]	[]
420_5740	chrX	150299153	150299553	+	1000	124.0	[]	[]	[11.476549]	[99]	[]	[150299350]
420_5742	chr1	52403598	52403998	+	1000	123.0	[]	[]	[7.312882]	[90]	[]	[52403786]
420_5743	chr1	60597370	60597770	+	1000	123.0	[11.476549]	[93]	[11.476549]	[86]	[60597562]	[60597555]
420_5744	chr1	70911863	70912263	+	1000	123.0	[7.312882]	[96]	[11.476549]	[107]	[70912046]	[70912057]
420_5745	chr1	89529193	89529593	+	1000	123.0	[11.476549]	[108]	[]	[]	[89529395]	[]
420_5746	chr1	213715189	213715589	+	1000	123.0	[]	[]	[11.476549]	[104]	[]	[213715387]
420_5747	chr10	16891451	16891851	+	1000	123.0	[]	[]	[11.476549]	[107]	[]	[16891657]
420_5749	chr10	118959070	118959470	+	1000	123.0	[5.659805]	[138]	[11.476549]	[94]	[118959305]	[118959261]
420_575	chr3	182322162	182322562	+	1000	370.0	[11.476549]	[99]	[7.2262077, 8.216044]	[92, 150]	[182322358]	[182322351, 182322409]
420_5750	chr11	17293322	17293722	+	1000	123.0	[11.476549]	[107]	[]	[]	[17293525]	[]
420_5751	chr11	59756871	59757271	+	1000	123.0	[5.659805]	[110]	[7.312882]	[98]	[59757077]	[59757065]
420_5753	chr11	69688464	69688864	+	1000	123.0	[11.476549]	[67]	[11.476549]	[134]	[69688618]	[69688685]
420_5754	chr11	94445638	94446038	+	1000	123.0	[]	[]	[11.476549]	[103]	[]	[94445835]
420_5755	chr11	113190372	113190772	+	1000	123.0	[]	[]	[8.216044, 8.216044]	[93, 116]	[]	[113190564, 113190587]
420_5756	chr12	104833762	104834162	+	1000	123.0	[11.476549, 7.312882]	[96, 129]	[]	[]	[104833957, 104833990]	[]
420_5758	chr14	73865532	73865932	+	1000	123.0	[11.476549]	[101]	[]	[]	[73865730]	[]
420_5759	chr15	96273818	96274218	+	1000	123.0	[]	[]	[7.312882]	[116]	[]	[96274033]
420_576	chr3	189576487	189576887	+	1000	370.0	[11.476549]	[103]	[11.476549]	[96]	[189576686]	[189576679]
420_5760	chr16	57692624	57693024	+	1000	123.0	[7.2262077]	[75]	[11.476549]	[105]	[57692794]	[57692824]
420_5762	chr17	48937902	48938302	+	1000	123.0	[11.476549]	[108]	[]	[]	[48938104]	[]
420_5763	chr17	57006017	57006417	+	1000	123.0	[11.476549]	[114]	[8.216044]	[98]	[57006223]	[57006207]
420_5764	chr18	30634257	30634657	+	1000	123.0	[11.476549]	[107]	[]	[]	[30634456]	[]
420_5765	chr18	75267918	75268318	+	1000	123.0	[]	[]	[11.476549]	[105]	[]	[75268119]
420_5766	chr19	5953927	5954327	+	1000	123.0	[11.476549]	[106]	[11.476549]	[92]	[5954129]	[5954115]
420_5767	chr2	25361968	25362368	+	1000	123.0	[]	[]	[11.476549]	[99]	[]	[25362166]
420_5768	chr2	68218325	68218725	+	1000	123.0	[]	[]	[7.312882]	[103]	[]	[68218525]
420_577	chr7	117858708	117859108	+	1000	370.0	[]	[]	[11.476549]	[97]	[]	[117858903]
420_5770	chr2	82355617	82356017	+	1000	123.0	[11.476549]	[106]	[7.312882]	[98]	[82355822]	[82355814]
420_5771	chr2	105617765	105618165	+	1000	123.0	[11.476549]	[108]	[]	[]	[105617967]	[]
420_5772	chr2	113240813	113241213	+	1000	123.0	[]	[]	[5.659805]	[115]	[]	[113241007]
420_5773	chr2	148511848	148512248	+	1000	123.0	[7.312882]	[115]	[11.476549]	[108]	[148512059]	[148512052]
420_5776	chr22	21762876	21763276	+	1000	123.0	[11.476549]	[109]	[]	[]	[21763076]	[]
420_5778	chr3	32684314	32684714	+	1000	123.0	[8.216044]	[98]	[]	[]	[32684503]	[]
420_578	chr8	38083213	38083613	+	1000	370.0	[]	[]	[11.476549]	[104]	[]	[38083411]
420_5780	chr3	171376055	171376455	+	1000	123.0	[]	[]	[11.476549]	[116]	[]	[171376260]
420_5781	chr4	53186939	53187339	+	1000	123.0	[11.476549]	[118]	[]	[]	[53187155]	[]
420_5782	chr5	14268177	14268577	+	1000	123.0	[11.476549]	[133]	[8.216044]	[98]	[14268409]	[14268374]
420_5783	chr5	33210990	33211390	+	1000	123.0	[]	[]	[11.476549]	[84]	[]	[33211169]
420_5784	chr5	180704359	180704759	+	1000	123.0	[]	[]	[11.476549, 5.659805]	[84, 108]	[]	[180704531, 180704555]
420_5786	chr6	15463571	15463971	+	1000	123.0	[11.476549]	[110]	[]	[]	[15463778]	[]
420_5788	chr6	28356983	28357383	+	1000	123.0	[]	[]	[11.476549]	[103]	[]	[28357181]
420_5789	chr6	52803864	52804264	+	1000	123.0	[11.476549]	[106]	[]	[]	[52804068]	[]
420_579	chr8	120908421	120908821	+	1000	370.0	[11.476549, 7.312882]	[105, 149]	[]	[]	[120908623, 120908667]	[]
420_5790	chr6	68657369	68657769	+	1000	123.0	[11.476549]	[157]	[]	[]	[68657605]	[]
420_5791	chr6	104716858	104717258	+	1000	123.0	[11.476549]	[106]	[]	[]	[104717059]	[]
420_5792	chr6	105811020	105811420	+	1000	123.0	[7.2262077, 11.476549]	[77, 125]	[]	[]	[105811183, 105811231]	[]
420_5793	chr6	120682136	120682536	+	1000	123.0	[11.476549]	[110]	[]	[]	[120682342]	[]
420_5795	chr7	87899261	87899661	+	1000	123.0	[7.312882]	[135]	[]	[]	[87899491]	[]
420_5797	chr7	99631669	99632069	+	1000	123.0	[7.2262077]	[120]	[]	[]	[99631888]	[]
420_5798	chr7	105413880	105414280	+	1000	123.0	[]	[]	[7.2262077]	[75]	[]	[105414049]
420_58	chr1	91591164	91591564	+	1000	601.0	[]	[]	[11.476549]	[104]	[]	[91591366]
420_580	chr9	129168045	129168445	+	1000	370.0	[]	[]	[5.659805, 11.476549]	[78, 86]	[]	[129168223, 129168231]
420_5800	chr7	135407921	135408321	+	1000	123.0	[11.476549]	[106]	[]	[]	[135408119]	[]
420_5801	chr8	54841579	54841979	+	1000	123.0	[7.2262077]	[108]	[7.312882, 5.659805, 11.476549]	[82, 89, 101]	[54841782]	[54841756, 54841763, 54841775]
420_5802	chr8	143732642	143733042	+	1000	123.0	[11.476549]	[111]	[11.476549]	[135]	[143732845]	[143732869]
420_5803	chr9	5556095	5556495	+	1000	123.0	[7.312882]	[116]	[7.312882]	[109]	[5556300]	[5556293]
420_5804	chr9	7347518	7347918	+	1000	123.0	[]	[]	[11.476549, 8.216044]	[103, 106]	[]	[7347717, 7347720]
420_5805	chr9	27019606	27020006	+	1000	123.0	[]	[]	[11.476549]	[112]	[]	[27019807]
420_5806	chr9	38101420	38101820	+	1000	123.0	[11.476549]	[113]	[]	[]	[38101632]	[]
420_5807	chr9	83067571	83067971	+	1000	123.0	[7.312882]	[108]	[8.216044]	[101]	[83067779]	[83067772]
420_5808	chr9	127039506	127039906	+	1000	123.0	[11.476549]	[92]	[]	[]	[127039694]	[]
420_581	chr9	129570638	129571038	+	1000	370.0	[11.476549]	[102]	[]	[]	[129570837]	[]
420_5811	chr1	31826719	31827119	+	1000	122.0	[]	[]	[11.476549]	[75]	[]	[31826893]
420_5812	chr1	62621999	62622399	+	1000	122.0	[5.659805, 5.659805]	[132, 152]	[7.2262077, 7.2262077]	[101, 144]	[62622216, 62622236]	[62622185, 62622228]
420_5813	chr1	107138777	107139177	+	1000	122.0	[5.659805, 11.476549]	[64, 95]	[]	[]	[107138941, 107138972]	[]
420_5814	chr1	144551617	144552017	+	1000	122.0	[11.476549]	[146]	[]	[]	[144551858]	[]
420_5815	chr1	156161411	156161811	+	1000	122.0	[11.476549]	[113]	[]	[]	[156161621]	[]
420_5816	chr1	173330346	173330746	+	1000	122.0	[11.476549]	[129]	[7.312882]	[108]	[173330574]	[173330553]
420_5817	chr1	220046491	220046891	+	1000	122.0	[11.476549]	[122]	[]	[]	[220046709]	[]
420_5818	chr1	235011799	235012199	+	1000	122.0	[7.2262077]	[108]	[]	[]	[235012001]	[]
420_5819	chr10	5317639	5318039	+	1000	122.0	[]	[]	[11.476549, 7.2262077]	[101, 131]	[]	[5317834, 5317864]
420_582	chrX	139720981	139721381	+	1000	370.0	[]	[]	[8.216044]	[99]	[]	[139721173]
420_5820	chr10	14925263	14925663	+	1000	122.0	[]	[]	[11.476549]	[104]	[]	[14925462]
420_5821	chr10	69222610	69223010	+	1000	122.0	[7.312882]	[59]	[5.659805]	[117]	[69222767]	[69222825]
420_5822	chr10	74067947	74068347	+	1000	122.0	[11.476549]	[114]	[]	[]	[74068158]	[]
420_5823	chr10	85922729	85923129	+	1000	122.0	[7.2262077]	[103]	[11.476549]	[96]	[85922931]	[85922924]
420_5824	chr11	16761904	16762304	+	1000	122.0	[]	[]	[8.216044]	[82]	[]	[16762083]
420_5825	chr11	17682851	17683251	+	1000	122.0	[11.476549]	[98]	[]	[]	[17683049]	[]
420_5826	chr11	47837164	47837564	+	1000	122.0	[]	[]	[11.476549]	[87]	[]	[47837348]
420_5827	chr11	76661829	76662229	+	1000	122.0	[8.216044]	[114]	[]	[]	[76662035]	[]
420_5828	chr11	86264650	86265050	+	1000	122.0	[]	[]	[7.312882]	[94]	[]	[86264841]
420_5829	chr11	94636387	94636787	+	1000	122.0	[7.2262077, 7.2262077, 7.2262077]	[118, 140, 151]	[]	[]	[94636586, 94636608, 94636619]	[]
420_583	chr1	23780021	23780421	+	1000	369.0	[]	[]	[8.216044]	[103]	[]	[23780221]
420_5830	chr11	102564160	102564560	+	1000	122.0	[]	[]	[8.216044, 8.216044]	[71, 95]	[]	[102564330, 102564354]
420_5831	chr11	108631928	108632328	+	1000	122.0	[11.476549]	[122]	[]	[]	[108632145]	[]
420_5832	chr12	45646857	45647257	+	1000	122.0	[11.476549]	[106]	[]	[]	[45647056]	[]
420_5833	chr12	47377839	47378239	+	1000	122.0	[]	[]	[11.476549]	[105]	[]	[47378033]
420_5834	chr12	68483580	68483980	+	1000	122.0	[]	[]	[11.476549]	[135]	[]	[68483803]
420_5835	chr15	58292926	58293326	+	1000	122.0	[7.312882]	[98]	[8.216044]	[91]	[58293119]	[58293112]
420_5837	chr16	83433162	83433562	+	1000	122.0	[11.476549, 11.476549]	[105, 149]	[]	[]	[83433359, 83433403]	[]
420_5838	chr18	50250933	50251333	+	1000	122.0	[11.476549]	[105]	[7.2262077]	[98]	[50251136]	[50251129]
420_584	chr12	91414634	91415034	+	1000	369.0	[8.216044]	[104]	[7.312882]	[97]	[91414836]	[91414829]
420_5840	chr19	43318168	43318568	+	1000	122.0	[]	[]	[11.476549]	[90]	[]	[43318358]
420_5841	chr19	51124839	51125239	+	1000	122.0	[]	[]	[11.476549]	[101]	[]	[51125039]
