#PeakID(python identify_motif.py ./ENCODE_processed_files/PBX2_idr.fa PBX2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
919_7271	chr2	27354514	27354914	+	767	32.0	[13.767965]	[131]	[]	[]	[27354735]	[]
919_7273	chr2	43040466	43040866	+	1000	32.0	[]	[]	[8.123892]	[142]	[]	[43040622]
919_7274	chr2	54081689	54082089	+	947	32.0	[]	[]	[8.270616]	[181]	[]	[54081923]
919_7278	chr2	105449240	105449640	+	1000	32.0	[8.464807]	[92]	[]	[]	[105449422]	[]
919_7279	chr2	108594918	108595318	+	1000	32.0	[]	[]	[6.744197]	[147]	[]	[108595139]
919_728	chr22	20916780	20917180	+	1000	131.0	[]	[]	[7.636366, 8.698377]	[98, 106]	[]	[20916950, 20916958]
919_7280	chr2	135050768	135051168	+	961	32.0	[11.019517]	[111]	[]	[]	[135050955]	[]
919_7282	chr2	148501516	148501916	+	1000	32.0	[7.9820952]	[129]	[]	[]	[148501733]	[]
919_7285	chr2	169189142	169189542	+	1000	32.0	[10.668542]	[95]	[]	[]	[169189335]	[]
919_7288	chr2	219279762	219280162	+	1000	32.0	[11.98683]	[109]	[]	[]	[219279964]	[]
919_7289	chr2	219497736	219498136	+	1000	32.0	[6.9739804]	[109]	[]	[]	[219497937]	[]
919_729	chr6	44477279	44477679	+	1000	131.0	[13.767965]	[96]	[]	[]	[44477475]	[]
919_7290	chr20	5593682	5594082	+	1000	32.0	[9.108106]	[156]	[]	[]	[5593919]	[]
919_7291	chr20	23311926	23312326	+	791	32.0	[]	[]	[7.677944]	[109]	[]	[23312107]
919_7294	chr20	36951539	36951939	+	1000	32.0	[7.279904, 6.656883, 9.765003]	[148, 184, 216]	[]	[]	[36951704, 36951740, 36951772]	[]
919_7296	chr20	57604984	57605384	+	929	32.0	[8.129065]	[115]	[]	[]	[57605198]	[]
919_730	chr6	137955155	137955555	+	1000	131.0	[7.335466]	[63]	[13.767965]	[102]	[137955314]	[137955353]
919_7300	chr21	37339013	37339413	+	1000	32.0	[8.70122]	[152]	[]	[]	[37339228]	[]
919_7301	chr21	37533348	37533748	+	1000	32.0	[11.995326]	[113]	[]	[]	[37533556]	[]
919_7302	chr21	42371111	42371511	+	691	32.0	[]	[]	[10.434889]	[105]	[]	[42371301]
919_7303	chr21	43855192	43855592	+	1000	32.0	[7.287168]	[184]	[8.685505]	[204]	[43855423]	[43855443]
919_731	chr11	67483293	67483693	+	1000	130.0	[]	[]	[8.787421]	[91]	[]	[67483484]
919_732	chr12	131129164	131129564	+	1000	130.0	[13.767965, 13.767965, 13.767965, 13.767965]	[63, 94, 125, 156]	[]	[]	[131129321, 131129352, 131129383, 131129414]	[]
919_7324	chr22	19554679	19555079	+	1000	32.0	[6.920084]	[125]	[]	[]	[19554897]	[]
919_7326	chr22	19678679	19679079	+	1000	32.0	[6.9043694]	[109]	[]	[]	[19678861]	[]
919_733	chr17	60601911	60602311	+	1000	130.0	[10.930472]	[96]	[]	[]	[60602106]	[]
919_7330	chr22	19837763	19838163	+	1000	32.0	[8.655526]	[75]	[]	[]	[19837921]	[]
919_7332	chr22	19870226	19870626	+	1000	32.0	[9.734841]	[167]	[]	[]	[19870441]	[]
919_7334	chr22	19928291	19928691	+	1000	32.0	[7.9707575, 9.133486, 8.270616]	[59, 135, 139]	[]	[]	[19928448, 19928524, 19928528]	[]
919_7336	chr22	19957417	19957817	+	747	32.0	[]	[]	[7.365663]	[110]	[]	[19957596]
919_7337	chr22	20014492	20014892	+	1000	32.0	[]	[]	[11.2828665]	[110]	[]	[20014683]
919_7346	chr22	20619279	20619679	+	733	32.0	[]	[]	[6.655311]	[187]	[]	[20619491]
919_735	chr5	140346692	140347092	+	1000	130.0	[8.698377]	[115]	[11.98683]	[97]	[140346903]	[140346885]
919_7353	chr22	20822337	20822737	+	956	32.0	[6.8908954]	[163]	[]	[]	[20822552]	[]
919_7356	chr22	20840034	20840434	+	1000	32.0	[7.2086043]	[83]	[]	[]	[20840200]	[]
919_7358	chr22	20861257	20861657	+	1000	32.0	[]	[]	[8.685505]	[186]	[]	[20861473]
919_736	chr5	151080883	151081283	+	1000	130.0	[7.9820952]	[103]	[]	[]	[151081080]	[]
919_7363	chr22	20988614	20989014	+	604	32.0	[8.655526]	[126]	[6.744197]	[90]	[20988827]	[20988791]
919_7366	chr22	21030963	21031363	+	1000	32.0	[10.25316]	[137]	[6.682185]	[126]	[21031193]	[21031182]
919_7368	chr22	21050877	21051277	+	1000	32.0	[]	[]	[7.483721]	[63]	[]	[21051037]
919_7378	chr22	21826131	21826531	+	1000	32.0	[8.942274]	[215]	[10.393465]	[140]	[21826364]	[21826289]
919_7379	chr22	21829987	21830387	+	1000	32.0	[7.9515624, 10.693923]	[124, 161]	[]	[]	[21830193, 21830230]	[]
919_738	chr7	77846493	77846893	+	1000	130.0	[7.9515624]	[103]	[13.767965]	[85]	[77846696]	[77846678]
919_7389	chr22	22395253	22395653	+	1000	32.0	[8.655526]	[153]	[]	[]	[22395491]	[]
919_7390	chr22	22416054	22416454	+	1000	32.0	[7.3489094]	[200]	[]	[]	[22416290]	[]
919_7399	chr22	23028900	23029300	+	1000	32.0	[]	[]	[6.8849363]	[152]	[]	[23029125]
919_740	chr13	44141880	44142280	+	1000	129.0	[]	[]	[10.434889]	[100]	[]	[44142074]
919_7402	chr22	25452295	25452695	+	1000	32.0	[]	[]	[13.767965]	[111]	[]	[25452494]
919_7403	chr22	27718138	27718538	+	1000	32.0	[7.677944, 6.8849363]	[113, 141]	[]	[]	[27718329, 27718357]	[]
919_7404	chr22	30506351	30506751	+	944	32.0	[7.6729317]	[124]	[7.279904]	[111]	[30506561]	[30506548]
919_7407	chr3	3189068	3189468	+	1000	32.0	[10.668542]	[90]	[]	[]	[3189253]	[]
919_741	chr17	22310621	22311021	+	1000	129.0	[10.434889]	[91]	[]	[]	[22310810]	[]
919_7410	chr3	10292791	10293191	+	1000	32.0	[6.9863925]	[157]	[]	[]	[10293012]	[]
919_7412	chr3	13028460	13028860	+	1000	32.0	[8.833028]	[96]	[]	[]	[13028637]	[]
919_7414	chr3	13459609	13460009	+	1000	32.0	[]	[]	[7.6729317, 9.370035]	[80, 84]	[]	[13459788, 13459792]
919_7417	chr3	43769804	43770204	+	1000	32.0	[9.549196]	[127]	[]	[]	[43770003]	[]
919_7420	chr3	72086400	72086800	+	1000	32.0	[8.880494]	[136]	[7.3372383, 8.4530525]	[134, 140]	[72086623]	[72086621, 72086627]
919_7421	chr3	127628910	127629310	+	1000	32.0	[9.45908]	[93]	[]	[]	[127629103]	[]
919_7426	chr3	197848026	197848426	+	1000	32.0	[]	[]	[8.833028]	[115]	[]	[197848235]
919_7428	chr4	109148485	109148885	+	1000	32.0	[7.3372383]	[87]	[11.98683]	[106]	[109148663]	[109148682]
919_7429	chr4	128601203	128601603	+	1000	32.0	[]	[]	[8.013846]	[82]	[]	[128601383]
919_743	chr19	2977094	2977494	+	1000	129.0	[13.767965]	[105]	[]	[]	[2977296]	[]
919_7430	chr4	139189143	139189543	+	950	32.0	[13.547267]	[93]	[]	[]	[139189336]	[]
919_7432	chr4	150572964	150573364	+	864	32.0	[7.2239294]	[123]	[]	[]	[150573163]	[]
919_7434	chr4	165476583	165476983	+	1000	32.0	[9.370035]	[128]	[]	[]	[165476799]	[]
919_7436	chr5	1117987	1118387	+	1000	32.0	[13.767965]	[123]	[]	[]	[1118202]	[]
919_7438	chr5	34182678	34183078	+	914	32.0	[7.249742]	[131]	[]	[]	[34182898]	[]
919_7439	chr5	69234552	69234952	+	1000	32.0	[11.98683]	[89]	[]	[]	[69234729]	[]
919_744	chr19	11639517	11639917	+	1000	129.0	[]	[]	[15.3284025]	[135]	[]	[11639737]
919_7440	chr5	104015781	104016181	+	904	32.0	[10.25316, 6.719383]	[109, 147]	[]	[]	[104015957, 104015995]	[]
919_7441	chr5	112737693	112738093	+	1000	32.0	[]	[]	[7.417628]	[116]	[]	[112737881]
919_7442	chr5	112742301	112742701	+	927	32.0	[7.0062857]	[132]	[13.096307]	[95]	[112742533]	[112742496]
919_7443	chr5	134437963	134438363	+	1000	32.0	[]	[]	[8.833028]	[174]	[]	[134438188]
919_7444	chr5	138035892	138036292	+	1000	32.0	[]	[]	[8.70122]	[155]	[]	[138036134]
919_7447	chr5	149959373	149959773	+	1000	32.0	[8.685505]	[141]	[]	[]	[149959592]	[]
919_7448	chr5	154199230	154199630	+	942	32.0	[]	[]	[15.3284025]	[107]	[]	[154199436]
919_745	chr3	48555273	48555673	+	1000	129.0	[]	[]	[13.767965]	[106]	[]	[48555479]
919_7451	chr6	14639183	14639583	+	1000	32.0	[7.9820952, 7.6729317]	[121, 168]	[]	[]	[14639366, 14639413]	[]
919_7453	chr6	15079312	15079712	+	1000	32.0	[8.013846]	[94]	[7.6729317, 9.370035]	[137, 141]	[15079496]	[15079539, 15079543]
919_7459	chr6	27667654	27668054	+	1000	32.0	[13.767965]	[93]	[]	[]	[27667843]	[]
919_7461	chr6	30495878	30496278	+	1000	32.0	[8.441064]	[149]	[]	[]	[30496084]	[]
919_7462	chr6	30557247	30557647	+	1000	32.0	[]	[]	[7.365663]	[138]	[]	[30557482]
919_7467	chr6	35651292	35651692	+	886	32.0	[8.685505]	[126]	[]	[]	[35651512]	[]
919_7468	chr6	36027296	36027696	+	1000	32.0	[]	[]	[7.983867]	[94]	[]	[36027481]
919_747	chr3	194476809	194477209	+	1000	129.0	[]	[]	[8.70122, 12.034296]	[94, 138]	[]	[194476996, 194477040]
919_7471	chr6	43807364	43807764	+	540	32.0	[9.76323]	[141]	[]	[]	[43807605]	[]
919_7472	chr6	46770940	46771340	+	855	32.0	[7.2086043]	[112]	[8.34459]	[145]	[46771134]	[46771167]
919_7473	chr6	84547471	84547871	+	1000	32.0	[7.7142496]	[91]	[]	[]	[84547654]	[]
919_7475	chr6	90137743	90138143	+	984	32.0	[9.149337]	[74]	[]	[]	[90137904]	[]
919_7476	chr6	110682404	110682804	+	1000	32.0	[10.436662]	[112]	[]	[]	[110682612]	[]
919_7478	chr6	142885294	142885694	+	1000	32.0	[]	[]	[9.370035]	[150]	[]	[142885523]
919_7479	chr6	144095456	144095856	+	1000	32.0	[]	[]	[8.290325]	[145]	[]	[144095688]
919_748	chr5	78779789	78780189	+	1000	129.0	[]	[]	[6.928093]	[123]	[]	[78780009]
919_7480	chr6	144123787	144124187	+	1000	32.0	[13.767965, 7.483721]	[92, 124]	[]	[]	[144123977, 144124009]	[]
919_7482	chr6	146991176	146991576	+	1000	32.0	[7.757864]	[194]	[]	[]	[146991390]	[]
919_7483	chr6	147448267	147448667	+	1000	32.0	[12.034296]	[98]	[6.8908954, 7.335466]	[96, 137]	[147448464]	[147448462, 147448503]
919_7487	chr7	2758245	2758645	+	1000	32.0	[8.7029915]	[128]	[]	[]	[2758461]	[]
919_7492	chr7	98514251	98514651	+	1000	32.0	[15.3284025]	[118]	[]	[]	[98514465]	[]
919_7493	chr7	99602852	99603252	+	1000	32.0	[10.914621]	[87]	[]	[]	[99603035]	[]
919_7495	chr7	107480870	107481270	+	1000	32.0	[9.765003]	[120]	[9.549196, 10.436662]	[109, 118]	[107481070]	[107481059, 107481068]
919_750	chr1	42846283	42846683	+	1000	128.0	[]	[]	[7.471763]	[133]	[]	[42846505]
919_7503	chr7	135159344	135159744	+	971	32.0	[13.767965]	[108]	[7.3269696]	[99]	[135159551]	[135159542]
919_7506	chr7	139427197	139427597	+	960	32.0	[]	[]	[13.096307]	[120]	[]	[139427411]
919_7508	chr7	141003350	141003750	+	1000	32.0	[]	[]	[15.3284025]	[99]	[]	[141003529]
919_7513	chr7	151246951	151247351	+	1000	32.0	[]	[]	[13.767965]	[69]	[]	[151247119]
919_7514	chr7	156920419	156920819	+	1000	32.0	[9.905027]	[88]	[]	[]	[156920606]	[]
919_7515	chr7	159146574	159146974	+	1000	32.0	[]	[]	[9.905027, 8.123892]	[75, 119]	[]	[159146742, 159146786]
919_7518	chr8	25385240	25385640	+	1000	32.0	[]	[]	[6.9974184]	[135]	[]	[25385463]
919_7519	chr8	27332997	27333397	+	1000	32.0	[9.370035, 8.653753]	[120, 146]	[]	[]	[27333200, 27333226]	[]
919_752	chr10	25174464	25174864	+	1000	128.0	[15.3284025]	[93]	[]	[]	[25174655]	[]
919_7520	chr8	28890203	28890603	+	1000	32.0	[9.715816]	[154]	[8.013846, 6.9172416]	[123, 141]	[28890446]	[28890415, 28890433]
919_7523	chr8	123041489	123041889	+	1000	32.0	[13.547267]	[102]	[]	[]	[123041660]	[]
919_7525	chr9	37210027	37210427	+	987	32.0	[8.161369, 10.25316]	[117, 159]	[8.359376]	[113]	[37210228, 37210270]	[37210224]
919_7526	chr9	37957498	37957898	+	836	32.0	[7.9622016]	[128]	[]	[]	[37957679]	[]
919_7527	chr9	87793423	87793823	+	1000	32.0	[15.3284025]	[119]	[]	[]	[87793630]	[]
919_7529	chr9	124277981	124278381	+	1000	32.0	[11.2828665]	[115]	[]	[]	[124278181]	[]
919_753	chr13	52011957	52012357	+	1000	128.0	[]	[]	[15.3284025]	[108]	[]	[52012157]
919_7532	chr9	128336026	128336426	+	1000	32.0	[9.514142]	[185]	[]	[]	[128336249]	[]
919_7534	chr9	129570566	129570966	+	1000	32.0	[]	[]	[13.547267]	[106]	[]	[129570771]
919_754	chr19	19900629	19901029	+	1000	128.0	[]	[]	[13.767965]	[97]	[]	[19900822]
919_7545	chrUn_GL000216v2	136332	136732	+	1000	32.0	[7.3269696]	[76]	[]	[]	[136503]	[]
919_7549	chrX	152155742	152156142	+	1000	32.0	[15.3284025]	[124]	[]	[]	[152155950]	[]
919_755	chr19	40714960	40715360	+	1000	128.0	[9.76323]	[109]	[]	[]	[40715166]	[]
919_7556	chr1	11671370	11671770	+	1000	31.0	[8.141477]	[103]	[]	[]	[11671564]	[]
919_7557	chr1	16513819	16514219	+	988	31.0	[7.4612455]	[115]	[]	[]	[16514029]	[]
919_7559	chr1	20640062	20640462	+	1000	31.0	[10.930472]	[101]	[]	[]	[20640257]	[]
919_7569	chr1	51622425	51622825	+	1000	31.0	[7.990104]	[115]	[]	[]	[51622601]	[]
919_757	chr22	19604729	19605129	+	1000	128.0	[13.767965]	[95]	[]	[]	[19604923]	[]
919_7573	chr1	84854367	84854767	+	723	31.0	[8.441064]	[147]	[]	[]	[84854604]	[]
919_7575	chr1	85225158	85225558	+	613	31.0	[]	[]	[12.475059]	[80]	[]	[85225334]
919_7579	chr1	115646993	115647393	+	1000	31.0	[10.502711]	[123]	[]	[]	[115647210]	[]
919_758	chr3	156604702	156605102	+	1000	128.0	[]	[]	[7.990104]	[84]	[]	[156604885]
919_7588	chr1	174021675	174022075	+	633	31.0	[6.7459693]	[203]	[]	[]	[174021907]	[]
919_7589	chr1	174156448	174156848	+	1000	31.0	[9.76323, 8.461827]	[60, 102]	[7.279904, 7.169635]	[83, 89]	[174156603, 174156645]	[174156626, 174156632]
919_7590	chr1	179209116	179209516	+	1000	31.0	[]	[]	[11.295278]	[121]	[]	[179209335]
919_7591	chr1	182334112	182334512	+	1000	31.0	[]	[]	[7.169635, 8.34459]	[122, 126]	[]	[182334327, 182334331]
919_7592	chr1	185293915	185294315	+	1000	31.0	[]	[]	[10.1405115]	[130]	[]	[185294133]
919_7593	chr1	186082308	186082708	+	1000	31.0	[]	[]	[7.781394]	[128]	[]	[186082490]
919_7596	chr1	205679168	205679568	+	1000	31.0	[]	[]	[8.270616]	[136]	[]	[205679359]
919_7599	chr1	229625885	229626285	+	824	31.0	[8.698377, 13.096307]	[68, 72]	[]	[]	[229626052, 229626056]	[]
919_76	chrX	1492007	1492407	+	1000	311.0	[]	[]	[15.3284025, 15.3284025]	[84, 121]	[]	[1492189, 1492226]
919_760	chr6	37191873	37192273	+	1000	128.0	[8.270616]	[167]	[6.8464055]	[111]	[37192115]	[37192059]
919_7600	chr1	231529985	231530385	+	950	31.0	[]	[]	[7.0993586]	[145]	[]	[231530192]
919_7604	chr10	3704940	3705340	+	1000	31.0	[]	[]	[13.096307]	[101]	[]	[3705139]
919_7605	chr10	3755135	3755535	+	1000	31.0	[10.2141905]	[109]	[11.98683]	[120]	[3755340]	[3755351]
919_7606	chr10	6148892	6149292	+	1000	31.0	[13.767965]	[102]	[7.1611385]	[122]	[6149053]	[6149073]
919_7607	chr10	6464979	6465379	+	1000	31.0	[]	[]	[13.096307]	[147]	[]	[6465218]
919_7608	chr10	30219845	30220245	+	808	31.0	[]	[]	[13.096307]	[106]	[]	[30220049]
919_7609	chr10	33066896	33067296	+	977	31.0	[6.8317285]	[120]	[]	[]	[33067114]	[]
919_7611	chr10	50531402	50531802	+	1000	31.0	[]	[]	[13.767965]	[100]	[]	[50531590]
919_7615	chr10	74150933	74151333	+	1000	31.0	[6.951835]	[136]	[]	[]	[74151138]	[]
919_762	chr12	95003535	95003935	+	1000	127.0	[]	[]	[10.434889]	[104]	[]	[95003738]
919_7620	chr10	84254530	84254930	+	840	31.0	[9.905027]	[98]	[]	[]	[84254728]	[]
919_7621	chr10	86888975	86889375	+	1000	31.0	[]	[]	[7.9515624]	[141]	[]	[86889192]
919_7622	chr10	103368528	103368928	+	1000	31.0	[]	[]	[7.457406]	[126]	[]	[103368728]
919_7623	chr11	269528	269928	+	1000	31.0	[]	[]	[13.096307]	[111]	[]	[269738]
919_7624	chr11	1017158	1017558	+	1000	31.0	[7.9515624]	[124]	[]	[]	[1017351]	[]
919_7625	chr11	2890477	2890877	+	947	31.0	[11.2828665]	[98]	[]	[]	[2890664]	[]
919_7626	chr11	3217114	3217514	+	1000	31.0	[]	[]	[7.2781315]	[152]	[]	[3217346]
919_7627	chr11	5267024	5267424	+	1000	31.0	[]	[]	[7.299099]	[137]	[]	[5267254]
919_7629	chr11	44547947	44548347	+	1000	31.0	[]	[]	[6.9043694]	[101]	[]	[44548141]
919_763	chr17	42024907	42025307	+	1000	127.0	[]	[]	[13.096307]	[110]	[]	[42025114]
919_7632	chr11	67354505	67354905	+	599	31.0	[]	[]	[8.942274]	[73]	[]	[67354664]
919_7633	chr11	96012131	96012531	+	917	31.0	[8.464807]	[139]	[]	[]	[96012350]	[]
919_7634	chr11	96212396	96212796	+	931	31.0	[]	[]	[7.6729317]	[86]	[]	[96212556]
919_7636	chr12	2856010	2856410	+	997	31.0	[7.990104, 13.767965]	[109, 133]	[]	[]	[2856193, 2856217]	[]
919_7638	chr12	48995331	48995731	+	1000	31.0	[10.434889]	[111]	[]	[]	[48995542]	[]
919_764	chr19	38850489	38850889	+	1000	127.0	[13.547267]	[106]	[]	[]	[38850691]	[]
919_7641	chr12	50055754	50056154	+	1000	31.0	[]	[]	[13.096307]	[110]	[]	[50055961]
919_7642	chr12	56900586	56900986	+	1000	31.0	[7.990104]	[145]	[]	[]	[56900811]	[]
919_7644	chr12	108265452	108265852	+	919	31.0	[13.767965]	[110]	[11.315171]	[74]	[108265659]	[108265623]
919_7647	chr12	116552367	116552767	+	1000	31.0	[13.767965]	[110]	[]	[]	[116552569]	[]
919_765	chr19	49676697	49677097	+	1000	127.0	[11.295278]	[92]	[]	[]	[49676888]	[]
919_7650	chr12	124273575	124273975	+	1000	31.0	[11.2828665]	[107]	[]	[]	[124273777]	[]
919_7657	chr13	90287413	90287813	+	1000	31.0	[]	[]	[8.385908]	[237]	[]	[90287662]
919_7658	chr13	90611265	90611665	+	1000	31.0	[]	[]	[7.419928]	[160]	[]	[90611467]
919_766	chr2	88250449	88250849	+	1000	127.0	[15.3284025]	[108]	[]	[]	[88250655]	[]
919_7663	chr13	91303241	91303641	+	1000	31.0	[]	[]	[13.767965]	[174]	[]	[91303479]
919_7664	chr13	91402798	91403198	+	805	31.0	[8.441064]	[146]	[]	[]	[91403032]	[]
919_7667	chr13	93258159	93258559	+	1000	31.0	[]	[]	[8.143421]	[106]	[]	[93258329]
919_7668	chr13	93320863	93321263	+	1000	31.0	[8.141477]	[147]	[]	[]	[93321089]	[]
919_7677	chr14	68862935	68863335	+	1000	31.0	[]	[]	[15.3284025]	[115]	[]	[68863146]
919_7678	chr14	68989096	68989496	+	1000	31.0	[13.767965]	[101]	[]	[]	[68989295]	[]
919_7679	chr14	81164190	81164590	+	1000	31.0	[9.942505, 7.2031655]	[93, 156]	[]	[]	[81164360, 81164423]	[]
919_768	chr6	30156130	30156530	+	1000	127.0	[6.9043694, 6.9128656]	[58, 131]	[]	[]	[30156288, 30156361]	[]
919_7680	chr14	96831046	96831446	+	1000	31.0	[]	[]	[7.249742]	[136]	[]	[96831266]
919_7688	chr15	64459377	64459777	+	572	31.0	[10.434889]	[114]	[]	[]	[64459584]	[]
919_769	chr7	39811238	39811638	+	1000	127.0	[7.471763]	[124]	[10.668542]	[95]	[39811456]	[39811427]
919_7690	chr15	65049225	65049625	+	968	31.0	[]	[]	[9.510227]	[134]	[]	[65049455]
919_7691	chr15	82093826	82094226	+	1000	31.0	[9.149337, 7.781394]	[110, 114]	[]	[]	[82094027, 82094031]	[]
919_7695	chr16	12816921	12817321	+	1000	31.0	[]	[]	[13.767965]	[128]	[]	[12817116]
919_7696	chr16	30894750	30895150	+	1000	31.0	[12.843303, 13.767965]	[76, 131]	[]	[]	[30894912, 30894967]	[]
919_7698	chr16	53135318	53135718	+	924	31.0	[6.9234715]	[79]	[7.287168]	[120]	[53135496]	[53135537]
919_77	chr19	13952180	13952580	+	1000	310.0	[11.295278]	[100]	[]	[]	[13952379]	[]
919_770	chr9	92325748	92326148	+	1000	127.0	[11.2828665]	[109]	[]	[]	[92325953]	[]
919_7700	chr16	68289562	68289962	+	1000	31.0	[10.25316]	[119]	[]	[]	[68289725]	[]
919_7701	chr16	85306145	85306545	+	1000	31.0	[]	[]	[6.671917]	[54]	[]	[85306298]
919_7704	chr16	87383837	87384237	+	1000	31.0	[7.0062857]	[133]	[]	[]	[87384062]	[]
919_7708	chr17	28712312	28712712	+	1000	31.0	[10.502711]	[142]	[]	[]	[28712518]	[]
919_7709	chr17	28878927	28879327	+	1000	31.0	[]	[]	[7.597396]	[148]	[]	[28879164]
919_7710	chr17	29931167	29931567	+	1000	31.0	[8.161369]	[126]	[]	[]	[29931324]	[]
919_7711	chr17	42819953	42820353	+	1000	31.0	[9.76323]	[147]	[]	[]	[42820186]	[]
919_7712	chr17	49760871	49761271	+	1000	31.0	[]	[]	[6.9974184]	[134]	[]	[49761082]
919_7713	chr17	58337951	58338351	+	1000	31.0	[7.1611385]	[134]	[]	[]	[58338172]	[]
919_7714	chr17	75386436	75386836	+	1000	31.0	[7.0993586]	[87]	[]	[]	[75386606]	[]
919_7717	chr17_GL000205v2_random	10209	10609	+	1000	31.0	[8.001171]	[139]	[]	[]	[10372]	[]
919_7719	chr18	801099	801499	+	1000	31.0	[11.98683, 10.668542]	[144, 169]	[]	[]	[801315, 801340]	[]
919_772	chr12	119877172	119877572	+	1000	126.0	[10.502711]	[100]	[6.8814974]	[135]	[119877372]	[119877407]
919_7721	chr18	31206840	31207240	+	1000	31.0	[]	[]	[6.8908954]	[104]	[]	[31207040]
919_7722	chr18	35104704	35105104	+	1000	31.0	[]	[]	[7.0993586, 6.8908954]	[96, 112]	[]	[35104880, 35104896]
919_7723	chr18	59953573	59953973	+	1000	31.0	[8.655526]	[111]	[9.238381]	[135]	[59953777]	[59953801]
919_7726	chr19	1436431	1436831	+	569	31.0	[]	[]	[8.0176115]	[207]	[]	[1436679]
919_7728	chr19	4639607	4640007	+	1000	31.0	[]	[]	[7.1611385, 11.98683]	[93, 101]	[]	[4639765, 4639773]
919_773	chr15	69160303	69160703	+	1000	126.0	[]	[]	[10.748932]	[97]	[]	[69160499]
919_7730	chr19	13451595	13451995	+	1000	31.0	[]	[]	[6.682185, 8.787421, 7.09214]	[78, 116, 141]	[]	[13451769, 13451807, 13451832]
919_7731	chr19	14005379	14005779	+	546	31.0	[9.514142]	[114]	[11.997098]	[69]	[14005575]	[14005530]
919_7734	chr19	16197292	16197692	+	1000	31.0	[6.9218564, 9.703858]	[69, 100]	[6.682185, 8.70122]	[67, 104]	[16197458, 16197489]	[16197456, 16197493]
919_7737	chr19	18463045	18463445	+	1000	31.0	[15.3284025]	[116]	[]	[]	[18463258]	[]
919_7739	chr19	21358658	21359058	+	1000	31.0	[]	[]	[13.096307]	[111]	[]	[21358863]
919_7740	chr19	35315997	35316397	+	987	31.0	[]	[]	[8.655526]	[105]	[]	[35316197]
919_7743	chr19	47891726	47892126	+	1000	31.0	[]	[]	[10.215962]	[69]	[]	[47891894]
919_7749	chr19	50461166	50461566	+	1000	31.0	[]	[]	[8.810179]	[123]	[]	[50461354]
919_775	chr19	12333559	12333959	+	1000	126.0	[15.3284025, 13.767965]	[71, 143]	[]	[]	[12333711, 12333783]	[]
919_7750	chr19	51571609	51572009	+	1000	31.0	[11.995326]	[85]	[]	[]	[51571793]	[]
919_7752	chr2	443738	444138	+	1000	31.0	[]	[]	[7.59513]	[143]	[]	[443954]
919_7753	chr2	3483170	3483570	+	1000	31.0	[]	[]	[11.98683]	[93]	[]	[3483348]
919_7754	chr2	3518676	3519076	+	1000	31.0	[]	[]	[9.510227]	[98]	[]	[3518870]
919_7755	chr2	29480407	29480807	+	1000	31.0	[]	[]	[13.096307, 9.149337]	[115, 119]	[]	[29480614, 29480618]
919_7756	chr2	37562219	37562619	+	1000	31.0	[8.655526]	[85]	[]	[]	[37562392]	[]
919_7757	chr2	37682467	37682867	+	624	31.0	[13.096307]	[118]	[]	[]	[37682674]	[]
919_7759	chr2	58796254	58796654	+	1000	31.0	[11.315171]	[114]	[7.8151984]	[76]	[58796464]	[58796426]
919_7761	chr2	68829377	68829777	+	1000	31.0	[]	[]	[10.434889]	[135]	[]	[68829592]
919_7762	chr2	68853904	68854304	+	1000	31.0	[7.59513]	[98]	[7.365663]	[68]	[68854095]	[68854065]
919_7763	chr2	71742838	71743238	+	826	31.0	[]	[]	[8.661762]	[110]	[]	[71743046]
919_7767	chr2	102664405	102664805	+	1000	31.0	[8.698377]	[111]	[]	[]	[102664606]	[]
919_7768	chr2	130356034	130356434	+	787	31.0	[10.434889]	[73]	[]	[]	[130356202]	[]
919_7770	chr2	144524316	144524716	+	932	31.0	[]	[]	[13.547267]	[129]	[]	[144524542]
919_7773	chr2	170247937	170248337	+	1000	31.0	[11.995326]	[97]	[]	[]	[170248130]	[]
919_7774	chr2	170313571	170313971	+	1000	31.0	[]	[]	[11.295278]	[116]	[]	[170313779]
919_7775	chr2	170820831	170821231	+	1000	31.0	[]	[]	[8.270616, 7.417628, 11.98683]	[87, 91, 182]	[]	[170820982, 170820986, 170821077]
919_7776	chr2	171807062	171807462	+	1000	31.0	[]	[]	[10.393465]	[98]	[]	[171807256]
919_7777	chr2	177694036	177694436	+	1000	31.0	[]	[]	[8.231745]	[78]	[]	[177694207]
919_7778	chr2	201907070	201907470	+	1000	31.0	[9.510227, 6.671917]	[69, 149]	[]	[]	[201907230, 201907310]	[]
919_7780	chr2	219500096	219500496	+	1000	31.0	[6.8908954]	[156]	[]	[]	[219500326]	[]
919_7782	chr20	4600345	4600745	+	1000	31.0	[]	[]	[8.141477]	[140]	[]	[4600548]
919_7783	chr20	23133727	23134127	+	1000	31.0	[]	[]	[15.3284025]	[106]	[]	[23133932]
919_7787	chr20	33826398	33826798	+	1000	31.0	[]	[]	[8.141477]	[93]	[]	[33826591]
919_7789	chr20	49691278	49691678	+	1000	31.0	[9.703858, 13.767965]	[104, 128]	[]	[]	[49691472, 49691496]	[]
