#PeakID(python identify_motif.py ./ENCODE_processed_files/BACH1_idr.fa BACH1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
593_8189	chr16	71895228	71895628	+	661	23.0	[8.73451]	[131]	[7.669718]	[129]	[71895406]	[71895404]
593_8198	chr17	41530116	41530516	+	576	23.0	[6.6792603]	[168]	[12.540544]	[166]	[41530327]	[41530325]
593_820	chr4	185504080	185504480	+	1000	95.0	[9.716079]	[100]	[13.902448]	[98]	[185504274]	[185504272]
593_8200	chr17	50707777	50708177	+	635	23.0	[7.262118]	[81]	[]	[]	[50707928]	[]
593_8209	chr17	83073492	83073892	+	623	23.0	[10.945392]	[129]	[16.412586]	[127]	[83073673]	[83073671]
593_823	chr8	1755606	1756006	+	1000	95.0	[13.902448]	[128]	[11.296419, 9.189399]	[110, 126]	[1755812]	[1755794, 1755810]
593_8253	chr2	102660645	102661045	+	592	23.0	[]	[]	[13.45553]	[140]	[]	[102660830]
593_8260	chr2	202221868	202222268	+	699	23.0	[6.685174]	[127]	[]	[]	[202222092]	[]
593_8262	chr20	48831712	48832112	+	624	23.0	[12.082088]	[129]	[]	[]	[48831924]	[]
593_8274	chr22	19443352	19443752	+	713	23.0	[]	[]	[10.772233]	[207]	[]	[19443597]
593_8277	chr22	19674710	19675110	+	576	23.0	[6.582628]	[131]	[]	[]	[19674873]	[]
593_8283	chr22	19960158	19960558	+	603	23.0	[]	[]	[12.235088]	[185]	[]	[19960364]
593_8286	chr22	20083461	20083861	+	608	23.0	[12.32841]	[165]	[]	[]	[20083692]	[]
593_8290	chr22	20446852	20447252	+	647	23.0	[7.0499845]	[115]	[8.343984]	[113]	[20447028]	[20447026]
593_8308	chr22	22071967	22072367	+	657	23.0	[6.887727]	[163]	[]	[]	[22072202]	[]
593_832	chr6	69489957	69490357	+	1000	94.0	[6.6792603, 10.030405]	[100, 132]	[13.45553, 11.6737585]	[98, 130]	[69490144, 69490176]	[69490142, 69490174]
593_8328	chr3	4977352	4977752	+	611	23.0	[6.864906]	[140]	[]	[]	[4977518]	[]
593_833	chr8	37612643	37613043	+	1000	94.0	[16.412586]	[99]	[6.6792603]	[97]	[37612841]	[37612839]
593_8341	chr3	94064191	94064591	+	638	23.0	[8.085031]	[144]	[]	[]	[94064407]	[]
593_8347	chr3	155232543	155232943	+	565	23.0	[7.2059402]	[82]	[9.716079]	[80]	[155232725]	[155232723]
593_8348	chr3	158659699	158660099	+	620	23.0	[]	[]	[7.8219643, 12.235088]	[126, 162]	[]	[158659900, 158659936]
593_8354	chr3	196512095	196512495	+	674	23.0	[]	[]	[8.343795]	[173]	[]	[196512330]
593_8359	chr4	73735144	73735544	+	715	23.0	[]	[]	[8.342637, 6.210254]	[91, 161]	[]	[73735321, 73735391]
593_8363	chr4	109052796	109053196	+	646	23.0	[11.296419]	[123]	[]	[]	[109053015]	[]
593_837	chr10	44628906	44629306	+	1000	93.0	[16.412586]	[108]	[7.2059402]	[106]	[44629110]	[44629108]
593_838	chr16	14501512	14501912	+	1000	93.0	[10.945392]	[112]	[16.412586]	[110]	[14501709]	[14501707]
593_839	chr21	46500466	46500866	+	1000	93.0	[10.945392, 7.4181294]	[70, 114]	[16.412586, 7.668964]	[68, 112]	[46500636, 46500680]	[46500634, 46500678]
593_8396	chr6	31814699	31815099	+	628	23.0	[6.769946, 6.7413754]	[99, 149]	[]	[]	[31814881, 31814931]	[]
593_84	chr7	130025936	130026336	+	1000	343.0	[12.32841]	[115]	[13.902448]	[113]	[130026150]	[130026148]
593_840	chr5	149632457	149632857	+	1000	93.0	[13.902448]	[129]	[9.189399]	[127]	[149632667]	[149632665]
593_8404	chr6	43744595	43744995	+	606	23.0	[16.412586]	[92]	[13.902448]	[90]	[43744780]	[43744778]
593_8409	chr6	110196868	110197268	+	664	23.0	[12.32841]	[101]	[13.902448]	[99]	[110197068]	[110197066]
593_8418	chr6	156699908	156700308	+	661	23.0	[6.7600446, 16.412586]	[85, 121]	[7.2059402]	[119]	[156700068, 156700104]	[156700102]
593_8426	chr7	75046422	75046822	+	542	23.0	[]	[]	[6.5061016]	[162]	[]	[75046604]
593_8427	chr7	81014295	81014695	+	655	23.0	[9.189399, 16.412586]	[129, 171]	[9.163619]	[127]	[81014487, 81014529]	[81014485]
593_8440	chr7	117087819	117088219	+	608	23.0	[8.624022]	[129]	[]	[]	[117088015]	[]
593_8442	chr7	121157550	121157950	+	641	23.0	[8.260011]	[120]	[]	[]	[121157708]	[]
593_8443	chr7	127332865	127333265	+	651	23.0	[13.902448]	[92]	[9.189399]	[90]	[127333054]	[127333052]
593_8455	chr7	155296789	155297189	+	698	23.0	[8.588959]	[197]	[]	[]	[155297023]	[]
593_8468	chr9	33001375	33001775	+	602	23.0	[8.896054, 7.0273266]	[152, 163]	[]	[]	[33001597, 33001608]	[]
593_847	chr11	65386241	65386641	+	1000	92.0	[6.297434]	[151]	[7.262118]	[117]	[65386484]	[65386450]
593_8470	chr9	35798657	35799057	+	696	23.0	[9.716079]	[105]	[13.902448]	[103]	[35798838]	[35798836]
593_8474	chr9	97518831	97519231	+	621	23.0	[16.412586]	[101]	[]	[]	[97519024]	[]
593_848	chr14	20116789	20117189	+	1000	92.0	[10.030405, 8.105562]	[95, 125]	[8.684887, 16.412586, 9.042406]	[60, 93, 123]	[20116981, 20117011]	[20116946, 20116979, 20117009]
593_8483	chr9	129777095	129777495	+	668	23.0	[]	[]	[7.2059402]	[152]	[]	[129777345]
593_8498	chrX	9494842	9495242	+	658	23.0	[7.0733485]	[76]	[16.412586]	[74]	[9495014]	[9495012]
593_8502	chrX	118347113	118347513	+	713	23.0	[6.6148934]	[103]	[11.85311]	[101]	[118347291]	[118347289]
593_8504	chr1	1290138	1290538	+	558	22.0	[]	[]	[6.2127576, 6.688057]	[124, 160]	[]	[1290352, 1290388]
593_851	chr3	39639277	39639677	+	1000	92.0	[11.195025, 9.636316]	[121, 137]	[16.412586, 8.062279]	[94, 135]	[39639494, 39639510]	[39639467, 39639508]
593_8514	chr1	24642792	24643192	+	631	22.0	[]	[]	[8.177104]	[101]	[]	[24642966]
593_8517	chr1	31159718	31160118	+	593	22.0	[6.6766243]	[160]	[]	[]	[31159922]	[]
593_852	chr3	177673363	177673763	+	1000	92.0	[11.409169]	[107]	[]	[]	[177673566]	[]
593_8520	chr1	33367751	33368151	+	593	22.0	[11.85311]	[81]	[9.57195, 6.6766243]	[79, 124]	[33367923]	[33367921, 33367966]
593_8526	chr1	44778690	44779090	+	583	22.0	[]	[]	[7.1146708]	[73]	[]	[44778851]
593_853	chr5	123209552	123209952	+	1000	92.0	[16.412586, 9.189399]	[92, 127]	[10.945392, 7.2059402]	[90, 125]	[123209743, 123209778]	[123209741, 123209776]
593_8537	chr1	117674607	117675007	+	588	22.0	[6.6766243]	[175]	[6.887727]	[216]	[117674808]	[117674849]
593_8551	chr1	207032583	207032983	+	621	22.0	[16.412586]	[113]	[9.636316]	[111]	[207032756]	[207032754]
593_8554	chr1	211548510	211548910	+	593	22.0	[13.902448]	[105]	[12.540544, 6.514101]	[103, 115]	[211548690]	[211548688, 211548700]
593_8560	chr1	233393415	233393815	+	586	22.0	[13.902448]	[130]	[16.412586]	[128]	[233393631]	[233393629]
593_8566	chr10	3248863	3249263	+	578	22.0	[16.412586]	[85]	[9.818272, 6.7715845]	[83, 113]	[3249044]	[3249042, 3249072]
593_8569	chr10	25492995	25493395	+	571	22.0	[7.2059402]	[110]	[11.6737585]	[108]	[25493156]	[25493154]
593_857	chr12	56377271	56377671	+	1000	91.0	[10.030405]	[101]	[16.412586]	[99]	[56377470]	[56377468]
593_8575	chr10	49311868	49312268	+	661	22.0	[]	[]	[11.999462, 8.127419]	[120, 166]	[]	[49312062, 49312108]
593_858	chr15	58111241	58111641	+	1000	91.0	[7.3229833]	[146]	[]	[]	[58111472]	[]
593_8583	chr11	5132519	5132919	+	541	22.0	[]	[]	[7.8219643]	[112]	[]	[5132674]
593_8590	chr11	66289442	66289842	+	559	22.0	[6.7715845, 6.256924]	[153, 184]	[8.2620945]	[182]	[66289644, 66289675]	[66289673]
593_8593	chr11	83156107	83156507	+	582	22.0	[]	[]	[6.8832946]	[108]	[]	[83156310]
593_8599	chr12	49233018	49233418	+	590	22.0	[6.419141]	[94]	[]	[]	[49233176]	[]
593_8600	chr12	50569855	50570255	+	635	22.0	[]	[]	[12.235088]	[125]	[]	[50570080]
593_8602	chr12	51387948	51388348	+	591	22.0	[]	[]	[11.999462]	[126]	[]	[51388157]
593_8604	chr12	56449000	56449400	+	542	22.0	[10.772233]	[184]	[]	[]	[56449224]	[]
593_8612	chr13	25478172	25478572	+	592	22.0	[7.981068]	[117]	[16.412586, 9.57195]	[89, 115]	[25478389]	[25478361, 25478387]
593_8620	chr13	90058752	90059152	+	615	22.0	[7.904591]	[171]	[]	[]	[90058977]	[]
593_8627	chr13	91286744	91287144	+	586	22.0	[6.861438]	[176]	[6.1340055]	[174]	[91286965]	[91286963]
593_863	chr2	71748147	71748547	+	1000	91.0	[7.2059402, 8.2620945]	[105, 122]	[16.412586]	[103]	[71748344, 71748361]	[71748342]
593_864	chr2	206482030	206482430	+	1000	91.0	[11.999462]	[137]	[]	[]	[206482255]	[]
593_8643	chr13	93338023	93338423	+	588	22.0	[6.682951]	[128]	[]	[]	[93338235]	[]
593_8646	chr14	74275129	74275529	+	600	22.0	[11.195025]	[110]	[11.85311]	[135]	[74275320]	[74275345]
593_8659	chr16	948034	948434	+	580	22.0	[8.036991, 8.036991, 8.036991]	[141, 193, 209]	[7.0302877, 7.0302877, 7.0302877, 7.0302877, 7.0302877]	[139, 155, 191, 207, 223]	[948200, 948252, 948268]	[948198, 948214, 948250, 948266, 948282]
593_866	chr4	993281	993681	+	1000	91.0	[7.2059402]	[108]	[16.412586]	[106]	[993481]	[993479]
593_8672	chr17	41689956	41690356	+	597	22.0	[]	[]	[6.210254]	[235]	[]	[41690194]
593_8694	chr18	35732598	35732998	+	602	22.0	[16.412586]	[152]	[7.2059402]	[150]	[35732846]	[35732844]
593_8717	chr2	39523758	39524158	+	634	22.0	[7.4181294]	[145]	[]	[]	[39523951]	[]
593_8723	chr2	82823900	82824300	+	580	22.0	[6.6792603]	[94]	[16.412586]	[92]	[82824092]	[82824090]
593_8727	chr2	138019270	138019670	+	548	22.0	[]	[]	[8.790712]	[183]	[]	[138019498]
593_8728	chr2	143694371	143694771	+	613	22.0	[]	[]	[9.342972]	[165]	[]	[143694581]
593_8734	chr2	241584434	241584834	+	562	22.0	[6.6792603]	[117]	[16.412586, 7.067152]	[115, 127]	[241584643]	[241584641, 241584653]
593_8735	chr20	2316792	2317192	+	582	22.0	[9.189399]	[156]	[13.902448]	[154]	[2317036]	[2317034]
593_8738	chr21	10428975	10429375	+	593	22.0	[7.209631, 7.0302877]	[87, 96]	[]	[]	[10429156, 10429165]	[]
593_876	chr12	92078159	92078559	+	1000	90.0	[16.412586]	[125]	[]	[]	[92078368]	[]
593_88	chr1	172907230	172907630	+	1000	337.0	[16.412586, 16.412586]	[97, 120]	[]	[]	[172907418, 172907441]	[]
593_8801	chr3	9932747	9933147	+	572	22.0	[6.685174, 7.669718]	[187, 199]	[]	[]	[9932984, 9932996]	[]
593_8805	chr3	17742923	17743323	+	573	22.0	[10.521743]	[156]	[6.685174]	[142]	[17743165]	[17743151]
593_8813	chr3	47413121	47413521	+	623	22.0	[]	[]	[7.262118]	[146]	[]	[47413354]
593_8814	chr3	141368223	141368623	+	561	22.0	[12.673135]	[134]	[10.945392]	[132]	[141368438]	[141368436]
593_8818	chr3	182740647	182741047	+	579	22.0	[9.189399]	[191]	[10.162996]	[189]	[182740895]	[182740893]
593_8832	chr4	174193419	174193819	+	549	22.0	[6.934005]	[126]	[]	[]	[174193597]	[]
593_8837	chr5	126778663	126779063	+	629	22.0	[]	[]	[7.6756134]	[132]	[]	[126778823]
593_8841	chr5	143207464	143207864	+	589	22.0	[7.934307]	[134]	[10.162996]	[132]	[143207636]	[143207634]
593_8845	chr6	490318	490718	+	594	22.0	[9.57195]	[147]	[]	[]	[490544]	[]
593_8847	chr6	7041812	7042212	+	547	22.0	[7.0770397]	[157]	[]	[]	[7042010]	[]
593_8848	chr6	13355590	13355990	+	594	22.0	[6.1916084]	[122]	[]	[]	[13355788]	[]
593_886	chr3	184347769	184348169	+	1000	90.0	[16.412586]	[105]	[10.162996]	[103]	[184347941]	[184347939]
593_887	chr4	6732587	6732987	+	1000	90.0	[16.412586]	[105]	[9.818272]	[103]	[6732788]	[6732786]
593_8883	chr7	103344086	103344486	+	636	22.0	[13.902448]	[144]	[9.716079]	[142]	[103344311]	[103344309]
593_89	chr11	9364220	9364620	+	1000	333.0	[7.2059402, 6.3896065, 6.1916084]	[69, 135, 146]	[16.412586]	[67]	[9364389, 9364455, 9364466]	[9364387]
593_890	chr6	52417664	52418064	+	1000	90.0	[]	[]	[7.8159575]	[138]	[]	[52417870]
593_8907	chr8	9380108	9380508	+	564	22.0	[8.78628, 16.412586]	[71, 133]	[9.818272]	[131]	[9380276, 9380338]	[9380336]
593_8909	chr8	25000592	25000992	+	597	22.0	[]	[]	[16.412586, 7.1146708]	[87, 102]	[]	[25000774, 25000789]
593_8920	chr8	141005022	141005422	+	603	22.0	[]	[]	[8.438943]	[129]	[]	[141005197]
593_8927	chr9	110351193	110351593	+	565	22.0	[9.5834875]	[90]	[6.6792603]	[88]	[110351380]	[110351378]
593_894	chr9	134407258	134407658	+	1000	90.0	[]	[]	[12.235088]	[99]	[]	[134407452]
593_8958	chr1	114779892	114780292	+	553	21.0	[7.9979124]	[149]	[]	[]	[114780102]	[]
593_8965	chr1	213715175	213715575	+	556	21.0	[7.0733485]	[126]	[16.412586]	[124]	[213715390]	[213715388]
593_8974	chr10	68406261	68406661	+	540	21.0	[6.3442454]	[74]	[]	[]	[68406425]	[]
593_8996	chr15	42595849	42596249	+	567	21.0	[6.965921]	[112]	[]	[]	[42596036]	[]
593_900	chr1	160398896	160399296	+	1000	88.0	[6.861438, 9.818272]	[70, 101]	[16.412586]	[99]	[160399063, 160399094]	[160399092]
593_9010	chr17	59787049	59787449	+	573	21.0	[6.264672]	[104]	[]	[]	[59787206]	[]
593_9011	chr17	61927347	61927747	+	575	21.0	[]	[]	[6.2946467]	[223]	[]	[61927580]
593_9020	chr2	103773878	103774278	+	557	21.0	[13.45553, 12.673135]	[94, 130]	[7.0733485, 7.5900736]	[92, 111]	[103774062, 103774098]	[103774060, 103774079]
593_9021	chr2	113024721	113025121	+	540	21.0	[]	[]	[12.082088]	[150]	[]	[113024935]
593_9025	chr2	170409036	170409436	+	580	21.0	[7.8934293]	[186]	[]	[]	[170409284]	[]
593_9027	chr2	183036412	183036812	+	558	21.0	[9.57195]	[118]	[7.58698]	[116]	[183036618]	[183036616]
593_903	chr13	27182999	27183399	+	1000	88.0	[13.902448]	[149]	[6.7715845, 12.540544]	[136, 147]	[27183222]	[27183209, 27183220]
593_904	chr17	11950788	11951188	+	1000	88.0	[]	[]	[16.412586]	[106]	[]	[11950976]
593_9041	chr3	10279969	10280369	+	555	21.0	[11.999462]	[108]	[7.8934293]	[106]	[10280143]	[10280141]
593_9057	chr5	139422419	139422819	+	549	21.0	[6.1820455]	[199]	[]	[]	[139422636]	[]
593_9065	chr6	144095306	144095706	+	592	21.0	[]	[]	[6.864906]	[146]	[]	[144095488]
593_907	chr17	82358933	82359333	+	1000	88.0	[16.412586]	[112]	[9.818272]	[110]	[82359136]	[82359134]
593_91	chr7	100081666	100082066	+	1000	326.0	[12.673135, 6.297434]	[92, 138]	[13.902448]	[90]	[100081846, 100081892]	[100081844]
593_918	chr6	14473035	14473435	+	1000	88.0	[16.412586]	[111]	[]	[]	[14473238]	[]
593_919	chr6	26065950	26066350	+	1000	88.0	[11.85311]	[119]	[]	[]	[26066167]	[]
593_92	chr18	9017073	9017473	+	1000	323.0	[7.3720512, 16.412586]	[65, 116]	[12.673135]	[86]	[9017235, 9017286]	[9017256]
593_923	chr7	106568983	106569383	+	1000	88.0	[]	[]	[11.296419]	[149]	[]	[106569211]
593_927	chr1	159880009	159880409	+	1000	87.0	[9.716079]	[104]	[13.902448]	[102]	[159880194]	[159880192]
593_928	chr1	223036065	223036465	+	1000	87.0	[7.2059402]	[99]	[13.45553]	[97]	[223036257]	[223036255]
593_934	chr5	167937544	167937944	+	1000	87.0	[7.2059402]	[112]	[16.412586]	[110]	[167937752]	[167937750]
593_935	chr6	30828526	30828926	+	1000	87.0	[8.438943, 16.412586]	[130, 175]	[7.2059402]	[173]	[30828731, 30828776]	[30828774]
593_937	chr7	66281802	66282202	+	1000	87.0	[6.3290386]	[112]	[16.412586]	[94]	[66282012]	[66281994]
593_938	chr7	83468272	83468672	+	1000	87.0	[9.342972, 8.062279, 11.13416]	[68, 110, 128]	[13.902448]	[108]	[83468433, 83468475, 83468493]	[83468473]
593_94	chr6	33839984	33840384	+	1000	320.0	[16.412586]	[100]	[10.945392]	[98]	[33840184]	[33840182]
593_948	chr14	91149372	91149772	+	1000	86.0	[16.412586]	[89]	[10.945392]	[87]	[91149559]	[91149557]
593_950	chr16	83835945	83836345	+	1000	86.0	[6.6792603]	[104]	[16.412586]	[102]	[83836149]	[83836147]
593_951	chr2	92081121	92081521	+	1000	86.0	[]	[]	[7.8151765]	[80]	[]	[92081301]
593_953	chr20	4795376	4795776	+	1000	86.0	[16.412586, 16.412586]	[78, 100]	[10.030405, 7.0733485]	[76, 98]	[4795552, 4795574]	[4795550, 4795572]
593_967	chr13	110870193	110870593	+	1000	85.0	[7.2059402, 16.412586]	[71, 127]	[9.636316]	[125]	[110870344, 110870400]	[110870398]
593_97	chr10	77909789	77910189	+	1000	314.0	[12.082088]	[76]	[12.235088]	[121]	[77909963]	[77910008]
593_971	chr3	153289349	153289749	+	1000	85.0	[]	[]	[16.412586]	[99]	[]	[153289544]
593_973	chr6	79544918	79545318	+	1000	85.0	[13.45553]	[138]	[10.030405]	[136]	[79545146]	[79545144]
593_974	chr9	40939260	40939660	+	1000	85.0	[7.078671, 7.078671]	[136, 179]	[]	[]	[40939445, 40939488]	[]
593_975	chrX	120485527	120485927	+	1000	85.0	[]	[]	[16.412586]	[144]	[]	[120485746]
593_978	chr1	46768452	46768852	+	1000	84.0	[10.945392]	[96]	[16.412586]	[94]	[46768641]	[46768639]
593_98	chr20	50292542	50292942	+	1000	314.0	[12.235088]	[112]	[]	[]	[50292750]	[]
593_980	chr11	117072549	117072949	+	1000	84.0	[]	[]	[16.412586]	[110]	[]	[117072753]
593_983	chr17	65660908	65661308	+	1000	84.0	[6.1916084, 9.716079]	[109, 147]	[]	[]	[65661101, 65661139]	[]
593_987	chr3	14410690	14411090	+	1000	84.0	[]	[]	[11.296419, 6.5257025]	[83, 97]	[]	[14410872, 14410886]
593_988	chr3	28951788	28952188	+	1000	84.0	[16.412586]	[91]	[6.6792603]	[89]	[28951975]	[28951973]
593_990	chr4	73704505	73704905	+	1000	84.0	[10.030405, 11.6737585]	[61, 109]	[12.146455, 7.8219643, 9.636316]	[59, 74, 107]	[73704662, 73704710]	[73704660, 73704675, 73704708]
593_995	chr9	110256758	110257158	+	1000	84.0	[]	[]	[11.85311]	[113]	[]	[110256946]
593_998	chr1	110003843	110004243	+	1000	83.0	[16.412586, 7.0273266]	[100, 126]	[]	[]	[110004037, 110004063]	[]
