#PeakID(python identify_motif.py ./ENCODE_processed_files/TCF12_idr.fa TCF12 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
368_9301	chr6	40668120	40668520	+	1000	86.5	[8.320784]	[145]	[12.567606]	[78]	[40668354]	[40668287]
368_9305	chr7	100444555	100444955	+	1000	86.5	[]	[]	[8.001244, 8.228404]	[164, 234]	[]	[100444724, 100444794]
368_9312	chrX	118271765	118272165	+	1000	86.5	[]	[]	[8.891774]	[100]	[]	[118271933]
368_9316	chr1	25993674	25994074	+	1000	86.0	[]	[]	[8.228404]	[220]	[]	[25993904]
368_9317	chr1	39757535	39757935	+	1000	86.0	[8.090539]	[168]	[8.001244]	[161]	[39757768]	[39757761]
368_9320	chr1	86774249	86774649	+	1000	86.0	[8.891774]	[108]	[8.891774]	[107]	[86774446]	[86774445]
368_9328	chr10	11757451	11757851	+	1000	86.0	[8.891774]	[112]	[]	[]	[11757623]	[]
368_9333	chr14	58138377	58138777	+	1000	86.0	[8.001244]	[169]	[]	[]	[58138579]	[]
368_9345	chr2	26191698	26192098	+	1000	86.0	[8.891774]	[108]	[]	[]	[26191898]	[]
368_936	chr13	28574859	28575259	+	1000	472.5	[8.779576]	[155]	[]	[]	[28575107]	[]
368_9383	chr15	78276589	78276989	+	1000	85.5	[]	[]	[8.891774]	[132]	[]	[78276812]
368_9399	chr3	20330026	20330426	+	1000	85.5	[8.891774]	[70]	[]	[]	[20330186]	[]
368_940	chr1	109134419	109134819	+	1000	471.5	[12.567606]	[125]	[]	[]	[109134631]	[]
368_9418	chr10	97648955	97649355	+	1000	85.0	[7.549868]	[65]	[]	[]	[97649117]	[]
368_9430	chr2	204434680	204435080	+	664	85.0	[]	[]	[8.228404]	[100]	[]	[204434837]
368_9447	chr7	99128029	99128429	+	1000	85.0	[8.090539]	[116]	[]	[]	[99128192]	[]
368_9453	chr1	61079856	61080256	+	1000	84.5	[]	[]	[8.069409]	[147]	[]	[61080065]
368_9456	chr1	206700277	206700677	+	1000	84.5	[]	[]	[8.001244]	[173]	[]	[206700506]
368_9457	chr1	226550324	226550724	+	1000	84.5	[12.567606]	[87]	[7.7957826]	[55]	[226550510]	[226550478]
368_9461	chr11	130894276	130894676	+	1000	84.5	[]	[]	[8.228404]	[174]	[]	[130894525]
368_9463	chr12	108820269	108820669	+	983	84.5	[12.567606]	[105]	[]	[]	[108820421]	[]
368_9464	chr12	113854330	113854730	+	1000	84.5	[8.228404, 8.320784, 7.7957826]	[72, 126, 145]	[]	[]	[113854487, 113854541, 113854560]	[]
368_9475	chr21	21137998	21138398	+	1000	84.5	[8.891774]	[95]	[]	[]	[21138155]	[]
368_949	chr1	28926874	28927274	+	1000	470.5	[]	[]	[8.001244]	[101]	[]	[28927062]
368_9490	chr7	154646661	154647061	+	1000	84.5	[12.567606]	[129]	[8.320784, 7.549868]	[71, 77]	[154646886]	[154646828, 154646834]
368_9493	chr1	186122817	186123217	+	724	84.0	[]	[]	[8.001244]	[121]	[]	[186123025]
368_95	chr8	123922062	123922462	+	1000	744.5	[8.891774]	[76]	[8.891774, 8.228404]	[81, 134]	[123922225]	[123922230, 123922283]
368_9500	chr12	1917722	1918122	+	1000	84.0	[8.968127]	[106]	[]	[]	[1917927]	[]
368_9516	chr2	47005694	47006094	+	1000	84.0	[12.567606]	[81]	[]	[]	[47005870]	[]
368_952	chr13	98975948	98976348	+	1000	469.5	[]	[]	[12.567606]	[134]	[]	[98976169]
368_9528	chr6	30717400	30717800	+	1000	84.0	[8.891774]	[165]	[]	[]	[30717588]	[]
368_9531	chr6	89297950	89298350	+	1000	84.0	[12.567606]	[162]	[]	[]	[89298189]	[]
368_9532	chr6	96469315	96469715	+	1000	84.0	[12.567606]	[87]	[8.320784]	[71]	[96469484]	[96469468]
368_9533	chr6	107941598	107941998	+	1000	84.0	[8.891774]	[167]	[8.891774]	[166]	[107941844]	[107941843]
368_9535	chr7	104943721	104944121	+	1000	84.0	[]	[]	[7.549868]	[163]	[]	[104943905]
368_9558	chr11	5129380	5129780	+	1000	83.5	[]	[]	[8.527855]	[105]	[]	[5129563]
368_9568	chr16	23557388	23557788	+	1000	83.5	[8.779576]	[175]	[8.228404]	[126]	[23557628]	[23557579]
368_9574	chr2	144454941	144455341	+	1000	83.5	[]	[]	[7.549868]	[142]	[]	[144455163]
368_959	chr6	4941718	4942118	+	1000	468.5	[]	[]	[8.001244]	[73]	[]	[4941874]
368_9601	chr9	124913344	124913744	+	953	83.5	[]	[]	[8.779576]	[178]	[]	[124913589]
368_9606	chr1	40691597	40691997	+	1000	83.0	[8.069409]	[284]	[]	[]	[40691838]	[]
368_9645	chr8	90541746	90542146	+	1000	83.0	[]	[]	[8.228404]	[115]	[]	[90541961]
368_9654	chr1	17013834	17014234	+	1000	82.5	[8.001244]	[122]	[8.090539]	[104]	[17014027]	[17014009]
368_9657	chr1	101257943	101258343	+	1000	82.5	[7.549868]	[191]	[]	[]	[101258162]	[]
368_9660	chr1	172746230	172746630	+	1000	82.5	[]	[]	[8.891774]	[129]	[]	[172746443]
368_9671	chr15	66931735	66932135	+	1000	82.5	[8.182954]	[83]	[]	[]	[66931909]	[]
368_9694	chr6	159728569	159728969	+	1000	82.5	[]	[]	[8.527855]	[150]	[]	[159728795]
368_971	chr8	123182450	123182850	+	1000	466.5	[8.891774]	[107]	[12.567606, 8.891774, 8.001244]	[76, 106, 112]	[123182653]	[123182622, 123182652, 123182658]
368_9713	chr10	11146621	11147021	+	1000	82.0	[]	[]	[8.320784]	[114]	[]	[11146807]
368_9714	chr10	14436262	14436662	+	1000	82.0	[]	[]	[8.228404]	[177]	[]	[14436505]
368_9723	chr17	44095492	44095892	+	849	82.0	[]	[]	[8.891774]	[124]	[]	[44095691]
368_975	chr22	22195308	22195708	+	1000	465.5	[8.02331, 12.567606, 12.567606]	[100, 106, 112]	[]	[]	[22195461, 22195467, 22195473]	[]
368_9750	chr6	34835165	34835565	+	757	82.0	[7.549868]	[148]	[]	[]	[34835342]	[]
368_9752	chr6	130206455	130206855	+	1000	82.0	[]	[]	[8.891774, 7.7957826]	[119, 122]	[]	[130206657, 130206660]
368_9755	chr7	12687589	12687989	+	1000	82.0	[]	[]	[8.090539]	[129]	[]	[12687790]
368_9766	chr1	89121679	89122079	+	1000	81.5	[7.7957826, 8.891774]	[171, 174]	[]	[]	[89121901, 89121904]	[]
368_9774	chr10	94239747	94240147	+	1000	81.5	[8.891774]	[157]	[]	[]	[94239945]	[]
368_9787	chr19	18318189	18318589	+	1000	81.5	[8.494345, 8.891774]	[90, 147]	[8.891774]	[146]	[18318379, 18318436]	[18318435]
368_9788	chr19	40691163	40691563	+	1000	81.5	[8.891774]	[130]	[12.567606, 8.805163]	[150, 161]	[40691325]	[40691345, 40691356]
368_9794	chr3	44355618	44356018	+	960	81.5	[]	[]	[8.891774, 8.069409]	[147, 154]	[]	[44355857, 44355864]
368_9809	chr1	8679248	8679648	+	955	81.0	[8.001244]	[101]	[]	[]	[8679420]	[]
368_9825	chr18	23265713	23266113	+	1000	81.0	[8.891774]	[139]	[8.891774]	[138]	[23265942]	[23265941]
368_9828	chr2	178404402	178404802	+	1000	81.0	[8.891774]	[140]	[8.891774, 8.891774]	[139, 155]	[178404608]	[178404607, 178404623]
368_9845	chr6	161265529	161265929	+	724	81.0	[]	[]	[7.7957826]	[125]	[]	[161265690]
368_986	chr9	97938096	97938496	+	1000	464.5	[]	[]	[8.779576]	[143]	[]	[97938334]
368_9872	chr19	48468976	48469376	+	1000	80.5	[8.494345]	[188]	[]	[]	[48469215]	[]
368_9877	chr20	35166383	35166783	+	640	80.5	[]	[]	[8.090539]	[102]	[]	[35166571]
368_988	chr2	219510068	219510468	+	1000	464.0	[8.090539, 8.069409]	[58, 83]	[]	[]	[219510224, 219510249]	[]
368_9880	chr3	100761301	100761701	+	1000	80.5	[8.891774]	[167]	[8.320784]	[133]	[100761534]	[100761500]
368_9901	chr1	1758894	1759294	+	1000	80.0	[8.228404]	[91]	[]	[]	[1759068]	[]
368_9906	chr1	205267238	205267638	+	1000	80.0	[8.228404]	[202]	[]	[]	[205267430]	[]
368_9910	chr10	44959104	44959504	+	897	80.0	[9.473919]	[171]	[]	[]	[44959348]	[]
368_9919	chr15	31365759	31366159	+	1000	80.0	[]	[]	[8.090539]	[141]	[]	[31365955]
368_9929	chr19	54724627	54725027	+	991	80.0	[]	[]	[8.182954, 8.182954]	[149, 188]	[]	[54724834, 54724873]
368_9936	chr4	186203305	186203705	+	1000	80.0	[8.228404]	[133]	[7.7957826]	[77]	[186203519]	[186203463]
368_9942	chr6	43926591	43926991	+	1000	80.0	[]	[]	[8.069409, 8.182954]	[95, 98]	[]	[43926757, 43926760]
368_9967	chr11	117171754	117172154	+	1000	79.5	[8.891774]	[134]	[]	[]	[117171985]	[]
368_9977	chr19	13847674	13848074	+	1000	79.5	[8.228404]	[185]	[]	[]	[13847851]	[]
368_9985	chr22	17970208	17970608	+	1000	79.5	[8.891774]	[94]	[]	[]	[17970385]	[]
