#PeakID(python identify_motif.py ./ENCODE_processed_files/ETS1_idr.fa ETS1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
503_7487	chr7	76191820	76192220	+	674	52.0	[8.830775]	[151]	[]	[]	[76191992]	[]
503_7491	chr7	116210392	116210792	+	1000	52.0	[9.834179]	[69]	[6.7845144]	[129]	[116210556]	[116210616]
503_7495	chr7	150962932	150963332	+	1000	52.0	[]	[]	[6.882673]	[114]	[]	[150963131]
503_7505	chr8	98045482	98045882	+	1000	52.0	[]	[]	[6.993913]	[105]	[]	[98045650]
503_7509	chr8	144413321	144413721	+	1000	52.0	[]	[]	[7.7103596]	[88]	[]	[144413486]
503_7512	chr9	97960812	97961212	+	1000	52.0	[6.973274]	[125]	[]	[]	[97961035]	[]
503_7514	chr9	122332102	122332502	+	1000	52.0	[9.276331]	[124]	[]	[]	[122332313]	[]
503_7517	chr9	130823379	130823779	+	1000	52.0	[]	[]	[6.862329]	[113]	[]	[130823541]
503_7519	chr9	131059470	131059870	+	1000	52.0	[]	[]	[8.880239]	[112]	[]	[131059660]
503_7530	chr1	15417463	15417863	+	1000	51.0	[9.276331]	[106]	[]	[]	[15417652]	[]
503_7531	chr1	23403871	23404271	+	1000	51.0	[9.875317]	[94]	[]	[]	[23404024]	[]
503_7533	chr1	39026105	39026505	+	1000	51.0	[]	[]	[11.455031]	[118]	[]	[39026281]
503_7540	chr1	152036817	152037217	+	1000	51.0	[]	[]	[6.924771]	[142]	[]	[152037052]
503_7552	chr1	228421056	228421456	+	1000	51.0	[8.77996]	[89]	[]	[]	[228421238]	[]
503_7567	chr11	3165118	3165518	+	1000	51.0	[9.80219]	[85]	[]	[]	[3165292]	[]
503_7572	chr11	64357846	64358246	+	1000	51.0	[8.77996]	[90]	[]	[]	[64358024]	[]
503_7580	chr12	42144669	42145069	+	1000	51.0	[9.975595]	[137]	[]	[]	[42144851]	[]
503_7587	chr12	110354055	110354455	+	1000	51.0	[7.8463583]	[130]	[]	[]	[110354282]	[]
503_7594	chr15	34583476	34583876	+	1000	51.0	[9.975595, 6.993913]	[74, 102]	[]	[]	[34583638, 34583666]	[]
503_7598	chr15	74433623	74434023	+	1000	51.0	[10.421151]	[186]	[]	[]	[74433833]	[]
503_761	chr16	57462439	57462839	+	1000	135.0	[7.099728]	[92]	[14.901949]	[121]	[57462624]	[57462653]
503_7622	chr17	79728627	79729027	+	1000	51.0	[7.277131]	[195]	[]	[]	[79728876]	[]
503_7629	chr19	4638923	4639323	+	1000	51.0	[]	[]	[8.261184]	[172]	[]	[4639127]
503_763	chr2	201451399	201451799	+	1000	135.0	[]	[]	[8.372218]	[150]	[]	[201451637]
503_7630	chr19	6603987	6604387	+	1000	51.0	[]	[]	[6.6052003]	[83]	[]	[6604154]
503_7632	chr19	12790089	12790489	+	1000	51.0	[]	[]	[10.310211]	[199]	[]	[12790333]
503_7633	chr19	13396587	13396987	+	1000	51.0	[]	[]	[12.963955]	[153]	[]	[13396825]
503_7636	chr19	14689863	14690263	+	1000	51.0	[13.471976, 11.851124]	[113, 119]	[11.2133]	[89]	[14690043, 14690049]	[14690019]
503_7644	chr19	52962640	52963040	+	1000	51.0	[]	[]	[6.6256638, 9.975595]	[125, 131]	[]	[52962862, 52962868]
503_7647	chr19	55257395	55257795	+	1000	51.0	[7.7103596]	[106]	[]	[]	[55257577]	[]
503_765	chr4	78691983	78692383	+	1000	135.0	[7.8463583]	[203]	[]	[]	[78692224]	[]
503_766	chr5	892620	893020	+	1000	135.0	[10.947011, 10.310211]	[163, 191]	[9.975595]	[219]	[892793, 892821]	[892849]
503_7661	chr2	148874883	148875283	+	1000	51.0	[]	[]	[9.366932]	[107]	[]	[148875072]
503_7668	chr20	4015495	4015895	+	1000	51.0	[8.445345]	[89]	[]	[]	[4015647]	[]
503_7669	chr20	5750138	5750538	+	1000	51.0	[]	[]	[6.6215615]	[119]	[]	[5750348]
503_7678	chr20	62794419	62794819	+	1000	51.0	[6.406941]	[77]	[]	[]	[62794587]	[]
503_7686	chr22	39961380	39961780	+	1000	51.0	[6.633814]	[101]	[]	[]	[39961572]	[]
503_7689	chr3	14371755	14372155	+	1000	51.0	[]	[]	[10.835977]	[133]	[]	[14371979]
503_7692	chr3	49688964	49689364	+	1000	51.0	[6.406941]	[128]	[]	[]	[49689162]	[]
503_7693	chr3	52287560	52287960	+	1000	51.0	[]	[]	[12.885004, 10.421151]	[194, 201]	[]	[52287799, 52287806]
503_7710	chr4	163166673	163167073	+	1000	51.0	[]	[]	[6.7055626]	[86]	[]	[163166843]
503_772	chr1	146035499	146035899	+	1000	134.0	[]	[]	[7.915865]	[163]	[]	[146035748]
503_7722	chr6	27830830	27831230	+	1000	51.0	[6.4858923]	[145]	[]	[]	[27831002]	[]
503_7724	chr6	31498095	31498495	+	1000	51.0	[]	[]	[9.467575]	[188]	[]	[31498311]
503_774	chr15	50908463	50908863	+	1000	134.0	[12.327155]	[121]	[]	[]	[50908677]	[]
503_7744	chr7	102973217	102973617	+	1000	51.0	[]	[]	[7.081232]	[150]	[]	[102973440]
503_7753	chr8	102238701	102239101	+	1000	51.0	[]	[]	[7.2023387]	[91]	[]	[102238858]
503_7758	chr9	7799635	7800035	+	1000	51.0	[11.206739, 8.681774]	[63, 78]	[]	[]	[7799793, 7799808]	[]
503_7763	chr9	94165616	94166016	+	1000	51.0	[]	[]	[7.7103596]	[144]	[]	[94165857]
503_7766	chr9	98410205	98410605	+	1000	51.0	[6.993913]	[94]	[]	[]	[98410395]	[]
503_7780	chrX	72572922	72573322	+	1000	51.0	[7.1473274]	[167]	[9.642532]	[149]	[72573164]	[72573146]
503_780	chr3	9362845	9363245	+	1000	134.0	[]	[]	[11.2133, 9.467575, 11.455031]	[102, 108, 121]	[]	[9363036, 9363042, 9363055]
503_7802	chr1	181105120	181105520	+	1000	50.0	[]	[]	[8.880239]	[54]	[]	[181105272]
503_7823	chr11	62601454	62601854	+	1000	50.0	[]	[]	[7.5145535]	[189]	[]	[62601690]
503_7826	chr11	64887867	64888267	+	1000	50.0	[8.423885, 7.8463583]	[145, 166]	[]	[]	[64888075, 64888096]	[]
503_7838	chr12	54391237	54391637	+	1000	50.0	[]	[]	[6.9653635]	[152]	[]	[54391486]
503_7846	chr14	24242509	24242909	+	1000	50.0	[]	[]	[8.880239]	[149]	[]	[24242751]
503_7850	chr14	73741487	73741887	+	1000	50.0	[]	[]	[7.099728]	[89]	[]	[73741655]
503_7851	chr14	76956574	76956974	+	1000	50.0	[10.897548]	[160]	[]	[]	[76956825]	[]
503_7853	chr15	35545797	35546197	+	1000	50.0	[]	[]	[8.261184]	[106]	[]	[35545980]
503_7878	chr17	17305436	17305836	+	1000	50.0	[]	[]	[12.327155]	[134]	[]	[17305663]
503_7880	chr17	42423011	42423411	+	1000	50.0	[8.155915, 7.3383374]	[90, 129]	[]	[]	[42423169, 42423208]	[]
503_7894	chr19	14381197	14381597	+	1000	50.0	[]	[]	[6.4371176]	[130]	[]	[14381368]
503_79	chr1_KI270713v1_random	21571	21971	+	1000	286.0	[]	[]	[6.633814]	[96]	[]	[21740]
503_7903	chr19	49997646	49998046	+	1000	50.0	[]	[]	[7.208534]	[99]	[]	[49997838]
503_7919	chr2	134118426	134118826	+	1000	50.0	[9.005733]	[153]	[]	[]	[134118670]	[]
503_7923	chr2	219176814	219177214	+	1000	50.0	[]	[]	[8.261184]	[162]	[]	[219177018]
503_7932	chr22	19974015	19974415	+	1000	50.0	[]	[]	[7.916553]	[125]	[]	[19974171]
503_7944	chr3	13546815	13547215	+	1000	50.0	[]	[]	[6.9121566]	[92]	[]	[13546982]
503_7946	chr3	45167511	45167911	+	1000	50.0	[6.7005134]	[161]	[]	[]	[45167731]	[]
503_7949	chr3	69999544	69999944	+	1000	50.0	[]	[]	[9.875317]	[129]	[]	[69999770]
503_7953	chr3	128680551	128680951	+	1000	50.0	[7.4008026]	[205]	[]	[]	[128680762]	[]
503_7955	chr3	138915399	138915799	+	1000	50.0	[]	[]	[6.751365]	[162]	[]	[138915647]
503_7959	chr4	70902161	70902561	+	1000	50.0	[]	[]	[9.834179]	[133]	[]	[70902347]
503_7963	chr5	34699750	34700150	+	1000	50.0	[]	[]	[6.993913]	[122]	[]	[34699971]
503_7969	chr5	141605665	141606065	+	1000	50.0	[10.389162, 6.8739552]	[104, 155]	[]	[]	[141605861, 141605912]	[]
503_7970	chr5	149430241	149430641	+	1000	50.0	[]	[]	[12.963955]	[161]	[]	[149430466]
503_7976	chr6	26956796	26957196	+	1000	50.0	[]	[]	[6.486581]	[60]	[]	[26956951]
503_798	chr6	8064355	8064755	+	1000	133.0	[7.377296, 6.8739552]	[65, 134]	[]	[]	[8064514, 8064583]	[]
503_7985	chr6	116680770	116681170	+	1000	50.0	[6.993913]	[148]	[]	[]	[116680990]	[]
503_799	chr6	143450513	143450913	+	1000	133.0	[]	[]	[9.467575]	[130]	[]	[143450736]
503_7997	chr7	157403099	157403499	+	1000	50.0	[7.8463583]	[84]	[]	[]	[157403270]	[]
503_7998	chr8	1763664	1764064	+	1000	50.0	[6.406941]	[95]	[]	[]	[1763822]	[]
503_8014	chr9	130862254	130862654	+	1000	50.0	[7.2925353]	[126]	[]	[]	[130862465]	[]
503_8022	chrX	65998073	65998473	+	1000	50.0	[]	[]	[6.406941]	[109]	[]	[65998280]
503_8023	chrX	135893374	135893774	+	1000	50.0	[7.5145535]	[153]	[]	[]	[135893609]	[]
503_8025	chrX	152733511	152733911	+	1000	50.0	[11.354753]	[134]	[]	[]	[152733742]	[]
503_8034	chr1	61048862	61049262	+	1000	49.0	[]	[]	[7.1016955, 9.276331]	[110, 156]	[]	[61049057, 61049103]
503_804	chr1	12604356	12604756	+	1000	132.0	[]	[]	[9.366932]	[69]	[]	[12604517]
503_807	chr1	234723924	234724324	+	1000	132.0	[12.327155]	[58]	[]	[]	[234724076]	[]
503_8073	chr11	64854981	64855381	+	1000	49.0	[]	[]	[9.783327]	[124]	[]	[64855204]
503_8074	chr11	65169042	65169442	+	1000	49.0	[10.310211]	[142]	[]	[]	[65169274]	[]
503_8089	chr13	49996542	49996942	+	1000	49.0	[9.1897955]	[116]	[]	[]	[49996748]	[]
503_8093	chr14	20989748	20990148	+	1000	49.0	[]	[]	[10.705278, 12.963955]	[132, 138]	[]	[20989974, 20989980]
503_8098	chr14	102319531	102319931	+	1000	49.0	[6.8739552]	[149]	[]	[]	[102319768]	[]
503_8108	chr16	3171842	3172242	+	1000	49.0	[11.343102]	[94]	[7.750857]	[143]	[3172027]	[3172076]
503_8110	chr16	9135780	9136180	+	1000	49.0	[10.796905]	[81]	[]	[]	[9135948]	[]
503_8122	chr17	47877578	47877978	+	1000	49.0	[9.467575]	[85]	[]	[]	[47877752]	[]
503_8130	chr17	82273184	82273584	+	1000	49.0	[]	[]	[8.819032, 7.4008026]	[64, 144]	[]	[82273339, 82273419]
503_8131	chr17	82292486	82292886	+	1000	49.0	[]	[]	[7.2706137]	[99]	[]	[82292665]
503_8148	chr19	16324503	16324903	+	1000	49.0	[]	[]	[7.896186]	[173]	[]	[16324749]
503_8152	chr19	38962197	38962597	+	1000	49.0	[9.005733]	[135]	[]	[]	[38962425]	[]
503_8155	chr19	45681436	45681836	+	1000	49.0	[]	[]	[7.4008026]	[106]	[]	[45681605]
503_816	chr19	58575164	58575564	+	1000	132.0	[]	[]	[8.311011]	[93]	[]	[58575357]
503_8165	chr2	26184608	26185008	+	1000	49.0	[]	[]	[10.310211]	[117]	[]	[26184789]
503_8167	chr2	64524281	64524681	+	1000	49.0	[]	[]	[8.155915]	[129]	[]	[64524504]
503_8181	chr20	50112730	50113130	+	1000	49.0	[]	[]	[11.455031]	[172]	[]	[50112928]
503_8192	chr22	23175979	23176379	+	1000	49.0	[6.993913]	[150]	[]	[]	[23176161]	[]
503_82	chr7	140398349	140398749	+	1000	284.0	[]	[]	[9.642532]	[79]	[]	[140398527]
503_8207	chr3	157159339	157159739	+	1000	49.0	[9.783327]	[66]	[]	[]	[157159498]	[]
503_8238	chr5	178182242	178182642	+	1000	49.0	[]	[]	[10.796905]	[145]	[]	[178182477]
503_824	chr7	149147264	149147664	+	1000	132.0	[]	[]	[6.4858923]	[93]	[]	[149147444]
503_8256	chr7	78019766	78020166	+	1000	49.0	[7.2925353]	[131]	[12.885004]	[70]	[78019983]	[78019922]
503_8265	chr8	55853232	55853632	+	1000	49.0	[]	[]	[11.072505]	[107]	[]	[55853415]
503_8271	chr8	140464289	140464689	+	1000	49.0	[]	[]	[8.00715]	[133]	[]	[140464501]
503_8274	chr8	143733277	143733677	+	1000	49.0	[]	[]	[6.491429]	[139]	[]	[143733484]
503_828	chr12	57487841	57488241	+	1000	131.0	[]	[]	[8.503526]	[145]	[]	[57488056]
503_8281	chr9	130766848	130767248	+	1000	49.0	[]	[]	[6.993913]	[200]	[]	[130767066]
503_8287	chrX	118727219	118727619	+	1000	49.0	[7.367616]	[59]	[]	[]	[118727370]	[]
503_829	chr12	105107497	105107897	+	1000	131.0	[12.885004]	[124]	[]	[]	[105107709]	[]
503_8291	chr1	12618937	12619337	+	1000	48.0	[10.310211]	[148]	[]	[]	[12619149]	[]
503_8299	chr1	151057714	151058114	+	1000	48.0	[10.421151]	[76]	[]	[]	[151057877]	[]
503_8309	chr10	931524	931924	+	1000	48.0	[8.5297]	[146]	[11.405568]	[133]	[931721]	[931708]
503_8311	chr10	14181200	14181600	+	1000	48.0	[8.404206]	[173]	[]	[]	[14181443]	[]
503_8315	chr10	71323390	71323790	+	1000	48.0	[]	[]	[8.830775]	[58]	[]	[71323545]
503_8320	chr10	95183573	95183973	+	1000	48.0	[10.897183]	[124]	[]	[]	[95183785]	[]
503_833	chr17	76557518	76557918	+	1000	131.0	[]	[]	[6.612075]	[109]	[]	[76557718]
503_8333	chr11	46237092	46237492	+	1000	48.0	[7.8463583]	[154]	[]	[]	[46237321]	[]
503_8334	chr11	59551620	59552020	+	1000	48.0	[]	[]	[8.423885]	[110]	[]	[59551828]
503_8335	chr11	64268997	64269397	+	1000	48.0	[]	[]	[11.206739]	[167]	[]	[64269226]
503_8340	chr11	69409866	69410266	+	1000	48.0	[]	[]	[8.77996]	[78]	[]	[69410025]
503_8342	chr11	74748672	74749072	+	1000	48.0	[6.7845144]	[122]	[]	[]	[74748869]	[]
503_8343	chr11	74988767	74989167	+	1000	48.0	[]	[]	[10.947011]	[130]	[]	[74988924]
503_8350	chr12	52032998	52033398	+	1000	48.0	[]	[]	[9.1897955]	[132]	[]	[52033226]
503_8351	chr12	54017798	54018198	+	1000	48.0	[8.880239]	[87]	[]	[]	[54017980]	[]
503_8363	chr14	22982528	22982928	+	1000	48.0	[8.155915]	[106]	[]	[]	[22982719]	[]
503_8366	chr14	35367688	35368088	+	1000	48.0	[]	[]	[11.354753, 6.993913]	[100, 120]	[]	[35367888, 35367908]
503_837	chr5	157858960	157859360	+	1000	131.0	[11.851124]	[112]	[]	[]	[157859167]	[]
503_8381	chr16	29679299	29679699	+	1000	48.0	[12.885004]	[143]	[]	[]	[29679511]	[]
503_8387	chr16	84594165	84594565	+	1000	48.0	[10.389162]	[89]	[]	[]	[84594344]	[]
503_8391	chr17	18182917	18183317	+	1000	48.0	[6.780644]	[147]	[]	[]	[18183152]	[]
503_8400	chr17	46905796	46906196	+	1000	48.0	[10.846732, 7.8463583]	[110, 148]	[]	[]	[46905982, 46906020]	[]
503_8405	chr17	74203499	74203899	+	1000	48.0	[9.467575, 11.2133]	[140, 146]	[]	[]	[74203657, 74203663]	[]
503_8410	chr17	78272133	78272533	+	1000	48.0	[11.433704, 6.491429]	[95, 151]	[]	[]	[78272317, 78272373]	[]
503_8418	chr19	1307363	1307763	+	1000	48.0	[]	[]	[8.404206]	[172]	[]	[1307568]
503_843	chrX	129982362	129982762	+	1000	131.0	[]	[]	[8.722507]	[118]	[]	[129982551]
503_8438	chr19	47607943	47608343	+	1000	48.0	[7.896186]	[119]	[]	[]	[47608140]	[]
503_8442	chr19	57578810	57579210	+	1000	48.0	[]	[]	[8.503526]	[120]	[]	[57579024]
503_8475	chr22	37309648	37310048	+	1000	48.0	[10.796905]	[98]	[]	[]	[37309814]	[]
503_8482	chr3	40476924	40477324	+	1000	48.0	[]	[]	[7.766382]	[151]	[]	[40477149]
503_8497	chr3	194140685	194141085	+	1000	48.0	[8.620302]	[125]	[]	[]	[194140887]	[]
503_85	chr1	153958539	153958939	+	1000	282.0	[9.642532]	[115]	[]	[]	[153958746]	[]
503_8502	chr4	108650444	108650844	+	1000	48.0	[]	[]	[9.467575]	[60]	[]	[108650601]
503_852	chr12	752185	752585	+	1000	130.0	[7.716919]	[123]	[]	[]	[752402]	[]
503_8522	chr5	181069948	181070348	+	1000	48.0	[7.259386]	[141]	[]	[]	[181070186]	[]
503_8526	chr6	31637807	31638207	+	1000	48.0	[]	[]	[7.208534]	[141]	[]	[31638036]
503_8527	chr6	37222547	37222947	+	1000	48.0	[7.4201775]	[191]	[]	[]	[37222744]	[]
503_8539	chr6	146543365	146543765	+	1000	48.0	[9.276331, 9.276331]	[66, 114]	[]	[]	[146543517, 146543565]	[]
503_8553	chr7	73719352	73719752	+	1000	48.0	[6.7055626]	[156]	[]	[]	[73719533]	[]
503_8557	chr7	102478726	102479126	+	1000	48.0	[]	[]	[7.5145535]	[140]	[]	[102478931]
503_8576	chr9	130859293	130859693	+	1000	48.0	[]	[]	[6.615002, 7.4008026]	[193, 231]	[]	[130859497, 130859535]
503_8592	chr1	8789260	8789660	+	1000	47.0	[8.880239]	[109]	[]	[]	[8789451]	[]
503_860	chr7	73886060	73886460	+	1000	130.0	[]	[]	[7.259386]	[170]	[]	[73886308]
503_8601	chr1	38213701	38214101	+	1000	47.0	[]	[]	[7.885317]	[107]	[]	[38213904]
503_8614	chr1	194858961	194859361	+	1000	47.0	[]	[]	[6.4371176]	[72]	[]	[194859119]
503_8631	chr11	9244565	9244965	+	1000	47.0	[]	[]	[8.830775]	[99]	[]	[9244761]
503_8651	chr11	124876201	124876601	+	1000	47.0	[10.947011]	[141]	[]	[]	[124876425]	[]
503_8656	chr12	51320978	51321378	+	1000	47.0	[10.310211]	[80]	[]	[]	[51321148]	[]
503_8657	chr12	53046840	53047240	+	1000	47.0	[]	[]	[12.327155]	[60]	[]	[53046991]
503_8661	chr12	108485436	108485836	+	1000	47.0	[6.4858923]	[129]	[6.593675]	[138]	[108485654]	[108485663]
503_867	chr10	67849255	67849655	+	1000	129.0	[12.963955]	[159]	[]	[]	[67849501]	[]
503_8676	chr14	73753462	73753862	+	1000	47.0	[6.751365]	[87]	[]	[]	[73753632]	[]
503_868	chr11	47408253	47408653	+	1000	129.0	[11.2133, 8.404206]	[78, 119]	[]	[]	[47408407, 47408448]	[]
503_8684	chr15	43492821	43493221	+	1000	47.0	[8.672809]	[71]	[]	[]	[43492981]	[]
503_8689	chr15	88546518	88546918	+	1000	47.0	[9.933497]	[60]	[]	[]	[88546673]	[]
503_8690	chr15	91022392	91022792	+	1000	47.0	[11.405568]	[182]	[]	[]	[91022603]	[]
503_8699	chr16	85334737	85335137	+	1000	47.0	[]	[]	[7.259386]	[139]	[]	[85334965]
503_8702	chr17	16215366	16215766	+	1000	47.0	[]	[]	[7.885317]	[154]	[]	[16215600]
503_8710	chr17	41666978	41667378	+	1000	47.0	[10.310211, 7.915865]	[116, 151]	[7.1016955]	[100]	[41667172, 41667207]	[41667156]
503_8719	chr17	62703754	62704154	+	1000	47.0	[10.421151]	[128]	[]	[]	[62703962]	[]
503_8727	chr18	35377158	35377558	+	1000	47.0	[]	[]	[14.901949]	[73]	[]	[35377326]
503_8733	chr19	8005654	8006054	+	1000	47.0	[]	[]	[6.486581]	[106]	[]	[8005856]
503_8734	chr19	13118768	13119168	+	1000	47.0	[8.830775]	[114]	[6.606036]	[149]	[13118966]	[13119001]
503_8737	chr19	19394812	19395212	+	1000	47.0	[12.885004]	[103]	[]	[]	[19395005]	[]
503_8757	chr2	73981341	73981741	+	1000	47.0	[]	[]	[6.6215615]	[132]	[]	[73981568]
503_8763	chr2	197452989	197453389	+	1000	47.0	[9.975595]	[104]	[]	[]	[197453188]	[]
503_8767	chr2	240604322	240604722	+	1000	47.0	[]	[]	[10.310211]	[118]	[]	[240604517]
503_8772	chr20	50818242	50818642	+	1000	47.0	[]	[]	[7.57576]	[150]	[]	[50818483]
503_8773	chr20	51594961	51595361	+	1000	47.0	[10.389162]	[106]	[]	[]	[51595146]	[]
503_8785	chr22	21701971	21702371	+	1000	47.0	[8.631947, 8.880239]	[132, 150]	[]	[]	[21702202, 21702220]	[]
503_8787	chr22	21940515	21940915	+	1000	47.0	[7.4008026]	[109]	[]	[]	[21940721]	[]
503_8799	chr3	4831108	4831508	+	1000	47.0	[7.8463583]	[166]	[11.455031]	[127]	[4831358]	[4831319]
503_880	chr2	73737282	73737682	+	1000	129.0	[]	[]	[8.404206]	[86]	[]	[73737455]
503_8801	chr3	14847879	14848279	+	1000	47.0	[7.259386, 11.819135]	[106, 125]	[]	[]	[14848077, 14848096]	[]
503_8804	chr3	23805801	23806201	+	1000	47.0	[]	[]	[11.851124]	[87]	[]	[23805984]
503_8808	chr3	49689460	49689860	+	1000	47.0	[]	[]	[6.486581]	[168]	[]	[49689641]
503_8812	chr3	129161236	129161636	+	1000	47.0	[]	[]	[10.835977]	[129]	[]	[129161429]
503_883	chr22	20206094	20206494	+	1000	129.0	[9.80219]	[73]	[8.722507]	[148]	[20206267]	[20206342]
503_8863	chr7	157010468	157010868	+	1000	47.0	[]	[]	[7.7786345]	[230]	[]	[157010703]
503_8865	chr8	28701325	28701725	+	1000	47.0	[6.6836414]	[116]	[]	[]	[28701513]	[]
503_8881	chr9	127425800	127426200	+	1000	47.0	[8.123926, 8.638506]	[124, 129]	[]	[]	[127426024, 127426029]	[]
503_889	chr6	3068810	3069210	+	1000	129.0	[11.405568]	[83]	[]	[]	[3068993]	[]
503_8899	chr1	827263	827663	+	1000	46.0	[]	[]	[9.467575]	[196]	[]	[827512]
503_890	chr6	170553091	170553491	+	1000	129.0	[8.797588]	[150]	[12.885004]	[165]	[170553301]	[170553316]
503_8900	chr1	1157378	1157778	+	1000	46.0	[6.615002]	[116]	[]	[]	[1157568]	[]
503_8914	chr1	47211846	47212246	+	1000	46.0	[]	[]	[9.276331, 10.796905]	[118, 140]	[]	[47212061, 47212083]
503_8926	chr1	184031417	184031817	+	1000	46.0	[]	[]	[7.3005238]	[123]	[]	[184031633]
503_8947	chr11	17353574	17353974	+	1000	46.0	[]	[]	[7.916553]	[93]	[]	[17353745]
503_8951	chr11	61336147	61336547	+	1000	46.0	[12.885004]	[96]	[]	[]	[61336333]	[]
503_897	chr1	161013732	161014132	+	1000	128.0	[]	[]	[10.310211]	[113]	[]	[161013914]
503_8972	chr12	64672810	64673210	+	1000	46.0	[]	[]	[10.897183, 8.130486]	[121, 157]	[]	[64673015, 64673051]
503_90	chr5	173616572	173616972	+	1000	277.0	[]	[]	[6.9121566, 6.406941]	[74, 121]	[]	[173616730, 173616777]
503_9007	chr16	3263531	3263931	+	1000	46.0	[]	[]	[6.7005134]	[111]	[]	[3263705]
503_9009	chr16	9079020	9079420	+	1000	46.0	[]	[]	[9.276331]	[65]	[]	[9079182]
503_9010	chr16	9090940	9091340	+	1000	46.0	[8.311011]	[156]	[]	[]	[9091188]	[]
503_9013	chr16	28925564	28925964	+	1000	46.0	[]	[]	[8.880239]	[106]	[]	[28925768]
503_9035	chr17	48107518	48107918	+	1000	46.0	[7.7103596]	[235]	[]	[]	[48107761]	[]
503_9036	chr17	63849633	63850033	+	1000	46.0	[]	[]	[7.915865]	[152]	[]	[63849814]
503_9037	chr17	64263224	64263624	+	1000	46.0	[7.8467226]	[119]	[]	[]	[64263422]	[]
503_9038	chr17	64599373	64599773	+	1000	46.0	[10.310211]	[78]	[]	[]	[64599546]	[]
503_9050	chr19	3812262	3812662	+	1000	46.0	[7.8463583, 12.327155]	[124, 151]	[]	[]	[3812429, 3812456]	[]
503_9057	chr19	9917223	9917623	+	1000	46.0	[]	[]	[7.4008026]	[118]	[]	[9917439]
503_9066	chr19	49775751	49776151	+	1000	46.0	[6.993913]	[134]	[]	[]	[49775968]	[]
503_9084	chr20	18793836	18794236	+	1000	46.0	[9.834179]	[135]	[9.467575]	[88]	[18794066]	[18794019]
503_9094	chr22	20865888	20866288	+	1000	46.0	[8.271939]	[123]	[]	[]	[20866064]	[]
503_9097	chr22	21688995	21689395	+	1000	46.0	[6.862329]	[150]	[]	[]	[21689221]	[]
503_91	chr16	81495716	81496116	+	1000	276.0	[10.897183]	[67]	[]	[]	[81495867]	[]
503_9101	chr22	23216611	23217011	+	1000	46.0	[11.206739]	[89]	[]	[]	[23216781]	[]
503_9127	chr4	55546608	55547008	+	1000	46.0	[6.993913, 6.993913]	[137, 208]	[6.7005134]	[194]	[55546780, 55546851]	[55546837]
503_9132	chr4	158768849	158769249	+	1000	46.0	[6.993913]	[93]	[]	[]	[158769035]	[]
503_9134	chr4	184649201	184649601	+	1000	46.0	[]	[]	[6.6256638, 6.924771]	[122, 149]	[]	[184649421, 184649448]
503_9144	chr5	116085161	116085561	+	1000	46.0	[6.461904]	[161]	[]	[]	[116085336]	[]
503_9150	chr5	176184998	176185398	+	1000	46.0	[8.8589115]	[136]	[]	[]	[176185229]	[]
503_9164	chr6	68634931	68635331	+	1000	46.0	[8.830775]	[69]	[]	[]	[68635093]	[]
503_9168	chr6	160571203	160571603	+	1000	46.0	[8.372218]	[147]	[]	[]	[160571441]	[]
503_9170	chr7	5189969	5190369	+	1000	46.0	[8.503526]	[82]	[]	[]	[5190134]	[]
503_9174	chr7	32892014	32892414	+	1000	46.0	[7.01007, 6.615002, 7.2925353]	[85, 95, 123]	[]	[]	[32892170, 32892180, 32892208]	[]
503_919	chr16	87765764	87766164	+	1000	127.0	[]	[]	[12.885004]	[141]	[]	[87765999]
503_9193	chr8	124637432	124637832	+	1000	46.0	[10.389162]	[110]	[]	[]	[124637630]	[]
503_9198	chr9	122913120	122913520	+	1000	46.0	[8.819032]	[174]	[13.371697]	[205]	[122913298]	[122913329]
503_9208	chr9	130984502	130984902	+	1000	46.0	[]	[]	[6.9653635]	[168]	[]	[130984733]
503_9209	chr9	130993913	130994313	+	1000	46.0	[8.77996]	[215]	[]	[]	[130994146]	[]
503_9219	chrX	120560916	120561316	+	1000	46.0	[]	[]	[14.393928]	[118]	[]	[120561093]
503_9220	chrX	154763307	154763707	+	1000	46.0	[11.206739]	[135]	[8.681774]	[71]	[154763536]	[154763472]
503_9243	chr1	92804771	92805171	+	1000	45.0	[10.796905]	[139]	[]	[]	[92804985]	[]
503_9256	chr1	244366893	244367293	+	1000	45.0	[7.259386]	[155]	[]	[]	[244367102]	[]
503_9260	chr10	69630062	69630462	+	1000	45.0	[6.406941]	[168]	[10.897183]	[128]	[69630272]	[69630232]
503_9268	chr11	726188	726588	+	1000	45.0	[7.0065327]	[90]	[8.354743]	[129]	[726343]	[726382]
503_9278	chr11	64847155	64847555	+	1000	45.0	[8.929101]	[103]	[]	[]	[64847340]	[]
503_9282	chr11	67262676	67263076	+	1000	45.0	[8.271939, 11.580525]	[89, 139]	[]	[]	[67262833, 67262883]	[]
503_9295	chr12	96399863	96400263	+	1000	45.0	[11.941725]	[110]	[]	[]	[96400066]	[]
503_9309	chr15	26082089	26082489	+	1000	45.0	[8.423885]	[68]	[]	[]	[26082241]	[]
503_9313	chr15	74760218	74760618	+	1000	45.0	[7.6478944]	[152]	[]	[]	[74760465]	[]
