#PeakID(python identify_motif.py ./ENCODE_processed_files/TAL1_idr.fa TAL1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
345_7484	chrX	41607433	41607833	+	1000	162.0	[4.611834, 5.088419]	[127, 140]	[4.611834, 4.611834]	[127, 140]	[41607655, 41607668]	[41607655, 41607668]
345_7486	chr1	208351841	208352241	+	1000	161.0	[9.465482]	[119]	[4.611834]	[119]	[208352060]	[208352060]
345_749	chr9	98576350	98576750	+	1000	582.0	[4.611834]	[132]	[4.611834]	[132]	[98576574]	[98576574]
345_7490	chr11	76364998	76365398	+	1000	161.0	[4.611834]	[76]	[4.611834]	[76]	[76365166]	[76365166]
345_7495	chr12	93938385	93938785	+	1000	161.0	[4.611834]	[68]	[8.356634]	[68]	[93938537]	[93938537]
345_7496	chr13	46343605	46344005	+	1000	161.0	[11.270045, 4.611834]	[75, 151]	[11.270045, 4.611834]	[75, 151]	[46343780, 46343856]	[46343780, 46343856]
345_7498	chr14	96756759	96757159	+	1000	161.0	[4.611834]	[126]	[4.611834]	[126]	[96756978]	[96756978]
345_750	chrX	55028014	55028414	+	1000	582.0	[4.611834]	[135]	[4.611834]	[135]	[55028247]	[55028247]
345_7502	chr17	78915126	78915526	+	1000	161.0	[4.611834]	[107]	[4.611834]	[107]	[78915328]	[78915328]
345_7504	chr19	21627354	21627754	+	1000	161.0	[4.611834, 8.356634]	[99, 161]	[9.465482, 4.611834]	[99, 161]	[21627542, 21627604]	[21627542, 21627604]
345_7506	chr2	8347029	8347429	+	1000	161.0	[11.270045]	[145]	[11.270045]	[145]	[8347262]	[8347262]
345_7507	chr2	28366689	28367089	+	1000	161.0	[4.611834]	[150]	[4.611834]	[150]	[28366934]	[28366934]
345_751	chr1	11797786	11798186	+	1000	581.0	[4.611834]	[96]	[4.611834]	[96]	[11797979]	[11797979]
345_7510	chr2	170052196	170052596	+	1000	161.0	[4.611834]	[91]	[9.465482]	[91]	[170052386]	[170052386]
345_7513	chr4	116733401	116733801	+	1000	161.0	[11.270045]	[110]	[11.270045]	[110]	[116733611]	[116733611]
345_7516	chr5	82283913	82284313	+	1000	161.0	[8.356634, 4.611834, 4.611834, 8.356634]	[68, 97, 108, 128]	[4.611834, 4.611834, 4.611834, 4.611834]	[68, 97, 108, 128]	[82284080, 82284109, 82284120, 82284140]	[82284080, 82284109, 82284120, 82284140]
345_7518	chr5	132666497	132666897	+	1000	161.0	[4.611834]	[149]	[4.611834]	[149]	[132666738]	[132666738]
345_752	chr10	96619114	96619514	+	1000	581.0	[11.270045]	[112]	[11.270045]	[112]	[96619323]	[96619323]
345_7522	chr6	90044898	90045298	+	1000	161.0	[4.611834]	[109]	[9.465482]	[109]	[90045101]	[90045101]
345_7523	chr6	109236444	109236844	+	1000	161.0	[4.611834, 9.465482, 4.611834]	[80, 95, 115]	[4.611834, 4.611834, 4.611834]	[80, 95, 115]	[109236619, 109236634, 109236654]	[109236619, 109236634, 109236654]
345_7527	chr9	85937283	85937683	+	1000	161.0	[11.270045]	[71]	[11.270045]	[71]	[85937454]	[85937454]
345_7528	chr9	133269126	133269526	+	1000	161.0	[4.611834, 11.270045]	[118, 126]	[4.611834, 11.270045]	[118, 126]	[133269344, 133269352]	[133269344, 133269352]
345_7529	chrX	11464824	11465224	+	1000	161.0	[4.611834, 4.611834]	[58, 72]	[9.465482, 4.611834]	[58, 72]	[11464979, 11464993]	[11464979, 11464993]
345_7530	chrX	14029938	14030338	+	1000	161.0	[4.611834]	[61]	[4.611834]	[61]	[14030089]	[14030089]
345_7532	chrX	75963806	75964206	+	1000	161.0	[11.270045, 4.611834]	[62, 104]	[11.270045, 4.611834]	[62, 104]	[75963968, 75964010]	[75963968, 75964010]
345_7534	chrX	120242811	120243211	+	1000	161.0	[4.611834, 4.611834]	[81, 117]	[4.611834, 4.611834]	[81, 117]	[120242989, 120243025]	[120242989, 120243025]
345_7536	chr1	15674748	15675148	+	1000	160.0	[4.611834]	[65]	[4.611834]	[65]	[15674903]	[15674903]
345_7537	chr1	18412861	18413261	+	1000	160.0	[4.611834, 4.611834]	[90, 157]	[4.611834, 4.611834]	[90, 157]	[18413045, 18413112]	[18413045, 18413112]
345_7538	chr1	29653506	29653906	+	1000	160.0	[4.611834, 4.611834]	[77, 103]	[4.611834, 9.465482]	[77, 103]	[29653678, 29653704]	[29653678, 29653704]
345_7539	chr1	44801809	44802209	+	1000	160.0	[9.465482]	[64]	[4.611834]	[64]	[44801967]	[44801967]
345_754	chr17	45345518	45345918	+	1000	580.0	[4.611834, 11.270045]	[87, 123]	[4.611834, 11.270045]	[87, 123]	[45345699, 45345735]	[45345699, 45345735]
345_7542	chr11	71534929	71535329	+	1000	160.0	[8.356634]	[152]	[4.611834]	[152]	[71535162]	[71535162]
345_7544	chr11	95717333	95717733	+	1000	160.0	[4.611834]	[83]	[9.465482]	[83]	[95717514]	[95717514]
345_7545	chr11	96255598	96255998	+	1000	160.0	[4.611834]	[115]	[4.611834]	[115]	[96255808]	[96255808]
345_7547	chr14	68762964	68763364	+	1000	160.0	[4.611834, 4.611834, 4.611834]	[62, 76, 123]	[4.611834, 4.611834, 4.611834]	[62, 76, 123]	[68763117, 68763131, 68763178]	[68763117, 68763131, 68763178]
345_7548	chr14	103360569	103360969	+	1000	160.0	[4.611834, 4.611834, 4.611834]	[100, 115, 125]	[4.611834, 9.465482, 9.465482]	[100, 115, 125]	[103360756, 103360771, 103360781]	[103360756, 103360771, 103360781]
345_755	chr7	140235144	140235544	+	1000	580.0	[4.611834, 8.356634, 4.611834, 4.611834]	[56, 82, 93, 130]	[4.611834, 4.611834, 4.611834, 4.611834]	[56, 82, 93, 130]	[140235296, 140235322, 140235333, 140235370]	[140235296, 140235322, 140235333, 140235370]
345_7555	chr19	7742512	7742912	+	1000	160.0	[9.465482, 4.611834]	[98, 144]	[4.611834, 4.611834]	[98, 144]	[7742702, 7742748]	[7742702, 7742748]
345_7558	chr20	35902556	35902956	+	1000	160.0	[4.611834]	[101]	[9.465482]	[101]	[35902755]	[35902755]
345_7559	chr22	23176186	23176586	+	1000	160.0	[11.270045, 4.611834]	[101, 156]	[11.270045, 5.088419]	[101, 156]	[23176376, 23176431]	[23176376, 23176431]
345_7561	chr3	72006880	72007280	+	1000	160.0	[5.088419]	[96]	[4.611834]	[96]	[72007075]	[72007075]
345_7563	chr4	2858447	2858847	+	1000	160.0	[9.465482]	[117]	[4.611834]	[117]	[2858650]	[2858650]
345_7565	chr4	39484546	39484946	+	1000	160.0	[5.088419]	[97]	[4.611834]	[97]	[39484741]	[39484741]
345_7569	chr5	151556197	151556597	+	1000	160.0	[11.270045, 4.611834]	[84, 87]	[11.270045, 4.611834]	[84, 87]	[151556377, 151556380]	[151556377, 151556380]
345_757	chr8	122828129	122828529	+	1000	580.0	[4.611834]	[70]	[4.611834]	[70]	[122828295]	[122828295]
345_7574	chr7	149564305	149564705	+	1000	160.0	[4.611834, 4.611834]	[126, 136]	[8.356634, 5.088419]	[126, 136]	[149564526, 149564536]	[149564526, 149564536]
345_7575	chr7	149760567	149760967	+	1000	160.0	[4.611834]	[134]	[4.611834]	[134]	[149760789]	[149760789]
345_7576	chr8	89958095	89958495	+	1000	160.0	[5.088419]	[90]	[4.611834]	[90]	[89958262]	[89958262]
345_7577	chr8	105399092	105399492	+	1000	160.0	[4.611834]	[110]	[4.611834]	[110]	[105399301]	[105399301]
345_7578	chr8	123040212	123040612	+	1000	160.0	[4.611834]	[57]	[8.356634]	[57]	[123040365]	[123040365]
345_7580	chr8	125163256	125163656	+	1000	160.0	[11.270045]	[73]	[11.270045]	[73]	[125163427]	[125163427]
345_7581	chr8	127741833	127742233	+	1000	160.0	[4.611834]	[168]	[9.465482]	[168]	[127742083]	[127742083]
345_7584	chr1	53942098	53942498	+	1000	159.0	[4.611834]	[113]	[9.465482]	[113]	[53942308]	[53942308]
345_7586	chr1	84481299	84481699	+	1000	159.0	[4.611834]	[140]	[4.611834]	[140]	[84481531]	[84481531]
345_7588	chr1	160421161	160421561	+	1000	159.0	[11.270045, 5.088419]	[99, 144]	[11.270045, 4.611834]	[99, 144]	[160421352, 160421397]	[160421352, 160421397]
345_7589	chr1	204624868	204625268	+	1000	159.0	[4.611834]	[101]	[4.611834]	[101]	[204625064]	[204625064]
345_7590	chr1	207306033	207306433	+	1000	159.0	[9.465482, 4.611834]	[96, 113]	[4.611834, 4.611834]	[96, 113]	[207306222, 207306239]	[207306222, 207306239]
345_7592	chr1	247212146	247212546	+	1000	159.0	[4.611834]	[63]	[8.356634]	[63]	[247212306]	[247212306]
345_7594	chr11	75480176	75480576	+	1000	159.0	[4.611834]	[146]	[4.611834]	[146]	[75480401]	[75480401]
345_7597	chr13	32471494	32471894	+	1000	159.0	[11.270045, 4.611834, 4.611834, 4.611834, 4.611834, 4.611834, 4.611834, 4.611834]	[61, 83, 91, 97, 129, 132, 143, 146]	[11.270045, 4.611834, 4.611834, 4.611834, 4.611834, 4.611834, 4.611834, 4.611834]	[61, 83, 91, 97, 129, 132, 143, 146]	[32471653, 32471675, 32471683, 32471689, 32471721, 32471724, 32471735, 32471738]	[32471653, 32471675, 32471683, 32471689, 32471721, 32471724, 32471735, 32471738]
345_760	chr2	112683882	112684282	+	1000	579.0	[4.611834, 4.611834]	[111, 122]	[4.611834, 4.611834]	[111, 122]	[112684091, 112684102]	[112684091, 112684102]
345_7602	chr19	6065908	6066308	+	1000	159.0	[4.611834]	[100]	[4.611834]	[100]	[6066108]	[6066108]
345_7603	chr19	35855537	35855937	+	1000	159.0	[9.465482]	[92]	[4.611834]	[92]	[35855726]	[35855726]
345_7604	chr19	56347176	56347576	+	1000	159.0	[4.611834]	[103]	[8.356634]	[103]	[56347376]	[56347376]
345_7607	chr2	64770652	64771052	+	1000	159.0	[4.611834, 4.611834, 11.270045]	[107, 151, 154]	[4.611834, 4.611834, 11.270045]	[107, 151, 154]	[64770853, 64770897, 64770900]	[64770853, 64770897, 64770900]
345_7609	chr21	35336523	35336923	+	1000	159.0	[4.611834, 8.356634]	[71, 106]	[4.611834, 4.611834]	[71, 106]	[35336687, 35336722]	[35336687, 35336722]
345_7611	chr22	21911105	21911505	+	1000	159.0	[9.465482]	[82]	[4.611834]	[82]	[21911279]	[21911279]
345_7612	chr3	4355354	4355754	+	1000	159.0	[4.611834]	[99]	[5.088419]	[99]	[4355549]	[4355549]
345_7613	chr3	13007497	13007897	+	1000	159.0	[4.611834]	[112]	[4.611834]	[112]	[13007698]	[13007698]
345_7618	chr5	96963230	96963630	+	1000	159.0	[4.611834, 4.611834, 8.356634]	[91, 98, 147]	[9.465482, 4.611834, 4.611834]	[91, 98, 147]	[96963417, 96963424, 96963473]	[96963417, 96963424, 96963473]
345_762	chr3	53350645	53351045	+	1000	579.0	[4.611834, 4.611834, 4.611834]	[78, 109, 126]	[9.465482, 9.465482, 4.611834]	[78, 109, 126]	[53350823, 53350854, 53350871]	[53350823, 53350854, 53350871]
345_7620	chr6	33512097	33512497	+	1000	159.0	[11.270045, 4.611834, 4.611834]	[99, 109, 142]	[11.270045, 4.611834, 4.611834]	[99, 109, 142]	[33512293, 33512303, 33512336]	[33512293, 33512303, 33512336]
345_7626	chr1	23529859	23530259	+	1000	158.0	[4.611834]	[95]	[4.611834]	[95]	[23530052]	[23530052]
345_7635	chr11	75420272	75420672	+	1000	158.0	[4.611834, 4.611834]	[126, 142]	[4.611834, 4.611834]	[126, 142]	[75420482, 75420498]	[75420482, 75420498]
345_7636	chr11	77302734	77303134	+	1000	158.0	[4.611834, 4.611834]	[92, 126]	[8.356634, 4.611834]	[92, 126]	[77302921, 77302955]	[77302921, 77302955]
345_7639	chr14	25048126	25048526	+	1000	158.0	[4.611834]	[51]	[9.465482]	[51]	[25048277]	[25048277]
345_7641	chr16	9068372	9068772	+	1000	158.0	[4.611834]	[126]	[4.611834]	[126]	[9068591]	[9068591]
345_7644	chr18	49524392	49524792	+	1000	158.0	[11.270045]	[93]	[11.270045]	[93]	[49524585]	[49524585]
345_7646	chr19	8240339	8240739	+	1000	158.0	[5.088419, 4.611834]	[96, 110]	[4.611834, 4.611834]	[96, 110]	[8240526, 8240540]	[8240526, 8240540]
345_7648	chr19	50500209	50500609	+	1000	158.0	[4.611834, 11.270045, 11.270045, 4.611834]	[96, 99, 126, 146]	[4.611834, 11.270045, 11.270045, 5.088419]	[96, 99, 126, 146]	[50500400, 50500403, 50500430, 50500450]	[50500400, 50500403, 50500430, 50500450]
345_7652	chr2	105812064	105812464	+	1000	158.0	[11.270045, 4.611834]	[100, 154]	[11.270045, 4.611834]	[100, 154]	[105812258, 105812312]	[105812258, 105812312]
345_7657	chr4	13525882	13526282	+	1000	158.0	[5.088419, 4.611834, 4.611834]	[91, 102, 137]	[4.611834, 4.611834, 4.611834]	[91, 102, 137]	[13526069, 13526080, 13526115]	[13526069, 13526080, 13526115]
345_7661	chr6	606774	607174	+	1000	158.0	[4.611834, 4.611834]	[96, 115]	[8.356634, 4.611834]	[96, 115]	[606967, 606986]	[606967, 606986]
345_7663	chr6	28220769	28221169	+	1000	158.0	[8.356634]	[161]	[4.611834]	[161]	[28220953]	[28220953]
345_7665	chr6	51107870	51108270	+	1000	158.0	[9.465482]	[107]	[4.611834]	[107]	[51108068]	[51108068]
345_7666	chr6	85354882	85355282	+	1000	158.0	[4.611834, 4.611834, 4.611834]	[69, 102, 123]	[4.611834, 4.611834, 4.611834]	[69, 102, 123]	[85355048, 85355081, 85355102]	[85355048, 85355081, 85355102]
345_7667	chr7	138164799	138165199	+	1000	158.0	[4.611834, 4.611834]	[99, 129]	[4.611834, 4.611834]	[99, 129]	[138164981, 138165011]	[138164981, 138165011]
345_7668	chr8	23400757	23401157	+	1000	158.0	[4.611834, 5.088419]	[109, 112]	[4.611834, 4.611834]	[109, 112]	[23400965, 23400968]	[23400965, 23400968]
345_7669	chr8	29527783	29528183	+	1000	158.0	[4.611834, 4.611834]	[54, 73]	[4.611834, 4.611834]	[54, 73]	[29527934, 29527953]	[29527934, 29527953]
345_7670	chr8	53018995	53019395	+	1000	158.0	[4.611834, 4.611834, 4.611834]	[98, 101, 136]	[4.611834, 4.611834, 4.611834]	[98, 101, 136]	[53019181, 53019184, 53019219]	[53019181, 53019184, 53019219]
345_7671	chr8	124649002	124649402	+	1000	158.0	[4.611834]	[94]	[9.465482]	[94]	[124649181]	[124649181]
345_7672	chr9	37956879	37957279	+	1000	158.0	[4.611834, 4.611834]	[63, 110]	[4.611834, 4.611834]	[63, 110]	[37957036, 37957083]	[37957036, 37957083]
345_7675	chr9	131297808	131298208	+	1000	158.0	[4.611834]	[91]	[9.465482]	[91]	[131297997]	[131297997]
345_7677	chrX	3701506	3701906	+	1000	158.0	[9.465482, 4.611834]	[60, 157]	[4.611834, 4.611834]	[60, 157]	[3701660, 3701757]	[3701660, 3701757]
345_7681	chr1	143724218	143724618	+	1000	157.0	[8.356634]	[126]	[4.611834]	[126]	[143724444]	[143724444]
345_7683	chr1	156106888	156107288	+	1000	157.0	[11.270045, 11.270045]	[66, 118]	[11.270045, 11.270045]	[66, 118]	[156107048, 156107100]	[156107048, 156107100]
345_7684	chr1	204398508	204398908	+	1000	157.0	[5.088419, 9.465482, 4.611834]	[88, 109, 126]	[4.611834, 4.611834, 9.465482]	[88, 109, 126]	[204398690, 204398711, 204398728]	[204398690, 204398711, 204398728]
345_7688	chr11	96323276	96323676	+	1000	157.0	[4.611834, 4.611834]	[90, 139]	[4.611834, 9.465482]	[90, 139]	[96323450, 96323499]	[96323450, 96323499]
345_7690	chr12	105954856	105955256	+	1000	157.0	[4.611834, 9.465482]	[76, 142]	[4.611834, 4.611834]	[76, 142]	[105955027, 105955093]	[105955027, 105955093]
345_7691	chr12	121658991	121659391	+	1000	157.0	[4.611834]	[82]	[4.611834]	[82]	[121659171]	[121659171]
345_7692	chr14	100678022	100678422	+	1000	157.0	[4.611834, 4.611834]	[98, 120]	[9.465482, 4.611834]	[98, 120]	[100678220, 100678242]	[100678220, 100678242]
345_7693	chr15	35627024	35627424	+	1000	157.0	[4.611834, 4.611834]	[104, 131]	[4.611834, 4.611834]	[104, 131]	[35627222, 35627249]	[35627222, 35627249]
345_7694	chr16	75122225	75122625	+	1000	157.0	[5.088419, 11.270045]	[90, 106]	[4.611834, 11.270045]	[90, 106]	[75122411, 75122427]	[75122411, 75122427]
345_7696	chr18	45761513	45761913	+	1000	157.0	[4.611834, 4.611834]	[71, 131]	[4.611834, 4.611834]	[71, 131]	[45761672, 45761732]	[45761672, 45761732]
345_7699	chr19	32687661	32688061	+	1000	157.0	[4.611834]	[132]	[4.611834]	[132]	[32687884]	[32687884]
345_77	chr9	131180521	131180921	+	1000	751.0	[4.611834, 4.611834]	[71, 92]	[4.611834, 4.611834]	[71, 92]	[131180692, 131180713]	[131180692, 131180713]
345_7700	chr19	34962420	34962820	+	1000	157.0	[4.611834, 4.611834]	[97, 112]	[4.611834, 4.611834]	[97, 112]	[34962611, 34962626]	[34962611, 34962626]
345_7701	chr19	47226135	47226535	+	1000	157.0	[4.611834, 4.611834]	[78, 145]	[4.611834, 4.611834]	[78, 145]	[47226303, 47226370]	[47226303, 47226370]
345_7702	chr22	20545699	20546099	+	1000	157.0	[4.611834, 8.356634]	[107, 110]	[4.611834, 4.611834]	[107, 110]	[20545894, 20545897]	[20545894, 20545897]
345_7703	chr3	186909014	186909414	+	1000	157.0	[4.611834]	[105]	[4.611834]	[105]	[186909205]	[186909205]
345_7705	chr5	68525265	68525665	+	1000	157.0	[11.270045]	[111]	[11.270045]	[111]	[68525473]	[68525473]
345_7710	chr6	124949757	124950157	+	1000	157.0	[11.270045]	[125]	[11.270045]	[125]	[124949980]	[124949980]
345_7712	chr7	156842286	156842686	+	1000	157.0	[11.270045, 4.611834]	[88, 96]	[11.270045, 4.611834]	[88, 96]	[156842468, 156842476]	[156842468, 156842476]
345_7713	chr8	29707705	29708105	+	1000	157.0	[11.270045, 4.611834]	[103, 149]	[11.270045, 4.611834]	[103, 149]	[29707904, 29707950]	[29707904, 29707950]
345_7716	chr9	14525864	14526264	+	1000	157.0	[11.270045, 4.611834]	[89, 102]	[11.270045, 4.611834]	[89, 102]	[14526052, 14526065]	[14526052, 14526065]
345_7718	chrX	1383505	1383905	+	1000	157.0	[4.611834, 4.611834]	[82, 129]	[4.611834, 4.611834]	[82, 129]	[1383668, 1383715]	[1383668, 1383715]
345_7720	chr1	51429923	51430323	+	1000	156.0	[4.611834]	[85]	[4.611834]	[85]	[51430106]	[51430106]
345_7724	chr10	46218896	46219296	+	1000	156.0	[4.611834, 9.465482]	[68, 154]	[4.611834, 4.611834]	[68, 154]	[46219060, 46219146]	[46219060, 46219146]
345_7726	chr11	95148877	95149277	+	1000	156.0	[9.465482]	[95]	[4.611834]	[95]	[95149068]	[95149068]
345_773	chr3	45137671	45138071	+	1000	578.0	[9.465482]	[87]	[4.611834]	[87]	[45137857]	[45137857]
345_7731	chr12	120230539	120230939	+	1000	156.0	[4.611834, 4.611834]	[75, 118]	[4.611834, 4.611834]	[75, 118]	[120230707, 120230750]	[120230707, 120230750]
345_7732	chr12	127108863	127109263	+	1000	156.0	[4.611834, 9.465482]	[73, 121]	[9.465482, 4.611834]	[73, 121]	[127109019, 127109067]	[127109019, 127109067]
345_7737	chr15	82231796	82232196	+	1000	156.0	[9.465482]	[101]	[4.611834]	[101]	[82231986]	[82231986]
345_7739	chr18	3584875	3585275	+	1000	156.0	[4.611834, 4.611834]	[114, 157]	[4.611834, 5.088419]	[114, 157]	[3585077, 3585120]	[3585077, 3585120]
345_774	chr5	62261584	62261984	+	1000	578.0	[4.611834, 4.611834]	[153, 164]	[4.611834, 4.611834]	[153, 164]	[62261814, 62261825]	[62261814, 62261825]
345_7741	chr19	3378738	3379138	+	1000	156.0	[4.611834]	[114]	[4.611834]	[114]	[3378951]	[3378951]
345_7742	chr2	190580233	190580633	+	1000	156.0	[4.611834, 4.611834]	[116, 157]	[4.611834, 4.611834]	[116, 157]	[190580441, 190580482]	[190580441, 190580482]
345_7745	chr21	43746158	43746558	+	1000	156.0	[11.270045]	[98]	[11.270045]	[98]	[43746351]	[43746351]
345_7749	chr3	150687616	150688016	+	1000	156.0	[4.611834]	[85]	[4.611834]	[85]	[150687798]	[150687798]
345_7750	chr3	184953367	184953767	+	1000	156.0	[4.611834, 4.611834]	[73, 141]	[4.611834, 9.465482]	[73, 141]	[184953535, 184953603]	[184953535, 184953603]
345_7751	chr3	186938645	186939045	+	1000	156.0	[4.611834]	[120]	[4.611834]	[120]	[186938856]	[186938856]
345_7753	chr4	55437274	55437674	+	1000	156.0	[4.611834]	[75]	[4.611834]	[75]	[55437445]	[55437445]
345_7754	chr4	143558732	143559132	+	1000	156.0	[4.611834]	[71]	[4.611834]	[71]	[143558897]	[143558897]
345_7757	chr5	131637686	131638086	+	1000	156.0	[4.611834]	[148]	[4.611834]	[148]	[131637934]	[131637934]
345_7762	chr6	129732033	129732433	+	1000	156.0	[4.611834]	[111]	[4.611834]	[111]	[129732240]	[129732240]
345_7765	chr9	73357597	73357997	+	1000	156.0	[4.611834]	[150]	[9.465482]	[150]	[73357841]	[73357841]
345_7771	chr1	234870977	234871377	+	1000	155.0	[9.465482]	[65]	[4.611834]	[65]	[234871139]	[234871139]
345_7772	chr10	22159968	22160368	+	1000	155.0	[4.611834]	[148]	[4.611834]	[148]	[22160211]	[22160211]
345_7774	chr10	110221787	110222187	+	1000	155.0	[4.611834, 4.611834, 4.611834, 4.611834]	[105, 123, 130, 136]	[4.611834, 4.611834, 4.611834, 4.611834]	[105, 123, 130, 136]	[110221986, 110222004, 110222011, 110222017]	[110221986, 110222004, 110222011, 110222017]
345_7777	chr12	31896669	31897069	+	1000	155.0	[4.611834, 4.611834]	[69, 74]	[4.611834, 4.611834]	[69, 74]	[31896820, 31896825]	[31896820, 31896825]
345_778	chr1	153343830	153344230	+	1000	577.0	[11.270045, 4.611834]	[124, 156]	[11.270045, 8.356634]	[124, 156]	[153344024, 153344056]	[153344024, 153344056]
345_7780	chr12	119554600	119555000	+	1000	155.0	[4.611834, 4.611834]	[56, 97]	[4.611834, 8.356634]	[56, 97]	[119554755, 119554796]	[119554755, 119554796]
345_7786	chr17	39724015	39724415	+	1000	155.0	[4.611834]	[133]	[4.611834]	[133]	[39724247]	[39724247]
345_7787	chr17	47877581	47877981	+	1000	155.0	[9.465482, 4.611834]	[108, 126]	[4.611834, 4.611834]	[108, 126]	[47877782, 47877800]	[47877782, 47877800]
345_7790	chr2	118665729	118666129	+	1000	155.0	[4.611834]	[91]	[4.611834]	[91]	[118665917]	[118665917]
345_7791	chr2	192139834	192140234	+	1000	155.0	[4.611834]	[91]	[4.611834]	[91]	[192140019]	[192140019]
345_7793	chr22	24727382	24727782	+	1000	155.0	[9.465482, 4.611834]	[118, 135]	[4.611834, 4.611834]	[118, 135]	[24727599, 24727616]	[24727599, 24727616]
345_7795	chr3	46400227	46400627	+	1000	155.0	[4.611834]	[104]	[4.611834]	[104]	[46400421]	[46400421]
345_7800	chr5	72561447	72561847	+	1000	155.0	[4.611834, 4.611834]	[101, 145]	[4.611834, 4.611834]	[101, 145]	[72561647, 72561691]	[72561647, 72561691]
345_7803	chr6	16005782	16006182	+	1000	155.0	[4.611834]	[114]	[4.611834]	[114]	[16005944]	[16005944]
345_7805	chr6	73285680	73286080	+	1000	155.0	[9.465482, 4.611834]	[102, 136]	[4.611834, 4.611834]	[102, 136]	[73285881, 73285915]	[73285881, 73285915]
345_7810	chr9	98240467	98240867	+	1000	155.0	[4.611834]	[64]	[4.611834]	[64]	[98240629]	[98240629]
345_7811	chr9	127628746	127629146	+	1000	155.0	[4.611834, 4.611834]	[92, 109]	[4.611834, 4.611834]	[92, 109]	[127628934, 127628951]	[127628934, 127628951]
345_7819	chr1	61234229	61234629	+	1000	154.0	[4.611834]	[86]	[4.611834]	[86]	[61234412]	[61234412]
345_7822	chr1	222707742	222708142	+	1000	154.0	[4.611834]	[101]	[4.611834]	[101]	[222707940]	[222707940]
345_7829	chr14	90803764	90804164	+	1000	154.0	[4.611834, 4.611834]	[65, 148]	[4.611834, 4.611834]	[65, 148]	[90803916, 90803999]	[90803916, 90803999]
345_7830	chr17	40871335	40871735	+	1000	154.0	[9.465482, 11.270045]	[74, 104]	[4.611834, 11.270045]	[74, 104]	[40871495, 40871525]	[40871495, 40871525]
345_7832	chr18	36264972	36265372	+	1000	154.0	[4.611834]	[108]	[4.611834]	[108]	[36265169]	[36265169]
345_7833	chr18	45611906	45612306	+	1000	154.0	[4.611834, 8.356634]	[108, 148]	[4.611834, 4.611834]	[108, 148]	[45612113, 45612153]	[45612113, 45612153]
345_7834	chr19	10862716	10863116	+	1000	154.0	[4.611834, 5.088419]	[73, 80]	[4.611834, 4.611834]	[73, 80]	[10862889, 10862896]	[10862889, 10862896]
