#PeakID(python scan_motif.py ./ENCODE_processed_files/MYC_idr.fa MYC --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
640_39384	chr6	39189927	39190327	+	691	26.0	[]	[]	[7.3538165]	[120]	[]	[39190128]
640_39385	chr6	39361976	39362376	+	587	26.0	[]	[]	[8.415534]	[77]	[]	[39362142]
640_39386	chr6	40135581	40135981	+	691	26.0	[]	[]	[8.415787]	[136]	[]	[40135764]
640_39390	chr6	44065445	44065845	+	661	26.0	[]	[]	[9.081068]	[126]	[]	[44065662]
640_39392	chr6	45699617	45700017	+	710	26.0	[9.081068]	[73]	[8.415787]	[74]	[45699784]	[45699785]
640_39393	chr6	67793105	67793505	+	619	26.0	[8.415787]	[99]	[9.081068]	[100]	[67793290]	[67793291]
640_394	chr3	38346568	38346968	+	1000	351.0	[7.981569, 8.415534]	[92, 179]	[8.344066]	[180]	[38346731, 38346818]	[38346819]
640_3940	chr17	78029649	78030049	+	1000	143.0	[]	[]	[7.981569]	[106]	[]	[78029852]
640_39404	chr6	116569069	116569469	+	733	26.0	[8.334265, 9.859796]	[96, 115]	[7.5613456, 12.820818]	[97, 116]	[116569225, 116569244]	[116569226, 116569245]
640_3941	chr2	46542138	46542538	+	1000	143.0	[7.2921777]	[143]	[]	[]	[46542371]	[]
640_39413	chr6	137907094	137907494	+	700	26.0	[12.820818]	[124]	[12.820818]	[125]	[137907287]	[137907288]
640_39416	chr6	143940063	143940463	+	709	26.0	[]	[]	[8.334265]	[128]	[]	[143940265]
640_39424	chr6	156976452	156976852	+	581	26.0	[12.820818]	[112]	[12.820818]	[113]	[156976647]	[156976648]
640_39425	chr6	157830326	157830726	+	701	26.0	[9.081068]	[84]	[]	[]	[157830507]	[]
640_3943	chr20	37179147	37179547	+	1000	143.0	[]	[]	[8.344066]	[142]	[]	[37179381]
640_39435	chr7	1767501	1767901	+	562	26.0	[9.859796]	[134]	[9.957076]	[135]	[1767733]	[1767734]
640_39438	chr7	25496794	25497194	+	674	26.0	[7.2921777, 8.344066]	[127, 138]	[8.415534]	[139]	[25496989, 25497000]	[25497001]
640_3944	chr22	22464035	22464435	+	1000	143.0	[9.081068]	[129]	[]	[]	[22464260]	[]
640_3945	chr3	9933434	9933834	+	1000	143.0	[9.081068]	[92]	[8.415787]	[93]	[9933619]	[9933620]
640_39453	chr7	99287801	99288201	+	576	26.0	[9.957076]	[122]	[12.820818, 8.415787]	[123, 153]	[99287996]	[99287997, 99288027]
640_39458	chr7	101902293	101902693	+	622	26.0	[8.415787]	[143]	[8.415787]	[146]	[101902511]	[101902514]
640_3946	chr5	131635006	131635406	+	1000	143.0	[8.344066]	[101]	[]	[]	[131635202]	[]
640_39462	chr7	105270087	105270487	+	705	26.0	[]	[]	[9.081068]	[116]	[]	[105270302]
640_39463	chr7	105820704	105821104	+	694	26.0	[9.081068]	[114]	[]	[]	[105820895]	[]
640_39468	chr7	123787201	123787601	+	550	26.0	[9.081068]	[107]	[8.415787]	[108]	[123787408]	[123787409]
640_3947	chr6	20424756	20425156	+	1000	143.0	[9.859796]	[97]	[12.820818]	[98]	[20424946]	[20424947]
640_39472	chr7	128693585	128693985	+	667	26.0	[9.081068]	[141]	[]	[]	[128693775]	[]
640_39476	chr7	134420513	134420913	+	630	26.0	[7.3538165]	[114]	[]	[]	[134420719]	[]
640_39477	chr7	135428033	135428433	+	552	26.0	[]	[]	[9.081068]	[68]	[]	[135428191]
640_39479	chr7	136053641	136054041	+	597	26.0	[8.415787]	[152]	[8.415787, 9.081068]	[127, 153]	[136053886]	[136053861, 136053887]
640_3948	chr6	28764193	28764593	+	1000	143.0	[9.957076]	[82]	[9.957076]	[83]	[28764371]	[28764372]
640_39482	chr7	139763334	139763734	+	688	26.0	[12.820818]	[86]	[9.3206]	[87]	[139763498]	[139763499]
640_39485	chr7	150983843	150984243	+	719	26.0	[]	[]	[7.3538165]	[136]	[]	[150984033]
640_39486	chr7	151303445	151303845	+	605	26.0	[8.334265]	[126]	[7.5613456]	[127]	[151303617]	[151303618]
640_39487	chr7	152608293	152608693	+	621	26.0	[12.820818]	[91]	[12.820818]	[92]	[152608470]	[152608471]
640_39489	chr7	155963822	155964222	+	684	26.0	[9.081068]	[128]	[]	[]	[155964029]	[]
640_3949	chr6	31725899	31726299	+	1000	143.0	[12.820818]	[104]	[9.3206]	[105]	[31726094]	[31726095]
640_39490	chr8	7913478	7913878	+	714	26.0	[8.415534]	[143]	[8.344066]	[144]	[7913712]	[7913713]
640_39499	chr8	38411524	38411924	+	690	26.0	[]	[]	[8.334265]	[132]	[]	[38411738]
640_395	chr5	146446850	146447250	+	1000	351.0	[9.859796]	[77]	[12.820818]	[78]	[146447020]	[146447021]
640_3950	chr6	31862784	31863184	+	1000	143.0	[12.820818]	[69]	[9.3206]	[70]	[31862941]	[31862942]
640_39503	chr8	61563198	61563598	+	703	26.0	[]	[]	[7.3805842]	[140]	[]	[61563436]
640_39506	chr8	85852481	85852881	+	697	26.0	[9.957076]	[103]	[12.820818]	[104]	[85852657]	[85852658]
640_39507	chr8	88015165	88015565	+	541	26.0	[]	[]	[8.415787]	[143]	[]	[88015373]
640_3951	chr6	43769850	43770250	+	1000	143.0	[8.415534]	[163]	[]	[]	[43770082]	[]
640_39515	chr8	101090847	101091247	+	652	26.0	[]	[]	[7.3984704]	[130]	[]	[101091031]
640_39518	chr8	104538586	104538986	+	680	26.0	[8.415787]	[98]	[]	[]	[104538783]	[]
640_39520	chr8	118111825	118112225	+	662	26.0	[]	[]	[8.334265]	[186]	[]	[118112063]
640_39537	chr9	79571427	79571827	+	636	26.0	[12.820818]	[144]	[12.820818]	[145]	[79571619]	[79571620]
640_39538	chr9	87578616	87579016	+	543	26.0	[9.081068]	[112]	[]	[]	[87578772]	[]
640_39539	chr9	87786387	87786787	+	679	26.0	[12.820818]	[161]	[9.859796]	[162]	[87786635]	[87786636]
640_3954	chr6	104958767	104959167	+	1000	143.0	[]	[]	[8.415787]	[92]	[]	[104958957]
640_39540	chr9	87796275	87796675	+	682	26.0	[9.3206]	[145]	[9.957076]	[146]	[87796504]	[87796505]
640_39544	chr9	98415737	98416137	+	620	26.0	[12.820818]	[146]	[9.3206]	[147]	[98415934]	[98415935]
640_39549	chr9	116547155	116547555	+	648	26.0	[]	[]	[9.081068]	[180]	[]	[116547395]
640_39550	chr9	121333953	121334353	+	594	26.0	[]	[]	[8.415787]	[138]	[]	[121334188]
640_39554	chr9	128278485	128278885	+	709	26.0	[]	[]	[7.2921777]	[135]	[]	[128278720]
640_39557	chr9	129437741	129438141	+	696	26.0	[9.957076]	[134]	[9.859796]	[135]	[129437959]	[129437960]
640_39558	chr9	130452101	130452501	+	645	26.0	[7.981569, 7.981569]	[101, 111]	[]	[]	[130452278, 130452288]	[]
640_3956	chr7	5570113	5570513	+	1000	143.0	[8.415534]	[112]	[]	[]	[5570325]	[]
640_39567	chr9	131035280	131035680	+	696	26.0	[7.4328523]	[150]	[7.3984704]	[151]	[131035499]	[131035500]
640_39569	chr9	131082491	131082891	+	745	26.0	[8.334265]	[178]	[]	[]	[131082697]	[]
640_39575	chr9	136193445	136193845	+	695	26.0	[7.4328523]	[128]	[]	[]	[136193663]	[]
640_39576	chr9	137234042	137234442	+	661	26.0	[8.415534]	[111]	[8.344066]	[112]	[137234239]	[137234240]
640_3958	chrX	1391538	1391938	+	1000	143.0	[9.3206]	[103]	[8.344066, 9.3206, 8.344066]	[71, 104, 133]	[1391736]	[1391704, 1391737, 1391766]
640_39583	chrX	13652240	13652640	+	709	26.0	[9.3206]	[107]	[12.820818]	[108]	[13652402]	[13652403]
640_39585	chrX	55480688	55481088	+	555	26.0	[9.859796]	[144]	[12.820818]	[145]	[55480925]	[55480926]
640_39588	chrX	72715380	72715780	+	706	26.0	[7.981569]	[134]	[7.3805842]	[135]	[72715599]	[72715600]
640_39589	chrX	102720452	102720852	+	733	26.0	[9.3206]	[132]	[12.820818]	[133]	[102720674]	[102720675]
640_3959	chrX	47658611	47659011	+	1000	143.0	[12.820818]	[81]	[12.820818]	[82]	[47658784]	[47658785]
640_39592	chrX	134914265	134914665	+	545	26.0	[7.2921777, 9.081068]	[95, 117]	[]	[]	[134914442, 134914464]	[]
640_39597	chrX	153554783	153555183	+	672	26.0	[]	[]	[7.3538165]	[100]	[]	[153554969]
640_39598	chr1	1114995	1115395	+	668	25.0	[]	[]	[7.5613456]	[141]	[]	[1115221]
640_3960	chr1	28232823	28233223	+	1000	142.0	[12.820818, 9.3206]	[93, 122]	[9.3206, 9.3206]	[94, 123]	[28233015, 28233044]	[28233016, 28233045]
640_39605	chr1	11738695	11739095	+	627	25.0	[7.3538165]	[103]	[]	[]	[11738861]	[]
640_39608	chr1	14901313	14901713	+	660	25.0	[]	[]	[9.081068]	[98]	[]	[14901481]
640_39610	chr1	17161312	17161712	+	650	25.0	[9.3206]	[108]	[12.820818]	[109]	[17161494]	[17161495]
640_39612	chr1	19799179	19799579	+	664	25.0	[12.820818]	[184]	[12.820818]	[185]	[19799418]	[19799419]
640_39613	chr1	21384654	21385054	+	613	25.0	[]	[]	[7.3538165]	[122]	[]	[21384865]
640_39614	chr1	21409998	21410398	+	603	25.0	[8.415787]	[114]	[9.081068]	[115]	[21410181]	[21410182]
640_39616	chr1	23616330	23616730	+	568	25.0	[9.081068]	[121]	[]	[]	[23616512]	[]
640_39621	chr1	26358804	26359204	+	568	25.0	[]	[]	[8.415787]	[142]	[]	[26359042]
640_39623	chr1	30648609	30649009	+	672	25.0	[9.081068]	[128]	[]	[]	[30648818]	[]
640_39624	chr1	31215955	31216355	+	640	25.0	[]	[]	[7.3984704]	[140]	[]	[31216152]
640_39625	chr1	31717236	31717636	+	540	25.0	[9.081068]	[80]	[]	[]	[31717409]	[]
640_39629	chr1	35883615	35884015	+	559	25.0	[7.5613456]	[80]	[]	[]	[35883772]	[]
640_39634	chr1	41353738	41354138	+	599	25.0	[9.859796]	[121]	[12.820818]	[122]	[41353940]	[41353941]
640_39649	chr1	61254580	61254980	+	673	25.0	[]	[]	[8.415787]	[170]	[]	[61254777]
640_3965	chr1	206955608	206956008	+	1000	142.0	[12.820818]	[96]	[12.820818]	[97]	[206955804]	[206955805]
640_39652	chr1	84691441	84691841	+	587	25.0	[7.5613456]	[139]	[8.334265]	[140]	[84691663]	[84691664]
640_3966	chr1	220274367	220274767	+	1000	142.0	[]	[]	[8.415787]	[95]	[]	[220274557]
640_39662	chr1	109279594	109279994	+	657	25.0	[9.3206]	[101]	[12.820818]	[102]	[109279778]	[109279779]
640_39664	chr1	111476744	111477144	+	624	25.0	[12.820818]	[119]	[12.820818]	[120]	[111476903]	[111476904]
640_3967	chr10	49188204	49188604	+	1000	142.0	[9.081068, 12.820818]	[111, 146]	[9.3206]	[147]	[49188395, 49188430]	[49188431]
640_39677	chr1	152745375	152745775	+	644	25.0	[9.957076]	[160]	[9.3206]	[161]	[152745602]	[152745603]
640_3968	chr10	119542625	119543025	+	1000	142.0	[8.415534]	[95]	[8.344066]	[96]	[119542817]	[119542818]
640_39683	chr1	156419899	156420299	+	658	25.0	[]	[]	[7.5613456]	[138]	[]	[156420135]
640_3969	chr11	61567182	61567582	+	1000	142.0	[8.344066]	[109]	[8.415534]	[110]	[61567382]	[61567383]
640_39692	chr1	171251698	171252098	+	657	25.0	[]	[]	[8.344066]	[74]	[]	[171251853]
640_39701	chr1	185238396	185238796	+	647	25.0	[]	[]	[8.334265]	[97]	[]	[185238558]
640_39705	chr1	202441623	202442023	+	639	25.0	[12.820818]	[121]	[9.957076]	[122]	[202441822]	[202441823]
640_39708	chr1	204128989	204129389	+	638	25.0	[7.2921777]	[70]	[]	[]	[204129156]	[]
640_39711	chr1	206495003	206495403	+	636	25.0	[7.981569]	[80]	[]	[]	[206495163]	[]
640_39714	chr1	207831726	207832126	+	636	25.0	[8.415787, 9.081068]	[124, 140]	[9.081068]	[125]	[207831938, 207831954]	[207831939]
640_39719	chr1	223684194	223684594	+	590	25.0	[7.3538165]	[174]	[]	[]	[223684442]	[]
640_39721	chr1	229199443	229199843	+	650	25.0	[9.081068]	[119]	[]	[]	[229199635]	[]
640_3973	chr12	63780168	63780568	+	1000	142.0	[9.859796]	[138]	[9.859796]	[139]	[63780381]	[63780382]
640_39732	chr1	246529333	246529733	+	658	25.0	[]	[]	[9.081068]	[76]	[]	[246529503]
640_39733	chr1	248890282	248890682	+	558	25.0	[9.081068]	[136]	[8.415787]	[137]	[248890512]	[248890513]
640_39736	chr10	5873425	5873825	+	687	25.0	[8.334265]	[122]	[]	[]	[5873633]	[]
640_39739	chr10	11718140	11718540	+	619	25.0	[]	[]	[9.081068]	[135]	[]	[11718330]
640_3974	chr14	20332888	20333288	+	1000	142.0	[12.820818]	[84]	[12.820818]	[85]	[20333065]	[20333066]
640_39743	chr10	28628032	28628432	+	541	25.0	[7.2921777]	[184]	[]	[]	[28628263]	[]
640_39747	chr10	43204903	43205303	+	678	25.0	[]	[]	[8.334265]	[66]	[]	[43205067]
640_39749	chr10	48187078	48187478	+	652	25.0	[7.4328523]	[206]	[]	[]	[48187329]	[]
640_3976	chr15	67254721	67255121	+	1000	142.0	[7.5613456]	[138]	[8.334265]	[139]	[67254944]	[67254945]
640_39763	chr10	72278712	72279112	+	631	25.0	[8.334265]	[126]	[]	[]	[72278889]	[]
640_39764	chr10	74058710	74059110	+	545	25.0	[9.957076]	[164]	[9.957076]	[165]	[74058913]	[74058914]
640_39766	chr10	78272344	78272744	+	549	25.0	[]	[]	[9.081068]	[123]	[]	[78272545]
640_39769	chr10	80451150	80451550	+	633	25.0	[9.081068]	[146]	[9.081068, 8.415787]	[59, 147]	[80451393]	[80451306, 80451394]
640_3977	chr16	11254784	11255184	+	1000	142.0	[]	[]	[8.415534]	[94]	[]	[11254966]
640_39772	chr10	95168111	95168511	+	690	25.0	[9.3206]	[144]	[12.820818]	[145]	[95168316]	[95168317]
640_39775	chr10	100890659	100891059	+	685	25.0	[8.415787]	[149]	[9.081068]	[150]	[100890908]	[100890909]
640_39779	chr10	113866770	113867170	+	550	25.0	[9.081068]	[122]	[]	[]	[113866965]	[]
640_39782	chr11	317753	318153	+	609	25.0	[]	[]	[7.1483927, 8.415787]	[83, 113]	[]	[317930, 317960]
640_39783	chr11	764719	765119	+	631	25.0	[9.957076]	[159]	[12.820818]	[160]	[764901]	[764902]
640_39786	chr11	2364844	2365244	+	671	25.0	[9.3206]	[116]	[12.820818]	[117]	[2365035]	[2365036]
640_39787	chr11	5289368	5289768	+	672	25.0	[7.5613456]	[130]	[8.334265]	[131]	[5289544]	[5289545]
640_3979	chr17	19977726	19978126	+	1000	142.0	[12.820818]	[107]	[9.3206]	[108]	[19977930]	[19977931]
640_39792	chr11	12641948	12642348	+	545	25.0	[]	[]	[7.981569, 7.2921777]	[74, 109]	[]	[12642121, 12642156]
640_39793	chr11	13344101	13344501	+	670	25.0	[8.334265]	[127]	[]	[]	[13344318]	[]
640_398	chr17	49191846	49192246	+	1000	350.0	[12.820818]	[78]	[9.3206]	[79]	[49192016]	[49192017]
640_39803	chr11	57569332	57569732	+	640	25.0	[7.3538165]	[84]	[]	[]	[57569484]	[]
640_39805	chr11	61187530	61187930	+	642	25.0	[]	[]	[8.415787]	[165]	[]	[61187759]
640_39806	chr11	61923230	61923630	+	672	25.0	[]	[]	[7.981569]	[112]	[]	[61923426]
640_39808	chr11	65059996	65060396	+	649	25.0	[9.957076]	[132]	[9.957076]	[133]	[65060148]	[65060149]
640_3981	chr17	50479439	50479839	+	1000	142.0	[9.957076]	[70]	[9.957076]	[71]	[50479606]	[50479607]
640_39810	chr11	66013321	66013721	+	691	25.0	[7.3538165]	[130]	[]	[]	[66013516]	[]
640_39813	chr11	67545395	67545795	+	632	25.0	[9.957076]	[96]	[9.3206]	[97]	[67545568]	[67545569]
640_39814	chr11	67576812	67577212	+	546	25.0	[9.859796]	[189]	[9.859796]	[190]	[67577045]	[67577046]
640_39824	chr11	101049822	101050222	+	670	25.0	[8.415787]	[107]	[9.081068]	[108]	[101050011]	[101050012]
640_39826	chr11	110069255	110069655	+	667	25.0	[9.859796]	[175]	[9.859796]	[176]	[110069435]	[110069436]
640_39829	chr11	118602462	118602862	+	652	25.0	[8.415787]	[102]	[]	[]	[118602644]	[]
640_3983	chr19	13537461	13537861	+	1000	142.0	[12.820818]	[96]	[9.859796]	[97]	[13537645]	[13537646]
640_39839	chr12	47867308	47867708	+	632	25.0	[12.820818]	[91]	[12.820818]	[92]	[47867497]	[47867498]
640_3984	chr19	19203220	19203620	+	1000	142.0	[8.415534]	[111]	[8.344066]	[112]	[19203411]	[19203412]
640_39842	chr12	51391009	51391409	+	657	25.0	[]	[]	[9.081068]	[104]	[]	[51391178]
640_39843	chr12	52152077	52152477	+	634	25.0	[]	[]	[7.4328523]	[66]	[]	[52152238]
640_39845	chr12	54257614	54258014	+	633	25.0	[9.081068]	[125]	[]	[]	[54257788]	[]
640_39856	chr12	102622694	102623094	+	648	25.0	[]	[]	[9.081068]	[150]	[]	[102622931]
640_3986	chr2	26243002	26243402	+	1000	142.0	[12.820818]	[101]	[9.957076]	[102]	[26243195]	[26243196]
640_39862	chr12	116336593	116336993	+	644	25.0	[]	[]	[7.2921777]	[157]	[]	[116336814]
640_39864	chr12	121443191	121443591	+	680	25.0	[]	[]	[7.4328523]	[136]	[]	[121443424]
640_39868	chr12	123250736	123251136	+	661	25.0	[]	[]	[8.334265]	[193]	[]	[123250952]
640_3987	chr2	27891082	27891482	+	1000	142.0	[7.981569]	[67]	[]	[]	[27891246]	[]
640_39872	chr13	20163343	20163743	+	629	25.0	[]	[]	[7.3538165]	[75]	[]	[20163498]
640_39876	chr13	51623515	51623915	+	632	25.0	[12.820818]	[112]	[9.859796]	[113]	[51623687]	[51623688]
640_39877	chr13	52809334	52809734	+	610	25.0	[]	[]	[7.5613456]	[76]	[]	[52809497]
640_39881	chr13	93326291	93326691	+	669	25.0	[9.859796]	[112]	[9.859796]	[113]	[93326466]	[93326467]
640_39883	chr13	95404263	95404663	+	588	25.0	[8.415534]	[109]	[8.344066]	[110]	[95404471]	[95404472]
640_39888	chr13	102606591	102606991	+	661	25.0	[]	[]	[7.2921777]	[105]	[]	[102606763]
640_39895	chr14	33676052	33676452	+	548	25.0	[9.3206]	[125]	[12.820818]	[126]	[33676258]	[33676259]
640_39896	chr14	39432058	39432458	+	616	25.0	[9.3206]	[162]	[9.957076]	[163]	[39432297]	[39432298]
640_39897	chr14	49971444	49971844	+	614	25.0	[7.981569, 7.981569]	[113, 127]	[]	[]	[49971634, 49971648]	[]
640_39898	chr14	64636643	64637043	+	664	25.0	[7.1483927, 7.981569, 8.334265]	[87, 128, 160]	[7.3805842]	[129]	[64636797, 64636838, 64636870]	[64636839]
640_39899	chr14	66471746	66472146	+	663	25.0	[9.957076]	[119]	[9.859796]	[120]	[66471957]	[66471958]
640_399	chr22	19431576	19431976	+	1000	350.0	[8.344066]	[112]	[8.415534]	[113]	[19431786]	[19431787]
640_39901	chr14	77615701	77616101	+	666	25.0	[]	[]	[7.1483927]	[205]	[]	[77615932]
640_39902	chr14	77761614	77762014	+	643	25.0	[8.415787]	[172]	[]	[]	[77761862]	[]
640_39904	chr14	90500793	90501193	+	670	25.0	[7.2921777]	[124]	[7.5613456]	[161]	[90501007]	[90501044]
640_39905	chr14	92475775	92476175	+	676	25.0	[12.820818]	[129]	[12.820818]	[130]	[92475989]	[92475990]
640_39907	chr14	96446163	96446563	+	583	25.0	[]	[]	[8.415787]	[83]	[]	[96446345]
640_3991	chr20	57389859	57390259	+	1000	142.0	[8.415534]	[112]	[8.344066]	[113]	[57390059]	[57390060]
640_39913	chr14	102516547	102516947	+	648	25.0	[8.415787]	[85]	[]	[]	[102516704]	[]
640_39917	chr15	24878098	24878498	+	650	25.0	[7.4328523, 8.415787]	[62, 81]	[9.081068]	[82]	[24878256, 24878275]	[24878276]
640_39918	chr15	28933684	28934084	+	648	25.0	[8.415787]	[99]	[9.081068]	[100]	[28933879]	[28933880]
640_3992	chr20	62861948	62862348	+	1000	142.0	[7.2921777, 9.957076]	[101, 115]	[9.957076]	[116]	[62862149, 62862163]	[62862164]
640_39920	chr15	29695515	29695915	+	691	25.0	[9.081068]	[100]	[]	[]	[29695704]	[]
640_39921	chr15	32662579	32662979	+	642	25.0	[7.5613456]	[135]	[8.334265]	[136]	[32662805]	[32662806]
640_39929	chr15	57320859	57321259	+	650	25.0	[]	[]	[8.344066]	[235]	[]	[57321109]
640_3993	chr3	14178499	14178899	+	1000	142.0	[]	[]	[7.4328523]	[166]	[]	[14178715]
640_39934	chr15	65401284	65401684	+	582	25.0	[]	[]	[8.334265]	[116]	[]	[65401498]
640_3994	chr3	40309438	40309838	+	1000	142.0	[9.3206]	[155]	[12.820818]	[156]	[40309652]	[40309653]
640_39942	chr15	74072955	74073355	+	576	25.0	[8.334265]	[74]	[9.081068]	[104]	[74073123]	[74073153]
640_39943	chr15	74383834	74384234	+	543	25.0	[]	[]	[7.4328523]	[172]	[]	[74384079]
640_39945	chr15	74635106	74635506	+	591	25.0	[8.334265]	[153]	[]	[]	[74635321]	[]
640_39948	chr15	75200678	75201078	+	672	25.0	[7.5613456]	[114]	[]	[]	[75200838]	[]
640_3995	chr3	51669188	51669588	+	1000	142.0	[]	[]	[9.081068]	[80]	[]	[51669367]
640_39953	chr15	90970299	90970699	+	669	25.0	[9.957076]	[165]	[12.820818]	[166]	[90970527]	[90970528]
640_39957	chr15	93469923	93470323	+	589	25.0	[8.415787, 12.820818]	[120, 144]	[9.081068, 9.859796]	[121, 145]	[93470131, 93470155]	[93470132, 93470156]
640_39958	chr15	95883112	95883512	+	672	25.0	[9.859796]	[125]	[9.957076]	[126]	[95883311]	[95883312]
640_3996	chr3	139520066	139520466	+	1000	142.0	[8.334265, 8.415787]	[70, 155]	[7.5613456, 7.981569, 8.334265]	[71, 135, 146]	[139520230, 139520315]	[139520231, 139520295, 139520306]
640_39967	chr16	8614426	8614826	+	634	25.0	[12.820818, 7.5613456]	[143, 162]	[9.859796, 8.334265, 7.3984704]	[144, 163, 182]	[8614601, 8614620]	[8614602, 8614621, 8614640]
640_39973	chr16	20538682	20539082	+	546	25.0	[9.081068]	[111]	[8.415787]	[112]	[20538875]	[20538876]
640_39974	chr16	22183874	22184274	+	561	25.0	[]	[]	[8.415787]	[142]	[]	[22184116]
640_39976	chr16	23227561	23227961	+	620	25.0	[9.081068]	[141]	[8.415787]	[142]	[23227774]	[23227775]
640_39977	chr16	30060684	30061084	+	637	25.0	[]	[]	[8.334265]	[148]	[]	[30060888]
640_39978	chr16	30183301	30183701	+	570	25.0	[]	[]	[7.1483927]	[71]	[]	[30183472]
640_39982	chr16	49997691	49998091	+	635	25.0	[9.859796]	[68]	[9.859796]	[69]	[49997851]	[49997852]
640_39986	chr16	55996066	55996466	+	596	25.0	[7.5613456]	[165]	[]	[]	[55996291]	[]
640_39988	chr16	66484923	66485323	+	663	25.0	[7.3805842, 8.415787]	[153, 187]	[7.981569]	[154]	[66485137, 66485171]	[66485138]
640_39989	chr16	66954047	66954447	+	630	25.0	[7.5613456]	[147]	[8.334265]	[148]	[66954264]	[66954265]
640_3999	chr4	102828256	102828656	+	1000	142.0	[12.820818]	[89]	[9.957076]	[90]	[102828433]	[102828434]
640_40	chr1	114716626	114717026	+	1000	565.0	[12.820818, 7.3805842]	[96, 113]	[12.820818]	[97]	[114716822, 114716839]	[114716823]
640_400	chr22	22508594	22508994	+	1000	350.0	[7.5613456]	[132]	[]	[]	[22508819]	[]
640_40002	chr16	84007911	84008311	+	621	25.0	[9.3206, 9.081068]	[118, 132]	[8.415787, 9.957076]	[66, 119]	[84008118, 84008132]	[84008066, 84008119]
640_40003	chr16	84967797	84968197	+	608	25.0	[8.415787]	[125]	[9.081068]	[126]	[84967999]	[84968000]
640_40005	chr16	87828564	87828964	+	586	25.0	[]	[]	[9.081068]	[71]	[]	[87828732]
640_40006	chr16	87915761	87916161	+	640	25.0	[12.820818]	[106]	[12.820818]	[107]	[87915957]	[87915958]
640_40009	chr17	2383600	2384000	+	643	25.0	[]	[]	[7.3538165]	[133]	[]	[2383814]
640_4001	chr5	1200001	1200401	+	1000	142.0	[9.081068]	[143]	[8.415787]	[144]	[1200235]	[1200236]
640_40010	chr17	3641605	3642005	+	578	25.0	[9.3206]	[125]	[9.3206]	[126]	[3641812]	[3641813]
640_40016	chr17	22142176	22142576	+	551	25.0	[]	[]	[7.3538165]	[146]	[]	[22142348]
640_40028	chr17	40615591	40615991	+	612	25.0	[]	[]	[7.5613456]	[67]	[]	[40615746]
640_4003	chr6	27146923	27147323	+	1000	142.0	[]	[]	[7.2921777]	[156]	[]	[27147136]
640_40035	chr17	48483393	48483793	+	688	25.0	[]	[]	[9.081068]	[109]	[]	[48483566]
640_4004	chr6	28136687	28137087	+	1000	142.0	[]	[]	[7.3538165]	[114]	[]	[28136901]
640_40041	chr17	55286881	55287281	+	625	25.0	[9.3206]	[77]	[12.820818]	[78]	[55287044]	[55287045]
640_40047	chr17	59331672	59332072	+	673	25.0	[]	[]	[8.344066]	[167]	[]	[59331858]
640_40049	chr17	64028883	64029283	+	662	25.0	[7.5613456]	[107]	[8.334265]	[108]	[64029060]	[64029061]
640_40052	chr17	67825902	67826302	+	546	25.0	[7.3805842]	[112]	[]	[]	[67826108]	[]
640_40053	chr17	72725465	72725865	+	672	25.0	[8.415534]	[91]	[8.344066]	[92]	[72725654]	[72725655]
640_4006	chr6	30872527	30872927	+	1000	142.0	[9.081068]	[126]	[8.415787]	[127]	[30872741]	[30872742]
640_40061	chr17	81161065	81161465	+	626	25.0	[7.5613456]	[156]	[]	[]	[81161284]	[]
640_40065	chr18	810753	811153	+	662	25.0	[9.3206]	[191]	[9.859796]	[192]	[811000]	[811001]
640_40066	chr18	1408204	1408604	+	669	25.0	[]	[]	[8.415787]	[76]	[]	[1408371]
640_4007	chr6	119347361	119347761	+	1000	142.0	[8.415534]	[102]	[8.344066]	[103]	[119347556]	[119347557]
640_40070	chr18	12373043	12373443	+	637	25.0	[]	[]	[7.3538165]	[87]	[]	[12373216]
640_40071	chr18	23143412	23143812	+	679	25.0	[8.415787]	[135]	[9.081068]	[136]	[23143633]	[23143634]
640_40074	chr18	49447741	49448141	+	668	25.0	[]	[]	[9.081068]	[104]	[]	[49447942]
640_40078	chr19	1028272	1028672	+	656	25.0	[7.3984704]	[211]	[7.4328523]	[212]	[1028506]	[1028507]
