#PeakID(python identify_motif.py ./ENCODE_processed_files/CTCF_idr.fa CTCF --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
322_7548	chr5	149852997	149853397	+	1000	262.0	[]	[]	[19.764341]	[107]	[]	[149853196]
322_7549	chr5	151825348	151825748	+	1000	262.0	[17.249794]	[96]	[]	[]	[151825542]	[]
322_7553	chr6	68638280	68638680	+	1000	262.0	[16.238224]	[88]	[]	[]	[68638466]	[]
322_7554	chr6	136550398	136550798	+	1000	262.0	[]	[]	[14.627587]	[77]	[]	[136550572]
322_7556	chr7	2104259	2104659	+	1000	262.0	[13.337283, 7.1243043]	[109, 157]	[]	[]	[2104461, 2104509]	[]
322_756	chr16	58336663	58337063	+	1000	451.0	[15.293812, 5.305426]	[72, 126]	[5.918556]	[116]	[58336835, 58336889]	[58336879]
322_7560	chr7	151091363	151091763	+	1000	262.0	[11.723181]	[96]	[]	[]	[151091553]	[]
322_7563	chr9	117644625	117645025	+	1000	262.0	[15.051156]	[109]	[]	[]	[117644834]	[]
322_7565	chr1	23751280	23751680	+	1000	261.0	[4.859821]	[73]	[18.369408]	[103]	[23751452]	[23751482]
322_7566	chr1	26541804	26542204	+	1000	261.0	[11.2335205]	[119]	[5.5310283]	[108]	[26542009]	[26541998]
322_7568	chr1	76154096	76154496	+	1000	261.0	[15.124868]	[105]	[]	[]	[76154296]	[]
322_7570	chr1	147890182	147890582	+	1000	261.0	[5.173171]	[102]	[14.604632]	[102]	[147890379]	[147890379]
322_7572	chr1	181479140	181479540	+	1000	261.0	[17.603622]	[88]	[]	[]	[181479327]	[]
322_7573	chr1	201385275	201385675	+	1000	261.0	[14.248848]	[97]	[]	[]	[201385469]	[]
322_7574	chr1	206960957	206961357	+	1000	261.0	[6.5743656]	[128]	[11.893525]	[76]	[206961181]	[206961129]
322_7576	chr10	26557056	26557456	+	1000	261.0	[]	[]	[16.02888]	[104]	[]	[26557257]
322_758	chr3	43769414	43769814	+	1000	451.0	[21.962643]	[100]	[5.345621]	[119]	[43769610]	[43769629]
322_7580	chr11	67583452	67583852	+	1000	261.0	[]	[]	[7.587783]	[104]	[]	[67583652]
322_7582	chr12	25387434	25387834	+	1000	261.0	[]	[]	[15.798825]	[109]	[]	[25387634]
322_7583	chr12	43882559	43882959	+	1000	261.0	[]	[]	[4.544295, 12.793381]	[99, 102]	[]	[43882752, 43882755]
322_7586	chr12	101939773	101940173	+	1000	261.0	[15.721008, 8.166238]	[75, 85]	[]	[]	[101939947, 101939957]	[]
322_7587	chr12	123983841	123984241	+	1000	261.0	[]	[]	[17.52178]	[101]	[]	[123984037]
322_7588	chr15	77910616	77911016	+	1000	261.0	[14.396908]	[105]	[5.0887628]	[73]	[77910821]	[77910789]
322_7589	chr16	30005500	30005900	+	1000	261.0	[]	[]	[17.197012]	[86]	[]	[30005680]
322_7591	chr16	84084767	84085167	+	1000	261.0	[15.346484]	[96]	[]	[]	[84084959]	[]
322_7596	chr17	47698800	47699200	+	1000	261.0	[20.757269]	[101]	[]	[]	[47698997]	[]
322_76	chr6	15691243	15691643	+	1000	680.0	[19.767143, 12.071545]	[57, 135]	[]	[]	[15691397, 15691475]	[]
322_760	chr7	106042784	106043184	+	1000	451.0	[6.046917]	[151]	[16.709963]	[93]	[106043032]	[106042974]
322_7601	chr19	14472151	14472551	+	1000	261.0	[]	[]	[5.635141, 18.169306]	[81, 97]	[]	[14472326, 14472342]
322_7603	chr2	41869703	41870103	+	1000	261.0	[19.966406]	[94]	[]	[]	[41869895]	[]
322_7604	chr2	68463272	68463672	+	1000	261.0	[10.011162]	[99]	[]	[]	[68463470]	[]
322_7605	chr2	68839237	68839637	+	1000	261.0	[14.042253]	[96]	[4.9100885]	[95]	[68839422]	[68839421]
322_7609	chr2	128179168	128179568	+	1000	261.0	[11.310506, 4.8532634]	[99, 136]	[]	[]	[128179364, 128179401]	[]
322_7610	chr2	166539354	166539754	+	1000	261.0	[15.92813]	[93]	[]	[]	[166539543]	[]
322_7613	chr22	31561262	31561662	+	1000	261.0	[11.424449]	[89]	[]	[]	[31561446]	[]
322_762	chr1	113072811	113073211	+	1000	450.0	[]	[]	[11.584994]	[94]	[]	[113073000]
322_7620	chr5	136249647	136250047	+	1000	261.0	[16.920847]	[107]	[]	[]	[136249852]	[]
322_7621	chr5	158695488	158695888	+	1000	261.0	[15.991446]	[110]	[]	[]	[158695697]	[]
322_7622	chr5	163408437	163408837	+	1000	261.0	[4.454271]	[113]	[19.857038, 6.1638775]	[102, 132]	[163408643]	[163408632, 163408662]
322_7623	chr6	20056390	20056790	+	1000	261.0	[]	[]	[16.230692]	[91]	[]	[20056577]
322_7626	chr7	44565483	44565883	+	1000	261.0	[]	[]	[18.143955]	[94]	[]	[44565675]
322_7627	chr7	71733251	71733651	+	1000	261.0	[]	[]	[19.340904]	[108]	[]	[71733453]
322_7629	chr7	117127566	117127966	+	1000	261.0	[]	[]	[18.066051]	[102]	[]	[117127759]
322_763	chr1	201704165	201704565	+	1000	450.0	[]	[]	[18.562227]	[113]	[]	[201704374]
322_7630	chr7	151012802	151013202	+	1000	261.0	[12.353631]	[100]	[]	[]	[151013000]	[]
322_7631	chr8	15378278	15378678	+	1000	261.0	[]	[]	[15.000638]	[79]	[]	[15378455]
322_7632	chr8	37700263	37700663	+	1000	261.0	[13.375498]	[99]	[21.601725]	[99]	[37700459]	[37700459]
322_7633	chr8	72005152	72005552	+	1000	261.0	[5.006225]	[127]	[12.852798]	[91]	[72005378]	[72005342]
322_7634	chr9	33623951	33624351	+	1000	261.0	[16.371305]	[104]	[4.5522485]	[103]	[33624141]	[33624140]
322_7635	chr9	92140251	92140651	+	1000	261.0	[5.837512, 7.0393577, 5.51473, 19.799854]	[55, 74, 89, 109]	[6.7965236]	[109]	[92140403, 92140422, 92140437, 92140457]	[92140457]
322_7636	chr9	137049793	137050193	+	1000	261.0	[17.653675]	[100]	[5.0465045]	[157]	[137049986]	[137050043]
322_7637	chr1	11663979	11664379	+	1000	260.0	[10.151048]	[112]	[10.676903]	[109]	[11664187]	[11664184]
322_7641	chr1	33298653	33299053	+	1000	260.0	[]	[]	[4.738091, 12.148613, 5.2681775, 4.54379]	[65, 91, 101, 132]	[]	[33298814, 33298840, 33298850, 33298881]
322_7643	chr1	113677868	113678268	+	1000	260.0	[8.468542]	[105]	[4.647803, 15.101893]	[62, 105]	[113678071]	[113678028, 113678071]
322_7644	chr1	151059494	151059894	+	1000	260.0	[]	[]	[6.493758]	[104]	[]	[151059681]
322_7646	chr1	159214157	159214557	+	1000	260.0	[4.684089, 7.31483]	[87, 97]	[14.828509]	[86]	[159214341, 159214351]	[159214340]
322_7652	chr10	11472131	11472531	+	1000	260.0	[5.3507376]	[106]	[11.07305]	[105]	[11472329]	[11472328]
322_7655	chr11	7571656	7572056	+	1000	260.0	[12.605938]	[86]	[]	[]	[7571842]	[]
322_7656	chr11	15941141	15941541	+	1000	260.0	[14.688716]	[104]	[5.631981, 8.137303]	[104, 126]	[15941339]	[15941339, 15941361]
322_7657	chr11	58900772	58901172	+	1000	260.0	[8.054874]	[102]	[15.218402]	[102]	[58900971]	[58900971]
322_7658	chr11	117426184	117426584	+	1000	260.0	[14.33208]	[99]	[]	[]	[117426379]	[]
322_7659	chr11	123247197	123247597	+	1000	260.0	[9.842831]	[102]	[18.360647]	[91]	[123247398]	[123247387]
322_766	chr1	26233752	26234152	+	1000	449.0	[]	[]	[14.903959]	[92]	[]	[26233940]
322_7661	chr12	50175454	50175854	+	1000	260.0	[]	[]	[15.720035]	[95]	[]	[50175639]
322_7665	chr14	101961077	101961477	+	1000	260.0	[16.392406, 7.0724874]	[88, 143]	[]	[]	[101961259, 101961314]	[]
322_7668	chr15	73908261	73908661	+	1000	260.0	[]	[]	[16.437393]	[104]	[]	[73908465]
322_7672	chr16	72124874	72125274	+	1000	260.0	[22.070503]	[82]	[]	[]	[72125055]	[]
322_7673	chr16	74998430	74998830	+	1000	260.0	[17.549215]	[106]	[]	[]	[74998628]	[]
322_7674	chr17	2244747	2245147	+	1000	260.0	[]	[]	[14.126815]	[99]	[]	[2244940]
322_7675	chr17	41959654	41960054	+	1000	260.0	[]	[]	[12.291586]	[102]	[]	[41959850]
322_7677	chr17	58304254	58304654	+	1000	260.0	[18.166428]	[106]	[10.725362]	[106]	[58304459]	[58304459]
322_7679	chr17	76385742	76386142	+	1000	260.0	[]	[]	[15.220081]	[95]	[]	[76385932]
322_7680	chr17	76816519	76816919	+	1000	260.0	[14.18769]	[97]	[4.745533]	[96]	[76816711]	[76816710]
322_7681	chr19	1513826	1514226	+	1000	260.0	[]	[]	[16.938738]	[103]	[]	[1514019]
322_7684	chr19	40217324	40217724	+	1000	260.0	[11.693285]	[110]	[]	[]	[40217534]	[]
322_7689	chr2	42494974	42495374	+	1000	260.0	[13.131379]	[104]	[8.560098, 13.2772665]	[66, 103]	[42495173]	[42495135, 42495172]
322_7691	chr2	73212476	73212876	+	1000	260.0	[10.898596]	[93]	[20.163214, 5.3987083]	[93, 119]	[73212666]	[73212666, 73212692]
322_7695	chr2	165954026	165954426	+	1000	260.0	[20.782202]	[118]	[]	[]	[165954237]	[]
322_7697	chr2	178914242	178914642	+	1000	260.0	[]	[]	[14.868657]	[102]	[]	[178914444]
322_7699	chr20	62500162	62500562	+	1000	260.0	[15.661107]	[85]	[]	[]	[62500342]	[]
322_770	chr2	33033536	33033936	+	1000	449.0	[]	[]	[8.955518]	[74]	[]	[33033709]
322_7700	chr21	20999563	20999963	+	1000	260.0	[15.198393]	[94]	[]	[]	[20999756]	[]
322_7701	chr21	36422221	36422621	+	1000	260.0	[19.31129]	[91]	[]	[]	[36422412]	[]
322_7703	chr22	37457302	37457702	+	1000	260.0	[]	[]	[20.70374]	[101]	[]	[37457501]
322_7707	chr4	25439912	25440312	+	1000	260.0	[19.37316]	[100]	[6.50213]	[99]	[25440105]	[25440104]
322_7708	chr4	48127744	48128144	+	1000	260.0	[20.67852]	[101]	[]	[]	[48127944]	[]
322_771	chr2	170928933	170929333	+	1000	449.0	[9.883558]	[123]	[5.8956847]	[109]	[170929141]	[170929127]
322_7711	chr5	10987898	10988298	+	1000	260.0	[15.057557]	[82]	[]	[]	[10988079]	[]
322_7714	chr5	135174701	135175101	+	1000	260.0	[4.7968316, 9.997376]	[79, 134]	[6.8701334, 8.672406]	[104, 107]	[135174880, 135174935]	[135174905, 135174908]
322_7716	chr5	170100346	170100746	+	1000	260.0	[12.816071, 7.707597]	[96, 99]	[]	[]	[170100536, 170100539]	[]
322_7718	chr5	178461105	178461505	+	1000	260.0	[4.9819736, 10.985856]	[101, 104]	[7.5624347, 5.20436]	[75, 137]	[178461299, 178461302]	[178461273, 178461335]
322_7719	chr5	178590622	178591022	+	1000	260.0	[]	[]	[8.235982]	[103]	[]	[178590822]
322_7721	chr6	45714722	45715122	+	1000	260.0	[]	[]	[8.725709]	[90]	[]	[45714912]
322_7725	chr7	20598532	20598932	+	1000	260.0	[]	[]	[13.147589]	[94]	[]	[20598717]
322_7726	chr7	29408759	29409159	+	1000	260.0	[]	[]	[18.330828]	[95]	[]	[29408944]
322_7729	chr7	121081314	121081714	+	1000	260.0	[]	[]	[12.054167]	[107]	[]	[121081509]
322_7730	chr7	139775770	139776170	+	1000	260.0	[14.702789, 4.429047]	[108, 121]	[]	[]	[139775972, 139775985]	[]
322_7731	chr8	22561815	22562215	+	1000	260.0	[6.084567]	[70]	[16.78669]	[87]	[22561980]	[22561997]
322_7732	chr8	33334706	33335106	+	1000	260.0	[]	[]	[7.8652062, 16.861351]	[78, 110]	[]	[33334881, 33334913]
322_7733	chr8	66064914	66065314	+	1000	260.0	[15.972304]	[100]	[5.518933]	[99]	[66065107]	[66065106]
322_7735	chr8	73672984	73673384	+	1000	260.0	[17.56381]	[96]	[]	[]	[73673172]	[]
322_7736	chr8	95248670	95249070	+	1000	260.0	[5.439707]	[82]	[22.057957]	[107]	[95248849]	[95248874]
322_7737	chr8	140668268	140668668	+	1000	260.0	[15.40815]	[94]	[]	[]	[140668456]	[]
322_774	chr10	110672045	110672445	+	1000	448.0	[]	[]	[15.314416]	[103]	[]	[110672246]
322_7744	chrX	49156174	49156574	+	1000	260.0	[13.36583]	[114]	[]	[]	[49156380]	[]
322_7747	chr1	25239850	25240250	+	1000	259.0	[13.093494]	[106]	[]	[]	[25240053]	[]
322_7750	chr1	56821015	56821415	+	1000	259.0	[]	[]	[18.497578]	[109]	[]	[56821214]
322_7752	chr1	117672000	117672400	+	1000	259.0	[]	[]	[14.067908]	[104]	[]	[117672203]
322_7758	chr11	47373886	47374286	+	1000	259.0	[20.179955]	[100]	[5.0539603]	[100]	[47374082]	[47374082]
322_7759	chr11	69101370	69101770	+	1000	259.0	[13.499493]	[102]	[]	[]	[69101565]	[]
322_7763	chr12	116066608	116067008	+	1000	259.0	[14.863391]	[102]	[]	[]	[116066805]	[]
322_7764	chr13	111398729	111399129	+	1000	259.0	[]	[]	[9.555882, 10.230946]	[81, 133]	[]	[111398905, 111398957]
322_7765	chr15	41772721	41773121	+	1000	259.0	[15.731083, 5.036932]	[103, 163]	[]	[]	[41772912, 41772972]	[]
322_7767	chr16	85297003	85297403	+	1000	259.0	[9.678426, 15.513839]	[58, 85]	[8.478493]	[84]	[85297159, 85297186]	[85297185]
322_7769	chr17	27805428	27805828	+	1000	259.0	[14.287422]	[91]	[8.6554985]	[90]	[27805613]	[27805612]
322_7770	chr17	29117110	29117510	+	1000	259.0	[4.9204373]	[107]	[21.78105]	[106]	[29117314]	[29117313]
322_7773	chr17	34998171	34998571	+	1000	259.0	[17.709318, 6.239618]	[98, 118]	[]	[]	[34998366, 34998386]	[]
322_7776	chr17	57671879	57672279	+	1000	259.0	[4.503546, 5.8216014]	[72, 106]	[18.310314]	[105]	[57672041, 57672075]	[57672074]
322_7778	chr17	80005777	80006177	+	1000	259.0	[13.834728]	[115]	[6.05729]	[153]	[80005977]	[80006015]
322_778	chr2	178414644	178415044	+	1000	448.0	[]	[]	[14.186613]	[112]	[]	[178414848]
322_7780	chr18	36017663	36018063	+	1000	259.0	[18.327944]	[97]	[]	[]	[36017857]	[]
322_7782	chr19	861806	862206	+	1000	259.0	[14.423495]	[109]	[]	[]	[862006]	[]
322_7786	chr19	8694262	8694662	+	1000	259.0	[]	[]	[14.7597065]	[110]	[]	[8694464]
322_7789	chr19	18058361	18058761	+	1000	259.0	[10.2807]	[109]	[20.484648]	[109]	[18058561]	[18058561]
322_7791	chr19	33406823	33407223	+	1000	259.0	[]	[]	[19.506016]	[90]	[]	[33407009]
322_7793	chr19	51016739	51017139	+	1000	259.0	[]	[]	[19.92322, 11.660679]	[103, 136]	[]	[51016941, 51016974]
322_7794	chr2	46541754	46542154	+	1000	259.0	[18.278797]	[88]	[]	[]	[46541940]	[]
322_7796	chr2	73995792	73996192	+	1000	259.0	[]	[]	[11.922053]	[98]	[]	[73995982]
322_7798	chr2	190319868	190320268	+	1000	259.0	[4.6401515, 5.952509]	[107, 169]	[15.061221, 9.286325]	[106, 135]	[190320055, 190320117]	[190320054, 190320083]
322_78	chr17	27380963	27381363	+	1000	678.0	[13.134051, 11.182526]	[70, 119]	[19.375174]	[119]	[27381132, 27381181]	[27381181]
322_7803	chr21	37087131	37087531	+	1000	259.0	[]	[]	[8.762394]	[87]	[]	[37087314]
322_7804	chr22	22935720	22936120	+	1000	259.0	[]	[]	[6.9065986, 11.465758]	[86, 120]	[]	[22935899, 22935933]
322_7805	chr3	4722042	4722442	+	1000	259.0	[13.190344]	[99]	[]	[]	[4722241]	[]
322_7808	chr3	24264639	24265039	+	1000	259.0	[16.189974, 10.898776]	[114, 136]	[]	[]	[24264843, 24264865]	[]
322_781	chr6	41787395	41787795	+	1000	448.0	[5.706584]	[102]	[5.7554955, 8.565852]	[60, 95]	[41787597]	[41787555, 41787590]
322_7810	chr3	36792326	36792726	+	1000	259.0	[9.513583]	[91]	[]	[]	[36792517]	[]
322_7811	chr3	50194479	50194879	+	1000	259.0	[13.671793]	[102]	[]	[]	[50194669]	[]
322_7818	chr5	68286283	68286683	+	1000	259.0	[15.793393]	[114]	[]	[]	[68286495]	[]
322_7819	chr5	109690988	109691388	+	1000	259.0	[8.22053]	[64]	[]	[]	[109691145]	[]
322_7820	chr6	43774728	43775128	+	1000	259.0	[15.283529]	[100]	[]	[]	[43774924]	[]
322_7821	chr6	144585211	144585611	+	1000	259.0	[8.522106]	[103]	[]	[]	[144585408]	[]
322_7822	chr6	149028828	149029228	+	1000	259.0	[18.597034]	[80]	[]	[]	[149029007]	[]
322_7825	chr7	141785920	141786320	+	1000	259.0	[]	[]	[17.672523]	[105]	[]	[141786122]
322_7826	chr7	142873228	142873628	+	1000	259.0	[17.84839]	[102]	[8.47818, 4.8499546]	[102, 123]	[142873429]	[142873429, 142873450]
322_7829	chr9	135500416	135500816	+	1000	259.0	[9.002435, 12.43786]	[64, 96]	[]	[]	[135500578, 135500610]	[]
322_7832	chr1	1291819	1292219	+	1000	258.0	[]	[]	[13.880739]	[106]	[]	[1292020]
322_7837	chr1	71050006	71050406	+	1000	258.0	[]	[]	[14.6603985]	[98]	[]	[71050193]
322_7838	chr1	112878234	112878634	+	1000	258.0	[]	[]	[4.3338733]	[71]	[]	[112878405]
322_7839	chr1	152440855	152441255	+	1000	258.0	[]	[]	[17.576557]	[100]	[]	[152441048]
322_784	chr1	11838657	11839057	+	1000	447.0	[19.768347]	[82]	[6.799374]	[71]	[11838838]	[11838827]
322_7840	chr1	197356944	197357344	+	1000	258.0	[]	[]	[11.737747]	[97]	[]	[197357138]
322_7842	chr1	204445852	204446252	+	1000	258.0	[13.540481, 15.141752, 6.851164]	[97, 117, 138]	[7.587567]	[138]	[204446042, 204446062, 204446083]	[204446083]
322_7845	chr1	223696407	223696807	+	1000	258.0	[]	[]	[20.50572]	[99]	[]	[223696604]
322_7847	chr10	13099596	13099996	+	1000	258.0	[]	[]	[7.2282743]	[88]	[]	[13099784]
322_7848	chr10	29496372	29496772	+	1000	258.0	[]	[]	[18.445082]	[97]	[]	[29496558]
322_785	chr1	85308142	85308542	+	1000	447.0	[17.568016, 10.718428]	[57, 131]	[]	[]	[85308298, 85308372]	[]
322_7850	chr10	34994656	34995056	+	1000	258.0	[13.802674, 6.4978137]	[92, 95]	[]	[]	[34994846, 34994849]	[]
322_7851	chr10	61835095	61835495	+	1000	258.0	[]	[]	[9.556431]	[101]	[]	[61835294]
322_7855	chr11	3341295	3341695	+	1000	258.0	[17.271431]	[95]	[]	[]	[3341488]	[]
322_7861	chr11	113289568	113289968	+	1000	258.0	[10.407457]	[98]	[16.242184]	[98]	[113289765]	[113289765]
322_7865	chr13	113951090	113951490	+	1000	258.0	[5.788677, 7.6505566]	[103, 106]	[]	[]	[113951287, 113951290]	[]
322_7866	chr14	100417425	100417825	+	1000	258.0	[]	[]	[4.818576]	[81]	[]	[100417605]
322_787	chr12	55619618	55620018	+	1000	447.0	[]	[]	[13.484756]	[79]	[]	[55619787]
322_7873	chr17	16363752	16364152	+	1000	258.0	[20.516514]	[95]	[]	[]	[16363946]	[]
322_7875	chr17	75238637	75239037	+	1000	258.0	[10.793155, 6.1048245]	[68, 103]	[8.49277, 19.726921]	[68, 103]	[75238800, 75238835]	[75238800, 75238835]
322_7876	chr18	36757096	36757496	+	1000	258.0	[]	[]	[14.392907]	[109]	[]	[36757305]
322_7883	chr19	42184329	42184729	+	1000	258.0	[6.5840826]	[83]	[20.924915]	[83]	[42184507]	[42184507]
322_7884	chr19	49036712	49037112	+	1000	258.0	[16.26321]	[80]	[6.2998867]	[79]	[49036886]	[49036885]
322_7885	chr2	31333574	31333974	+	1000	258.0	[]	[]	[14.1406555]	[97]	[]	[31333759]
322_7887	chr2	42975045	42975445	+	1000	258.0	[12.880912]	[94]	[]	[]	[42975235]	[]
322_7889	chr2	45643621	45644021	+	1000	258.0	[6.0466113, 20.834621]	[81, 105]	[]	[]	[45643801, 45643825]	[]
322_7890	chr2	66428996	66429396	+	1000	258.0	[15.380561]	[104]	[]	[]	[66429194]	[]
322_7894	chr20	22683992	22684392	+	1000	258.0	[]	[]	[14.277055]	[97]	[]	[22684187]
322_7895	chr20	64038959	64039359	+	1000	258.0	[16.483177]	[81]	[]	[]	[64039139]	[]
322_79	chr5	138352369	138352769	+	1000	678.0	[8.433975]	[83]	[]	[]	[138352552]	[]
322_790	chr11	22875884	22876284	+	1000	446.0	[5.769603, 16.798613]	[93, 129]	[]	[]	[22876074, 22876110]	[]
322_7905	chr5	5419354	5419754	+	1000	258.0	[]	[]	[9.464098]	[92]	[]	[5419541]
322_791	chr19	12977824	12978224	+	1000	446.0	[19.876392]	[94]	[]	[]	[12978018]	[]
322_7911	chr6	73739098	73739498	+	1000	258.0	[15.156854]	[92]	[]	[]	[73739287]	[]
322_7912	chr6	87929780	87930180	+	1000	258.0	[19.325293]	[100]	[]	[]	[87929978]	[]
322_7914	chr7	44240944	44241344	+	1000	258.0	[18.491764]	[101]	[]	[]	[44241143]	[]
322_7919	chr7	156473475	156473875	+	1000	258.0	[]	[]	[15.94934]	[90]	[]	[156473664]
322_792	chr4	39977818	39978218	+	1000	446.0	[6.301633]	[151]	[4.80441, 8.973941, 9.44466]	[96, 99, 135]	[39978060]	[39978005, 39978008, 39978044]
322_7923	chr9	109817867	109818267	+	1000	258.0	[]	[]	[16.695295]	[102]	[]	[109818058]
322_7925	chr9	133103154	133103554	+	1000	258.0	[19.852055, 5.5922966]	[104, 152]	[5.6139526]	[103]	[133103346, 133103394]	[133103345]
322_7926	chr9	137188538	137188938	+	1000	258.0	[9.294799, 5.059466]	[95, 155]	[]	[]	[137188729, 137188789]	[]
322_7927	chrX	120486007	120486407	+	1000	258.0	[5.6736064]	[153]	[13.564445]	[84]	[120486249]	[120486180]
322_793	chr6	37314856	37315256	+	1000	446.0	[]	[]	[14.428872]	[104]	[]	[37315054]
322_7936	chr1	206608089	206608489	+	1000	257.0	[16.46397]	[102]	[]	[]	[206608287]	[]
322_7937	chr1	207620306	207620706	+	1000	257.0	[5.8772135]	[111]	[14.663517]	[100]	[207620511]	[207620500]
322_7938	chr1	247833577	247833977	+	1000	257.0	[6.6107197]	[110]	[]	[]	[247833778]	[]
322_7941	chr10	76984805	76985205	+	1000	257.0	[4.9584723, 4.791256]	[94, 97]	[19.948404, 7.2526007]	[94, 97]	[76984996, 76984999]	[76984996, 76984999]
322_7943	chr11	3037261	3037661	+	1000	257.0	[17.995255]	[101]	[5.3422523]	[155]	[3037453]	[3037507]
322_7944	chr11	6315806	6316206	+	1000	257.0	[]	[]	[10.232832]	[92]	[]	[6315998]
322_7948	chr12	110937054	110937454	+	1000	257.0	[19.642982]	[95]	[]	[]	[110937247]	[]
322_7952	chr15	80173306	80173706	+	1000	257.0	[]	[]	[9.048405]	[102]	[]	[80173503]
322_7955	chr16	21657158	21657558	+	1000	257.0	[16.04964]	[109]	[]	[]	[21657363]	[]
322_7956	chr16	68229362	68229762	+	1000	257.0	[]	[]	[10.499574]	[112]	[]	[68229564]
322_7957	chr16	68263959	68264359	+	1000	257.0	[14.530798]	[101]	[]	[]	[68264154]	[]
322_7958	chr16	84062719	84063119	+	1000	257.0	[7.235143]	[95]	[19.20068]	[108]	[84062910]	[84062923]
322_7971	chr2	18387666	18388066	+	1000	257.0	[18.444]	[105]	[]	[]	[18387868]	[]
322_7973	chr2	71548607	71549007	+	1000	257.0	[17.158503]	[113]	[]	[]	[71548819]	[]
322_7974	chr2	74250084	74250484	+	1000	257.0	[20.966112, 6.883867]	[103, 106]	[15.193539]	[103]	[74250285, 74250288]	[74250285]
322_7976	chr2	148926617	148927017	+	1000	257.0	[9.795803]	[94]	[]	[]	[148926805]	[]
322_798	chr1	112390798	112391198	+	1000	445.0	[17.965664]	[106]	[]	[]	[112390996]	[]
322_7983	chr20	50579974	50580374	+	1000	257.0	[5.2764134]	[85]	[16.41056]	[85]	[50580156]	[50580156]
322_7984	chr20	58870259	58870659	+	1000	257.0	[14.354702, 6.3422256]	[105, 115]	[]	[]	[58870454, 58870464]	[]
322_7987	chr22	23289895	23290295	+	1000	257.0	[]	[]	[7.4594216]	[86]	[]	[23290079]
322_7991	chr4	9703431	9703831	+	1000	257.0	[11.114296, 16.085411]	[76, 114]	[4.482253]	[103]	[9703605, 9703643]	[9703632]
322_7993	chr4	41692849	41693249	+	1000	257.0	[12.764715]	[96]	[7.209948]	[61]	[41693044]	[41693009]
322_7994	chr4	183073552	183073952	+	1000	257.0	[19.160872]	[82]	[8.784257]	[82]	[183073731]	[183073731]
322_7997	chr5	90530033	90530433	+	1000	257.0	[]	[]	[10.34201]	[99]	[]	[90530232]
322_7998	chr5	96687853	96688253	+	1000	257.0	[]	[]	[8.797994]	[96]	[]	[96688047]
322_8	chrX	10119433	10119833	+	1000	797.0	[5.005298, 11.239752]	[70, 125]	[17.502705, 19.43158]	[70, 125]	[10119599, 10119654]	[10119599, 10119654]
322_8000	chr5	157253457	157253857	+	1000	257.0	[12.349586]	[91]	[]	[]	[157253644]	[]
322_8002	chr6	25556414	25556814	+	1000	257.0	[]	[]	[17.244938]	[110]	[]	[25556609]
322_8003	chr6	70310062	70310462	+	1000	257.0	[13.987525]	[99]	[5.0063705]	[73]	[70310255]	[70310229]
322_8004	chr6	97186385	97186785	+	1000	257.0	[10.5918455]	[110]	[]	[]	[97186593]	[]
322_8005	chr6	136968137	136968537	+	1000	257.0	[13.475176]	[80]	[8.5501375]	[80]	[136968317]	[136968317]
322_8008	chr6	166786690	166787090	+	1000	257.0	[21.013943]	[96]	[5.4756675]	[95]	[166786877]	[166786876]
322_8009	chr7	22726362	22726762	+	1000	257.0	[8.565325, 6.036384, 6.8835745]	[83, 94, 113]	[6.2334337]	[113]	[22726528, 22726539, 22726558]	[22726558]
322_8012	chr7	124785179	124785579	+	1000	257.0	[]	[]	[8.1773405]	[105]	[]	[124785372]
322_8013	chr7	142357850	142358250	+	1000	257.0	[20.236713]	[111]	[]	[]	[142358061]	[]
322_8015	chr8	29004305	29004705	+	1000	257.0	[]	[]	[15.012076]	[91]	[]	[29004491]
322_8018	chr9	36407017	36407417	+	1000	257.0	[16.56289]	[104]	[]	[]	[36407217]	[]
322_802	chr6	41318813	41319213	+	1000	445.0	[]	[]	[22.184261]	[101]	[]	[41319013]
322_8023	chr1	154186069	154186469	+	1000	256.0	[15.676435]	[92]	[]	[]	[154186260]	[]
322_8025	chr1	180415992	180416392	+	1000	256.0	[]	[]	[16.478937]	[105]	[]	[180416195]
322_8028	chr10	30687644	30688044	+	1000	256.0	[18.445082]	[113]	[]	[]	[30687849]	[]
322_8029	chr10	43690036	43690436	+	1000	256.0	[16.703533]	[98]	[]	[]	[43690230]	[]
322_803	chr8	10590097	10590497	+	1000	445.0	[18.968306]	[96]	[]	[]	[10590290]	[]
322_8031	chr10	70540467	70540867	+	1000	256.0	[5.7456613]	[99]	[6.4590545, 17.523516]	[96, 99]	[70540658]	[70540655, 70540658]
