#PeakID(python scan_motif.py ./ENCODE_processed_files/NR2C2_idr.fa NR2C2 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
151_5647	chr5	119452281	119452681	+	1000	155.0	[]	[]	[9.164563]	[112]	[]	[119452475]
151_5648	chr5	141848955	141849355	+	1000	155.0	[9.164563]	[93]	[]	[]	[141849119]	[]
151_5649	chr6	27773853	27774253	+	1000	155.0	[]	[]	[9.443364]	[108]	[]	[27774053]
151_565	chr7	39566190	39566590	+	1000	794.0	[]	[]	[7.7064734]	[114]	[]	[39566397]
151_5654	chr7	112708223	112708623	+	1000	155.0	[9.443364, 9.443364]	[123, 130]	[]	[]	[112708434, 112708441]	[]
151_5657	chr7	157000377	157000777	+	1000	155.0	[9.164563]	[171]	[]	[]	[157000624]	[]
151_5658	chr7	158818394	158818794	+	1000	155.0	[]	[]	[9.164563]	[186]	[]	[158818622]
151_5659	chr8	27839720	27840120	+	1000	155.0	[9.443364]	[162]	[]	[]	[27839935]	[]
151_5662	chr9	123304834	123305234	+	1000	155.0	[]	[]	[9.443364]	[179]	[]	[123305076]
151_5665	chr1	18807317	18807717	+	1000	154.0	[]	[]	[9.443364]	[86]	[]	[18807498]
151_567	chr1	44213390	44213790	+	1000	793.0	[]	[]	[7.9852743, 9.443364]	[150, 155]	[]	[44213603, 44213608]
151_5671	chr1	184491535	184491935	+	1000	154.0	[]	[]	[9.443364]	[114]	[]	[184491734]
151_5673	chr1	236168730	236169130	+	1000	154.0	[9.164563, 9.443364]	[109, 114]	[]	[]	[236168924, 236168929]	[]
151_5675	chr10	71851247	71851647	+	1000	154.0	[9.443364]	[175]	[]	[]	[71851481]	[]
151_5676	chr10	72171059	72171459	+	1000	154.0	[9.443364]	[104]	[]	[]	[72171248]	[]
151_5678	chr11	329399	329799	+	1000	154.0	[]	[]	[9.164563]	[134]	[]	[329628]
151_5679	chr11	62516726	62517126	+	1000	154.0	[]	[]	[9.443364, 9.164563]	[91, 105]	[]	[62516913, 62516927]
151_568	chr20	63037762	63038162	+	1000	793.0	[7.7064734, 7.7064734, 7.9852743, 9.443364, 7.9852743]	[57, 81, 105, 129, 153]	[]	[]	[63037916, 63037940, 63037964, 63037988, 63038012]	[]
151_5680	chr11	67266060	67266460	+	1000	154.0	[9.443364]	[124]	[]	[]	[67266273]	[]
151_5681	chr12	53103992	53104392	+	1000	154.0	[9.443364, 9.443364]	[129, 136]	[]	[]	[53104221, 53104228]	[]
151_5687	chr16	2152592	2152992	+	1000	154.0	[]	[]	[9.443364]	[70]	[]	[2152743]
151_5689	chr16	10743713	10744113	+	1000	154.0	[7.7064734]	[137]	[]	[]	[10743904]	[]
151_5690	chr16	81457701	81458101	+	1000	154.0	[]	[]	[9.443364]	[152]	[]	[81457944]
151_5693	chr17	82230873	82231273	+	1000	154.0	[]	[]	[9.164563]	[62]	[]	[82231030]
151_5695	chr19	6753400	6753800	+	1000	154.0	[7.7064734]	[149]	[]	[]	[6753629]	[]
151_5696	chr19	34773071	34773471	+	1000	154.0	[7.7064734]	[113]	[]	[]	[34773273]	[]
151_5697	chr19	35317456	35317856	+	1000	154.0	[9.443364, 9.164563]	[121, 136]	[]	[]	[35317654, 35317669]	[]
151_5698	chr19	38037087	38037487	+	1000	154.0	[9.443364]	[102]	[]	[]	[38037264]	[]
151_57	chr13	112689653	112690053	+	1000	1232.0	[]	[]	[9.443364]	[93]	[]	[112689840]
151_5700	chr19	55476234	55476634	+	1000	154.0	[]	[]	[7.7064734]	[150]	[]	[55476391]
151_5701	chr2	126994353	126994753	+	1000	154.0	[9.443364]	[127]	[]	[]	[126994578]	[]
151_5702	chr2	144659822	144660222	+	1000	154.0	[]	[]	[9.443364]	[143]	[]	[144660065]
151_5708	chr3	194494255	194494655	+	1000	154.0	[9.443364]	[141]	[]	[]	[194494478]	[]
151_5709	chr4	119212809	119213209	+	1000	154.0	[9.443364]	[182]	[7.9852743]	[115]	[119213056]	[119212989]
151_5711	chr5	56116809	56117209	+	1000	154.0	[9.164563]	[145]	[]	[]	[56117041]	[]
151_5712	chr5	132539665	132540065	+	1000	154.0	[9.164563, 7.9852743]	[89, 105]	[7.9852743, 9.443364]	[109, 119]	[132539839, 132539855]	[132539859, 132539869]
151_5713	chr5	150224470	150224870	+	1000	154.0	[9.443364, 9.443364]	[132, 139]	[9.443364]	[123]	[150224676, 150224683]	[150224667]
151_5719	chr8	22141767	22142167	+	1000	154.0	[9.443364]	[111]	[]	[]	[22141973]	[]
151_5720	chr8	37736548	37736948	+	1000	154.0	[7.7064734]	[111]	[9.164563]	[121]	[37736729]	[37736739]
151_5722	chr9	129406459	129406859	+	1000	154.0	[9.443364]	[93]	[]	[]	[129406631]	[]
151_5723	chrX	9463010	9463410	+	1000	154.0	[]	[]	[9.164563]	[82]	[]	[9463168]
151_5726	chrX	119477722	119478122	+	1000	154.0	[9.443364]	[74]	[9.164563]	[124]	[119477894]	[119477944]
151_5727	chrX	119871679	119872079	+	1000	154.0	[9.443364]	[95]	[]	[]	[119871857]	[]
151_5728	chr1	26288426	26288826	+	1000	153.0	[9.443364]	[91]	[]	[]	[26288612]	[]
151_5729	chr1	32345492	32345892	+	1000	153.0	[9.443364]	[125]	[]	[]	[32345697]	[]
151_573	chr20	44210572	44210972	+	1000	782.0	[]	[]	[9.164563]	[100]	[]	[44210771]
151_5734	chr10	86755569	86755969	+	1000	153.0	[9.443364]	[187]	[9.443364]	[123]	[86755811]	[86755747]
151_5740	chr12	43806143	43806543	+	1000	153.0	[]	[]	[7.7064734]	[119]	[]	[43806355]
151_5741	chr12	69657706	69658106	+	1000	153.0	[9.164563]	[135]	[9.164563]	[113]	[69657914]	[69657892]
151_5743	chr14	90801182	90801582	+	1000	153.0	[]	[]	[9.443364]	[126]	[]	[90801377]
151_5745	chr16	84881716	84882116	+	1000	153.0	[9.443364, 9.443364]	[94, 112]	[]	[]	[84881896, 84881914]	[]
151_5746	chr16	85051100	85051500	+	1000	153.0	[9.443364]	[135]	[]	[]	[85051324]	[]
151_575	chr9	69759882	69760282	+	1000	782.0	[9.164563]	[104]	[]	[]	[69760086]	[]
151_5750	chr17	43020996	43021396	+	1000	153.0	[7.7064734]	[126]	[]	[]	[43021195]	[]
151_5751	chr17	48047769	48048169	+	1000	153.0	[]	[]	[9.443364]	[150]	[]	[48047970]
151_5753	chr17	64406814	64407214	+	1000	153.0	[]	[]	[9.443364]	[126]	[]	[64407034]
151_5758	chr19	45403906	45404306	+	1000	153.0	[]	[]	[9.164563]	[127]	[]	[45404117]
151_5759	chr2	20593424	20593824	+	1000	153.0	[]	[]	[9.164563]	[155]	[]	[20593671]
151_576	chr19	980457	980857	+	1000	781.0	[]	[]	[9.443364, 9.443364]	[122, 129]	[]	[980671, 980678]
151_5764	chr3	9645882	9646282	+	1000	153.0	[]	[]	[7.9852743]	[83]	[]	[9646055]
151_5766	chr3	157107697	157108097	+	1000	153.0	[9.443364]	[85]	[]	[]	[157107880]	[]
151_5767	chr3	196055728	196056128	+	1000	153.0	[9.443364]	[107]	[]	[]	[196055929]	[]
151_577	chr1	54488293	54488693	+	1000	780.0	[7.7064734]	[153]	[]	[]	[54488541]	[]
151_5770	chr6	15062527	15062927	+	1000	153.0	[]	[]	[9.443364]	[174]	[]	[15062767]
151_5772	chr6	125780658	125781058	+	1000	153.0	[9.164563]	[135]	[]	[]	[125780877]	[]
151_5773	chr6	163170305	163170705	+	1000	153.0	[9.164563]	[124]	[]	[]	[163170511]	[]
151_5778	chr8	6708169	6708569	+	1000	153.0	[9.164563]	[140]	[]	[]	[6708398]	[]
151_5782	chr8	104617266	104617666	+	1000	153.0	[]	[]	[9.443364]	[116]	[]	[104617472]
151_5783	chr8	143937609	143938009	+	1000	153.0	[9.443364]	[114]	[]	[]	[143937821]	[]
151_5784	chr9	137422940	137423340	+	1000	153.0	[7.7064734]	[122]	[]	[]	[137423103]	[]
151_5785	chr1	8816768	8817168	+	1000	152.0	[9.164563]	[144]	[]	[]	[8816941]	[]
151_5789	chr1	55204905	55205305	+	1000	152.0	[9.443364, 9.443364]	[101, 116]	[]	[]	[55205095, 55205110]	[]
151_579	chr2	187002993	187003393	+	1000	780.0	[9.164563, 9.443364]	[117, 129]	[]	[]	[187003209, 187003221]	[]
151_5796	chr15	41494313	41494713	+	1000	152.0	[9.164563]	[163]	[]	[]	[41494555]	[]
151_5798	chr16	88497858	88498258	+	1000	152.0	[9.164563, 9.164563]	[159, 170]	[]	[]	[88498098, 88498109]	[]
151_58	chr9	137618471	137618871	+	1000	1229.0	[9.443364, 7.9852743]	[84, 91]	[]	[]	[137618650, 137618657]	[]
151_580	chr2	86195416	86195816	+	1000	778.0	[7.7064734]	[128]	[]	[]	[86195640]	[]
151_5800	chr17	50113602	50114002	+	1000	152.0	[9.443364, 9.443364, 9.443364, 9.164563, 9.443364]	[80, 87, 119, 144, 151]	[]	[]	[50113772, 50113779, 50113811, 50113836, 50113843]	[]
151_5801	chr17	80146951	80147351	+	1000	152.0	[]	[]	[7.9852743]	[83]	[]	[80147117]
151_5803	chr19	6952946	6953346	+	1000	152.0	[9.164563, 9.443364]	[122, 145]	[]	[]	[6953167, 6953190]	[]
151_5804	chr19	16371379	16371779	+	1000	152.0	[9.443364]	[60]	[]	[]	[16371534]	[]
151_5805	chr19	39830789	39831189	+	1000	152.0	[]	[]	[9.443364]	[195]	[]	[39831030]
151_5808	chr2	76444736	76445136	+	1000	152.0	[]	[]	[9.164563, 9.443364]	[92, 100]	[]	[76444925, 76444933]
151_5809	chr2	127700518	127700918	+	1000	152.0	[]	[]	[9.443364]	[124]	[]	[127700696]
151_581	chr2	175181617	175182017	+	1000	778.0	[9.443364]	[89]	[]	[]	[175181799]	[]
151_5817	chr5	124629071	124629471	+	1000	152.0	[9.164563]	[108]	[]	[]	[124629273]	[]
151_5820	chr6	43714341	43714741	+	1000	152.0	[9.443364]	[79]	[9.164563, 9.443364]	[88, 124]	[43714507]	[43714516, 43714552]
151_5821	chr6	44313095	44313495	+	1000	152.0	[]	[]	[7.9852743]	[100]	[]	[44313267]
151_5824	chr8	38149191	38149591	+	1000	152.0	[]	[]	[9.443364]	[134]	[]	[38149419]
151_5825	chr8	39187818	39188218	+	1000	152.0	[9.443364, 9.443364]	[152, 159]	[]	[]	[39188045, 39188052]	[]
151_5826	chr8	102808358	102808758	+	1000	152.0	[]	[]	[9.443364]	[141]	[]	[102808586]
151_5827	chr8	142726943	142727343	+	1000	152.0	[7.9852743]	[153]	[]	[]	[142727164]	[]
151_5828	chrX	154541744	154542144	+	1000	152.0	[9.164563]	[91]	[]	[]	[154541925]	[]
151_583	chr6	149648500	149648900	+	1000	776.0	[9.164563, 7.9852743]	[90, 157]	[7.9852743]	[112]	[149648677, 149648744]	[149648699]
151_5832	chr1	26472369	26472769	+	1000	151.0	[]	[]	[7.7064734]	[127]	[]	[26472531]
151_5833	chr1	33181941	33182341	+	1000	151.0	[]	[]	[9.164563]	[140]	[]	[33182160]
151_5834	chr1	35769220	35769620	+	1000	151.0	[]	[]	[9.443364]	[135]	[]	[35769378]
151_5835	chr1	180970718	180971118	+	1000	151.0	[9.443364]	[106]	[]	[]	[180970918]	[]
151_5837	chr1	207520100	207520500	+	1000	151.0	[]	[]	[9.443364]	[160]	[]	[207520315]
151_5841	chr11	87000340	87000740	+	1000	151.0	[9.443364]	[135]	[]	[]	[87000564]	[]
151_5846	chr15	75651263	75651663	+	1000	151.0	[]	[]	[9.164563]	[77]	[]	[75651432]
151_585	chr2	99180962	99181362	+	1000	775.0	[7.9852743]	[79]	[]	[]	[99181141]	[]
151_5851	chr16	84648983	84649383	+	1000	151.0	[]	[]	[9.443364, 9.164563]	[79, 114]	[]	[84649157, 84649192]
151_5852	chr16	86928508	86928908	+	1000	151.0	[]	[]	[9.443364, 9.443364]	[151, 159]	[]	[86928728, 86928736]
151_5854	chr17	62172654	62173054	+	1000	151.0	[9.164563]	[98]	[]	[]	[62172826]	[]
151_5855	chr18	6929666	6930066	+	1000	151.0	[9.443364]	[140]	[9.164563]	[76]	[6929904]	[6929840]
151_5856	chr19	7522325	7522725	+	1000	151.0	[]	[]	[7.7064734]	[102]	[]	[7522498]
151_5857	chr19	10289224	10289624	+	1000	151.0	[]	[]	[9.164563]	[147]	[]	[10289440]
151_586	chr6	163570529	163570929	+	1000	775.0	[]	[]	[9.443364, 9.443364, 9.443364]	[93, 101, 127]	[]	[163570715, 163570723, 163570749]
151_5863	chr2	102227694	102228094	+	1000	151.0	[7.9852743]	[136]	[]	[]	[102227926]	[]
151_5865	chr20	49982402	49982802	+	1000	151.0	[9.443364]	[104]	[]	[]	[49982583]	[]
151_5866	chr21	29073646	29074046	+	1000	151.0	[7.7064734]	[82]	[]	[]	[29073798]	[]
151_5869	chr3	39284569	39284969	+	1000	151.0	[9.164563]	[114]	[]	[]	[39284778]	[]
151_587	chr4	7068015	7068415	+	1000	773.0	[9.164563]	[77]	[]	[]	[7068178]	[]
151_5870	chr3	46987491	46987891	+	1000	151.0	[9.443364]	[159]	[]	[]	[46987658]	[]
151_5872	chr5	139669896	139670296	+	1000	151.0	[9.443364]	[84]	[]	[]	[139670078]	[]
151_5876	chr6	34326909	34327309	+	1000	151.0	[9.443364]	[124]	[]	[]	[34327128]	[]
151_5877	chr6	83974472	83974872	+	1000	151.0	[9.164563]	[155]	[]	[]	[83974717]	[]
151_5881	chr8	122760219	122760619	+	1000	151.0	[9.164563, 9.164563]	[105, 113]	[]	[]	[122760406, 122760414]	[]
151_5884	chrX	15854850	15855250	+	1000	151.0	[]	[]	[9.164563]	[107]	[]	[15855044]
151_589	chr13	21140386	21140786	+	1000	771.0	[7.7064734, 9.443364]	[87, 94]	[]	[]	[21140566, 21140573]	[]
151_5890	chr1	203638905	203639305	+	1000	150.0	[9.443364]	[101]	[]	[]	[203639098]	[]
151_5892	chr1	223700930	223701330	+	1000	150.0	[9.164563]	[103]	[]	[]	[223701132]	[]
151_5894	chr1	234361166	234361566	+	1000	150.0	[9.443364]	[117]	[]	[]	[234361359]	[]
151_5898	chr11	117232193	117232593	+	1000	150.0	[7.9852743]	[156]	[7.9852743]	[64]	[117232438]	[117232346]
151_5899	chr11	119530494	119530894	+	1000	150.0	[]	[]	[9.164563]	[102]	[]	[119530689]
151_59	chr17	63842992	63843392	+	1000	1227.0	[9.164563, 9.443364]	[101, 115]	[]	[]	[63843192, 63843206]	[]
151_5901	chr15	90915813	90916213	+	1000	150.0	[]	[]	[9.443364]	[97]	[]	[90915984]
151_5902	chr16	30876431	30876831	+	1000	150.0	[9.443364]	[121]	[9.443364]	[108]	[30876646]	[30876633]
151_5904	chr17	1390321	1390721	+	1000	150.0	[]	[]	[9.443364]	[78]	[]	[1390474]
151_5905	chr17	2401187	2401587	+	1000	150.0	[7.7064734]	[107]	[]	[]	[2401363]	[]
151_5906	chr17	4789970	4790370	+	1000	150.0	[7.7064734]	[105]	[]	[]	[4790146]	[]
151_591	chrX	52995360	52995760	+	1000	771.0	[]	[]	[7.7064734]	[145]	[]	[52995604]
151_5912	chr19	29805972	29806372	+	1000	150.0	[9.443364]	[139]	[]	[]	[29806211]	[]
151_5913	chr19	43754516	43754916	+	1000	150.0	[]	[]	[9.164563]	[175]	[]	[43754731]
151_5914	chr2	45778613	45779013	+	1000	150.0	[]	[]	[9.443364, 9.164563]	[121, 143]	[]	[45778805, 45778827]
151_5917	chr20	34390826	34391226	+	1000	150.0	[]	[]	[9.443364]	[54]	[]	[34390980]
151_5918	chr20	49762807	49763207	+	1000	150.0	[]	[]	[9.443364]	[101]	[]	[49762988]
151_5919	chr22	29883569	29883969	+	1000	150.0	[9.443364]	[127]	[]	[]	[29883792]	[]
151_592	chr6	33788991	33789391	+	1000	770.0	[7.9852743]	[139]	[]	[]	[33789220]	[]
151_5920	chr3	20081120	20081520	+	1000	150.0	[9.164563]	[124]	[]	[]	[20081333]	[]
151_5924	chr5	150050143	150050543	+	1000	150.0	[]	[]	[9.443364]	[144]	[]	[150050380]
151_5926	chr6	14211639	14212039	+	1000	150.0	[]	[]	[9.443364, 9.443364]	[149, 159]	[]	[14211865, 14211875]
151_5927	chr6	136403065	136403465	+	1000	150.0	[]	[]	[9.443364]	[86]	[]	[136403242]
151_5928	chr6	146883703	146884103	+	1000	150.0	[9.164563]	[130]	[]	[]	[146883917]	[]
151_593	chr19	49210006	49210406	+	1000	768.0	[]	[]	[9.443364, 9.443364, 9.443364]	[71, 81, 88]	[]	[49210173, 49210183, 49210190]
151_5931	chr8	96261324	96261724	+	1000	150.0	[]	[]	[9.164563]	[148]	[]	[96261530]
151_5932	chr8	125333919	125334319	+	1000	150.0	[]	[]	[9.443364]	[97]	[]	[125334093]
151_5934	chrX	12962105	12962505	+	1000	150.0	[]	[]	[9.443364]	[155]	[]	[12962347]
151_5935	chrX	38560963	38561363	+	1000	150.0	[]	[]	[9.443364, 9.164563]	[131, 138]	[]	[38561185, 38561192]
151_5937	chr1	26123205	26123605	+	1000	149.0	[]	[]	[7.9852743]	[71]	[]	[26123368]
151_5939	chr1	153923066	153923466	+	1000	149.0	[9.164563]	[111]	[]	[]	[153923266]	[]
151_5944	chr10	3852405	3852805	+	1000	149.0	[]	[]	[9.443364]	[103]	[]	[3852594]
151_5950	chr11	75349773	75350173	+	1000	149.0	[]	[]	[9.443364]	[102]	[]	[75349971]
151_5951	chr11	112073963	112074363	+	1000	149.0	[]	[]	[9.164563]	[94]	[]	[112074142]
151_5952	chr11	126062940	126063340	+	1000	149.0	[]	[]	[9.443364]	[104]	[]	[126063136]
151_5953	chr12	119334382	119334782	+	1000	149.0	[]	[]	[7.7064734, 9.164563]	[122, 131]	[]	[119334601, 119334610]
151_5954	chr13	40402431	40402831	+	1000	149.0	[9.443364]	[118]	[]	[]	[40402644]	[]
151_5956	chr13	59701316	59701716	+	1000	149.0	[9.443364, 9.443364]	[72, 124]	[]	[]	[59701476, 59701528]	[]
151_5957	chr15	48682958	48683358	+	1000	149.0	[]	[]	[9.443364]	[146]	[]	[48683189]
151_5959	chr17	8293014	8293414	+	1000	149.0	[9.164563]	[76]	[9.443364, 9.164563]	[65, 108]	[8293188]	[8293177, 8293220]
151_5961	chr19	4288240	4288640	+	1000	149.0	[9.443364]	[144]	[]	[]	[4288478]	[]
151_5964	chr20	17680315	17680715	+	1000	149.0	[]	[]	[9.443364]	[153]	[]	[17680539]
151_5965	chr20	31606408	31606808	+	1000	149.0	[]	[]	[9.164563, 9.164563]	[72, 79]	[]	[31606562, 31606569]
151_5967	chr20	45071286	45071686	+	1000	149.0	[9.443364]	[101]	[]	[]	[45071485]	[]
151_5969	chr22	21564502	21564902	+	1000	149.0	[9.164563]	[103]	[]	[]	[21564695]	[]
151_5974	chr5	61744798	61745198	+	1000	149.0	[]	[]	[9.164563]	[92]	[]	[61744986]
151_5977	chr6	15036764	15037164	+	1000	149.0	[]	[]	[9.443364, 9.164563]	[81, 123]	[]	[15036945, 15036987]
151_5978	chr6	26475096	26475496	+	1000	149.0	[]	[]	[9.443364, 9.443364]	[107, 115]	[]	[26475293, 26475301]
151_5979	chr6	41941925	41942325	+	1000	149.0	[9.443364]	[135]	[]	[]	[41942100]	[]
151_5980	chr7	140488233	140488633	+	1000	149.0	[]	[]	[9.443364]	[191]	[]	[140488477]
151_5981	chr8	90646256	90646656	+	1000	149.0	[]	[]	[7.7064734]	[97]	[]	[90646434]
151_5982	chr8	124447170	124447570	+	1000	149.0	[9.164563]	[149]	[]	[]	[124447417]	[]
151_5983	chr8	129999865	130000265	+	1000	149.0	[]	[]	[9.164563]	[107]	[]	[130000033]
151_5987	chr1	203305076	203305476	+	1000	148.0	[]	[]	[9.443364]	[149]	[]	[203305325]
151_5988	chr1	207831768	207832168	+	1000	148.0	[]	[]	[9.443364]	[56]	[]	[207831924]
151_599	chr20	35541968	35542368	+	1000	760.0	[9.164563, 7.7064734]	[92, 138]	[]	[]	[35542159, 35542205]	[]
151_5992	chr11	70419989	70420389	+	1000	148.0	[9.443364]	[168]	[]	[]	[70420201]	[]
151_5995	chr11	118620837	118621237	+	1000	148.0	[]	[]	[9.443364]	[149]	[]	[118621055]
151_5996	chr12	126903322	126903722	+	1000	148.0	[]	[]	[9.443364, 7.9852743]	[74, 91]	[]	[126903479, 126903496]
151_5997	chr15	35545975	35546375	+	1000	148.0	[7.9852743]	[120]	[7.7064734]	[63]	[35546189]	[35546132]
151_5998	chr15	73780981	73781381	+	1000	148.0	[9.443364]	[113]	[]	[]	[73781163]	[]
151_5999	chr16	5033689	5034089	+	1000	148.0	[7.9852743, 9.164563]	[123, 149]	[7.7064734]	[113]	[5033905, 5033931]	[5033895]
151_60	chr2	218568565	218568965	+	1000	1227.0	[9.164563, 9.443364]	[134, 148]	[]	[]	[218568796, 218568810]	[]
151_6002	chr17	41667009	41667409	+	1000	148.0	[9.164563]	[114]	[]	[]	[41667219]	[]
151_6003	chr17	82103951	82104351	+	1000	148.0	[9.443364]	[76]	[9.443364]	[145]	[82104121]	[82104190]
151_6004	chr19	532905	533305	+	1000	148.0	[]	[]	[9.443364]	[151]	[]	[533121]
151_6006	chr19	1592356	1592756	+	1000	148.0	[]	[]	[7.9852743]	[138]	[]	[1592560]
151_6007	chr19	36127735	36128135	+	1000	148.0	[7.7064734]	[109]	[]	[]	[36127935]	[]
151_6010	chr19	55041833	55042233	+	1000	148.0	[]	[]	[9.164563]	[142]	[]	[55042048]
151_6012	chr2	151923272	151923672	+	1000	148.0	[]	[]	[9.164563]	[110]	[]	[151923473]
151_6013	chr20	25623586	25623986	+	1000	148.0	[9.164563]	[145]	[9.164563]	[187]	[25623778]	[25623820]
151_6016	chr22	28883382	28883782	+	1000	148.0	[9.164563]	[70]	[]	[]	[28883548]	[]
151_6019	chr3	40476991	40477391	+	1000	148.0	[9.443364]	[200]	[]	[]	[40477223]	[]
151_602	chr1	11980169	11980569	+	1000	758.0	[7.7064734]	[100]	[]	[]	[11980357]	[]
151_6021	chr3	52410449	52410849	+	1000	148.0	[9.443364]	[80]	[9.164563]	[95]	[52410619]	[52410634]
151_6023	chr4	8252637	8253037	+	1000	148.0	[]	[]	[9.164563]	[190]	[]	[8252869]
151_6024	chr5	42811789	42812189	+	1000	148.0	[]	[]	[9.443364]	[94]	[]	[42811983]
151_6025	chr5	138476314	138476714	+	1000	148.0	[9.164563]	[110]	[]	[]	[138476513]	[]
151_6027	chr6	43393134	43393534	+	1000	148.0	[]	[]	[9.443364]	[160]	[]	[43393290]
151_6028	chr6	44462275	44462675	+	1000	148.0	[9.164563]	[85]	[]	[]	[44462453]	[]
151_6031	chr7	106659966	106660366	+	1000	148.0	[7.9852743]	[92]	[]	[]	[106660151]	[]
151_6032	chr8	102054901	102055301	+	1000	148.0	[9.443364]	[63]	[9.443364]	[78]	[102055059]	[102055074]
151_6037	chr1	14435453	14435853	+	1000	147.0	[]	[]	[9.443364]	[137]	[]	[14435687]
151_6040	chr1	109557489	109557889	+	1000	147.0	[]	[]	[9.164563]	[121]	[]	[109557703]
151_6044	chr1	181129153	181129553	+	1000	147.0	[7.7064734, 9.164563]	[113, 143]	[]	[]	[181129322, 181129352]	[]
151_6049	chr11	36289257	36289657	+	1000	147.0	[9.443364]	[95]	[]	[]	[36289451]	[]
151_605	chr5	88268703	88269103	+	1000	757.0	[]	[]	[7.7064734]	[106]	[]	[88268901]
151_6050	chr11	61815146	61815546	+	1000	147.0	[]	[]	[9.164563]	[148]	[]	[61815355]
151_6058	chr14	30532261	30532661	+	1000	147.0	[9.443364, 9.164563]	[94, 101]	[]	[]	[30532441, 30532448]	[]
151_6059	chr14	37167182	37167582	+	1000	147.0	[]	[]	[9.443364]	[165]	[]	[37167411]
151_606	chr1	25233007	25233407	+	1000	755.0	[]	[]	[9.164563, 9.164563, 9.164563]	[88, 106, 113]	[]	[25233186, 25233204, 25233211]
151_6060	chr14	103628200	103628600	+	1000	147.0	[7.9852743]	[162]	[9.164563]	[123]	[103628402]	[103628363]
151_6061	chr15	67550374	67550774	+	1000	147.0	[]	[]	[9.443364]	[143]	[]	[67550592]
151_6062	chr15	78437748	78438148	+	1000	147.0	[]	[]	[9.164563]	[112]	[]	[78437950]
151_6064	chr16	53078754	53079154	+	1000	147.0	[9.443364]	[111]	[]	[]	[53078959]	[]
151_6069	chr19	38596422	38596822	+	1000	147.0	[7.7064734]	[148]	[9.443364]	[154]	[38596650]	[38596656]
151_6070	chr19	48960934	48961334	+	1000	147.0	[]	[]	[9.443364, 9.164563, 9.443364, 9.443364]	[98, 109, 116, 127]	[]	[48961123, 48961134, 48961141, 48961152]
151_6073	chr2	100291007	100291407	+	1000	147.0	[]	[]	[9.443364]	[97]	[]	[100291202]
151_6077	chr22	20264578	20264978	+	1000	147.0	[9.164563, 9.164563]	[161, 182]	[]	[]	[20264804, 20264825]	[]
151_608	chr5	135133949	135134349	+	1000	753.0	[]	[]	[9.164563]	[79]	[]	[135134109]
151_6081	chr3	171159026	171159426	+	1000	147.0	[9.443364]	[111]	[]	[]	[171159234]	[]
151_6087	chr6	30344276	30344676	+	1000	147.0	[9.443364]	[99]	[]	[]	[30344450]	[]
151_6093	chr6	157763320	157763720	+	1000	147.0	[]	[]	[9.164563]	[89]	[]	[157763505]
151_6098	chr7	143426486	143426886	+	1000	147.0	[]	[]	[9.443364]	[120]	[]	[143426680]
151_61	chr3	15065166	15065566	+	1000	1227.0	[]	[]	[7.7064734]	[122]	[]	[15065388]
151_6104	chr1	112707090	112707490	+	1000	146.0	[7.9852743]	[134]	[]	[]	[112707304]	[]
151_6109	chr1	219088772	219089172	+	1000	146.0	[]	[]	[9.443364]	[119]	[]	[219088982]
151_611	chr11	118572197	118572597	+	1000	752.0	[]	[]	[9.443364]	[88]	[]	[118572366]
151_6110	chr10	7206680	7207080	+	1000	146.0	[]	[]	[9.164563, 9.164563]	[124, 138]	[]	[7206868, 7206882]
151_6111	chr10	9823273	9823673	+	1000	146.0	[9.443364, 9.443364]	[88, 130]	[]	[]	[9823455, 9823497]	[]
151_6112	chr10	73167897	73168297	+	1000	146.0	[7.9852743]	[169]	[]	[]	[73168145]	[]
151_6115	chr11	62398562	62398962	+	1000	146.0	[]	[]	[9.443364]	[74]	[]	[62398715]
151_6119	chr12	89346228	89346628	+	1000	146.0	[]	[]	[9.164563]	[199]	[]	[89346470]
151_6120	chr12	91630849	91631249	+	1000	146.0	[9.164563]	[157]	[]	[]	[91631064]	[]
151_6122	chr13	93206963	93207363	+	1000	146.0	[9.443364]	[138]	[]	[]	[93207191]	[]
151_6123	chr14	67541728	67542128	+	1000	146.0	[]	[]	[9.164563]	[98]	[]	[67541923]
151_6124	chr14	69610842	69611242	+	1000	146.0	[9.443364]	[136]	[7.7064734]	[110]	[69611043]	[69611017]
151_6125	chr15	76012233	76012633	+	1000	146.0	[9.443364]	[125]	[]	[]	[76012457]	[]
151_6127	chr19	3953308	3953708	+	1000	146.0	[]	[]	[9.443364]	[136]	[]	[3953540]
151_6129	chr19	14023631	14024031	+	1000	146.0	[]	[]	[9.443364]	[76]	[]	[14023794]
151_6131	chr2	130864832	130865232	+	1000	146.0	[9.443364]	[119]	[]	[]	[130865044]	[]
151_6132	chr2	134773919	134774319	+	1000	146.0	[]	[]	[9.164563]	[120]	[]	[134774131]
151_6133	chr2	174570490	174570890	+	1000	146.0	[9.443364]	[196]	[]	[]	[174570739]	[]
151_6136	chr21	46018619	46019019	+	1000	146.0	[]	[]	[9.164563, 9.443364]	[85, 94]	[]	[46018798, 46018807]
151_6137	chr22	20206893	20207293	+	1000	146.0	[]	[]	[9.443364]	[115]	[]	[20207074]
