#PeakID(python identify_motif.py ./ENCODE_processed_files/TAL1_idr.fa TAL1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
345_8	chr11	33944716	33945116	+	1000	797.0	[4.611834, 11.270045, 4.611834]	[71, 91, 159]	[4.611834, 11.270045, 9.465482]	[71, 91, 159]	[33944876, 33944896, 33944964]	[33944876, 33944896, 33944964]
345_8003	chr6	149128415	149128815	+	1000	151.0	[11.270045, 4.611834]	[82, 125]	[11.270045, 4.611834]	[82, 125]	[149128586, 149128629]	[149128586, 149128629]
345_8007	chr7	96322155	96322555	+	1000	151.0	[4.611834, 5.088419, 4.611834, 4.611834, 4.611834]	[73, 83, 101, 104, 114]	[5.088419, 4.611834, 4.611834, 4.611834, 4.611834]	[73, 83, 101, 104, 114]	[96322326, 96322336, 96322354, 96322357, 96322367]	[96322326, 96322336, 96322354, 96322357, 96322367]
345_8008	chr7	112450292	112450692	+	1000	151.0	[4.611834, 4.611834]	[115, 134]	[4.611834, 4.611834]	[115, 134]	[112450505, 112450524]	[112450505, 112450524]
345_8013	chr8	97214663	97215063	+	1000	151.0	[4.611834, 4.611834]	[97, 117]	[4.611834, 9.465482]	[97, 117]	[97214842, 97214862]	[97214842, 97214862]
345_8016	chrX	71532790	71533190	+	1000	151.0	[4.611834]	[108]	[4.611834]	[108]	[71532988]	[71532988]
345_802	chr21	36429980	36430380	+	1000	574.0	[5.088419]	[119]	[4.611834]	[119]	[36430199]	[36430199]
345_8022	chr1	206380951	206381351	+	1000	150.0	[4.611834]	[133]	[9.465482]	[133]	[206381161]	[206381161]
345_8034	chr18	23265693	23266093	+	1000	150.0	[11.270045]	[152]	[11.270045]	[152]	[23265942]	[23265942]
345_8035	chr2	11923899	11924299	+	1000	150.0	[4.611834, 4.611834]	[87, 101]	[9.465482, 4.611834]	[87, 101]	[11924066, 11924080]	[11924066, 11924080]
345_8036	chr2	55120594	55120994	+	1000	150.0	[4.611834, 11.270045, 4.611834]	[96, 99, 129]	[4.611834, 11.270045, 4.611834]	[96, 99, 129]	[55120783, 55120786, 55120816]	[55120783, 55120786, 55120816]
345_8037	chr2	72694897	72695297	+	1000	150.0	[4.611834, 4.611834, 4.611834]	[122, 142, 151]	[4.611834, 4.611834, 9.465482]	[122, 142, 151]	[72695116, 72695136, 72695145]	[72695116, 72695136, 72695145]
345_8039	chr2	177893866	177894266	+	1000	150.0	[9.465482, 9.465482]	[68, 86]	[4.611834, 4.611834]	[68, 86]	[177894020, 177894038]	[177894020, 177894038]
345_8043	chr3	4989277	4989677	+	1000	150.0	[4.611834, 4.611834]	[97, 119]	[9.465482, 4.611834]	[97, 119]	[4989471, 4989493]	[4989471, 4989493]
345_805	chr1	229753739	229754139	+	1000	573.0	[4.611834, 4.611834]	[60, 96]	[4.611834, 4.611834]	[60, 96]	[229753899, 229753935]	[229753899, 229753935]
345_8064	chrX	123172844	123173244	+	1000	150.0	[4.611834]	[87]	[4.611834]	[87]	[123173025]	[123173025]
345_8068	chr10	95266737	95267137	+	1000	149.0	[4.611834]	[127]	[4.611834]	[127]	[95266959]	[95266959]
345_807	chr16	11105010	11105410	+	1000	573.0	[11.270045]	[112]	[11.270045]	[112]	[11105221]	[11105221]
345_8070	chr11	65497757	65498157	+	1000	149.0	[4.611834, 5.088419]	[91, 117]	[4.611834, 4.611834]	[91, 117]	[65497944, 65497970]	[65497944, 65497970]
345_8077	chr16	69089072	69089472	+	1000	149.0	[4.611834]	[109]	[9.465482]	[109]	[69089281]	[69089281]
345_808	chr17	12438809	12439209	+	1000	573.0	[4.611834, 4.611834, 4.611834]	[98, 101, 152]	[5.088419, 4.611834, 4.611834]	[98, 101, 152]	[12439005, 12439008, 12439059]	[12439005, 12439008, 12439059]
345_8088	chr20	23092408	23092808	+	1000	149.0	[4.611834]	[158]	[4.611834]	[158]	[23092654]	[23092654]
345_8093	chr4	139266575	139266975	+	1000	149.0	[4.611834]	[100]	[4.611834]	[100]	[139266760]	[139266760]
345_8097	chr6	28336434	28336834	+	1000	149.0	[4.611834, 9.465482, 4.611834]	[74, 84, 121]	[8.356634, 4.611834, 4.611834]	[74, 84, 121]	[28336598, 28336608, 28336645]	[28336598, 28336608, 28336645]
345_81	chr20	38947955	38948355	+	1000	749.0	[4.611834, 11.270045]	[75, 88]	[9.465482, 11.270045]	[75, 88]	[38948123, 38948136]	[38948123, 38948136]
345_8103	chr7	155680843	155681243	+	1000	149.0	[4.611834]	[139]	[4.611834]	[139]	[155681075]	[155681075]
345_811	chr4	40311729	40312129	+	1000	573.0	[8.356634, 11.270045, 4.611834]	[87, 106, 150]	[4.611834, 11.270045, 5.088419]	[87, 106, 150]	[40311915, 40311934, 40311978]	[40311915, 40311934, 40311978]
345_8112	chr1	64898372	64898772	+	1000	148.0	[9.465482]	[116]	[4.611834]	[116]	[64898586]	[64898586]
345_8115	chr1	211928213	211928613	+	1000	148.0	[4.611834]	[150]	[4.611834]	[150]	[211928455]	[211928455]
345_8116	chr1	212261477	212261877	+	1000	148.0	[11.270045]	[108]	[11.270045]	[108]	[212261683]	[212261683]
345_8119	chr12	1917683	1918083	+	1000	148.0	[4.611834]	[82]	[4.611834]	[82]	[1917861]	[1917861]
345_8121	chr13	48586613	48587013	+	1000	148.0	[4.611834, 4.611834, 4.611834]	[51, 85, 139]	[4.611834, 4.611834, 4.611834]	[51, 85, 139]	[48586764, 48586798, 48586852]	[48586764, 48586798, 48586852]
345_8126	chr14	77082335	77082735	+	1000	148.0	[4.611834]	[114]	[4.611834]	[114]	[77082548]	[77082548]
345_8128	chr16	78428147	78428547	+	1000	148.0	[4.611834, 4.611834]	[55, 114]	[4.611834, 4.611834]	[55, 114]	[78428298, 78428357]	[78428298, 78428357]
345_8137	chr4	141352375	141352775	+	1000	148.0	[4.611834]	[120]	[4.611834]	[120]	[141352588]	[141352588]
345_814	chr8	105328889	105329289	+	1000	573.0	[4.611834, 9.465482]	[95, 104]	[8.356634, 4.611834]	[95, 104]	[105329082, 105329091]	[105329082, 105329091]
345_8144	chr7	134083873	134084273	+	1000	148.0	[4.611834]	[119]	[4.611834]	[119]	[134084083]	[134084083]
345_8149	chrUn_KI270744v1	57104	57504	+	1000	148.0	[4.611834, 4.611834]	[86, 89]	[4.611834, 4.611834]	[86, 89]	[57284, 57287]	[57284, 57287]
345_8151	chr1	39196241	39196641	+	1000	147.0	[9.465482]	[148]	[4.611834]	[148]	[39196485]	[39196485]
345_8152	chr1	41048506	41048906	+	1000	147.0	[4.611834]	[122]	[4.611834]	[122]	[41048725]	[41048725]
345_8155	chr1	226550280	226550680	+	1000	147.0	[4.611834, 11.270045, 4.611834, 4.611834]	[64, 100, 134, 137]	[4.611834, 11.270045, 5.088419, 4.611834]	[64, 100, 134, 137]	[226550440, 226550476, 226550510, 226550513]	[226550440, 226550476, 226550510, 226550513]
345_8156	chr10	72273767	72274167	+	1000	147.0	[4.611834]	[71]	[4.611834]	[71]	[72273925]	[72273925]
345_816	chr16	25216775	25217175	+	1000	572.0	[4.611834, 4.611834, 5.088419, 4.611834, 4.611834]	[71, 109, 112, 127, 130]	[4.611834, 4.611834, 4.611834, 4.611834, 4.611834]	[71, 109, 112, 127, 130]	[25216946, 25216984, 25216987, 25217002, 25217005]	[25216946, 25216984, 25216987, 25217002, 25217005]
345_8162	chr12	32644455	32644855	+	1000	147.0	[4.611834]	[113]	[4.611834]	[113]	[32644661]	[32644661]
345_8163	chr12	49983857	49984257	+	1000	147.0	[4.611834, 11.270045, 11.270045]	[70, 113, 145]	[4.611834, 11.270045, 11.270045]	[70, 113, 145]	[49984025, 49984068, 49984100]	[49984025, 49984068, 49984100]
345_8167	chr14	64880416	64880816	+	1000	147.0	[4.611834]	[103]	[4.611834]	[103]	[64880615]	[64880615]
345_8183	chr4	158809763	158810163	+	1000	147.0	[4.611834, 4.611834]	[124, 142]	[4.611834, 4.611834]	[124, 142]	[158809980, 158809998]	[158809980, 158809998]
345_8189	chr6	28552223	28552623	+	1000	147.0	[8.356634]	[131]	[4.611834]	[131]	[28552451]	[28552451]
345_8192	chr8	19767459	19767859	+	1000	147.0	[4.611834]	[83]	[4.611834]	[83]	[19767633]	[19767633]
345_821	chr1	207021109	207021509	+	1000	571.0	[4.611834]	[93]	[4.611834]	[93]	[207021298]	[207021298]
345_822	chr11	72493829	72494229	+	1000	571.0	[4.611834, 4.611834]	[80, 83]	[9.465482, 4.611834]	[80, 83]	[72494005, 72494008]	[72494005, 72494008]
345_8222	chr15	85582693	85583093	+	1000	146.0	[4.611834, 11.270045, 4.611834, 4.611834]	[54, 99, 125, 138]	[4.611834, 11.270045, 4.611834, 9.465482]	[54, 99, 125, 138]	[85582844, 85582889, 85582915, 85582928]	[85582844, 85582889, 85582915, 85582928]
345_8228	chr17	64216387	64216787	+	1000	146.0	[8.356634]	[96]	[4.611834]	[96]	[64216581]	[64216581]
345_823	chr12	116559303	116559703	+	1000	571.0	[4.611834]	[95]	[4.611834]	[95]	[116559495]	[116559495]
345_8230	chr18	49062162	49062562	+	1000	146.0	[4.611834, 4.611834]	[122, 133]	[4.611834, 4.611834]	[122, 133]	[49062370, 49062381]	[49062370, 49062381]
345_8234	chr2	144003424	144003824	+	1000	146.0	[4.611834, 9.465482]	[95, 98]	[4.611834, 4.611834]	[95, 98]	[144003617, 144003620]	[144003617, 144003620]
345_8235	chr20	1121434	1121834	+	1000	146.0	[4.611834, 4.611834]	[85, 88]	[9.465482, 4.611834]	[85, 88]	[1121611, 1121614]	[1121611, 1121614]
345_8238	chr3	100082236	100082636	+	1000	146.0	[4.611834]	[103]	[4.611834]	[103]	[100082437]	[100082437]
345_8241	chr4	152630370	152630770	+	1000	146.0	[11.270045]	[143]	[11.270045]	[143]	[152630607]	[152630607]
345_8244	chr6	11942188	11942588	+	1000	146.0	[4.611834]	[55]	[9.465482]	[55]	[11942340]	[11942340]
345_8252	chr7	99128023	99128423	+	1000	146.0	[9.465482, 4.611834]	[80, 133]	[4.611834, 9.465482]	[80, 133]	[99128199, 99128252]	[99128199, 99128252]
345_8255	chr8	140341751	140342151	+	1000	146.0	[4.611834, 4.611834]	[100, 124]	[4.611834, 5.088419]	[100, 124]	[140341949, 140341973]	[140341949, 140341973]
345_8256	chr1	12441466	12441866	+	1000	145.0	[4.611834, 4.611834, 4.611834]	[83, 110, 143]	[4.611834, 4.611834, 9.465482]	[83, 110, 143]	[12441640, 12441667, 12441700]	[12441640, 12441667, 12441700]
345_8261	chr1	234700147	234700547	+	1000	145.0	[11.270045]	[125]	[11.270045]	[125]	[234700362]	[234700362]
345_8263	chr10	110857501	110857901	+	1000	145.0	[4.611834]	[90]	[4.611834]	[90]	[110857683]	[110857683]
345_8264	chr11	12182731	12183131	+	1000	145.0	[11.270045]	[101]	[11.270045]	[101]	[12182922]	[12182922]
345_8268	chr12	119667839	119668239	+	1000	145.0	[4.611834]	[154]	[4.611834]	[154]	[119668085]	[119668085]
345_8270	chr14	96660090	96660490	+	1000	145.0	[4.611834, 4.611834, 4.611834]	[72, 89, 142]	[4.611834, 8.356634, 4.611834]	[72, 89, 142]	[96660251, 96660268, 96660321]	[96660251, 96660268, 96660321]
345_8272	chr16	11112968	11113368	+	1000	145.0	[4.611834, 4.611834, 4.611834]	[99, 124, 147]	[5.088419, 9.465482, 4.611834]	[99, 124, 147]	[11113166, 11113191, 11113214]	[11113166, 11113191, 11113214]
345_8284	chr4	169620111	169620511	+	1000	145.0	[4.611834, 4.611834]	[92, 95]	[4.611834, 4.611834]	[92, 95]	[169620281, 169620284]	[169620281, 169620284]
345_8288	chr6	39196736	39197136	+	1000	145.0	[11.270045, 4.611834]	[96, 114]	[11.270045, 9.465482]	[96, 114]	[39196927, 39196945]	[39196927, 39196945]
345_8292	chr6	143546014	143546414	+	1000	145.0	[4.611834]	[95]	[4.611834]	[95]	[143546192]	[143546192]
345_8298	chr7	127655709	127656109	+	1000	145.0	[4.611834]	[70]	[4.611834]	[70]	[127655870]	[127655870]
345_8299	chr7	127885836	127886236	+	1000	145.0	[4.611834, 4.611834]	[94, 97]	[9.465482, 4.611834]	[94, 97]	[127886019, 127886022]	[127886019, 127886022]
345_8303	chr9	129040232	129040632	+	1000	145.0	[4.611834]	[107]	[9.465482]	[107]	[129040438]	[129040438]
345_8310	chr1	91716441	91716841	+	1000	144.0	[4.611834, 4.611834]	[96, 120]	[5.088419, 9.465482]	[96, 120]	[91716636, 91716660]	[91716636, 91716660]
345_8311	chr1	144001062	144001462	+	1000	144.0	[4.611834, 4.611834]	[87, 100]	[4.611834, 9.465482]	[87, 100]	[144001249, 144001262]	[144001249, 144001262]
345_8313	chr1	229558603	229559003	+	1000	144.0	[4.611834]	[86]	[4.611834]	[86]	[229558768]	[229558768]
345_8323	chr12	113854329	113854729	+	1000	144.0	[4.611834]	[112]	[5.088419]	[112]	[113854541]	[113854541]
345_8324	chr12	122400404	122400804	+	1000	144.0	[4.611834, 4.611834, 4.611834]	[56, 110, 121]	[4.611834, 4.611834, 4.611834]	[56, 110, 121]	[122400559, 122400613, 122400624]	[122400559, 122400613, 122400624]
345_8327	chr14	23097879	23098279	+	1000	144.0	[11.270045, 4.611834]	[97, 142]	[11.270045, 4.611834]	[97, 142]	[23098065, 23098110]	[23098065, 23098110]
345_8333	chr17	50641030	50641430	+	1000	144.0	[11.270045, 4.611834]	[109, 134]	[11.270045, 4.611834]	[109, 134]	[50641233, 50641258]	[50641233, 50641258]
345_8340	chr20	18624923	18625323	+	1000	144.0	[9.465482]	[70]	[4.611834]	[70]	[18625089]	[18625089]
345_8353	chr5	76625459	76625859	+	1000	144.0	[9.465482]	[74]	[4.611834]	[74]	[76625621]	[76625621]
345_8360	chr7	70568745	70569145	+	1000	144.0	[4.611834, 11.270045]	[81, 144]	[4.611834, 11.270045]	[81, 144]	[70568925, 70568988]	[70568925, 70568988]
345_8365	chr7	155585140	155585540	+	1000	144.0	[4.611834, 11.270045, 4.611834]	[117, 145, 150]	[9.465482, 11.270045, 4.611834]	[117, 145, 150]	[155585339, 155585367, 155585372]	[155585339, 155585367, 155585372]
345_8369	chr9	121369666	121370066	+	1000	144.0	[4.611834]	[108]	[9.465482]	[108]	[121369870]	[121369870]
345_837	chr20	57410066	57410466	+	1000	569.0	[11.270045]	[134]	[11.270045]	[134]	[57410294]	[57410294]
345_8371	chr1	16146228	16146628	+	1000	143.0	[11.270045]	[124]	[11.270045]	[124]	[16146441]	[16146441]
345_8372	chr1	39757515	39757915	+	1000	143.0	[4.611834, 9.465482]	[71, 160]	[9.465482, 4.611834]	[71, 160]	[39757673, 39757762]	[39757673, 39757762]
345_8374	chr1	110714712	110715112	+	1000	143.0	[4.611834]	[72]	[4.611834]	[72]	[110714882]	[110714882]
345_838	chr3	33054281	33054681	+	1000	569.0	[4.611834]	[123]	[9.465482]	[123]	[33054502]	[33054502]
345_8382	chr11	10297679	10298079	+	1000	143.0	[4.611834, 11.270045]	[67, 92]	[4.611834, 11.270045]	[67, 92]	[10297841, 10297866]	[10297841, 10297866]
345_8384	chr12	70757818	70758218	+	1000	143.0	[4.611834]	[100]	[4.611834]	[100]	[70758014]	[70758014]
345_839	chr3	37765675	37766075	+	1000	569.0	[4.611834, 11.270045, 4.611834, 4.611834]	[53, 106, 109, 118]	[4.611834, 11.270045, 4.611834, 9.465482]	[53, 106, 109, 118]	[37765828, 37765881, 37765884, 37765893]	[37765828, 37765881, 37765884, 37765893]
345_8390	chr16	1964582	1964982	+	1000	143.0	[4.611834]	[101]	[4.611834]	[101]	[1964781]	[1964781]
345_8398	chr17	69949947	69950347	+	1000	143.0	[11.270045, 4.611834, 4.611834, 11.270045]	[79, 82, 87, 146]	[11.270045, 4.611834, 4.611834, 11.270045]	[79, 82, 87, 146]	[69950117, 69950120, 69950125, 69950184]	[69950117, 69950120, 69950125, 69950184]
345_8405	chr2	111987053	111987453	+	1000	143.0	[4.611834]	[101]	[4.611834]	[101]	[111987243]	[111987243]
345_8409	chr22	40055562	40055962	+	1000	143.0	[4.611834]	[117]	[5.088419]	[117]	[40055777]	[40055777]
345_842	chr1	230143533	230143933	+	1000	568.0	[9.465482]	[156]	[4.611834]	[156]	[230143784]	[230143784]
345_8420	chr6	26026302	26026702	+	1000	143.0	[5.088419, 4.611834]	[145, 172]	[4.611834, 4.611834]	[145, 172]	[26026469, 26026496]	[26026469, 26026496]
345_8423	chr6	161265451	161265851	+	1000	143.0	[4.611834]	[166]	[4.611834]	[166]	[161265688]	[161265688]
345_8430	chrX	118347135	118347535	+	1000	143.0	[4.611834]	[88]	[4.611834]	[88]	[118347321]	[118347321]
345_8439	chr11	16291772	16292172	+	1000	142.0	[9.465482]	[141]	[4.611834]	[141]	[16292001]	[16292001]
345_8442	chr12	1614262	1614662	+	1000	142.0	[4.611834, 11.270045, 4.611834]	[106, 115, 128]	[5.088419, 11.270045, 4.611834]	[106, 115, 128]	[1614465, 1614474, 1614487]	[1614465, 1614474, 1614487]
345_845	chr22	22195345	22195745	+	1000	568.0	[4.611834, 4.611834, 4.611834, 9.465482]	[112, 127, 130, 152]	[4.611834, 5.088419, 4.611834, 4.611834]	[112, 127, 130, 152]	[22195555, 22195570, 22195573, 22195595]	[22195555, 22195570, 22195573, 22195595]
345_8455	chr2	44324981	44325381	+	1000	142.0	[4.611834, 4.611834]	[93, 104]	[4.611834, 4.611834]	[93, 104]	[44325173, 44325184]	[44325173, 44325184]
345_8459	chr21	19850203	19850603	+	1000	142.0	[5.088419]	[76]	[4.611834]	[76]	[19850375]	[19850375]
345_8460	chr3	5013130	5013530	+	1000	142.0	[11.270045, 4.611834]	[109, 112]	[11.270045, 4.611834]	[109, 112]	[5013331, 5013334]	[5013331, 5013334]
345_8466	chr4	7032043	7032443	+	1000	142.0	[4.611834, 9.465482]	[91, 142]	[4.611834, 4.611834]	[91, 142]	[7032226, 7032277]	[7032226, 7032277]
345_8472	chr5	1199962	1200362	+	1000	142.0	[4.611834]	[97]	[4.611834]	[97]	[1200151]	[1200151]
345_848	chr6	10771450	10771850	+	1000	568.0	[5.088419]	[124]	[4.611834]	[124]	[10771669]	[10771669]
345_8481	chr6	151040843	151041243	+	1000	142.0	[4.611834]	[87]	[4.611834]	[87]	[151041027]	[151041027]
345_8482	chr7	7614368	7614768	+	1000	142.0	[4.611834, 4.611834]	[82, 119]	[8.356634, 4.611834]	[82, 119]	[7614542, 7614579]	[7614542, 7614579]
345_8484	chr7	99848833	99849233	+	1000	142.0	[5.088419, 4.611834]	[91, 121]	[4.611834, 4.611834]	[91, 121]	[99849021, 99849051]	[99849021, 99849051]
345_8487	chr8	102746782	102747182	+	1000	142.0	[9.465482, 9.465482, 9.465482]	[79, 102, 115]	[4.611834, 4.611834, 4.611834]	[79, 102, 115]	[102746952, 102746975, 102746988]	[102746952, 102746975, 102746988]
345_8494	chr1	147334262	147334662	+	1000	141.0	[11.270045]	[63]	[11.270045]	[63]	[147334425]	[147334425]
345_8498	chr1	168369631	168370031	+	1000	141.0	[4.611834, 4.611834]	[66, 151]	[9.465482, 9.465482]	[66, 151]	[168369789, 168369874]	[168369789, 168369874]
345_85	chr22	23223832	23224232	+	1000	747.0	[4.611834, 4.611834]	[82, 132]	[4.611834, 4.611834]	[82, 132]	[23224009, 23224059]	[23224009, 23224059]
345_8501	chr10	22410840	22411240	+	1000	141.0	[4.611834]	[70]	[4.611834]	[70]	[22410999]	[22410999]
345_8505	chr11	124122111	124122511	+	1000	141.0	[11.270045]	[89]	[11.270045]	[89]	[124122290]	[124122290]
345_8506	chr12	23559144	23559544	+	1000	141.0	[4.611834]	[88]	[4.611834]	[88]	[23559324]	[23559324]
345_8508	chr12	57126536	57126936	+	1000	141.0	[4.611834, 9.465482, 4.611834, 4.611834]	[62, 69, 149, 157]	[5.088419, 4.611834, 4.611834, 4.611834]	[62, 69, 149, 157]	[57126687, 57126694, 57126774, 57126782]	[57126687, 57126694, 57126774, 57126782]
345_8511	chr12	124914383	124914783	+	1000	141.0	[4.611834]	[89]	[4.611834]	[89]	[124914569]	[124914569]
345_8521	chr16	79897572	79897972	+	1000	141.0	[4.611834]	[64]	[4.611834]	[64]	[79897727]	[79897727]
345_8522	chr16	89383058	89383458	+	1000	141.0	[11.270045]	[85]	[11.270045]	[85]	[89383236]	[89383236]
345_853	chr2	33108644	33109044	+	1000	567.0	[9.465482, 11.270045]	[89, 99]	[4.611834, 11.270045]	[89, 99]	[33108831, 33108841]	[33108831, 33108841]
345_8534	chr20	32642330	32642730	+	1000	141.0	[4.611834]	[113]	[8.356634]	[113]	[32642527]	[32642527]
345_8540	chr3	124621498	124621898	+	1000	141.0	[4.611834, 9.465482, 4.611834]	[71, 123, 143]	[4.611834, 4.611834, 4.611834]	[71, 123, 143]	[124621667, 124621719, 124621739]	[124621667, 124621719, 124621739]
345_8546	chr5	124644099	124644499	+	1000	141.0	[4.611834]	[111]	[9.465482]	[111]	[124644305]	[124644305]
345_8547	chr5	132773996	132774396	+	1000	141.0	[9.465482]	[112]	[4.611834]	[112]	[132774204]	[132774204]
345_8548	chr5	179623428	179623828	+	1000	141.0	[4.611834]	[156]	[4.611834]	[156]	[179623674]	[179623674]
345_8549	chr6	2841223	2841623	+	1000	141.0	[11.270045, 4.611834]	[103, 158]	[11.270045, 4.611834]	[103, 158]	[2841416, 2841471]	[2841416, 2841471]
345_855	chr6	34273276	34273676	+	1000	567.0	[4.611834, 4.611834]	[106, 111]	[4.611834, 4.611834]	[106, 111]	[34273481, 34273486]	[34273481, 34273486]
345_8558	chr7	121396351	121396751	+	1000	141.0	[4.611834, 4.611834]	[83, 98]	[4.611834, 4.611834]	[83, 98]	[121396529, 121396544]	[121396529, 121396544]
345_856	chr7	12385399	12385799	+	1000	567.0	[4.611834, 4.611834]	[116, 126]	[4.611834, 5.088419]	[116, 126]	[12385612, 12385622]	[12385612, 12385622]
345_8561	chr8	10760904	10761304	+	1000	141.0	[4.611834, 11.270045, 11.270045, 4.611834, 4.611834]	[80, 83, 146, 149, 156]	[4.611834, 11.270045, 11.270045, 4.611834, 4.611834]	[80, 83, 146, 149, 156]	[10761069, 10761072, 10761135, 10761138, 10761145]	[10761069, 10761072, 10761135, 10761138, 10761145]
345_8577	chr1	68291931	68292331	+	1000	140.0	[11.270045, 4.611834, 11.270045]	[72, 82, 119]	[11.270045, 8.356634, 11.270045]	[72, 82, 119]	[68292085, 68292095, 68292132]	[68292085, 68292095, 68292132]
345_8579	chr1	221707980	221708380	+	1000	140.0	[9.465482]	[97]	[4.611834]	[97]	[221708166]	[221708166]
345_8580	chr10	31152436	31152836	+	1000	140.0	[11.270045]	[132]	[11.270045]	[132]	[31152649]	[31152649]
345_8584	chr11	67826394	67826794	+	1000	140.0	[4.611834, 4.611834, 4.611834, 9.465482, 4.611834, 4.611834]	[79, 93, 105, 112, 129, 135]	[4.611834, 4.611834, 4.611834, 4.611834, 4.611834, 4.611834]	[79, 93, 105, 112, 129, 135]	[67826565, 67826579, 67826591, 67826598, 67826615, 67826621]	[67826565, 67826579, 67826591, 67826598, 67826615, 67826621]
345_8589	chr14	103343496	103343896	+	1000	140.0	[4.611834, 4.611834]	[99, 107]	[4.611834, 9.465482]	[99, 107]	[103343694, 103343702]	[103343694, 103343702]
345_8590	chr15	41096154	41096554	+	1000	140.0	[4.611834]	[101]	[4.611834]	[101]	[41096351]	[41096351]
345_8593	chr17	30104754	30105154	+	1000	140.0	[9.465482]	[98]	[4.611834]	[98]	[30104946]	[30104946]
345_8597	chr2	74032608	74033008	+	1000	140.0	[4.611834, 11.270045, 4.611834, 4.611834]	[68, 71, 94, 97]	[4.611834, 11.270045, 5.088419, 4.611834]	[68, 71, 94, 97]	[74032766, 74032769, 74032792, 74032795]	[74032766, 74032769, 74032792, 74032795]
345_8598	chr22	19432313	19432713	+	1000	140.0	[4.611834]	[128]	[4.611834]	[128]	[19432492]	[19432492]
345_8609	chr5	89069588	89069988	+	1000	140.0	[8.356634]	[120]	[4.611834]	[120]	[89069795]	[89069795]
345_8610	chr5	141617111	141617511	+	1000	140.0	[9.465482]	[129]	[4.611834]	[129]	[141617332]	[141617332]
345_8612	chr6	15343487	15343887	+	1000	140.0	[9.465482]	[90]	[4.611834]	[90]	[15343662]	[15343662]
345_8619	chr7	106600942	106601342	+	1000	140.0	[8.356634]	[118]	[4.611834]	[118]	[106601160]	[106601160]
345_8628	chr1	39269785	39270185	+	1000	139.0	[4.611834]	[158]	[4.611834]	[158]	[39270034]	[39270034]
345_8630	chr1	84506699	84507099	+	1000	139.0	[4.611834]	[126]	[5.088419]	[126]	[84506914]	[84506914]
345_8641	chr11	130042326	130042726	+	1000	139.0	[4.611834, 4.611834]	[97, 146]	[5.088419, 4.611834]	[97, 146]	[130042520, 130042569]	[130042520, 130042569]
345_8642	chr12	14284303	14284703	+	1000	139.0	[11.270045, 9.465482]	[121, 130]	[11.270045, 4.611834]	[121, 130]	[14284520, 14284529]	[14284520, 14284529]
