#PeakID(python scan_motif.py ./ENCODE_processed_files/TCF12_idr.fa TCF12 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
368_6790	chr6	161214746	161215146	+	1000	121.0	[8.001244]	[157]	[]	[]	[161214981]	[]
368_6792	chrX	155334609	155335009	+	1000	121.0	[8.090539, 8.090539]	[79, 97]	[]	[]	[155334774, 155334792]	[]
368_6794	chr1	32939726	32940126	+	1000	120.5	[]	[]	[8.090539]	[127]	[]	[32939930]
368_680	chr2	30191785	30192185	+	1000	524.5	[8.182954]	[67]	[]	[]	[30191951]	[]
368_6801	chr10	125141946	125142346	+	1000	120.5	[]	[]	[8.228404, 8.182954]	[100, 134]	[]	[125142120, 125142154]
368_6806	chr17	68446658	68447058	+	1000	120.5	[8.001244]	[96]	[]	[]	[68446832]	[]
368_6807	chr20	31670708	31671108	+	1000	120.5	[]	[]	[9.473919]	[66]	[]	[31670861]
368_6814	chr6	88246673	88247073	+	1000	120.5	[8.891774]	[123]	[]	[]	[88246894]	[]
368_6815	chr7	30470239	30470639	+	1000	120.5	[]	[]	[12.567606]	[161]	[]	[30470471]
368_6821	chr1	39398667	39399067	+	1000	120.0	[7.7957826]	[131]	[]	[]	[39398894]	[]
368_6823	chr11	5531059	5531459	+	1000	120.0	[8.891774]	[79]	[8.891774]	[78]	[5531233]	[5531232]
368_6824	chr12	122964725	122965125	+	1000	120.0	[8.891774]	[137]	[]	[]	[122964931]	[]
368_6825	chr14	103360558	103360958	+	1000	120.0	[8.001244]	[140]	[]	[]	[103360771]	[]
368_6827	chr18	12289089	12289489	+	1000	120.0	[]	[]	[8.891774, 7.7957826]	[106, 132]	[]	[12289281, 12289307]
368_6830	chr2	225456628	225457028	+	1000	120.0	[8.891774]	[64]	[8.891774]	[63]	[225456782]	[225456781]
368_6836	chr5	159302226	159302626	+	1000	120.0	[]	[]	[12.567606, 12.567606]	[92, 149]	[]	[159302387, 159302444]
368_6839	chr7	95549761	95550161	+	1000	120.0	[]	[]	[8.779576]	[144]	[]	[95550004]
368_6841	chr9	127539469	127539869	+	1000	120.0	[]	[]	[7.7957826]	[199]	[]	[127539718]
368_6842	chr9	129858117	129858517	+	1000	120.0	[8.001244]	[108]	[]	[]	[129858278]	[]
368_6843	chr1	19462773	19463173	+	1000	119.5	[8.891774]	[144]	[]	[]	[19463010]	[]
368_6850	chr10	17196617	17197017	+	1000	119.5	[12.567606]	[102]	[]	[]	[17196798]	[]
368_6855	chr15	27498622	27499022	+	1000	119.5	[]	[]	[8.779576]	[111]	[]	[27498780]
368_686	chr22	19397022	19397422	+	1000	523.5	[7.7957826]	[112]	[]	[]	[19397231]	[]
368_6860	chr2	99135007	99135407	+	1000	119.5	[]	[]	[8.320784]	[95]	[]	[99135196]
368_6864	chr3	67030898	67031298	+	1000	119.5	[8.090539]	[150]	[]	[]	[67031142]	[]
368_6867	chr5	38932837	38933237	+	1000	119.5	[8.228404]	[128]	[]	[]	[38933057]	[]
368_6869	chr6	129839468	129839868	+	1000	119.5	[]	[]	[8.001244]	[92]	[]	[129839649]
368_6875	chr1	6316986	6317386	+	1000	119.0	[8.891774]	[70]	[]	[]	[6317147]	[]
368_688	chr4	95289257	95289657	+	1000	523.0	[8.891774]	[107]	[]	[]	[95289463]	[]
368_6880	chr1	203799982	203800382	+	1000	119.0	[]	[]	[8.182954]	[132]	[]	[203800160]
368_6884	chr10	86721207	86721607	+	1000	119.0	[8.001244]	[137]	[]	[]	[86721427]	[]
368_689	chr9	135951949	135952349	+	1000	523.0	[]	[]	[8.001244, 8.320784]	[81, 123]	[]	[135952125, 135952167]
368_6890	chr2	810360	810760	+	1000	119.0	[8.779576]	[101]	[]	[]	[810560]	[]
368_6896	chr3	165921090	165921490	+	1000	119.0	[8.320784]	[144]	[]	[]	[165921313]	[]
368_690	chr10	133143249	133143649	+	1000	522.5	[]	[]	[7.7957826]	[174]	[]	[133143473]
368_6900	chr4	169934854	169935254	+	1000	119.0	[8.182954]	[90]	[]	[]	[169935037]	[]
368_6905	chr8	124637447	124637847	+	1000	119.0	[8.891774, 8.182954]	[77, 118]	[8.779576]	[109]	[124637605, 124637646]	[124637637]
368_6906	chr9	124512116	124512516	+	1000	119.0	[8.891774]	[182]	[]	[]	[124512353]	[]
368_6907	chr9	130534963	130535363	+	1000	119.0	[]	[]	[8.069409]	[140]	[]	[130535196]
368_6909	chrX	39753329	39753729	+	1000	119.0	[]	[]	[12.567606, 8.182954]	[107, 177]	[]	[39753505, 39753575]
368_691	chr17	44288305	44288705	+	1000	522.5	[8.182954]	[90]	[]	[]	[44288486]	[]
368_6912	chr11	118715830	118716230	+	1000	118.5	[]	[]	[8.001244, 8.779576]	[125, 139]	[]	[118716042, 118716056]
368_6915	chr12	113900110	113900510	+	1000	118.5	[]	[]	[8.001244, 8.891774]	[91, 145]	[]	[113900290, 113900344]
368_692	chr21	14753799	14754199	+	1000	522.5	[]	[]	[8.891774]	[125]	[]	[14754012]
368_6920	chr17	16298296	16298696	+	1000	118.5	[]	[]	[8.320784]	[152]	[]	[16298535]
368_6922	chr1_KI270713v1_random	29828	30228	+	1000	118.5	[8.891774]	[93]	[8.891774]	[92]	[30015]	[30014]
368_6924	chr2	48607613	48608013	+	1000	118.5	[]	[]	[8.001244]	[174]	[]	[48607853]
368_6929	chr21	42990237	42990637	+	1000	118.5	[]	[]	[8.001244]	[141]	[]	[42990443]
368_6930	chr4	173264611	173265011	+	1000	118.5	[]	[]	[8.891774, 7.7957826, 8.891774]	[102, 105, 113]	[]	[173264792, 173264795, 173264803]
368_6933	chr7	105012459	105012859	+	1000	118.5	[]	[]	[8.891774]	[98]	[]	[105012610]
368_6934	chr8	97214691	97215091	+	1000	118.5	[8.228404]	[196]	[]	[]	[97214898]	[]
368_6935	chr9	34396760	34397160	+	1000	118.5	[8.320784]	[117]	[]	[]	[34396958]	[]
368_6937	chr1	113693034	113693434	+	1000	118.0	[]	[]	[8.001244]	[139]	[]	[113693251]
368_6940	chr11	46611944	46612344	+	1000	118.0	[]	[]	[8.090539]	[125]	[]	[46612139]
368_6943	chr13	51786039	51786439	+	1000	118.0	[]	[]	[8.891774]	[103]	[]	[51786230]
368_6946	chr15	58521424	58521824	+	1000	118.0	[]	[]	[9.473919]	[112]	[]	[58521629]
368_6947	chr15	67098281	67098681	+	1000	118.0	[8.228404]	[182]	[8.228404]	[165]	[67098530]	[67098513]
368_695	chr1	223788985	223789385	+	1000	520.5	[12.567606]	[155]	[]	[]	[223789223]	[]
368_6950	chr19	1872397	1872797	+	1000	118.0	[]	[]	[8.182954]	[149]	[]	[1872635]
368_6953	chr19	55443826	55444226	+	1000	118.0	[8.228404, 8.069409, 8.891774]	[57, 73, 80]	[]	[]	[55443978, 55443994, 55444001]	[]
368_6959	chr21	38850329	38850729	+	1000	118.0	[]	[]	[8.090539]	[86]	[]	[38850511]
368_696	chr11	119087708	119088108	+	1000	520.5	[8.228404, 8.891774, 8.320784]	[57, 64, 119]	[]	[]	[119087863, 119087870, 119087925]	[]
368_6965	chr7	106989679	106990079	+	1000	118.0	[8.891774]	[99]	[8.891774]	[98]	[106989834]	[106989833]
368_6970	chr9	137202599	137202999	+	1000	118.0	[8.779576]	[169]	[]	[]	[137202756]	[]
368_6977	chr12	45273908	45274308	+	1000	117.5	[8.069409]	[187]	[]	[]	[45274080]	[]
368_6978	chr13	52067181	52067581	+	1000	117.5	[]	[]	[7.549868]	[57]	[]	[52067334]
368_6979	chr14	32259652	32260052	+	1000	117.5	[]	[]	[12.567606]	[133]	[]	[32259871]
368_698	chr1	41882038	41882438	+	1000	520.0	[8.891774]	[124]	[]	[]	[41882259]	[]
368_6981	chr17	79803106	79803506	+	1000	117.5	[8.228404]	[89]	[]	[]	[79803279]	[]
368_6984	chr3	4462611	4463011	+	1000	117.5	[8.069409, 8.069409]	[69, 122]	[]	[]	[4462779, 4462832]	[]
368_6985	chr3	14273117	14273517	+	1000	117.5	[8.069409]	[123]	[]	[]	[14273337]	[]
368_6987	chr4	173258315	173258715	+	1000	117.5	[]	[]	[8.891774]	[114]	[]	[173258509]
368_6989	chr5	132684469	132684869	+	1000	117.5	[]	[]	[8.968127]	[104]	[]	[132684655]
368_6991	chr6	16168822	16169222	+	1000	117.5	[]	[]	[8.182954]	[98]	[]	[16168981]
368_6995	chr9	34606171	34606571	+	1000	117.5	[8.182954]	[169]	[]	[]	[34606409]	[]
368_6997	chr9	91962010	91962410	+	1000	117.5	[8.001244]	[137]	[8.069409]	[109]	[91962240]	[91962212]
368_6998	chr9	132324440	132324840	+	1000	117.5	[8.779576]	[151]	[]	[]	[132324679]	[]
368_6999	chrX	16604902	16605302	+	1000	117.5	[12.567606]	[160]	[]	[]	[16605142]	[]
368_7	chr1	108533814	108534214	+	1000	954.5	[]	[]	[12.567606]	[148]	[]	[108534061]
368_700	chrX	135914389	135914789	+	1000	520.0	[12.567606]	[70]	[12.567606]	[106]	[135914556]	[135914592]
368_7002	chr1	41155940	41156340	+	1000	117.0	[8.001244]	[96]	[]	[]	[41156133]	[]
368_7003	chr10	11824828	11825228	+	1000	117.0	[]	[]	[8.891774]	[148]	[]	[11825070]
368_7011	chr12	111637497	111637897	+	1000	117.0	[]	[]	[8.779576]	[114]	[]	[111637698]
368_7019	chr19	40666371	40666771	+	1000	117.0	[]	[]	[12.567606]	[104]	[]	[40666534]
368_7020	chr2	74131911	74132311	+	1000	117.0	[8.001244]	[98]	[]	[]	[74132103]	[]
368_7021	chr3	127706957	127707357	+	1000	117.0	[]	[]	[8.001244, 8.891774]	[86, 168]	[]	[127707115, 127707197]
368_7022	chr3	130377883	130378283	+	1000	117.0	[8.891774]	[99]	[]	[]	[130378080]	[]
368_7023	chr5	111083333	111083733	+	1000	117.0	[12.567606]	[76]	[]	[]	[111083504]	[]
368_7024	chr5	126677075	126677475	+	999	117.0	[8.090539]	[166]	[]	[]	[126677319]	[]
368_7026	chr7	17133919	17134319	+	1000	117.0	[]	[]	[8.182954, 8.001244]	[115, 139]	[]	[17134113, 17134137]
368_703	chr11	71705453	71705853	+	1000	518.5	[8.891774]	[184]	[]	[]	[71705674]	[]
368_7031	chr9	37522997	37523397	+	1000	117.0	[8.527855]	[134]	[]	[]	[37523212]	[]
368_7040	chr10	119538550	119538950	+	1000	116.5	[8.069409, 8.968127]	[141, 151]	[]	[]	[119538786, 119538796]	[]
368_7045	chr19	32421470	32421870	+	1000	116.5	[]	[]	[8.228404]	[98]	[]	[32421667]
368_7047	chr2	74542352	74542752	+	1000	116.5	[8.090539]	[87]	[]	[]	[74542515]	[]
368_7049	chr2	225467231	225467631	+	1000	116.5	[8.069409]	[136]	[]	[]	[225467460]	[]
368_705	chr1	162372751	162373151	+	1000	518.0	[]	[]	[8.182954]	[150]	[]	[162372992]
368_7050	chr20	49583539	49583939	+	1000	116.5	[8.891774]	[69]	[]	[]	[49583697]	[]
368_7057	chr6	36122209	36122609	+	1000	116.5	[8.891774]	[117]	[]	[]	[36122415]	[]
368_7058	chr6	79525626	79526026	+	1000	116.5	[8.891774]	[77]	[8.891774, 12.567606, 8.069409]	[76, 82, 97]	[79525801]	[79525800, 79525806, 79525821]
368_7059	chr7	1043987	1044387	+	1000	116.5	[]	[]	[12.567606]	[73]	[]	[1044147]
368_7060	chr8	10716113	10716513	+	1000	116.5	[8.069409]	[153]	[9.473919]	[71]	[10716358]	[10716276]
368_7064	chr1	153072822	153073222	+	1000	116.0	[7.7957826]	[141]	[]	[]	[153073036]	[]
368_7067	chr12	49730459	49730859	+	1000	116.0	[8.090539]	[110]	[]	[]	[49730650]	[]
368_7068	chr12	64672820	64673220	+	1000	116.0	[12.567606]	[110]	[]	[]	[64672973]	[]
368_7070	chr15	56293868	56294268	+	1000	116.0	[8.320784]	[152]	[]	[]	[56294074]	[]
368_7073	chr17	22142052	22142452	+	1000	116.0	[8.779576]	[155]	[]	[]	[22142301]	[]
368_7076	chr18	23540783	23541183	+	1000	116.0	[]	[]	[8.090539]	[142]	[]	[23541011]
368_7077	chr19	11663186	11663586	+	1000	116.0	[]	[]	[8.069409]	[171]	[]	[11663400]
368_7079	chr2	102094966	102095366	+	1000	116.0	[8.090539]	[119]	[]	[]	[102095175]	[]
368_708	chr15	35166680	35167080	+	1000	517.0	[]	[]	[8.182954]	[66]	[]	[35166846]
368_7081	chr20	62146184	62146584	+	1000	116.0	[8.805163]	[56]	[8.805163, 8.001244]	[55, 111]	[62146339]	[62146338, 62146394]
368_7083	chr21	44021611	44022011	+	1000	116.0	[8.182954]	[126]	[]	[]	[44021791]	[]
368_7087	chr4	1590162	1590562	+	1000	116.0	[]	[]	[7.7957826]	[178]	[]	[1590411]
368_7093	chr6	157763375	157763775	+	1000	116.0	[]	[]	[8.320784]	[192]	[]	[157763588]
368_7095	chr7	105232740	105233140	+	1000	116.0	[]	[]	[8.069409]	[120]	[]	[105232917]
368_7096	chr8	73747812	73748212	+	1000	116.0	[8.320784]	[118]	[]	[]	[73747998]	[]
368_7097	chrX	74277839	74278239	+	1000	116.0	[]	[]	[12.567606]	[127]	[]	[74278062]
368_7102	chr1	228477148	228477548	+	1000	115.5	[]	[]	[8.090539]	[142]	[]	[228477389]
368_7107	chr12	47207131	47207531	+	1000	115.5	[]	[]	[8.891774]	[119]	[]	[47207328]
368_7108	chr12	113669890	113670290	+	1000	115.5	[8.891774]	[104]	[8.891774]	[103]	[113670085]	[113670084]
368_7110	chr17	64022580	64022980	+	1000	115.5	[7.549868]	[94]	[]	[]	[64022770]	[]
368_7112	chr18	79974998	79975398	+	1000	115.5	[8.001244, 8.228404]	[85, 113]	[]	[]	[79975169, 79975197]	[]
368_7115	chr20	686150	686550	+	1000	115.5	[]	[]	[9.473919, 8.069409]	[64, 101]	[]	[686307, 686344]
368_7116	chr21	36437819	36438219	+	1000	115.5	[]	[]	[7.7957826]	[123]	[]	[36438025]
368_7118	chr3	34679054	34679454	+	1000	115.5	[8.182954]	[113]	[]	[]	[34679242]	[]
368_7119	chr4	38463279	38463679	+	1000	115.5	[]	[]	[8.779576, 8.069409]	[78, 137]	[]	[38463447, 38463506]
368_7122	chr6	15343459	15343859	+	1000	115.5	[]	[]	[8.001244]	[110]	[]	[15343661]
368_7123	chr6	33512121	33512521	+	1000	115.5	[8.228404]	[67]	[8.182954]	[133]	[33512276]	[33512342]
368_7129	chr9	130786124	130786524	+	1000	115.5	[]	[]	[8.182954, 8.228404]	[130, 160]	[]	[130786324, 130786354]
368_7130	chrX	15977670	15978070	+	1000	115.5	[]	[]	[8.069409]	[140]	[]	[15977891]
368_7136	chr11	7079782	7080182	+	1000	115.0	[]	[]	[8.001244, 8.228404]	[107, 164]	[]	[7079975, 7080032]
368_7137	chr11	38518016	38518416	+	1000	115.0	[]	[]	[12.567606]	[119]	[]	[38518225]
368_7140	chr12	121189611	121190011	+	1000	115.0	[8.069409]	[122]	[12.567606]	[110]	[121189833]	[121189821]
368_7144	chr19	8240337	8240737	+	1000	115.0	[8.805163]	[108]	[8.228404, 8.968127]	[171, 177]	[8240491]	[8240554, 8240560]
368_7147	chr2	223044091	223044491	+	1000	115.0	[8.228404]	[172]	[]	[]	[223044339]	[]
368_7149	chr3	13082063	13082463	+	1000	115.0	[]	[]	[12.567606]	[90]	[]	[13082243]
368_715	chr17	32142928	32143328	+	1000	515.5	[]	[]	[12.567606]	[128]	[]	[32143150]
368_7155	chr6	135318691	135319091	+	1000	115.0	[7.549868]	[168]	[]	[]	[135318920]	[]
368_7156	chr6	169454590	169454990	+	1000	115.0	[8.228404]	[154]	[]	[]	[169454830]	[]
368_7157	chr7	108037190	108037590	+	1000	115.0	[8.891774, 8.001244]	[118, 154]	[8.001244]	[70]	[108037389, 108037425]	[108037341]
368_7158	chr8	48873622	48874022	+	1000	115.0	[8.527855]	[136]	[]	[]	[48873840]	[]
368_716	chr7	1856339	1856739	+	1000	515.5	[8.968127]	[124]	[8.02331]	[83]	[1856562]	[1856521]
368_7162	chr1	35137501	35137901	+	1000	114.5	[8.320784]	[92]	[]	[]	[35137676]	[]
368_7163	chr1	154291668	154292068	+	1000	114.5	[8.891774]	[92]	[8.891774]	[91]	[154291835]	[154291834]
368_7164	chr1	247212118	247212518	+	1000	114.5	[]	[]	[8.891774]	[89]	[]	[247212277]
368_7167	chr12	105850104	105850504	+	774	114.5	[8.182954]	[60]	[]	[]	[105850257]	[]
368_7168	chr13	24864047	24864447	+	1000	114.5	[]	[]	[8.069409]	[75]	[]	[24864206]
368_717	chr7	7042479	7042879	+	1000	515.5	[12.567606]	[118]	[]	[]	[7042677]	[]
368_7171	chr18	50358778	50359178	+	1000	114.5	[]	[]	[8.891774, 8.069409]	[168, 197]	[]	[50358999, 50359028]
368_7175	chr22	23684606	23685006	+	1000	114.5	[8.228404, 8.182954, 8.090539]	[115, 121, 155]	[8.001244]	[106]	[23684795, 23684801, 23684835]	[23684786]
368_7177	chr3	122730230	122730630	+	1000	114.5	[8.779576]	[150]	[]	[]	[122730461]	[]
368_7186	chr1	234553444	234553844	+	1000	114.0	[]	[]	[8.069409]	[150]	[]	[234553677]
368_7188	chr12	75938151	75938551	+	1000	114.0	[]	[]	[8.001244]	[184]	[]	[75938355]
368_7190	chr13	110957373	110957773	+	1000	114.0	[]	[]	[8.069409]	[102]	[]	[110957555]
368_7192	chr17	43153203	43153603	+	1000	114.0	[8.891774]	[123]	[8.891774]	[122]	[43153408]	[43153407]
368_7193	chr17	46779497	46779897	+	1000	114.0	[9.473919]	[120]	[8.069409]	[142]	[46779700]	[46779722]
368_7196	chr19	29967493	29967893	+	1000	114.0	[]	[]	[8.891774]	[80]	[]	[29967665]
368_7197	chr19	51960554	51960954	+	1000	114.0	[]	[]	[8.069409]	[85]	[]	[51960735]
368_7198	chr19	55216319	55216719	+	1000	114.0	[]	[]	[12.567606]	[107]	[]	[55216488]
368_72	chr7	129720340	129720740	+	1000	766.5	[12.567606]	[133]	[]	[]	[129720569]	[]
368_7204	chr22	21632617	21633017	+	1000	114.0	[8.891774]	[142]	[]	[]	[21632768]	[]
368_7207	chr5	132318746	132319146	+	1000	114.0	[8.891774]	[103]	[8.891774]	[102]	[132318943]	[132318942]
368_721	chr1	119737163	119737563	+	1000	513.5	[]	[]	[7.7957826]	[77]	[]	[119737337]
368_7210	chr6	16097765	16098165	+	1000	114.0	[8.320784]	[98]	[]	[]	[16097946]	[]
368_7211	chr6	98834042	98834442	+	1000	114.0	[8.228404]	[128]	[]	[]	[98834248]	[]
368_7219	chr1	65423860	65424260	+	1000	113.5	[]	[]	[8.779576]	[55]	[]	[65424011]
368_722	chr2	88250307	88250707	+	1000	513.5	[]	[]	[8.891774, 8.182954]	[87, 129]	[]	[88250493, 88250535]
368_7222	chr1	180271161	180271561	+	1000	113.5	[8.891774]	[98]	[8.891774, 8.001244]	[97, 144]	[180271330]	[180271329, 180271376]
368_7223	chr1	185263747	185264147	+	893	113.5	[]	[]	[8.891774]	[168]	[]	[185263995]
368_7224	chr10	68554995	68555395	+	1000	113.5	[]	[]	[8.069409]	[126]	[]	[68555204]
368_7226	chr12	130832825	130833225	+	1000	113.5	[8.001244, 8.891774, 8.891774]	[98, 106, 124]	[]	[]	[130833020, 130833028, 130833046]	[]
368_7237	chr2	170126218	170126618	+	1000	113.5	[8.320784]	[152]	[]	[]	[170126446]	[]
368_7239	chr22	42754628	42755028	+	1000	113.5	[8.069409]	[176]	[]	[]	[42754872]	[]
368_7242	chr3	69777533	69777933	+	967	113.5	[]	[]	[8.090539]	[129]	[]	[69777744]
368_7243	chr4	95255351	95255751	+	1000	113.5	[8.001244]	[119]	[]	[]	[95255568]	[]
368_725	chr12	52662285	52662685	+	1000	512.5	[7.549868]	[111]	[]	[]	[52662487]	[]
368_7250	chr7	142804630	142805030	+	1000	113.5	[]	[]	[8.891774]	[161]	[]	[142804866]
368_7251	chr7	151272965	151273365	+	1000	113.5	[]	[]	[8.090539]	[102]	[]	[151273128]
368_7255	chr10	79093653	79094053	+	1000	113.0	[]	[]	[8.182954]	[128]	[]	[79093852]
368_7256	chr11	78292184	78292584	+	1000	113.0	[]	[]	[8.805163]	[89]	[]	[78292340]
368_7258	chr14	31031548	31031948	+	1000	113.0	[8.527855]	[107]	[]	[]	[31031713]	[]
368_7259	chr16	69404450	69404850	+	1000	113.0	[8.891774]	[69]	[]	[]	[69404616]	[]
368_726	chr12	106301847	106302247	+	1000	512.5	[7.7957826]	[244]	[8.182954]	[186]	[106302078]	[106302020]
368_727	chr15	40826089	40826489	+	1000	512.5	[12.567606]	[85]	[]	[]	[40826274]	[]
368_7270	chr3	151852050	151852450	+	1000	113.0	[8.891774]	[151]	[8.891774, 8.891774]	[150, 156]	[151852278]	[151852277, 151852283]
368_7272	chr5	72274316	72274716	+	1000	113.0	[7.549868]	[157]	[]	[]	[72274540]	[]
368_7274	chr5	112795841	112796241	+	1000	113.0	[8.02331]	[190]	[]	[]	[112796000]	[]
368_7276	chr6	42030876	42031276	+	1000	113.0	[8.891774, 8.182954]	[99, 141]	[]	[]	[42031038, 42031080]	[]
368_7278	chr6	130993485	130993885	+	1000	113.0	[8.494345]	[110]	[]	[]	[130993675]	[]
368_7279	chr7	142716638	142717038	+	1000	113.0	[8.891774]	[131]	[8.891774]	[154]	[142716866]	[142716889]
368_728	chr14	36264613	36265013	+	1000	512.0	[]	[]	[8.779576, 8.891774]	[117, 124]	[]	[36264821, 36264828]
368_7280	chr9	121333972	121334372	+	1000	113.0	[8.228404]	[93]	[9.473919]	[74]	[121334149]	[121334130]
368_7285	chr1	205344395	205344795	+	1000	112.5	[7.549868]	[125]	[]	[]	[205344616]	[]
368_7290	chr11	4882513	4882913	+	1000	112.5	[8.779576]	[178]	[]	[]	[4882756]	[]
368_7293	chr11	118742266	118742666	+	1000	112.5	[]	[]	[8.320784, 8.228404]	[75, 82]	[]	[118742423, 118742430]
368_7298	chr2	74043272	74043672	+	1000	112.5	[8.891774]	[127]	[8.891774]	[126]	[74043456]	[74043455]
368_73	chr7	6451273	6451673	+	1000	765.0	[12.567606]	[119]	[8.001244]	[74]	[6451480]	[6451435]
368_730	chr4	54571196	54571596	+	1000	512.0	[]	[]	[8.779576]	[74]	[]	[54571359]
368_7304	chr5	32147927	32148327	+	1000	112.5	[]	[]	[8.320784]	[64]	[]	[32148085]
368_7305	chr5	133941854	133942254	+	894	112.5	[]	[]	[8.069409]	[106]	[]	[133942015]
368_7307	chr6	39196649	39197049	+	1000	112.5	[8.320784]	[101]	[12.567606]	[88]	[39196842]	[39196829]
368_7308	chr6	135006555	135006955	+	1000	112.5	[]	[]	[8.779576]	[98]	[]	[135006742]
368_7309	chr7	104093250	104093650	+	1000	112.5	[8.779576]	[189]	[]	[]	[104093433]	[]
368_731	chr7	138243487	138243887	+	1000	512.0	[]	[]	[8.320784]	[155]	[]	[138243735]
368_732	chr8	127960229	127960629	+	1000	512.0	[]	[]	[8.968127]	[149]	[]	[127960434]
368_7322	chr15	74580459	74580859	+	1000	112.0	[8.779576]	[115]	[]	[]	[74580612]	[]
368_7324	chr2	235444272	235444672	+	1000	112.0	[]	[]	[12.567606, 12.567606]	[73, 101]	[]	[235444444, 235444472]
368_7326	chr21	23922090	23922490	+	1000	112.0	[]	[]	[8.001244]	[173]	[]	[23922289]
368_733	chr12	64720852	64721252	+	1000	511.5	[]	[]	[12.567606]	[114]	[]	[64721063]
368_7331	chr3	138915035	138915435	+	1000	112.0	[]	[]	[8.228404]	[123]	[]	[138915225]
368_734	chr15	87671319	87671719	+	1000	511.5	[8.891774]	[118]	[]	[]	[87671534]	[]
368_7343	chr1	67539299	67539699	+	1000	111.5	[]	[]	[8.182954, 8.779576]	[116, 133]	[]	[67539502, 67539519]
368_7344	chr1	68291950	68292350	+	1000	111.5	[]	[]	[8.891774]	[108]	[]	[68292131]
368_7347	chr1	173429839	173430239	+	1000	111.5	[8.891774]	[143]	[]	[]	[173430047]	[]
368_7349	chr10	24921392	24921792	+	1000	111.5	[8.069409]	[170]	[]	[]	[24921565]	[]
368_735	chr16	81624839	81625239	+	1000	511.5	[]	[]	[8.001244]	[94]	[]	[81625022]
368_7350	chr11	35036670	35037070	+	1000	111.5	[7.7957826]	[105]	[]	[]	[35036865]	[]
368_7352	chr12	103960536	103960936	+	1000	111.5	[]	[]	[8.779576]	[81]	[]	[103960713]
368_7353	chr14	27760325	27760725	+	1000	111.5	[]	[]	[8.182954]	[141]	[]	[27760563]
368_7354	chr14	32020958	32021358	+	1000	111.5	[8.779576]	[98]	[8.891774]	[123]	[32021112]	[32021137]
368_7357	chr2	55116042	55116442	+	1000	111.5	[]	[]	[8.891774]	[159]	[]	[55116264]
368_7358	chr3	6518728	6519128	+	1000	111.5	[8.001244]	[112]	[]	[]	[6518909]	[]
368_7380	chr11	65371277	65371677	+	1000	111.0	[8.182954]	[77]	[]	[]	[65371448]	[]
368_7387	chr20	50638598	50638998	+	1000	111.0	[]	[]	[8.069409]	[149]	[]	[50638828]
368_7388	chr22	30675448	30675848	+	1000	111.0	[]	[]	[8.779576]	[79]	[]	[30675614]
368_739	chr3	4643944	4644344	+	1000	511.0	[]	[]	[8.320784]	[89]	[]	[4644132]
368_7390	chr3	49806245	49806645	+	1000	111.0	[8.228404]	[127]	[]	[]	[49806466]	[]
368_7391	chr3	196143366	196143766	+	1000	111.0	[8.182954, 8.968127]	[87, 146]	[]	[]	[196143544, 196143603]	[]
368_7395	chr7	148753177	148753577	+	1000	111.0	[8.228404]	[116]	[8.001244, 8.891774]	[121, 127]	[148753369]	[148753374, 148753380]
368_7397	chr1	87786842	87787242	+	1000	110.5	[8.001244]	[114]	[8.228404]	[81]	[87787048]	[87787015]
368_74	chrX	153897906	153898306	+	1000	764.0	[]	[]	[8.090539]	[79]	[]	[153898080]
368_7406	chr12	12392366	12392766	+	1000	110.5	[8.891774]	[71]	[]	[]	[12392532]	[]
368_7409	chr19	57655444	57655844	+	1000	110.5	[8.069409, 8.182954, 8.527855]	[89, 118, 145]	[]	[]	[57655632, 57655661, 57655688]	[]
368_741	chr6	37103315	37103715	+	1000	510.5	[8.891774, 8.779576]	[87, 93]	[8.891774]	[64]	[37103497, 37103503]	[37103474]
368_7410	chr2	38945584	38945984	+	1000	110.5	[8.891774]	[161]	[8.891774]	[160]	[38945789]	[38945788]
368_7412	chr2	173300455	173300855	+	1000	110.5	[8.02331]	[140]	[]	[]	[173300676]	[]
368_7415	chr21	41958071	41958471	+	1000	110.5	[8.320784]	[134]	[]	[]	[41958277]	[]
368_7418	chr3	33902162	33902562	+	1000	110.5	[]	[]	[7.7957826]	[84]	[]	[33902322]
368_7420	chr3	47186333	47186733	+	1000	110.5	[8.891774]	[126]	[8.891774]	[125]	[47186559]	[47186558]
368_7423	chr6	2597483	2597883	+	1000	110.5	[]	[]	[8.320784, 8.001244, 8.069409, 8.182954]	[72, 84, 121, 143]	[]	[2597643, 2597655, 2597692, 2597714]
368_7425	chr6	106177820	106178220	+	1000	110.5	[8.891774]	[97]	[]	[]	[106177987]	[]
368_7426	chr6	157459303	157459703	+	1000	110.5	[]	[]	[7.7957826]	[155]	[]	[157459531]
368_7428	chr8	101149810	101150210	+	1000	110.5	[]	[]	[8.090539]	[224]	[]	[101150009]
368_7429	chr9	128094151	128094551	+	1000	110.5	[]	[]	[8.182954]	[125]	[]	[128094359]
368_743	chr7	87140291	87140691	+	1000	510.5	[8.090539]	[144]	[]	[]	[87140523]	[]
368_7433	chr1	19868549	19868949	+	1000	110.0	[8.069409]	[159]	[]	[]	[19868778]	[]
368_7437	chr10	5829222	5829622	+	1000	110.0	[]	[]	[8.069409]	[90]	[]	[5829405]
