#PeakID(python scan_motif.py ./ENCODE_processed_files/ATF3_idr.fa ATF3 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
886_34049	chr21	39446128	39446528	+	589	60.0	[6.3307967]	[90]	[5.902131]	[90]	[39446303]	[39446303]
886_34055	chr3	25458068	25458468	+	592	60.0	[12.965319]	[93]	[12.536653]	[93]	[25458254]	[25458254]
886_34059	chr3	47515825	47516225	+	558	60.0	[6.6017027]	[152]	[7.034206]	[152]	[47516009]	[47516009]
886_34063	chr3	176510107	176510507	+	591	60.0	[17.939297]	[111]	[17.939297]	[111]	[176510304]	[176510304]
886_34073	chr5	79520501	79520901	+	568	60.0	[6.779144]	[134]	[6.8989677]	[134]	[79520724]	[79520724]
886_34076	chr5	151249253	151249653	+	578	60.0	[12.536653]	[135]	[12.965319]	[135]	[151249485]	[151249485]
886_34077	chr5	173454348	173454748	+	592	60.0	[7.2392173]	[150]	[7.4727845]	[150]	[173454589]	[173454589]
886_3408	chr11	93973598	93973998	+	1000	414.5	[8.439688]	[114]	[8.130846]	[114]	[93973808]	[93973808]
886_34086	chr6	116923106	116923506	+	603	60.0	[7.806472]	[131]	[7.4877305]	[131]	[116923309]	[116923309]
886_34095	chr7	133003640	133004040	+	583	60.0	[12.965319]	[149]	[12.536653]	[149]	[133003831]	[133003831]
886_341	chr4	40238737	40239137	+	1000	1053.0	[7.4877305]	[93]	[7.806472]	[93]	[40238928]	[40238928]
886_3410	chr19	42396765	42397165	+	1000	414.5	[13.873739]	[122]	[14.1073065]	[122]	[42396975]	[42396975]
886_34103	chr8	144878432	144878832	+	611	60.0	[4.625799]	[198]	[5.0544653]	[198]	[144878670]	[144878670]
886_34109	chr9	135950211	135950611	+	601	60.0	[5.6226363]	[118]	[5.502812]	[118]	[135950414]	[135950414]
886_34125	chr1	64865372	64865772	+	610	59.5	[7.806472]	[96]	[7.4877305]	[96]	[64865568]	[64865568]
886_34133	chr1	206334506	206334906	+	557	59.5	[17.30608]	[122]	[17.29618]	[122]	[206334717]	[206334717]
886_34136	chr1	235541010	235541410	+	609	59.5	[13.240523]	[123]	[13.4641905]	[123]	[235541227]	[235541227]
886_3414	chr1	228168549	228168949	+	1000	414.0	[17.30608]	[103]	[17.29618, 4.037037]	[103, 143]	[228168752]	[228168752, 228168792]
886_34141	chr10	56567584	56567984	+	596	59.5	[5.902131, 12.965319, 5.0544653]	[121, 124, 172]	[6.3307967, 12.536653, 4.625799]	[121, 124, 172]	[56567769, 56567772, 56567820]	[56567769, 56567772, 56567820]
886_34146	chr10	91912786	91913186	+	564	59.5	[6.3307967]	[161]	[5.902131]	[161]	[91913018]	[91913018]
886_3415	chr10	31031635	31032035	+	1000	414.0	[16.662966]	[143]	[16.662966]	[143]	[31031864]	[31031864]
886_34157	chr12	21273886	21274286	+	608	59.5	[6.3307967]	[144]	[5.902131]	[144]	[21274112]	[21274112]
886_34159	chr12	92421711	92422111	+	559	59.5	[5.268915]	[150]	[5.687681]	[150]	[92421918]	[92421918]
886_34166	chr15	66952876	66953276	+	584	59.5	[14.1073065]	[101]	[13.873739]	[101]	[66953070]	[66953070]
886_34177	chr17	59311266	59311666	+	605	59.5	[12.536653]	[167]	[12.965319]	[167]	[59311508]	[59311508]
886_34179	chr17	82825526	82825926	+	584	59.5	[6.136028]	[136]	[6.265752]	[136]	[82825743]	[82825743]
886_3418	chr2	12074177	12074577	+	1000	414.0	[11.304774]	[92]	[11.304774]	[92]	[12074356]	[12074356]
886_34185	chr19	40090483	40090883	+	597	59.5	[5.259015]	[124]	[5.697581]	[124]	[40090707]	[40090707]
886_34197	chr20	52221385	52221785	+	609	59.5	[6.779144]	[92]	[6.8989677]	[92]	[52221553]	[52221553]
886_34199	chr21	20842116	20842516	+	591	59.5	[8.130846]	[156]	[8.439688]	[156]	[20842356]	[20842356]
886_342	chr9	128881910	128882310	+	1000	1053.0	[16.662966]	[100]	[16.662966]	[100]	[128882104]	[128882104]
886_34201	chr22	21098166	21098566	+	603	59.5	[6.3307967]	[165]	[5.902131]	[165]	[21098390]	[21098390]
886_34203	chr22	44738346	44738746	+	602	59.5	[10.665154]	[119]	[10.671558]	[119]	[44738560]	[44738560]
886_34207	chr3	152975936	152976336	+	569	59.5	[6.145928]	[137]	[6.255852]	[137]	[152976144]	[152976144]
886_34208	chr4	1209213	1209613	+	579	59.5	[10.028443]	[154]	[10.028443]	[154]	[1209457]	[1209457]
886_3421	chr5	15008486	15008886	+	1000	414.0	[6.145928]	[122]	[6.255852]	[122]	[15008692]	[15008692]
886_34216	chr5	69409756	69410156	+	566	59.5	[12.536653]	[115]	[12.965319]	[115]	[69409955]	[69409955]
886_34218	chr5	79962781	79963181	+	615	59.5	[7.837879]	[136]	[8.490212]	[136]	[79962992]	[79962992]
886_3422	chr5	134223870	134224270	+	1000	414.0	[12.78045]	[87]	[12.890374]	[87]	[134224056]	[134224056]
886_34220	chr5	129101808	129102208	+	613	59.5	[8.439688, 12.536653]	[99, 131]	[8.130846, 12.965319]	[99, 131]	[129101991, 129102023]	[129101991, 129102023]
886_34222	chr5	181138434	181138834	+	613	59.5	[4.670253]	[132]	[4.670253]	[132]	[181138612]	[181138612]
886_34224	chr6	12816128	12816528	+	614	59.5	[12.536653]	[91]	[12.965319]	[91]	[12816298]	[12816298]
886_34229	chr6	35094187	35094587	+	556	59.5	[6.136028]	[117]	[6.265752]	[117]	[35094392]	[35094392]
886_34236	chr6	163413132	163413532	+	612	59.5	[7.4727845]	[124]	[7.2392173]	[124]	[163413348]	[163413348]
886_34244	chr7	121033145	121033545	+	613	59.5	[6.73469]	[109]	[7.28318]	[109]	[121033313]	[121033313]
886_34246	chr7	127830328	127830728	+	614	59.5	[8.439688]	[250]	[8.130846]	[250]	[127830529]	[127830529]
886_34252	chr8	22224325	22224725	+	611	59.5	[7.4727845]	[182]	[7.2392173]	[182]	[22224549]	[22224549]
886_34259	chr9	116992881	116993281	+	605	59.5	[17.29618]	[111]	[17.30608]	[111]	[116993073]	[116993073]
886_3426	chr1	40057481	40057881	+	1000	413.5	[5.902131]	[122]	[6.3307967]	[122]	[40057694]	[40057694]
886_34264	chrX	136057456	136057856	+	543	59.5	[12.536653]	[91]	[12.965319]	[91]	[136057646]	[136057646]
886_34269	chr1	28942438	28942838	+	601	59.0	[8.439688]	[248]	[8.130846]	[248]	[28942673]	[28942673]
886_3428	chr11	3995945	3996345	+	1000	413.5	[11.304774]	[104]	[11.304774]	[104]	[3996112]	[3996112]
886_34280	chr1	156200117	156200517	+	610	59.0	[6.334292]	[197]	[5.902131]	[197]	[156200347]	[156200347]
886_34283	chr1	210952121	210952521	+	573	59.0	[7.4877305]	[283]	[7.806472]	[283]	[210952338]	[210952338]
886_34287	chr10	24850412	24850812	+	552	59.0	[6.136028]	[88]	[6.265752]	[88]	[24850584]	[24850584]
886_34290	chr10	92763663	92764063	+	598	59.0	[13.413666]	[93]	[13.53349]	[93]	[92763823]	[92763823]
886_34294	chr11	33560683	33561083	+	574	59.0	[12.536653]	[165]	[12.965319]	[165]	[33560918]	[33560918]
886_343	chr1	39158616	39159016	+	1000	1052.0	[16.662966]	[104]	[16.662966]	[104]	[39158816]	[39158816]
886_3431	chr5	138543031	138543431	+	1000	413.5	[11.688987]	[111]	[11.260322]	[111]	[138543232]	[138543232]
886_34317	chr16	24524544	24524944	+	584	59.0	[4.7366085, 6.779144]	[74, 97]	[4.7305465, 6.8989677]	[74, 97]	[24524698, 24524721]	[24524698, 24524721]
886_34321	chr16	83019957	83020357	+	604	59.0	[17.939297]	[107]	[17.939297]	[107]	[83020163]	[83020163]
886_3433	chr6	36908807	36909207	+	1000	413.5	[11.304774, 4.670253]	[109, 124]	[11.304774, 4.670253]	[109, 124]	[36908998, 36909013]	[36908998, 36909013]
886_34332	chr19	14650909	14651309	+	599	59.0	[11.8935375]	[122]	[12.332103]	[122]	[14651102]	[14651102]
886_34333	chr19	19174743	19175143	+	584	59.0	[8.172357]	[112]	[7.9426265]	[112]	[19174899]	[19174899]
886_34335	chr19	39398107	39398507	+	552	59.0	[4.040532]	[66]	[]	[]	[39398270]	[]
886_3434	chr7	56105536	56105936	+	1000	413.5	[12.77055]	[118]	[12.900274]	[118]	[56105743]	[56105743]
886_3435	chr1	119083459	119083859	+	1000	413.0	[8.439688]	[105]	[8.130846]	[105]	[119083663]	[119083663]
886_34356	chr3	143628865	143629265	+	604	59.0	[12.332103]	[135]	[11.8935375]	[135]	[143629091]	[143629091]
886_34358	chr4	686430	686830	+	583	59.0	[13.873739]	[140]	[14.1073065]	[140]	[686656]	[686656]
886_34365	chr5	54259433	54259833	+	603	59.0	[4.040532]	[137]	[]	[]	[54259593]	[]
886_3437	chr19	49118928	49119328	+	1000	413.0	[12.332103]	[108]	[11.8935375]	[108]	[49119133]	[49119133]
886_34370	chr5	134153688	134154088	+	577	59.0	[12.536653]	[129]	[12.965319]	[129]	[134153893]	[134153893]
886_34374	chr5	159575009	159575409	+	605	59.0	[6.265752]	[158]	[6.136028]	[158]	[159575221]	[159575221]
886_34385	chr6	36405823	36406223	+	597	59.0	[5.687681]	[97]	[5.268915]	[97]	[36405981]	[36405981]
886_34386	chr6	37118615	37119015	+	546	59.0	[7.2392173]	[192]	[7.4727845]	[192]	[37118772]	[37118772]
886_34393	chr6	152893421	152893821	+	604	59.0	[4.625799]	[180]	[5.0544653]	[180]	[152893655]	[152893655]
886_34395	chr6	157386564	157386964	+	596	59.0	[11.304774]	[103]	[11.304774]	[103]	[157386762]	[157386762]
886_34399	chr7	6348781	6349181	+	586	59.0	[13.4641905]	[105]	[13.240523]	[105]	[6348966]	[6348966]
886_344	chr1	109984478	109984878	+	1000	1051.5	[16.662966]	[99]	[16.662966]	[99]	[109984674]	[109984674]
886_34407	chr7	135964316	135964716	+	582	59.0	[5.902131]	[102]	[6.3307967]	[102]	[135964511]	[135964511]
886_34417	chr8	129583609	129584009	+	609	59.0	[]	[]	[4.037037]	[151]	[]	[129583843]
886_34421	chr9	99073690	99074090	+	601	59.0	[7.4727845]	[179]	[7.2392173]	[179]	[99073926]	[99073926]
886_34425	chr9	137138064	137138464	+	587	59.0	[11.688987]	[122]	[11.260322]	[122]	[137138279]	[137138279]
886_3443	chr11	67563614	67564014	+	1000	412.5	[7.837879]	[140]	[8.490212]	[140]	[67563787]	[67563787]
886_34430	chr1	3867309	3867709	+	602	58.5	[4.037037]	[165]	[]	[]	[3867533]	[]
886_34431	chr1	11505844	11506244	+	590	58.5	[5.259015]	[170]	[5.697581]	[170]	[11506068]	[11506068]
886_34432	chr1	14600367	14600767	+	556	58.5	[13.53349]	[97]	[13.413666]	[97]	[14600545]	[14600545]
886_34433	chr1	15622166	15622566	+	585	58.5	[7.4727845]	[229]	[7.2392173]	[229]	[15622408]	[15622408]
886_34446	chr1	201085307	201085707	+	568	58.5	[]	[]	[4.037037]	[191]	[]	[201085459]
886_3445	chr21	42644257	42644657	+	1000	412.5	[12.965319]	[97]	[12.536653]	[97]	[42644451]	[42644451]
886_34455	chr10	95532008	95532408	+	570	58.5	[]	[]	[4.037037]	[163]	[]	[95532230]
886_34456	chr10	103139792	103140192	+	553	58.5	[5.697581]	[127]	[5.259015]	[127]	[103139977]	[103139977]
886_3446	chr22	16810194	16810594	+	1000	412.5	[4.670253]	[66]	[4.670253]	[66]	[16810354]	[16810354]
886_34464	chr11	65859982	65860382	+	592	58.5	[4.037037]	[97]	[]	[]	[65860154]	[]
886_3447	chr10	125973227	125973627	+	1000	412.0	[4.670253, 11.688987]	[79, 115]	[4.670253, 11.260322]	[79, 115]	[125973406, 125973442]	[125973406, 125973442]
886_34479	chr15	75647695	75648095	+	591	58.5	[4.0306325]	[115]	[4.037037]	[115]	[75647891]	[75647891]
886_34487	chr17	51427136	51427536	+	576	58.5	[6.136028]	[205]	[6.265752]	[205]	[51427380]	[51427380]
886_34488	chr17	60510722	60511122	+	598	58.5	[11.8935375]	[101]	[12.332103]	[101]	[60510909]	[60510909]
886_34494	chr18	22455347	22455747	+	601	58.5	[12.965319]	[103]	[12.536653]	[103]	[22455537]	[22455537]
886_34495	chr19	8154429	8154829	+	602	58.5	[4.037037]	[99]	[]	[]	[8154612]	[]
886_34498	chr19	13836822	13837222	+	589	58.5	[4.625799]	[155]	[5.0544653]	[155]	[13837027]	[13837027]
886_345	chr12	93373069	93373469	+	1000	1051.5	[4.037037]	[135]	[]	[]	[93373295]	[]
886_3450	chr10	73908962	73909362	+	1000	411.5	[11.304774]	[118]	[11.304774]	[118]	[73909159]	[73909159]
886_34500	chr19	18612667	18613067	+	604	58.5	[13.240523]	[113]	[13.4641905]	[113]	[18612865]	[18612865]
886_34502	chr19	29952092	29952492	+	596	58.5	[4.670253]	[191]	[4.670253]	[191]	[29952341]	[29952341]
886_34511	chr20	1187870	1188270	+	601	58.5	[4.670253]	[124]	[4.670253]	[124]	[1188089]	[1188089]
886_34528	chr3	21186968	21187368	+	552	58.5	[5.902131, 12.965319]	[162, 165]	[6.3307967, 12.536653]	[162, 165]	[21187121, 21187124]	[21187121, 21187124]
886_34529	chr3	23934251	23934651	+	575	58.5	[12.536653]	[132]	[12.965319]	[132]	[23934464]	[23934464]
886_34531	chr3	67000054	67000454	+	584	58.5	[6.8545146]	[106]	[7.163356]	[106]	[67000216]	[67000216]
886_34535	chr3	197457563	197457963	+	576	58.5	[12.78045]	[117]	[12.890374]	[117]	[197457774]	[197457774]
886_34536	chr4	109811675	109812075	+	589	58.5	[8.130846]	[86]	[8.439688]	[86]	[109811849]	[109811849]
886_34541	chr5	36172916	36173316	+	546	58.5	[4.037037, 12.536653, 6.3307967]	[104, 112, 115]	[12.965319, 5.902131]	[112, 115]	[36173116, 36173124, 36173127]	[36173124, 36173127]
886_34544	chr5	132677118	132677518	+	600	58.5	[6.6060014]	[156]	[6.8296685]	[156]	[132677345]	[132677345]
886_34545	chr5	171724773	171725173	+	584	58.5	[11.8935375]	[108]	[12.332103]	[108]	[171724975]	[171724975]
886_34546	chr6	5300563	5300963	+	597	58.5	[5.268915, 6.3307967]	[84, 87]	[5.687681, 5.902131]	[84, 87]	[5300727, 5300730]	[5300727, 5300730]
886_34547	chr6	11682666	11683066	+	585	58.5	[8.011022]	[164]	[8.559512]	[164]	[11682838]	[11682838]
886_3455	chrX	111680968	111681368	+	1000	411.5	[6.145928]	[104]	[6.255852]	[104]	[111681171]	[111681171]
886_34557	chr6	36051317	36051717	+	593	58.5	[9.581676]	[87]	[9.467933]	[87]	[36051487]	[36051487]
886_34560	chr6	43173506	43173906	+	580	58.5	[12.322203]	[188]	[11.903437]	[188]	[43173755]	[43173755]
886_34565	chr6	150145680	150146080	+	568	58.5	[]	[]	[4.037037]	[205]	[]	[150145914]
886_3457	chr1	244047575	244047975	+	1000	411.0	[5.697581, 9.467933]	[94, 102]	[5.259015, 9.581676]	[94, 102]	[244047766, 244047774]	[244047766, 244047774]
886_34573	chr7	128532115	128532515	+	598	58.5	[4.040532]	[113]	[]	[]	[128532297]	[]
886_34575	chr7	139525271	139525671	+	601	58.5	[5.502812]	[117]	[5.6226363]	[117]	[139525467]	[139525467]
886_34588	chr8	129418081	129418481	+	602	58.5	[7.2392173]	[164]	[7.4727845]	[164]	[129418319]	[129418319]
886_34589	chr9	280549	280949	+	560	58.5	[7.4877305]	[96]	[7.806472]	[96]	[280725]	[280725]
886_3459	chr19	733864	734264	+	1000	411.0	[17.29618]	[100]	[17.30608]	[100]	[734064]	[734064]
886_34591	chr9	112258125	112258525	+	584	58.5	[12.536653]	[151]	[12.965319]	[151]	[112258349]	[112258349]
886_34598	chrX	134537301	134537701	+	575	58.5	[5.0544653, 4.179032]	[85, 111]	[4.625799, 4.493954]	[85, 111]	[134537480, 134537506]	[134537480, 134537506]
886_3460	chr1	9145206	9145606	+	1000	410.5	[16.662966]	[102]	[16.662966]	[102]	[9145406]	[9145406]
886_34617	chr1	201097428	201097828	+	555	58.0	[4.037037]	[102]	[]	[]	[201097624]	[]
886_34619	chr1	205692685	205693085	+	576	58.0	[12.536653]	[121]	[12.965319]	[121]	[205692872]	[205692872]
886_34623	chr1	236989616	236990016	+	571	58.0	[7.806472]	[201]	[7.4877305]	[201]	[236989857]	[236989857]
886_34633	chr10	96093510	96093910	+	575	58.0	[11.304774]	[110]	[11.304774]	[110]	[96093704]	[96093704]
886_3464	chr6	135323149	135323549	+	1000	410.5	[4.037037]	[85]	[]	[]	[135323302]	[]
886_34672	chr2	42315084	42315484	+	579	58.0	[6.136028]	[101]	[6.265752]	[101]	[42315272]	[42315272]
886_34679	chr2	223386975	223387375	+	601	58.0	[13.413666]	[90]	[13.53349]	[90]	[223387164]	[223387164]
886_34681	chr20	44959379	44959779	+	569	58.0	[7.4727845]	[95]	[7.2392173]	[95]	[44959538]	[44959538]
886_3469	chr3	196757908	196758308	+	1000	410.0	[7.49763]	[140]	[7.7965717]	[140]	[196758145]	[196758145]
886_34696	chr3	6417163	6417563	+	559	58.0	[6.779144]	[108]	[6.8989677]	[108]	[6417364]	[6417364]
886_34698	chr3	43406063	43406463	+	595	58.0	[7.2392173]	[74]	[7.4727845]	[74]	[43406218]	[43406218]
886_347	chr1	227563241	227563641	+	1000	1049.0	[7.4727845]	[88]	[7.2392173]	[88]	[227563419]	[227563419]
886_34703	chr5	32398829	32399229	+	581	58.0	[7.2392173]	[186]	[7.4727845]	[186]	[32399056]	[32399056]
886_34705	chr5	151447401	151447801	+	558	58.0	[4.670253]	[94]	[4.670253]	[94]	[151447593]	[151447593]
886_34716	chr6	53294286	53294686	+	569	58.0	[7.806472]	[335]	[7.4877305]	[335]	[53294535]	[53294535]
886_34719	chr6	102904780	102905180	+	545	58.0	[17.939297]	[154]	[17.939297]	[154]	[102905002]	[102905002]
886_34724	chr7	27671675	27672075	+	594	58.0	[12.536653]	[106]	[12.965319]	[106]	[27671866]	[27671866]
886_34725	chr7	45001446	45001846	+	581	58.0	[11.304774]	[99]	[11.304774]	[99]	[45001624]	[45001624]
886_34729	chr7	120997397	120997797	+	559	58.0	[10.661659]	[83]	[10.671558]	[83]	[120997575]	[120997575]
886_3473	chr13	49247668	49248068	+	1000	409.5	[17.29618, 4.037037]	[96, 136]	[17.30608]	[96]	[49247863, 49247903]	[49247863]
886_34736	chr8	99093918	99094318	+	541	58.0	[12.322203]	[108]	[11.903437]	[108]	[99094113]	[99094113]
886_3474	chr3	58059571	58059971	+	1000	409.5	[7.4877305]	[118]	[7.806472]	[118]	[58059787]	[58059787]
886_3475	chr6	119311551	119311951	+	1000	409.5	[11.260322]	[100]	[11.688987]	[100]	[119311740]	[119311740]
886_3476	chr7	65081140	65081540	+	1000	409.5	[16.662966, 10.028443]	[104, 129]	[16.662966, 10.028443]	[104, 129]	[65081344, 65081369]	[65081344, 65081369]
886_34762	chr10	62916103	62916503	+	587	57.5	[5.687681]	[151]	[5.268915]	[151]	[62916337]	[62916337]
886_34766	chr10	110797383	110797783	+	546	57.5	[17.939297]	[103]	[17.939297]	[103]	[110797578]	[110797578]
886_34767	chr10	129219318	129219718	+	577	57.5	[17.30608]	[172]	[4.037037, 17.29618]	[167, 172]	[129219554]	[129219549, 129219554]
886_3477	chr1	1318187	1318587	+	1000	409.0	[5.902131]	[54]	[6.3307967]	[54]	[1318339]	[1318339]
886_34775	chr11	86570001	86570401	+	584	57.5	[13.413666]	[102]	[13.53349]	[102]	[86570192]	[86570192]
886_34800	chr18	70024234	70024634	+	545	57.5	[4.6076975]	[107]	[4.0652885]	[107]	[70024419]	[70024419]
886_34809	chr2	10793010	10793410	+	592	57.5	[]	[]	[4.037037]	[141]	[]	[10793181]
886_34823	chr20	595496	595896	+	586	57.5	[7.837879]	[140]	[8.490212]	[140]	[595729]	[595729]
886_34826	chr20	3076730	3077130	+	588	57.5	[12.78045]	[110]	[12.890374]	[110]	[3076931]	[3076931]
886_34833	chr22	22566801	22567201	+	581	57.5	[6.8989677]	[141]	[6.779144]	[141]	[22566969]	[22566969]
886_34835	chr22	23433025	23433425	+	576	57.5	[7.806472]	[109]	[7.4877305]	[109]	[23433220]	[23433220]
886_34837	chr3	6612073	6612473	+	596	57.5	[5.697581, 8.439688, 6.779144]	[174, 219, 237]	[5.259015, 8.130846, 6.8989677]	[174, 219, 237]	[6612244, 6612289, 6612307]	[6612244, 6612289, 6612307]
886_34838	chr3	32640949	32641349	+	592	57.5	[12.536653, 12.322203]	[121, 136]	[12.965319, 11.903437]	[121, 136]	[32641142, 32641157]	[32641142, 32641157]
886_34840	chr3	71542784	71543184	+	587	57.5	[4.084406]	[194]	[]	[]	[71543022]	[]
886_34844	chr4	25259006	25259406	+	589	57.5	[8.439688]	[89]	[8.130846]	[89]	[25259170]	[25259170]
886_34846	chr4	78566115	78566515	+	590	57.5	[5.687681]	[120]	[5.268915]	[120]	[78566331]	[78566331]
886_34852	chr5	95866708	95867108	+	588	57.5	[7.562675]	[67]	[7.562675]	[67]	[95866860]	[95866860]
886_34866	chr6	108294392	108294792	+	590	57.5	[5.0544653]	[182]	[4.625799]	[182]	[108294605]	[108294605]
886_34869	chr6	147049251	147049651	+	583	57.5	[]	[]	[4.037037]	[127]	[]	[147049416]
886_3487	chr12	108972355	108972755	+	1000	408.5	[16.662966]	[103]	[16.662966]	[103]	[108972553]	[108972553]
886_34872	chr6	166644203	166644603	+	593	57.5	[17.29618]	[101]	[17.30608]	[101]	[166644396]	[166644396]
886_3488	chr16	68023043	68023443	+	1000	408.5	[16.662966]	[104]	[16.662966]	[104]	[68023234]	[68023234]
886_349	chr15	38589477	38589877	+	1000	1047.0	[]	[]	[4.037037]	[103]	[]	[38589678]
886_34902	chr1	19845575	19845975	+	550	57.0	[6.136028]	[87]	[6.265752]	[87]	[19845745]	[19845745]
886_34907	chr1	109793958	109794358	+	586	57.0	[4.670253]	[128]	[4.670253]	[128]	[109794178]	[109794178]
886_34912	chr10	30314052	30314452	+	569	57.0	[12.536653]	[93]	[12.965319]	[93]	[30314228]	[30314228]
886_34917	chr10	97401171	97401571	+	569	57.0	[6.8296685]	[93]	[6.6060014]	[93]	[97401339]	[97401339]
886_34918	chr11	3080117	3080517	+	541	57.0	[8.439688]	[67]	[8.130846]	[67]	[3080271]	[3080271]
886_34928	chr12	28033533	28033933	+	586	57.0	[5.697581]	[108]	[5.259015]	[108]	[28033725]	[28033725]
886_34932	chr12	111160589	111160989	+	563	57.0	[8.130846]	[138]	[8.439688]	[138]	[111160806]	[111160806]
886_34935	chr14	95231067	95231467	+	561	57.0	[6.265752]	[88]	[6.136028]	[88]	[95231253]	[95231253]
886_34937	chr15	72784276	72784676	+	573	57.0	[11.688987]	[115]	[11.260322]	[115]	[72784481]	[72784481]
886_3494	chr1	150876721	150877121	+	1000	408.0	[10.671558]	[127]	[10.661659]	[127]	[150876944]	[150876944]
886_34940	chr16	12024419	12024819	+	586	57.0	[7.4877305]	[135]	[7.806472]	[135]	[12024645]	[12024645]
886_3495	chr12	55925351	55925751	+	1000	408.0	[5.259015]	[153]	[5.697581]	[153]	[55925593]	[55925593]
886_34955	chr18	50947843	50948243	+	576	57.0	[]	[]	[4.037037]	[79]	[]	[50948014]
886_3496	chr15	50418047	50418447	+	1000	408.0	[7.034206, 5.902131]	[95, 146]	[6.6017027, 6.3307967]	[95, 146]	[50418219, 50418270]	[50418219, 50418270]
886_34969	chr2	68254501	68254901	+	545	57.0	[]	[]	[4.7275214]	[315]	[]	[68254723]
886_34970	chr2	106077571	106077971	+	565	57.0	[12.322203]	[142]	[11.903437]	[142]	[106077775]	[106077775]
886_34975	chr20	23449410	23449810	+	567	57.0	[12.332103]	[121]	[11.8935375]	[121]	[23449616]	[23449616]
886_34977	chr20	34220539	34220939	+	568	57.0	[4.670253]	[174]	[4.670253]	[174]	[34220717]	[34220717]
886_35	chr6	26285456	26285856	+	1000	1532.0	[17.29618]	[101]	[17.30608]	[101]	[26285657]	[26285657]
886_35003	chr3	52696064	52696464	+	560	57.0	[8.439688]	[115]	[8.130846]	[115]	[52696242]	[52696242]
886_35006	chr3	179657467	179657867	+	581	57.0	[6.136028]	[149]	[6.265752]	[149]	[179657716]	[179657716]
886_35015	chr5	79676347	79676747	+	587	57.0	[6.136028]	[104]	[6.265752]	[104]	[79676539]	[79676539]
886_35019	chr6	10180646	10181046	+	587	57.0	[12.965319]	[116]	[12.536653]	[116]	[10180860]	[10180860]
886_35023	chr6	28554099	28554499	+	582	57.0	[6.145928]	[93]	[6.255852]	[93]	[28554255]	[28554255]
886_35026	chr6	87436478	87436878	+	572	57.0	[5.268915, 6.3307967]	[165, 168]	[5.687681, 5.902131]	[165, 168]	[87436677, 87436680]	[87436677, 87436680]
886_35035	chr7	99256895	99257295	+	557	57.0	[6.255852]	[225]	[6.145928]	[225]	[99257070]	[99257070]
886_35036	chr7	99372290	99372690	+	577	57.0	[6.136028]	[100]	[6.265752]	[100]	[99372467]	[99372467]
