#PeakID(python scan_motif.py ./ENCODE_processed_files/ARID1B_idr.fa ARID1B --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
892_9485	chr6	31637847	31638247	+	1000	214.5	[9.257497]	[158]	[]	[]	[31638087]	[]
892_9486	chr6	133740244	133740644	+	1000	214.5	[]	[]	[9.257497]	[62]	[]	[133740395]
892_9489	chr9	110370378	110370778	+	1000	214.5	[]	[]	[9.257497]	[177]	[]	[110370624]
892_949	chr17	78272159	78272559	+	1000	931.0	[9.257497, 9.257497]	[54, 141]	[]	[]	[78272311, 78272398]	[]
892_9493	chr10	74921384	74921784	+	1000	214.0	[9.257497]	[85]	[]	[]	[74921568]	[]
892_9494	chr10	97887403	97887803	+	1000	214.0	[]	[]	[9.257497]	[120]	[]	[97887617]
892_9495	chr10	113063412	113063812	+	1000	214.0	[9.257497]	[174]	[]	[]	[113063628]	[]
892_95	chr7	73886018	73886418	+	1000	1638.5	[9.257497]	[134]	[9.257497]	[54]	[73886252]	[73886172]
892_9502	chr2	20050152	20050552	+	1000	214.0	[]	[]	[9.257497]	[151]	[]	[20050365]
892_9503	chr2	68536026	68536426	+	1000	214.0	[9.257497]	[142]	[]	[]	[68536259]	[]
892_9504	chr2	171208704	171209104	+	1000	214.0	[9.257497]	[148]	[]	[]	[171208887]	[]
892_9505	chr20	22928677	22929077	+	1000	214.0	[9.257497]	[163]	[9.257497]	[134]	[22928874]	[22928845]
892_9506	chr21	14657654	14658054	+	1000	214.0	[9.257497]	[109]	[]	[]	[14657848]	[]
892_9507	chr3	142439361	142439761	+	1000	214.0	[9.257497]	[148]	[]	[]	[142439605]	[]
892_951	chr16	20746946	20747346	+	1000	930.0	[]	[]	[9.257497]	[117]	[]	[20747151]
892_9510	chr6	2993701	2994101	+	1000	214.0	[]	[]	[9.257497]	[196]	[]	[2993930]
892_9512	chr8	6570362	6570762	+	1000	214.0	[9.257497, 9.257497]	[133, 146]	[]	[]	[6570556, 6570569]	[]
892_9514	chr8	133271680	133272080	+	1000	214.0	[]	[]	[9.257497, 9.257497, 9.257497]	[61, 100, 136]	[]	[133271834, 133271873, 133271909]
892_9515	chr8	144691579	144691979	+	1000	214.0	[]	[]	[9.257497]	[109]	[]	[144691767]
892_9516	chrX	77938054	77938454	+	1000	214.0	[]	[]	[9.257497, 9.257497]	[87, 139]	[]	[77938220, 77938272]
892_9517	chr10	46031904	46032304	+	1000	213.5	[9.257497]	[160]	[]	[]	[46032148]	[]
892_9518	chr11	12687082	12687482	+	1000	213.5	[9.257497, 9.257497]	[99, 104]	[]	[]	[12687262, 12687267]	[]
892_9519	chr11	74641394	74641794	+	1000	213.5	[]	[]	[9.257497]	[186]	[]	[74641635]
892_952	chr3	142315935	142316335	+	1000	930.0	[9.257497]	[66]	[9.257497]	[96]	[142316098]	[142316128]
892_9520	chr13	20993550	20993950	+	1000	213.5	[]	[]	[9.257497]	[119]	[]	[20993744]
892_9521	chr14	81434224	81434624	+	1000	213.5	[9.257497]	[88]	[]	[]	[81434403]	[]
892_9525	chr18	54197748	54198148	+	1000	213.5	[9.257497]	[91]	[]	[]	[54197939]	[]
892_9527	chr2	54574367	54574767	+	1000	213.5	[9.257497]	[92]	[9.257497]	[168]	[54574525]	[54574601]
892_9529	chr20	50638565	50638965	+	1000	213.5	[]	[]	[9.257497]	[200]	[]	[50638811]
892_953	chr11	43952350	43952750	+	1000	929.5	[9.257497]	[60]	[]	[]	[43952508]	[]
892_9530	chr22	20784223	20784623	+	1000	213.5	[]	[]	[9.257497]	[94]	[]	[20784409]
892_9531	chr3	130870418	130870818	+	1000	213.5	[]	[]	[9.257497, 9.257497]	[112, 162]	[]	[130870593, 130870643]
892_9536	chr6	70281920	70282320	+	1000	213.5	[9.257497]	[86]	[]	[]	[70282106]	[]
892_9537	chr6	139424010	139424410	+	1000	213.5	[9.257497, 9.257497]	[93, 122]	[]	[]	[139424179, 139424208]	[]
892_9538	chr7	20787065	20787465	+	1000	213.5	[]	[]	[9.257497, 9.257497]	[137, 142]	[]	[20787268, 20787273]
892_954	chr7	100510738	100511138	+	1000	929.5	[9.257497, 9.257497]	[95, 130]	[]	[]	[100510931, 100510966]	[]
892_9540	chr7	106590404	106590804	+	1000	213.5	[]	[]	[9.257497]	[181]	[]	[106590648]
892_9541	chr7	135661354	135661754	+	1000	213.5	[]	[]	[9.257497, 9.257497]	[71, 99]	[]	[135661525, 135661553]
892_9543	chr9	4831988	4832388	+	1000	213.5	[]	[]	[9.257497]	[144]	[]	[4832202]
892_9544	chr9	94238734	94239134	+	1000	213.5	[9.257497, 9.257497]	[116, 126]	[]	[]	[94238902, 94238912]	[]
892_9545	chr9	96574903	96575303	+	1000	213.5	[]	[]	[9.257497]	[136]	[]	[96575121]
892_9546	chr9	110432285	110432685	+	1000	213.5	[9.257497, 9.257497]	[94, 138]	[]	[]	[110432453, 110432497]	[]
892_9548	chr1	38969072	38969472	+	1000	213.0	[]	[]	[9.257497]	[151]	[]	[38969299]
892_9549	chr1	92973607	92974007	+	1000	213.0	[]	[]	[9.257497]	[184]	[]	[92973828]
892_955	chr9	98576318	98576718	+	1000	929.5	[9.257497]	[131]	[]	[]	[98576523]	[]
892_9552	chr11	76825868	76826268	+	1000	213.0	[]	[]	[9.257497]	[280]	[]	[76826086]
892_9554	chr12	83196651	83197051	+	1000	213.0	[]	[]	[9.257497]	[195]	[]	[83196877]
892_9555	chr13	40681354	40681754	+	1000	213.0	[]	[]	[9.257497]	[105]	[]	[40681550]
892_9556	chr14	67715716	67716116	+	1000	213.0	[]	[]	[9.257497]	[90]	[]	[67715896]
892_9557	chr16	72554963	72555363	+	1000	213.0	[]	[]	[9.257497]	[78]	[]	[72555115]
892_9558	chr17	15956076	15956476	+	1000	213.0	[9.257497]	[143]	[]	[]	[15956288]	[]
892_9559	chr17	42087276	42087676	+	1000	213.0	[9.257497]	[201]	[9.257497]	[171]	[42087521]	[42087491]
892_956	chr1	203005328	203005728	+	1000	929.0	[]	[]	[9.257497]	[125]	[]	[203005552]
892_9562	chr2	200868626	200869026	+	1000	213.0	[9.257497]	[97]	[]	[]	[200868800]	[]
892_9564	chr3	191328711	191329111	+	1000	213.0	[9.257497]	[224]	[]	[]	[191328908]	[]
892_9565	chr4	74394725	74395125	+	1000	213.0	[9.257497]	[67]	[]	[]	[74394887]	[]
892_9567	chr5	1171279	1171679	+	1000	213.0	[9.257497]	[133]	[]	[]	[1171484]	[]
892_9569	chr6	34611074	34611474	+	1000	213.0	[9.257497]	[122]	[]	[]	[34611276]	[]
892_957	chr2	46339951	46340351	+	1000	929.0	[9.257497]	[105]	[]	[]	[46340150]	[]
892_9570	chr6	40378149	40378549	+	1000	213.0	[]	[]	[9.257497]	[88]	[]	[40378308]
892_9576	chrX	136847899	136848299	+	1000	213.0	[9.257497]	[156]	[]	[]	[136848112]	[]
892_9578	chr1	45323820	45324220	+	1000	212.5	[]	[]	[9.257497, 9.257497]	[113, 151]	[]	[45324022, 45324060]
892_958	chr1	113040105	113040505	+	1000	928.5	[9.257497]	[98]	[9.257497]	[139]	[113040299]	[113040340]
892_9581	chr12	105895165	105895565	+	1000	212.5	[]	[]	[9.257497, 9.257497]	[124, 159]	[]	[105895363, 105895398]
892_9582	chr15	82146912	82147312	+	1000	212.5	[]	[]	[9.257497]	[142]	[]	[82147121]
892_9588	chr2	208929407	208929807	+	1000	212.5	[9.257497]	[89]	[]	[]	[208929561]	[]
892_959	chr12	62910541	62910941	+	1000	928.5	[9.257497, 9.257497]	[123, 148]	[9.257497]	[73]	[62910755, 62910780]	[62910705]
892_9591	chr21	43698503	43698903	+	1000	212.5	[9.257497]	[71]	[]	[]	[43698664]	[]
892_9595	chr3	143974865	143975265	+	1000	212.5	[]	[]	[9.257497]	[184]	[]	[143975108]
892_9596	chr3	182766060	182766460	+	1000	212.5	[]	[]	[9.257497]	[152]	[]	[182766297]
892_9597	chr4	7838133	7838533	+	1000	212.5	[]	[]	[9.257497]	[118]	[]	[7838329]
892_9598	chr4	74330417	74330817	+	1000	212.5	[9.257497]	[128]	[]	[]	[74330600]	[]
892_96	chr9	129863026	129863426	+	1000	1632.5	[]	[]	[9.257497]	[115]	[]	[129863235]
892_960	chr12	591522	591922	+	1000	928.0	[9.257497, 9.257497]	[124, 129]	[]	[]	[591721, 591726]	[]
892_9600	chr7	12588515	12588915	+	1000	212.5	[9.257497]	[59]	[9.257497]	[137]	[12588672]	[12588750]
892_9603	chrX	66015166	66015566	+	1000	212.5	[9.257497]	[168]	[]	[]	[66015387]	[]
892_9605	chr1	74730095	74730495	+	1000	212.0	[9.257497]	[140]	[]	[]	[74730311]	[]
892_9606	chr1	193079170	193079570	+	1000	212.0	[]	[]	[9.257497]	[134]	[]	[193079403]
892_9607	chr1	203679249	203679649	+	1000	212.0	[]	[]	[9.257497]	[106]	[]	[203679441]
892_9608	chr11	44760847	44761247	+	1000	212.0	[9.257497]	[60]	[]	[]	[44761001]	[]
892_961	chr21	45411475	45411875	+	1000	928.0	[9.257497, 9.257497]	[103, 144]	[]	[]	[45411678, 45411719]	[]
892_9611	chr18	35505986	35506386	+	1000	212.0	[9.257497, 9.257497]	[88, 118]	[]	[]	[35506171, 35506201]	[]
892_9612	chr18	54873154	54873554	+	1000	212.0	[]	[]	[9.257497]	[119]	[]	[54873371]
892_9613	chr19	9060729	9061129	+	1000	212.0	[9.257497]	[68]	[9.257497]	[112]	[9060891]	[9060935]
892_9614	chr19	41432463	41432863	+	1000	212.0	[]	[]	[9.257497]	[140]	[]	[41432685]
892_9615	chr21	31382017	31382417	+	1000	212.0	[9.257497, 9.257497]	[101, 144]	[]	[]	[31382197, 31382240]	[]
892_9617	chr3	32596581	32596981	+	1000	212.0	[9.257497]	[119]	[9.257497]	[150]	[32596778]	[32596809]
892_9619	chr3	184006164	184006564	+	1000	212.0	[9.257497]	[77]	[]	[]	[184006335]	[]
892_962	chrX	108558224	108558624	+	1000	928.0	[]	[]	[9.257497]	[105]	[]	[108558424]
892_9620	chr4	123593605	123594005	+	1000	212.0	[]	[]	[9.257497, 9.257497]	[81, 147]	[]	[123593775, 123593841]
892_9622	chr4	173147721	173148121	+	1000	212.0	[]	[]	[9.257497]	[93]	[]	[173147914]
892_9623	chr5	7714213	7714613	+	1000	212.0	[]	[]	[9.257497]	[140]	[]	[7714431]
892_9624	chr5	133963081	133963481	+	1000	212.0	[9.257497]	[95]	[]	[]	[133963248]	[]
892_9625	chr5	141521140	141521540	+	1000	212.0	[]	[]	[9.257497]	[149]	[]	[141521336]
892_9626	chr6	26330913	26331313	+	1000	212.0	[]	[]	[9.257497]	[125]	[]	[26331117]
892_9628	chr7	50333300	50333700	+	1000	212.0	[9.257497, 9.257497]	[79, 110]	[9.257497]	[139]	[50333479, 50333510]	[50333539]
892_9629	chr7	50696950	50697350	+	1000	212.0	[]	[]	[9.257497]	[155]	[]	[50697191]
892_9630	chr7	99686243	99686643	+	1000	212.0	[]	[]	[9.257497]	[170]	[]	[99686484]
892_964	chr1	117644995	117645395	+	1000	925.5	[9.257497, 9.257497]	[95, 129]	[]	[]	[117645182, 117645216]	[]
892_9644	chr13	49062300	49062700	+	1000	211.5	[9.257497]	[101]	[]	[]	[49062458]	[]
892_9646	chr17	29654339	29654739	+	1000	211.5	[9.257497]	[148]	[]	[]	[29654547]	[]
892_9647	chr17	57553516	57553916	+	1000	211.5	[9.257497]	[148]	[9.257497]	[118]	[57553763]	[57553733]
892_965	chr10	71638715	71639115	+	1000	925.5	[]	[]	[9.257497]	[137]	[]	[71638939]
892_9650	chr20	50767239	50767639	+	1000	211.5	[9.257497]	[192]	[]	[]	[50767478]	[]
892_9651	chr3	64917918	64918318	+	1000	211.5	[]	[]	[9.257497, 9.257497]	[112, 118]	[]	[64918114, 64918120]
892_9653	chr4	143884860	143885260	+	1000	211.5	[9.257497]	[192]	[9.257497]	[144]	[143885102]	[143885054]
892_9658	chr7	12961885	12962285	+	1000	211.5	[9.257497]	[135]	[]	[]	[12962099]	[]
892_966	chr1	52614030	52614430	+	1000	924.0	[]	[]	[9.257497]	[145]	[]	[52614260]
892_9660	chrX	66005472	66005872	+	1000	211.5	[]	[]	[9.257497]	[100]	[]	[66005626]
892_9661	chr1	151977608	151978008	+	1000	211.0	[9.257497]	[142]	[9.257497]	[117]	[151977822]	[151977797]
892_9664	chr10	78959199	78959599	+	1000	211.0	[9.257497]	[103]	[]	[]	[78959385]	[]
892_9666	chr11	130308900	130309300	+	1000	211.0	[9.257497]	[90]	[]	[]	[130309083]	[]
892_9667	chr12	22048646	22049046	+	1000	211.0	[]	[]	[9.257497]	[122]	[]	[22048849]
892_9668	chr12	51017486	51017886	+	1000	211.0	[]	[]	[9.257497, 9.257497]	[132, 150]	[]	[51017689, 51017707]
892_9669	chr14	31902015	31902415	+	1000	211.0	[9.257497]	[66]	[]	[]	[31902179]	[]
892_967	chr11	62396680	62397080	+	1000	924.0	[9.257497]	[99]	[9.257497]	[82]	[62396878]	[62396861]
892_9672	chr18	62555173	62555573	+	1000	211.0	[]	[]	[9.257497, 9.257497]	[61, 148]	[]	[62555332, 62555419]
892_9674	chr19	29967540	29967940	+	1000	211.0	[9.257497]	[84]	[]	[]	[29967692]	[]
892_9678	chr3	5710671	5711071	+	1000	211.0	[9.257497]	[172]	[9.257497]	[85]	[5710916]	[5710829]
892_9679	chr3	172307084	172307484	+	1000	211.0	[]	[]	[9.257497]	[176]	[]	[172307301]
892_968	chr2	197929268	197929668	+	1000	924.0	[]	[]	[9.257497]	[110]	[]	[197929475]
892_9680	chr3	196599737	196600137	+	1000	211.0	[]	[]	[9.257497, 9.257497]	[118, 154]	[]	[196599914, 196599950]
892_9682	chr5	157362102	157362502	+	1000	211.0	[9.257497]	[121]	[]	[]	[157362300]	[]
892_9686	chr7	156661658	156662058	+	1000	211.0	[9.257497, 9.257497]	[110, 152]	[]	[]	[156661820, 156661862]	[]
892_9688	chr8	101947955	101948355	+	1000	211.0	[]	[]	[9.257497, 9.257497]	[91, 142]	[]	[101948141, 101948192]
892_9689	chr8	115643338	115643738	+	1000	211.0	[9.257497]	[91]	[]	[]	[115643521]	[]
892_969	chr22	36368489	36368889	+	1000	923.5	[9.257497]	[107]	[9.257497]	[79]	[36368681]	[36368653]
892_9690	chr9	130150742	130151142	+	1000	211.0	[9.257497]	[64]	[]	[]	[130150899]	[]
892_9692	chr1	221100511	221100911	+	1000	210.5	[]	[]	[9.257497]	[131]	[]	[221100732]
892_9695	chr11	78285126	78285526	+	1000	210.5	[]	[]	[9.257497, 9.257497]	[119, 169]	[]	[78285309, 78285359]
892_9696	chr12	12910557	12910957	+	1000	210.5	[9.257497]	[123]	[]	[]	[12910752]	[]
892_9697	chr12	50309929	50310329	+	1000	210.5	[]	[]	[9.257497]	[176]	[]	[50310152]
892_9698	chr17	44543817	44544217	+	1000	210.5	[9.257497, 9.257497]	[75, 116]	[]	[]	[44543978, 44544019]	[]
892_97	chr1	166705400	166705800	+	1000	1631.5	[]	[]	[9.257497]	[100]	[]	[166705599]
892_970	chr1	162372716	162373116	+	1000	922.5	[]	[]	[9.257497, 9.257497]	[125, 154]	[]	[162372936, 162372965]
892_9702	chr2	204541635	204542035	+	1000	210.5	[9.257497]	[87]	[]	[]	[204541821]	[]
892_9705	chr3	93970018	93970418	+	1000	210.5	[]	[]	[9.257497]	[154]	[]	[93970234]
892_9706	chr3	118943556	118943956	+	1000	210.5	[9.257497]	[77]	[9.257497]	[150]	[118943721]	[118943794]
892_9708	chr4	81845232	81845632	+	1000	210.5	[9.257497]	[121]	[9.257497, 9.257497]	[99, 162]	[81845421]	[81845399, 81845462]
892_971	chr17	27602620	27603020	+	1000	922.5	[]	[]	[9.257497]	[119]	[]	[27602830]
892_9712	chr8	18130120	18130520	+	1000	210.5	[]	[]	[9.257497]	[199]	[]	[18130368]
892_9717	chr1	46437782	46438182	+	1000	210.0	[]	[]	[9.257497]	[119]	[]	[46437981]
892_972	chr22	41845976	41846376	+	1000	922.0	[9.257497]	[98]	[9.257497]	[119]	[41846162]	[41846183]
892_9723	chr10	104332396	104332796	+	1000	210.0	[]	[]	[9.257497]	[118]	[]	[104332608]
892_9725	chr16	67489074	67489474	+	1000	210.0	[9.257497]	[100]	[]	[]	[67489251]	[]
892_9726	chr17	38871390	38871790	+	1000	210.0	[9.257497]	[175]	[]	[]	[38871609]	[]
892_9728	chr17	81234968	81235368	+	1000	210.0	[]	[]	[9.257497, 9.257497]	[145, 185]	[]	[81235167, 81235207]
892_973	chr18	8913583	8913983	+	1000	921.5	[9.257497]	[135]	[]	[]	[8913810]	[]
892_9731	chr20	2804042	2804442	+	1000	210.0	[9.257497]	[101]	[]	[]	[2804222]	[]
892_9734	chr22	40388201	40388601	+	1000	210.0	[]	[]	[9.257497]	[126]	[]	[40388421]
892_9737	chr4	79620626	79621026	+	1000	210.0	[9.257497]	[95]	[]	[]	[79620809]	[]
892_974	chr18	70025611	70026011	+	1000	921.5	[9.257497]	[58]	[]	[]	[70025766]	[]
892_9741	chr6	6712532	6712932	+	1000	210.0	[]	[]	[9.257497]	[180]	[]	[6712755]
892_9744	chr6	150012803	150013203	+	1000	210.0	[9.257497, 9.257497]	[142, 162]	[]	[]	[150013033, 150013053]	[]
892_9745	chrX	123910959	123911359	+	1000	210.0	[]	[]	[9.257497, 9.257497]	[86, 130]	[]	[123911137, 123911181]
892_9746	chrX	150533848	150534248	+	1000	210.0	[]	[]	[9.257497]	[160]	[]	[150534088]
892_9747	chr1	19113291	19113691	+	1000	209.5	[9.257497, 9.257497]	[86, 122]	[]	[]	[19113449, 19113485]	[]
892_9749	chr1	51664775	51665175	+	1000	209.5	[9.257497]	[145]	[9.257497]	[126]	[51665016]	[51664997]
892_9751	chr12	32258424	32258824	+	1000	209.5	[9.257497]	[74]	[9.257497]	[129]	[32258591]	[32258646]
892_9752	chr12	105946580	105946980	+	1000	209.5	[9.257497]	[97]	[]	[]	[105946775]	[]
892_9756	chr15	75542444	75542844	+	1000	209.5	[9.257497]	[119]	[]	[]	[75542651]	[]
892_976	chr1	160989851	160990251	+	1000	920.5	[9.257497, 9.257497]	[85, 99]	[]	[]	[160990030, 160990044]	[]
892_9760	chr2	96095078	96095478	+	1000	209.5	[9.257497]	[127]	[]	[]	[96095268]	[]
892_9761	chr20	2314740	2315140	+	1000	209.5	[]	[]	[9.257497]	[130]	[]	[2314927]
892_9762	chr20	50197432	50197832	+	1000	209.5	[]	[]	[9.257497]	[148]	[]	[50197655]
892_9763	chr3	38725658	38726058	+	1000	209.5	[]	[]	[9.257497]	[120]	[]	[38725857]
892_9764	chr3	152586929	152587329	+	1000	209.5	[9.257497]	[97]	[]	[]	[152587117]	[]
892_9766	chr3	170727886	170728286	+	1000	209.5	[9.257497]	[100]	[]	[]	[170728067]	[]
892_977	chr12	98440042	98440442	+	1000	920.5	[]	[]	[9.257497]	[92]	[]	[98440233]
892_9771	chr6	124958756	124959156	+	1000	209.5	[9.257497]	[171]	[]	[]	[124959000]	[]
892_9774	chr8	17530894	17531294	+	1000	209.5	[]	[]	[9.257497]	[99]	[]	[17531086]
892_9777	chr1	206816809	206817209	+	1000	209.0	[]	[]	[9.257497]	[138]	[]	[206817026]
892_9779	chr11	43393939	43394339	+	1000	209.0	[]	[]	[9.257497]	[111]	[]	[43394103]
892_978	chrX	103101667	103102067	+	1000	920.5	[]	[]	[9.257497]	[71]	[]	[103101831]
892_9780	chr12	51908905	51909305	+	1000	209.0	[9.257497]	[197]	[]	[]	[51909156]	[]
892_9782	chr16	74280390	74280790	+	1000	209.0	[9.257497]	[115]	[]	[]	[74280598]	[]
892_9785	chr3	24303371	24303771	+	1000	209.0	[9.257497]	[174]	[]	[]	[24303608]	[]
892_9787	chr4	72569749	72570149	+	1000	209.0	[9.257497]	[108]	[]	[]	[72569942]	[]
892_9789	chr6	4936652	4937052	+	1000	209.0	[9.257497, 9.257497]	[75, 98]	[9.257497]	[133]	[4936818, 4936841]	[4936876]
892_9791	chr6	7913086	7913486	+	1000	209.0	[9.257497, 9.257497]	[101, 147]	[]	[]	[7913283, 7913329]	[]
892_9793	chr6	31560278	31560678	+	1000	209.0	[]	[]	[9.257497]	[181]	[]	[31560490]
892_9795	chr6	116766504	116766904	+	1000	209.0	[9.257497]	[164]	[]	[]	[116766736]	[]
892_9796	chr6	117740602	117741002	+	1000	209.0	[]	[]	[9.257497]	[100]	[]	[117740773]
892_9797	chr6	157612931	157613331	+	1000	209.0	[9.257497]	[122]	[]	[]	[157613146]	[]
892_9799	chr8	124830601	124831001	+	1000	209.0	[9.257497]	[115]	[]	[]	[124830813]	[]
892_98	chr13	107942074	107942474	+	1000	1631.0	[9.257497]	[127]	[9.257497]	[100]	[107942290]	[107942263]
892_980	chr4	80179610	80180010	+	1000	919.0	[9.257497]	[113]	[9.257497]	[63]	[80179815]	[80179765]
892_9802	chr1	30198793	30199193	+	1000	208.5	[]	[]	[9.257497]	[186]	[]	[30199044]
892_9804	chr1	46159531	46159931	+	1000	208.5	[9.257497]	[81]	[]	[]	[46159692]	[]
892_9805	chr1	198598888	198599288	+	1000	208.5	[9.257497]	[96]	[]	[]	[198599042]	[]
892_9809	chr11	76664515	76664915	+	1000	208.5	[9.257497]	[115]	[]	[]	[76664697]	[]
892_981	chr6	126112266	126112666	+	1000	919.0	[9.257497]	[89]	[]	[]	[126112437]	[]
892_9811	chr11	113623068	113623468	+	1000	208.5	[9.257497]	[170]	[9.257497]	[137]	[113623303]	[113623270]
892_9813	chr14	34088907	34089307	+	1000	208.5	[9.257497]	[128]	[9.257497]	[106]	[34089123]	[34089101]
892_9814	chr14	69629149	69629549	+	1000	208.5	[]	[]	[9.257497]	[123]	[]	[69629311]
892_9815	chr14	100621073	100621473	+	1000	208.5	[9.257497]	[69]	[]	[]	[100621240]	[]
892_9819	chr2	8998724	8999124	+	1000	208.5	[9.257497]	[133]	[]	[]	[8998948]	[]
892_982	chr6	6968658	6969058	+	1000	918.5	[9.257497]	[121]	[9.257497]	[134]	[6968849]	[6968862]
892_9820	chr3	100262889	100263289	+	1000	208.5	[]	[]	[9.257497]	[131]	[]	[100263116]
892_9822	chr6	67184415	67184815	+	1000	208.5	[]	[]	[9.257497]	[132]	[]	[67184620]
892_9824	chr6	156854796	156855196	+	1000	208.5	[9.257497]	[162]	[9.257497, 9.257497]	[106, 120]	[156855042]	[156854986, 156855000]
892_9827	chr1	19476860	19477260	+	1000	208.0	[9.257497]	[84]	[]	[]	[19477035]	[]
892_9828	chr1	65231986	65232386	+	1000	208.0	[]	[]	[9.257497]	[145]	[]	[65232175]
892_983	chr15	45417531	45417931	+	1000	918.0	[9.257497]	[86]	[]	[]	[45417715]	[]
892_9832	chr10	5987661	5988061	+	1000	208.0	[9.257497]	[95]	[]	[]	[5987827]	[]
892_9833	chr10	30493933	30494333	+	1000	208.0	[9.257497]	[193]	[]	[]	[30494169]	[]
892_9835	chr10	73960608	73961008	+	1000	208.0	[]	[]	[9.257497]	[188]	[]	[73960857]
892_9836	chr10	80414055	80414455	+	1000	208.0	[9.257497]	[90]	[9.257497]	[127]	[80414238]	[80414275]
892_9837	chr11	14765162	14765562	+	1000	208.0	[]	[]	[9.257497]	[152]	[]	[14765350]
892_9838	chr11	134328418	134328818	+	1000	208.0	[9.257497, 9.257497]	[85, 158]	[]	[]	[134328596, 134328669]	[]
892_9839	chr14	36773088	36773488	+	1000	208.0	[]	[]	[9.257497]	[141]	[]	[36773292]
892_984	chr2	177693956	177694356	+	1000	918.0	[]	[]	[9.257497]	[95]	[]	[177694148]
892_9846	chr2	47303748	47304148	+	1000	208.0	[]	[]	[9.257497, 9.257497]	[78, 116]	[]	[47303910, 47303948]
892_9847	chr22	16781402	16781802	+	1000	208.0	[]	[]	[9.257497]	[237]	[]	[16781645]
892_985	chr22	43969517	43969917	+	1000	918.0	[9.257497]	[122]	[]	[]	[43969736]	[]
892_9850	chr4	163243584	163243984	+	1000	208.0	[]	[]	[9.257497]	[126]	[]	[163243799]
892_9852	chr5	54294137	54294537	+	1000	208.0	[9.257497]	[121]	[]	[]	[54294302]	[]
892_9856	chr6	136334099	136334499	+	1000	208.0	[]	[]	[9.257497]	[150]	[]	[136334329]
892_9857	chr6	139378767	139379167	+	1000	208.0	[9.257497]	[102]	[]	[]	[139378935]	[]
892_9859	chr7	101122455	101122855	+	1000	208.0	[9.257497]	[78]	[]	[]	[101122616]	[]
892_986	chr1	40974892	40975292	+	1000	917.5	[]	[]	[9.257497, 9.257497]	[96, 165]	[]	[40975065, 40975134]
892_9861	chr8	23360470	23360870	+	1000	208.0	[9.257497]	[89]	[]	[]	[23360627]	[]
892_9863	chr9	73357603	73358003	+	1000	208.0	[9.257497, 9.257497]	[92, 129]	[]	[]	[73357778, 73357815]	[]
892_9866	chr1	205249025	205249425	+	1000	207.5	[9.257497]	[83]	[]	[]	[205249185]	[]
892_9867	chr10	58179230	58179630	+	1000	207.5	[9.257497]	[85]	[]	[]	[58179395]	[]
892_9868	chr11	67573137	67573537	+	1000	207.5	[9.257497]	[139]	[]	[]	[67573341]	[]
892_9869	chr2	166357354	166357754	+	1000	207.5	[]	[]	[9.257497]	[119]	[]	[166357551]
892_987	chr6	25535255	25535655	+	1000	917.5	[9.257497]	[125]	[]	[]	[25535476]	[]
892_9870	chr20	34189783	34190183	+	1000	207.5	[]	[]	[9.257497]	[130]	[]	[34189984]
892_9873	chr5	122089580	122089980	+	1000	207.5	[]	[]	[9.257497]	[137]	[]	[122089808]
892_9875	chr6	89797261	89797661	+	1000	207.5	[]	[]	[9.257497]	[127]	[]	[89797479]
892_9876	chr7	129953722	129954122	+	1000	207.5	[]	[]	[9.257497]	[134]	[]	[129953955]
892_988	chr6	146876483	146876883	+	1000	917.5	[9.257497]	[153]	[9.257497]	[60]	[146876728]	[146876635]
892_9884	chr1	197441871	197442271	+	1000	207.0	[9.257497]	[64]	[9.257497, 9.257497]	[99, 123]	[197442024]	[197442059, 197442083]
892_9885	chr1	197778342	197778742	+	1000	207.0	[]	[]	[9.257497]	[142]	[]	[197778563]
892_9887	chr12	56010123	56010523	+	1000	207.0	[9.257497]	[126]	[]	[]	[56010299]	[]
892_9889	chr18	9700276	9700676	+	1000	207.0	[9.257497]	[173]	[9.257497]	[128]	[9700475]	[9700430]
892_989	chr1	207311199	207311599	+	1000	917.0	[]	[]	[9.257497]	[135]	[]	[207311434]
892_9895	chr2	74131920	74132320	+	1000	207.0	[9.257497]	[62]	[]	[]	[74132080]	[]
892_9896	chr2	170339782	170340182	+	1000	207.0	[9.257497, 9.257497]	[87, 132]	[]	[]	[170339939, 170339984]	[]
892_9898	chr2	189536801	189537201	+	1000	207.0	[9.257497]	[144]	[9.257497]	[119]	[189537023]	[189536998]
892_9899	chr20	35208190	35208590	+	1000	207.0	[9.257497, 9.257497]	[104, 170]	[]	[]	[35208363, 35208429]	[]
892_99	chr7	139090879	139091279	+	1000	1629.5	[]	[]	[9.257497, 9.257497]	[78, 121]	[]	[139091050, 139091093]
892_990	chr10	42645065	42645465	+	1000	916.5	[9.257497]	[70]	[]	[]	[42645216]	[]
892_9901	chr3	24305782	24306182	+	1000	207.0	[]	[]	[9.257497]	[122]	[]	[24305991]
892_9902	chr3	24376075	24376475	+	1000	207.0	[]	[]	[9.257497]	[145]	[]	[24376274]
892_9905	chr6	106911544	106911944	+	1000	207.0	[9.257497, 9.257497]	[114, 131]	[]	[]	[106911736, 106911753]	[]
892_9908	chr8	17246184	17246584	+	1000	207.0	[]	[]	[9.257497]	[123]	[]	[17246342]
